run_id,repeat,fold,random_continuation_id,category,margin_Q,random_Q,random_Q_lower_bound,random_Q_lower_bound_is_strict,exact_saving_Qrandom_minus_Qmargin,saving_lower_bound_Qrandom_minus_Qmargin,random_guaranteed_Q_gt_320
w85__r11_f02,11,2,28,both_crossed,24.0,42.0,42.0,False,18.0,18.0,False
w85__r11_f02,11,2,29,both_crossed,24.0,39.0,39.0,False,15.0,15.0,False
w85__r11_f02,11,2,30,both_crossed,24.0,25.0,25.0,False,1.0,1.0,False
w85__r11_f03,11,3,1,both_crossed,23.0,56.0,56.0,False,33.0,33.0,False
w85__r11_f03,11,3,2,both_crossed,23.0,136.0,136.0,False,113.0,113.0,False
w85__r11_f03,11,3,3,both_crossed,23.0,21.0,21.0,False,-2.0,-2.0,False
w85__r11_f03,11,3,4,both_crossed,23.0,25.0,25.0,False,2.0,2.0,False
w85__r11_f03,11,3,5,both_crossed,23.0,21.0,21.0,False,-2.0,-2.0,False
w85__r11_f03,11,3,6,both_crossed,23.0,24.0,24.0,False,1.0,1.0,False
w85__r11_f03,11,3,7,both_crossed,23.0,22.0,22.0,False,-1.0,-1.0,False
w85__r11_f03,11,3,8,both_crossed,23.0,66.0,66.0,False,43.0,43.0,False
w85__r11_f03,11,3,9,both_crossed,23.0,22.0,22.0,False,-1.0,-1.0,False
w85__r11_f03,11,3,10,both_crossed,23.0,22.0,22.0,False,-1.0,-1.0,False
w85__r11_f03,11,3,11,both_crossed,23.0,36.0,36.0,False,13.0,13.0,False
w85__r11_f03,11,3,12,both_crossed,23.0,40.0,40.0,False,17.0,17.0,False
w85__r11_f03,11,3,13,both_crossed,23.0,65.0,65.0,False,42.0,42.0,False
w85__r11_f03,11,3,14,both_crossed,23.0,23.0,23.0,False,0.0,0.0,False
w85__r11_f03,11,3,15,both_crossed,23.0,114.0,114.0,False,91.0,91.0,False
w85__r11_f03,11,3,16,both_crossed,23.0,76.0,76.0,False,53.0,53.0,False
w85__r11_f03,11,3,17,both_crossed,23.0,21.0,21.0,False,-2.0,-2.0,False
w85__r11_f03,11,3,18,both_crossed,23.0,22.0,22.0,False,-1.0,-1.0,False
w85__r11_f03,11,3,19,both_crossed,23.0,20.0,20.0,False,-3.0,-3.0,False
w85__r11_f03,11,3,20,both_crossed,23.0,56.0,56.0,False,33.0,33.0,False
w85__r11_f03,11,3,21,both_crossed,23.0,24.0,24.0,False,1.0,1.0,False
w85__r11_f03,11,3,22,both_crossed,23.0,68.0,68.0,False,45.0,45.0,False
w85__r11_f03,11,3,23,both_crossed,23.0,37.0,37.0,False,14.0,14.0,False
w85__r11_f03,11,3,24,both_crossed,23.0,21.0,21.0,False,-2.0,-2.0,False
w85__r11_f03,11,3,25,both_crossed,23.0,21.0,21.0,False,-2.0,-2.0,False
w85__r11_f03,11,3,26,both_crossed,23.0,27.0,27.0,False,4.0,4.0,False
w85__r11_f03,11,3,27,both_crossed,23.0,110.0,110.0,False,87.0,87.0,False
w85__r11_f03,11,3,28,both_crossed,23.0,86.0,86.0,False,63.0,63.0,False
w85__r11_f03,11,3,29,both_crossed,23.0,35.0,35.0,False,12.0,12.0,False
w85__r11_f03,11,3,30,both_crossed,23.0,42.0,42.0,False,19.0,19.0,False
w85__r11_f04,11,4,1,both_crossed,20.0,45.0,45.0,False,25.0,25.0,False
w85__r11_f04,11,4,2,both_crossed,20.0,22.0,22.0,False,2.0,2.0,False
w85__r11_f04,11,4,3,both_crossed,20.0,216.0,216.0,False,196.0,196.0,False
w85__r11_f04,11,4,4,both_crossed,20.0,27.0,27.0,False,7.0,7.0,False
w85__r11_f04,11,4,5,both_crossed,20.0,41.0,41.0,False,21.0,21.0,False
w85__r11_f04,11,4,6,both_crossed,20.0,148.0,148.0,False,128.0,128.0,False
w85__r11_f04,11,4,7,both_crossed,20.0,168.0,168.0,False,148.0,148.0,False
w85__r11_f04,11,4,8,both_crossed,20.0,51.0,51.0,False,31.0,31.0,False
w85__r11_f04,11,4,9,both_crossed,20.0,32.0,32.0,False,12.0,12.0,False
w85__r11_f04,11,4,10,both_crossed,20.0,65.0,65.0,False,45.0,45.0,False
w85__r11_f04,11,4,11,both_crossed,20.0,40.0,40.0,False,20.0,20.0,False
w85__r11_f04,11,4,12,both_crossed,20.0,52.0,52.0,False,32.0,32.0,False
w85__r11_f04,11,4,13,both_crossed,20.0,46.0,46.0,False,26.0,26.0,False
w85__r11_f04,11,4,14,both_crossed,20.0,75.0,75.0,False,55.0,55.0,False
w85__r11_f04,11,4,15,both_crossed,20.0,304.0,304.0,False,284.0,284.0,False
w85__r11_f04,11,4,16,both_crossed,20.0,70.0,70.0,False,50.0,50.0,False
w85__r11_f04,11,4,17,both_crossed,20.0,304.0,304.0,False,284.0,284.0,False
w85__r11_f04,11,4,18,both_crossed,20.0,39.0,39.0,False,19.0,19.0,False
w85__r11_f04,11,4,19,both_crossed,20.0,100.0,100.0,False,80.0,80.0,False
w85__r11_f04,11,4,20,both_crossed,20.0,128.0,128.0,False,108.0,108.0,False
w85__r11_f04,11,4,21,both_crossed,20.0,312.0,312.0,False,292.0,292.0,False
w85__r11_f04,11,4,22,both_crossed,20.0,252.0,252.0,False,232.0,232.0,False
w85__r11_f04,11,4,23,both_crossed,20.0,26.0,26.0,False,6.0,6.0,False
w85__r11_f04,11,4,24,both_crossed,20.0,71.0,71.0,False,51.0,51.0,False
w85__r11_f04,11,4,25,both_crossed,20.0,65.0,65.0,False,45.0,45.0,False
w85__r11_f04,11,4,26,both_crossed,20.0,37.0,37.0,False,17.0,17.0,False
w85__r11_f04,11,4,27,both_crossed,20.0,168.0,168.0,False,148.0,148.0,False
w85__r11_f04,11,4,28,both_crossed,20.0,140.0,140.0,False,120.0,120.0,False
w85__r11_f04,11,4,29,both_crossed,20.0,25.0,25.0,False,5.0,5.0,False
w85__r11_f04,11,4,30,both_crossed,20.0,19.0,19.0,False,-1.0,-1.0,False
w85__r11_f05,11,5,1,both_crossed,61.0,41.0,41.0,False,-20.0,-20.0,False
w85__r11_f05,11,5,2,both_crossed,61.0,224.0,224.0,False,163.0,163.0,False
w85__r11_f05,11,5,3,both_crossed,61.0,196.0,196.0,False,135.0,135.0,False
w85__r11_f05,11,5,4,both_crossed,61.0,220.0,220.0,False,159.0,159.0,False
w85__r11_f05,11,5,5,margin_crossed_random_unresolved,61.0,,320.0,False,,259.0,False
w85__r11_f05,11,5,6,both_crossed,61.0,212.0,212.0,False,151.0,151.0,False
w85__r11_f05,11,5,7,both_crossed,61.0,228.0,228.0,False,167.0,167.0,False
w85__r11_f05,11,5,8,both_crossed,61.0,82.0,82.0,False,21.0,21.0,False
w85__r11_f05,11,5,9,both_crossed,61.0,244.0,244.0,False,183.0,183.0,False
w85__r11_f05,11,5,10,both_crossed,61.0,188.0,188.0,False,127.0,127.0,False
w85__r11_f05,11,5,11,both_crossed,61.0,252.0,252.0,False,191.0,191.0,False
w85__r11_f05,11,5,12,both_crossed,61.0,176.0,176.0,False,115.0,115.0,False
w85__r11_f05,11,5,13,both_crossed,61.0,67.0,67.0,False,6.0,6.0,False
w85__r11_f05,11,5,14,both_crossed,61.0,256.0,256.0,False,195.0,195.0,False
w85__r11_f05,11,5,15,both_crossed,61.0,60.0,60.0,False,-1.0,-1.0,False
w85__r11_f05,11,5,16,both_crossed,61.0,308.0,308.0,False,247.0,247.0,False
w85__r11_f05,11,5,17,both_crossed,61.0,268.0,268.0,False,207.0,207.0,False
w85__r11_f05,11,5,18,both_crossed,61.0,288.0,288.0,False,227.0,227.0,False
w85__r11_f05,11,5,19,both_crossed,61.0,264.0,264.0,False,203.0,203.0,False
w85__r11_f05,11,5,20,both_crossed,61.0,212.0,212.0,False,151.0,151.0,False
w85__r11_f05,11,5,21,both_crossed,61.0,260.0,260.0,False,199.0,199.0,False
w85__r11_f05,11,5,22,both_crossed,61.0,172.0,172.0,False,111.0,111.0,False
w85__r11_f05,11,5,23,both_crossed,61.0,284.0,284.0,False,223.0,223.0,False
w85__r11_f05,11,5,24,both_crossed,61.0,272.0,272.0,False,211.0,211.0,False
w85__r11_f05,11,5,25,both_crossed,61.0,232.0,232.0,False,171.0,171.0,False
w85__r11_f05,11,5,26,both_crossed,61.0,276.0,276.0,False,215.0,215.0,False
w85__r11_f05,11,5,27,both_crossed,61.0,78.0,78.0,False,17.0,17.0,False
w85__r11_f05,11,5,28,both_crossed,61.0,272.0,272.0,False,211.0,211.0,False
w85__r11_f05,11,5,29,both_crossed,61.0,236.0,236.0,False,175.0,175.0,False
w85__r11_f05,11,5,30,both_crossed,61.0,228.0,228.0,False,167.0,167.0,False
w85__r12_f01,12,1,1,both_crossed,48.0,148.0,148.0,False,100.0,100.0,False
w85__r12_f01,12,1,2,both_crossed,48.0,268.0,268.0,False,220.0,220.0,False
w85__r12_f01,12,1,3,margin_crossed_random_unresolved,48.0,,320.0,True,,272.0,True
w85__r12_f01,12,1,4,margin_crossed_random_unresolved,48.0,,320.0,True,,272.0,True
w85__r12_f01,12,1,5,both_crossed,48.0,236.0,236.0,False,188.0,188.0,False
w85__r12_f01,12,1,6,both_crossed,48.0,65.0,65.0,False,17.0,17.0,False
w85__r12_f01,12,1,7,both_crossed,48.0,124.0,124.0,False,76.0,76.0,False
w85__r12_f01,12,1,8,both_crossed,48.0,77.0,77.0,False,29.0,29.0,False
w85__r12_f01,12,1,9,both_crossed,48.0,252.0,252.0,False,204.0,204.0,False
w85__r12_f01,12,1,10,both_crossed,48.0,200.0,200.0,False,152.0,152.0,False
w85__r12_f01,12,1,11,margin_crossed_random_unresolved,48.0,,320.0,True,,272.0,True
w85__r12_f01,12,1,12,margin_crossed_random_unresolved,48.0,,320.0,True,,272.0,True
w85__r12_f01,12,1,13,margin_crossed_random_unresolved,48.0,,320.0,True,,272.0,True
w85__r12_f01,12,1,14,margin_crossed_random_unresolved,48.0,,320.0,True,,272.0,True
w85__r12_f01,12,1,15,both_crossed,48.0,292.0,292.0,False,244.0,244.0,False
w85__r12_f01,12,1,16,both_crossed,48.0,224.0,224.0,False,176.0,176.0,False
w85__r12_f01,12,1,17,margin_crossed_random_unresolved,48.0,,320.0,True,,272.0,True
w85__r12_f01,12,1,18,margin_crossed_random_unresolved,48.0,,320.0,True,,272.0,True
w85__r12_f01,12,1,19,margin_crossed_random_unresolved,48.0,,320.0,True,,272.0,True
w85__r12_f01,12,1,20,margin_crossed_random_unresolved,48.0,,320.0,True,,272.0,True
w85__r12_f01,12,1,21,margin_crossed_random_unresolved,48.0,,320.0,True,,272.0,True
w85__r12_f01,12,1,22,both_crossed,48.0,296.0,296.0,False,248.0,248.0,False
w85__r12_f01,12,1,23,both_crossed,48.0,168.0,168.0,False,120.0,120.0,False
w85__r12_f01,12,1,24,both_crossed,48.0,176.0,176.0,False,128.0,128.0,False
w85__r12_f01,12,1,25,both_crossed,48.0,36.0,36.0,False,-12.0,-12.0,False
w85__r12_f01,12,1,26,margin_crossed_random_unresolved,48.0,,320.0,True,,272.0,True
w85__r12_f01,12,1,27,both_crossed,48.0,100.0,100.0,False,52.0,52.0,False
w85__r12_f01,12,1,28,both_crossed,48.0,232.0,232.0,False,184.0,184.0,False
w85__r12_f01,12,1,29,margin_crossed_random_unresolved,48.0,,320.0,True,,272.0,True
w85__r12_f01,12,1,30,both_crossed,48.0,30.0,30.0,False,-18.0,-18.0,False
w85__r12_f02,12,2,1,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f02,12,2,2,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f02,12,2,3,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f02,12,2,4,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f02,12,2,5,both_crossed,16.0,34.0,34.0,False,18.0,18.0,False
w85__r12_f02,12,2,6,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f02,12,2,7,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f02,12,2,8,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f02,12,2,9,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f02,12,2,10,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f02,12,2,11,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f02,12,2,12,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f02,12,2,13,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f02,12,2,14,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f02,12,2,15,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f02,12,2,16,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f02,12,2,17,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f02,12,2,18,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f02,12,2,19,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f02,12,2,20,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f02,12,2,21,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f02,12,2,22,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f02,12,2,23,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f02,12,2,24,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f02,12,2,25,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f02,12,2,26,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f02,12,2,27,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f02,12,2,28,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f02,12,2,29,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f02,12,2,30,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f03,12,3,1,both_crossed,20.0,17.0,17.0,False,-3.0,-3.0,False
w85__r12_f03,12,3,2,both_crossed,20.0,17.0,17.0,False,-3.0,-3.0,False
w85__r12_f03,12,3,3,both_crossed,20.0,20.0,20.0,False,0.0,0.0,False
w85__r12_f03,12,3,4,both_crossed,20.0,19.0,19.0,False,-1.0,-1.0,False
w85__r12_f03,12,3,5,both_crossed,20.0,18.0,18.0,False,-2.0,-2.0,False
w85__r12_f03,12,3,6,both_crossed,20.0,26.0,26.0,False,6.0,6.0,False
w85__r12_f03,12,3,7,both_crossed,20.0,23.0,23.0,False,3.0,3.0,False
w85__r12_f03,12,3,8,both_crossed,20.0,17.0,17.0,False,-3.0,-3.0,False
w85__r12_f03,12,3,9,both_crossed,20.0,17.0,17.0,False,-3.0,-3.0,False
w85__r12_f03,12,3,10,both_crossed,20.0,17.0,17.0,False,-3.0,-3.0,False
w85__r12_f03,12,3,11,both_crossed,20.0,25.0,25.0,False,5.0,5.0,False
w85__r12_f03,12,3,12,both_crossed,20.0,19.0,19.0,False,-1.0,-1.0,False
w85__r12_f03,12,3,13,both_crossed,20.0,26.0,26.0,False,6.0,6.0,False
w85__r12_f03,12,3,14,both_crossed,20.0,17.0,17.0,False,-3.0,-3.0,False
w85__r12_f03,12,3,15,both_crossed,20.0,20.0,20.0,False,0.0,0.0,False
w85__r12_f03,12,3,16,both_crossed,20.0,17.0,17.0,False,-3.0,-3.0,False
w85__r12_f03,12,3,17,both_crossed,20.0,17.0,17.0,False,-3.0,-3.0,False
w85__r12_f03,12,3,18,both_crossed,20.0,19.0,19.0,False,-1.0,-1.0,False
w85__r12_f03,12,3,19,both_crossed,20.0,17.0,17.0,False,-3.0,-3.0,False
w85__r12_f03,12,3,20,both_crossed,20.0,19.0,19.0,False,-1.0,-1.0,False
w85__r12_f03,12,3,21,both_crossed,20.0,18.0,18.0,False,-2.0,-2.0,False
w85__r12_f03,12,3,22,both_crossed,20.0,17.0,17.0,False,-3.0,-3.0,False
w85__r12_f03,12,3,23,both_crossed,20.0,17.0,17.0,False,-3.0,-3.0,False
w85__r12_f03,12,3,24,both_crossed,20.0,17.0,17.0,False,-3.0,-3.0,False
w85__r12_f03,12,3,25,both_crossed,20.0,38.0,38.0,False,18.0,18.0,False
w85__r12_f03,12,3,26,both_crossed,20.0,19.0,19.0,False,-1.0,-1.0,False
w85__r12_f03,12,3,27,both_crossed,20.0,18.0,18.0,False,-2.0,-2.0,False
w85__r12_f03,12,3,28,both_crossed,20.0,17.0,17.0,False,-3.0,-3.0,False
w85__r12_f03,12,3,29,both_crossed,20.0,30.0,30.0,False,10.0,10.0,False
w85__r12_f03,12,3,30,both_crossed,20.0,24.0,24.0,False,4.0,4.0,False
w85__r12_f04,12,4,1,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f04,12,4,2,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f04,12,4,3,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f04,12,4,4,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f04,12,4,5,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f04,12,4,6,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f04,12,4,7,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f04,12,4,8,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f04,12,4,9,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f04,12,4,10,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f04,12,4,11,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f04,12,4,12,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f04,12,4,13,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f04,12,4,14,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f04,12,4,15,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f04,12,4,16,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f04,12,4,17,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f04,12,4,18,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f04,12,4,19,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f04,12,4,20,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f04,12,4,21,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f04,12,4,22,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f04,12,4,23,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f04,12,4,24,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f04,12,4,25,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f04,12,4,26,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f04,12,4,27,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f04,12,4,28,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f04,12,4,29,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f04,12,4,30,both_crossed,16.0,16.0,16.0,False,0.0,0.0,False
w85__r12_f05,12,5,1,both_crossed,17.0,23.0,23.0,False,6.0,6.0,False
w85__r12_f05,12,5,2,both_crossed,17.0,32.0,32.0,False,15.0,15.0,False
w85__r12_f05,12,5,3,both_crossed,17.0,58.0,58.0,False,41.0,41.0,False
w85__r12_f05,12,5,4,both_crossed,17.0,37.0,37.0,False,20.0,20.0,False
w85__r12_f05,12,5,5,both_crossed,17.0,34.0,34.0,False,17.0,17.0,False
w85__r12_f05,12,5,6,both_crossed,17.0,64.0,64.0,False,47.0,47.0,False
w85__r12_f05,12,5,7,both_crossed,17.0,41.0,41.0,False,24.0,24.0,False
w85__r12_f05,12,5,8,both_crossed,17.0,19.0,19.0,False,2.0,2.0,False
w85__r12_f05,12,5,9,both_crossed,17.0,31.0,31.0,False,14.0,14.0,False
w85__r12_f05,12,5,10,both_crossed,17.0,47.0,47.0,False,30.0,30.0,False
w85__r12_f05,12,5,11,both_crossed,17.0,17.0,17.0,False,0.0,0.0,False
w85__r12_f05,12,5,12,both_crossed,17.0,43.0,43.0,False,26.0,26.0,False
w85__r12_f05,12,5,13,both_crossed,17.0,33.0,33.0,False,16.0,16.0,False
w85__r12_f05,12,5,14,both_crossed,17.0,22.0,22.0,False,5.0,5.0,False
w85__r12_f05,12,5,15,both_crossed,17.0,23.0,23.0,False,6.0,6.0,False
w85__r12_f05,12,5,16,both_crossed,17.0,51.0,51.0,False,34.0,34.0,False
w85__r12_f05,12,5,17,both_crossed,17.0,59.0,59.0,False,42.0,42.0,False
w85__r12_f05,12,5,18,both_crossed,17.0,27.0,27.0,False,10.0,10.0,False
w85__r12_f05,12,5,19,both_crossed,17.0,45.0,45.0,False,28.0,28.0,False
w85__r12_f05,12,5,20,both_crossed,17.0,26.0,26.0,False,9.0,9.0,False
w85__r12_f05,12,5,21,both_crossed,17.0,40.0,40.0,False,23.0,23.0,False
w85__r12_f05,12,5,22,both_crossed,17.0,26.0,26.0,False,9.0,9.0,False
w85__r12_f05,12,5,23,both_crossed,17.0,31.0,31.0,False,14.0,14.0,False
w85__r12_f05,12,5,24,both_crossed,17.0,42.0,42.0,False,25.0,25.0,False
w85__r12_f05,12,5,25,both_crossed,17.0,34.0,34.0,False,17.0,17.0,False
w85__r12_f05,12,5,26,both_crossed,17.0,31.0,31.0,False,14.0,14.0,False
w85__r12_f05,12,5,27,both_crossed,17.0,34.0,34.0,False,17.0,17.0,False
w85__r12_f05,12,5,28,both_crossed,17.0,42.0,42.0,False,25.0,25.0,False
w85__r12_f05,12,5,29,both_crossed,17.0,47.0,47.0,False,30.0,30.0,False
w85__r12_f05,12,5,30,both_crossed,17.0,29.0,29.0,False,12.0,12.0,False
w85__r13_f01,13,1,1,both_crossed,17.0,108.0,108.0,False,91.0,91.0,False
w85__r13_f01,13,1,2,both_crossed,17.0,32.0,32.0,False,15.0,15.0,False
w85__r13_f01,13,1,3,both_crossed,17.0,36.0,36.0,False,19.0,19.0,False
w85__r13_f01,13,1,4,both_crossed,17.0,128.0,128.0,False,111.0,111.0,False
w85__r13_f01,13,1,5,both_crossed,17.0,51.0,51.0,False,34.0,34.0,False
w85__r13_f01,13,1,6,margin_crossed_random_unresolved,17.0,,320.0,True,,303.0,True
w85__r13_f01,13,1,7,both_crossed,17.0,59.0,59.0,False,42.0,42.0,False
w85__r13_f01,13,1,8,both_crossed,17.0,176.0,176.0,False,159.0,159.0,False
w85__r13_f01,13,1,9,both_crossed,17.0,17.0,17.0,False,0.0,0.0,False
w85__r13_f01,13,1,10,both_crossed,17.0,32.0,32.0,False,15.0,15.0,False
w85__r13_f01,13,1,11,both_crossed,17.0,41.0,41.0,False,24.0,24.0,False
w85__r13_f01,13,1,12,both_crossed,17.0,18.0,18.0,False,1.0,1.0,False
w85__r13_f01,13,1,13,both_crossed,17.0,36.0,36.0,False,19.0,19.0,False
w85__r13_f01,13,1,14,both_crossed,17.0,18.0,18.0,False,1.0,1.0,False
w85__r13_f01,13,1,15,both_crossed,17.0,55.0,55.0,False,38.0,38.0,False
w85__r13_f01,13,1,16,both_crossed,17.0,23.0,23.0,False,6.0,6.0,False
w85__r13_f01,13,1,17,both_crossed,17.0,21.0,21.0,False,4.0,4.0,False
w85__r13_f01,13,1,18,both_crossed,17.0,232.0,232.0,False,215.0,215.0,False
w85__r13_f01,13,1,19,both_crossed,17.0,288.0,288.0,False,271.0,271.0,False
w85__r13_f01,13,1,20,both_crossed,17.0,18.0,18.0,False,1.0,1.0,False
w85__r13_f01,13,1,21,margin_crossed_random_unresolved,17.0,,320.0,True,,303.0,True
w85__r13_f01,13,1,22,both_crossed,17.0,268.0,268.0,False,251.0,251.0,False
w85__r13_f01,13,1,23,both_crossed,17.0,27.0,27.0,False,10.0,10.0,False
w85__r13_f01,13,1,24,both_crossed,17.0,228.0,228.0,False,211.0,211.0,False
w85__r13_f01,13,1,25,both_crossed,17.0,18.0,18.0,False,1.0,1.0,False
w85__r13_f01,13,1,26,both_crossed,17.0,29.0,29.0,False,12.0,12.0,False
w85__r13_f01,13,1,27,both_crossed,17.0,92.0,92.0,False,75.0,75.0,False
w85__r13_f01,13,1,28,both_crossed,17.0,21.0,21.0,False,4.0,4.0,False
w85__r13_f01,13,1,29,both_crossed,17.0,88.0,88.0,False,71.0,71.0,False
w85__r13_f01,13,1,30,both_crossed,17.0,308.0,308.0,False,291.0,291.0,False
w85__r13_f02,13,2,1,both_crossed,22.0,16.0,16.0,False,-6.0,-6.0,False
w85__r13_f02,13,2,2,both_crossed,22.0,16.0,16.0,False,-6.0,-6.0,False
w85__r13_f02,13,2,3,both_crossed,22.0,16.0,16.0,False,-6.0,-6.0,False
w85__r13_f02,13,2,4,both_crossed,22.0,16.0,16.0,False,-6.0,-6.0,False
w85__r13_f02,13,2,5,both_crossed,22.0,16.0,16.0,False,-6.0,-6.0,False
w85__r13_f02,13,2,6,both_crossed,22.0,16.0,16.0,False,-6.0,-6.0,False
w85__r13_f02,13,2,7,both_crossed,22.0,16.0,16.0,False,-6.0,-6.0,False
w85__r13_f02,13,2,8,both_crossed,22.0,16.0,16.0,False,-6.0,-6.0,False
w85__r13_f02,13,2,9,both_crossed,22.0,16.0,16.0,False,-6.0,-6.0,False
w85__r13_f02,13,2,10,both_crossed,22.0,16.0,16.0,False,-6.0,-6.0,False
w85__r13_f02,13,2,11,both_crossed,22.0,16.0,16.0,False,-6.0,-6.0,False
w85__r13_f02,13,2,12,both_crossed,22.0,16.0,16.0,False,-6.0,-6.0,False
w85__r13_f02,13,2,13,both_crossed,22.0,16.0,16.0,False,-6.0,-6.0,False
w85__r13_f02,13,2,14,both_crossed,22.0,16.0,16.0,False,-6.0,-6.0,False
w85__r13_f02,13,2,15,both_crossed,22.0,16.0,16.0,False,-6.0,-6.0,False
w85__r13_f02,13,2,16,both_crossed,22.0,16.0,16.0,False,-6.0,-6.0,False
w85__r13_f02,13,2,17,both_crossed,22.0,16.0,16.0,False,-6.0,-6.0,False
w85__r13_f02,13,2,18,both_crossed,22.0,16.0,16.0,False,-6.0,-6.0,False
w85__r13_f02,13,2,19,both_crossed,22.0,16.0,16.0,False,-6.0,-6.0,False
w85__r13_f02,13,2,20,both_crossed,22.0,16.0,16.0,False,-6.0,-6.0,False
w85__r13_f02,13,2,21,both_crossed,22.0,16.0,16.0,False,-6.0,-6.0,False
w85__r13_f02,13,2,22,both_crossed,22.0,16.0,16.0,False,-6.0,-6.0,False
w85__r13_f02,13,2,23,both_crossed,22.0,16.0,16.0,False,-6.0,-6.0,False
w85__r13_f02,13,2,24,both_crossed,22.0,16.0,16.0,False,-6.0,-6.0,False
w85__r13_f02,13,2,25,both_crossed,22.0,16.0,16.0,False,-6.0,-6.0,False
w85__r13_f02,13,2,26,both_crossed,22.0,16.0,16.0,False,-6.0,-6.0,False
w85__r13_f02,13,2,27,both_crossed,22.0,16.0,16.0,False,-6.0,-6.0,False
w85__r13_f02,13,2,28,both_crossed,22.0,16.0,16.0,False,-6.0,-6.0,False
w85__r13_f02,13,2,29,both_crossed,22.0,16.0,16.0,False,-6.0,-6.0,False
w85__r13_f02,13,2,30,both_crossed,22.0,16.0,16.0,False,-6.0,-6.0,False
w85__r13_f03,13,3,1,both_crossed,16.0,19.0,19.0,False,3.0,3.0,False
