budget,subset,boundary_definition,quantile,run_id,prediction_count,mean_confidence,median_confidence,fraction_confidence_ge_080,fraction_confidence_ge_090,accuracy_confidence_ge_080,accuracy_confidence_ge_090,brier_score
40,B1_q20,B1,20,primary_common__r03_f04,17,0.816853011664,0.84185755399,0.588235294118,0.176470588235,1,1,0.0543342520501
40,B1_q20,B1,20,primary_common__r03_f05,17,0.824665351576,0.885708867459,0.705882352941,0.470588235294,1,1,0.0836119039263
40,B1_q20,B1,20,primary_common__r04_f01,17,0.752592897221,0.779451337909,0.411764705882,0.176470588235,1,1,0.149315941645
40,B1_q20,B1,20,primary_common__r04_f02,17,0.802962858324,0.858321033796,0.647058823529,0.235294117647,0.909090909091,1,0.149058537005
40,B1_q20,B1,20,primary_common__r04_f03,17,0.804787597818,0.85155882899,0.647058823529,0.352941176471,0.818181818182,1,0.181322058046
40,B1_q20,B1,20,primary_common__r04_f04,17,0.726085683334,0.71489357261,0.294117647059,0.117647058824,1,1,0.114411796597
40,B1_q20,B1,20,primary_common__r04_f05,17,0.783751250416,0.817791332752,0.705882352941,0.117647058824,0.833333333333,1,0.155109457648
40,B1_q30,B1,30,primary_common__r01_f01,25,0.724605066006,0.738835331455,0.28,0,1,,0.119540151411
40,B1_q30,B1,30,primary_common__r01_f02,25,0.786828822016,0.805622094099,0.56,0.28,1,1,0.108288869714
40,B1_q30,B1,30,primary_common__r01_f03,25,0.805985999741,0.867845091953,0.6,0.36,1,1,0.0826969423685
40,B1_q30,B1,30,primary_common__r01_f04,25,0.768277238934,0.789205198631,0.44,0.12,1,1,0.10417389449
40,B1_q30,B1,30,primary_common__r01_f05,25,0.823050519842,0.863178754536,0.64,0.36,0.9375,1,0.125461135193
40,B1_q30,B1,30,primary_common__r02_f01,25,0.826543842405,0.8612614819,0.68,0.36,0.941176470588,1,0.0826795079395
40,B1_q30,B1,30,primary_common__r02_f02,25,0.846687507521,0.873644967321,0.6,0.4,1,1,0.0963551912815
40,B1_q30,B1,30,primary_common__r02_f03,25,0.754644357858,0.788275679971,0.4,0.16,0.9,1,0.131595388775
40,B1_q30,B1,30,primary_common__r02_f04,25,0.808669202013,0.883089405725,0.6,0.36,1,1,0.0886871163363
40,B1_q30,B1,30,primary_common__r02_f05,25,0.828453318042,0.872202458358,0.68,0.4,1,1,0.0545065174444
40,B1_q30,B1,30,primary_common__r03_f01,25,0.710863523307,0.697332056717,0.32,0.04,0.875,1,0.155617631361
40,B1_q30,B1,30,primary_common__r03_f02,25,0.704932017672,0.714032025869,0.12,0,1,,0.0941431563772
40,B1_q30,B1,30,primary_common__r03_f03,25,0.852594780675,0.912540603814,0.72,0.56,0.888888888889,0.928571428571,0.156413020365
40,B1_q30,B1,30,primary_common__r03_f04,25,0.817689670985,0.84185755399,0.6,0.28,1,1,0.0579358158796
40,B1_q30,B1,30,primary_common__r03_f05,25,0.8378313408,0.885708867459,0.76,0.44,1,1,0.064418815097
40,B1_q30,B1,30,primary_common__r04_f01,25,0.79395907596,0.846862957839,0.56,0.24,1,1,0.107135254311
40,B1_q30,B1,30,primary_common__r04_f02,25,0.817401628144,0.858321033796,0.64,0.2,0.9375,1,0.109843054045
40,B1_q30,B1,30,primary_common__r04_f03,25,0.837782244734,0.887897988247,0.72,0.44,0.888888888889,1,0.127722189083
40,B1_q30,B1,30,primary_common__r04_f04,25,0.758509556097,0.756758724819,0.44,0.24,1,1,0.0924327126166
40,B1_q30,B1,30,primary_common__r04_f05,25,0.801353029424,0.840301749523,0.72,0.2,0.888888888889,1,0.117229262434
40,B2_q20,B2,20,primary_common__r01_f01,17,0.731319585184,0.724801862581,0.235294117647,0.0588235294118,1,1,0.130874957305
40,B2_q20,B2,20,primary_common__r01_f02,17,0.771927772594,0.78216381904,0.470588235294,0.235294117647,1,1,0.137383687615
40,B2_q20,B2,20,primary_common__r01_f03,17,0.75944734816,0.759674962923,0.411764705882,0.294117647059,1,1,0.116460748574
40,B2_q20,B2,20,primary_common__r01_f04,17,0.731627646262,0.736049646016,0.294117647059,0.176470588235,1,1,0.14646130794
40,B2_q20,B2,20,primary_common__r01_f05,17,0.781920681226,0.819711617754,0.529411764706,0.235294117647,0.888888888889,1,0.178736095643
40,B2_q20,B2,20,primary_common__r02_f01,17,0.797881388366,0.829089004529,0.588235294118,0.235294117647,0.9,1,0.115104872643
40,B2_q20,B2,20,primary_common__r02_f02,17,0.863028698027,0.896305976873,0.588235294118,0.470588235294,1,1,0.11603691299
40,B2_q20,B2,20,primary_common__r02_f03,17,0.730337476219,0.702974041109,0.411764705882,0.117647058824,0.857142857143,1,0.169652477119
40,B2_q20,B2,20,primary_common__r02_f04,17,0.768132112966,0.792190593281,0.470588235294,0.235294117647,1,1,0.123864569098
40,B2_q20,B2,20,primary_common__r02_f05,17,0.793500385409,0.813074595332,0.529411764706,0.294117647059,1,1,0.0746924506005
40,B2_q20,B2,20,primary_common__r03_f01,17,0.682908952978,0.642878240246,0.294117647059,0,0.8,,0.190465381599
40,B2_q20,B2,20,primary_common__r03_f02,17,0.735942352107,0.732357485361,0.176470588235,0.0588235294118,1,1,0.0782934047197
40,B2_q20,B2,20,primary_common__r03_f03,17,0.810656973275,0.808301873644,0.529411764706,0.352941176471,0.777777777778,0.833333333333,0.230910136458
40,B2_q20,B2,20,primary_common__r03_f04,17,0.784076481668,0.793715917894,0.470588235294,0.117647058824,1,1,0.0757926843061
40,B2_q20,B2,20,primary_common__r03_f05,17,0.837250247938,0.906826971706,0.764705882353,0.529411764706,1,1,0.0796004075657
40,B2_q20,B2,20,primary_common__r04_f01,17,0.797318339873,0.846862957839,0.529411764706,0.294117647059,1,1,0.130801620875
40,B2_q20,B2,20,primary_common__r04_f02,17,0.791431074607,0.812018320683,0.529411764706,0.176470588235,0.888888888889,1,0.153547277491
40,B2_q20,B2,20,primary_common__r04_f03,17,0.803704522233,0.85155882899,0.647058823529,0.294117647059,0.818181818182,1,0.181600395685
40,B2_q20,B2,20,primary_common__r04_f04,17,0.732249748234,0.71489357261,0.411764705882,0.0588235294118,1,1,0.111582048245
40,B2_q20,B2,20,primary_common__r04_f05,17,0.776150224461,0.814510643906,0.647058823529,0.235294117647,0.818181818182,1,0.161544639281
40,B2_q30,B2,30,primary_common__r01_f01,25,0.761072605848,0.772446483034,0.4,0.04,1,1,0.0998592960448
40,B2_q30,B2,30,primary_common__r01_f02,25,0.815883187527,0.846281567664,0.64,0.28,1,1,0.0968012487999
40,B2_q30,B2,30,primary_common__r01_f03,25,0.801898638852,0.778325216344,0.48,0.4,1,1,0.0855007183542
40,B2_q30,B2,30,primary_common__r01_f04,25,0.793932270593,0.832052373313,0.52,0.36,1,1,0.101979626134
40,B2_q30,B2,30,primary_common__r01_f05,25,0.835171869917,0.884928052686,0.68,0.4,0.941176470588,1,0.122704975027
40,B2_q30,B2,30,primary_common__r02_f01,25,0.831447523921,0.8612614819,0.68,0.4,0.941176470588,1,0.0837284294514
40,B2_q30,B2,30,primary_common__r02_f02,25,0.879684232924,0.932629282452,0.68,0.56,1,1,0.0838834338624
40,B2_q30,B2,30,primary_common__r02_f03,25,0.769339259517,0.788275679971,0.48,0.24,0.916666666667,1,0.128272333602
40,B2_q30,B2,30,primary_common__r02_f04,25,0.815201035532,0.879527821233,0.64,0.32,1,1,0.0870919202213
40,B2_q30,B2,30,primary_common__r02_f05,25,0.849471813332,0.899688710135,0.68,0.48,1,1,0.0513917229532
40,B2_q30,B2,30,primary_common__r03_f01,25,0.729295532489,0.69424094123,0.4,0.16,0.9,1,0.150761016154
40,B2_q30,B2,30,primary_common__r03_f02,25,0.781231694129,0.777162356052,0.4,0.2,1,1,0.0602736229799
40,B2_q30,B2,30,primary_common__r03_f03,25,0.849971256575,0.872650251761,0.68,0.44,0.882352941176,0.909090909091,0.159234016383
40,B2_q30,B2,30,primary_common__r03_f04,25,0.841077364147,0.886548271719,0.64,0.4,1,1,0.0521301284803
40,B2_q30,B2,30,primary_common__r03_f05,25,0.866421151544,0.928755833106,0.8,0.64,1,1,0.0571338149974
40,B2_q30,B2,30,primary_common__r04_f01,25,0.841352483972,0.899183970208,0.68,0.48,1,1,0.0908228393462
40,B2_q30,B2,30,primary_common__r04_f02,25,0.839559596527,0.878821312737,0.68,0.4,0.941176470588,1,0.106019829662
40,B2_q30,B2,30,primary_common__r04_f03,25,0.847700753456,0.888947120073,0.72,0.48,0.888888888889,1,0.125949696201
40,B2_q30,B2,30,primary_common__r04_f04,25,0.783259983211,0.809030877945,0.56,0.24,1,1,0.0842891093235
40,B2_q30,B2,30,primary_common__r04_f05,25,0.815543575674,0.876995855634,0.72,0.36,0.888888888889,1,0.11410539449
40,B3_q20,B3,20,primary_common__r01_f01,17,0.734555039387,0.724801862581,0.235294117647,0,1,,0.125500360653
40,B3_q20,B3,20,primary_common__r01_f02,17,0.772896122437,0.803018518674,0.529411764706,0.176470588235,1,1,0.101625212826
40,B3_q20,B3,20,primary_common__r01_f03,17,0.773679804104,0.778325216344,0.470588235294,0.352941176471,1,1,0.111561647494
40,B3_q20,B3,20,primary_common__r01_f04,17,0.752609080984,0.78885195713,0.411764705882,0,1,,0.111755334486
40,B3_q20,B3,20,primary_common__r01_f05,17,0.792973746054,0.819711617754,0.529411764706,0.294117647059,0.888888888889,1,0.175582736789
40,B3_q20,B3,20,primary_common__r02_f01,17,0.79436838001,0.829089004529,0.588235294118,0.294117647059,0.9,1,0.115814838426
40,B3_q20,B3,20,primary_common__r02_f02,17,0.814625412929,0.796562254355,0.470588235294,0.294117647059,1,1,0.135954512549
40,B3_q20,B3,20,primary_common__r02_f03,17,0.713519441159,0.660446939996,0.294117647059,0.176470588235,0.8,1,0.180187434854
40,B3_q20,B3,20,primary_common__r02_f04,17,0.785968706469,0.828122063015,0.588235294118,0.411764705882,1,1,0.101671501964
40,B3_q20,B3,20,primary_common__r02_f05,17,0.784580066539,0.814723993584,0.529411764706,0.294117647059,1,1,0.0762386611442
40,B3_q20,B3,20,primary_common__r03_f01,17,0.687452615773,0.688592378215,0.235294117647,0,0.75,,0.187478102957
40,B3_q20,B3,20,primary_common__r03_f02,17,0.704934681837,0.726905381092,0.176470588235,0,1,,0.0965930004547
40,B3_q20,B3,20,primary_common__r03_f03,17,0.805233321417,0.811747907724,0.588235294118,0.352941176471,0.8,0.833333333333,0.199762533174
40,B3_q20,B3,20,primary_common__r03_f04,17,0.79755401394,0.793715917894,0.470588235294,0.294117647059,1,1,0.0647784024889
40,B3_q20,B3,20,primary_common__r03_f05,17,0.81483947217,0.863553381633,0.705882352941,0.352941176471,1,1,0.0852000464023
40,B3_q20,B3,20,primary_common__r04_f01,17,0.731299542645,0.688405060466,0.352941176471,0.176470588235,1,1,0.163473507978
40,B3_q20,B3,20,primary_common__r04_f02,17,0.789292301915,0.783286781901,0.470588235294,0.235294117647,0.875,1,0.155220732988
40,B3_q20,B3,20,primary_common__r04_f03,17,0.809663355368,0.85155882899,0.705882352941,0.294117647059,0.833333333333,1,0.179580647971
40,B3_q20,B3,20,primary_common__r04_f04,17,0.713998849557,0.708943436312,0.294117647059,0.0588235294118,1,1,0.119634227685
40,B3_q20,B3,20,primary_common__r04_f05,17,0.785569194688,0.831985321714,0.705882352941,0.117647058824,0.916666666667,1,0.105230555608
40,B3_q30,B3,30,primary_common__r01_f01,25,0.76087443148,0.769825889246,0.4,0,1,,0.0976654662404
40,B3_q30,B3,30,primary_common__r01_f02,25,0.797946675018,0.820681303306,0.6,0.32,1,1,0.104386848322
40,B3_q30,B3,30,primary_common__r01_f03,25,0.810328300051,0.892571729745,0.56,0.44,1,1,0.0819877271339
40,B3_q30,B3,30,primary_common__r01_f04,25,0.762998731997,0.789205198631,0.44,0.04,1,1,0.106896851492
40,B3_q30,B3,30,primary_common__r01_f05,25,0.80885714397,0.830549262609,0.6,0.28,0.933333333333,1,0.130097053605
40,B3_q30,B3,30,primary_common__r02_f01,25,0.825107634103,0.857593701214,0.68,0.4,0.941176470588,1,0.0837855109216
40,B3_q30,B3,30,primary_common__r02_f02,25,0.854704851243,0.879039432364,0.64,0.44,1,1,0.0942647587433
40,B3_q30,B3,30,primary_common__r02_f03,25,0.75247150185,0.728458002452,0.4,0.2,0.9,1,0.132739655244
40,B3_q30,B3,30,primary_common__r02_f04,25,0.823999775933,0.914584665752,0.68,0.52,1,1,0.0851679536833
40,B3_q30,B3,30,primary_common__r02_f05,25,0.842510095526,0.901893773604,0.68,0.52,1,1,0.0522918334489
40,B3_q30,B3,30,primary_common__r03_f01,25,0.720971512604,0.697332056717,0.36,0.08,0.888888888889,1,0.152495466668
40,B3_q30,B3,30,primary_common__r03_f02,25,0.71871867519,0.726905381092,0.24,0,1,,0.0881846259681
40,B3_q30,B3,30,primary_common__r03_f03,25,0.843544885528,0.912540603814,0.68,0.52,0.882352941176,0.923076923077,0.159309636954
40,B3_q30,B3,30,primary_common__r03_f04,25,0.82049540742,0.84185755399,0.6,0.36,1,1,0.0589456492523
40,B3_q30,B3,30,primary_common__r03_f05,25,0.856780175876,0.906073549554,0.76,0.52,1,1,0.0599168785153
40,B3_q30,B3,30,primary_common__r04_f01,25,0.784286785098,0.842403880005,0.52,0.32,1,1,0.115569021658
40,B3_q30,B3,30,primary_common__r04_f02,25,0.825156524859,0.878821312737,0.64,0.32,0.9375,1,0.109194654993
40,B3_q30,B3,30,primary_common__r04_f03,25,0.851131549611,0.888947120073,0.8,0.48,0.9,1,0.123826251388
40,B3_q30,B3,30,primary_common__r04_f04,25,0.75259452598,0.756758724819,0.44,0.12,1,1,0.0933591347412
40,B3_q30,B3,30,primary_common__r04_f05,25,0.811639355896,0.869462670481,0.76,0.28,0.894736842105,1,0.114480465767
40,all_test,all,all,primary_common__r01_f01,81,0.789003824826,0.812125252864,0.555555555556,0.0864197530864,1,1,0.0660532282816
40,all_test,all,all,primary_common__r01_f02,81,0.890724232602,0.930253866473,0.864197530864,0.604938271605,1,1,0.0375206789528
40,all_test,all,all,primary_common__r01_f03,81,0.889026703914,0.936992948249,0.827160493827,0.641975308642,1,1,0.0315956685089
40,all_test,all,all,primary_common__r01_f04,81,0.871067938039,0.9233847395,0.802469135802,0.567901234568,1,1,0.0396591762075
40,all_test,all,all,primary_common__r01_f05,81,0.913529967651,0.958685882407,0.876543209877,0.740740740741,0.985915492958,1,0.0419020877985
40,all_test,all,all,primary_common__r02_f01,81,0.904366699084,0.942559478562,0.876543209877,0.740740740741,0.985915492958,1,0.0302810780486
40,all_test,all,all,primary_common__r02_f02,81,0.91631692448,0.95233531601,0.876543209877,0.716049382716,1,1,0.0325542597712
40,all_test,all,all,primary_common__r02_f03,81,0.881670517532,0.919038084149,0.802469135802,0.592592592593,0.984615384615,1,0.045352941458
40,all_test,all,all,primary_common__r02_f04,81,0.894241244688,0.940861084744,0.876543209877,0.641975308642,1,1,0.031811728364
40,all_test,all,all,primary_common__r02_f05,81,0.924910261639,0.971388753059,0.901234567901,0.777777777778,1,1,0.0183615794262
40,all_test,all,all,primary_common__r03_f01,81,0.848803284004,0.896910233456,0.728395061728,0.481481481481,0.983050847458,1,0.0562350690852
40,all_test,all,all,primary_common__r03_f02,81,0.810948564083,0.846909420566,0.592592592593,0.234567901235,1,1,0.0471861216629
40,all_test,all,all,primary_common__r03_f03,81,0.928302954139,0.967178410995,0.901234567901,0.802469135802,0.972602739726,0.984615384615,0.0506230744455
40,all_test,all,all,primary_common__r03_f04,81,0.910127321497,0.949672893548,0.864197530864,0.716049382716,1,1,0.0210974406672
40,all_test,all,all,primary_common__r03_f05,81,0.894787126797,0.934160985884,0.851851851852,0.703703703704,1,1,0.0274110952891
40,all_test,all,all,primary_common__r04_f01,81,0.887729995767,0.935589061802,0.83950617284,0.604938271605,1,1,0.0405624596111
40,all_test,all,all,primary_common__r04_f02,81,0.900094611599,0.93693497299,0.876543209877,0.666666666667,0.985915492958,1,0.0381188716364
40,all_test,all,all,primary_common__r04_f03,81,0.919771453948,0.960147818678,0.913580246914,0.777777777778,0.972972972973,1,0.0414290533933
40,all_test,all,all,primary_common__r04_f04,81,0.879484495892,0.939150858041,0.802469135802,0.58024691358,1,1,0.0339212121795
40,all_test,all,all,primary_common__r04_f05,81,0.879969621914,0.912541884806,0.901234567901,0.567901234568,0.972602739726,1,0.0421366029583
60,B1_q20,B1,20,primary_common__r01_f01,17,0.793345728765,0.818318814845,0.647058823529,0.176470588235,0.909090909091,1,0.0989174460889
60,B1_q20,B1,20,primary_common__r01_f02,17,0.771603283009,0.755801666394,0.411764705882,0.294117647059,1,1,0.0915781239744
60,B1_q20,B1,20,primary_common__r01_f03,17,0.818364201398,0.847732412416,0.647058823529,0.352941176471,0.909090909091,1,0.0957195972381
60,B1_q20,B1,20,primary_common__r01_f04,17,0.792926536793,0.773129841101,0.470588235294,0.352941176471,1,1,0.12540506815
60,B1_q20,B1,20,primary_common__r01_f05,17,0.812855017096,0.873306517381,0.529411764706,0.411764705882,0.888888888889,0.857142857143,0.154146328589
60,B1_q20,B1,20,primary_common__r02_f01,17,0.832344985219,0.893869804035,0.705882352941,0.470588235294,0.916666666667,1,0.0994419064651
60,B1_q20,B1,20,primary_common__r02_f02,17,0.856647625665,0.860672954226,0.764705882353,0.470588235294,0.846153846154,1,0.136364812327
60,B1_q20,B1,20,primary_common__r02_f03,17,0.756087489193,0.786728184078,0.470588235294,0.294117647059,0.875,0.8,0.153148624976
60,B1_q20,B1,20,primary_common__r02_f04,17,0.8171701022,0.912995319683,0.588235294118,0.588235294118,1,1,0.0634314139775
60,B1_q20,B1,20,primary_common__r02_f05,17,0.793962626041,0.794495240225,0.470588235294,0.294117647059,1,1,0.0962830936071
60,B1_q20,B1,20,primary_common__r03_f01,17,0.756630776767,0.748103769118,0.411764705882,0.352941176471,0.857142857143,0.833333333333,0.196746892575
60,B1_q20,B1,20,primary_common__r03_f02,17,0.743596421121,0.767137235386,0.352941176471,0,1,,0.0756890350531
60,B1_q20,B1,20,primary_common__r03_f03,17,0.857602824996,0.909134533153,0.647058823529,0.529411764706,0.818181818182,0.888888888889,0.224449697964
60,B1_q20,B1,20,primary_common__r03_f04,17,0.831898770526,0.885399999756,0.647058823529,0.411764705882,1,1,0.0503789857822
60,B1_q20,B1,20,primary_common__r03_f05,17,0.869191663145,0.932524174043,0.647058823529,0.588235294118,1,1,0.0713692352376
60,B1_q20,B1,20,primary_common__r04_f01,17,0.818703993575,0.828013046641,0.529411764706,0.411764705882,1,1,0.127667121529
60,B1_q20,B1,20,primary_common__r04_f02,17,0.834589619918,0.883730440847,0.764705882353,0.411764705882,0.923076923077,1,0.127567357065
60,B1_q20,B1,20,primary_common__r04_f03,17,0.818824569992,0.86171594584,0.529411764706,0.470588235294,0.888888888889,0.875,0.170612911197
60,B1_q20,B1,20,primary_common__r04_f04,17,0.771380481583,0.802778696067,0.529411764706,0.294117647059,1,1,0.0928434210711
60,B1_q20,B1,20,primary_common__r04_f05,17,0.809880474633,0.877539539594,0.647058823529,0.411764705882,1,1,0.0945101004828
60,B1_q30,B1,30,primary_common__r01_f01,25,0.806483662597,0.827442458591,0.64,0.2,0.9375,1,0.0780959153118
60,B1_q30,B1,30,primary_common__r01_f02,25,0.78233737368,0.821809539101,0.52,0.28,1,1,0.0813015518989
60,B1_q30,B1,30,primary_common__r01_f03,25,0.865223197625,0.925218784002,0.76,0.52,0.947368421053,1,0.0658602513256
60,B1_q30,B1,30,primary_common__r01_f04,25,0.841455351894,0.911179915299,0.64,0.56,1,1,0.0865276689339
60,B1_q30,B1,30,primary_common__r01_f05,25,0.818464409513,0.882555598848,0.56,0.4,0.928571428571,0.9,0.123562475362
60,B1_q30,B1,30,primary_common__r02_f01,25,0.858429031687,0.913328323498,0.72,0.56,0.944444444444,1,0.0720210415761
60,B1_q30,B1,30,primary_common__r02_f02,25,0.885361783705,0.939777272656,0.8,0.6,0.9,1,0.0958957054899
60,B1_q30,B1,30,primary_common__r02_f03,25,0.801033899192,0.874317883337,0.6,0.44,0.933333333333,0.909090909091,0.110384010542
60,B1_q30,B1,30,primary_common__r02_f04,25,0.8391939049,0.904132088729,0.68,0.52,1,1,0.0485258655018
60,B1_q30,B1,30,primary_common__r02_f05,25,0.824482348003,0.875811604967,0.6,0.32,1,1,0.0705592522916
60,B1_q30,B1,30,primary_common__r03_f01,25,0.791025407113,0.792480719576,0.48,0.4,0.916666666667,0.9,0.14242933519
60,B1_q30,B1,30,primary_common__r03_f02,25,0.756994312112,0.767137235386,0.36,0,1,,0.0668733996731
60,B1_q30,B1,30,primary_common__r03_f03,25,0.881355650647,0.93365705084,0.72,0.6,0.888888888889,0.933333333333,0.156724918433
60,B1_q30,B1,30,primary_common__r03_f04,25,0.838344547863,0.885399999756,0.64,0.44,1,1,0.0482837126682
60,B1_q30,B1,30,primary_common__r03_f05,25,0.894771564977,0.935980757182,0.76,0.72,1,1,0.0495509379528
60,B1_q30,B1,30,primary_common__r04_f01,25,0.851198190123,0.884741361983,0.68,0.44,1,1,0.089802243784
60,B1_q30,B1,30,primary_common__r04_f02,25,0.856498485496,0.898303847434,0.8,0.48,0.95,1,0.090816368029
60,B1_q30,B1,30,primary_common__r04_f03,25,0.846760663156,0.879859225352,0.68,0.48,0.941176470588,0.916666666667,0.120138263565
60,B1_q30,B1,30,primary_common__r04_f04,25,0.811015649991,0.857707638735,0.6,0.4,1,1,0.0697583946772
60,B1_q30,B1,30,primary_common__r04_f05,25,0.835365050323,0.890557036199,0.68,0.48,1,1,0.0706891706781
60,B2_q20,B2,20,primary_common__r01_f01,17,0.818738016983,0.818318814845,0.647058823529,0.294117647059,0.909090909091,1,0.0920335490979
60,B2_q20,B2,20,primary_common__r01_f02,17,0.748645884147,0.752124483241,0.352941176471,0.235294117647,1,1,0.105758629974
60,B2_q20,B2,20,primary_common__r01_f03,17,0.823666433848,0.847732412416,0.647058823529,0.352941176471,0.909090909091,1,0.0953450138862
60,B2_q20,B2,20,primary_common__r01_f04,17,0.79723715158,0.73899433203,0.411764705882,0.352941176471,1,1,0.127205693476
60,B2_q20,B2,20,primary_common__r01_f05,17,0.770318859869,0.783297900309,0.411764705882,0.294117647059,0.857142857143,0.8,0.178588177766
60,B2_q20,B2,20,primary_common__r02_f01,17,0.82351515148,0.892233201511,0.647058823529,0.411764705882,0.909090909091,1,0.106456516634
60,B2_q20,B2,20,primary_common__r02_f02,17,0.89534503712,0.939777272656,0.882352941176,0.588235294118,0.866666666667,1,0.124669275227
60,B2_q20,B2,20,primary_common__r02_f03,17,0.759734987217,0.786728184078,0.470588235294,0.294117647059,0.875,0.8,0.152847179523
60,B2_q20,B2,20,primary_common__r02_f04,17,0.805754727719,0.865444986336,0.529411764706,0.411764705882,1,1,0.0672983226726
60,B2_q20,B2,20,primary_common__r02_f05,17,0.802006904262,0.794495240225,0.470588235294,0.294117647059,1,1,0.0939182589538
60,B2_q20,B2,20,primary_common__r03_f01,17,0.767051338615,0.780181529758,0.411764705882,0.352941176471,0.857142857143,0.833333333333,0.185408238045
60,B2_q20,B2,20,primary_common__r03_f02,17,0.768110183884,0.767137235386,0.294117647059,0.117647058824,1,1,0.0653086387063
60,B2_q20,B2,20,primary_common__r03_f03,17,0.841620724553,0.860013105584,0.529411764706,0.411764705882,0.777777777778,0.857142857143,0.231175055936
60,B2_q20,B2,20,primary_common__r03_f04,17,0.797482801579,0.834941587373,0.529411764706,0.294117647059,1,1,0.0665370342111
60,B2_q20,B2,20,primary_common__r03_f05,17,0.887076159212,0.960574292661,0.705882352941,0.647058823529,1,1,0.0685913876279
60,B2_q20,B2,20,primary_common__r04_f01,17,0.842234741621,0.884741361983,0.647058823529,0.470588235294,1,1,0.120799081382
60,B2_q20,B2,20,primary_common__r04_f02,17,0.82388359416,0.874863637688,0.705882352941,0.294117647059,0.916666666667,1,0.130879967797
60,B2_q20,B2,20,primary_common__r04_f03,17,0.816240088317,0.86171594584,0.529411764706,0.411764705882,0.888888888889,0.857142857143,0.171137070262
60,B2_q20,B2,20,primary_common__r04_f04,17,0.774486130578,0.802778696067,0.529411764706,0.352941176471,1,1,0.0925615051289
60,B2_q20,B2,20,primary_common__r04_f05,17,0.811871458174,0.834918426052,0.588235294118,0.352941176471,1,1,0.0969470395258
60,B2_q30,B2,30,primary_common__r01_f01,25,0.843148968649,0.85569090421,0.72,0.36,0.944444444444,1,0.0676795155244
60,B2_q30,B2,30,primary_common__r01_f02,25,0.81121796406,0.860014715582,0.56,0.48,1,1,0.073216171855
60,B2_q30,B2,30,primary_common__r01_f03,25,0.864576844207,0.90002448639,0.76,0.52,0.947368421053,1,0.0662844286292
60,B2_q30,B2,30,primary_common__r01_f04,25,0.852044275945,0.928260451938,0.6,0.52,1,1,0.0872253500614
60,B2_q30,B2,30,primary_common__r01_f05,25,0.83518102027,0.929126844371,0.6,0.52,0.933333333333,0.923076923077,0.121890331109
60,B2_q30,B2,30,primary_common__r02_f01,25,0.859862199001,0.920113098156,0.72,0.52,0.944444444444,1,0.0751858397406
60,B2_q30,B2,30,primary_common__r02_f02,25,0.911492232482,0.969402983416,0.88,0.68,0.909090909091,1,0.088020155793
60,B2_q30,B2,30,primary_common__r02_f03,25,0.807559900811,0.874317883337,0.6,0.44,0.933333333333,0.909090909091,0.109792923009
60,B2_q30,B2,30,primary_common__r02_f04,25,0.856088437385,0.928412696954,0.68,0.6,1,1,0.0464074097667
60,B2_q30,B2,30,primary_common__r02_f05,25,0.853851841964,0.893101357308,0.64,0.48,1,1,0.0645603077415
60,B2_q30,B2,30,primary_common__r03_f01,25,0.802401778212,0.80697139268,0.52,0.44,0.923076923077,0.909090909091,0.140766855247
60,B2_q30,B2,30,primary_common__r03_f02,25,0.817107842831,0.80551504913,0.52,0.32,1,1,0.0472188927244
60,B2_q30,B2,30,primary_common__r03_f03,25,0.876525140648,0.909134533153,0.68,0.52,0.882352941176,0.923076923077,0.158875063917
60,B2_q30,B2,30,primary_common__r03_f04,25,0.854975790686,0.908854260028,0.68,0.52,1,1,0.0454889007542
60,B2_q30,B2,30,primary_common__r03_f05,25,0.916281189166,0.981701714588,0.8,0.76,1,1,0.0470183488062
60,B2_q30,B2,30,primary_common__r04_f01,25,0.877896633302,0.934079911191,0.76,0.6,1,1,0.0831767899862
60,B2_q30,B2,30,primary_common__r04_f02,25,0.871856153575,0.898303847434,0.8,0.48,0.95,1,0.0895934764196
60,B2_q30,B2,30,primary_common__r04_f03,25,0.858460245373,0.928360586926,0.68,0.56,0.941176470588,0.928571428571,0.118143261129
60,B2_q30,B2,30,primary_common__r04_f04,25,0.829175996256,0.92096939527,0.64,0.52,1,1,0.0660411079439
60,B2_q30,B2,30,primary_common__r04_f05,25,0.854179227529,0.936163015392,0.68,0.52,1,1,0.068688016946
60,B3_q20,B3,20,primary_common__r01_f01,17,0.785423934181,0.812969265901,0.529411764706,0.235294117647,0.888888888889,1,0.106121860198
60,B3_q20,B3,20,primary_common__r01_f02,17,0.768608642659,0.755801666394,0.411764705882,0.235294117647,1,1,0.0806176187476
60,B3_q20,B3,20,primary_common__r01_f03,17,0.831283621569,0.847732412416,0.647058823529,0.470588235294,0.909090909091,1,0.0940959270316
60,B3_q20,B3,20,primary_common__r01_f04,17,0.834522028793,0.910569349818,0.588235294118,0.529411764706,1,1,0.0991710135663
60,B3_q20,B3,20,primary_common__r01_f05,17,0.768857367662,0.783297900309,0.411764705882,0.294117647059,0.857142857143,0.8,0.180238078568
60,B3_q20,B3,20,primary_common__r02_f01,17,0.822510546994,0.892233201511,0.647058823529,0.411764705882,0.909090909091,1,0.105532639134
60,B3_q20,B3,20,primary_common__r02_f02,17,0.849212118559,0.839678358661,0.705882352941,0.470588235294,0.833333333333,1,0.139631167396
