run_id,repeat,model,q20_acc,q30_acc,full_acc,q20_kh_recall
w85__r07_f05,7,H_logistic_logh,0.7647058823529411,0.8,0.9382716049382716,0.5
w85__r07_f05,7,logistic_u4|u4,0.7647058823529411,0.8,0.9382716049382716,0.5
w85__r07_f05,7,kNN5|u4,0.7058823529411765,0.76,0.9135802469135802,0.3333333333333333
w85__r07_f05,7,kNN1|u4,0.6470588235294118,0.76,0.9135802469135802,0.3333333333333333
w85__r07_f05,7,RF500|u4,0.7647058823529411,0.8,0.9382716049382716,0.5
w85__r07_f05,7,GBM|u4,0.7647058823529411,0.8,0.9382716049382716,0.5
w85__r07_f05,7,SVC_rbf|u4,0.7647058823529411,0.84,0.9382716049382716,0.5
w85__r07_f05,7,GPC_ARD_wide|u4,0.8235294117647058,0.88,0.9506172839506173,0.6666666666666666
w85__r07_f05,7,logistic_u4|u4+cfg+TE,0.7647058823529411,0.8,0.9382716049382716,0.5
w85__r07_f05,7,kNN5|u4+cfg+TE,0.7058823529411765,0.76,0.9135802469135802,0.3333333333333333
w85__r07_f05,7,kNN1|u4+cfg+TE,0.7058823529411765,0.8,0.9259259259259259,0.5
w85__r07_f05,7,RF500|u4+cfg+TE,0.7647058823529411,0.8,0.9382716049382716,0.5
w85__r07_f05,7,GBM|u4+cfg+TE,0.7647058823529411,0.8,0.9382716049382716,0.5
w85__r07_f05,7,SVC_rbf|u4+cfg+TE,0.7647058823529411,0.84,0.9382716049382716,0.5
w85__r07_f05,7,GPC_ARD_wide|u4+cfg+TE,0.7647058823529411,0.84,0.9382716049382716,0.5
w85__r08_f01,8,M3,0.7647058823529411,0.84,0.9382716049382716,0.5
w85__r08_f01,8,H_logistic_logh,0.7647058823529411,0.84,0.9506172839506173,0.5
w85__r08_f01,8,logistic_u4|u4,0.7058823529411765,0.76,0.9135802469135802,0.5
w85__r08_f01,8,kNN5|u4,0.7647058823529411,0.84,0.9382716049382716,0.5
w85__r08_f01,8,kNN1|u4,0.6470588235294118,0.76,0.9135802469135802,0.5
w85__r08_f01,8,RF500|u4,0.7058823529411765,0.8,0.9382716049382716,0.5
w85__r08_f01,8,GBM|u4,0.7058823529411765,0.72,0.9135802469135802,0.5
w85__r08_f01,8,SVC_rbf|u4,0.7058823529411765,0.8,0.9259259259259259,0.625
w85__r08_f01,8,GPC_ARD_wide|u4,0.7647058823529411,0.84,0.9382716049382716,0.625
w85__r08_f01,8,logistic_u4|u4+cfg+TE,0.7058823529411765,0.72,0.9012345679012346,0.5
w85__r08_f01,8,kNN5|u4+cfg+TE,0.7647058823529411,0.84,0.9382716049382716,0.5
w85__r08_f01,8,kNN1|u4+cfg+TE,0.6470588235294118,0.76,0.9135802469135802,0.5
w85__r08_f01,8,RF500|u4+cfg+TE,0.7058823529411765,0.8,0.9382716049382716,0.5
w85__r08_f01,8,GBM|u4+cfg+TE,0.7058823529411765,0.72,0.9135802469135802,0.5
w85__r08_f01,8,SVC_rbf|u4+cfg+TE,0.7647058823529411,0.84,0.9382716049382716,0.625
w85__r08_f01,8,GPC_ARD_wide|u4+cfg+TE,0.7058823529411765,0.8,0.9259259259259259,0.625
w85__r08_f02,8,M3,0.8235294117647058,0.88,0.9629629629629629,0.8
w85__r08_f02,8,H_logistic_logh,0.8235294117647058,0.84,0.9506172839506173,0.8
w85__r08_f02,8,logistic_u4|u4,0.8235294117647058,0.84,0.9506172839506173,0.8
w85__r08_f02,8,kNN5|u4,0.7647058823529411,0.84,0.9382716049382716,0.6
w85__r08_f02,8,kNN1|u4,0.7647058823529411,0.84,0.9506172839506173,0.6
w85__r08_f02,8,RF500|u4,0.8235294117647058,0.88,0.9629629629629629,0.8
w85__r08_f02,8,GBM|u4,0.8235294117647058,0.84,0.9506172839506173,0.8
w85__r08_f02,8,SVC_rbf|u4,0.8235294117647058,0.88,0.9629629629629629,0.8
w85__r08_f02,8,GPC_ARD_wide|u4,0.8235294117647058,0.88,0.9629629629629629,0.8
w85__r08_f02,8,logistic_u4|u4+cfg+TE,0.8235294117647058,0.84,0.9506172839506173,0.8
w85__r08_f02,8,kNN5|u4+cfg+TE,0.7647058823529411,0.84,0.9382716049382716,0.6
w85__r08_f02,8,kNN1|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.6
w85__r08_f02,8,RF500|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.8
w85__r08_f02,8,GBM|u4+cfg+TE,0.8235294117647058,0.84,0.9506172839506173,0.8
w85__r08_f02,8,SVC_rbf|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.8
w85__r08_f02,8,GPC_ARD_wide|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.8
w85__r08_f03,8,M3,0.9411764705882353,0.96,0.9876543209876543,1.0
w85__r08_f03,8,H_logistic_logh,0.8823529411764706,0.92,0.9753086419753086,1.0
w85__r08_f03,8,logistic_u4|u4,0.8823529411764706,0.92,0.9753086419753086,1.0
w85__r08_f03,8,kNN5|u4,0.8823529411764706,0.92,0.9753086419753086,1.0
w85__r08_f03,8,kNN1|u4,0.6470588235294118,0.76,0.9259259259259259,0.8333333333333334
w85__r08_f03,8,RF500|u4,0.8235294117647058,0.88,0.9629629629629629,1.0
w85__r08_f03,8,GBM|u4,0.7647058823529411,0.8,0.9382716049382716,1.0
w85__r08_f03,8,SVC_rbf|u4,0.8235294117647058,0.88,0.9629629629629629,1.0
w85__r08_f03,8,GPC_ARD_wide|u4,0.9411764705882353,0.96,0.9876543209876543,1.0
w85__r08_f03,8,logistic_u4|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,1.0
w85__r08_f03,8,kNN5|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,1.0
w85__r08_f03,8,kNN1|u4+cfg+TE,0.6470588235294118,0.76,0.9259259259259259,0.8333333333333334
w85__r08_f03,8,RF500|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,1.0
w85__r08_f03,8,GBM|u4+cfg+TE,0.7647058823529411,0.8,0.9382716049382716,1.0
w85__r08_f03,8,SVC_rbf|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,1.0
w85__r08_f03,8,GPC_ARD_wide|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,1.0
w85__r08_f04,8,M3,0.8235294117647058,0.88,0.9629629629629629,0.5
w85__r08_f04,8,H_logistic_logh,0.7647058823529411,0.84,0.9506172839506173,0.3333333333333333
w85__r08_f04,8,logistic_u4|u4,0.7647058823529411,0.84,0.9506172839506173,0.3333333333333333
w85__r08_f04,8,kNN5|u4,0.7058823529411765,0.8,0.9382716049382716,0.3333333333333333
w85__r08_f04,8,kNN1|u4,0.7647058823529411,0.84,0.9506172839506173,0.6666666666666666
w85__r08_f04,8,RF500|u4,0.8235294117647058,0.88,0.9629629629629629,0.5
w85__r08_f04,8,GBM|u4,0.7647058823529411,0.84,0.9382716049382716,0.3333333333333333
w85__r08_f04,8,SVC_rbf|u4,0.8823529411764706,0.92,0.9753086419753086,0.6666666666666666
w85__r08_f04,8,GPC_ARD_wide|u4,0.8235294117647058,0.88,0.9629629629629629,0.5
w85__r08_f04,8,logistic_u4|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.5
w85__r08_f04,8,kNN5|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.5
w85__r08_f04,8,kNN1|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.8333333333333334
w85__r08_f04,8,RF500|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.3333333333333333
w85__r08_f04,8,GBM|u4+cfg+TE,0.7647058823529411,0.84,0.9382716049382716,0.3333333333333333
w85__r08_f04,8,SVC_rbf|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.6666666666666666
w85__r08_f04,8,GPC_ARD_wide|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.5
w85__r08_f05,8,M3,0.8235294117647058,0.88,0.9629629629629629,0.5
w85__r08_f05,8,H_logistic_logh,0.9411764705882353,0.96,0.9876543209876543,0.8333333333333334
w85__r08_f05,8,logistic_u4|u4,0.9411764705882353,0.96,0.9876543209876543,0.8333333333333334
w85__r08_f05,8,kNN5|u4,0.7647058823529411,0.84,0.9506172839506173,0.3333333333333333
w85__r08_f05,8,kNN1|u4,0.8235294117647058,0.88,0.9506172839506173,0.5
w85__r08_f05,8,RF500|u4,0.8823529411764706,0.92,0.9753086419753086,0.6666666666666666
w85__r08_f05,8,GBM|u4,0.8823529411764706,0.92,0.9753086419753086,0.6666666666666666
w85__r08_f05,8,SVC_rbf|u4,0.8235294117647058,0.88,0.9506172839506173,0.5
w85__r08_f05,8,GPC_ARD_wide|u4,0.8823529411764706,0.92,0.9753086419753086,0.6666666666666666
w85__r08_f05,8,logistic_u4|u4+cfg+TE,0.9411764705882353,0.96,0.9876543209876543,0.8333333333333334
w85__r08_f05,8,kNN5|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.3333333333333333
w85__r08_f05,8,kNN1|u4+cfg+TE,0.8235294117647058,0.88,0.9506172839506173,0.5
w85__r08_f05,8,RF500|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,0.6666666666666666
w85__r08_f05,8,GBM|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,0.6666666666666666
w85__r08_f05,8,SVC_rbf|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,0.6666666666666666
w85__r08_f05,8,GPC_ARD_wide|u4+cfg+TE,0.9411764705882353,0.96,0.9876543209876543,0.8333333333333334
w85__r09_f01,9,M3,1.0,1.0,1.0,1.0
w85__r09_f01,9,H_logistic_logh,0.9411764705882353,0.96,0.9876543209876543,0.875
w85__r09_f01,9,logistic_u4|u4,0.9411764705882353,0.96,0.9876543209876543,0.875
w85__r09_f01,9,kNN5|u4,0.9411764705882353,0.96,0.9876543209876543,0.875
w85__r09_f01,9,kNN1|u4,0.9411764705882353,0.96,0.9753086419753086,0.875
w85__r09_f01,9,RF500|u4,1.0,1.0,1.0,1.0
w85__r09_f01,9,GBM|u4,0.9411764705882353,0.96,0.9876543209876543,0.875
w85__r09_f01,9,SVC_rbf|u4,1.0,1.0,1.0,1.0
w85__r09_f01,9,GPC_ARD_wide|u4,0.9411764705882353,0.96,0.9876543209876543,0.875
w85__r09_f01,9,logistic_u4|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,0.75
w85__r09_f01,9,kNN5|u4+cfg+TE,0.9411764705882353,0.96,0.9876543209876543,0.875
w85__r09_f01,9,kNN1|u4+cfg+TE,0.9411764705882353,0.96,0.9753086419753086,0.875
w85__r09_f01,9,RF500|u4+cfg+TE,0.9411764705882353,0.96,0.9876543209876543,0.875
w85__r09_f01,9,GBM|u4+cfg+TE,0.9411764705882353,0.96,0.9876543209876543,0.875
w85__r09_f01,9,SVC_rbf|u4+cfg+TE,1.0,1.0,1.0,1.0
w85__r09_f01,9,GPC_ARD_wide|u4+cfg+TE,0.9411764705882353,0.96,0.9876543209876543,0.875
w85__r09_f02,9,M3,0.7647058823529411,0.84,0.9506172839506173,0.5714285714285714
w85__r09_f02,9,H_logistic_logh,0.7647058823529411,0.84,0.9506172839506173,0.5714285714285714
w85__r09_f02,9,logistic_u4|u4,0.7647058823529411,0.84,0.9506172839506173,0.5714285714285714
w85__r09_f02,9,kNN5|u4,0.7647058823529411,0.84,0.9259259259259259,0.5714285714285714
w85__r09_f02,9,kNN1|u4,0.8235294117647058,0.88,0.9506172839506173,0.7142857142857143
w85__r09_f02,9,RF500|u4,0.7647058823529411,0.84,0.9506172839506173,0.5714285714285714
w85__r09_f02,9,GBM|u4,0.7647058823529411,0.84,0.9506172839506173,0.5714285714285714
w85__r09_f02,9,SVC_rbf|u4,0.7647058823529411,0.84,0.9382716049382716,0.5714285714285714
w85__r09_f02,9,GPC_ARD_wide|u4,0.7647058823529411,0.84,0.9382716049382716,0.5714285714285714
w85__r09_f02,9,logistic_u4|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.5714285714285714
w85__r09_f02,9,kNN5|u4+cfg+TE,0.7647058823529411,0.84,0.9259259259259259,0.5714285714285714
w85__r09_f02,9,kNN1|u4+cfg+TE,0.8235294117647058,0.88,0.9506172839506173,0.7142857142857143
w85__r09_f02,9,RF500|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.5714285714285714
w85__r09_f02,9,GBM|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.5714285714285714
w85__r09_f02,9,SVC_rbf|u4+cfg+TE,0.7647058823529411,0.84,0.9382716049382716,0.5714285714285714
w85__r09_f02,9,GPC_ARD_wide|u4+cfg+TE,0.8235294117647058,0.88,0.9506172839506173,0.7142857142857143
w85__r09_f03,9,M3,0.8823529411764706,0.92,0.9753086419753086,0.8
w85__r09_f03,9,H_logistic_logh,0.8235294117647058,0.84,0.9506172839506173,0.8
w85__r09_f03,9,logistic_u4|u4,0.9411764705882353,0.88,0.9506172839506173,1.0
w85__r09_f03,9,kNN5|u4,0.8235294117647058,0.88,0.9629629629629629,0.6
w85__r09_f03,9,kNN1|u4,0.8235294117647058,0.84,0.9506172839506173,0.8
w85__r09_f03,9,RF500|u4,0.8823529411764706,0.88,0.9629629629629629,1.0
w85__r09_f03,9,GBM|u4,0.8235294117647058,0.84,0.9506172839506173,1.0
w85__r09_f03,9,SVC_rbf|u4,0.9411764705882353,0.96,0.9876543209876543,1.0
w85__r09_f03,9,GPC_ARD_wide|u4,0.8823529411764706,0.92,0.9753086419753086,1.0
w85__r09_f03,9,logistic_u4|u4+cfg+TE,0.9411764705882353,0.88,0.9506172839506173,1.0
w85__r09_f03,9,kNN5|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.6
w85__r09_f03,9,kNN1|u4+cfg+TE,0.8235294117647058,0.84,0.9506172839506173,0.8
w85__r09_f03,9,RF500|u4+cfg+TE,0.8235294117647058,0.84,0.9382716049382716,0.8
w85__r09_f03,9,GBM|u4+cfg+TE,0.8235294117647058,0.8,0.9382716049382716,1.0
w85__r09_f03,9,SVC_rbf|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,0.8
w85__r09_f03,9,GPC_ARD_wide|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,1.0
w85__r09_f04,9,M3,0.7647058823529411,0.84,0.9506172839506173,0.5714285714285714
w85__r09_f04,9,H_logistic_logh,0.7647058823529411,0.84,0.9506172839506173,0.7142857142857143
w85__r09_f04,9,logistic_u4|u4,0.6470588235294118,0.76,0.9259259259259259,0.5714285714285714
w85__r09_f04,9,kNN5|u4,0.7647058823529411,0.84,0.9506172839506173,0.5714285714285714
w85__r09_f04,9,kNN1|u4,0.7058823529411765,0.8,0.9382716049382716,0.5714285714285714
w85__r09_f04,9,RF500|u4,0.8235294117647058,0.88,0.9629629629629629,0.7142857142857143
w85__r09_f04,9,GBM|u4,0.8235294117647058,0.88,0.9629629629629629,0.7142857142857143
w85__r09_f04,9,SVC_rbf|u4,0.8235294117647058,0.88,0.9629629629629629,0.7142857142857143
w85__r09_f04,9,GPC_ARD_wide|u4,0.8235294117647058,0.88,0.9629629629629629,0.7142857142857143
w85__r09_f04,9,logistic_u4|u4+cfg+TE,0.7058823529411765,0.8,0.9382716049382716,0.7142857142857143
w85__r09_f04,9,kNN5|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.5714285714285714
w85__r09_f04,9,kNN1|u4+cfg+TE,0.7058823529411765,0.8,0.9382716049382716,0.5714285714285714
w85__r09_f04,9,RF500|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.7142857142857143
w85__r09_f04,9,GBM|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.7142857142857143
w85__r09_f04,9,SVC_rbf|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.7142857142857143
w85__r09_f04,9,GPC_ARD_wide|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.7142857142857143
w85__r09_f05,9,M3,0.8235294117647058,0.88,0.9629629629629629,0.4
w85__r09_f05,9,H_logistic_logh,0.8235294117647058,0.84,0.9506172839506173,0.4
w85__r09_f05,9,logistic_u4|u4,0.8235294117647058,0.84,0.9506172839506173,0.6
w85__r09_f05,9,kNN5|u4,0.7058823529411765,0.72,0.9135802469135802,0.2
w85__r09_f05,9,kNN1|u4,0.5882352941176471,0.68,0.9012345679012346,0.6
w85__r09_f05,9,RF500|u4,0.8235294117647058,0.88,0.9629629629629629,0.6
w85__r09_f05,9,GBM|u4,0.8235294117647058,0.84,0.9382716049382716,0.6
w85__r09_f05,9,SVC_rbf|u4,0.5882352941176471,0.68,0.9012345679012346,0.4
w85__r09_f05,9,GPC_ARD_wide|u4,0.8235294117647058,0.88,0.9629629629629629,0.6
w85__r09_f05,9,logistic_u4|u4+cfg+TE,0.7647058823529411,0.8,0.9382716049382716,0.6
w85__r09_f05,9,kNN5|u4+cfg+TE,0.7058823529411765,0.72,0.9135802469135802,0.2
w85__r09_f05,9,kNN1|u4+cfg+TE,0.5882352941176471,0.72,0.9135802469135802,0.6
w85__r09_f05,9,RF500|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.6
w85__r09_f05,9,GBM|u4+cfg+TE,0.8235294117647058,0.88,0.9506172839506173,0.6
w85__r09_f05,9,SVC_rbf|u4+cfg+TE,0.7058823529411765,0.76,0.9259259259259259,0.6
w85__r09_f05,9,GPC_ARD_wide|u4+cfg+TE,0.7647058823529411,0.8,0.9382716049382716,0.6
w85__r10_f01,10,M3,0.8823529411764706,0.92,0.9629629629629629,0.6
w85__r10_f01,10,H_logistic_logh,0.8823529411764706,0.92,0.9753086419753086,0.6
w85__r10_f01,10,logistic_u4|u4,0.8823529411764706,0.92,0.9753086419753086,0.6
w85__r10_f01,10,kNN5|u4,0.8235294117647058,0.88,0.9506172839506173,0.4
w85__r10_f01,10,kNN1|u4,0.7058823529411765,0.8,0.9135802469135802,0.6
w85__r10_f01,10,RF500|u4,0.8823529411764706,0.92,0.9753086419753086,0.6
w85__r10_f01,10,GBM|u4,0.8823529411764706,0.92,0.9753086419753086,0.6
w85__r10_f01,10,SVC_rbf|u4,0.8823529411764706,0.92,0.9753086419753086,0.6
w85__r10_f01,10,GPC_ARD_wide|u4,0.9411764705882353,0.96,0.9753086419753086,0.8
w85__r10_f01,10,logistic_u4|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,0.8
w85__r10_f01,10,kNN5|u4+cfg+TE,0.8235294117647058,0.88,0.9506172839506173,0.4
w85__r10_f01,10,kNN1|u4+cfg+TE,0.7058823529411765,0.8,0.9135802469135802,0.8
w85__r10_f01,10,RF500|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,0.6
w85__r10_f01,10,GBM|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,0.6
w85__r10_f01,10,SVC_rbf|u4+cfg+TE,0.8823529411764706,0.92,0.9629629629629629,0.6
w85__r10_f01,10,GPC_ARD_wide|u4+cfg+TE,0.9411764705882353,0.96,0.9753086419753086,0.8
w85__r10_f02,10,M3,0.8235294117647058,0.88,0.9629629629629629,0.625
w85__r10_f02,10,H_logistic_logh,0.8235294117647058,0.88,0.9629629629629629,0.625
w85__r10_f02,10,logistic_u4|u4,0.8235294117647058,0.88,0.9629629629629629,0.625
w85__r10_f02,10,kNN5|u4,0.7058823529411765,0.8,0.9382716049382716,0.625
w85__r10_f02,10,kNN1|u4,0.6470588235294118,0.76,0.9259259259259259,0.5
w85__r10_f02,10,RF500|u4,0.8235294117647058,0.88,0.9629629629629629,0.625
w85__r10_f02,10,GBM|u4,0.8823529411764706,0.88,0.9629629629629629,0.75
w85__r10_f02,10,SVC_rbf|u4,0.7058823529411765,0.8,0.9382716049382716,0.625
w85__r10_f02,10,GPC_ARD_wide|u4,0.7647058823529411,0.84,0.9506172839506173,0.625
w85__r10_f02,10,logistic_u4|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.625
w85__r10_f02,10,kNN5|u4+cfg+TE,0.7058823529411765,0.8,0.9382716049382716,0.625
w85__r10_f02,10,kNN1|u4+cfg+TE,0.6470588235294118,0.76,0.9259259259259259,0.5
w85__r10_f02,10,RF500|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.625
w85__r10_f02,10,GBM|u4+cfg+TE,0.8823529411764706,0.88,0.9629629629629629,0.75
w85__r10_f02,10,SVC_rbf|u4+cfg+TE,0.7058823529411765,0.8,0.9382716049382716,0.625
w85__r10_f02,10,GPC_ARD_wide|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.625
w85__r10_f03,10,M3,0.8823529411764706,0.92,0.9753086419753086,1.0
w85__r10_f03,10,H_logistic_logh,0.8235294117647058,0.88,0.9629629629629629,0.875
w85__r10_f03,10,logistic_u4|u4,0.7647058823529411,0.84,0.9506172839506173,0.75
w85__r10_f03,10,kNN5|u4,0.7058823529411765,0.8,0.9382716049382716,0.625
w85__r10_f03,10,kNN1|u4,0.8235294117647058,0.88,0.9629629629629629,0.875
w85__r10_f03,10,RF500|u4,0.8235294117647058,0.88,0.9629629629629629,0.875
w85__r10_f03,10,GBM|u4,0.8235294117647058,0.88,0.9629629629629629,0.875
w85__r10_f03,10,SVC_rbf|u4,0.8235294117647058,0.88,0.9629629629629629,0.875
w85__r10_f03,10,GPC_ARD_wide|u4,0.8235294117647058,0.88,0.9629629629629629,0.875
w85__r10_f03,10,logistic_u4|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.875
w85__r10_f03,10,kNN5|u4+cfg+TE,0.7058823529411765,0.8,0.9382716049382716,0.625
w85__r10_f03,10,kNN1|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.875
w85__r10_f03,10,RF500|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.875
w85__r10_f03,10,GBM|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.875
w85__r10_f03,10,SVC_rbf|u4+cfg+TE,0.8235294117647058,0.84,0.9506172839506173,0.875
w85__r10_f03,10,GPC_ARD_wide|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.875
w85__r10_f04,10,M3,0.9411764705882353,0.96,0.9876543209876543,0.8
w85__r10_f04,10,H_logistic_logh,0.8823529411764706,0.92,0.9753086419753086,0.8
w85__r10_f04,10,logistic_u4|u4,0.8823529411764706,0.92,0.9753086419753086,0.8
w85__r10_f04,10,kNN5|u4,0.8823529411764706,0.92,0.9629629629629629,0.8
w85__r10_f04,10,kNN1|u4,0.7058823529411765,0.8,0.9259259259259259,0.6
w85__r10_f04,10,RF500|u4,0.8235294117647058,0.88,0.9629629629629629,0.8
w85__r10_f04,10,GBM|u4,0.7647058823529411,0.84,0.9506172839506173,0.4
w85__r10_f04,10,SVC_rbf|u4,0.8823529411764706,0.92,0.9753086419753086,0.8
w85__r10_f04,10,GPC_ARD_wide|u4,0.8823529411764706,0.92,0.9753086419753086,0.8
w85__r10_f04,10,logistic_u4|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,1.0
w85__r10_f04,10,kNN5|u4+cfg+TE,0.8823529411764706,0.92,0.9629629629629629,0.8
w85__r10_f04,10,kNN1|u4+cfg+TE,0.7058823529411765,0.8,0.9259259259259259,0.6
w85__r10_f04,10,RF500|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,0.8
w85__r10_f04,10,GBM|u4+cfg+TE,0.7058823529411765,0.8,0.9382716049382716,0.4
w85__r10_f04,10,SVC_rbf|u4+cfg+TE,0.8823529411764706,0.92,0.9629629629629629,0.8
w85__r10_f04,10,GPC_ARD_wide|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.8
w85__r10_f05,10,M3,0.8235294117647058,0.88,0.9629629629629629,0.7777777777777778
w85__r10_f05,10,H_logistic_logh,0.7647058823529411,0.84,0.9506172839506173,0.6666666666666666
w85__r10_f05,10,logistic_u4|u4,0.7058823529411765,0.8,0.9382716049382716,0.5555555555555556
w85__r10_f05,10,kNN5|u4,0.5882352941176471,0.72,0.9135802469135802,0.4444444444444444
w85__r10_f05,10,kNN1|u4,0.7058823529411765,0.8,0.9382716049382716,0.7777777777777778
w85__r10_f05,10,RF500|u4,0.8235294117647058,0.88,0.9629629629629629,0.7777777777777778
w85__r10_f05,10,GBM|u4,0.7058823529411765,0.8,0.9382716049382716,0.5555555555555556
w85__r10_f05,10,SVC_rbf|u4,0.7647058823529411,0.84,0.9506172839506173,0.6666666666666666
w85__r10_f05,10,GPC_ARD_wide|u4,0.8235294117647058,0.88,0.9629629629629629,0.7777777777777778
w85__r10_f05,10,logistic_u4|u4+cfg+TE,0.7647058823529411,0.84,0.9506172839506173,0.6666666666666666
w85__r10_f05,10,kNN5|u4+cfg+TE,0.5882352941176471,0.72,0.9135802469135802,0.4444444444444444
w85__r10_f05,10,kNN1|u4+cfg+TE,0.7058823529411765,0.8,0.9382716049382716,0.7777777777777778
w85__r10_f05,10,RF500|u4+cfg+TE,0.7058823529411765,0.76,0.9259259259259259,0.5555555555555556
w85__r10_f05,10,GBM|u4+cfg+TE,0.7058823529411765,0.8,0.9382716049382716,0.5555555555555556
w85__r10_f05,10,SVC_rbf|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.7777777777777778
w85__r10_f05,10,GPC_ARD_wide|u4+cfg+TE,0.8235294117647058,0.88,0.9629629629629629,0.7777777777777778
w85__r11_f01,11,M3,0.8823529411764706,0.92,0.9629629629629629,0.75
w85__r11_f01,11,H_logistic_logh,0.8823529411764706,0.92,0.9753086419753086,0.75
w85__r11_f01,11,logistic_u4|u4,0.8823529411764706,0.92,0.9753086419753086,0.75
w85__r11_f01,11,kNN5|u4,0.8823529411764706,0.92,0.9629629629629629,0.75
w85__r11_f01,11,kNN1|u4,0.7647058823529411,0.84,0.9382716049382716,0.625
w85__r11_f01,11,RF500|u4,0.8823529411764706,0.92,0.9753086419753086,0.75
w85__r11_f01,11,GBM|u4,0.8823529411764706,0.92,0.9753086419753086,0.75
w85__r11_f01,11,SVC_rbf|u4,0.8823529411764706,0.92,0.9629629629629629,0.75
w85__r11_f01,11,GPC_ARD_wide|u4,0.9411764705882353,0.96,0.9753086419753086,0.875
w85__r11_f01,11,logistic_u4|u4+cfg+TE,1.0,1.0,1.0,1.0
w85__r11_f01,11,kNN5|u4+cfg+TE,0.8823529411764706,0.92,0.9629629629629629,0.75
w85__r11_f01,11,kNN1|u4+cfg+TE,0.7647058823529411,0.84,0.9382716049382716,0.625
w85__r11_f01,11,RF500|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,0.75
w85__r11_f01,11,GBM|u4+cfg+TE,0.8823529411764706,0.92,0.9753086419753086,0.75
w85__r11_f01,11,SVC_rbf|u4+cfg+TE,0.8823529411764706,0.92,0.9629629629629629,0.75
w85__r11_f01,11,GPC_ARD_wide|u4+cfg+TE,0.8823529411764706,0.92,0.9629629629629629,0.875
w85__r11_f02,11,M3,0.8823529411764706,0.92,0.9753086419753086,0.5
w85__r11_f02,11,H_logistic_logh,0.9411764705882353,0.92,0.9753086419753086,0.75
w85__r11_f02,11,logistic_u4|u4,0.8823529411764706,0.88,0.9629629629629629,0.5
w85__r11_f02,11,kNN5|u4,0.8823529411764706,0.84,0.9382716049382716,0.5
w85__r11_f02,11,kNN1|u4,0.6470588235294118,0.72,0.8888888888888888,0.75
w85__r11_f02,11,RF500|u4,0.9411764705882353,0.96,0.9876543209876543,0.75
w85__r11_f02,11,GBM|u4,0.9411764705882353,0.92,0.9753086419753086,0.75
w85__r11_f02,11,SVC_rbf|u4,0.7647058823529411,0.8,0.9259259259259259,0.75
