experiment_name,population_row_index,has_keyhole,P,VX,LS,ST,log_h,prefix_tau,current_width_um,width_gain_so_far_um,median_positive_dWdt_so_far_um_per_ms,max_positive_dWdt_so_far_um_per_ms,normalized_slope_so_far_um_per_tau,latest_source_tau
P-137p056736091_VX-0p84145784316_LS-6p02926393206e-05_ST-342p992007776_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p73305085006e-06_H-ddeae69a6e,355,0,137.056736091,0.84145784316,6.02926393206e-05,342.992007776,19.58115544808136,1.0,334.32769999999994,334.32769999999994,20776.52524100557,53370.630400725866,294.86207624704633,1.0
P-139p185905374_VX-0p93275027917_LS-8p26285474625e-05_ST-371p150203889_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17193155633e-06_H-b789300819,356,0,139.185905374,0.93275027917,8.26285474625e-05,371.150203889,19.072352361399517,0.2,186.26643142857134,186.26643142857134,2744.6966728186903,25123.544493508518,901.5925085672659,0.2
P-139p185905374_VX-0p93275027917_LS-8p26285474625e-05_ST-371p150203889_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17193155633e-06_H-b789300819,356,0,139.185905374,0.93275027917,8.26285474625e-05,371.150203889,19.072352361399517,0.4,295.53597549450535,295.53597549450535,5186.408880146434,103504.23378807525,721.7324272956429,0.4
P-139p185905374_VX-0p93275027917_LS-8p26285474625e-05_ST-371p150203889_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17193155633e-06_H-b789300819,356,0,139.185905374,0.93275027917,8.26285474625e-05,371.150203889,19.072352361399517,0.6,338.37895230769215,338.37895230769215,5186.408880146434,103504.23378807525,546.6082102867451,0.6
P-139p185905374_VX-0p93275027917_LS-8p26285474625e-05_ST-371p150203889_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17193155633e-06_H-b789300819,356,0,139.185905374,0.93275027917,8.26285474625e-05,371.150203889,19.072352361399517,0.8,363.1896192265192,363.1896192265192,4806.958000927277,103504.23378807525,418.43743231673784,0.8
P-139p185905374_VX-0p93275027917_LS-8p26285474625e-05_ST-371p150203889_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17193155633e-06_H-b789300819,356,0,139.185905374,0.93275027917,8.26285474625e-05,371.150203889,19.072352361399517,1.0,350.20799999999997,350.20799999999997,4806.958000927277,103504.23378807525,316.8470675276794,1.0
P-140p314676599_VX-0p596196399995_LS-8p19973378232e-05_ST-342p525649343_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p09149569346e-06_H-95fb07b078,357,0,140.314676599,0.596196399995,8.19973378232e-05,342.525649343,19.31571582352598,0.2,187.8839846153846,187.8839846153846,2359.8553918622583,124077.16220627076,910.7955581182613,0.2
P-140p314676599_VX-0p596196399995_LS-8p19973378232e-05_ST-342p525649343_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p09149569346e-06_H-95fb07b078,357,0,140.314676599,0.596196399995,8.19973378232e-05,342.525649343,19.31571582352598,0.4,297.7308164835165,297.7308164835165,2553.015940103976,124077.16220627076,726.9697869360875,0.4
P-140p314676599_VX-0p596196399995_LS-8p19973378232e-05_ST-342p525649343_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p09149569346e-06_H-95fb07b078,357,0,140.314676599,0.596196399995,8.19973378232e-05,342.525649343,19.31571582352598,0.6,350.15504666666686,350.15504666666686,2166.6948436205403,124077.16220627076,566.8486773519946,0.6
P-140p314676599_VX-0p596196399995_LS-8p19973378232e-05_ST-342p525649343_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p09149569346e-06_H-95fb07b078,357,0,140.314676599,0.596196399995,8.19973378232e-05,342.525649343,19.31571582352598,0.8,359.66777333333323,359.66777333333323,2553.015940103976,124077.16220627076,421.72080750979313,0.8
P-140p314676599_VX-0p596196399995_LS-8p19973378232e-05_ST-342p525649343_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p09149569346e-06_H-95fb07b078,357,0,140.314676599,0.596196399995,8.19973378232e-05,342.525649343,19.31571582352598,1.0,332.14270000000005,332.14270000000005,4185.465389371918,124077.16220627076,299.8427411079866,1.0
P-141p451666054_VX-0p378275685755_LS-6p85388508408e-05_ST-315p145948826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27529227616e-05_H-8bf1b39107,358,0,141.451666054,0.378275685755,6.85388508408e-05,315.145948826,19.82018879884443,0.2,142.0654142857143,142.0654142857143,434.90959527819166,1569.266242000457,690.9842001391818,0.2
P-141p451666054_VX-0p378275685755_LS-6p85388508408e-05_ST-315p145948826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27529227616e-05_H-8bf1b39107,358,0,141.451666054,0.378275685755,6.85388508408e-05,315.145948826,19.82018879884443,0.4,227.0856677777776,227.0856677777776,466.63657183375847,15465.556120185109,547.6108552889893,0.4
P-141p451666054_VX-0p378275685755_LS-6p85388508408e-05_ST-315p145948826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27529227616e-05_H-8bf1b39107,358,0,141.451666054,0.378275685755,6.85388508408e-05,315.145948826,19.82018879884443,0.6,290.23046210526314,290.23046210526314,498.3635483893253,110319.95721607291,459.576593496986,0.6
P-141p451666054_VX-0p378275685755_LS-6p85388508408e-05_ST-315p145948826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27529227616e-05_H-8bf1b39107,358,0,141.451666054,0.378275685755,6.85388508408e-05,315.145948826,19.82018879884443,0.8,324.42763777777765,324.42763777777765,503.612465508672,158850.5647627319,386.47122975554737,0.8
P-141p451666054_VX-0p378275685755_LS-6p85388508408e-05_ST-315p145948826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27529227616e-05_H-8bf1b39107,358,0,141.451666054,0.378275685755,6.85388508408e-05,315.145948826,19.82018879884443,1.0,339.3249,339.3249,508.86138262801876,158850.5647627319,316.14003227798213,1.0
P-145p199982561_VX-0p253198682602_LS-7p7513591008e-05_ST-398p693210886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90527081478e-05_H-2d34966482,359,0,145.199982561,0.253198682602,7.7513591008e-05,398.693210886,19.86248828184948,0.2,102.75082043956048,102.75082043956048,340.34617132454036,834.9564548944259,486.1803681405929,0.2
P-145p199982561_VX-0p253198682602_LS-7p7513591008e-05_ST-398p693210886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90527081478e-05_H-2d34966482,359,0,145.199982561,0.253198682602,7.7513591008e-05,398.693210886,19.86248828184948,0.4,171.4158527777778,171.4158527777778,213.34891766809483,834.9564548944259,416.30313740444694,0.4
P-145p199982561_VX-0p253198682602_LS-7p7513591008e-05_ST-398p693210886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90527081478e-05_H-2d34966482,359,0,145.199982561,0.253198682602,7.7513591008e-05,398.693210886,19.86248828184948,0.6,220.64908488888892,220.64908488888892,213.34891766809483,861.4222222218228,359.15442990389823,0.6
P-145p199982561_VX-0p253198682602_LS-7p7513591008e-05_ST-398p693210886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90527081478e-05_H-2d34966482,359,0,145.199982561,0.253198682602,7.7513591008e-05,398.693210886,19.86248828184948,0.8,260.5629905263158,260.5629905263158,258.4212568935537,98566.98090284443,310.8621920783453,0.8
P-145p199982561_VX-0p253198682602_LS-7p7513591008e-05_ST-398p693210886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90527081478e-05_H-2d34966482,359,0,145.199982561,0.253198682602,7.7513591008e-05,398.693210886,19.86248828184948,1.0,287.68469999999996,287.68469999999996,241.15580975841556,98566.98090284443,271.5304836401185,1.0
P-149p381043177_VX-0p292260061908_LS-7p79529508561e-05_ST-384p444199936_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p65062601148e-05_H-6464f5e6a2,360,0,149.381043177,0.292260061908,7.79529508561e-05,384.444199936,19.810663664470823,0.2,118.32705054945055,118.32705054945055,350.31808556441905,8331.18194970159,567.4699855407623,0.2
P-149p381043177_VX-0p292260061908_LS-7p79529508561e-05_ST-384p444199936_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p65062601148e-05_H-6464f5e6a2,360,0,149.381043177,0.292260061908,7.79529508561e-05,384.444199936,19.810663664470823,0.4,193.6774421052632,193.6774421052632,350.31808556441905,16609.529320881662,474.74925058713114,0.4
P-149p381043177_VX-0p292260061908_LS-7p79529508561e-05_ST-384p444199936_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p65062601148e-05_H-6464f5e6a2,360,0,149.381043177,0.292260061908,7.79529508561e-05,384.444199936,19.810663664470823,0.6,248.0742842105263,248.0742842105263,350.31808556441905,16609.529320881662,401.2621918975186,0.6
P-149p381043177_VX-0p292260061908_LS-7p79529508561e-05_ST-384p444199936_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p65062601148e-05_H-6464f5e6a2,360,0,149.381043177,0.292260061908,7.79529508561e-05,384.444199936,19.810663664470823,0.8,289.8964333333333,289.8964333333333,263.86320530990315,18828.009259099195,344.8524009484024,0.8
P-149p381043177_VX-0p292260061908_LS-7p79529508561e-05_ST-384p444199936_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p65062601148e-05_H-6464f5e6a2,360,0,149.381043177,0.292260061908,7.79529508561e-05,384.444199936,19.810663664470823,1.0,322.812,322.812,263.86320530990315,47416.53276094978,299.6248968783931,1.0
P-150p755371566_VX-0p566215971452_LS-6p88880703989e-05_ST-365p237346809_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p51993028498e-06_H-3a501d5f99,361,0,150.755371566,0.566215971452,6.88880703989e-05,365.237346809,19.674589624486757,0.2,183.57396285714293,183.57396285714293,3943.0316386821014,15383.128245337406,887.9586572359447,0.2
P-150p755371566_VX-0p566215971452_LS-6p88880703989e-05_ST-365p237346809_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p51993028498e-06_H-3a501d5f99,361,0,150.755371566,0.566215971452,6.88880703989e-05,365.237346809,19.674589624486757,0.4,305.62616021978033,305.62616021978033,15383.128245337406,126407.97475729573,724.9471176975916,0.4
P-150p755371566_VX-0p566215971452_LS-6p88880703989e-05_ST-365p237346809_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p51993028498e-06_H-3a501d5f99,361,0,150.755371566,0.566215971452,6.88880703989e-05,365.237346809,19.674589624486757,0.6,360.36400911111105,360.36400911111105,15945.469060894,126407.97475729573,579.6063760911433,0.6
P-150p755371566_VX-0p566215971452_LS-6p88880703989e-05_ST-365p237346809_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p51993028498e-06_H-3a501d5f99,361,0,150.755371566,0.566215971452,6.88880703989e-05,365.237346809,19.674589624486757,0.8,374.6195235789471,374.6195235789471,15383.128245337406,126407.97475729573,440.9293288415564,0.8
P-150p755371566_VX-0p566215971452_LS-6p88880703989e-05_ST-365p237346809_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p51993028498e-06_H-3a501d5f99,361,0,150.755371566,0.566215971452,6.88880703989e-05,365.237346809,19.674589624486757,1.0,354.18369999999993,354.18369999999993,14013.743195833906,126407.97475729573,324.47563543658987,1.0
P-155p08939981_VX-0p967429278716_LS-6p89242148544e-05_ST-322p599938314_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p98653566638e-06_H-765072ed36,362,0,155.08939981,0.967429278716,6.89242148544e-05,322.599938314,19.434312689093858,0.2,178.46685879120878,178.46685879120878,11537.835164556443,64340.884339686265,882.7823241000351,0.2
P-155p08939981_VX-0p967429278716_LS-6p89242148544e-05_ST-322p599938314_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p98653566638e-06_H-765072ed36,362,0,155.08939981,0.967429278716,6.89242148544e-05,322.599938314,19.434312689093858,0.4,304.7734452747252,304.7734452747252,10249.346562340426,64340.884339686265,738.7068132652622,0.4
P-155p08939981_VX-0p967429278716_LS-6p89242148544e-05_ST-322p599938314_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p98653566638e-06_H-765072ed36,362,0,155.08939981,0.967429278716,6.89242148544e-05,322.599938314,19.434312689093858,0.6,354.84242307692296,354.84242307692296,11895.961947192005,64340.884339686265,579.7058416328445,0.6
P-155p08939981_VX-0p967429278716_LS-6p89242148544e-05_ST-322p599938314_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p98653566638e-06_H-765072ed36,362,0,155.08939981,0.967429278716,6.89242148544e-05,322.599938314,19.434312689093858,0.8,375.76217054945045,375.76217054945045,13882.741046356037,64340.884339686265,442.0046388106193,0.8
P-155p08939981_VX-0p967429278716_LS-6p89242148544e-05_ST-322p599938314_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p98653566638e-06_H-765072ed36,362,0,155.08939981,0.967429278716,6.89242148544e-05,322.599938314,19.434312689093858,1.0,372.9438,372.9438,14311.768948852276,64340.884339686265,338.92712932525,1.0
P-156p536166657_VX-0p9922713524_LS-8p48527663575e-05_ST-399p457924021_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86169492987e-06_H-17f36d0008,363,0,156.536166657,0.9922713524,8.48527663575e-05,399.457924021,19.11905586016762,0.2,189.1695282872928,189.1695282872928,11899.603157795604,113029.83450687298,908.2593286204108,0.2
P-156p536166657_VX-0p9922713524_LS-8p48527663575e-05_ST-399p457924021_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86169492987e-06_H-17f36d0008,363,0,156.536166657,0.9922713524,8.48527663575e-05,399.457924021,19.11905586016762,0.4,310.0198275138121,310.0198275138121,17061.505630344665,113029.83450687298,756.4488600875401,0.4
P-156p536166657_VX-0p9922713524_LS-8p48527663575e-05_ST-399p457924021_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86169492987e-06_H-17f36d0008,363,0,156.536166657,0.9922713524,8.48527663575e-05,399.457924021,19.11905586016762,0.6,367.05981802197806,367.05981802197806,3281.098297296731,113029.83450687298,602.0566822571326,0.6
P-156p536166657_VX-0p9922713524_LS-8p48527663575e-05_ST-399p457924021_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86169492987e-06_H-17f36d0008,363,0,156.536166657,0.9922713524,8.48527663575e-05,399.457924021,19.11905586016762,0.8,403.6384078453035,403.6384078453035,1475.4535938134306,113029.83450687298,477.50159191662885,0.8
P-156p536166657_VX-0p9922713524_LS-8p48527663575e-05_ST-399p457924021_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86169492987e-06_H-17f36d0008,363,0,156.536166657,0.9922713524,8.48527663575e-05,399.457924021,19.11905586016762,1.0,398.67189999999994,398.67189999999994,2336.0161061570884,113029.83450687298,375.13655139109795,1.0
P-162p201106716_VX-0p908426857038_LS-8p56302518524e-05_ST-395p218711567_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p31041169208e-06_H-b41981edcb,364,0,162.201106716,0.908426857038,8.56302518524e-05,395.218711567,19.185065308443363,0.2,190.15447494505491,190.15447494505491,143.65406065605296,143.65406065605296,919.9236721613692,0.2
P-162p201106716_VX-0p908426857038_LS-8p56302518524e-05_ST-395p218711567_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p31041169208e-06_H-b41981edcb,364,0,162.201106716,0.908426857038,8.56302518524e-05,395.218711567,19.185065308443363,0.4,315.59300585635356,315.59300585635356,634.8244221862685,42064.54692943207,767.4645459019806,0.4
P-162p201106716_VX-0p908426857038_LS-8p56302518524e-05_ST-395p218711567_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p31041169208e-06_H-b41981edcb,364,0,162.201106716,0.908426857038,8.56302518524e-05,395.218711567,19.185065308443363,0.6,373.584742857143,373.584742857143,2637.5379321747623,129291.19720344039,617.0231122881877,0.6
P-162p201106716_VX-0p908426857038_LS-8p56302518524e-05_ST-395p218711567_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p31041169208e-06_H-b41981edcb,364,0,162.201106716,0.908426857038,8.56302518524e-05,395.218711567,19.185065308443363,0.8,410.8092869230769,410.8092869230769,3425.7494871946355,129291.19720344039,486.0263861824899,0.8
P-162p201106716_VX-0p908426857038_LS-8p56302518524e-05_ST-395p218711567_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p31041169208e-06_H-b41981edcb,364,0,162.201106716,0.908426857038,8.56302518524e-05,395.218711567,19.185065308443363,1.0,403.90650000000005,403.90650000000005,4710.98649932073,129291.19720344039,379.3261450973232,1.0
P-165p961555057_VX-0p261983014715_LS-5p47380727674e-05_ST-307p441799119_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p84138678161e-05_H-b41981edcb,365,0,165.961555057,0.261983014715,5.47380727674e-05,307.441799119,20.500920561815374,0.2,103.22574153846153,103.22574153846153,241.0654206486198,1569.342657882452,501.8700168847877,0.2
P-165p961555057_VX-0p261983014715_LS-5p47380727674e-05_ST-307p441799119_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p84138678161e-05_H-b41981edcb,365,0,165.961555057,0.261983014715,5.47380727674e-05,307.441799119,20.500920561815374,0.4,165.86305200000004,165.86305200000004,276.22440572801077,1569.342657882452,402.5703503068964,0.4
P-165p961555057_VX-0p261983014715_LS-5p47380727674e-05_ST-307p441799119_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p84138678161e-05_H-b41981edcb,365,0,165.961555057,0.261983014715,5.47380727674e-05,307.441799119,20.500920561815374,0.6,210.74717599999994,210.74717599999994,255.7049382713215,1569.342657882452,337.35703623059965,0.6
P-165p961555057_VX-0p261983014715_LS-5p47380727674e-05_ST-307p441799119_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p84138678161e-05_H-b41981edcb,365,0,165.961555057,0.261983014715,5.47380727674e-05,307.441799119,20.500920561815374,0.8,243.45846999999998,243.45846999999998,222.46172309334244,1569.342657882452,288.652488950445,0.8
P-165p961555057_VX-0p261983014715_LS-5p47380727674e-05_ST-307p441799119_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p84138678161e-05_H-b41981edcb,365,0,165.961555057,0.261983014715,5.47380727674e-05,307.441799119,20.500920561815374,1.0,272.3142000000001,272.3142000000001,222.46172309334244,1569.342657882452,252.3081081060306,1.0
P-171p793878697_VX-0p802872637148_LS-7p56304072004e-05_ST-389p149112673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p00857518342e-06_H-b41981edcb,366,0,171.793878697,0.802872637148,7.56304072004e-05,389.149112673,19.49055318771038,0.2,184.81908659340652,184.81908659340652,3916.46555040465,5205.732241984111,917.6220920902908,0.2
P-171p793878697_VX-0p802872637148_LS-7p56304072004e-05_ST-389p149112673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p00857518342e-06_H-b41981edcb,366,0,171.793878697,0.802872637148,7.56304072004e-05,389.149112673,19.49055318771038,0.4,321.0292812154695,321.0292812154695,12948.47142208832,112579.93942869316,774.5465141462533,0.4
P-171p793878697_VX-0p802872637148_LS-7p56304072004e-05_ST-389p149112673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p00857518342e-06_H-b41981edcb,366,0,171.793878697,0.802872637148,7.56304072004e-05,389.149112673,19.49055318771038,0.6,387.3604876243092,387.3604876243092,16592.860342220105,112579.93942869316,642.150734122993,0.6
P-171p793878697_VX-0p802872637148_LS-7p56304072004e-05_ST-389p149112673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p00857518342e-06_H-b41981edcb,366,0,171.793878697,0.802872637148,7.56304072004e-05,389.149112673,19.49055318771038,0.8,420.7231279999998,420.7231279999998,18702.510070758544,126948.19058556357,504.7821945719253,0.8
P-171p793878697_VX-0p802872637148_LS-7p56304072004e-05_ST-389p149112673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p00857518342e-06_H-b41981edcb,366,0,171.793878697,0.802872637148,7.56304072004e-05,389.149112673,19.49055318771038,1.0,410.74649999999997,410.74649999999997,22556.19506158428,126948.19058556357,390.1051119128825,1.0
P-178p179131994_VX-0p674364285322_LS-6p39772031663e-05_ST-392p701744041_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p15358257846e-06_H-b41981edcb,367,0,178.179131994,0.674364285322,6.39772031663e-05,392.701744041,19.865257427349334,0.2,186.77039259668507,186.77039259668507,793.972061214092,5634.487380725174,891.6140021480134,0.2
P-178p179131994_VX-0p674364285322_LS-6p39772031663e-05_ST-392p701744041_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p15358257846e-06_H-b41981edcb,367,0,178.179131994,0.674364285322,6.39772031663e-05,392.701744041,19.865257427349334,0.4,314.81717340659344,314.81717340659344,793.972061214092,5634.487380725174,757.2195035719151,0.4
P-178p179131994_VX-0p674364285322_LS-6p39772031663e-05_ST-392p701744041_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p15358257846e-06_H-b41981edcb,367,0,178.179131994,0.674364285322,6.39772031663e-05,392.701744041,19.865257427349334,0.6,382.91827600000005,382.91827600000005,1434.3980230503996,75606.57631362957,637.7173568835867,0.6
P-178p179131994_VX-0p674364285322_LS-6p39772031663e-05_ST-392p701744041_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p15358257846e-06_H-b41981edcb,367,0,178.179131994,0.674364285322,6.39772031663e-05,392.701744041,19.865257427349334,0.8,416.57343133333364,416.57343133333364,1434.3980230503996,75606.57631362957,503.79505275288005,0.8
P-178p179131994_VX-0p674364285322_LS-6p39772031663e-05_ST-392p701744041_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p15358257846e-06_H-b41981edcb,367,0,178.179131994,0.674364285322,6.39772031663e-05,392.701744041,19.865257427349334,1.0,409.9371,409.9371,1669.52890783426,101643.6858194737,389.2852836617921,1.0
P-180p4231768_VX-0p853402947533_LS-8p92029044014e-05_ST-332p421625378_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p65280518067e-06_H-0b12abf205,368,0,180.4231768,0.853402947533,8.92029044014e-05,332.421625378,19.261462238591264,0.2,191.53851703296698,191.53851703296698,18521.16026142818,61070.403771758836,930.4939610831216,0.2
P-180p4231768_VX-0p853402947533_LS-8p92029044014e-05_ST-332p421625378_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p65280518067e-06_H-0b12abf205,368,0,180.4231768,0.853402947533,8.92029044014e-05,332.421625378,19.261462238591264,0.4,323.5132736263735,323.5132736263735,29711.016936543365,61070.403771758836,790.9028344195754,0.4
P-180p4231768_VX-0p853402947533_LS-8p92029044014e-05_ST-332p421625378_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p65280518067e-06_H-0b12abf205,368,0,180.4231768,0.853402947533,8.92029044014e-05,332.421625378,19.261462238591264,0.6,391.17636923076907,391.17636923076907,18521.16026142818,61070.403771758836,649.8905160196952,0.6
P-180p4231768_VX-0p853402947533_LS-8p92029044014e-05_ST-332p421625378_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p65280518067e-06_H-0b12abf205,368,0,180.4231768,0.853402947533,8.92029044014e-05,332.421625378,19.261462238591264,0.8,423.8841133333331,423.8841133333331,8088.746075227784,116491.62989234102,510.3719983381396,0.8
P-180p4231768_VX-0p853402947533_LS-8p92029044014e-05_ST-332p421625378_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p65280518067e-06_H-0b12abf205,368,0,180.4231768,0.853402947533,8.92029044014e-05,332.421625378,19.261462238591264,1.0,413.5879,413.5879,7600.484203278842,116491.62989234102,393.9142594507556,1.0
P-181p628478787_VX-0p952936233186_LS-6p91719476824e-05_ST-399p362560559_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06237504149e-06_H-2ecbc85805,369,0,181.628478787,0.952936233186,6.91719476824e-05,399.362560559,19.594439656763072,0.2,188.3998524175824,188.3998524175824,2018.644922609652,32199.214950002577,906.3533579988709,0.2
P-181p628478787_VX-0p952936233186_LS-6p91719476824e-05_ST-399p362560559_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06237504149e-06_H-2ecbc85805,369,0,181.628478787,0.952936233186,6.91719476824e-05,399.362560559,19.594439656763072,0.4,320.71714021978005,320.71714021978005,10066.695534549728,45197.422730804006,779.7699970090681,0.4
P-181p628478787_VX-0p952936233186_LS-6p91719476824e-05_ST-399p362560559_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06237504149e-06_H-2ecbc85805,369,0,181.628478787,0.952936233186,6.91719476824e-05,399.362560559,19.594439656763072,0.6,394.85101296703294,394.85101296703294,13005.92163144278,83789.59470069573,658.3646506782636,0.6
P-181p628478787_VX-0p952936233186_LS-6p91719476824e-05_ST-399p362560559_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06237504149e-06_H-2ecbc85805,369,0,181.628478787,0.952936233186,6.91719476824e-05,399.362560559,19.594439656763072,0.8,428.1145674725273,428.1145674725273,13614.562779214102,83789.59470069573,524.4764519103835,0.8
P-181p628478787_VX-0p952936233186_LS-6p91719476824e-05_ST-399p362560559_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06237504149e-06_H-2ecbc85805,369,0,181.628478787,0.952936233186,6.91719476824e-05,399.362560559,19.594439656763072,1.0,438.2728,438.2728,13614.562779214102,83789.59470069573,416.6661947555168,1.0
P-188p623199531_VX-0p253450423389_LS-5p98563054886e-05_ST-373p9812389_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90337839587e-05_H-b41981edcb,370,0,188.623199531,0.253450423389,5.98563054886e-05,373.9812389,20.51139055856241,0.2,102.40804989010906,102.40804989010906,287.3612710718988,3623.4821892279447,496.8212671719034,0.2
P-188p623199531_VX-0p253450423389_LS-5p98563054886e-05_ST-373p9812389_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90337839587e-05_H-b41981edcb,370,0,188.623199531,0.253450423389,5.98563054886e-05,373.9812389,20.51139055856241,0.4,167.91330589473705,167.91330589473705,304.2881946455512,3623.4821892279447,405.52754334424776,0.4
