experiment_name,population_row_index,has_keyhole,P,VX,LS,ST,log_h,W_initial_um,W_max_um,W_T0_um,max_positive_dWdt_um_per_ms,median_positive_dWdt_um_per_ms,time_of_max_dWdt_tau,early_dWdt_20_um_per_ms,early_dWdt_40_um_per_ms,width_gain_20_um,width_gain_40_um,time_to_50pct_max_width_tau,robust_max_positive_dWdt_um_per_ms,robust_median_positive_dWdt_um_per_ms,robust_early_dWdt_20_um_per_ms,robust_early_dWdt_40_um_per_ms,robust_time_of_max_dWdt_tau,L_initial_um,L_max_um,L_T0_um,L_max_positive_dWdt_um_per_ms,L_median_positive_dWdt_um_per_ms,L_time_of_max_dWdt_tau,L_early_dWdt_20_um_per_ms,L_early_dWdt_40_um_per_ms,L_gain_20_um,L_gain_40_um,L_time_to_50pct_max_tau,L_robust_max_positive_dWdt_um_per_ms,L_robust_median_positive_dWdt_um_per_ms,L_robust_early_dWdt_20_um_per_ms,L_robust_early_dWdt_40_um_per_ms,L_robust_time_of_max_dWdt_tau
P-347p783460623_VX-0p850325890926_LS-5p3362114496e-05_ST-354p131736173_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67326086915e-06_H-d1ce08951f,110,0,347.783460623,0.850325890926,5.3362114496e-05,354.131736173,20.69026214269118,4.0,182.1851234532967,154.20214263333332,49616.474677098646,162.84718029260577,0.805,-67.8851738912838,-67.8851738912838,162.051554,154.79386662983424,0.035,5091.6356495140135,41.549373819096274,652.1111359233022,-19.65896213402262,0.0,0.0,552.6362241,549.3436786333334,27913.834379808904,433.5145956738605,0.255,302.1978021979105,66.98707885403364,190.40012000000002,336.288202320442,0.32,1515.6870209491105,611.3688246020383,832.4158845276935,739.639622460009,0.0
P-348p497115387_VX-0p94790268949_LS-7p31988762132e-05_ST-305p038657876_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p08925721649e-06_H-1d842653b1,111,0,348.497115387,0.94790268949,7.31988762132e-05,305.038657876,20.16387740213794,4.0,205.65472687912086,178.15225144000001,9047.503441617984,199.70097564288182,0.07,0.0,63.891470001263485,196.61558629834252,182.77626112707182,0.03,5172.024344447219,47.448516146648295,893.458312586962,-16.372652435634425,0.0,0.0,611.9097999999999,603.0423720000001,117932.79495299059,971.0536167090388,0.28500000000000003,271.6310927026071,-112.09896047812234,199.0768414364641,353.8322285082873,0.34500000000000003,1725.9050968246268,688.4863540548504,965.8949865839787,892.4066892628201,0.0
P-352p513614722_VX-0p929202686833_LS-7p33895545023e-05_ST-314p010655484_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p19167741481e-06_H-1553ff852f,112,0,352.513614722,0.929202686833,7.33895545023e-05,314.010655484,20.181396850654306,4.0,207.44933461538463,182.6680838,3160.4078613693478,163.94779298596384,0.1,-424.44390774149275,-125.82465063897709,196.7157346153846,186.871362,0.035,5021.2871953987315,22.67202030005812,900.3859730089735,1.789063934721389,0.0,0.0,601.7201000000001,588.9044343157896,113086.73831638676,793.9105937209144,0.28,0.0,-180.28521677634293,199.19139307692308,355.64366,0.335,1598.2266188994852,666.2226089303196,939.903921419282,880.4113151356116,0.0
P-353p971838789_VX-0p831374608218_LS-4p0859447809e-05_ST-397p346534493_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p80258352291e-06_H-eac21b41c2,113,1,353.971838789,0.831374608218,4.0859447809e-05,397.346534493,21.119613479665734,4.0,146.4368790021978,126.66117579999998,20797.13286432189,185.8609716076185,0.03,3.532135079363922,57.3547495271819,137.8510710769231,130.9051096923077,0.03,4308.251100179044,14.159189271826014,335.43748047036763,5.105394878785997,0.0,0.0,565.5584741333333,560.5355171777777,35585.8885700112,731.3158043624717,0.36,655.9171597640996,240.19385652197195,182.88889230769232,323.3657784615385,0.34500000000000003,1467.094287603753,560.4665943077766,782.4485743316458,690.4439558155394,0.005
P-354p619445985_VX-0p364015239092_LS-5p30095356481e-05_ST-318p142674345_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p32525237544e-05_H-1553ff852f,114,1,354.619445985,0.364015239092,5.30095356481e-05,318.142674345,21.14388311870201,4.0,215.67369624444447,212.84765294736837,197652.94467818813,188.5670222856104,0.015,10.757473045478722,10.757473045478722,197.72608461538465,209.40932844444444,0.065,1847.8595994661753,34.55349576430403,464.12608319897487,126.2755320855847,0.0,0.0,458.5959782333336,427.61643452631586,39291.60740672279,307.1455180300171,0.365,268.70634905823397,107.47210766899404,138.63500230769233,235.6276906666667,0.39,944.2047758219406,249.84817388503023,418.57005882370277,318.422029537047,0.0
P-355p313197397_VX-0p977425276438_LS-4p00293473664e-05_ST-317p253821106_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p9355390323e-06_H-4dbd940f3b,115,1,355.313197397,0.977425276438,4.00293473664e-05,317.253821106,21.07326289656434,4.0,152.3314712527472,118.6528370179558,20575.21560346003,211.2732304295265,0.01,-251.79749097433566,-56.98480390722843,129.96132169230768,120.9502626519337,0.035,3498.915718024872,19.56698730013369,113.55604597127578,-13.634731513663986,0.0,0.0,496.749868936464,486.69406882222216,99949.5848212961,295.0556123774455,0.855,362.20983018286336,200.45465523432907,180.09103395604396,327.4451644198895,0.295,1490.9873941043556,692.2075943689,918.799818946248,827.0345816674295,0.01
P-358p08766286_VX-0p398145183006_LS-4p39068251559e-05_ST-301p093308231_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21164861687e-05_H-3d091b92d3,116,1,358.08766286,0.398145183006,4.39068251559e-05,301.093308231,21.39140827331414,4.0,188.98776559888887,178.1180930077778,2042.2438454248038,195.45922589710915,0.14,-83.76502093293328,-26.9411111116228,170.76087634065928,181.88058572631576,0.05,2205.357004025239,55.88214132896489,370.8369074354613,103.32260906221823,0.0,0.0,476.29890000000006,446.8763553555556,39270.15530512223,288.71265432470443,0.67,240.61497016255717,94.41111111065682,148.9245508791209,241.92528105263162,0.395,897.032916012688,254.29946480272923,462.74254602588115,299.63578739622557,0.0
P-360p567405001_VX-0p20359066256_LS-4p0817768449e-05_ST-337p353350673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p36951957538e-05_H-a3855470b8,117,1,360.567405001,0.20359066256,4.0817768449e-05,337.353350673,21.84309044942947,0.0,207.48482404210526,206.74043774444445,297661.6443097453,266.4786931670394,0.055,-240.93765432198313,-99.1104629635081,131.11152580000004,177.0369186888889,0.14,1334.6739140862458,118.82540149377407,403.26738488884456,295.53956004956575,0.015,0.0,233.76743383333334,219.9800543555555,1861.9248285874774,340.93247084762584,0.125,292.1735589044205,207.5699371777221,84.45505400000005,133.24890155555556,0.315,588.1268602491342,148.0724169057897,316.7905006505056,236.2998993940026,0.02
P-363p673556898_VX-0p448546579177_LS-4p04529881073e-05_ST-391p93586396_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p07550047798e-05_H-f55fc58583,118,1,363.673556898,0.448546579177,4.04529881073e-05,391.93586396,21.470183085589326,4.0,174.42782515,158.675989195,2797.877014997559,143.2682861257733,0.09,-112.71569339748974,-95.36771215869517,162.00130151381214,166.53578890526316,0.04,2043.7174621453792,21.558570184886943,331.7349810092929,64.25951083491286,0.0,0.0,515.8347056777776,491.15658525,94018.27333123599,265.743459525346,0.395,165.643955910648,95.8367377424056,158.04577900552488,264.68428242105267,0.385,800.6946407243963,287.662763499634,451.08219722320047,323.8824850698724,0.0
P-364p483174853_VX-0p95103094401_LS-4p26115279421e-05_ST-393p929813999_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p07251697056e-06_H-1ef68d8f61,119,0,364.483174853,0.95103094401,4.26115279421e-05,393.929813999,21.018663328636627,4.0,160.51196466153846,126.63000420994476,12210.058930138155,182.06455966605267,0.005,-114.84059896142716,-47.34737253278491,139.3637123956044,131.03248816574583,0.03,4879.663793602324,14.967912651642505,474.7827179805348,-19.671433512487578,0.0,0.0,534.0353022222222,527.7242434505495,102796.5826575283,341.1777664500503,0.35000000000000003,256.791736531104,171.16403850375252,183.46915186813186,330.3255498342541,0.315,1419.6735448287834,663.304941529113,899.3904447173772,811.7271009771531,0.01
P-367p938083726_VX-0p695829187084_LS-4p35800266683e-05_ST-364p389584597_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p93290924348e-06_H-c87ffcf9e3,120,1,367.938083726,0.695829187084,4.35800266683e-05,364.389584597,21.15060763284449,4.0,167.44262962802196,142.62474601,12817.827874040991,153.84739230582164,0.035,-67.8324251295945,-32.44074492388946,155.549093,146.427400054945,0.035,3478.027228426459,13.002424946213038,548.6813724906178,-10.24649464891935,0.0,0.0,588.4502206555553,584.5398264083334,64758.68645097537,315.99218042959836,0.185,443.63980737211114,112.4041202363446,183.03341076923078,321.5319737362638,0.36,1254.9315806610232,476.7239914708239,635.0820976343482,567.2263574217515,0.005
P-369p066732517_VX-0p471239257303_LS-5p48020687799e-05_ST-388p757421411_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p02370940626e-05_H-1553ff852f,121,1,369.066732517,0.471239257303,5.48020687799e-05,388.757421411,21.004846062843377,4.0,207.39089313333335,190.9633619425,2706.412074643255,181.85199541658824,0.07,145.01375361701227,66.53606731366679,197.67076887912083,202.43789989473683,0.045,2597.698565094444,19.45558255687626,608.6061731279248,26.208143008481915,0.0,0.0,571.4479,555.4025157777778,110547.69900666755,305.18639403339665,0.595,261.7219599716071,9.641260507980988,180.2813274725274,303.5289704210526,0.375,1032.0389442368523,319.923013992177,461.51584557495596,381.46833723523804,0.0
P-370p938359136_VX-0p662619902131_LS-4p40125404953e-05_ST-395p513826563_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p28037384253e-06_H-3273b99318,122,1,370.938359136,0.662619902131,4.40125404953e-05,395.513826563,21.168366707592114,4.0,169.87010775384616,143.03281101666667,2194.0392464684146,161.7979022028038,0.06,-32.28313190324894,-26.821633954319843,157.07683184615382,153.96361882417582,0.035,3289.292616616111,18.74847564720257,508.848305198684,2.3701221356138036,0.0,0.0,612.5776129444445,604.3585,33953.09714847605,318.30617284064607,0.47000000000000003,415.92742422376426,40.20649680002659,181.8404219780219,321.3511797802198,0.38,1068.4891844477982,461.8700767840786,578.6349678139711,534.206252618681,0.005
P-372p630059968_VX-0p727703112845_LS-4p39975555357e-05_ST-362p949632289_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p62924277478e-06_H-54d2aec398,123,1,372.630059968,0.727703112845,4.39975555357e-05,362.949632289,21.126581916544882,4.0,167.5929863074176,142.54651501749998,2282.41706919514,170.4564137782454,0.07,-74.48840719689173,-34.93316477634019,154.00591848351647,146.75145236464087,0.035,3607.8923603145463,15.235952745460327,634.9229211517517,-5.45842521328091,0.0,0.0,590.8635328888889,585.7453220444444,86404.70551688538,502.5260836105546,0.6950000000000001,374.37548594885396,180.99919997710782,183.0661356043956,322.8161769060773,0.36,1258.4732673830003,500.7022809229146,669.3346509125915,597.9817505556564,0.005
P-373p935133861_VX-0p314504521571_LS-4p29297292387e-05_ST-349p298273812_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p53387956997e-05_H-c87ffcf9e3,124,1,373.935133861,0.314504521571,4.29297292387e-05,349.298273812,21.586379730647366,4.0,199.63818476138889,198.97795212222223,2903.7124640240463,163.35146604981043,0.195,267.27260789530885,69.67228314138573,170.094147,187.30087897777778,0.075,1789.0381107519413,50.00553290912446,399.06428454769497,204.67905118502418,0.0,0.0,374.348011775,348.3606899249999,88274.4388901684,259.0912428635718,0.89,0.0,52.02820283634186,124.90728362637364,197.1979041111111,0.375,841.1313059194565,212.06504434302826,432.3541177420283,260.2164016811683,0.0
P-374p135097027_VX-0p852003077267_LS-4p24872306812e-05_ST-324p485874926_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p66209293338e-06_H-c87ffcf9e3,125,1,374.135097027,0.852003077267,4.24872306812e-05,324.485874926,21.104159996967834,4.0,159.93308755714287,134.5083001416667,2311.3535352016015,174.66040128928154,0.045,-142.9907317949269,27.21168334434739,140.92926654945055,131.44099407692306,0.03,4353.826513215586,16.52029180897275,522.7659606397923,-27.441848416801804,0.0,0.0,557.0818279722223,552.3549984222221,87140.32021531649,683.2059619576066,0.925,366.2685665249588,134.56537101779597,182.59855307692308,326.30764439560437,0.33,1431.5204759846213,596.9220780667257,807.5265652583261,719.784955397468,0.005
P-375p190327887_VX-0p471971299611_LS-7p58652830639e-05_ST-330p289975384_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p02212160082e-05_H-1553ff852f,126,1,375.190327887,0.471971299611,7.58652830639e-05,330.289975384,20.53267906158613,4.0,250.73820303296705,239.2444884,219169.31099879585,175.83941831191095,0.05,-133.96253211085573,-24.151217943699706,244.50611878453037,243.37129677777776,0.055,2870.659244502267,23.466073798900617,578.4311589283985,58.07450049800523,0.0,0.0,562.6088697999999,557.217979694737,100169.76357701288,345.9756172836482,0.745,368.27798018113396,19.747222225040545,187.4229191160221,328.08581055555567,0.33,942.3223797313047,320.86550673826747,482.5231507701069,435.85009133189,0.005
P-377p008330657_VX-0p791215989527_LS-4p31405408456e-05_ST-371p11107289_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p09709695819e-06_H-3d091b92d3,127,1,377.008330657,0.791215989527,4.31405408456e-05,371.11107289,21.125930499414125,4.0,160.0029205767956,134.75077948333336,1114.2776989501326,133.21407407427387,0.095,-52.85164835132416,-52.85164835132416,146.46668531868133,138.731397,0.035,3939.8553237418214,14.39802691080068,471.5441937488898,-14.553997065001886,0.0,0.0,594.8381962666667,589.0691831388889,62713.1035948592,727.1744586687068,0.32,100.45042869245249,-11.316115204015784,182.89142593406595,325.73924780219784,0.36,1301.9365058474182,545.2244453552581,763.7176990976448,649.5840181627968,0.005
P-377p125910628_VX-0p77115452106_LS-4p31707402483e-05_ST-313p190582012_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p25571201526e-06_H-8b3ff695c9,128,1,377.125910628,0.77115452106,4.31707402483e-05,313.190582012,21.138033768562334,4.0,165.63231440686812,134.66696630105267,2729.6073239949706,140.70000080966764,0.055,-162.04434096144908,-51.52711502490376,146.7305804835165,138.47452912087914,0.035,3841.214377760927,14.708323463437722,574.5849237864135,-14.794685051564121,0.0,0.0,573.4121722083331,567.217329236842,72643.09516716168,695.8797886258342,0.225,503.9969508514616,153.78486897614937,182.7089989010989,324.64745164835165,0.35000000000000003,1183.236386669093,533.5353272413769,723.4338651440298,632.7998869481645,0.005
P-378p283018896_VX-0p735158781064_LS-4p42419225112e-05_ST-367p022862863_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p56201180925e-06_H-36d24309a8,129,1,378.283018896,0.735158781064,4.42419225112e-05,367.022862863,21.128233647861514,4.0,164.81364766373628,142.649714465,2444.5978067264996,154.23017148747726,0.065,-24.16497448700516,-13.934636583696363,153.29404470329672,147.56626939560442,0.035,3626.9358280495753,16.12477775422913,491.98489316312344,-2.413827920311536,0.0,0.0,603.2874112,593.8040712583334,88022.543284031,542.5887207553521,0.38,300.8166284260931,168.0471236453673,182.73469054945056,325.0328330769231,0.37,1334.9916838329925,506.02034441855614,652.9327029751689,589.846161204964,0.005
P-378p699667122_VX-0p273966982762_LS-4p19552514454e-05_ST-349p537322979_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p76084014007e-05_H-c87ffcf9e3,130,1,378.699667122,0.273966982762,4.19552514454e-05,349.537322979,21.70247772043275,4.0,207.3555182222222,206.75585191944444,103733.29903798967,260.3476851855659,0.035,-149.89852036499894,-125.4620605828732,152.53193015384616,186.88001821111112,0.095,2097.6142994558822,73.41669744411927,397.4048356188105,255.90421824849753,0.0,0.0,322.23431361944444,302.04740865,1855.4399962481314,250.61028188355883,0.41500000000000004,126.52986840048979,0.0,117.73786967032967,173.1940681111111,0.36,668.6068083780165,177.10789357851473,384.7681474812926,239.21423859969266,0.01
P-378p895448518_VX-0p547210222693_LS-4p25171421559e-05_ST-392p752580943_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p81584517788e-06_H-dc75daed1b,131,1,378.895448518,0.547210222693,4.25171421559e-05,392.752580943,21.337126248875027,4.0,174.6412510555556,152.49891645000002,124428.61161880416,157.5560840445151,0.025,183.5785395335069,3.7133293253180204,161.83776423076924,158.6283335164835,0.035,2719.7362087185875,20.80406794006431,304.47961720377964,12.172980617010534,0.0,0.0,585.3282949166664,575.689237368421,95328.26603400717,330.52083333556885,0.25,325.72002497601324,186.20920348608388,182.1236489010989,313.49271648351646,0.37,878.4847489909616,348.3951789740165,478.51656879370177,405.8373164399735,0.005
P-379p421209359_VX-0p229921993373_LS-5p57538994548e-05_ST-334p989783011_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09815534923e-05_H-1553ff852f,132,1,379.421209359,0.229921993373,5.57538994548e-05,334.989783011,21.3654993587639,4.0,244.79021454736838,241.2261789666667,9452.289880525019,339.9643377303066,0.075,-394.7928040482072,-78.4166042352927,159.40061275824186,216.23161900000008,0.125,2036.273029610375,134.6008934663563,422.57948741448837,303.13495028082593,0.0,0.0,290.9080290777777,270.42952483333335,2723.2659735244138,216.92429815681598,0.015,3.948173039439221,62.33607009329495,99.70704571428568,160.06488300000007,0.34500000000000003,583.2460191003905,186.61900671170642,320.4412288738511,278.6293330117684,0.005
P-383p924442814_VX-0p598551929363_LS-4p34843261877e-05_ST-301p171019532_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p05965258211e-06_H-82800d7335,133,1,383.924442814,0.598551929363,4.34843261877e-05,301.171019532,21.271731769155178,4.0,167.9999039186813,148.42335955444443,31394.05253839841,165.92610387648568,0.03,-85.27074024901833,-30.944131201935825,160.3070477032967,154.6851690989011,0.035,2957.0624449072084,17.320599459701064,367.4243654018758,1.57842805659436,0.0,0.0,589.0884326000001,582.865070416646,81200.71759257428,410.9755808416756,0.5650000000000001,174.95384894091922,-45.547256142099826,181.8774365934066,317.4514887912089,0.365,928.9559702725554,398.0499823300022,546.0077047328105,468.4769060736996,0.005
P-385p522203_VX-0p931994182449_LS-4p05647861864e-05_ST-365p262393292_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17612737704e-06_H-3a5de7627d,134,1,385.522203,0.931994182449,4.05647861864e-05,365.262393292,21.158728444367096,4.0,154.26893742417582,126.30490712777778,99616.42017008965,152.51468626604552,0.025,20.125607191088903,-27.945710073654762,138.487333160221,128.8651483756906,0.03,4761.300236416453,15.884987009206544,544.9487714946234,-17.247097164518774,0.0,0.0,562.6732382111111,554.7411053111109,99216.7732984227,459.8780375824281,0.325,545.0489071364168,344.70269225273836,183.96559856353585,330.74262861878464,0.335,1404.375897082917,665.1753405668719,890.5139183635645,815.7439181529343,0.01
P-385p792960663_VX-0p466570238049_LS-4p25767555058e-05_ST-363p826454642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p03395377793e-05_H-3d091b92d3,135,1,385.792960663,0.466570238049,4.25767555058e-05,363.826454642,21.43277735581915,4.0,175.87305045414368,165.02032465555564,11061.430329949968,168.94710889047715,0.005,116.96395641494227,68.20929083461843,166.38688063736265,170.4807409,0.04,1856.0531212744786,14.911021501696379,330.2136061576015,18.97010931192336,0.005,0.0,550.1571000000001,524.6905586666668,101318.95315660594,264.1435570997528,0.635,392.1140871126319,2.7777777773412202,166.37826307692313,279.41014433333333,0.395,866.9720501669224,294.06418019948836,420.31273823629704,333.2924699485189,0.005
P-387p363679816_VX-0p298546823055_LS-4p09005526538e-05_ST-395p436254411_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61586733821e-05_H-c87ffcf9e3,136,1,387.363679816,0.298546823055,4.09005526538e-05,395.436254411,21.720328715557145,4.0,199.47581567777777,198.79693682222222,3454.8255912829504,187.23202160427712,0.085,106.96385148401339,-21.05342184276418,161.62812593406596,186.56543955555554,0.08,1922.8790532242194,60.31289746617579,385.03182056335834,244.56506376805112,0.0,0.0,354.7234,327.66674666666665,6068.7407407263745,256.19843923384127,0.32,133.92868641504106,71.45947161442297,123.14629120879121,184.1100911111111,0.375,717.1008681304324,203.44719517021946,422.4404222963936,259.7372462105948,0.0
