tau,has_keyhole,metric,median,q25,q75,n
0.795,1,dWdt_um_per_ms,-133.6602623456669,-566.520465219255,268.1969858569789,70
0.795,1,dWdt_robust_um_per_ms,221.68329740452458,139.5654024805536,297.79160978617426,70
0.8,0,width_um,370.38980849999973,290.8698416666666,440.9949016153846,280
0.8,0,dWdt_um_per_ms,-1332.0764931553517,-1873.706018512224,-551.8620370368357,280
0.8,0,dWdt_robust_um_per_ms,66.70539166401171,-17.30855387569013,154.88514738350304,280
0.8,1,width_um,493.9168643213629,393.7901063552631,554.9959906944446,70
0.8,1,dWdt_um_per_ms,-145.0335467028644,-637.6448314880913,190.72376982443961,70
0.8,1,dWdt_robust_um_per_ms,201.8315784542092,132.28114268663617,280.774075027041,70
0.805,0,width_um,368.9458183277776,290.28363138245584,443.9990666963142,280
0.805,0,dWdt_um_per_ms,-1429.7475310370273,-1947.02431908856,-670.9690305452693,280
0.805,0,dWdt_robust_um_per_ms,66.30110472400662,-26.540403325432088,161.23134715908685,280
0.805,1,width_um,495.0642183008287,394.7665594944444,556.6469311944445,70
0.805,1,dWdt_um_per_ms,-71.23514660324533,-760.0942698095922,155.7769394403453,70
0.805,1,dWdt_robust_um_per_ms,190.24888266139573,107.91942793616893,272.3045548684373,70
0.81,0,width_um,368.5821181611111,291.5585169124997,444.99807887886857,280
0.81,0,dWdt_um_per_ms,-1483.3078905343507,-1860.800077157277,-904.009519056225,280
0.81,0,dWdt_robust_um_per_ms,70.27136487962281,-25.201580220355495,162.76636463449518,280
0.81,1,width_um,496.3657838008287,396.7482398833333,557.1439258708333,70
0.81,1,dWdt_um_per_ms,-96.52903144722052,-508.7920138915382,136.34722617451717,70
0.81,1,dWdt_robust_um_per_ms,198.96083928697846,114.51343434215076,264.6663293664286,70
0.8150000000000001,0,width_um,367.88176689583304,291.99078886249987,446.2563404181317,280
0.8150000000000001,0,dWdt_um_per_ms,-1429.6334823843658,-1843.5222222219645,-815.3709307214763,280
0.8150000000000001,0,dWdt_robust_um_per_ms,70.12744821557422,-23.624311939304803,148.156366293432,280
0.8150000000000001,1,width_um,496.00088218637194,398.0839525329678,559.3127388569444,70
0.8150000000000001,1,dWdt_um_per_ms,-49.401446843513156,-611.8111689824669,115.98598060625433,70
0.8150000000000001,1,dWdt_robust_um_per_ms,191.07428613841353,131.5468777545293,257.2170155347508,70
0.8200000000000001,0,width_um,369.98665391758743,292.7264745714913,445.36504125,280
0.8200000000000001,0,dWdt_um_per_ms,-1404.3246467936515,-1872.9251488250122,-797.736111110151,280
0.8200000000000001,0,dWdt_robust_um_per_ms,57.260421437454646,-34.20254335315813,147.68658638456003,280
0.8200000000000001,1,width_um,496.57875431637433,398.9663614748538,560.3216169833333,70
0.8200000000000001,1,dWdt_um_per_ms,99.83225308775863,-350.556539873135,354.4216070239208,70
0.8200000000000001,1,dWdt_robust_um_per_ms,191.56269289190692,115.88616072657838,260.7815911306125,70
0.8250000000000001,0,width_um,370.551180322802,292.378374472222,445.3882435243437,280
0.8250000000000001,0,dWdt_um_per_ms,-1424.5246941056157,-1903.126031141225,-641.3844431747642,280
0.8250000000000001,0,dWdt_robust_um_per_ms,53.924521145852495,-33.73871247282364,140.62303733008312,280
0.8250000000000001,1,width_um,497.8359232668431,400.96113489473686,562.936290044408,70
0.8250000000000001,1,dWdt_um_per_ms,-7.039158951561806,-390.44337879388945,225.52860440144258,70
0.8250000000000001,1,dWdt_robust_um_per_ms,204.66074157663525,137.26306418938972,243.38442448301728,70
0.8300000000000001,0,width_um,369.21105849239734,291.33433401666656,446.8936307693367,280
0.8300000000000001,0,dWdt_um_per_ms,-1460.8561585833538,-1949.820948143564,-659.3934559557152,280
0.8300000000000001,0,dWdt_robust_um_per_ms,45.078654116510606,-26.61458359446479,131.03764862348999,280
0.8300000000000001,1,width_um,498.1448902222222,403.5970375125,563.9759133291666,70
0.8300000000000001,1,dWdt_um_per_ms,-90.34206827499139,-462.9835340372053,142.9160294605253,70
0.8300000000000001,1,dWdt_robust_um_per_ms,195.08509825046409,124.60159807520502,268.01512227722424,70
0.835,0,width_um,369.7410115846492,293.96090874583325,446.7651397404697,280
0.835,0,dWdt_um_per_ms,-1415.4901605545392,-1847.354957008213,-698.6453188349279,280
0.835,0,dWdt_robust_um_per_ms,42.33166233471461,-37.00539931673585,122.19341908205277,280
0.835,1,width_um,500.25486399027784,406.33604689499265,565.0960735039473,70
0.835,1,dWdt_um_per_ms,-85.21666743608432,-318.30682870390604,225.66445137365486,70
0.835,1,dWdt_robust_um_per_ms,205.66645582614356,140.82101760212691,264.43021605525934,70
0.84,0,width_um,369.1472660444442,291.3313574947368,448.6907218255638,280
0.84,0,dWdt_um_per_ms,-1463.6596772208245,-1882.832182184731,-636.4885833209136,280
0.84,0,dWdt_robust_um_per_ms,41.03513308609545,-45.504232681340675,126.92512388225572,280
0.84,1,width_um,502.407665768421,407.56807005438594,568.5396010666667,70
0.84,1,dWdt_um_per_ms,-126.10257274951385,-547.6085483080201,116.28791115861009,70
0.84,1,dWdt_robust_um_per_ms,185.7446190902782,144.9578041291731,238.98676473054292,70
0.845,0,width_um,370.3898290222185,291.85599033680563,448.5594845842106,280
0.845,0,dWdt_um_per_ms,-1454.1349082033953,-1886.3502682792541,-693.4345695280206,280
0.845,0,dWdt_robust_um_per_ms,37.56110444267538,-48.59437498206444,124.90219796747299,280
0.845,1,width_um,503.29424089722227,406.98799198377196,569.6218497166667,70
0.845,1,dWdt_um_per_ms,32.124022541791696,-372.2418848122164,213.81080246714922,70
0.845,1,dWdt_robust_um_per_ms,186.5787766259411,99.91208814545851,245.04659666933404,70
0.85,0,width_um,370.4218463333333,293.9492050972223,450.09040773026334,280
0.85,0,dWdt_um_per_ms,-1436.7862533601065,-1916.4589811972894,-815.5277777806442,280
0.85,0,dWdt_robust_um_per_ms,31.002092832347877,-46.056263980861445,120.494600806645,280
0.85,1,width_um,504.3002873874271,408.9527607697368,572.9811282361111,70
0.85,1,dWdt_um_per_ms,-92.1546300585928,-504.850749596842,143.80939821390245,70
0.85,1,dWdt_robust_um_per_ms,163.54400411963212,85.65796501874563,223.32231349507742,70
0.855,0,width_um,369.8192356222223,292.9701926916666,447.86407549181286,280
0.855,0,dWdt_um_per_ms,-1376.218942901406,-1884.7112711240195,-578.7007523132438,280
0.855,0,dWdt_robust_um_per_ms,41.551607685443244,-41.94605468876033,130.47214563323652,280
0.855,1,width_um,505.6492797505847,410.39231334166675,575.4928775083332,70
0.855,1,dWdt_um_per_ms,-0.7102419312084528,-431.13794770554495,204.5527391986816,70
0.855,1,dWdt_robust_um_per_ms,153.09520638363082,98.62612964485004,203.81419140823675,70
0.86,0,width_um,370.02641868888884,295.45430662222225,448.77717345263153,280
0.86,0,dWdt_um_per_ms,-1306.0689426223537,-1825.6674437547613,-719.7877430060626,280
0.86,0,dWdt_robust_um_per_ms,42.89029445007287,-32.14784920097372,121.831260539617,280
0.86,1,width_um,506.69123094883037,410.4821770333333,575.1915677254143,70
0.86,1,dWdt_um_per_ms,-119.79363464419407,-536.9365641985657,80.47322717248475,70
0.86,1,dWdt_robust_um_per_ms,148.0548398477752,92.47477773366573,209.9509825830579,70
0.865,0,width_um,369.96062770555557,294.6011798899125,449.04601161586857,280
0.865,0,dWdt_um_per_ms,-1330.3336805567521,-1869.285718419571,-370.04292052651095,280
0.865,0,dWdt_robust_um_per_ms,30.0598019656491,-42.21613695315655,116.46054234960789,280
0.865,1,width_um,506.08659577302626,411.23970815,577.8062460080043,70
0.865,1,dWdt_um_per_ms,-134.6175122484449,-543.915290288618,225.15470239718627,70
0.865,1,dWdt_robust_um_per_ms,152.25661287593562,92.36917094413788,205.77565353865805,70
0.87,0,width_um,369.1572675916666,294.4672494249998,449.3507688407305,280
0.87,0,dWdt_um_per_ms,-1374.431712961248,-1897.7466329821548,-610.7697228462639,280
0.87,0,dWdt_robust_um_per_ms,28.78061223926084,-54.94782929953595,106.82530560974755,280
0.87,1,width_um,507.19042877500004,414.3330418552632,578.165318285867,70
0.87,1,dWdt_um_per_ms,-23.673115985255173,-361.2520705423155,159.34694711260568,70
0.87,1,dWdt_robust_um_per_ms,155.5453404384531,89.80735443432208,219.30466536926434,70
0.875,0,width_um,368.813899722222,296.19927453125,448.4230515064103,280
0.875,0,dWdt_um_per_ms,-1298.9805677401675,-1866.497884944338,-692.7237654342057,280
0.875,0,dWdt_robust_um_per_ms,25.355611557186236,-55.048285809605446,104.42245299163783,280
0.875,1,width_um,509.5962154861111,414.9292694791667,578.8025547395835,70
0.875,1,dWdt_um_per_ms,-96.82581018506869,-510.1495663712483,233.84130018281746,70
0.875,1,dWdt_robust_um_per_ms,149.35051346360478,78.55643758377607,207.06546285340556,70
0.88,0,width_um,370.28354697777775,294.43821239999994,449.0812246944445,280
0.88,0,dWdt_um_per_ms,-1268.4523981486445,-1842.6752647370186,-564.2368684469858,280
0.88,0,dWdt_robust_um_per_ms,29.1629001888467,-59.93179982591564,103.13191479755494,280
0.88,1,width_um,509.7958614333333,414.89194985,579.3996526333335,70
0.88,1,dWdt_um_per_ms,-139.49516512466596,-479.00308641655556,240.9104104169689,70
0.88,1,dWdt_robust_um_per_ms,138.90906539558802,83.55776706951676,210.58318552774656,70
0.885,0,width_um,370.75804510716364,296.7003968923611,452.13875947697386,280
0.885,0,dWdt_um_per_ms,-1302.7987692189981,-1844.4218017360834,-495.66584100190465,280
0.885,0,dWdt_robust_um_per_ms,27.011563557878628,-63.989033170678304,116.31830037118351,280
0.885,1,width_um,510.0250242361112,417.1182789507676,580.2570187931318,70
0.885,1,dWdt_um_per_ms,-131.4650122015203,-455.8065718687969,201.3412509807751,70
0.885,1,dWdt_robust_um_per_ms,137.8329740500173,64.6294874648963,190.5824931296146,70
0.89,0,width_um,370.19466126666646,296.12406146929845,452.1021534222223,280
0.89,0,dWdt_um_per_ms,-1292.941203706361,-1754.56857712461,-596.5199845684132,280
0.89,0,dWdt_robust_um_per_ms,25.71660933229755,-62.036482768363754,100.84299129615704,280
0.89,1,width_um,509.36166964722213,416.02151879583334,582.0336321584065,70
0.89,1,dWdt_um_per_ms,-59.24958785333489,-420.5520279084612,160.7952865683397,70
0.89,1,dWdt_robust_um_per_ms,143.76410389522965,64.19628303654504,204.17528194717323,70
0.895,0,width_um,371.52416830000016,295.8786374645834,452.16688189999996,280
0.895,0,dWdt_um_per_ms,-1289.238417142879,-1783.4781099615097,-345.47941963342186,280
0.895,0,dWdt_robust_um_per_ms,19.89338483454192,-57.10175618173402,102.0594645210817,280
0.895,1,width_um,509.01278882916665,417.16043075054824,582.4072510032968,70
0.895,1,dWdt_um_per_ms,11.332407405361902,-228.9117997383807,276.82737457936287,70
0.895,1,dWdt_robust_um_per_ms,136.56249333515836,50.44174097211527,196.3622664489521,70
0.9,0,width_um,371.8188207222224,296.32775029166646,452.19760144444456,280
0.9,0,dWdt_um_per_ms,-1220.1156178078054,-1784.055572026046,-406.17632983704266,280
0.9,0,dWdt_robust_um_per_ms,14.14582684684757,-48.41201006585817,96.32906755096764,280
0.9,1,width_um,511.65881800000005,417.067177125,582.98178275,70
0.9,1,dWdt_um_per_ms,-120.04023431219198,-298.8840902329547,229.33526234504856,70
0.9,1,dWdt_robust_um_per_ms,123.49766380735176,66.43946757151865,188.63152377078606,70
0.905,0,width_um,370.5713647680557,296.0571347784719,450.52943926666666,280
0.905,0,dWdt_um_per_ms,-1339.1554654476622,-1839.4213064189983,-624.955171424412,280
0.905,0,dWdt_robust_um_per_ms,12.763050449627606,-65.40670459249023,86.93396491103665,280
0.905,1,width_um,512.3364715694443,416.2040825125,582.7975240374844,70
0.905,1,dWdt_um_per_ms,-124.16620452900689,-631.1141940459546,171.00540946459427,70
0.905,1,dWdt_robust_um_per_ms,132.67860360858953,74.08333949964742,194.2638396384096,70
0.91,0,width_um,371.55855860277757,295.8174059138888,450.8704324527778,280
0.91,0,dWdt_um_per_ms,-1274.442950844506,-1731.2500000004472,-417.8008515462389,280
0.91,0,dWdt_robust_um_per_ms,10.885190341568382,-64.87933278507867,88.20944991090195,280
0.91,1,width_um,513.2155365657895,417.07539695,584.9005048585526,70
0.91,1,dWdt_um_per_ms,-91.09441686105897,-422.3573302420386,205.1180236159269,70
0.91,1,dWdt_robust_um_per_ms,132.70669397321495,49.48032325646355,188.93784482473788,70
0.915,0,width_um,370.4004644027775,295.40307501666655,451.0255208745614,280
0.915,0,dWdt_um_per_ms,-1236.8655677441495,-1780.1220589814304,-479.5695550806789,280
0.915,0,dWdt_robust_um_per_ms,-3.782319530429792,-74.1151963629263,79.2186004106266,280
0.915,1,width_um,513.1563738486111,417.1832310111111,584.4771325791666,70
0.915,1,dWdt_um_per_ms,-125.38842592580319,-401.5704256351341,145.798090277864,70
0.915,1,dWdt_robust_um_per_ms,144.53789784832964,42.68186891355397,198.13906435061594,70
0.92,0,width_um,370.6388387999998,295.80352787777775,451.88288614152054,280
0.92,0,dWdt_um_per_ms,-1142.9586419773113,-1749.0391742641616,-408.2833333306031,280
0.92,0,dWdt_robust_um_per_ms,-12.422374352071397,-70.5727126890939,75.0538826996125,280
0.92,1,width_um,513.8238913111111,417.494473963158,585.1688145222222,70
0.92,1,dWdt_um_per_ms,3.916758865420305,-274.0345678979606,237.5326181438045,70
0.92,1,dWdt_robust_um_per_ms,130.4099074983729,37.989001173257364,175.56804934246196,70
0.925,0,width_um,370.5515421458333,294.6457294166666,450.54699958680567,280
0.925,0,dWdt_um_per_ms,-1198.4483782083012,-1776.5622106493531,-404.96909039091986,280
0.925,0,dWdt_robust_um_per_ms,3.9352646286432584,-66.62753748848216,71.87465993924822,280
0.925,1,width_um,515.4277678205409,420.60594039638164,586.4068833958333,70
0.925,1,dWdt_um_per_ms,-116.2082326289102,-374.4091473588784,192.35243055768404,70
0.925,1,dWdt_robust_um_per_ms,99.42884799817676,7.786357729639112,165.15670654828733,70
0.93,0,width_um,370.1472604111111,293.86105184444386,450.23621745833333,280
0.93,0,dWdt_um_per_ms,-1203.690540540706,-1783.1227237683374,-339.8294705859563,280
0.93,0,dWdt_robust_um_per_ms,1.492480595363634,-80.07878086703008,80.81073171983866,280
0.93,1,width_um,516.60053745,418.9768069236111,586.4102925791667,70
0.93,1,dWdt_um_per_ms,-93.70849577358874,-418.2464576972399,160.28531168180854,70
0.93,1,dWdt_robust_um_per_ms,98.38558168095051,0.9363970730061365,171.79389078474028,70
0.935,0,width_um,368.47521195555646,294.39040386842106,450.98485464166674,280
0.935,0,dWdt_um_per_ms,-1189.0726342897178,-1719.153877318935,-263.0085455225186,280
0.935,0,dWdt_robust_um_per_ms,0.17539926261098637,-78.85733707176738,71.1928470709568,280
0.935,1,width_um,517.5995115391081,417.9509346256579,586.1421789569445,70
0.935,1,dWdt_um_per_ms,-32.858878945945605,-350.28906076726275,219.64826388658446,70
0.935,1,dWdt_robust_um_per_ms,94.73771313628453,6.480401388818098,169.2985581130571,70
0.9400000000000001,0,width_um,370.593448,293.0076413052632,450.4962577916665,280
0.9400000000000001,0,dWdt_um_per_ms,-1203.7611111080796,-1780.443665267717,-346.5277777801828,280
0.9400000000000001,0,dWdt_robust_um_per_ms,-1.6967953506928262,-82.82291822314393,69.49406808928755,280
0.9400000000000001,1,width_um,518.8594657333333,418.39210805,586.092093038889,70
0.9400000000000001,1,dWdt_um_per_ms,-14.384273748486644,-576.0506787927594,252.32145061838003,70
0.9400000000000001,1,dWdt_robust_um_per_ms,108.30537914916522,3.734723707111433,171.26659880831733,70
0.9450000000000001,0,width_um,370.71301910555536,293.9291790027775,450.46890400372786,280
0.9450000000000001,0,dWdt_um_per_ms,-1139.8472222242854,-1694.7677372744947,-371.9419158766347,280
0.9450000000000001,0,dWdt_robust_um_per_ms,-19.653614989483316,-89.87249332799166,65.65391759201358,280
0.9450000000000001,1,width_um,521.0783805597224,418.58667348812133,586.9674308104167,70
0.9450000000000001,1,dWdt_um_per_ms,-68.71506780582926,-269.1869212978386,147.32442557819306,70
0.9450000000000001,1,dWdt_robust_um_per_ms,99.27539138210012,20.17631429003058,173.66292448465376,70
0.9500000000000001,0,width_um,369.78764455555563,295.85419051388885,449.5739790350877,280
0.9500000000000001,0,dWdt_um_per_ms,-1158.1033615850636,-1712.5289351784313,-300.1920607505645,280
0.9500000000000001,0,dWdt_robust_um_per_ms,-10.950353028490824,-80.55198050990066,53.1022051936681,280
0.9500000000000001,1,width_um,522.0822759444443,418.08487019773395,586.43147825,70
0.9500000000000001,1,dWdt_um_per_ms,4.163832690134033,-388.41288194403234,238.03356481591467,70
0.9500000000000001,1,dWdt_robust_um_per_ms,92.21543653317337,6.550186309349663,163.8024410785128,70
0.9550000000000001,0,width_um,370.43511046666646,292.1090513208334,450.63459141736087,280
0.9550000000000001,0,dWdt_um_per_ms,-1201.0344664899098,-1743.2276234589167,-283.5156324079468,280
0.9550000000000001,0,dWdt_robust_um_per_ms,-6.122677443371455,-83.02536866017732,65.61257006968057,280
0.9550000000000001,1,width_um,524.3614885708333,420.68423080277944,586.2426917583331,70
0.9550000000000001,1,dWdt_um_per_ms,70.00014224772613,-361.0743634292026,428.9309606462774,70
0.9550000000000001,1,dWdt_robust_um_per_ms,91.53690946953515,25.662990501442394,140.92881140546106,70
0.96,0,width_um,370.9361336222222,292.01066002222217,451.0976657166666,280
0.96,0,dWdt_um_per_ms,-1126.0939465763497,-1759.4789654173505,-298.4445987635228,280
0.96,0,dWdt_robust_um_per_ms,-8.136660548917437,-99.0052318464798,65.93651295311011,280
0.96,1,width_um,535.0387292444444,420.8205755859648,585.3870346166666,70
0.96,1,dWdt_um_per_ms,-121.29555871583412,-426.117456930461,122.71946420019034,70
0.96,1,dWdt_robust_um_per_ms,84.3729660966834,-0.03793065611745394,145.720549965192,70
0.965,0,width_um,370.2921493611111,293.23709898172507,450.4616412659723,280
0.965,0,dWdt_um_per_ms,-997.0091784207887,-1753.1318865776389,-162.0237171397251,280
0.965,0,dWdt_robust_um_per_ms,-16.88384531360725,-100.63950529918851,60.66102272319707,280
0.965,1,width_um,545.2380261638889,421.4535293007675,586.6912144937501,70
0.965,1,dWdt_um_per_ms,-24.70181809906408,-449.6880208316657,196.70170030130518,70
0.965,1,dWdt_robust_um_per_ms,76.81813028601402,-17.55439048648455,142.02841750377866,70
0.97,0,width_um,370.90768075,293.70215384999995,450.35693889393315,280
0.97,0,dWdt_um_per_ms,-844.2131131182127,-1575.1217348940738,-93.802739195909,280
0.97,0,dWdt_robust_um_per_ms,-24.835782773641395,-104.81668237871484,62.33004013583036,280
0.97,1,width_um,546.2032805666665,420.7742404569449,584.7175327125,70
0.97,1,dWdt_um_per_ms,-91.74739958907513,-576.5872299364445,243.2178986890671,70
0.97,1,dWdt_robust_um_per_ms,63.96167103927579,-5.6138557153944,148.24951348763318,70
0.975,0,width_um,370.6089540416664,294.4949645745614,450.5155726677631,280
0.975,0,dWdt_um_per_ms,-806.5266853990635,-1622.4032600258638,-176.34610720971153,280
0.975,0,dWdt_robust_um_per_ms,-24.489833466802835,-101.87170333416753,46.59286754541175,280
0.975,1,width_um,545.4097652152777,422.18028898263935,587.22859678125,70
0.975,1,dWdt_um_per_ms,-210.91242557975028,-564.8508873443523,179.90460759641115,70
0.975,1,dWdt_robust_um_per_ms,70.08730862673306,-16.874254144158787,143.61826827344976,70
0.98,0,width_um,370.90691873333344,293.4176522666665,449.79315893099414,280
0.98,0,dWdt_um_per_ms,-1056.2967517934917,-1775.9562674538656,-229.31596267567062,280
0.98,0,dWdt_robust_um_per_ms,-19.043985379824775,-102.1197484205341,50.98100878264654,280
0.98,1,width_um,546.1694554777778,421.92063238333355,588.4638746916668,70
0.98,1,dWdt_um_per_ms,-165.51086217924234,-442.5516203718602,137.84256899441817,70
0.98,1,dWdt_robust_um_per_ms,64.1528347240212,-43.119267989935764,135.83435703811983,70
0.985,0,width_um,368.13645741666664,293.7968217124999,449.8216745083335,280
0.985,0,dWdt_um_per_ms,-995.9070404863045,-1648.1700910992297,-177.06969576469382,280
0.985,0,dWdt_robust_um_per_ms,-14.32790953407983,-114.75223656927662,56.93878372841832,280
0.985,1,width_um,537.8865029847223,424.73479198888896,586.5101233666667,70
0.985,1,dWdt_um_per_ms,-130.99621913699613,-593.7499999989676,201.26181444635284,70
0.985,1,dWdt_robust_um_per_ms,43.15922066020673,-36.75764694213055,126.72059100695773,70
0.99,0,width_um,368.5542912333334,293.6600580385965,449.0578700030703,280
0.99,0,dWdt_um_per_ms,-987.6106808546112,-1610.6290147702887,-288.6060570984576,280
0.99,0,dWdt_robust_um_per_ms,-15.002491217357246,-107.56862056642197,59.76787312389935,280
0.99,1,width_um,537.01387077193,424.0276974083335,586.7725347625001,70
0.99,1,dWdt_um_per_ms,-128.74553775285887,-445.8334876579575,172.19848861847498,70
0.99,1,dWdt_robust_um_per_ms,43.5140241810583,-36.833094842453306,114.40925121594348,70
0.995,0,width_um,368.66776553194455,293.16259473055555,449.53719456250013,280
0.995,0,dWdt_um_per_ms,-952.2744759028628,-1652.2044674952244,-233.65756068513912,280
0.995,0,dWdt_robust_um_per_ms,-13.794149748725628,-114.53323257287747,70.22693259190497,280
0.995,1,width_um,538.6785973094298,424.6410640458333,584.964818945139,70
0.995,1,dWdt_um_per_ms,20.588994530966517,-275.0409254666597,223.1238425940689,70
0.995,1,dWdt_robust_um_per_ms,45.70251012824691,-70.30245609523595,128.71198114241804,70
1.0,0,width_um,367.64424999999994,291.27972500000004,449.7188999999999,280
1.0,0,dWdt_um_per_ms,-880.5555555598744,-1586.7690058426422,-165.27777777745774,280
1.0,0,dWdt_robust_um_per_ms,-3.313324088297281,-148.53039539037968,77.48168502653377,280
1.0,1,width_um,538.8648499999999,423.32887500000004,585.2525499999999,70
1.0,1,dWdt_um_per_ms,-97.22222222659596,-455.5555555588732,206.28654970345673,70
1.0,1,dWdt_robust_um_per_ms,27.735621963554813,-55.112875118498295,133.53613904401135,70
