run_id,repeat,fold,budget,C,coefficient,intercept,threshold_log_h,perfect_h_separation,diagnostic_only
w85__r05_f05,5,5,16,1000.0,23.350844418661463,-11.977015940776935,20.687800923995052,True,True
w85__r05_f05,5,5,16,10000.0,47.31354506043039,-24.25724188620852,20.687599761162645,True,True
w85__r05_f05,5,5,16,1000000.0,76.61922380343532,-39.3054317273707,20.68787373109457,True,True
w85__r05_f05,5,5,20,1.0,1.7156689507009673,-0.7609065324008457,20.69017825657797,False,True
w85__r05_f05,5,5,20,10.0,4.365805096029674,-1.9626497149384132,20.695162949849863,False,True
w85__r05_f05,5,5,20,100.0,10.472272338992656,-4.79900879281519,20.702342250387897,False,True
w85__r05_f05,5,5,20,1000.0,30.145845378223186,-13.956383183356607,20.706219974942194,False,True
w85__r05_f05,5,5,20,10000.0,70.01851982825693,-32.57303620838546,20.708069955644838,False,True
w85__r05_f05,5,5,20,1000000.0,141.8165292843996,-65.78167254155322,20.70695244998954,False,True
w85__r05_f05,5,5,24,1.0,1.721530208793598,-0.6810347782006285,20.688853090462324,False,True
w85__r05_f05,5,5,24,10.0,4.4766631745415735,-1.8108933530955595,20.695679407082228,False,True
w85__r05_f05,5,5,24,100.0,11.57360069160221,-4.732916890870228,20.699063602678855,False,True
w85__r05_f05,5,5,24,1000.0,27.492885318776953,-11.261721157103244,20.699585800136788,False,True
w85__r05_f05,5,5,24,10000.0,37.67785260594366,-15.430948152672721,20.699529518816057,False,True
w85__r05_f05,5,5,24,1000000.0,39.92391093767086,-16.347668007145195,20.69946909316293,False,True
w85__r05_f05,5,5,32,1.0,1.724256394456985,-0.5652909955675958,20.662951205206795,False,True
w85__r05_f05,5,5,32,10.0,4.32177598278557,-1.4193444044243795,20.663333943502405,False,True
w85__r05_f05,5,5,32,100.0,7.865615835849637,-2.5636544198611477,20.661667245434092,False,True
w85__r05_f05,5,5,32,1000.0,9.268314541024006,-3.0151912941208545,20.661258600212157,False,True
w85__r05_f05,5,5,32,10000.0,9.462667607998984,-3.0776520248068073,20.66120426027114,False,True
w85__r05_f05,5,5,32,1000000.0,9.484930552043672,-3.084806340832156,20.661198142738243,False,True
w85__r05_f05,5,5,40,1.0,1.7510744087309977,-0.49100061662797073,20.632030711065266,False,True
w85__r05_f05,5,5,40,10.0,3.8879292340814917,-1.0746815653514317,20.62962713806109,False,True
w85__r05_f05,5,5,40,100.0,5.271214439219233,-1.4454939678239291,20.62830564991081,False,True
w85__r05_f05,5,5,40,1000.0,5.526162471858613,-1.5137408761971962,20.62812380330009,False,True
w85__r05_f05,5,5,40,10000.0,5.5541158721434805,-1.5212219530994835,20.628104690017707,False,True
w85__r05_f05,5,5,40,1000000.0,5.55722130553854,-1.5220530180339085,20.62810257505246,False,True
w85__r05_f05,5,5,60,1.0,2.609012134205611,-1.0995971778847744,20.684093696479277,False,True
w85__r05_f05,5,5,60,10.0,5.322226174884515,-1.8204521222278964,20.643958356530234,False,True
w85__r05_f05,5,5,60,100.0,6.590626018412279,-2.1710195430428714,20.63757174580071,False,True
w85__r05_f05,5,5,60,1000.0,6.788310570556726,-2.225855622213522,20.636806153097993,False,True
w85__r05_f05,5,5,60,10000.0,6.809901456507155,-2.2319967348739507,20.636736507279817,False,True
w85__r05_f05,5,5,60,1000000.0,6.812291416128459,-2.23267664490435,20.63672883490303,False,True
w85__r05_f05,5,5,80,1.0,2.8690779812264617,-0.9947880133632283,20.68615422830919,False,True
w85__r05_f05,5,5,80,10.0,4.5355422671442795,-1.350497029865285,20.662150591423412,False,True
w85__r05_f05,5,5,80,100.0,5.043790359000408,-1.458462057125749,20.657935637006744,False,True
w85__r05_f05,5,5,80,1000.0,5.109573436956422,-1.4724896553251985,20.657456519478703,False,True
w85__r05_f05,5,5,80,10000.0,5.116361113440598,-1.4739379144277431,20.657407865811326,False,True
w85__r05_f05,5,5,80,1000000.0,5.117110178743398,-1.4740977494529355,20.657402505420063,False,True
w85__r06_f01,6,1,16,1.0,1.7366869950199892,-0.7807728282312512,20.673044254388373,True,True
w85__r06_f01,6,1,16,10.0,4.271767426622834,-1.605373721880498,20.616993293107818,True,True
w85__r06_f01,6,1,16,100.0,8.91573452426146,-3.724038807078206,20.648817850683272,True,True
w85__r06_f01,6,1,16,1000.0,27.168034320440288,-12.705199875041549,20.686779685460955,True,True
w85__r06_f01,6,1,16,10000.0,54.878288595572535,-26.107490506976234,20.692920707976825,True,True
w85__r06_f01,6,1,16,1000000.0,84.64596110039318,-40.49808375020318,20.694977176173182,True,True
w85__r06_f01,6,1,20,1.0,1.665086010770438,-0.9467383690211891,20.800028040606133,False,True
w85__r06_f01,6,1,20,10.0,4.11982494519692,-1.9304300193955375,20.730493714397916,False,True
w85__r06_f01,6,1,20,100.0,10.266320821369868,-4.705332832828237,20.723371563283237,False,True
w85__r06_f01,6,1,20,1000.0,34.063673219884095,-15.114740986806034,20.71321594613821,False,True
w85__r06_f01,6,1,20,10000.0,73.77824764479179,-32.3439110983952,20.709512525123877,False,True
w85__r06_f01,6,1,20,1000000.0,177.8706509568654,-77.26751281267398,20.70673788512509,False,True
w85__r06_f01,6,1,24,1.0,1.8751143304273972,-0.40419344088668935,20.622859208663847,False,True
w85__r06_f01,6,1,24,10.0,4.648792946559848,-1.3124577383503866,20.666820274420438,False,True
w85__r06_f01,6,1,24,100.0,13.264818507448537,-4.549770864086389,20.706769801494353,False,True
w85__r06_f01,6,1,24,1000.0,36.38882592907347,-12.743948993752115,20.711524169014396,False,True
w85__r06_f01,6,1,24,10000.0,72.08377734723179,-25.0024160927131,20.709309306538714,False,True
w85__r06_f01,6,1,24,1000000.0,168.86807993710005,-57.90846549325282,20.70672106969778,False,True
w85__r06_f01,6,1,32,1.0,2.1809776059183386,0.39384576578101216,20.540773714886374,False,True
w85__r06_f01,6,1,32,10.0,5.1756059186475545,0.06631253662326936,20.652767331363748,False,True
w85__r06_f01,6,1,32,100.0,13.948006719230593,-0.9239266482753723,20.705538857530172,False,True
w85__r06_f01,6,1,32,1000.0,36.57210990791378,-2.751129129518964,20.711536083933144,False,True
w85__r06_f01,6,1,32,10000.0,73.90374479854879,-5.305804230485169,20.709245511975734,False,True
w85__r06_f01,6,1,32,1000000.0,172.47407104095493,-11.728777172951906,20.70671531461292,False,True
w85__r06_f01,6,1,40,1.0,2.1631233043544373,0.45006724673026466,20.542750899456443,False,True
w85__r06_f01,6,1,40,10.0,4.566378393849919,0.39566240463061875,20.6166479634329,False,True
w85__r06_f01,6,1,40,100.0,6.879204861472552,0.36056165588379435,20.63748333037853,False,True
w85__r06_f01,6,1,40,1000.0,7.5655008081811586,0.35697153114263,20.640665913575678,False,True
w85__r06_f01,6,1,40,10000.0,7.650681918852529,0.3567077328005389,20.64100663228707,False,True
w85__r06_f01,6,1,40,1000000.0,7.660286472664943,0.35668032841769765,20.64104438856816,False,True
w85__r06_f01,6,1,60,1.0,2.3948072481751423,-0.279469089777202,20.69068143877622,False,True
w85__r06_f01,6,1,60,10.0,4.271353063280407,-0.3495737883410344,20.673106532756982,False,True
w85__r06_f01,6,1,60,100.0,5.012952710381573,-0.36098018049987257,20.668149177291088,False,True
w85__r06_f01,6,1,60,1000.0,5.1176830892630765,-0.36209378473638204,20.667515875985185,False,True
w85__r06_f01,6,1,60,10000.0,5.1286490305705,-0.3622041599878291,20.66745044906065,False,True
w85__r06_f01,6,1,60,1000000.0,5.129861084630765,-0.3622162884273921,20.66744322765791,False,True
w85__r06_f01,6,1,80,1.0,2.51643508693324,-0.28596116397699756,20.69455375951723,False,True
w85__r06_f01,6,1,80,10.0,3.5364750915158463,-0.3109262196513081,20.682199362561683,False,True
w85__r06_f01,6,1,80,100.0,3.764414434095721,-0.31309482692153584,20.67991869792642,False,True
w85__r06_f01,6,1,80,1000.0,3.790511056772826,-0.31324740406955887,20.679662956474008,False,True
w85__r06_f01,6,1,80,10000.0,3.7931631407041673,-0.31326219980042697,20.679637073665532,False,True
w85__r06_f01,6,1,80,1000000.0,3.793455350803855,-0.3132638220866789,20.67963422307322,False,True
w85__r06_f02,6,2,16,1.0,1.7451381705579572,-1.7040205375475905,21.158458937866698,True,True
w85__r06_f02,6,2,16,10.0,4.2296114232917175,-3.317904341150843,20.977923266984472,True,True
w85__r06_f02,6,2,16,100.0,8.047000198107032,-5.911045899479564,20.93101831114306,True,True
w85__r06_f02,6,2,16,1000.0,13.153912902578684,-9.404995131540288,20.91261688545499,True,True
w85__r06_f02,6,2,16,10000.0,18.633565235620445,-13.216393811949372,20.907240889733757,True,True
w85__r06_f02,6,2,16,1000000.0,23.187266328040387,-15.67530373598572,20.87597669820383,True,True
w85__r06_f02,6,2,20,1.0,1.8105031065236026,-1.026790253766156,20.839172706125062,True,True
w85__r06_f02,6,2,20,10.0,4.569022194234199,-2.0537303986529456,20.73705741078056,True,True
w85__r06_f02,6,2,20,100.0,11.449868663418231,-4.795371589703194,20.710429942212535,True,True
w85__r06_f02,6,2,20,1000.0,29.132742262934247,-12.51882895015991,20.71989347766917,True,True
w85__r06_f02,6,2,20,10000.0,75.78214434115478,-33.391553747154624,20.729362699102627,True,True
w85__r06_f02,6,2,20,1000000.0,192.47755710089837,-85.61785827234488,20.733003533679792,True,True
w85__r06_f02,6,2,24,1.0,1.8206079400826904,-0.8798331877384842,20.795965594765285,False,True
w85__r06_f02,6,2,24,10.0,4.63915794189474,-1.8232536373892743,20.723397361699217,False,True
w85__r06_f02,6,2,24,100.0,11.970509427989166,-4.494681106309624,20.709298218337633,False,True
w85__r06_f02,6,2,24,1000.0,24.18997293784672,-9.10752367214932,20.710118734740362,False,True
w85__r06_f02,6,2,24,10000.0,31.200298413194474,-11.740605950798496,20.709956245904245,False,True
w85__r06_f02,6,2,24,1000000.0,32.61843697304518,-12.269868439538001,20.70984827261263,False,True
w85__r06_f02,6,2,32,1.0,1.867748751675519,-0.8749659889039425,20.792818337612633,False,True
w85__r06_f02,6,2,32,10.0,5.015638909996854,-1.7696224968165957,20.711428524814476,False,True
w85__r06_f02,6,2,32,100.0,10.90582675081241,-3.498044553234531,20.68885622530119,False,True
w85__r06_f02,6,2,32,1000.0,14.026429785182254,-4.4149112775724175,20.684637876430674,False,True
w85__r06_f02,6,2,32,10000.0,14.545824332727795,-4.567261637280711,20.684099211048032,False,True
w85__r06_f02,6,2,32,1000000.0,14.607358919931238,-4.585300655103315,20.684037425889304,False,True
w85__r06_f02,6,2,40,1.0,1.8201510986551968,-0.70008083670156,20.730223981429237,False,True
w85__r06_f02,6,2,40,10.0,4.1724216533669445,-1.2424638904668697,20.67525878484422,False,True
w85__r06_f02,6,2,40,100.0,6.04760199463751,-1.6824768496295137,20.662870311329197,False,True
w85__r06_f02,6,2,40,1000.0,6.44437231666506,-1.7758411451295262,20.661198861302175,False,True
w85__r06_f02,6,2,40,10000.0,6.489192489352786,-1.7863847871870577,20.66102260386453,False,True
w85__r06_f02,6,2,40,1000000.0,6.494188948274619,-1.7875601211456047,20.661003100988843,False,True
w85__r06_f02,6,2,60,1.0,1.8594099343500385,-0.8449435588813576,20.755485284315775,False,True
w85__r06_f02,6,2,60,10.0,2.91817328304222,-1.057363031911791,20.70632719414896,False,True
w85__r06_f02,6,2,60,100.0,3.1778700195474823,-1.1085441497914994,20.699117261189805,False,True
w85__r06_f02,6,2,60,1000.0,3.2082490433346624,-1.114559652590628,20.698354834075356,False,True
w85__r06_f02,6,2,60,10000.0,3.211342186192757,-1.11517210385739,20.69827800789416,False,True
w85__r06_f02,6,2,60,1000000.0,3.2116830588963468,-1.1152395972551292,20.69826955042951,False,True
w85__r06_f02,6,2,80,1.0,2.5181713648364457,-0.8374615198605809,20.712819969850763,False,True
w85__r06_f02,6,2,80,10.0,3.620317703164348,-1.0191467390520004,20.68693844474608,False,True
w85__r06_f02,6,2,80,100.0,3.856516680870592,-1.0552940767913759,20.68295007855402,False,True
w85__r06_f02,6,2,80,1000.0,3.885666322016191,-1.0596882048568963,20.68248275882423,False,True
w85__r06_f02,6,2,80,10000.0,3.88963417028701,-1.0605135315185399,20.682449296728546,False,True
w85__r06_f02,6,2,80,1000000.0,3.889930691861656,-1.0605513298635771,20.68244368717473,False,True
w85__r06_f03,6,3,16,1.0,1.8628705647558221,-0.39971555559496985,20.49551418884657,True,True
w85__r06_f03,6,3,16,10.0,4.421158264815081,-0.8115332130154748,20.467993026421624,True,True
w85__r06_f03,6,3,16,100.0,8.709782565498646,-1.548794856166219,20.462904409217987,True,True
w85__r06_f03,6,3,16,1000.0,13.971968037724178,-2.4992614509810775,20.463840082247753,True,True
w85__r06_f03,6,3,16,10000.0,19.45966885632698,-3.372603054840903,20.458902210602417,True,True
w85__r06_f03,6,3,16,1000000.0,21.533801381996675,-3.695248466725644,20.457384546006256,True,True
w85__r06_f03,6,3,20,1.0,1.8805743785346085,-0.3746863123392723,20.522667024638245,True,True
w85__r06_f03,6,3,20,10.0,4.560623128426771,-0.9941908679188588,20.53772424701207,True,True
w85__r06_f03,6,3,20,100.0,10.83684874035662,-2.941293989156806,20.5806149218975,True,True
w85__r06_f03,6,3,20,1000.0,28.02682489725632,-8.72058543561935,20.61251742086875,True,True
w85__r06_f03,6,3,20,10000.0,71.17902773878599,-22.82808843249555,20.62019473809262,True,True
w85__r06_f03,6,3,20,1000000.0,179.98524418813744,-57.720414437423926,20.62017994235122,True,True
w85__r06_f03,6,3,24,1.0,1.808276576696708,-0.5991188713591733,20.651112570933087,False,True
w85__r06_f03,6,3,24,10.0,4.339729959113111,-1.335148812892373,20.633616782778464,False,True
w85__r06_f03,6,3,24,100.0,10.624858204731542,-3.3308138958835696,20.637931298367818,False,True
w85__r06_f03,6,3,24,1000.0,21.866052089011678,-6.870616671221314,20.638464611020844,False,True
w85__r06_f03,6,3,24,10000.0,28.694377842429645,-8.975872333240309,20.6374262321062,False,True
w85__r06_f03,6,3,24,1000000.0,30.053308130459303,-9.391068872388399,20.637182928101247,False,True
w85__r06_f03,6,3,32,1.0,1.7137062140043435,-0.47098758864652657,20.637463935492395,False,True
w85__r06_f03,6,3,32,10.0,3.6428440010835916,-0.9458093263693111,20.627619032215588,False,True
w85__r06_f03,6,3,32,100.0,5.623980211492664,-1.4642463152086729,20.628087151224715,False,True
w85__r06_f03,6,3,32,1000.0,6.252005359117645,-1.6304000452345286,20.62836090041962,False,True
w85__r06_f03,6,3,32,10000.0,6.3323999814525695,-1.6516661692184178,20.62839166397937,False,True
w85__r06_f03,6,3,32,1000000.0,6.341506236395008,-1.6540752543808976,20.628395128265943,False,True
w85__r06_f03,6,3,40,1.0,1.7475146842425802,-0.5339745219336065,20.652025189008096,False,True
w85__r06_f03,6,3,40,10.0,3.6158251498349543,-0.9404935311415361,20.625581334807737,False,True
w85__r06_f03,6,3,40,100.0,4.891431576574649,-1.2252732914371947,20.61999034139951,False,True
w85__r06_f03,6,3,40,1000.0,5.138565698384837,-1.2809994565874308,20.619290782568704,False,True
w85__r06_f03,6,3,40,10000.0,5.165929480758138,-1.2871777296425624,20.619218343925198,False,True
w85__r06_f03,6,3,40,1000000.0,5.168972712121461,-1.287864936289713,20.61921034607185,False,True
w85__r06_f03,6,3,60,1.0,2.181913620904792,-0.816085897806204,20.678270652404112,False,True
w85__r06_f03,6,3,60,10.0,3.8357022990754213,-1.157961208821873,20.64283725693113,False,True
w85__r06_f03,6,3,60,100.0,4.364477909538209,-1.2700605989637934,20.637487406236986,False,True
w85__r06_f03,6,3,60,1000.0,4.431459137615848,-1.2842561069303848,20.63690034840752,False,True
w85__r06_f03,6,3,60,10000.0,4.43837166199096,-1.285722378705523,20.6368409140877,False,True
w85__r06_f03,6,3,60,1000000.0,4.439134558450642,-1.2858842189040667,20.63683436777065,False,True
w85__r06_f03,6,3,80,1.0,2.70369418280294,-1.1021902651850577,20.672453394492173,False,True
w85__r06_f03,6,3,80,10.0,4.227361989151091,-1.4437441592671847,20.642149663892727,False,True
w85__r06_f03,6,3,80,100.0,4.651311206823737,-1.5402904817980485,20.637397366423865,False,True
w85__r06_f03,6,3,80,1000.0,4.716367552366238,-1.5564604352386144,20.636875323368486,False,True
w85__r06_f03,6,3,80,10000.0,4.721921535604387,-1.5577458092913326,20.63682219533545,False,True
w85__r06_f03,6,3,80,1000000.0,4.72253414741283,-1.5578875981516704,20.63681634390083,False,True
w85__r06_f04,6,4,16,1.0,1.105068487683216,-2.37103045372808,21.915479410233427,False,True
w85__r06_f04,6,4,16,10.0,2.0690013932048887,-3.1908323538555634,21.404788501205736,False,True
w85__r06_f04,6,4,16,100.0,2.4160226084489635,-3.528643134690721,21.33564699590736,False,True
w85__r06_f04,6,4,16,1000.0,2.4651543183862072,-3.577482212977583,21.327778225171247,False,True
w85__r06_f04,6,4,16,10000.0,2.470296507827612,-3.582606262038268,21.326977041527734,False,True
w85__r06_f04,6,4,16,1000000.0,2.4708648481992346,-3.583172739982449,21.3268887442026,False,True
w85__r06_f04,6,4,20,1.0,1.5516493367985291,-1.2600020893945143,21.00443339669432,False,True
w85__r06_f04,6,4,20,10.0,2.8562069763521882,-1.9678043484402212,20.89820764937159,False,True
w85__r06_f04,6,4,20,100.0,3.3936130448254382,-2.306479460077156,20.89017780502663,False,True
w85__r06_f04,6,4,20,1000.0,3.483198049344429,-2.365662723282221,20.88975573544384,False,True
w85__r06_f04,6,4,20,10000.0,3.487214959939967,-2.368111984655618,20.889686716412466,False,True
w85__r06_f04,6,4,20,1000000.0,3.487421676005461,-2.3679866628127986,20.889620963222733,False,True
w85__r06_f04,6,4,24,1.0,1.6341766114566936,-0.5889370555944966,20.680953468900587,False,True
w85__r06_f04,6,4,24,10.0,2.7493469765141505,-0.9509026809717384,20.669136416730613,False,True
w85__r06_f04,6,4,24,100.0,3.100624136294127,-1.0787485954103677,20.67080322680566,False,True
w85__r06_f04,6,4,24,1000.0,3.1463237888205366,-1.0957298463859284,20.671082981261417,False,True
w85__r06_f04,6,4,24,10000.0,3.151041792561918,-1.0974870567484922,20.67111245351262,False,True
w85__r06_f04,6,4,24,1000000.0,3.151562484674613,-1.0976810332648796,20.671115712585863,False,True
w85__r06_f04,6,4,32,1.0,1.6172437073368344,-0.4714884181056857,20.646399304859397,False,True
w85__r06_f04,6,4,32,10.0,2.568172369342924,-0.7195923135198692,20.63831906701241,False,True
w85__r06_f04,6,4,32,100.0,2.825523924536267,-0.7907210320054588,20.63807191601129,False,True
w85__r06_f04,6,4,32,1000.0,2.8570733576467755,-0.7995000183737225,20.63805942297191,False,True
w85__r06_f04,6,4,32,10000.0,2.860303725302248,-0.8003995258649579,20.638058314072506,False,True
w85__r06_f04,6,4,32,1000000.0,2.8606599286471166,-0.8004987188865739,20.638058193673817,False,True
w85__r06_f04,6,4,40,1.0,1.6431541338550464,-0.6861549915071424,20.749112910268483,False,True
w85__r06_f04,6,4,40,10.0,2.6176150750648133,-0.9671828668889408,20.71815145232468,False,True
w85__r06_f04,6,4,40,100.0,2.87929262919183,-1.0447424939850687,20.713874775972045,False,True
w85__r06_f04,6,4,40,1000.0,2.9120266311501193,-1.0545537465499695,20.713417999702664,False,True
w85__r06_f04,6,4,40,10000.0,2.9154278029488427,-1.0555794760982977,20.713372520218876,False,True
w85__r06_f04,6,4,40,1000000.0,2.9158035730030343,-1.055692897101128,20.713367523192932,False,True
w85__r06_f04,6,4,60,1.0,1.921709420512125,-0.7216264219177124,20.730134961849014,False,True
w85__r06_f04,6,4,60,10.0,2.8676996372964108,-0.9330518225307312,20.70288342477842,False,True
w85__r06_f04,6,4,60,100.0,3.0801329732347593,-0.9790631424760057,20.698806557885902,False,True
w85__r06_f04,6,4,60,1000.0,3.1046935452657833,-0.9843531649553572,20.698366008710245,False,True
w85__r06_f04,6,4,60,10000.0,3.1071864300942407,-0.9848895563365795,20.69832158755501,False,True
w85__r06_f04,6,4,60,1000000.0,3.1074610633235507,-0.9849486420362207,20.698316696979056,False,True
w85__r06_f04,6,4,80,1.0,2.5064335769312396,-0.7412806668643619,20.710743342381942,False,True
w85__r06_f04,6,4,80,10.0,3.5256703127638427,-0.9192179401655044,20.692755617683222,False,True
w85__r06_f04,6,4,80,100.0,3.752517902899649,-0.9557692112300226,20.689663995627825,False,True
w85__r06_f04,6,4,80,1000.0,3.778751580032252,-0.9600384853984583,20.68933616297077,False,True
w85__r06_f04,6,4,80,10000.0,3.7814155771972695,-0.9604743396571139,20.68930344072323,False,True
w85__r06_f04,6,4,80,1000000.0,3.7817090661033794,-0.9605223888479671,20.689299842885404,False,True
w85__r06_f05,6,5,16,1.0,1.7441710341279106,-1.2463635043710082,20.85102543860233,True,True
w85__r06_f05,6,5,16,10.0,4.210488480147684,-2.3719066173795667,20.714079821832087,True,True
w85__r06_f05,6,5,16,100.0,8.650461292440326,-4.532335855946077,20.678415057114332,True,True
w85__r06_f05,6,5,16,1000.0,22.501337832200875,-11.720993761215853,20.675663163009173,True,True
w85__r06_f05,6,5,16,10000.0,43.607896566849654,-22.70359256995739,20.6754170975006,True,True
w85__r06_f05,6,5,16,1000000.0,80.2392457155217,-41.36586014205605,20.670800676576892,True,True
w85__r06_f05,6,5,20,1.0,1.793252099450385,-0.7089233375055723,20.617500343203318,False,True
w85__r06_f05,6,5,20,10.0,4.374054472896648,-1.4779369880598703,20.56993893794909,False,True
w85__r06_f05,6,5,20,100.0,9.018963290739764,-3.1871761901912325,20.582772067529405,False,True
w85__r06_f05,6,5,20,1000.0,25.30013057123051,-9.81435058500062,20.611363746115885,False,True
w85__r06_f05,6,5,20,10000.0,61.961006933328456,-24.33386709206814,20.615347870529327,False,True
w85__r06_f05,6,5,20,1000000.0,106.33119065019609,-41.62818920431586,20.614326810130894,False,True
w85__r06_f05,6,5,24,1.0,1.7213746943258212,-1.1004801655713305,20.837486593089878,False,True
w85__r06_f05,6,5,24,10.0,4.014461377191404,-1.9682342227354874,20.723226540975578,False,True
w85__r06_f05,6,5,24,100.0,8.244900605010667,-3.5952151544790216,20.6816430902189,False,True
w85__r06_f05,6,5,24,1000.0,14.49878496075056,-6.01076252218819,20.66517075227779,False,True
w85__r06_f05,6,5,24,10000.0,16.519479639327407,-6.789451099743333,20.66243080609899,False,True
w85__r06_f05,6,5,24,1000000.0,16.79791105554867,-6.896198748021295,20.662079937064007,False,True
w85__r06_f05,6,5,32,1.0,1.795703303361954,-0.8713668465014335,20.751624386265416,False,True
w85__r06_f05,6,5,32,10.0,4.423847515538573,-1.6960318045532157,20.682562920841065,False,True
w85__r06_f05,6,5,32,100.0,9.374841865880374,-3.32362415983915,20.662998468720172,False,True
w85__r06_f05,6,5,32,1000.0,12.108082477556138,-4.226260566459586,20.65928238011166,False,True
w85__r06_f05,6,5,32,10000.0,12.53214577188238,-4.366329803401543,20.65885242722908,False,True
w85__r06_f05,6,5,32,1000000.0,12.581597357692406,-4.382661937641549,20.658804075787916,False,True
w85__r06_f05,6,5,40,1.0,1.8722482504208786,-0.7333549235766722,20.689114820561677,False,True
w85__r06_f05,6,5,40,10.0,4.270590112646523,-1.3654443222734598,20.6451087087884,False,True
w85__r06_f05,6,5,40,100.0,6.229677714797673,-1.9117858368575094,20.637252042137494,False,True
w85__r06_f05,6,5,40,1000.0,6.66067459719156,-2.0338767555511197,20.636317921765418,False,True
w85__r06_f05,6,5,40,10000.0,6.709797742724045,-2.0478187042557527,20.636221493389073,False,True
w85__r06_f05,6,5,40,1000000.0,6.715279894173407,-2.049374935585967,20.636210847470164,False,True
w85__r06_f05,6,5,60,1.0,2.3618743569921414,-0.8977471923153179,20.69859901504232,False,True
w85__r06_f05,6,5,60,10.0,4.321576454841738,-1.3386216820315335,20.66195588122082,False,True
w85__r06_f05,6,5,60,100.0,5.004494156220245,-1.4916860346551513,20.65586983743301,False,True
w85__r06_f05,6,5,60,1000.0,5.096788327999393,-1.5123540298835807,20.65517057310645,False,True
w85__r06_f05,6,5,60,10000.0,5.10637100447571,-1.514499702983268,20.65509939484675,False,True
w85__r06_f05,6,5,60,1000000.0,5.107429214186691,-1.5147366460246445,20.655091550795348,False,True
w85__r06_f05,6,5,80,1.0,2.7100126248558203,-0.7700892553426624,20.69690496070587,False,True
w85__r06_f05,6,5,80,10.0,4.0253668089747485,-0.9923516825645013,20.677901003446753,False,True
w85__r06_f05,6,5,80,100.0,4.353692986000701,-1.0446136103613022,20.674575216119088,False,True
w85__r06_f05,6,5,80,1000.0,4.393079251236815,-1.050823988627688,20.67420286525929,False,True
w85__r06_f05,6,5,80,10000.0,4.397100882269394,-1.051457497370486,20.674165149931042,False,True
w85__r06_f05,6,5,80,1000000.0,4.397544208348401,-1.0515273255853481,20.67416099579947,False,True
w85__r07_f01,7,1,16,1.0,1.7592231593696654,-1.2400145070943958,20.748204309788917,True,True
w85__r07_f01,7,1,16,10.0,4.278617142282063,-2.441909214136685,20.640126037822185,True,True
w85__r07_f01,7,1,16,100.0,9.4340423387693,-5.110473292344979,20.616745732731793,True,True
w85__r07_f01,7,1,16,1000.0,17.52966891473437,-9.277244427728354,20.606694891114806,True,True
w85__r07_f01,7,1,16,10000.0,25.87267642905675,-13.533510213313072,20.601739929876075,True,True
w85__r07_f01,7,1,16,1000000.0,29.24961812045268,-15.23644652867218,20.599991361510504,True,True
w85__r07_f01,7,1,20,1.0,1.7792611367454996,-1.021728220895196,20.698015885119112,True,True
w85__r07_f01,7,1,20,10.0,4.3757321096180295,-2.1422749872376583,20.63508573343716,True,True
w85__r07_f01,7,1,20,100.0,10.75199877526034,-5.194005446739191,20.63024868089337,True,True
w85__r07_f01,7,1,20,1000.0,28.936672885427228,-14.121623398983509,20.633924151873785,True,True
w85__r07_f01,7,1,20,10000.0,81.83448667687689,-39.835014287127535,20.63300035000293,True,True
w85__r07_f01,7,1,20,1000000.0,371.1425654004719,-180.53253705759266,20.632738928549795,True,True
w85__r07_f01,7,1,24,1.0,1.7627331609403396,-0.8717421423290876,20.668363136246548,False,True
w85__r07_f01,7,1,24,10.0,4.246657800271565,-1.831112806240509,20.62465149352694,False,True
w85__r07_f01,7,1,24,100.0,9.91632265227912,-4.2042705524561335,20.619673614187676,False,True
w85__r07_f01,7,1,24,1000.0,19.501085120965946,-8.268604072479047,20.61969612148468,False,True
w85__r07_f01,7,1,24,10000.0,26.7625586483304,-11.330216317983806,20.619249934315057,False,True
w85__r07_f01,7,1,24,1000000.0,28.465273253287215,-12.04570895418708,20.619119770002392,False,True
w85__r07_f01,7,1,32,1.0,1.7196983720947159,-1.038113955772751,20.769631612124563,False,True
w85__r07_f01,7,1,32,10.0,4.120002842167387,-1.9260378029926444,20.686348012887365,False,True
w85__r07_f01,7,1,32,100.0,7.894614844957307,-3.3343349853235797,20.658747668260165,False,True
w85__r07_f01,7,1,32,1000.0,9.636038899003372,-3.9837336188149735,20.653282897521315,False,True
w85__r07_f01,7,1,32,10000.0,9.894513392213998,-4.080088729451393,20.652633668458126,False,True
w85__r07_f01,7,1,32,1000000.0,9.924445659623839,-4.091246243376579,20.65256062396035,False,True
w85__r07_f01,7,1,40,1.0,1.675585113256344,-0.7034476071316623,20.668506025624712,False,True
w85__r07_f01,7,1,40,10.0,3.2904014619229653,-1.1886616545568414,20.636030743071,False,True
w85__r07_f01,7,1,40,100.0,4.19314227223817,-1.4702308895633445,20.630140263032057,False,True
w85__r07_f01,7,1,40,1000.0,4.347107824103646,-1.518627944537694,20.629427592777038,False,True
w85__r07_f01,7,1,40,10000.0,4.363715130986455,-1.5238565553036045,20.629354783606438,False,True
w85__r07_f01,7,1,40,1000000.0,4.365556629529868,-1.524436427770803,20.629346756840786,False,True
w85__r07_f01,7,1,60,1.0,2.0868046313326367,-0.9557974560087344,20.70153753139707,False,True
w85__r07_f01,7,1,60,10.0,3.5283451158465784,-1.3304720770584202,20.663143972185182,False,True
