simulation_id,population_row_index,configuration_group,VX_m_per_s,has_keyhole,observation_duration_s,domain_max_x_m,t_90pct_domain_s,observation_completion_ratio,observation_ends_before_90pct_domain,P_W,LS_m,ST_K
P-445p244311553_VX-0p680564934933_LS-4p06442633709e-05_ST-341p721757622_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0884060512e-06_H-c87ffcf9e3,158,CFG_MAIN,0.680564934933,True,0.0021,0.001212,0.0016027860737600106,1.3102185215981845,False,445.244311553,4.06442633709e-05,341.721757622
P-446p579563616_VX-0p74347743801_LS-4p27116473193e-05_ST-393p115972114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p48859044859e-06_H-4a563c0a8f,159,CFG_MAIN,0.74347743801,True,0.0021,0.001212,0.00146715951854524,1.4313372018894388,False,446.579563616,4.27116473193e-05,393.115972114
P-446p862811862_VX-0p39827443832_LS-4p33402817419e-05_ST-361p067570798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21125539047e-05_H-4b0ba6b8ba,160,CFG_MAIN,0.39827443832,True,0.0021,0.001212,0.002738814985468837,0.7667549692629262,True,446.862811862,4.33402817419e-05,361.067570798
P-447p413798058_VX-0p91078629156_LS-5p3177056457e-05_ST-328p907838563_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p29665482201e-06_H-1553ff852f,161,CFG_MAIN,0.91078629156,True,0.0021,0.001212,0.001197646484261057,1.7534389551485148,False,447.413798058,5.3177056457e-05,328.907838563
P-449p184068185_VX-0p980953819102_LS-4p30284180995e-05_ST-381p816740361_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91778563789e-06_H-c87ffcf9e3,162,CFG_MAIN,0.980953819102,True,0.0021,0.001212,0.0011119789522798915,1.8885249542667764,False,449.184068185,4.30284180995e-05,381.816740361
P-449p762375807_VX-0p721910835583_LS-4p02949716673e-05_ST-312p266645761_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p68243273994e-06_H-c87ffcf9e3,163,CFG_MAIN,0.721910835583,True,0.0021,0.001212,0.0015109899259499173,1.3898173402312979,False,449.762375807,4.02949716673e-05,312.266645761
P-101p127472137_VX-0p52394730996_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p56864695376e-06_H-b0e5aed98c,164,CFG_NEGATIVE_XI_SHORT,0.52394730996,False,0.00125,0.001212,0.002081888730535281,0.6004163342959297,True,101.127472137,4.5e-05,300.0
P-104p101541641_VX-0p916529700054_LS-8p82882842693e-05_ST-394p968412652_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p2634634783e-06_H-6014a1f9c3,165,CFG_MAIN,0.916529700054,False,0.0021,0.001212,0.001190141465067343,1.7644961222161715,False,104.101541641,8.82882842693e-05,394.968412652
P-105p276295276_VX-0p639039009111_LS-7p6636834293e-05_ST-367p44858305_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p00822530836e-05_H-bf889bf790,166,CFG_POSITIVE_XI_SHORT,0.639039009111,False,0.00125,0.001212,0.0017069380498656382,0.7323054284825357,True,105.276295276,7.6636834293e-05,367.44858305
P-107p176159755_VX-0p320752066655_LS-8p75302281584e-05_ST-393p859643937_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p50400296819e-05_H-8daf8adcd4,167,CFG_MAIN,0.320752066655,False,0.0021,0.001212,0.003400757511480858,0.6175094792588008,True,107.176159755,8.75302281584e-05,393.859643937
P-109p759946449_VX-0p241926176876_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-7p72873359867e-06_H-fb250c7cf9,168,CFG_NEGATIVE_XI_SHORT,0.241926176876,False,0.00125,0.001212,0.004508813449150205,0.2772348011505317,True,109.759946449,4.5e-05,300.0
P-110p234671953_VX-0p866589137882_LS-8p08580037422e-05_ST-348p980680204_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56679098795e-06_H-6705b84f8a,169,CFG_MAIN,0.866589137882,False,0.0021,0.001212,0.0012587279857511093,1.6683509255154012,False,110.234671953,8.08580037422e-05,348.980680204
P-110p642328299_VX-0p274154737479_LS-7p4676600105e-05_ST-358p612942181_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p7596342297e-05_H-b40dbd8ddd,170,CFG_MAIN,0.274154737479,False,0.0021,0.001212,0.00397877494305038,0.5278006497120461,True,110.642328299,7.4676600105e-05,358.612942181
P-112p428225508_VX-0p704865651228_LS-6p30987392704e-05_ST-309p241492678_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p84402849623e-06_H-30d8d23b36,171,CFG_MAIN,0.704865651228,False,0.0021,0.001212,0.0015475289483884403,1.357002078821782,False,112.428225508,6.30987392704e-05,309.241492678
P-112p904894498_VX-0p537693260466_LS-4p63068354409e-05_ST-322p169166627_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p19825809506e-05_H-bf889bf790,172,CFG_POSITIVE_XI_SHORT,0.537693260466,False,0.00125,0.001212,0.002028665933165392,0.6161684777984048,True,112.904894498,4.63068354409e-05,322.169166627
P-113p286681534_VX-0p56768277259_LS-5p80401726566e-05_ST-302p148970527_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p13495658689e-05_H-bf889bf790,173,CFG_POSITIVE_XI_SHORT,0.56768277259,False,0.00125,0.001212,0.0019214956885574071,0.6505348970824166,True,113.286681534,5.80401726566e-05,302.148970527
P-114p820217584_VX-0p948189613582_LS-6p03705790634e-05_ST-353p560035146_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p08771719698e-06_H-d4c4d1b9c0,174,CFG_MAIN,0.948189613582,False,0.0021,0.001212,0.0011504028143477095,1.82544755090044,False,114.820217584,6.03705790634e-05,353.560035146
P-115p281467344_VX-0p424433079834_LS-5p4086019252e-05_ST-352p652659088_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13660334979e-05_H-d616b14147,175,CFG_MAIN,0.424433079834,False,0.0021,0.001212,0.0025700164568384317,0.817115390219472,True,115.281467344,5.4086019252e-05,352.652659088
P-116p440418649_VX-0p621036488786_LS-7p33150072515e-05_ST-327p034160515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p76785372538e-06_H-3f4a2df486,176,CFG_MAIN,0.621036488786,False,0.0021,0.001212,0.0017564185352978085,1.1956148023932893,False,116.440418649,7.33150072515e-05,327.034160515
P-116p693370328_VX-0p231004403842_LS-8p2871053211e-05_ST-317p198938228_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p08832408507e-05_H-d147d48e9f,177,CFG_MAIN,0.231004403842,False,0.0021,0.001212,0.004721987900914972,0.44472795019086897,True,116.693370328,8.2871053211e-05,317.198938228
P-118p4900546_VX-0p535113778256_LS-4p79907961621e-05_ST-385p412174328_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p01513061154e-06_H-dd169576f0,178,CFG_MAIN,0.535113778256,False,0.0021,0.001212,0.0020384449893161936,1.0301970428470848,False,118.4900546,4.79907961621e-05,385.412174328
P-119p65849417_VX-0p305673131798_LS-5p10692886867e-05_ST-393p327897391_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p57819582462e-05_H-cb2618ba4f,179,CFG_MAIN,0.305673131798,False,0.0021,0.001212,0.0035685177613871562,0.5884796266738173,True,119.65849417,5.10692886867e-05,393.327897391
P-122p148440758_VX-0p768953415756_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p43159459768e-06_H-306f9d252b,180,CFG_NEGATIVE_XI_SHORT,0.768953415756,False,0.00125,0.001212,0.0014185514722339521,0.881180573611111,True,122.148440758,4.5e-05,300.0
P-122p399838052_VX-0p958262341264_LS-8p77032416896e-05_ST-376p830559352_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p03423790676e-06_H-79d0c72bd8,181,CFG_MAIN,0.958262341264,False,0.0021,0.001212,0.0011383104114904231,1.8448394908822878,False,122.399838052,8.77032416896e-05,376.830559352
P-123p578555013_VX-0p413960648538_LS-5p40122226787e-05_ST-380p745973079_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p16535729182e-05_H-f404b6f8f4,182,CFG_MAIN,0.413960648538,False,0.0021,0.001212,0.002635033073439271,0.7969539438300329,True,123.578555013,5.40122226787e-05,380.745973079
P-124p939831153_VX-0p895565001264_LS-4p79284796095e-05_ST-395p904294171_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p38667834965e-06_H-cf6d926251,183,CFG_MAIN,0.895565001264,False,0.0021,0.001212,0.0012180020416836807,1.7241350409372935,False,124.939831153,4.79284796095e-05,395.904294171
P-126p228008246_VX-0p201684842681_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-9p27081552964e-06_H-306f9d252b,184,CFG_NEGATIVE_XI_SHORT,0.201684842681,False,0.00125,0.001212,0.005408438162729421,0.23112032760473966,True,126.228008246,4.5e-05,300.0
P-126p429096271_VX-0p381791494837_LS-8p54596605095e-05_ST-336p470624887_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p26354847299e-05_H-bf3689621a,185,CFG_MAIN,0.381791494837,False,0.0021,0.001212,0.002857056835343334,0.7350221297742023,True,126.429096271,8.54596605095e-05,336.470624887
P-129p840936159_VX-0p750604494449_LS-8p84568803437e-05_ST-319p185657099_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p42698070514e-06_H-f575443233,186,CFG_MAIN,0.750604494449,False,0.0021,0.001212,0.0014532287084168462,1.4450581576300878,False,129.840936159,8.84568803437e-05,319.185657099
P-133p003569327_VX-0p736244453131_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p53962249042e-06_H-306f9d252b,187,CFG_NEGATIVE_XI_SHORT,0.736244453131,False,0.00125,0.001212,0.001481573131534227,0.8436978056598368,True,133.003569327,4.5e-05,300.0
P-133p058435031_VX-0p81650327798_LS-4p78587303962e-05_ST-362p382821566_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p90826850683e-06_H-dd169576f0,188,CFG_MAIN,0.81650327798,False,0.0021,0.001212,0.0013359407480868911,1.571926002711771,False,133.058435031,4.78587303962e-05,362.382821566
P-133p757797566_VX-0p645163458122_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p89815386795e-06_H-306f9d252b,189,CFG_NEGATIVE_XI_SHORT,0.645163458122,False,0.00125,0.001212,0.0016907343189820438,0.7393237281376054,True,133.757797566,4.5e-05,300.0
P-134p442185153_VX-0p806363522352_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p3187841709e-06_H-b0e5aed98c,190,CFG_NEGATIVE_XI_SHORT,0.806363522352,False,0.00125,0.001212,0.0013527397628533048,0.9240506077557756,True,134.442185153,4.5e-05,300.0
P-135p171981101_VX-0p652238458987_LS-5p89001447273e-05_ST-362p997098414_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p39625291417e-06_H-01d46950f6,191,CFG_MAIN,0.652238458987,False,0.0021,0.001212,0.0016723944823709657,1.2556846020101757,False,135.171981101,5.89001447273e-05,362.997098414
P-135p208661893_VX-0p295797438033_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-6p32116012922e-06_H-fb250c7cf9,192,CFG_NEGATIVE_XI_SHORT,0.295797438033,True,0.00125,0.001212,0.0036876587141985565,0.3389684612589384,True,135.208661893,4.5e-05,300.0
P-136p115095044_VX-0p8200930762_LS-6p39666133344e-05_ST-362p502989524_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p88240620853e-06_H-f575443233,193,CFG_MAIN,0.8200930762,False,0.0021,0.001212,0.0013300929268350284,1.578837055390539,False,136.115095044,6.39666133344e-05,362.502989524
P-136p984349172_VX-0p357723834949_LS-5p17808569448e-05_ST-373p061688931_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p34856001521e-05_H-270d04032e,194,CFG_MAIN,0.357723834949,False,0.0021,0.001212,0.003049279621402676,0.6886872510019251,True,136.984349172,5.17808569448e-05,373.061688931
P-137p340072051_VX-0p708357837186_LS-8p48461574474e-05_ST-331p337392673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p81028761138e-06_H-701e6757d1,195,CFG_MAIN,0.708357837186,False,0.0021,0.001212,0.001539899670388737,1.3637252091039602,False,137.340072051,8.48461574474e-05,331.337392673
P-137p601432421_VX-0p461948695475_LS-6p48780591522e-05_ST-397p490087405_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p04429791669e-05_H-ef2aaf59fd,196,CFG_MAIN,0.461948695475,False,0.0021,0.001212,0.0023613011805962173,0.8893401728066557,True,137.601432421,6.48780591522e-05,397.490087405
P-138p247900083_VX-0p876957934743_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p13212389961e-06_H-306f9d252b,197,CFG_NEGATIVE_XI_SHORT,0.876957934743,False,0.00125,0.001212,0.001243845293810664,1.0049481283725248,True,138.247900083,4.5e-05,300.0
P-139p278080234_VX-0p813607985113_LS-8p25985701782e-05_ST-356p830860854_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p9292935803e-06_H-6014a1f9c3,198,CFG_MAIN,0.813607985113,False,0.0021,0.001212,0.0013406948062936004,1.566352006543179,False,139.278080234,8.25985701782e-05,356.830860854
P-140p119887795_VX-0p222892199661_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-8p38873219639e-06_H-fb250c7cf9,199,CFG_NEGATIVE_XI_SHORT,0.222892199661,True,0.00125,0.001212,0.004893845552509301,0.2554228543970022,True,140.119887795,4.5e-05,300.0
P-140p320645521_VX-0p612281673664_LS-8p56006119926e-05_ST-348p910931315_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p87892372174e-06_H-dd169576f0,200,CFG_MAIN,0.612281673664,False,0.0021,0.001212,0.0017815329886855232,1.178760097812981,False,140.320645521,8.56006119926e-05,348.910931315
P-140p539865228_VX-0p255658736827_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-7p31358918074e-06_H-fb250c7cf9,201,CFG_NEGATIVE_XI_SHORT,0.255658736827,True,0.00125,0.001212,0.004266625164224785,0.29297159977424825,True,140.539865228,4.5e-05,300.0
P-140p573028588_VX-0p551169304036_LS-6p78791919712e-05_ST-377p8442615_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p16896078445e-05_H-bf889bf790,202,CFG_POSITIVE_XI_SHORT,0.551169304036,False,0.00125,0.001212,0.001979065220092071,0.631611322006784,True,140.573028588,6.78791919712e-05,377.8442615
P-140p974625597_VX-0p98622838083_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-1p89589248085e-06_H-b0e5aed98c,203,CFG_NEGATIVE_XI_SHORT,0.98622838083,False,0.00125,0.001212,0.0011060318494201045,1.1301663696713422,False,140.974625597,4.5e-05,300.0
P-143p879945116_VX-0p336279357485_LS-6p76007351295e-05_ST-398p207663754_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p91595257833e-05_H-bf889bf790,204,CFG_POSITIVE_XI_SHORT,0.336279357485,False,0.00125,0.001212,0.0032437316645243562,0.3853586329815273,True,143.879945116,6.76007351295e-05,398.207663754
P-143p909481867_VX-0p917293492006_LS-5p50242100517e-05_ST-352p206869428_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p25908081225e-06_H-cf6d926251,205,CFG_MAIN,0.917293492006,False,0.0021,0.001212,0.0011891504840120081,1.7659665687684267,False,143.909481867,5.50242100517e-05,352.206869428
P-144p684844876_VX-0p221020126644_LS-8p32765690701e-05_ST-337p418493583_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p18266122469e-05_H-73ae961aa0,206,CFG_MAIN,0.221020126644,False,0.0021,0.001212,0.004935297144938143,0.4255062944191419,True,144.684844876,8.32765690701e-05,337.418493583
P-144p999955433_VX-0p569412101686_LS-7p52189895652e-05_ST-349p795043891_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p47210761544e-06_H-24e0a43587,207,CFG_MAIN,0.569412101686,False,0.0021,0.001212,0.0019156600233296715,1.0962279185374035,False,144.999955433,7.52189895652e-05,349.795043891
P-145p249113956_VX-0p501139719932_LS-7p51242767898e-05_ST-325p186450026_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p62629863717e-06_H-30d8d23b36,208,CFG_MAIN,0.501139719932,False,0.0021,0.001212,0.002176638483471259,0.9647904399130913,True,145.249113956,7.51242767898e-05,325.186450026
P-145p536707456_VX-0p311971481812_LS-7p55813970315e-05_ST-356p422554756_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p54633384276e-05_H-f404b6f8f4,209,CFG_MAIN,0.311971481812,False,0.0021,0.001212,0.0034964734393810298,0.6006051630044004,True,145.536707456,7.55813970315e-05,356.422554756
P-146p427721311_VX-0p978546391515_LS-4p61745657385e-05_ST-377p807319924_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p92988441309e-06_H-c321cc4e90,210,CFG_MAIN,0.978546391515,False,0.0021,0.001212,0.0011147146517102857,1.8838901926856433,False,146.427721311,4.61745657385e-05,377.807319924
P-149p217972816_VX-0p206404715799_LS-4p87379527164e-05_ST-365p118947745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p33721433367e-05_H-b40dbd8ddd,211,CFG_MAIN,0.206404715799,False,0.0021,0.001212,0.0052847629753878175,0.3973688147945544,True,149.217972816,4.87379527164e-05,365.118947745
P-149p254341218_VX-0p887957223036_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p10571289147e-06_H-306f9d252b,212,CFG_NEGATIVE_XI_SHORT,0.887957223036,False,0.00125,0.001212,0.0012284375549876869,1.0175527400027504,False,149.254341218,4.5e-05,300.0
P-149p73987868_VX-0p504680707931_LS-6p9723584777e-05_ST-320p536129041_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p55875770008e-06_H-95ed9fb76f,213,CFG_MAIN,0.504680707931,False,0.0021,0.001212,0.00216136654890548,0.9716075235195268,True,149.73987868,6.9723584777e-05,320.536129041
P-149p779509657_VX-0p251536582152_LS-4p84927831067e-05_ST-381p35096431_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p91786044071e-05_H-6af407d4ba,214,CFG_MAIN,0.251536582152,False,0.0021,0.001212,0.0043365461622629714,0.4842563462772276,True,149.779509657,4.84927831067e-05,381.35096431
P-150p924001842_VX-0p859014749555_LS-8p54585725094e-05_ST-302p841995718_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p6158763345e-06_H-9bd689b964,215,CFG_MAIN,0.859014749555,False,0.0021,0.001212,0.0012698268575307618,1.6537687697703518,False,150.924001842,8.54585725094e-05,302.841995718
P-151p505871803_VX-0p995509859725_LS-6p72580848008e-05_ST-301p996554082_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p84587928074e-06_H-73846c96ef,216,CFG_MAIN,0.995509859725,False,0.0021,0.001212,0.0010957199362157228,1.9165481347841031,False,151.505871803,6.72580848008e-05,301.996554082
P-151p630328889_VX-0p596649793105_LS-5p54888002616e-05_ST-323p086654154_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p0798550665e-05_H-bf889bf790,217,CFG_POSITIVE_XI_SHORT,0.596649793105,False,0.00125,0.001212,0.00182820812578081,0.6837295942255683,True,151.630328889,5.54888002616e-05,323.086654154
P-153p721476211_VX-0p579411174254_LS-7p49286492013e-05_ST-383p484527945_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p32590191107e-06_H-8daf8adcd4,218,CFG_MAIN,0.579411174254,False,0.0021,0.001212,0.0018826009032435736,1.1154780582447743,False,153.721476211,7.49286492013e-05,383.484527945
P-155p56408626_VX-0p882684317254_LS-6p13538276829e-05_ST-315p150952839_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p46528414374e-06_H-cda596b3bb,219,CFG_MAIN,0.882684317254,False,0.0021,0.001212,0.0012357758925562886,1.6993372444383936,False,155.56408626,6.13538276829e-05,315.150952839
P-158p404299584_VX-0p530960738208_LS-8p44011119013e-05_ST-377p174397227_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p08564467365e-06_H-fa25be35ef,220,CFG_MAIN,0.530960738208,False,0.0021,0.001212,0.0020543891883257987,1.0222016412145214,False,158.404299584,8.44011119013e-05,377.174397227
P-158p77294915_VX-0p755822601012_LS-5p98686493415e-05_ST-315p3922311_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p38260961839e-06_H-0d7d85a8f4,221,CFG_MAIN,0.755822601012,False,0.0021,0.001212,0.0014431957956000335,1.4551040173498349,False,158.77294915,5.98686493415e-05,315.3922311
P-159p365045029_VX-0p465685970522_LS-5p71815338387e-05_ST-335p270795676_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p03591710045e-05_H-312d3c9a86,222,CFG_MAIN,0.465685970522,False,0.0021,0.001212,0.0023423510027096002,0.8965351467695268,True,159.365045029,5.71815338387e-05,335.270795676
P-160p556282667_VX-0p957190479289_LS-5p53708249108e-05_ST-363p791890923_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p03987524677e-06_H-0590129dfb,223,CFG_MAIN,0.957190479289,False,0.0021,0.001212,0.0011395850915799383,1.8427759502263472,False,160.556282667,5.53708249108e-05,363.791890923
P-161p701140241_VX-0p559592851831_LS-7p43216837725e-05_ST-378p872335114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p15136442488e-05_H-bf889bf790,224,CFG_POSITIVE_XI_SHORT,0.559592851831,False,0.00125,0.001212,0.001949274363371295,0.6412642691499358,True,161.701140241,7.43216837725e-05,378.872335114
P-163p117472792_VX-0p458171151631_LS-7p76324682791e-05_ST-309p146066051_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p05290797682e-05_H-45d75eceb5,225,CFG_MAIN,0.458171151631,False,0.0021,0.001212,0.002380769710438915,0.8820676736570405,True,163.117472792,7.76324682791e-05,309.146066051
P-163p341658752_VX-0p941874162971_LS-5p45765866009e-05_ST-310p281913475_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p12183133657e-06_H-b40dbd8ddd,226,CFG_MAIN,0.941874162971,False,0.0021,0.001212,0.0011581164903804516,1.8132890926284377,False,163.341658752,5.45765866009e-05,310.281913475
P-166p164223082_VX-0p514604075971_LS-6p70362084208e-05_ST-302p957496397_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p25202137351e-05_H-bf889bf790,227,CFG_POSITIVE_XI_SHORT,0.514604075971,False,0.00125,0.001212,0.002119687835627386,0.5897094746642373,True,166.164223082,6.70362084208e-05,302.957496397
P-166p614725594_VX-0p931765035172_LS-5p67575778907e-05_ST-364p064697506_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17740033261e-06_H-0744488b5e,228,CFG_MAIN,0.931765035172,False,0.0021,0.001212,0.0011706814044579843,1.7938270754136412,False,166.614725594,5.67575778907e-05,364.064697506
P-167p36850481_VX-0p484912828283_LS-7p82623244153e-05_ST-326p173250025_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p94842850435e-06_H-31e40e99ef,229,CFG_MAIN,0.484912828283,False,0.0021,0.001212,0.0022494764757252377,0.9335505494997247,True,167.36850481,7.82623244153e-05,326.173250025
P-167p779770961_VX-0p390580196452_LS-6p45833025222e-05_ST-394p852870083_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p23511653864e-05_H-73ae961aa0,230,CFG_MAIN,0.390580196452,False,0.0021,0.001212,0.0027927683223797368,0.7519420723773377,True,167.779770961,6.45833025222e-05,394.852870083
P-171p239447318_VX-0p969583751496_LS-7p40725617215e-05_ST-384p912438459_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p97545528746e-06_H-7931c20f4a,231,CFG_MAIN,0.969583751496,False,0.0021,0.001212,0.0011250188530046753,1.8666353851683166,False,171.239447318,7.40725617215e-05,384.912438459
P-171p382540224_VX-0p233605939402_LS-6p18629013601e-05_ST-355p188153249_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p06506761573e-05_H-ba17ade68b,232,CFG_MAIN,0.233605939402,False,0.0021,0.001212,0.0046694018259651375,0.4497364069895489,True,171.382540224,6.18629013601e-05,355.188153249
P-171p875575389_VX-0p916897438596_LS-6p66389080354e-05_ST-338p337187717_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p2613524697e-06_H-30d8d23b36,233,CFG_MAIN,0.916897438596,False,0.0021,0.001212,0.0011896641369947422,1.7652040897062706,False,171.875575389,6.66389080354e-05,338.337187717
P-173p720948038_VX-0p230617607979_LS-6p23730108092e-05_ST-383p499521736_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09182665855e-05_H-eb41f0639c,234,CFG_MAIN,0.230617607979,False,0.0021,0.001212,0.004729907701147122,0.4439832936889438,True,173.720948038,6.23730108092e-05,383.499521736
P-174p128102602_VX-0p994422815088_LS-7p40414236536e-05_ST-367p557277174_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p85117651146e-06_H-6705b84f8a,235,CFG_MAIN,0.994422815088,False,0.0021,0.001212,0.001096917712918193,1.9144553645808577,False,174.128102602,7.40414236536e-05,367.557277174
P-176p31832051_VX-0p578189015568_LS-5p80825678862e-05_ST-392p957182722_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p34350095405e-06_H-568de84222,236,CFG_MAIN,0.578189015568,False,0.0021,0.001212,0.0018865802888496984,1.1131251674851483,False,176.31832051,5.80825678862e-05,392.957182722
