run_id,repeat,fold,model,subset,roc_auc,pr_auc,accuracy,balanced_accuracy,keyhole_recall,conduction_recall,brier_score,log_loss,false_negative,false_positive,true_negative,true_positive,row_count
w85__r03_f04,3,4,logistic_M3,B1_q30,0.9305555555555556,0.8872285122285122,0.84,0.8506944444444444,0.8888888888888888,0.8125,0.12275381470351662,0.47790331740364506,1,3,13,8,25
w85__r03_f04,3,4,logistic_M3,B1_q20,0.8999999999999999,0.8857142857142857,0.7647058823529411,0.7785714285714285,0.8571428571428571,0.7,0.1628241039981049,0.6282731795819544,1,3,7,6,17
w85__r03_f05,3,5,gpc_1d_h,full81,0.998989898989899,0.9958333333333333,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,0.018287362456208735,0.07026451516576979,2,0,66,13,81
w85__r03_f05,3,5,gpc_1d_h,B1_q30,0.9933333333333334,0.9909090909090909,0.92,0.9,0.8,1.0,0.05836680636752043,0.19529103134091236,2,0,15,8,25
w85__r03_f05,3,5,gpc_1d_h,B1_q20,0.986111111111111,0.9861111111111112,0.8823529411764706,0.875,0.75,1.0,0.08390353302916621,0.26834620428265,2,0,9,6,17
w85__r03_f05,3,5,gpc_4d,full81,0.998989898989899,0.9958333333333333,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,0.01841027951448164,0.06900812026083053,1,0,66,14,81
w85__r03_f05,3,5,gpc_4d,B1_q30,0.9933333333333334,0.9909090909090909,0.96,0.95,0.9,1.0,0.05935545424025846,0.21155295569323374,1,0,15,9,25
w85__r03_f05,3,5,gpc_4d,B1_q20,0.986111111111111,0.9861111111111112,0.9411764705882353,0.9375,0.875,1.0,0.07324245963571296,0.2518170571528067,1,0,9,7,17
w85__r03_f05,3,5,gpc_5d_h_augmented,full81,0.998989898989899,0.9958333333333333,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,0.019072670343685472,0.07326856331523801,1,0,66,14,81
w85__r03_f05,3,5,gpc_5d_h_augmented,B1_q30,0.9933333333333334,0.9909090909090909,0.96,0.95,0.9,1.0,0.0614394981992048,0.21757347355850112,1,0,15,9,25
w85__r03_f05,3,5,gpc_5d_h_augmented,B1_q20,0.986111111111111,0.9861111111111112,0.9411764705882353,0.9375,0.875,1.0,0.07403856990223612,0.2556104281500342,1,0,9,7,17
w85__r03_f05,3,5,log_areal_energy,full81,0.9868686868686869,0.9409360522518416,0.9012345679012346,0.7333333333333334,0.4666666666666667,1.0,0.05760979438082328,0.1684022183065167,8,0,66,7,81
w85__r03_f05,3,5,log_areal_energy,B1_q30,0.9133333333333333,0.86007215007215,0.68,0.6,0.2,1.0,0.18397369085697146,0.5147787036249492,8,0,15,2,25
w85__r03_f05,3,5,log_areal_energy,B1_q20,0.8611111111111112,0.8534722222222222,0.6470588235294118,0.625,0.25,1.0,0.2134352768325077,0.6053519786395887,6,0,9,2,17
w85__r03_f05,3,5,log_h_logistic,full81,0.998989898989899,0.9958333333333333,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,0.018793584915976658,0.061320933165803365,2,0,66,13,81
w85__r03_f05,3,5,log_h_logistic,B1_q30,0.9933333333333334,0.9909090909090909,0.92,0.9,0.8,1.0,0.060844521997096175,0.19514751871671915,2,0,15,8,25
w85__r03_f05,3,5,log_h_logistic,B1_q20,0.986111111111111,0.9861111111111112,0.8823529411764706,0.875,0.75,1.0,0.08784433649591229,0.271636507925916,2,0,9,6,17
w85__r03_f05,3,5,log_h_st_logistic,full81,1.0,1.0,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,0.019091401695762813,0.061859075503824745,2,0,66,13,81
w85__r03_f05,3,5,log_h_st_logistic,B1_q30,1.0,0.9999999999999999,0.92,0.9,0.8,1.0,0.06179586082415287,0.19642210300089713,2,0,15,8,25
w85__r03_f05,3,5,log_h_st_logistic,B1_q20,1.0,1.0,0.8823529411764706,0.875,0.75,1.0,0.08877937915212422,0.270886382714568,2,0,9,6,17
w85__r03_f05,3,5,log_irradiance,full81,0.998989898989899,0.9958333333333333,0.9506172839506173,0.8666666666666667,0.7333333333333333,1.0,0.023997429186339913,0.08065568840446898,4,0,66,11,81
w85__r03_f05,3,5,log_irradiance,B1_q30,0.9933333333333334,0.9909090909090909,0.84,0.8,0.6,1.0,0.07525986758401423,0.22472634837186944,4,0,15,6,25
w85__r03_f05,3,5,log_irradiance,B1_q20,1.0,1.0,0.7647058823529411,0.75,0.5,1.0,0.1053737922158154,0.2962153522686264,4,0,9,4,17
w85__r03_f05,3,5,log_king_style,full81,0.996969696969697,0.9877124183006536,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,0.022858389208232265,0.0745393859921002,2,0,66,13,81
w85__r03_f05,3,5,log_king_style,B1_q30,0.98,0.9733333333333333,0.92,0.9,0.8,1.0,0.07393992680397889,0.23610861075337644,2,0,15,8,25
w85__r03_f05,3,5,log_king_style,B1_q20,0.9583333333333333,0.959375,0.8823529411764706,0.875,0.75,1.0,0.10723908655568659,0.33186500233438054,2,0,9,6,17
w85__r03_f05,3,5,log_linear_energy,full81,0.9353535353535354,0.7488699534264214,0.8395061728395061,0.5924242424242424,0.2,0.9848484848484849,0.09803247137859852,0.2927163228340697,12,1,65,3,81
w85__r03_f05,3,5,log_linear_energy,B1_q30,0.6799999999999999,0.5307667251049604,0.56,0.4666666666666667,0.0,0.9333333333333333,0.27154515295848175,0.7453983245626852,10,1,14,0,25
w85__r03_f05,3,5,log_linear_energy,B1_q20,0.5416666666666667,0.5256410256410255,0.47058823529411764,0.4444444444444444,0.0,0.8888888888888888,0.317954335015226,0.871076414305838,8,1,8,0,17
w85__r03_f05,3,5,log_volumetric_energy,full81,0.9959595959595959,0.9829505135387488,0.9506172839506173,0.8924242424242425,0.8,0.9848484848484849,0.03694572137691696,0.11625144027600476,3,1,65,12,81
w85__r03_f05,3,5,log_volumetric_energy,B1_q30,0.9733333333333334,0.9622222222222222,0.84,0.8166666666666667,0.7,0.9333333333333333,0.119313052191586,0.3668063124645763,3,1,14,7,25
w85__r03_f05,3,5,log_volumetric_energy,B1_q20,0.9583333333333333,0.959375,0.8235294117647058,0.8194444444444444,0.75,0.8888888888888888,0.1360947652885524,0.4297176301734501,2,1,8,6,17
w85__r03_f05,3,5,logistic_M1,full81,0.995959595959596,0.9844444444444445,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,0.01981321106585532,0.06651454460641583,2,0,66,13,81
w85__r03_f05,3,5,logistic_M1,B1_q30,0.9733333333333334,0.9669230769230769,0.92,0.9,0.8,1.0,0.06415469542549547,0.213136552779367,2,0,15,8,25
w85__r03_f05,3,5,logistic_M1,B1_q20,0.9444444444444444,0.9502840909090909,0.8823529411764706,0.875,0.75,1.0,0.09412680752806138,0.3070978935434897,2,0,9,6,17
w85__r03_f05,3,5,logistic_M3,full81,1.0,1.0,0.9629629629629629,0.9,0.8,1.0,0.02267108294196477,0.06636958130885869,3,0,66,12,81
w85__r03_f05,3,5,logistic_M3,B1_q30,1.0,0.9999999999999999,0.88,0.85,0.7,1.0,0.07343406014792278,0.2134138329194772,3,0,15,7,25
w85__r03_f05,3,5,logistic_M3,B1_q20,1.0,1.0,0.8823529411764706,0.875,0.75,1.0,0.07231131011059869,0.21795339010993592,2,0,9,6,17
w85__r04_f01,4,1,gpc_1d_h,full81,0.964818763326226,0.7897104256375597,0.9012345679012346,0.8272921108742004,0.7142857142857143,0.9402985074626866,0.06751429817418665,0.21199798303276426,4,4,63,10,81
w85__r04_f01,4,1,gpc_1d_h,B1_q30,0.7987012987012987,0.6862520055701873,0.68,0.6753246753246753,0.6363636363636364,0.7142857142857143,0.217130166025361,0.6472047854741644,4,4,10,7,25
w85__r04_f01,4,1,gpc_1d_h,B1_q20,0.6805555555555556,0.599585137085137,0.5882352941176471,0.5833333333333333,0.5,0.6666666666666666,0.3009894736198524,0.8906983040306438,4,3,6,4,17
w85__r04_f01,4,1,gpc_4d,full81,0.9840085287846482,0.9083935905364477,0.9135802469135802,0.8065031982942431,0.6428571428571429,0.9701492537313433,0.04859268217625664,0.15523404544445726,5,2,65,9,81
w85__r04_f01,4,1,gpc_4d,B1_q30,0.9025974025974026,0.837161828070919,0.72,0.7012987012987013,0.5454545454545454,0.8571428571428571,0.1568107191757889,0.48236957737848074,5,2,12,6,25
w85__r04_f01,4,1,gpc_4d,B1_q20,0.8055555555555556,0.6844246031746032,0.5882352941176471,0.5763888888888888,0.375,0.7777777777777778,0.21932010921714507,0.6559843958424173,5,2,7,3,17
w85__r04_f01,4,1,gpc_5d_h_augmented,full81,0.9840085287846482,0.9083935905364477,0.9135802469135802,0.8065031982942431,0.6428571428571429,0.9701492537313433,0.050322588119053685,0.1602676282311205,5,2,65,9,81
w85__r04_f01,4,1,gpc_5d_h_augmented,B1_q30,0.9025974025974026,0.837161828070919,0.72,0.7012987012987013,0.5454545454545454,0.8571428571428571,0.1625045731239249,0.4962214523375802,5,2,12,6,25
w85__r04_f01,4,1,gpc_5d_h_augmented,B1_q20,0.8055555555555556,0.6844246031746032,0.5882352941176471,0.5763888888888888,0.375,0.7777777777777778,0.22676663580905168,0.67417230530316,5,2,7,3,17
w85__r04_f01,4,1,log_areal_energy,full81,0.9456289978678039,0.8029822862314705,0.9012345679012346,0.7990405117270789,0.6428571428571429,0.9552238805970149,0.07216408923389606,0.21800914290517243,5,3,64,9,81
w85__r04_f01,4,1,log_areal_energy,B1_q30,0.7467532467532467,0.7216494290023702,0.68,0.6655844155844155,0.5454545454545454,0.7857142857142857,0.21793049819760588,0.619229489268353,5,3,11,6,25
w85__r04_f01,4,1,log_areal_energy,B1_q20,0.6805555555555556,0.7111111111111111,0.6470588235294118,0.6388888888888888,0.5,0.7777777777777778,0.24578406539220327,0.6949544501082343,4,2,7,4,17
w85__r04_f01,4,1,log_h_logistic,full81,0.9669509594882729,0.8313770923042263,0.8888888888888888,0.7915778251599148,0.6428571428571429,0.9402985074626866,0.06797879282425355,0.23177373918914573,5,4,63,9,81
w85__r04_f01,4,1,log_h_logistic,B1_q30,0.7987012987012987,0.6862520055701873,0.64,0.6298701298701299,0.5454545454545454,0.7142857142857143,0.22023863190144977,0.748795211891802,5,4,10,6,25
w85__r04_f01,4,1,log_h_logistic,B1_q20,0.6805555555555556,0.599585137085137,0.5294117647058824,0.5208333333333333,0.375,0.6666666666666666,0.30659997029943004,1.047621380488013,5,3,6,3,17
w85__r04_f01,4,1,log_h_st_logistic,full81,0.9669509594882729,0.8313770923042263,0.9012345679012346,0.8272921108742004,0.7142857142857143,0.9402985074626866,0.06927343205377026,0.2335203336264349,4,4,63,10,81
w85__r04_f01,4,1,log_h_st_logistic,B1_q30,0.7987012987012987,0.6862520055701873,0.68,0.6753246753246753,0.6363636363636364,0.7142857142857143,0.22441987541563577,0.7536980988061237,4,4,10,7,25
w85__r04_f01,4,1,log_h_st_logistic,B1_q20,0.6805555555555556,0.599585137085137,0.5882352941176471,0.5833333333333333,0.5,0.6666666666666666,0.3102422508947846,1.049707932350266,4,3,6,4,17
w85__r04_f01,4,1,log_irradiance,full81,0.943496801705757,0.7090787040649515,0.9012345679012346,0.7707889125799574,0.5714285714285714,0.9701492537313433,0.07878552016539156,0.27920333184839286,6,2,65,8,81
w85__r04_f01,4,1,log_irradiance,B1_q30,0.7662337662337663,0.6696164946164946,0.68,0.6558441558441558,0.45454545454545453,0.8571428571428571,0.2507520376424085,0.8642537122946676,6,2,12,5,25
w85__r04_f01,4,1,log_irradiance,B1_q20,0.6527777777777778,0.5787518037518038,0.5294117647058824,0.5138888888888888,0.25,0.7777777777777778,0.36262540140922805,1.2273799974220898,6,2,7,2,17
w85__r04_f01,4,1,log_king_style,full81,0.9701492537313433,0.8522970610155485,0.9382716049382716,0.8779317697228145,0.7857142857142857,0.9701492537313433,0.05775808358433255,0.20053059268760426,3,2,65,11,81
w85__r04_f01,4,1,log_king_style,B1_q30,0.8181818181818182,0.7203951277480689,0.8,0.7922077922077921,0.7272727272727273,0.8571428571428571,0.1868815364517784,0.6413550001379673,3,2,12,8,25
w85__r04_f01,4,1,log_king_style,B1_q20,0.7222222222222222,0.6537087912087912,0.7058823529411765,0.7013888888888888,0.625,0.7777777777777778,0.26642408333988093,0.9040330108406424,3,2,7,5,17
w85__r04_f01,4,1,log_linear_energy,full81,0.863539445628998,0.7008302310823319,0.8765432098765432,0.755863539445629,0.5714285714285714,0.9402985074626866,0.09701370424003013,0.30525637799450994,6,4,63,8,81
w85__r04_f01,4,1,log_linear_energy,B1_q30,0.6753246753246753,0.7197930411834155,0.68,0.6558441558441558,0.45454545454545453,0.8571428571428571,0.22725525109523198,0.6518254685273458,6,2,12,5,25
w85__r04_f01,4,1,log_linear_energy,B1_q20,0.6666666666666667,0.7652777777777777,0.7058823529411765,0.6944444444444444,0.5,0.8888888888888888,0.23370554975345198,0.6781626852621985,4,1,8,4,17
w85__r04_f01,4,1,log_volumetric_energy,full81,0.9498933901918977,0.7709309202549977,0.9012345679012346,0.8272921108742004,0.7142857142857143,0.9402985074626866,0.07681481581307807,0.23491922022625578,4,4,63,10,81
w85__r04_f01,4,1,log_volumetric_energy,B1_q30,0.7207792207792207,0.624747088918212,0.68,0.6753246753246753,0.6363636363636364,0.7142857142857143,0.2480646511796691,0.7470980677923965,4,4,10,7,25
w85__r04_f01,4,1,log_volumetric_energy,B1_q20,0.625,0.5410599816849817,0.5882352941176471,0.5833333333333333,0.5,0.6666666666666666,0.30767652557421954,0.9034945373263108,4,3,6,4,17
w85__r04_f01,4,1,logistic_M1,full81,0.9712153518123667,0.8474154813440529,0.9259259259259259,0.8422174840085288,0.7142857142857143,0.9701492537313433,0.06024197227484668,0.2177453390741399,4,2,65,10,81
w85__r04_f01,4,1,logistic_M1,B1_q30,0.8246753246753247,0.7100985170503887,0.76,0.7467532467532467,0.6363636363636364,0.8571428571428571,0.19515466351095123,0.7033953808892225,4,2,12,7,25
w85__r04_f01,4,1,logistic_M1,B1_q20,0.7361111111111112,0.6396645021645021,0.6470588235294118,0.6388888888888888,0.5,0.7777777777777778,0.27266649892079203,0.9859758357170669,4,2,7,4,17
w85__r04_f01,4,1,logistic_M3,full81,0.9872068230277186,0.93546275153418,0.9382716049382716,0.8779317697228145,0.7857142857142857,0.9701492537313433,0.048311932326150275,0.17650764741864272,3,2,65,11,81
w85__r04_f01,4,1,logistic_M3,B1_q30,0.9220779220779222,0.893222434131525,0.8,0.7922077922077921,0.7272727272727273,0.8571428571428571,0.15651771326215952,0.5706584228044703,3,2,12,8,25
w85__r04_f01,4,1,logistic_M3,B1_q20,0.8333333333333334,0.7885912698412698,0.7058823529411765,0.7013888888888888,0.625,0.7777777777777778,0.2248166555990159,0.8103986765364724,3,2,7,5,17
w85__r04_f02,4,2,gpc_1d_h,full81,0.992929292929293,0.968998778998779,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,0.028310855350364456,0.10221769508600194,2,1,65,13,81
w85__r04_f02,4,2,gpc_1d_h,B1_q30,0.9513888888888888,0.9115961199294533,0.88,0.8576388888888888,0.7777777777777778,0.9375,0.09072459267271502,0.2988346216057613,2,1,15,7,25
w85__r04_f02,4,2,gpc_1d_h,B1_q20,0.9305555555555556,0.9282627865961199,0.8235294117647058,0.8263888888888888,0.7777777777777778,0.875,0.1078998589693689,0.35155446517170796,2,1,7,7,17
w85__r04_f02,4,2,gpc_4d,full81,0.994949494949495,0.9790616246498599,0.9506172839506173,0.8924242424242425,0.8,0.9848484848484849,0.02435248061822308,0.08487095710792009,3,1,65,12,81
w85__r04_f02,4,2,gpc_4d,B1_q30,0.9652777777777778,0.9436868686868687,0.84,0.8020833333333333,0.6666666666666666,0.9375,0.07798222415778784,0.2536318948698493,3,1,15,6,25
w85__r04_f02,4,2,gpc_4d,B1_q20,0.9305555555555556,0.9436868686868687,0.7647058823529411,0.7708333333333333,0.6666666666666666,0.875,0.11149005524842692,0.34422055052442474,3,1,7,6,17
w85__r04_f02,4,2,gpc_5d_h_augmented,full81,0.996969696969697,0.9866269841269841,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,0.02375823540662723,0.08704370525429476,2,1,65,13,81
w85__r04_f02,4,2,gpc_5d_h_augmented,B1_q30,0.9791666666666666,0.9626543209876544,0.88,0.8576388888888888,0.7777777777777778,0.9375,0.07589751670359195,0.25442668391326984,2,1,15,7,25
w85__r04_f02,4,2,gpc_5d_h_augmented,B1_q20,0.9583333333333334,0.9626543209876544,0.8235294117647058,0.8263888888888888,0.7777777777777778,0.875,0.10697792516891302,0.338468485406953,2,1,7,7,17
w85__r04_f02,4,2,log_areal_energy,full81,0.9696969696969697,0.8609734508647553,0.9012345679012346,0.7848484848484849,0.6,0.9696969696969697,0.06251765426045312,0.18034665455548715,6,2,64,9,81
w85__r04_f02,4,2,log_areal_energy,B1_q30,0.8194444444444444,0.6138888888888889,0.68,0.6041666666666666,0.3333333333333333,0.875,0.19402209393667236,0.5300665338482968,6,2,14,3,25
w85__r04_f02,4,2,log_areal_energy,B1_q20,0.9027777777777778,0.9115961199294533,0.6470588235294118,0.6666666666666666,0.3333333333333333,1.0,0.21331368718492047,0.5877971519579938,6,0,8,3,17
w85__r04_f02,4,2,log_h_logistic,full81,0.992929292929293,0.968998778998779,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,0.028449983226225155,0.09808191784063185,2,1,65,13,81
w85__r04_f02,4,2,log_h_logistic,B1_q30,0.9513888888888888,0.9115961199294533,0.88,0.8576388888888888,0.7777777777777778,0.9375,0.09185040409526814,0.3079961811533748,2,1,15,7,25
w85__r04_f02,4,2,log_h_logistic,B1_q20,0.9305555555555556,0.9282627865961199,0.8235294117647058,0.8263888888888888,0.7777777777777778,0.875,0.11391178458128294,0.37514833109437706,2,1,7,7,17
w85__r04_f02,4,2,log_h_st_logistic,full81,0.993939393939394,0.9722667528549882,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,0.02887565670961063,0.10135382087413919,2,1,65,13,81
w85__r04_f02,4,2,log_h_st_logistic,B1_q30,0.9583333333333334,0.9191718775052109,0.88,0.8576388888888888,0.7777777777777778,0.9375,0.0931327703655891,0.3174698363274342,2,1,15,7,25
w85__r04_f02,4,2,log_h_st_logistic,B1_q20,0.9305555555555556,0.9282627865961199,0.8235294117647058,0.8263888888888888,0.7777777777777778,0.875,0.11668317462970357,0.39127532850357066,2,1,7,7,17
w85__r04_f02,4,2,log_irradiance,full81,0.9828282828282828,0.9366378066378065,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,0.04345956130943806,0.1583333517883987,1,2,64,14,81
w85__r04_f02,4,2,log_irradiance,B1_q30,0.9166666666666667,0.8671075837742506,0.88,0.8819444444444444,0.8888888888888888,0.875,0.12732951489714092,0.43061216288756154,1,2,14,8,25
w85__r04_f02,4,2,log_irradiance,B1_q20,0.8888888888888888,0.9051858635191967,0.8823529411764706,0.8819444444444444,0.8888888888888888,0.875,0.15285660183621808,0.5284843350945208,1,1,7,8,17
w85__r04_f02,4,2,log_king_style,full81,0.9888888888888888,0.9561229620053149,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.9696969696969697,0.034191959567502296,0.10734387054617057,2,2,64,13,81
w85__r04_f02,4,2,log_king_style,B1_q30,0.9236111111111112,0.8817340067340067,0.84,0.8263888888888888,0.7777777777777778,0.875,0.11027564006254106,0.33592170011570954,2,2,14,7,25
w85__r04_f02,4,2,log_king_style,B1_q20,0.8888888888888888,0.9017195767195767,0.8235294117647058,0.8263888888888888,0.7777777777777778,0.875,0.14353256701497824,0.4260393149934312,2,1,7,7,17
w85__r04_f02,4,2,log_linear_energy,full81,0.9090909090909091,0.6991467756439707,0.8765432098765432,0.6924242424242424,0.4,0.9848484848484849,0.09681261231135309,0.291854705326714,9,1,65,6,81
w85__r04_f02,4,2,log_linear_energy,B1_q30,0.7083333333333334,0.5219869092418112,0.64,0.5243055555555556,0.1111111111111111,0.9375,0.25733988122947005,0.7193942682424489,8,1,15,1,25
w85__r04_f02,4,2,log_linear_energy,B1_q20,0.7916666666666667,0.7928892095558762,0.5294117647058824,0.5555555555555556,0.1111111111111111,1.0,0.32439095681554636,0.8973119454093312,8,0,8,1,17
w85__r04_f02,4,2,log_volumetric_energy,full81,0.9808080808080809,0.9044891658049553,0.9382716049382716,0.9106060606060606,0.8666666666666667,0.9545454545454546,0.04106970769457276,0.12460021249086015,2,3,63,13,81
w85__r04_f02,4,2,log_volumetric_energy,B1_q30,0.875,0.7019671686338353,0.8,0.7951388888888888,0.7777777777777778,0.8125,0.13112316395562468,0.3827076990688175,2,3,13,7,25
w85__r04_f02,4,2,log_volumetric_energy,B1_q20,0.9444444444444444,0.9575757575757575,0.8235294117647058,0.8263888888888888,0.7777777777777778,0.875,0.12388397330600445,0.372189004029793,2,1,7,7,17
w85__r04_f02,4,2,logistic_M1,full81,0.994949494949495,0.9815204678362573,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,0.02557044125504703,0.08047768219223782,2,1,65,13,81
w85__r04_f02,4,2,logistic_M1,B1_q30,0.9652777777777778,0.9534662867996202,0.88,0.8576388888888888,0.7777777777777778,0.9375,0.08273486746752448,0.25523417559930084,2,1,15,7,25
w85__r04_f02,4,2,logistic_M1,B1_q20,0.9583333333333333,0.9674523007856342,0.8235294117647058,0.8263888888888888,0.7777777777777778,0.875,0.10731507242489047,0.32020436242684264,2,1,7,7,17
w85__r04_f02,4,2,logistic_M3,full81,0.9959595959595959,0.9829505135387488,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,0.01962404387139768,0.06245243055935137,1,2,64,14,81
w85__r04_f02,4,2,logistic_M3,B1_q30,0.9722222222222222,0.9535634118967453,0.88,0.8819444444444444,0.8888888888888888,0.875,0.06349337247240591,0.19822045126176988,1,2,14,8,25
w85__r04_f02,4,2,logistic_M3,B1_q20,0.9444444444444444,0.9535634118967453,0.8235294117647058,0.8194444444444444,0.8888888888888888,0.75,0.0891834578748701,0.26343520737323073,1,2,6,8,17
w85__r04_f03,4,3,gpc_1d_h,full81,0.998989898989899,0.9958333333333333,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,0.017178265606989696,0.07472139311490525,1,0,66,14,81
w85__r04_f03,4,3,gpc_1d_h,B1_q30,0.99,0.9666666666666668,0.96,0.9,0.8,1.0,0.04538169537795045,0.16279563659626997,1,0,20,4,25
w85__r04_f03,4,3,gpc_1d_h,B1_q20,0.9807692307692308,0.95,0.9411764705882353,0.875,0.75,1.0,0.06637610409634487,0.2287784610549758,1,0,13,3,17
w85__r04_f03,4,3,gpc_4d,full81,0.998989898989899,0.9958333333333333,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,0.014973096662939717,0.06893623443493252,1,1,65,14,81
w85__r04_f03,4,3,gpc_4d,B1_q30,0.99,0.9666666666666668,0.92,0.875,0.8,0.95,0.042962322401432995,0.17331476914248312,1,1,19,4,25
w85__r04_f03,4,3,gpc_4d,B1_q20,0.9807692307692308,0.95,0.8823529411764706,0.8365384615384616,0.75,0.9230769230769231,0.05991538851900812,0.22424501901778307,1,1,12,3,17
w85__r04_f03,4,3,gpc_5d_h_augmented,full81,0.998989898989899,0.9958333333333333,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,0.014651267844256452,0.07124451776882477,1,1,65,14,81
w85__r04_f03,4,3,gpc_5d_h_augmented,B1_q30,0.99,0.9666666666666668,0.92,0.875,0.8,0.95,0.0414011958933356,0.1702613358307977,1,1,19,4,25
w85__r04_f03,4,3,gpc_5d_h_augmented,B1_q20,0.9807692307692308,0.95,0.8823529411764706,0.8365384615384616,0.75,0.9230769230769231,0.05823052067467544,0.22297676827978227,1,1,12,3,17
w85__r04_f03,4,3,log_areal_energy,full81,0.9696969696969697,0.8857600290956059,0.9012345679012346,0.8621212121212121,0.8,0.9242424242424242,0.05820536999232896,0.17737675549327764,3,5,61,12,81
w85__r04_f03,4,3,log_areal_energy,B1_q30,0.8099999999999999,0.42329004329004327,0.76,0.625,0.4,0.85,0.15244772029270479,0.4411163044605717,3,3,17,2,25
w85__r04_f03,4,3,log_areal_energy,B1_q20,0.7115384615384615,0.3904761904761905,0.7058823529411765,0.6346153846153846,0.5,0.7692307692307693,0.20226588966724304,0.5755056216324478,2,3,10,2,17
w85__r04_f03,4,3,log_h_logistic,full81,0.998989898989899,0.9958333333333333,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,0.01737454748721984,0.06654581369427412,1,0,66,14,81
w85__r04_f03,4,3,log_h_logistic,B1_q30,0.99,0.9666666666666668,0.96,0.9,0.8,1.0,0.04673476121795523,0.16075088110090088,1,0,20,4,25
w85__r04_f03,4,3,log_h_logistic,B1_q20,0.9807692307692308,0.95,0.9411764705882353,0.875,0.75,1.0,0.06855907914204658,0.22825466998293714,1,0,13,3,17
w85__r04_f03,4,3,log_h_st_logistic,full81,0.998989898989899,0.9958333333333333,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,0.019581702403966814,0.07132534304321574,2,0,66,13,81
w85__r04_f03,4,3,log_h_st_logistic,B1_q30,0.99,0.9666666666666668,0.92,0.8,0.6,1.0,0.05290347298684459,0.17438803718753357,2,0,20,3,25
w85__r04_f03,4,3,log_h_st_logistic,B1_q20,0.9807692307692308,0.95,0.8823529411764706,0.75,0.5,1.0,0.07760074449773179,0.24736837912208512,2,0,13,2,17
w85__r04_f03,4,3,log_irradiance,full81,0.9686868686868687,0.9115173405885479,0.9382716049382716,0.8590909090909091,0.7333333333333333,0.9848484848484849,0.048919399214041974,0.16265785680211972,4,1,65,11,81
w85__r04_f03,4,3,log_irradiance,B1_q30,0.97,0.9028571428571428,0.92,0.8,0.6,1.0,0.0673273817498588,0.21361164311271427,2,0,20,3,25
w85__r04_f03,4,3,log_irradiance,B1_q20,0.9615384615384616,0.8875,0.8823529411764706,0.75,0.5,1.0,0.09616219679624417,0.2870639173819227,2,0,13,2,17
w85__r04_f03,4,3,log_king_style,full81,0.9919191919191919,0.9715686274509803,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.9696969696969697,0.026490895400870167,0.0861123652712442,2,2,64,13,81
w85__r04_f03,4,3,log_king_style,B1_q30,0.9400000000000001,0.8444444444444443,0.84,0.75,0.6,0.9,0.08000632640164902,0.2380559430503946,2,2,18,3,25
w85__r04_f03,4,3,log_king_style,B1_q20,0.8846153846153846,0.775,0.7647058823529411,0.6730769230769231,0.5,0.8461538461538461,0.11742593394111846,0.3420941370238898,2,2,11,2,17
w85__r04_f03,4,3,log_linear_energy,full81,0.9282828282828283,0.7270182786562097,0.8641975308641975,0.7363636363636363,0.5333333333333333,0.9393939393939394,0.09596918070852001,0.29510779643039686,7,4,62,8,81
w85__r04_f03,4,3,log_linear_energy,B1_q30,0.67,0.2996336996336996,0.72,0.45,0.0,0.9,0.20990563911650906,0.5990962924019417,5,2,18,0,25
w85__r04_f03,4,3,log_linear_energy,B1_q20,0.5769230769230769,0.2992424242424242,0.6470588235294118,0.4230769230769231,0.0,0.8461538461538461,0.2602452660336259,0.7247834268797391,4,2,11,0,17
w85__r04_f03,4,3,log_volumetric_energy,full81,0.991919191919192,0.9694383016364441,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.9696969696969697,0.031074699536337954,0.10798580496273547,2,2,64,13,81
w85__r04_f03,4,3,log_volumetric_energy,B1_q30,0.93,0.8253968253968254,0.84,0.75,0.6,0.9,0.08765144282860629,0.27228165434784346,2,2,18,3,25
w85__r04_f03,4,3,log_volumetric_energy,B1_q20,0.8653846153846154,0.75,0.7647058823529411,0.6730769230769231,0.5,0.8461538461538461,0.12323476097152641,0.36488720259026136,2,2,11,2,17
