anisotropy_ratio,any_length_bound_hit,any_length_lower_bound_hit,any_length_upper_bound_hit,budget,extra_length,fallback_status,fold,interior_lml,l_LS,l_LS_lower_bound_hit,l_LS_upper_bound_hit,l_P,l_P_lower_bound_hit,l_P_upper_bound_hit,l_ST,l_ST_lower_bound_hit,l_ST_upper_bound_hit,l_VX,l_VX_lower_bound_hit,l_VX_upper_bound_hit,length_upper_bound,m0_lml,model,objective_value,optimizer_converged,optimizer_evaluations,optimizer_iterations,optimizer_message,path_family,posterior_iterations,repeat,residual_sd,residual_sd_any_bound_hit,residual_sd_lower_bound_hit,residual_sd_upper_bound_hit,rho,run_id,selected_boundary,selected_lml,selected_fit_optimizer_message,sigma2
,,,,19,1.0,none,3,-9.221063155061822,100.00000000000004,,,2.953785728228642,,,100.00000000000004,,,0.8026177379758106,,,,-9.221062574494344,M1,9.221062574494344,True,38,34,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-9.221062574494344,optimizer_disabled,1.0
,,,,19,1.0,none,3,-9.221063225462423,100.00000000000004,,,2.953785728228642,,,100.00000000000004,,,0.8026177379758106,,,,-9.221062574494344,M2,9.221062574494344,True,34,30,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-9.221062574494344,optimizer_disabled,1.0
130.7142672147763,True,False,True,20,,none,3,,100.00000000000004,False,True,3.079074345635419,False,False,100.00000000000004,False,True,0.7650274306758748,False,False,100.0,-10.017686943272608,M0,10.017686943272608,True,27,21,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,106,1.0,True,False,True,0.0,w85__r106_f03,True,-10.017686943272608,,
,,,,20,1.0,none,3,-10.017687632525982,100.00000000000004,,,3.079074345635419,,,100.00000000000004,,,0.7650274306758748,,,,-10.017686943272608,M1,10.017686943272608,True,35,34,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-10.017686943272608,optimizer_disabled,1.0
,,,,20,1.0,none,3,-10.017687730869861,100.00000000000004,,,3.079074345635419,,,100.00000000000004,,,0.7650274306758748,,,,-10.017686943272608,M2,10.017686943272608,True,24,23,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-10.017686943272608,optimizer_disabled,1.0
132.07619684508953,True,False,True,21,,none,3,,100.00000000000004,False,True,2.082831591727826,False,False,100.00000000000004,False,True,0.7571387001496473,False,False,100.0,-10.53338174295226,M0,10.53338174295226,True,25,18,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,5.0,106,1.0,True,False,True,0.0,w85__r106_f03,True,-10.53338174295226,,
,,,,21,1.0,none,3,-10.533382413808992,100.00000000000004,,,2.082831591727826,,,100.00000000000004,,,0.7571387001496473,,,,-10.53338174295226,M1,10.533381742952262,True,28,23,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-10.533381742952262,optimizer_disabled,1.0
,,,,21,1.0,none,3,-10.533382481565205,100.00000000000004,,,2.082831591727826,,,100.00000000000004,,,0.7571387001496473,,,,-10.53338174295226,M2,10.533381742952262,True,26,23,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-10.533381742952262,optimizer_disabled,1.0
137.54308941836373,True,False,True,22,,none,3,,100.00000000000004,False,True,1.7413892736781478,False,False,100.00000000000004,False,True,0.72704488769938,False,False,100.0,-11.22550049537627,M0,11.22550049537627,True,30,24,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,106,1.0,True,False,True,0.0,w85__r106_f03,True,-11.22550049537627,,
,,,,22,1.0,none,3,-11.225501124695992,100.00000000000004,,,1.7413892736781478,,,100.00000000000004,,,0.72704488769938,,,,-11.22550049537627,M1,11.225500495376268,True,26,22,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-11.225500495376268,optimizer_disabled,1.0
,,,,22,1.0,none,3,-11.22550113307779,100.00000000000004,,,1.7413892736781478,,,100.00000000000004,,,0.72704488769938,,,,-11.22550049537627,M2,11.225500495376268,True,33,30,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-11.225500495376268,optimizer_disabled,1.0
240.5584141180955,True,False,True,23,,none,3,,0.41569944816358745,False,False,14.994597896448925,False,False,100.00000000000004,False,True,0.48508631573662336,False,False,100.0,-11.934594192873863,M0,11.934594192873863,True,39,15,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,2.0,106,0.7893682643677855,False,False,False,0.0,w85__r106_f03,True,-11.934594192873863,,
,,,,23,1.0,none,3,-11.934678260308175,0.41569944816358745,,,14.994597896448925,,,100.00000000000004,,,0.48508631573662336,,,,-11.934594192873863,M1,11.934594192873863,False,49,9,ABNORMAL: ,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-11.934594192873863,optimizer_disabled,0.6231022567910101
,,,,23,1.0,none,3,-11.934600509198175,0.41569944816358745,,,14.994597896448925,,,100.00000000000004,,,0.48508631573662336,,,,-11.934594192873863,M2,11.934594192873863,True,32,14,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-11.934594192873863,optimizer_disabled,0.6231022567910101
232.30839049117523,True,False,True,24,,none,3,,0.43046228243658197,False,False,61.37709026835296,False,False,100.00000000000004,False,True,0.5198483556535372,False,False,100.0,-12.391204637280046,M0,12.391204637280046,True,49,24,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,2.0,106,0.8455540505462117,False,False,False,0.0,w85__r106_f03,True,-12.391204637280046,,
,,,,24,1.0,none,3,-12.39123188596992,0.43046228243658197,,,61.37709026835296,,,100.00000000000004,,,0.5198483556535372,,,,-12.391204637280046,M1,12.391204637280048,True,29,13,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-12.391204637280048,optimizer_disabled,0.7149616523951055
,,,,24,1.0,none,3,-12.39139440252873,0.43046228243658197,,,61.37709026835296,,,100.00000000000004,,,0.5198483556535372,,,,-12.391204637280046,M2,12.391204637280048,True,47,10,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-12.391204637280048,optimizer_disabled,0.7149616523951055
246.22595096589825,True,False,True,25,,none,3,,0.6830142585682683,False,False,0.40613103374245807,False,False,100.00000000000004,False,True,1.7931438208290462,False,False,100.0,-12.841349701703637,M0,12.841349701703637,True,39,27,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,106,1.0,True,False,True,0.0,w85__r106_f03,True,-12.841349701703637,,
,,,,25,1.0,none,3,-12.841350213066228,0.6830142585682683,,,0.40613103374245807,,,100.00000000000004,,,1.7931438208290462,,,,-12.841349701703637,M1,12.841349701703637,True,28,23,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-12.841349701703637,optimizer_disabled,1.0
,,,,25,1.0,none,3,-12.8413502319998,0.6830142585682683,,,0.40613103374245807,,,100.00000000000004,,,1.7931438208290462,,,,-12.841349701703637,M2,12.841349701703637,True,30,24,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-12.841349701703637,optimizer_disabled,1.0
119.43404052228644,True,False,True,26,,none,3,,100.00000000000004,False,True,3.60441617942541,False,False,100.00000000000004,False,True,0.8372822317883485,False,False,100.0,-13.016949334683572,M0,13.016949334683572,True,39,23,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,106,1.0,True,False,True,0.0,w85__r106_f03,True,-13.016949334683572,,
,,,,26,1.0,none,3,-13.016949844950059,100.00000000000004,,,3.60441617942541,,,100.00000000000004,,,0.8372822317883485,,,,-13.016949334683572,M1,13.016949334683572,True,34,33,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-13.016949334683572,optimizer_disabled,1.0
,,,,26,1.0,none,3,-13.016949844770652,100.00000000000004,,,3.60441617942541,,,100.00000000000004,,,0.8372822317883485,,,,-13.016949334683572,M2,13.016949334683572,True,26,22,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-13.016949334683572,optimizer_disabled,1.0
193.10868571364628,True,False,True,27,,none,3,,0.5178430976858615,False,False,100.00000000000004,False,True,100.00000000000004,False,True,0.5573645014141847,False,False,100.0,-13.556243679383693,M0,13.556243679383693,True,53,36,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,106,0.9791591725167161,False,False,False,0.0,w85__r106_f03,True,-13.556243679383693,,
,,,,27,1.0,none,3,-13.556244175655943,0.5178430976858615,,,100.00000000000004,,,100.00000000000004,,,0.5573645014141847,,,,-13.556243679383693,M1,13.556243679383693,True,40,38,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-13.556243679383693,optimizer_disabled,0.9587526851236202
,,,,27,1.0,none,3,-13.556244061196729,0.5178430976858615,,,100.00000000000004,,,100.00000000000004,,,0.5573645014141847,,,,-13.556243679383693,M2,13.556243679383693,True,42,37,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-13.556243679383693,optimizer_disabled,0.9587526851236202
253.46726337510484,True,False,True,28,,none,3,,0.5250563820455215,False,False,0.39452826636633775,False,False,100.00000000000004,False,True,1.1893507360548912,False,False,100.0,-14.145277981338932,M0,14.145277981338932,True,42,32,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,5.0,106,0.81744785080652,False,False,False,0.0,w85__r106_f03,True,-14.145277981338932,,
,,,,28,1.0,none,3,-14.145278354055844,0.5250563820455215,,,0.39452826636633775,,,100.00000000000004,,,1.1893507360548912,,,,-14.145277981338932,M1,14.145277981338932,True,29,26,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-14.145277981338932,optimizer_disabled,0.6682209887881987
,,,,28,1.0,none,3,-14.145278208695476,0.5250563820455215,,,0.39452826636633775,,,100.00000000000004,,,1.1893507360548912,,,,-14.145277981338932,M2,14.145277981338932,True,31,27,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-14.145277981338932,optimizer_disabled,0.6682209887881987
252.8813815053643,True,False,True,29,,none,3,,0.4502082676529528,False,False,37.7893011691863,False,False,100.00000000000004,False,True,0.3954423192593907,False,False,100.0,-14.560794528095363,M0,14.560794528095363,True,60,20,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,2.0,106,0.7699677940911356,False,False,False,0.0,w85__r106_f03,True,-14.560794528095363,,
,,,,29,1.0,none,3,-14.561028872126428,0.4502082676529528,,,37.7893011691863,,,100.00000000000004,,,0.3954423192593907,,,,-14.560794528095363,M1,14.560794528095364,True,28,11,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-14.560794528095364,optimizer_disabled,0.5928504039375694
,,,,29,1.0,none,3,-14.560917945133756,0.4502082676529528,,,37.7893011691863,,,100.00000000000004,,,0.3954423192593907,,,,-14.560794528095363,M2,14.560794528095364,True,29,11,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-14.560794528095364,optimizer_disabled,0.5928504039375694
156.62132568346337,True,False,True,30,,none,3,,100.00000000000004,False,True,4.926751007147639,False,False,100.00000000000004,False,True,0.6384826559449713,False,False,100.0,-14.981224829925768,M0,14.981224829925768,True,77,25,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,2.0,106,0.8308613780677555,False,False,False,0.0,w85__r106_f03,True,-14.981224829925768,,
,,,,30,1.0,none,3,-14.981856749841798,100.00000000000004,,,4.926751007147639,,,100.00000000000004,,,0.6384826559449713,,,,-14.981224829925768,M1,14.98122482992577,True,50,16,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-14.98122482992577,optimizer_disabled,0.6903306295646497
,,,,30,1.0,none,3,-14.981759709869474,100.00000000000004,,,4.926751007147639,,,100.00000000000004,,,0.6384826559449713,,,,-14.981224829925768,M2,14.98122482992577,True,31,14,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-14.98122482992577,optimizer_disabled,0.6903306295646497
241.8138014264635,True,False,True,31,,none,3,,0.4815953797523239,False,False,100.00000000000004,False,True,100.00000000000004,False,True,0.41354132564021756,False,False,100.0,-15.453826120840814,M0,15.453826120840814,True,31,20,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,106,0.918800903421463,False,False,False,0.0,w85__r106_f03,True,-15.453826120840814,,
,,,,31,1.0,none,3,-15.453826755065183,0.4815953797523239,,,100.00000000000004,,,100.00000000000004,,,0.41354132564021756,,,,-15.453826120840814,M1,15.453826120840814,True,26,24,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-15.453826120840814,optimizer_disabled,0.8441951001280966
,,,,31,1.0,none,3,-15.453826501808145,0.4815953797523239,,,100.00000000000004,,,100.00000000000004,,,0.41354132564021756,,,,-15.453826120840814,M2,15.453826120840814,True,32,27,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-15.453826120840814,optimizer_disabled,0.8441951001280966
148.91973856167968,True,False,True,32,,none,3,,22.17724196057012,False,False,2.9645189581905487,False,False,100.00000000000004,False,True,0.6715026561679194,False,False,100.0,-15.627175175116935,M0,15.627175175116935,True,47,18,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,2.0,106,0.9354001120798718,False,False,False,0.0,w85__r106_f03,True,-15.627175175116935,,
,,,,32,1.0,none,3,-15.630527990681202,22.17724196057012,,,2.9645189581905487,,,100.00000000000004,,,0.6715026561679194,,,,-15.627175175116935,M1,15.627175175116935,False,42,8,ABNORMAL: ,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-15.627175175116935,optimizer_disabled,0.8749733696790367
,,,,32,1.0,none,3,-15.628570905020336,22.17724196057012,,,2.9645189581905487,,,100.00000000000004,,,0.6715026561679194,,,,-15.627175175116935,M2,15.627175175116935,True,33,14,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-15.627175175116935,optimizer_disabled,0.8749733696790367
172.79827196077997,False,False,False,33,,none,3,,0.49051214274515836,False,False,63.24290470535664,False,False,48.28566066090597,False,False,0.36599269186969,False,False,100.0,-16.123375853903333,M0,16.123375853903333,True,61,17,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,2.0,106,0.8952492633644616,False,False,False,0.0,w85__r106_f03,True,-16.123375853903333,,
,,,,33,1.0,none,3,-16.123561900468545,0.49051214274515836,,,63.24290470535664,,,48.28566066090597,,,0.36599269186969,,,,-16.123375853903333,M1,16.123375853903337,True,30,10,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-16.123375853903337,optimizer_disabled,0.8014712435546113
,,,,33,1.4766868688452672,none,3,-16.122863542225737,0.4942310655386312,,,63.59636417483104,,,56.67744668905243,,,0.3799005423438027,,,,-16.123375853903333,M2,16.122863542225737,False,147,19,ABNORMAL: ,early8__coverage_then_margin_B40,,106,,,,,0.0010678076456508076,w85__r106_f03,False,-16.122863542225737,ABNORMAL: ,0.801907731946399
276.1763639001786,True,False,True,34,,none,3,,0.533286871365692,False,False,100.00000000000004,False,True,100.00000000000004,False,True,0.36208746681936954,False,False,100.0,-16.72532028722318,M0,16.72532028722318,True,18,13,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,6.0,106,1.0,True,False,True,0.0,w85__r106_f03,True,-16.72532028722318,,
,,,,34,1.0,none,3,-16.725320832997003,0.533286871365692,,,100.00000000000004,,,100.00000000000004,,,0.36208746681936954,,,,-16.72532028722318,M1,16.72532028722318,True,43,32,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-16.72532028722318,optimizer_disabled,1.0
,,,,34,1.0,none,3,-16.72532095831931,0.533286871365692,,,100.00000000000004,,,100.00000000000004,,,0.36208746681936954,,,,-16.72532028722318,M2,16.72532028722318,True,35,27,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-16.72532028722318,optimizer_disabled,1.0
215.91864262549265,True,False,True,35,,none,3,,100.00000000000004,False,True,99.14675605694569,False,False,100.00000000000004,False,True,0.4631374057563358,False,False,100.0,-17.058949828546773,M0,17.058949828546773,True,40,17,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,2.0,106,0.9327239403330013,False,False,False,0.0,w85__r106_f03,True,-17.058949828546773,,
,,,,35,3.3558219286708084,none,3,-17.04071905055875,100.00000000000004,,,3.4284916946506905,,,100.00000000000004,,,0.5111842809498361,,,,-17.058949828546773,M1,17.04071905055875,True,50,20,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,106,,,,,1.0000000000000008e-06,w85__r106_f03,False,-17.04071905055875,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.9764738343585836
,,,,35,1.7969143552393594,none,3,-17.04029074821337,100.00000000000004,,,3.471207714478293,,,100.00000000000004,,,0.48297803559425473,,,,-17.058949828546773,M2,17.04029074821337,True,51,18,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,106,,,,,1.0000000000000008e-06,w85__r106_f03,False,-17.04029074821337,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.9116928096431616
193.35671759949346,True,False,True,36,,none,3,,86.7831323771562,False,False,100.00000000000004,False,True,100.00000000000004,False,True,0.5171788249277873,False,False,100.0,-17.770623380558085,M0,17.770623380558085,True,44,18,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,2.0,106,0.8987069369737531,False,False,False,0.0,w85__r106_f03,True,-17.770623380558085,,
,,,,36,0.4303675552925913,none,3,-17.770622482904493,100.00000000000004,,,100.00000000000004,,,100.00000000000004,,,0.518521408929705,,,,-17.770623380558085,M1,17.770622482904493,True,32,14,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,106,,,,,0.0001084394561170819,w85__r106_f03,False,-17.770622482904493,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.8058772305282613
,,,,36,0.143153298712157,none,3,-17.770574907790273,100.00000000000004,,,100.00000000000004,,,100.00000000000004,,,0.517481127202385,,,,-17.770623380558085,M2,17.770574907790273,True,35,14,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,106,,,,,8.497948045141338e-05,w85__r106_f03,False,-17.770574907790273,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.8122912170303545
222.69872962048004,True,False,True,37,,none,3,,0.520423094704677,False,False,94.98050859128918,False,False,100.00000000000004,False,True,0.44903713716920884,False,False,100.0,-18.190307303356057,M0,18.190307303356057,True,50,13,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,2.0,106,0.9056111857944268,False,False,False,0.0,w85__r106_f03,True,-18.190307303356057,,
,,,,37,0.4465864547178309,none,3,-18.190030384316362,0.5272904158167824,,,94.9661728039104,,,100.00000000000004,,,0.4702064980096991,,,,-18.190307303356057,M1,18.190030384316362,True,58,11,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,106,,,,,0.00180483603227219,w85__r106_f03,False,-18.190030384316362,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.8137839998212051
,,,,37,1.0,none,3,-18.191440373948787,0.520423094704677,,,94.98050859128918,,,100.00000000000004,,,0.44903713716920884,,,,-18.190307303356057,M2,18.19030730335606,True,25,10,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-18.19030730335606,optimizer_disabled,0.8201316198359878
191.097749251823,True,False,True,38,,none,3,,100.00000000000004,False,True,51.7580785259279,False,False,100.00000000000004,False,True,0.5232924008342086,False,False,100.0,-18.348559340214887,M0,18.348559340214887,True,45,19,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,2.0,106,0.9519288643712732,False,False,False,0.0,w85__r106_f03,True,-18.348559340214887,,
,,,,38,0.2113607933423676,none,3,-18.343377898401762,100.00000000000004,,,5.705285924346937,,,100.00000000000004,,,0.5440292361211287,,,,-18.348559340214887,M1,18.343377898401762,True,67,18,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,106,,,,,1.0000000000000008e-06,w85__r106_f03,False,-18.343377898401762,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.9656804622649444
,,,,38,0.08948260041118722,none,3,-18.34396307652844,100.00000000000004,,,5.186649617175358,,,100.00000000000004,,,0.5342776575127856,,,,-18.348559340214887,M2,18.34396307652844,True,80,15,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,106,,,,,6.131500889240846e-06,w85__r106_f03,False,-18.34396307652844,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.9513063823942157
229.9768496536607,True,False,True,39,,none,3,,100.00000000000004,False,True,99.99999999994533,False,True,100.00000000000004,False,True,0.4348263755703998,False,False,100.0,-18.801490119792433,M0,18.801490119792433,True,39,17,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,2.0,106,0.9694192802404875,False,False,False,0.0,w85__r106_f03,True,-18.801490119792433,,
,,,,39,1.0,none,3,-18.80151904788974,100.00000000000004,,,99.99999999994533,,,100.00000000000004,,,0.4348263755703998,,,,-18.801490119792433,M1,18.801490119792433,True,32,16,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-18.801490119792433,optimizer_disabled,0.939773740901985
,,,,39,1.0,none,3,-18.801559987937395,100.00000000000004,,,99.99999999994533,,,100.00000000000004,,,0.4348263755703998,,,,-18.801490119792433,M2,18.801490119792433,True,30,14,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-18.801490119792433,optimizer_disabled,0.939773740901985
258.45464158932066,True,False,True,40,,none,3,,87.14528304411255,False,False,21.887973037649193,False,False,100.00000000000004,False,True,0.38691508647346357,False,False,100.0,-20.298905112230095,M0,20.298905112230095,False,58,16,ABNORMAL: ,early8__coverage_then_margin_B40,2.0,106,1.0,True,False,True,0.0,w85__r106_f03,True,-20.298905112230095,,
,,,,40,1.0,none,3,-20.299150883640262,87.14528304411255,,,21.887973037649193,,,100.00000000000004,,,0.38691508647346357,,,,-20.298905112230095,M1,20.298905112230095,False,57,12,ABNORMAL: ,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-20.298905112230095,optimizer_disabled,1.0
,,,,40,1.0,none,3,-20.30038268610796,87.14528304411255,,,21.887973037649193,,,100.00000000000004,,,0.38691508647346357,,,,-20.298905112230095,M2,20.298905112230095,True,37,10,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f03,True,-20.298905112230095,optimizer_disabled,1.0
261.5085295940536,True,False,True,16,,none,4,,100.00000000000004,False,True,2.6318863674015516,False,False,100.00000000000004,False,True,0.38239670482348176,False,False,100.0,-3.6305909751287344,M0,3.6305909751287344,True,30,23,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,5.0,106,1.0,True,False,True,0.0,w85__r106_f04,True,-3.6305909751287344,,
,,,,16,1.0,none,4,-3.630591253367249,100.00000000000004,,,2.6318863674015516,,,100.00000000000004,,,0.38239670482348176,,,,-3.6305909751287344,M1,3.6305909751287344,True,44,37,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f04,True,-3.6305909751287344,optimizer_disabled,1.0
,,,,16,1.0,none,4,-3.6305912942033434,100.00000000000004,,,2.6318863674015516,,,100.00000000000004,,,0.38239670482348176,,,,-3.6305909751287344,M2,3.6305909751287344,True,26,22,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,early8__coverage_then_margin_B40,,106,,,,,0.0,w85__r106_f04,True,-3.6305909751287344,optimizer_disabled,1.0
9999.999999813757,True,True,True,17,,none,4,,99.99999999903584,False,True,0.010000000000089826,True,False,99.99999999887304,False,True,0.1791674990943072,False,False,100.0,-4.151507485602501,M0,4.151507485602501,True,31,4,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,early8__coverage_then_margin_B40,2.0,106,0.44082558102969877,False,False,False,0.0,w85__r106_f04,True,-4.151507485602501,,
