budget,fold,frobenius_norm,max_abs_cross_covariance,min_eigenvalue,model,path_family,repeat,run_id
28,3,3.880766475620786,0.8976465546228194,0.000547680399446149,M1,early8__coverage_then_margin_B40,107,w85__r107_f03
28,3,3.880766475620786,0.8976465546228194,0.000547680399446149,M2,early8__coverage_then_margin_B40,107,w85__r107_f03
40,3,3.5269209574532967,0.8367822512789318,0.000543971901077347,M0,early8__coverage_then_margin_B40,107,w85__r107_f03
40,3,3.5269209574532967,0.8367822512789318,0.0005439719010774883,M1,early8__coverage_then_margin_B40,107,w85__r107_f03
40,3,3.5269209574532967,0.8367822512789318,0.0005439719010774883,M2,early8__coverage_then_margin_B40,107,w85__r107_f03
16,4,5.266851477687923,0.7984428027478722,0.0005118644589435369,M0,early8__coverage_then_margin_B40,107,w85__r107_f04
16,4,5.266851477687924,0.7984428027478722,0.0005118644589435226,M1,early8__coverage_then_margin_B40,107,w85__r107_f04
16,4,5.266851477687924,0.7984428027478722,0.0005118644589435226,M2,early8__coverage_then_margin_B40,107,w85__r107_f04
28,4,5.729461070504293,0.8754474345908098,0.006917120813236377,M0,early8__coverage_then_margin_B40,107,w85__r107_f04
28,4,5.729461070504293,0.8754474345908098,0.006917120813236523,M1,early8__coverage_then_margin_B40,107,w85__r107_f04
28,4,5.729461070504293,0.8754474345908098,0.006917120813236523,M2,early8__coverage_then_margin_B40,107,w85__r107_f04
40,4,3.7720070758125837,0.633720718423527,0.0006894348560874743,M0,early8__coverage_then_margin_B40,107,w85__r107_f04
40,4,3.772007075812583,0.6337207184235271,0.0006894348560872638,M1,early8__coverage_then_margin_B40,107,w85__r107_f04
40,4,3.772007075812583,0.6337207184235271,0.0006894348560872638,M2,early8__coverage_then_margin_B40,107,w85__r107_f04
16,5,6.761688498738495,0.9675813569636738,0.004929417644555364,M0,early8__coverage_then_margin_B40,107,w85__r107_f05
16,5,5.522325336541731,0.8702347489831785,0.026853998000044548,M1,early8__coverage_then_margin_B40,107,w85__r107_f05
16,5,6.761688498738495,0.9675813569636738,0.00492941764455533,M2,early8__coverage_then_margin_B40,107,w85__r107_f05
28,5,6.0451822965964785,0.9102928455076615,0.0037152664216389283,M0,early8__coverage_then_margin_B40,107,w85__r107_f05
28,5,6.0451822965964785,0.9102928455076615,0.003715266421639127,M1,early8__coverage_then_margin_B40,107,w85__r107_f05
28,5,6.0451822965964785,0.9102928455076615,0.003715266421639127,M2,early8__coverage_then_margin_B40,107,w85__r107_f05
40,5,5.688287318647751,0.8827940579420903,0.0038170823942655727,M0,early8__coverage_then_margin_B40,107,w85__r107_f05
40,5,5.688287318647752,0.8827940579420903,0.003817082394265769,M1,early8__coverage_then_margin_B40,107,w85__r107_f05
40,5,5.688287318647752,0.8827940579420903,0.003817082394265769,M2,early8__coverage_then_margin_B40,107,w85__r107_f05
16,1,4.88722303825085,0.7155330597905419,0.018983657591546584,M0,early8__coverage_then_margin_B40,108,w85__r108_f01
16,1,4.916500397923223,0.8777289252360754,0.016911565390393343,M1,early8__coverage_then_margin_B40,108,w85__r108_f01
16,1,4.88722303825085,0.715533059790542,0.018983657591546493,M2,early8__coverage_then_margin_B40,108,w85__r108_f01
28,1,3.6463793587475544,0.6811571203768709,0.05317010924289906,M0,early8__coverage_then_margin_B40,108,w85__r108_f01
28,1,3.646379358747555,0.681157120376871,0.053170109242898805,M1,early8__coverage_then_margin_B40,108,w85__r108_f01
28,1,3.646379358747555,0.681157120376871,0.053170109242898805,M2,early8__coverage_then_margin_B40,108,w85__r108_f01
40,1,3.6401577262318674,0.6412105676857097,0.17477765863266245,M0,early8__coverage_then_margin_B40,108,w85__r108_f01
40,1,3.640157726231868,0.6412105676857098,0.1747776586326623,M1,early8__coverage_then_margin_B40,108,w85__r108_f01
40,1,3.640157726231868,0.6412105676857098,0.1747776586326623,M2,early8__coverage_then_margin_B40,108,w85__r108_f01
16,2,1.5926536779249072,0.2895481032338803,0.047418234908507134,M0,early8__coverage_then_margin_B40,108,w85__r108_f02
16,2,2.340434648746706,0.44387058023339004,0.0698574280020977,M1,early8__coverage_then_margin_B40,108,w85__r108_f02
16,2,1.5926536779249072,0.28954810323388014,0.047418234908507335,M2,early8__coverage_then_margin_B40,108,w85__r108_f02
28,2,4.753305624834891,0.8210459762772506,0.0010817712996527315,M0,early8__coverage_then_margin_B40,108,w85__r108_f02
28,2,4.753305624834891,0.8210459762772507,0.0010817712996527883,M1,early8__coverage_then_margin_B40,108,w85__r108_f02
28,2,4.753305624834891,0.8210459762772507,0.0010817712996527883,M2,early8__coverage_then_margin_B40,108,w85__r108_f02
40,2,5.144613715412102,0.861443632641903,0.001229611270805522,M0,early8__coverage_then_margin_B40,108,w85__r108_f02
40,2,5.144613715412102,0.861443632641903,0.0012296112708053012,M1,early8__coverage_then_margin_B40,108,w85__r108_f02
40,2,5.144613715412102,0.861443632641903,0.0012296112708053012,M2,early8__coverage_then_margin_B40,108,w85__r108_f02
16,3,5.76753770828301,0.9447009270988771,0.0010765233829024838,M0,early8__coverage_then_margin_B40,108,w85__r108_f03
16,3,5.76753770828301,0.9447009270988772,0.0010765233829026246,M1,early8__coverage_then_margin_B40,108,w85__r108_f03
16,3,5.76753770828301,0.9447009270988772,0.0010765233829026246,M2,early8__coverage_then_margin_B40,108,w85__r108_f03
28,3,4.257103490321849,0.8012505174793346,0.0005660468305771487,M0,early8__coverage_then_margin_B40,108,w85__r108_f03
28,3,4.257103490321849,0.8012505174793346,0.0005660468305776231,M1,early8__coverage_then_margin_B40,108,w85__r108_f03
28,3,4.257103490321849,0.8012505174793346,0.0005660468305776231,M2,early8__coverage_then_margin_B40,108,w85__r108_f03
40,3,5.222639527403194,0.8951432816710958,0.0013986242440272138,M0,early8__coverage_then_margin_B40,108,w85__r108_f03
40,3,5.222639527403194,0.8951432816710956,0.0013986242440271748,M1,early8__coverage_then_margin_B40,108,w85__r108_f03
40,3,5.222639527403194,0.8951432816710956,0.0013986242440271748,M2,early8__coverage_then_margin_B40,108,w85__r108_f03
16,4,4.954131068783527,0.9961908543768511,0.002268511774996018,M0,early8__coverage_then_margin_B40,108,w85__r108_f04
16,4,4.954131068783527,0.9961908543768511,0.0022685117749959276,M1,early8__coverage_then_margin_B40,108,w85__r108_f04
16,4,4.954131068783527,0.9961908543768511,0.0022685117749959276,M2,early8__coverage_then_margin_B40,108,w85__r108_f04
28,4,3.9144845280091123,0.8985255275072097,0.09226701991188896,M0,early8__coverage_then_margin_B40,108,w85__r108_f04
28,4,3.9144845280091123,0.8985255275072097,0.09226701991188951,M1,early8__coverage_then_margin_B40,108,w85__r108_f04
28,4,3.9144845280091123,0.8985255275072097,0.09226701991188951,M2,early8__coverage_then_margin_B40,108,w85__r108_f04
40,4,4.4241322012816475,0.8096698550463102,0.0009140400833283152,M0,early8__coverage_then_margin_B40,108,w85__r108_f04
40,4,4.4241322012816475,0.8096698550463101,0.0009140400833287151,M1,early8__coverage_then_margin_B40,108,w85__r108_f04
40,4,4.4241322012816475,0.8096698550463101,0.0009140400833287151,M2,early8__coverage_then_margin_B40,108,w85__r108_f04
16,5,1.1910666949339772,0.09417995101882276,0.22025530922508324,M0,early8__coverage_then_margin_B40,108,w85__r108_f05
16,5,1.1910666949339772,0.09417995101882265,0.22025530922508327,M1,early8__coverage_then_margin_B40,108,w85__r108_f05
16,5,1.1910666949339772,0.09417995101882265,0.22025530922508327,M2,early8__coverage_then_margin_B40,108,w85__r108_f05
28,5,3.575078755630448,0.6971179855982861,0.29520800120647367,M0,early8__coverage_then_margin_B40,108,w85__r108_f05
28,5,3.5750787556304475,0.6971179855982861,0.29520800120647367,M1,early8__coverage_then_margin_B40,108,w85__r108_f05
28,5,3.5750787556304475,0.6971179855982861,0.29520800120647367,M2,early8__coverage_then_margin_B40,108,w85__r108_f05
40,5,4.402004504116682,0.7689240911724815,0.0004975395997257774,M0,early8__coverage_then_margin_B40,108,w85__r108_f05
40,5,4.402004504116682,0.7689240911724815,0.0004975395997257655,M1,early8__coverage_then_margin_B40,108,w85__r108_f05
40,5,4.402004504116682,0.7689240911724815,0.0004975395997257655,M2,early8__coverage_then_margin_B40,108,w85__r108_f05
16,1,7.126730729257691,0.9810548465980452,0.003671258698735048,M0,early8__coverage_then_margin_B40,109,w85__r109_f01
16,1,5.476517404554981,0.8343246253311416,0.027459629961251338,M1,early8__coverage_then_margin_B40,109,w85__r109_f01
16,1,6.966114556576021,0.9483589370591691,0.015369311275220754,M2,early8__coverage_then_margin_B40,109,w85__r109_f01
28,1,5.96900312049038,0.9210691287093148,0.0012167280559525024,M0,early8__coverage_then_margin_B40,109,w85__r109_f01
28,1,5.96900312049038,0.9210691287093146,0.0012167280559523875,M1,early8__coverage_then_margin_B40,109,w85__r109_f01
28,1,5.96900312049038,0.9210691287093146,0.0012167280559523875,M2,early8__coverage_then_margin_B40,109,w85__r109_f01
40,1,5.219042644603542,0.8558599531692463,0.0009988511409951715,M0,early8__coverage_then_margin_B40,109,w85__r109_f01
40,1,5.219042644603541,0.8558599531692466,0.0009988511409954647,M1,early8__coverage_then_margin_B40,109,w85__r109_f01
40,1,5.219042644603541,0.8558599531692466,0.0009988511409954647,M2,early8__coverage_then_margin_B40,109,w85__r109_f01
16,2,6.650983281092023,0.9218439540322715,0.00014432129358062887,M0,early8__coverage_then_margin_B40,109,w85__r109_f02
16,2,6.650983281092023,0.9218439540322715,0.00014432129358076283,M1,early8__coverage_then_margin_B40,109,w85__r109_f02
16,2,6.650983281092023,0.9218439540322715,0.00014432129358076283,M2,early8__coverage_then_margin_B40,109,w85__r109_f02
28,2,4.1228669917064895,0.9051400963022803,0.07354178144596327,M0,early8__coverage_then_margin_B40,109,w85__r109_f02
28,2,4.12286699170649,0.9051400963022803,0.07354178144596325,M1,early8__coverage_then_margin_B40,109,w85__r109_f02
28,2,4.12286699170649,0.9051400963022803,0.07354178144596325,M2,early8__coverage_then_margin_B40,109,w85__r109_f02
40,2,4.361669645837664,0.8912268461733794,0.0797655413863078,M0,early8__coverage_then_margin_B40,109,w85__r109_f02
40,2,4.361669645837664,0.8912268461733794,0.07976554138630788,M1,early8__coverage_then_margin_B40,109,w85__r109_f02
40,2,4.361669645837664,0.8912268461733794,0.07976554138630788,M2,early8__coverage_then_margin_B40,109,w85__r109_f02
16,3,3.8366369972371555,0.8921956849625156,0.10715238838448027,M0,early8__coverage_then_margin_B40,109,w85__r109_f03
16,3,3.8366369972371555,0.8921956849625157,0.10715238838447967,M1,early8__coverage_then_margin_B40,109,w85__r109_f03
16,3,3.8366369972371555,0.8921956849625157,0.10715238838447967,M2,early8__coverage_then_margin_B40,109,w85__r109_f03
28,3,5.809983036004784,0.8795224246001458,0.0010361550994791384,M0,early8__coverage_then_margin_B40,109,w85__r109_f03
28,3,5.809983036004784,0.8795224246001458,0.0010361550994792397,M1,early8__coverage_then_margin_B40,109,w85__r109_f03
28,3,5.809983036004784,0.8795224246001458,0.0010361550994792397,M2,early8__coverage_then_margin_B40,109,w85__r109_f03
40,3,3.9975484112109765,0.6887460805515437,0.00036015492015264533,M0,early8__coverage_then_margin_B40,109,w85__r109_f03
40,3,3.9975484112109765,0.6887460805515437,0.00036015492015266116,M1,early8__coverage_then_margin_B40,109,w85__r109_f03
40,3,3.9975484112109765,0.6887460805515437,0.00036015492015266116,M2,early8__coverage_then_margin_B40,109,w85__r109_f03
16,4,0.8903971456535771,0.09030404311136446,0.15041800796981805,M0,early8__coverage_then_margin_B40,109,w85__r109_f04
16,4,4.648368416255613,0.8984908247874767,0.011839101031213311,M1,early8__coverage_then_margin_B40,109,w85__r109_f04
16,4,4.648368249845559,0.8984903408216066,0.011839258389553594,M2,early8__coverage_then_margin_B40,109,w85__r109_f04
28,4,3.4197232154881765,0.5717894766314717,0.3891814695864067,M0,early8__coverage_then_margin_B40,109,w85__r109_f04
28,4,3.4197232154881765,0.5717894766314718,0.3891814695864066,M1,early8__coverage_then_margin_B40,109,w85__r109_f04
28,4,3.4197232154881765,0.5717894766314718,0.3891814695864066,M2,early8__coverage_then_margin_B40,109,w85__r109_f04
40,4,3.2939431063318985,0.5816364250711992,0.2943800339281397,M0,early8__coverage_then_margin_B40,109,w85__r109_f04
40,4,3.2939431063318985,0.5816364250711993,0.29438003392813894,M1,early8__coverage_then_margin_B40,109,w85__r109_f04
40,4,3.2939431063318985,0.5816364250711993,0.29438003392813894,M2,early8__coverage_then_margin_B40,109,w85__r109_f04
16,5,6.332215150476229,0.9752803874374475,0.010125403770699159,M0,early8__coverage_then_margin_B40,109,w85__r109_f05
16,5,6.33221515047623,0.9752803874374475,0.010125403770699232,M1,early8__coverage_then_margin_B40,109,w85__r109_f05
16,5,6.33221515047623,0.9752803874374475,0.010125403770699232,M2,early8__coverage_then_margin_B40,109,w85__r109_f05
28,5,3.6449376494546804,0.8142846121446338,0.09164379941333017,M0,early8__coverage_then_margin_B40,109,w85__r109_f05
28,5,3.6449376494546804,0.8142846121446338,0.09164379941332995,M1,early8__coverage_then_margin_B40,109,w85__r109_f05
28,5,3.6449376494546804,0.8142846121446338,0.09164379941332995,M2,early8__coverage_then_margin_B40,109,w85__r109_f05
40,5,4.097125286352407,0.7906439199063746,0.03144355470263866,M0,early8__coverage_then_margin_B40,109,w85__r109_f05
40,5,4.097125286352407,0.7906439199063746,0.031443554702639175,M1,early8__coverage_then_margin_B40,109,w85__r109_f05
40,5,4.097125286352407,0.7906439199063746,0.031443554702639175,M2,early8__coverage_then_margin_B40,109,w85__r109_f05
16,1,4.8373298481945675,0.8529492744061653,0.0650464281374959,M0,early8__coverage_then_margin_B40,110,w85__r110_f01
16,1,4.8373298481945675,0.8529492744061653,0.0650464281374958,M1,early8__coverage_then_margin_B40,110,w85__r110_f01
16,1,4.8373298481945675,0.8529492744061653,0.0650464281374958,M2,early8__coverage_then_margin_B40,110,w85__r110_f01
28,1,5.2031142053199835,0.9075690105300552,0.0032881916106069988,M0,early8__coverage_then_margin_B40,110,w85__r110_f01
28,1,5.203114205319983,0.9075690105300552,0.0032881916106068886,M1,early8__coverage_then_margin_B40,110,w85__r110_f01
28,1,5.203114205319983,0.9075690105300552,0.0032881916106068886,M2,early8__coverage_then_margin_B40,110,w85__r110_f01
40,1,5.052247339914183,0.8745688024495661,0.0046126368901468,M0,early8__coverage_then_margin_B40,110,w85__r110_f01
40,1,5.052247339914183,0.8745688024495661,0.004612636890146777,M1,early8__coverage_then_margin_B40,110,w85__r110_f01
40,1,5.052247339914183,0.8745688024495661,0.004612636890146777,M2,early8__coverage_then_margin_B40,110,w85__r110_f01
16,2,5.474374965592115,0.9350243559020956,0.0005191022594236093,M0,early8__coverage_then_margin_B40,110,w85__r110_f02
16,2,5.474374965592115,0.9350243559020956,0.0005191022594233006,M1,early8__coverage_then_margin_B40,110,w85__r110_f02
16,2,5.474374965592115,0.9350243559020956,0.0005191022594233006,M2,early8__coverage_then_margin_B40,110,w85__r110_f02
28,2,3.9179389826763558,0.6753875523684563,0.04727113386116233,M0,early8__coverage_then_margin_B40,110,w85__r110_f02
28,2,3.9179389826763558,0.6753875523684564,0.047271133861161885,M1,early8__coverage_then_margin_B40,110,w85__r110_f02
28,2,3.9179389826763558,0.6753875523684564,0.047271133861161885,M2,early8__coverage_then_margin_B40,110,w85__r110_f02
40,2,3.5627751322248162,0.591173691063055,0.07063672129145106,M0,early8__coverage_then_margin_B40,110,w85__r110_f02
40,2,3.5627751322248162,0.591173691063055,0.07063672129145095,M1,early8__coverage_then_margin_B40,110,w85__r110_f02
40,2,3.5627751322248162,0.591173691063055,0.07063672129145095,M2,early8__coverage_then_margin_B40,110,w85__r110_f02
16,3,6.2888963960347075,0.9025754680834543,0.0024001155867612463,M0,early8__coverage_then_margin_B40,110,w85__r110_f03
16,3,6.288896396034707,0.9025754680834541,0.0024001155867613877,M1,early8__coverage_then_margin_B40,110,w85__r110_f03
16,3,6.288896396034707,0.9025754680834541,0.0024001155867613877,M2,early8__coverage_then_margin_B40,110,w85__r110_f03
28,3,5.785570887166646,0.812591518427791,0.0023482632499656985,M0,early8__coverage_then_margin_B40,110,w85__r110_f03
28,3,5.785570887166647,0.8125915184277909,0.0023482632499659383,M1,early8__coverage_then_margin_B40,110,w85__r110_f03
28,3,5.785570887166647,0.8125915184277909,0.0023482632499659383,M2,early8__coverage_then_margin_B40,110,w85__r110_f03
40,3,6.245446638957526,0.9335063934699034,0.0034308934934965197,M0,early8__coverage_then_margin_B40,110,w85__r110_f03
40,3,6.245446638957526,0.9335063934699034,0.003430893493496653,M1,early8__coverage_then_margin_B40,110,w85__r110_f03
40,3,6.245446638957526,0.9335063934699034,0.003430893493496653,M2,early8__coverage_then_margin_B40,110,w85__r110_f03
16,4,5.829580024204834,0.9414690180693804,0.004212701152706069,M0,early8__coverage_then_margin_B40,110,w85__r110_f04
16,4,5.829580024204834,0.9414690180693804,0.004212701152706616,M1,early8__coverage_then_margin_B40,110,w85__r110_f04
16,4,5.829580024204834,0.9414690180693804,0.004212701152706616,M2,early8__coverage_then_margin_B40,110,w85__r110_f04
28,4,5.09547921437147,0.900509230682707,0.0034191612029125405,M0,early8__coverage_then_margin_B40,110,w85__r110_f04
28,4,5.09547921437147,0.9005092306827069,0.003419161202912528,M1,early8__coverage_then_margin_B40,110,w85__r110_f04
28,4,5.09547921437147,0.9005092306827069,0.003419161202912528,M2,early8__coverage_then_margin_B40,110,w85__r110_f04
40,4,3.5441084192688157,0.6723431653577916,0.17838351902632923,M0,early8__coverage_then_margin_B40,110,w85__r110_f04
40,4,3.5441084192688157,0.6723431653577916,0.17838351902632968,M1,early8__coverage_then_margin_B40,110,w85__r110_f04
40,4,3.5441084192688157,0.6723431653577916,0.17838351902632968,M2,early8__coverage_then_margin_B40,110,w85__r110_f04
16,5,4.918654520121847,0.898255345998051,0.0005089998477315406,M0,early8__coverage_then_margin_B40,110,w85__r110_f05
16,5,4.918654520121847,0.898255345998051,0.0005089998477315694,M1,early8__coverage_then_margin_B40,110,w85__r110_f05
16,5,4.918654520121847,0.898255345998051,0.0005089998477315694,M2,early8__coverage_then_margin_B40,110,w85__r110_f05
28,5,4.486572210667403,0.8389713714991114,0.0005075762860022609,M0,early8__coverage_then_margin_B40,110,w85__r110_f05
28,5,5.72001293314202,0.9584532997537487,0.003968829989043086,M1,early8__coverage_then_margin_B40,110,w85__r110_f05
28,5,4.486572210667403,0.8389713714991114,0.0005075762860025515,M2,early8__coverage_then_margin_B40,110,w85__r110_f05
40,5,4.820914661622692,0.8526515500773802,0.0012275275807097827,M0,early8__coverage_then_margin_B40,110,w85__r110_f05
40,5,4.820914661622692,0.8526515500773801,0.001227527580709571,M1,early8__coverage_then_margin_B40,110,w85__r110_f05
40,5,4.820914661622692,0.8526515500773801,0.001227527580709571,M2,early8__coverage_then_margin_B40,110,w85__r110_f05
16,1,5.652919358889351,0.9032232518033184,0.008189202585081764,M0,early8__coverage_then_margin_B40,111,w85__r111_f01
16,1,5.652919358889351,0.9032232518033184,0.00818920258508165,M1,early8__coverage_then_margin_B40,111,w85__r111_f01
16,1,5.652919358889351,0.9032232518033184,0.00818920258508165,M2,early8__coverage_then_margin_B40,111,w85__r111_f01
28,1,0.008660253990476534,3.740234709533754e-07,0.002499625975966514,M0,early8__coverage_then_margin_B40,111,w85__r111_f01
28,1,0.044850156693514207,0.008558824131992849,0.0012245114478244478,M1,early8__coverage_then_margin_B40,111,w85__r111_f01
28,1,0.008660253990476534,3.7402347095337476e-07,0.0024996259759665147,M2,early8__coverage_then_margin_B40,111,w85__r111_f01
40,1,2.652257416785704,0.3226362172995712,0.2299032604835667,M0,early8__coverage_then_margin_B40,111,w85__r111_f01
40,1,2.652257416785704,0.32263621729957126,0.22990326048356685,M1,early8__coverage_then_margin_B40,111,w85__r111_f01
40,1,2.652257416785704,0.32263621729957126,0.22990326048356685,M2,early8__coverage_then_margin_B40,111,w85__r111_f01
16,2,1.9025004755582646,0.2883709333469539,0.00014233219549988457,M0,early8__coverage_then_margin_B40,111,w85__r111_f02
16,2,4.780828631824795,0.8519316175506051,9.58121143521401e-05,M1,early8__coverage_then_margin_B40,111,w85__r111_f02
16,2,4.6505909146007065,0.769134619224635,0.00015395282468834182,M2,early8__coverage_then_margin_B40,111,w85__r111_f02
28,2,1.9361976896574546,0.29423100431907107,0.0001459747118178466,M0,early8__coverage_then_margin_B40,111,w85__r111_f02
28,2,4.781416725890549,0.8520449192210866,9.581459669477745e-05,M1,early8__coverage_then_margin_B40,111,w85__r111_f02
28,2,4.65120598358425,0.7692591918127022,0.00015395506397216827,M2,early8__coverage_then_margin_B40,111,w85__r111_f02
40,2,6.456998770767543,0.9312642454182758,0.014626170225756172,M0,early8__coverage_then_margin_B40,111,w85__r111_f02
40,2,4.801527224179105,0.8347888515393221,0.02861109656379485,M1,early8__coverage_then_margin_B40,111,w85__r111_f02
40,2,6.456998770767543,0.9312642454182757,0.0146261702257561,M2,early8__coverage_then_margin_B40,111,w85__r111_f02
16,3,4.0759818012839855,0.8943922028253717,0.0989897057504755,M0,early8__coverage_then_margin_B40,111,w85__r111_f03
16,3,4.0759818012839855,0.8943922028253717,0.098989705750475,M1,early8__coverage_then_margin_B40,111,w85__r111_f03
16,3,4.0759818012839855,0.8943922028253717,0.098989705750475,M2,early8__coverage_then_margin_B40,111,w85__r111_f03
28,3,4.61987875959397,0.9971638701430943,0.0006147251267133231,M0,early8__coverage_then_margin_B40,111,w85__r111_f03
28,3,4.536031633209233,0.9580491574356944,0.028713329508694055,M1,early8__coverage_then_margin_B40,111,w85__r111_f03
28,3,4.61987875959397,0.9971638701430944,0.0006147251267132676,M2,early8__coverage_then_margin_B40,111,w85__r111_f03
40,3,3.8258576220507576,0.7074216346354032,0.0005095928585765724,M0,early8__coverage_then_margin_B40,111,w85__r111_f03
40,3,3.8258576220507576,0.7074216346354031,0.0005095928585767761,M1,early8__coverage_then_margin_B40,111,w85__r111_f03
40,3,3.8258576220507576,0.7074216346354031,0.0005095928585767761,M2,early8__coverage_then_margin_B40,111,w85__r111_f03
16,4,1.5354172499685637,0.21258165450346794,0.15290953818024883,M0,early8__coverage_then_margin_B40,111,w85__r111_f04
16,4,2.5106162669055307,0.4624437659180825,0.06005068334323231,M1,early8__coverage_then_margin_B40,111,w85__r111_f04
16,4,1.569751067605653,0.22546165755668518,0.1443806465311286,M2,early8__coverage_then_margin_B40,111,w85__r111_f04
28,4,3.993394058444791,0.8914542395915381,0.0713016353152268,M0,early8__coverage_then_margin_B40,111,w85__r111_f04
28,4,3.993394058444791,0.8914542395915381,0.0713016353152263,M1,early8__coverage_then_margin_B40,111,w85__r111_f04
28,4,3.993394058444791,0.8914542395915381,0.0713016353152263,M2,early8__coverage_then_margin_B40,111,w85__r111_f04
40,4,4.765734037259326,0.9027922846667717,0.0462082139572435,M0,early8__coverage_then_margin_B40,111,w85__r111_f04
40,4,4.765734037259326,0.9027922846667716,0.046208213957243276,M1,early8__coverage_then_margin_B40,111,w85__r111_f04
40,4,4.765734037259326,0.9027922846667716,0.046208213957243276,M2,early8__coverage_then_margin_B40,111,w85__r111_f04
16,5,7.7646993148110335,0.993020335674523,0.0010842347432745716,M0,early8__coverage_then_margin_B40,111,w85__r111_f05
16,5,7.764699314811033,0.9930203356745229,0.001084234743274508,M1,early8__coverage_then_margin_B40,111,w85__r111_f05
16,5,7.764699314811033,0.9930203356745229,0.001084234743274508,M2,early8__coverage_then_margin_B40,111,w85__r111_f05
28,5,5.594560748089663,0.9297412590818535,0.004647440255953208,M0,early8__coverage_then_margin_B40,111,w85__r111_f05
28,5,5.594560748089663,0.9297412590818535,0.0046474402559531355,M1,early8__coverage_then_margin_B40,111,w85__r111_f05
28,5,5.594560748089663,0.9297412590818535,0.0046474402559531355,M2,early8__coverage_then_margin_B40,111,w85__r111_f05
40,5,2.5406491104631224,0.6340839233933608,0.058090526935103894,M0,early8__coverage_then_margin_B40,111,w85__r111_f05
40,5,2.5146293619183884,0.6261477514070947,0.05782886792380401,M1,early8__coverage_then_margin_B40,111,w85__r111_f05
40,5,2.540649110463122,0.6340839233933608,0.0580905269351039,M2,early8__coverage_then_margin_B40,111,w85__r111_f05
16,1,6.327343965224218,0.8784099571629316,0.0030193289196387375,M0,early8__coverage_then_margin_B40,112,w85__r112_f01
16,1,5.702479261506581,0.8684398208795842,0.02785918227311081,M1,early8__coverage_then_margin_B40,112,w85__r112_f01
16,1,6.327343965224218,0.8784099571629316,0.0030193289196388385,M2,early8__coverage_then_margin_B40,112,w85__r112_f01
28,1,4.230805421015587,0.9113127205808229,0.056236721714852306,M0,early8__coverage_then_margin_B40,112,w85__r112_f01
28,1,4.230805421015587,0.9113127205808229,0.05623672171485164,M1,early8__coverage_then_margin_B40,112,w85__r112_f01
28,1,4.230805421015587,0.9113127205808229,0.05623672171485164,M2,early8__coverage_then_margin_B40,112,w85__r112_f01
40,1,5.372442843226335,0.8647544974022103,0.02189732418086238,M0,early8__coverage_then_margin_B40,112,w85__r112_f01
40,1,5.372442843226335,0.8647544974022103,0.021897324180862227,M1,early8__coverage_then_margin_B40,112,w85__r112_f01
40,1,5.372442843226335,0.8647544974022103,0.021897324180862227,M2,early8__coverage_then_margin_B40,112,w85__r112_f01
16,2,4.2708245185999125,0.9986017851675913,0.0008579367848876813,M0,early8__coverage_then_margin_B40,112,w85__r112_f02
16,2,4.2708245185999125,0.9986017851675913,0.0008579367848865989,M1,early8__coverage_then_margin_B40,112,w85__r112_f02
16,2,4.2708245185999125,0.9986017851675913,0.0008579367848865989,M2,early8__coverage_then_margin_B40,112,w85__r112_f02
28,2,4.35223971632634,0.9867731986562697,0.000622475892438525,M0,early8__coverage_then_margin_B40,112,w85__r112_f02
28,2,4.35223971632634,0.9867731986562697,0.0006224758924381954,M1,early8__coverage_then_margin_B40,112,w85__r112_f02
28,2,4.35223971632634,0.9867731986562697,0.0006224758924381954,M2,early8__coverage_then_margin_B40,112,w85__r112_f02
40,2,3.4618893172535863,0.613104502503834,0.0004968049259921058,M0,early8__coverage_then_margin_B40,112,w85__r112_f02
40,2,3.4618893172535867,0.613104502503834,0.0004968049259918792,M1,early8__coverage_then_margin_B40,112,w85__r112_f02
40,2,3.4618893172535867,0.613104502503834,0.0004968049259918792,M2,early8__coverage_then_margin_B40,112,w85__r112_f02
16,3,6.8960357202354805,0.9888779722103739,0.0033752762345964572,M0,early8__coverage_then_margin_B40,112,w85__r112_f03
16,3,6.8960357202354805,0.9888779722103739,0.0033752762345961376,M1,early8__coverage_then_margin_B40,112,w85__r112_f03
16,3,6.8960357202354805,0.9888779722103739,0.0033752762345961376,M2,early8__coverage_then_margin_B40,112,w85__r112_f03
28,3,5.720852932098966,0.9459277007580246,0.0014839807785941973,M0,early8__coverage_then_margin_B40,112,w85__r112_f03
28,3,5.720852932098966,0.9459277007580245,0.0014839807785942162,M1,early8__coverage_then_margin_B40,112,w85__r112_f03
28,3,5.720852932098966,0.9459277007580245,0.0014839807785942162,M2,early8__coverage_then_margin_B40,112,w85__r112_f03
40,3,4.652925127378985,0.8727133409456983,0.0005247087120065999,M0,early8__coverage_then_margin_B40,112,w85__r112_f03
40,3,4.652925127378985,0.8727133409456983,0.0005247087120065503,M1,early8__coverage_then_margin_B40,112,w85__r112_f03
40,3,4.652925127378985,0.8727133409456983,0.0005247087120065503,M2,early8__coverage_then_margin_B40,112,w85__r112_f03
16,4,5.478671257192124,0.8885110670629033,0.006111605007712945,M0,early8__coverage_then_margin_B40,112,w85__r112_f04
16,4,5.478671257192124,0.8885110670629033,0.006111605007712511,M1,early8__coverage_then_margin_B40,112,w85__r112_f04
16,4,5.478671257192124,0.8885110670629033,0.006111605007712511,M2,early8__coverage_then_margin_B40,112,w85__r112_f04
