run_id,repeat,fold,model,subset,roc_auc,pr_auc,accuracy,balanced_accuracy,keyhole_recall,conduction_recall,false_negative,false_positive,true_negative,true_positive,row_count,fit_status,kernel,residual_sd,length_scale,residual_sd_lower_bound_hit,residual_sd_upper_bound_hit,length_scale_lower_bound_hit,length_scale_upper_bound_hit,convergence_warning,warning_text
w85__r13_f03,13,3,physics_ridge_residual_gp,full81,0.9959595959595959,0.9838235294117647,0.9629629629629629,0.9,0.8,1.0,3,0,66,12,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.276, physics_prior_sd=5)",1.0,1.276217593106874,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r13_f03,13,3,physics_ridge_residual_gp,B1_q30,0.9705882352941176,0.9472222222222222,0.88,0.8125,0.625,1.0,3,0,17,5,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.276, physics_prior_sd=5)",1.0,1.276217593106874,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r13_f03,13,3,physics_ridge_residual_gp,B1_q20,0.9722222222222222,0.9704861111111112,0.8235294117647058,0.8125,0.625,1.0,3,0,9,5,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.276, physics_prior_sd=5)",1.0,1.276217593106874,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r13_f04,13,4,physics_ridge_residual_gp,full81,0.9797441364605544,0.9307897657897658,0.9506172839506173,0.9136460554371002,0.8571428571428571,0.9701492537313433,2,2,65,12,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=0.9784, physics_prior_sd=5)",1.0,0.9783671680848569,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r13_f04,13,4,physics_ridge_residual_gp,B1_q30,0.875,0.8397817460317462,0.84,0.8161764705882353,0.75,0.8823529411764706,2,2,15,6,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=0.9784, physics_prior_sd=5)",1.0,0.9783671680848569,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r13_f04,13,4,physics_ridge_residual_gp,B1_q20,0.7727272727272727,0.7464285714285713,0.7647058823529411,0.7424242424242424,0.6666666666666666,0.8181818181818182,2,2,9,4,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=0.9784, physics_prior_sd=5)",1.0,0.9783671680848569,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r13_f05,13,5,physics_ridge_residual_gp,full81,0.997979797979798,0.9913888888888889,0.9629629629629629,0.9,0.8,1.0,3,0,66,12,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.295, physics_prior_sd=5)",1.0,1.2950101762067465,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r13_f05,13,5,physics_ridge_residual_gp,B1_q30,0.9866666666666667,0.9809090909090908,0.88,0.85,0.7,1.0,3,0,15,7,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.295, physics_prior_sd=5)",1.0,1.2950101762067465,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r13_f05,13,5,physics_ridge_residual_gp,B1_q20,0.9722222222222222,0.9765432098765432,0.8235294117647058,0.8333333333333333,0.6666666666666666,1.0,3,0,8,6,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.295, physics_prior_sd=5)",1.0,1.2950101762067465,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r14_f01,14,1,physics_ridge_residual_gp,full81,0.9757575757575758,0.9021531045444089,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.9696969696969697,2,2,64,13,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.245, physics_prior_sd=5)",1.0,1.244689356849362,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r14_f01,14,1,physics_ridge_residual_gp,B1_q30,0.8253968253968254,0.6036891679748823,0.84,0.8015873015873016,0.7142857142857143,0.8888888888888888,2,2,16,5,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.245, physics_prior_sd=5)",1.0,1.244689356849362,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r14_f01,14,1,physics_ridge_residual_gp,B1_q20,0.75,0.5331313131313131,0.7647058823529411,0.7166666666666667,0.6,0.8333333333333334,2,2,10,3,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.245, physics_prior_sd=5)",1.0,1.244689356849362,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r14_f02,14,2,physics_ridge_residual_gp,full81,0.9969696969696971,0.9888888888888889,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1,0,66,14,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.285, physics_prior_sd=5)",1.0,1.2852686373496927,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r14_f02,14,2,physics_ridge_residual_gp,B1_q30,0.9866666666666667,0.9833333333333333,0.96,0.95,0.9,1.0,1,0,15,9,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.285, physics_prior_sd=5)",1.0,1.2852686373496927,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r14_f02,14,2,physics_ridge_residual_gp,B1_q20,0.986111111111111,0.9861111111111112,0.9411764705882353,0.9375,0.875,1.0,1,0,9,7,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.285, physics_prior_sd=5)",1.0,1.2852686373496927,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r14_f03,14,3,physics_ridge_residual_gp,full81,0.990405117270789,0.9666666666666666,0.9506172839506173,0.9136460554371002,0.8571428571428571,0.9701492537313433,2,2,65,12,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=0.935, physics_prior_sd=5)",1.0,0.934985997915099,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r14_f03,14,3,physics_ridge_residual_gp,B1_q30,0.9385964912280702,0.8766233766233765,0.84,0.7807017543859649,0.6666666666666666,0.8947368421052632,2,2,17,4,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=0.935, physics_prior_sd=5)",1.0,0.934985997915099,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r14_f03,14,3,physics_ridge_residual_gp,B1_q20,0.8833333333333333,0.8333333333333333,0.7647058823529411,0.7166666666666667,0.6,0.8333333333333334,2,2,10,3,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=0.935, physics_prior_sd=5)",1.0,0.934985997915099,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r14_f04,14,4,physics_ridge_residual_gp,full81,0.998989898989899,0.9958333333333333,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1,0,66,14,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.427, physics_prior_sd=5)",1.0,1.42720601849783,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r14_f04,14,4,physics_ridge_residual_gp,B1_q30,0.9930555555555556,0.9888888888888889,0.96,0.9444444444444444,0.8888888888888888,1.0,1,0,16,8,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.427, physics_prior_sd=5)",1.0,1.42720601849783,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r14_f04,14,4,physics_ridge_residual_gp,B1_q20,1.0,1.0,0.9411764705882353,0.9444444444444444,0.8888888888888888,1.0,1,0,8,8,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.427, physics_prior_sd=5)",1.0,1.42720601849783,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r14_f05,14,5,physics_ridge_residual_gp,full81,0.9968017057569296,0.985969387755102,0.9506172839506173,0.8571428571428572,0.7142857142857143,1.0,4,0,67,10,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.172, physics_prior_sd=5)",1.0,1.1717933320521345,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r14_f05,14,5,physics_ridge_residual_gp,B1_q30,0.9791666666666666,0.9674523007856342,0.84,0.7777777777777778,0.5555555555555556,1.0,4,0,16,5,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.172, physics_prior_sd=5)",1.0,1.1717933320521345,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r14_f05,14,5,physics_ridge_residual_gp,B1_q20,0.9583333333333333,0.959375,0.7647058823529411,0.75,0.5,1.0,4,0,9,4,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.172, physics_prior_sd=5)",1.0,1.1717933320521345,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r15_f01,15,1,physics_ridge_residual_gp,full81,0.994949494949495,0.9778223084105437,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1,1,65,14,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.189, physics_prior_sd=5)",1.0,1.1888472479248342,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r15_f01,15,1,physics_ridge_residual_gp,B1_q30,0.9649122807017544,0.8972222222222223,0.92,0.8903508771929824,0.8333333333333334,0.9473684210526315,1,1,18,5,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.189, physics_prior_sd=5)",1.0,1.1888472479248342,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r15_f01,15,1,physics_ridge_residual_gp,B1_q20,0.9333333333333333,0.8528571428571428,0.8823529411764706,0.8583333333333334,0.8,0.9166666666666666,1,1,11,4,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.189, physics_prior_sd=5)",1.0,1.1888472479248342,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r15_f02,15,2,physics_ridge_residual_gp,full81,0.9968017057569296,0.9846415489272632,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2,1,66,12,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.158, physics_prior_sd=5)",1.0,1.158367142699612,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r15_f02,15,2,physics_ridge_residual_gp,B1_q30,0.9805194805194806,0.975068870523416,0.88,0.8733766233766234,0.8181818181818182,0.9285714285714286,2,1,13,9,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.158, physics_prior_sd=5)",1.0,1.158367142699612,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r15_f02,15,2,physics_ridge_residual_gp,B1_q20,0.9583333333333334,0.9626543209876544,0.8235294117647058,0.8263888888888888,0.7777777777777778,0.875,2,1,7,7,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.158, physics_prior_sd=5)",1.0,1.158367142699612,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r15_f03,15,3,physics_ridge_residual_gp,full81,1.0,1.0,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2,0,66,13,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.146, physics_prior_sd=5)",1.0,1.145568148121414,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r15_f03,15,3,physics_ridge_residual_gp,B1_q30,1.0,1.0,0.92,0.9090909090909092,0.8181818181818182,1.0,2,0,14,9,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.146, physics_prior_sd=5)",1.0,1.145568148121414,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r15_f03,15,3,physics_ridge_residual_gp,B1_q20,1.0,1.0,0.8823529411764706,0.8571428571428572,0.7142857142857143,1.0,2,0,10,5,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.146, physics_prior_sd=5)",1.0,1.145568148121414,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r15_f04,15,4,physics_ridge_residual_gp,full81,0.9690831556503199,0.8980307122849139,0.9259259259259259,0.8422174840085288,0.7142857142857143,0.9701492537313433,4,2,65,10,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.777, physics_prior_sd=5)",1.0,1.776959852376601,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r15_f04,15,4,physics_ridge_residual_gp,B1_q30,0.8095238095238095,0.7077991452991452,0.76,0.6587301587301587,0.42857142857142855,0.8888888888888888,4,2,16,3,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.777, physics_prior_sd=5)",1.0,1.776959852376601,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r15_f04,15,4,physics_ridge_residual_gp,B1_q20,0.7428571428571429,0.7488404452690167,0.7058823529411765,0.6642857142857143,0.42857142857142855,0.9,4,1,9,3,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.777, physics_prior_sd=5)",1.0,1.776959852376601,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r15_f05,15,5,physics_ridge_residual_gp,full81,0.9909090909090909,0.9634432234432234,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1,1,65,14,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.007, physics_prior_sd=5)",1.0,1.007126141231341,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r15_f05,15,5,physics_ridge_residual_gp,B1_q30,0.9210526315789475,0.7659090909090909,0.92,0.8903508771929824,0.8333333333333334,0.9473684210526315,1,1,18,5,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.007, physics_prior_sd=5)",1.0,1.007126141231341,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r15_f05,15,5,physics_ridge_residual_gp,B1_q20,0.8653846153846154,0.6041666666666666,0.8823529411764706,0.8365384615384616,0.75,0.9230769230769231,1,1,12,3,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.007, physics_prior_sd=5)",1.0,1.007126141231341,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r16_f01,16,1,physics_ridge_residual_gp,full81,0.991919191919192,0.9595394801277154,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2,1,65,13,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.066, physics_prior_sd=5)",1.0,1.066332564768769,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r16_f01,16,1,physics_ridge_residual_gp,B1_q30,0.9385964912280702,0.7166666666666667,0.88,0.8070175438596491,0.6666666666666666,0.9473684210526315,2,1,18,4,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.066, physics_prior_sd=5)",1.0,1.066332564768769,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r16_f01,16,1,physics_ridge_residual_gp,B1_q20,0.9090909090909091,0.7345238095238095,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,2,1,10,4,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.066, physics_prior_sd=5)",1.0,1.066332564768769,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r16_f02,16,2,physics_ridge_residual_gp,full81,0.997979797979798,0.9913888888888889,0.9876543209876543,0.9924242424242424,1.0,0.9848484848484849,0,1,65,15,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.59, physics_prior_sd=5)",1.0,1.5895101028443142,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r16_f02,16,2,physics_ridge_residual_gp,B1_q30,0.9824561403508772,0.9484126984126984,0.96,0.9736842105263157,1.0,0.9473684210526315,0,1,18,6,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.59, physics_prior_sd=5)",1.0,1.5895101028443142,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r16_f02,16,2,physics_ridge_residual_gp,B1_q20,0.9666666666666667,0.9266666666666667,0.9411764705882353,0.9583333333333333,1.0,0.9166666666666666,0,1,11,5,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.59, physics_prior_sd=5)",1.0,1.5895101028443142,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r16_f03,16,3,physics_ridge_residual_gp,full81,0.9939393939393939,0.9809523809523808,0.9629629629629629,0.9,0.8,1.0,3,0,66,12,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.113, physics_prior_sd=5)",1.0,1.1134215014483542,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r16_f03,16,3,physics_ridge_residual_gp,B1_q30,0.9666666666666668,0.9666666666666667,0.92,0.9,0.8,1.0,2,0,15,8,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.113, physics_prior_sd=5)",1.0,1.1134215014483542,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r16_f03,16,3,physics_ridge_residual_gp,B1_q20,0.9428571428571428,0.948051948051948,0.8823529411764706,0.8571428571428572,0.7142857142857143,1.0,2,0,10,5,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.113, physics_prior_sd=5)",1.0,1.1134215014483542,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r16_f04,16,4,physics_ridge_residual_gp,full81,0.9946695095948828,0.9778711484593836,0.9753086419753086,0.9285714285714286,0.8571428571428571,1.0,2,0,67,12,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.244, physics_prior_sd=5)",1.0,1.2437580559554793,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r16_f04,16,4,physics_ridge_residual_gp,B1_q30,0.963235294117647,0.9381313131313131,0.92,0.875,0.75,1.0,2,0,17,6,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.244, physics_prior_sd=5)",1.0,1.2437580559554793,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r16_f04,16,4,physics_ridge_residual_gp,B1_q20,0.9444444444444444,0.9472222222222222,0.8823529411764706,0.875,0.75,1.0,2,0,9,6,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.244, physics_prior_sd=5)",1.0,1.2437580559554793,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r16_f05,16,5,physics_ridge_residual_gp,full81,0.9850746268656716,0.9391147368038124,0.9506172839506173,0.8853944562899787,0.7857142857142857,0.9850746268656716,3,1,66,11,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=0.4591, length_scale=0.8814, physics_prior_sd=5)",0.45913695740400806,0.8814187081547207,False,False,False,False,False,
w85__r16_f05,16,5,physics_ridge_residual_gp,B1_q30,0.9097222222222222,0.8641975308641976,0.84,0.8020833333333333,0.6666666666666666,0.9375,3,1,15,6,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=0.4591, length_scale=0.8814, physics_prior_sd=5)",0.45913695740400806,0.8814187081547207,False,False,False,False,False,
w85__r16_f05,16,5,physics_ridge_residual_gp,B1_q20,0.9027777777777778,0.899440836940837,0.7647058823529411,0.7569444444444444,0.625,0.8888888888888888,3,1,8,5,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=0.4591, length_scale=0.8814, physics_prior_sd=5)",0.45913695740400806,0.8814187081547207,False,False,False,False,False,
w85__r17_f01,17,1,physics_ridge_residual_gp,full81,0.9939393939393939,0.9809523809523808,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2,0,66,13,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.187, physics_prior_sd=5)",1.0,1.1868248647400035,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r17_f01,17,1,physics_ridge_residual_gp,B1_q30,0.9600000000000001,0.9111111111111112,0.92,0.8,0.6,1.0,2,0,20,3,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.187, physics_prior_sd=5)",1.0,1.1868248647400035,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r17_f01,17,1,physics_ridge_residual_gp,B1_q20,0.9285714285714286,0.8333333333333333,0.8823529411764706,0.6666666666666666,0.3333333333333333,1.0,2,0,14,1,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.187, physics_prior_sd=5)",1.0,1.1868248647400035,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r17_f02,17,2,physics_ridge_residual_gp,full81,0.991919191919192,0.962938172938173,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2,1,65,13,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.41, physics_prior_sd=5)",1.0,1.4098476513446374,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r17_f02,17,2,physics_ridge_residual_gp,B1_q30,0.9533333333333334,0.9290262515262514,0.88,0.8666666666666667,0.8,0.9333333333333333,2,1,14,8,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.41, physics_prior_sd=5)",1.0,1.4098476513446374,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r17_f02,17,2,physics_ridge_residual_gp,B1_q20,0.9027777777777778,0.9115961199294533,0.8235294117647058,0.8263888888888888,0.7777777777777778,0.875,2,1,7,7,17,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=1.41, physics_prior_sd=5)",1.0,1.4098476513446374,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r17_f03,17,3,physics_ridge_residual_gp,full81,0.9808102345415779,0.8711202313093069,0.9506172839506173,0.9136460554371002,0.8571428571428571,0.9701492537313433,2,2,65,12,81,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=0.9661, physics_prior_sd=5)",1.0,0.9660855688897315,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
w85__r17_f03,17,3,physics_ridge_residual_gp,B1_q30,0.8846153846153846,0.7886213323713324,0.84,0.8397435897435898,0.8333333333333334,0.8461538461538461,2,2,11,10,25,optimized_additive_laplace,"PhysicsRidgeResidualKernel(residual_sd=1, length_scale=0.9661, physics_prior_sd=5)",1.0,0.9660855688897315,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.
