experiment_name,population_row_index,has_keyhole,transition_count,max_positive_delta_W,diagnostic_argmax_delta_W_fraction,diagnostic_first_W_um,min_delta_W,median_positive_delta_W,fraction_positive_delta_W,total_positive_delta_W,max_positive_width_rate,median_positive_width_rate,fraction_positive_width_rate,resolution_points
P-164p607131174_VX-0p867199563125_LS-5p32762751968e-05_ST-314p058214573_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56287250149e-06_H-0e4c2fc094,29,0,200,28.346147002197718,0.0,4.0,-4.828157846153843,0.3272174266666923,0.545,165.6444548548696,5339.170427296743,61.633406741999345,0.545,201
P-165p961555057_VX-0p261983014715_LS-5p47380727674e-05_ST-307p441799119_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p84138678161e-05_H-b41981edcb,365,0,200,21.77482755164818,0.04522613065326633,4.0,-17.515856035164823,0.7917629939180983,0.585,271.2620331695374,2957.506047030379,107.53903041360275,0.585,201
P-166p111836501_VX-0p454755470987_LS-7p13150844087e-05_ST-303p391516497_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06081639712e-05_H-0e4c2fc094,30,0,200,25.743328168956083,0.005025125628140704,4.0,-11.153765189560417,0.6604045594443448,0.57,247.81403843719463,2952.5685050363613,75.7434971111914,0.57,201
P-166p164223082_VX-0p514604075971_LS-6p70362084208e-05_ST-302p957496397_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p25202137351e-05_H-bf889bf790,227,0,200,21.6644189967033,0.0,4.0,-12.358737791758145,0.3731049367539825,0.61,205.20698727857126,4662.332614047998,80.29475959429664,0.61,201
P-166p614725594_VX-0p931765035172_LS-5p67575778907e-05_ST-364p064697506_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17740033261e-06_H-0744488b5e,228,0,200,28.143604768784435,0.0,4.0,-7.4549028384615355,0.37255371620881306,0.555,177.34731958270095,5690.5666006293,75.32943103115093,0.555,201
P-167p350234557_VX-0p509305540745_LS-7p79284260895e-05_ST-367p465417979_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p47195782704e-06_H-0c5439e4b5,31,0,200,39.00705475631872,0.0,4.0,-4.601234315933979,0.4627364616666796,0.565,231.62539284373335,4373.409607833705,51.8812840392727,0.565,201
P-167p779770961_VX-0p390580196452_LS-6p45833025222e-05_ST-394p852870083_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p23511653864e-05_H-73ae961aa0,230,0,200,31.305627991208844,0.0,4.0,-6.967977321291983,0.6927291933332924,0.605,251.47068501595223,3719.168879694143,82.29756191520332,0.605,201
P-168p279672268_VX-0p662944494492_LS-8p51138696034e-05_ST-361p222757169_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p27680920966e-06_H-1d842653b1,32,0,200,38.37028978571421,0.0,4.0,-9.201405204395797,0.6971372886263509,0.51,241.01502224883194,5479.104561675547,99.54806491059875,0.51,201
P-171p382540224_VX-0p233605939402_LS-6p18629013601e-05_ST-355p188153249_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p06506761573e-05_H-ba17ade68b,232,0,200,20.507770894780172,0.05527638190954774,4.0,-19.857967615252555,0.9151652605555967,0.645,289.6552791148357,2908.0351810931484,129.77191855051075,0.645,201
P-171p793878697_VX-0p802872637148_LS-7p56304072004e-05_ST-389p149112673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p00857518342e-06_H-b41981edcb,366,0,200,39.4818265695055,0.0,4.0,-6.497755556318722,0.33631443382786586,0.53,198.39210646755996,6842.738859682162,58.28787686341258,0.53,201
P-171p875575389_VX-0p916897438596_LS-6p66389080354e-05_ST-338p337187717_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p2613524697e-06_H-30d8d23b36,233,0,200,28.94304431043954,0.0,4.0,-6.202388187362686,0.4702918395604172,0.505,195.7116100769595,5743.076602170579,93.31852002164811,0.505,201
P-172p471893954_VX-0p300060565388_LS-5p45268436948e-05_ST-394p546009672_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60771562794e-05_H-0e4c2fc094,33,0,200,23.65812460000027,0.04522613065326633,4.0,-15.403026552747512,1.0033885423948732,0.57,269.25680633428624,3047.5454912170685,129.25252022361738,0.57,201
P-173p043282634_VX-0p866796851528_LS-6p96390683614e-05_ST-349p021338305_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56545699781e-06_H-27614c4053,34,0,200,26.53483545439563,0.0,4.0,-3.376044247252821,0.5894252538461302,0.5,205.0900909047396,4972.552027420628,110.4566013255585,0.5,201
P-173p720948038_VX-0p230617607979_LS-6p23730108092e-05_ST-383p499521736_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09182665855e-05_H-eb41f0639c,234,0,200,18.988823637010526,0.09045226130653267,4.0,-16.563489397802186,0.8128117844443921,0.625,294.6280000661711,2705.5356547304045,115.80976817927606,0.625,201
P-173p906668607_VX-0p677544388934_LS-8p62016404031e-05_ST-334p396108383_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p12000672104e-06_H-89021150a8,35,0,200,39.963182910714266,0.0,4.0,-2.419521998626351,0.5171732725636673,0.52,224.52040443364803,5827.590540939795,75.41626696633426,0.52,201
P-174p128102602_VX-0p994422815088_LS-7p40414236536e-05_ST-367p557277174_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p85117651146e-06_H-6705b84f8a,235,0,200,39.80225938461543,0.0,4.0,-6.787771643406657,0.4725616543955766,0.505,218.27673715114634,8561.85543904365,101.65263564243831,0.505,201
P-176p31832051_VX-0p578189015568_LS-5p80825678862e-05_ST-392p957182722_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p34350095405e-06_H-568de84222,236,0,200,31.34379664010997,0.0,4.0,-3.2651390552197626,0.47014163749997806,0.515,200.18260495021002,3915.842648431841,58.73572675526191,0.515,201
P-176p64993117_VX-0p775213670345_LS-6p57722012124e-05_ST-360p022077993_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p222956054e-06_H-5731c00627,237,0,200,27.934125296703296,0.0,4.0,-6.393874369230801,0.357638615384559,0.535,192.9195164744723,4678.098761249442,59.893365044901806,0.535,201
P-177p821134596_VX-0p63969291749_LS-8p76195222961e-05_ST-320p228793407_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p5413068851e-06_H-0e4c2fc094,36,0,200,43.29864829340663,0.0,0.0,-5.514222322214806,0.4286010554945108,0.54,230.45753292483838,5953.093697113997,58.92798834621621,0.54,201
P-177p868754925_VX-0p784825891065_LS-5p3694165939e-05_ST-378p775948175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p14673987943e-06_H-fa25be35ef,238,0,200,26.99386166153851,0.0,4.0,-9.079934410635332,0.3852492699411414,0.515,180.30809723328818,4591.7185618866715,65.53179555863606,0.515,201
P-178p179131994_VX-0p674364285322_LS-6p39772031663e-05_ST-392p701744041_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p15358257846e-06_H-b41981edcb,367,0,200,28.09962092884627,0.0,4.0,-3.2532035510989346,0.4129448664838975,0.53,200.4367673193506,4090.4593158442267,60.11234743402146,0.53,201
P-180p4231768_VX-0p853402947533_LS-8p92029044014e-05_ST-332p421625378_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p65280518067e-06_H-0b12abf205,368,0,200,39.92330609392265,0.0,4.0,-111.01855730734334,0.6033935488282367,0.6,324.35992445261667,7341.467876643883,110.95760319236088,0.6,201
P-181p197687991_VX-0p643443519749_LS-5p49477846524e-05_ST-320p630170488_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p49734895908e-06_H-6014a1f9c3,240,0,200,25.067900646409065,0.0,4.0,-5.829203039835086,0.5705207595029265,0.545,205.83991771077083,3489.7264952087503,79.42274219876336,0.545,201
P-181p628478787_VX-0p952936233186_LS-6p91719476824e-05_ST-399p362560559_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06237504149e-06_H-2ecbc85805,369,0,200,27.2776859865384,0.0,4.0,-6.4607807363153995,0.3219578877777849,0.525,188.18096980214915,5616.918569812536,66.29635810930166,0.525,201
P-182p701235644_VX-0p787372384637_LS-5p07019733104e-05_ST-389p154544132_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p1268602978e-06_H-d9be003c20,242,0,200,27.610489779005626,0.0,4.0,-4.592023117989157,0.4398371471070277,0.515,179.21017923480812,4715.547020907571,75.11901329262368,0.515,201
P-183p86712976_VX-0p92773562332_LS-4p77447546287e-05_ST-393p876492884_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p19988721113e-06_H-95ed9fb76f,243,0,200,29.297821804395625,0.0,4.0,-9.102544798184724,0.33572540989010236,0.495,164.34231696323107,5907.904013095072,67.69900880788799,0.495,201
P-185p872045369_VX-0p416268682161_LS-7p15564692144e-05_ST-371p982346013_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p15889587897e-05_H-bc28d74e69,37,0,200,28.344944505494528,0.0,0.0,-12.844626428571459,0.5335287499999453,0.61,254.67857630800484,3298.8198366582906,62.09273839242013,0.61,201
P-186p021611878_VX-0p483877556354_LS-6p53069178085e-05_ST-388p836932905_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p96971349398e-06_H-b40dbd8ddd,245,0,200,26.79416085082412,0.0,4.0,-2.467485508516532,0.511912105555524,0.565,222.37103740581307,3033.5680106687255,57.95741080801861,0.565,201
P-187p255870651_VX-0p828194463092_LS-4p64611349328e-05_ST-375p783913497_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p82486459159e-06_H-bc28d74e69,38,0,200,29.048842048342543,0.0,4.0,-5.126405202575739,0.6602670220994327,0.475,185.61944500999908,5228.248615082982,118.83572288807763,0.475,201
P-188p623199531_VX-0p253450423389_LS-5p98563054886e-05_ST-373p9812389_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90337839587e-05_H-b41981edcb,370,0,200,23.255798556044013,0.010050251256281407,4.0,-7.050140030647768,0.7842257999999163,0.62,263.63213629220786,3169.7572007165018,106.8897019617223,0.62,201
P-188p702615393_VX-0p897654681927_LS-7p37418626284e-05_ST-361p378936642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p37413851912e-06_H-cedd8dc36d,247,0,200,39.14806097417575,0.0,4.0,-4.052023821546911,0.4612278340446778,0.49,201.5458056699016,7579.029031669762,89.29328956406542,0.49,201
P-189p966894809_VX-0p644468304217_LS-6p74843907822e-05_ST-388p1301819_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p48542724514e-06_H-851e5d4577,371,0,200,23.869805030769285,0.0,4.0,-14.569768335911576,0.4014166605556255,0.54,220.0008613020376,3312.360664038583,55.70371247692336,0.54,201
P-191p425479448_VX-0p407642571095_LS-6p68635438353e-05_ST-376p486404344_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p18341923663e-05_H-9a0fcdd2aa,372,0,200,35.9256299912088,0.0,0.0,-11.833020953846159,0.8356551362637106,0.555,256.8268959958947,4205.821385873604,97.83033016186728,0.555,201
P-193p028200221_VX-0p93446669696_LS-8p62901752671e-05_ST-365p941151844_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p16243181133e-06_H-4852b0403a,249,0,200,37.92066578296701,0.0,4.0,-15.27739396666675,0.6020087983820019,0.525,235.05317009623113,7626.522129239932,121.07470499422902,0.525,201
P-193p81397439_VX-0p717380412454_LS-5p49903358659e-05_ST-340p433066031_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p72463384735e-06_H-ff88caf608,251,0,200,25.373009738186774,0.0,4.0,-1.9481096149171435,0.3783755609890136,0.515,179.27374799891476,3935.742507668207,58.69184596599186,0.515,201
P-194p036512211_VX-0p298398024189_LS-7p09068727373e-05_ST-343p727832606_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61667310503e-05_H-7931c20f4a,252,0,200,22.59196745116031,0.005025125628140704,4.0,-5.863672962637352,0.760035880662997,0.615,281.12413885156604,2867.7076826751354,96.47502984403013,0.615,201
P-194p299416559_VX-0p806548050335_LS-7p3474496565e-05_ST-381p946978961_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p98119430208e-06_H-b41981edcb,373,0,200,38.73515366538462,0.0,4.0,-2.2177996176795602,0.48696988749998127,0.525,210.317548434829,6726.439502334817,84.56332756605967,0.525,201
P-195p080816167_VX-0p844140965531_LS-6p21634030137e-05_ST-331p625980857_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p71482820998e-06_H-cca0c4e3bb,254,0,200,31.10156843093924,0.0,4.0,-4.906938380219756,0.3992964866007185,0.535,187.21811599217565,5667.872914644906,72.7668042318313,0.535,201
P-196p499083559_VX-0p373706074139_LS-6p49065899682e-05_ST-353p001345311_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p290886324e-05_H-b789300819,374,0,200,19.258363795786536,0.05527638190954774,4.0,-8.67597206548345,0.44533037638883854,0.6,254.27450651578548,2301.3833667171675,53.21718562297542,0.6,201
P-196p954129245_VX-0p972458485112_LS-5p85340423111e-05_ST-310p387913302_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p96074709293e-06_H-f575443233,255,0,200,26.972476251098897,0.0,4.0,-2.611751588452421,0.5583705663833278,0.5,186.19682778914,5673.3983798959,117.44782485707421,0.5,201
P-197p742114875_VX-0p874617254357_LS-7p7301896977e-05_ST-350p888533369_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p51569338357e-06_H-054022a1b4,256,0,200,38.32600115580113,0.0,4.0,-6.6021276087911644,0.38195301555558103,0.545,207.8691045427523,7213.567430610612,71.8896767193311,0.545,201
P-198p376734591_VX-0p636800402216_LS-8p40585875992e-05_ST-361p411435367_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p5755614887e-06_H-1605f46060,39,0,200,35.81674231381219,0.0,4.0,-13.312110364513458,0.49800490288005506,0.54,254.8616829849587,4886.874637032602,67.94832170048886,0.54,201
P-198p603717725_VX-0p869799932432_LS-5p56307183941e-05_ST-326p836247823_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p54624163919e-06_H-bf3689621a,257,0,200,26.43228696153851,0.0,4.0,-10.027977524649359,0.35978222310835406,0.54,183.47925327169276,4973.55980325346,67.69744916059037,0.54,201
P-199p092557979_VX-0p316505824784_LS-5p93128195415e-05_ST-330p512210532_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p52418067071e-05_H-8bf1b39107,375,0,200,23.45819545439572,0.010050251256281407,0.0,-5.919408077800391,0.8861854411686068,0.56,260.21429842274574,2944.369533798152,111.23009949102291,0.56,201
P-199p601335125_VX-0p449852506485_LS-5p7030843283e-05_ST-364p706449651_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p07237828699e-05_H-1d842653b1,40,0,200,28.135619480769265,0.0,4.0,-10.208214920329667,0.4120427387061767,0.57,220.70214023057653,3236.1283002326277,47.392706904634494,0.57,201
P-202p397397496_VX-0p555230188132_LS-4p52196790327e-05_ST-397p348654616_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p68850560746e-06_H-0011cc30ec,258,1,200,26.991093829945186,0.0,4.0,-3.5755839346154232,0.3862651767276901,0.52,185.8008426733884,3249.9285628601815,46.50920183504448,0.52,201
P-202p623346674_VX-0p47308497906_LS-5p69403778977e-05_ST-355p073751689_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p01971544575e-05_H-b41981edcb,376,0,200,25.81112302857141,0.0,4.0,-2.2980022044444866,0.6315955433333329,0.56,225.65517310480402,2938.854339428875,71.91346541700075,0.56,201
P-203p020934762_VX-0p232834869492_LS-7p55576098976e-05_ST-395p193912826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p07190641743e-05_H-b40dbd8ddd,260,0,200,22.471473880769427,0.0,4.0,-7.820712685714398,0.8889727667111913,0.675,297.9326118352751,3111.8438370588433,123.10471667685111,0.675,201
P-203p030488295_VX-0p654564663741_LS-6p39602473907e-05_ST-333p568221635_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p36996796534e-06_H-0e4c2fc094,41,0,200,28.448411309890147,0.0,4.0,-1.9202341111111139,0.49983520777783497,0.56,207.26239083362128,4008.107863133739,70.42197909550461,0.56,201
P-203p317554156_VX-0p724937635215_LS-5p40301996917e-05_ST-325p306920736_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p65453187788e-06_H-dfd65b549a,42,0,200,25.311111513259675,0.0,4.0,-2.9696787096153514,0.3449097274209407,0.585,181.08081471672395,3966.3571022386955,54.048797749185375,0.585,201
P-204p071587815_VX-0p957219619336_LS-8p8582220221e-05_ST-334p090301355_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p03972182096e-06_H-676863bc48,43,0,200,37.46731070989018,0.0,4.0,-4.047162440659349,0.8430875043956121,0.535,257.2549698126022,7706.440411773986,173.4099269852552,0.535,201
P-205p507001181_VX-0p303336340291_LS-4p80706805647e-05_ST-333p622908766_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p59035366431e-05_H-89a38ff0e6,377,0,200,22.257900515469665,0.0,4.0,-14.195050333470967,0.6672862335165632,0.645,241.49360373719261,2860.6159380986655,85.7605430280642,0.645,201
P-206p272219756_VX-0p781444456167_LS-4p98713368602e-05_ST-399p182507166_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p17333780404e-06_H-16cfaf1a76,262,0,200,26.80652446153848,0.0,4.0,-4.9733594571428625,0.3319423654830018,0.525,178.6271941848002,4537.077597900679,56.18215343014323,0.525,201
P-207p432942583_VX-0p674802143379_LS-5p74396795379e-05_ST-382p34582068_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p14894084192e-06_H-676863bc48,44,0,200,31.842669986263722,0.0,4.0,-2.0781918288461867,0.7322804799450182,0.495,214.04845387409108,4634.353732690757,106.57544662786565,0.495,201
P-207p687789994_VX-0p40901295179_LS-7p09627718894e-05_ST-395p011679_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17945424024e-05_H-d9444347fb,263,0,200,24.32909767225281,0.0,4.0,-9.731174720329903,0.5377262747075946,0.6,253.74822874612033,2833.700255287404,62.63097392434244,0.6,201
P-207p940614893_VX-0p318461267696_LS-7p4904937331e-05_ST-370p987623474_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p51482176715e-05_H-0b12abf205,378,0,200,22.325463070378277,0.020100502512562814,4.0,-2.532553777475556,0.6706877714528616,0.635,276.8942582086037,2761.950314673734,82.97280533767868,0.635,201
P-208p096600196_VX-0p256636148953_LS-4p52492384214e-05_ST-395p602757306_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p87975101041e-05_H-1980b1708d,45,1,200,19.15002659670315,0.03015075376884422,4.0,-7.178053304395341,0.6209591770718248,0.655,231.9894206395661,2635.1899190713166,85.44872537441844,0.655,201
P-208p39901443_VX-0p201684842681_LS-6p50424237325e-05_ST-372p154003234_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-3p19456481434e-05_H-bf889bf790,264,0,200,24.271078590659272,0.21105527638190955,4.0,-13.343721727445171,1.1394513171637044,0.6,360.07761959775144,10432.898143056464,489.79197552084105,0.6,201
P-209p47686991_VX-0p866693950214_LS-6p90699464413e-05_ST-369p570871734_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56611777644e-06_H-b021dd2b47,46,0,200,28.65188668296705,0.005025125628140704,4.0,-5.19969422105207,0.5164698700548342,0.535,211.32935928045507,5343.887612102028,96.32723216969647,0.535,201
P-209p90265043_VX-0p477857533217_LS-8p77962223972e-05_ST-386p665335025_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00953114007e-05_H-0011cc30ec,266,0,200,43.55484419560441,0.0,0.0,-8.54657830414368,0.566180288888873,0.58,274.3117430127347,4892.830199885484,63.60312078294547,0.58,201
P-210p093044543_VX-0p812610384047_LS-5p18819698292e-05_ST-390p525668596_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p93657267704e-06_H-d9be003c20,267,0,200,26.10474884198901,0.0,4.0,-7.92769457504707,0.345472460061373,0.5,183.5810274949995,4589.897599197426,60.743094086926035,0.5,201
P-210p211145159_VX-0p921242046338_LS-8p23126060485e-05_ST-311p238003519_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p23653975868e-06_H-0e4c2fc094,47,0,200,37.21552748159348,0.0,4.0,-2.717130568956037,0.5667408636111873,0.505,219.0509160381464,7363.674278246677,112.13854544636156,0.505,201
P-210p302841339_VX-0p779412575788_LS-5p86430912284e-05_ST-304p177226769_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p18943131388e-06_H-c15424829d,48,0,200,31.936764304945058,0.0,4.0,-2.767537764555968,0.4538609465575405,0.515,195.23279102033308,5369.964715882608,76.31384462306629,0.515,201
P-210p331349445_VX-0p877062157481_LS-5p88084341536e-05_ST-346p930868597_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p50031780743e-06_H-0e4c2fc094,49,0,200,29.57246065659895,0.0,4.0,-1.3935286195737717,0.29367040119048227,0.52,175.20669448322943,5598.747941769821,55.59857102581057,0.52,201
P-210p464738138_VX-0p237113609615_LS-6p46217439158e-05_ST-306p057190902_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p03451864735e-05_H-12faed80a6,379,0,200,31.142651019230954,0.07537688442211055,4.0,-24.444711224306246,0.986550969444238,0.685,309.4053513868874,4325.789661205314,137.03431930822242,0.685,201
P-211p816522505_VX-0p520710876808_LS-4p80782604054e-05_ST-318p660442183_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p26448979247e-06_H-5a4acb0e81,268,1,200,24.351416402472644,0.0,4.0,-4.854560729395708,0.4339820208333265,0.505,203.0528639571946,2743.1516193056677,48.887443076108035,0.505,201
P-211p964201781_VX-0p31026524833_LS-8p22948660567e-05_ST-308p041416816_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p5548375556e-05_H-22f5435fc5,50,0,200,29.300247647146485,0.01507537688442211,4.0,-9.284829514835067,1.0729634499999747,0.595,306.4731418406094,3633.2843791230134,133.0494332062251,0.595,201
P-212p092538093_VX-0p79096361392_LS-7p95278191784e-05_ST-347p757246585_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p09904238086e-06_H-b40dbd8ddd,269,0,200,36.82385817679562,0.0,4.0,-8.066191538461538,0.3407505942296041,0.55,223.0355163913266,6247.261498506314,57.809207761536584,0.55,201
P-212p375773305_VX-0p288263650586_LS-8p35116649465e-05_ST-312p800399692_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p67350985572e-05_H-bf3689621a,270,0,200,23.193706414835184,0.020100502512562814,4.0,-4.284182370256815,0.829223972222195,0.635,292.56993936339273,2938.7374843074053,105.06606949620502,0.635,201
P-212p474685749_VX-0p445530901525_LS-8p01654967217e-05_ST-390p176194232_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p08278024858e-05_H-4e23685f04,51,0,200,39.79863762362641,0.0,4.0,-12.255600046703321,0.6519497222222412,0.595,268.5238363423368,4535.370706442516,74.29484647697637,0.595,201
P-212p944274192_VX-0p351323873231_LS-4p80439392259e-05_ST-351p894554175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37312632889e-05_H-7c2e16b959,52,1,200,24.5201492442308,0.03015075376884422,4.0,-20.066670081819616,0.5019174247222082,0.59,247.9687887144108,3007.80881593344,61.56861607623625,0.59,201
P-213p315910834_VX-0p426447159191_LS-8p60684535809e-05_ST-346p722503996_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13123525366e-05_H-6aeda8a35c,53,0,200,26.10980372928168,0.0,4.0,-7.471288436366962,0.493941450584785,0.62,270.61823136425517,2994.881676540905,56.656733806903574,0.62,201
P-213p87237204_VX-0p329966780459_LS-7p13970627017e-05_ST-390p008507958_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p46200190101e-05_H-765072ed36,380,0,200,31.95555239120879,0.0,4.0,-14.37868276923082,0.688022121546993,0.625,303.4613886022147,3918.7494838706534,84.37301601600896,0.625,201
P-217p682945702_VX-0p631899079757_LS-7p17459883069e-05_ST-324p134516573_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p63432129838e-06_H-7c2e16b959,54,0,200,38.0629163609889,0.0,4.0,-7.395756645604436,0.6086254283333261,0.5,236.22800891482956,5157.641737353723,82.47060949864607,0.5,201
P-218p135837307_VX-0p411781802704_LS-5p72773552436e-05_ST-307p427986374_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17152350379e-05_H-b40dbd8ddd,271,0,200,30.41129349670328,0.0,4.0,-14.991636204395625,0.4921027395777884,0.57,240.75803586406013,3557.3024765426035,57.5627700414394,0.57,201
P-218p170294814_VX-0p856055229722_LS-8p4878396046e-05_ST-374p889107005_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p63529131711e-06_H-73846c96ef,272,0,200,36.234003182873,0.0,4.0,-5.636321224725322,0.3848733957157293,0.53,225.99204144831336,6645.257324036687,70.58515557330739,0.53,201
P-218p315594294_VX-0p70315782783_LS-8p24115302242e-05_ST-319p105471156_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p86065121098e-06_H-6c8dbbeedf,273,0,200,35.29284362872931,0.0,4.0,-4.293795470329641,0.3756858664346794,0.55,233.21017985131164,5310.1106996999415,56.525157339741526,0.55,201
P-218p352277735_VX-0p662592791038_LS-5p96508880483e-05_ST-307p55260089_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p28067173121e-06_H-b41981edcb,381,0,200,31.100515248076995,0.0,4.0,-9.489709261538437,0.4708079132216767,0.495,208.1392778800133,4436.522826291682,67.16126845955948,0.495,201
