experiment_name,has_keyhole,transition_count,max_positive_delta_W,diagnostic_argmax_delta_W_fraction,diagnostic_first_W_um,min_delta_W,median_positive_delta_W,fraction_positive_delta_W,total_positive_delta_W,max_positive_width_rate,median_positive_width_rate,fraction_positive_width_rate,population_row_index,P,VX,LS,ST,log_h,width_gain_20_um,width_gain_40_um,time_to_50pct_max_width_tau,robust_max_positive_dWdt_um_per_ms,robust_median_positive_dWdt_um_per_ms,robust_early_dWdt_20_um_per_ms,robust_early_dWdt_40_um_per_ms,robust_time_of_max_dWdt_tau,max_positive_delta_W_res51,max_positive_delta_W_res101
P-210p211145159_VX-0p921242046338_LS-8p23126060485e-05_ST-311p238003519_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p23653975868e-06_H-0e4c2fc094,0,200,37.21552748159348,0.0,4.0,-2.717130568956037,0.5667408636111873,0.505,219.0509160381464,7363.674278246677,112.13854544636156,0.505,47,210.211145159,0.921242046338,8.23126060485e-05,311.238003519,19.496608148406963,176.1486883076923,165.798677801105,0.03,5495.111651934932,52.27992401780263,601.9316877586625,-8.77118244811962,0.0,73.80585350879126,55.54386871813189
P-210p302841339_VX-0p779412575788_LS-5p86430912284e-05_ST-304p177226769_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p18943131388e-06_H-c15424829d,0,200,31.936764304945058,0.0,4.0,-2.767537764555968,0.4538609465575405,0.515,195.23279102033308,5369.964715882608,76.31384462306629,0.515,48,210.302841339,0.779412575788,5.86430912284e-05,304.177226769,20.089217148628133,153.150952032967,146.30820538461538,0.025,3794.901620138101,38.94341984231368,385.3474903250015,-12.779493869446116,0.0,69.6226016923077,45.13879886187848
P-210p331349445_VX-0p877062157481_LS-5p88084341536e-05_ST-346p930868597_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p50031780743e-06_H-0e4c2fc094,0,200,29.57246065659895,0.0,4.0,-1.3935286195737717,0.29367040119048227,0.52,175.20669448322943,5598.747941769821,55.59857102581057,0.52,49,210.331349445,0.877062157481,5.88084341536e-05,346.930868597,20.026110761752552,147.28497384615386,139.94469381215467,0.025,4342.103482190977,14.701790427302,342.82810057385853,-0.3916129207171352,0.0,69.68512824175824,45.86978579120878
P-211p964201781_VX-0p31026524833_LS-8p22948660567e-05_ST-308p041416816_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p5548375556e-05_H-22f5435fc5,0,200,29.300247647146485,0.01507537688442211,4.0,-9.284829514835067,1.0729634499999747,0.595,306.4731418406094,3633.2843791230134,133.0494332062251,0.595,50,211.964201781,0.31026524833,8.22948660567e-05,308.041416816,20.04938400428353,194.21095975690608,232.7344606315789,0.09,2317.422154821611,79.51698859616403,455.4034809083387,277.0552028804018,0.0,63.504957080663075,37.37722454615387
P-212p474685749_VX-0p445530901525_LS-8p01654967217e-05_ST-390p176194232_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p08278024858e-05_H-4e23685f04,0,200,39.79863762362641,0.0,4.0,-12.255600046703321,0.6519497222222412,0.595,268.5238363423368,4535.370706442516,74.29484647697637,0.595,51,212.474685749,0.445530901525,8.01654967217e-05,390.176194232,19.910193217425284,208.5163175824176,213.7944155555555,0.05,3160.9860631100278,28.49522704582276,384.3038373861253,134.7374173476929,0.0,64.8742907362637,55.47636433791212
P-212p944274192_VX-0p351323873231_LS-4p80439392259e-05_ST-351p894554175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37312632889e-05_H-7c2e16b959,1,200,24.5201492442308,0.03015075376884422,4.0,-20.066670081819616,0.5019174247222082,0.59,247.9687887144108,3007.80881593344,61.56861607623625,0.59,52,212.944274192,0.351323873231,4.80439392259e-05,351.894554175,20.799145738428294,165.18693881318674,175.9445016,0.065,2167.420750616745,27.07734402686939,415.448377350005,141.43129889507475,0.0,54.99125399116023,35.33833666464087
P-213p315910834_VX-0p426447159191_LS-8p60684535809e-05_ST-346p722503996_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13123525366e-05_H-6aeda8a35c,0,200,26.10980372928168,0.0,4.0,-7.471288436366962,0.493941450584785,0.62,270.61823136425517,2994.881676540905,56.656733806903574,0.62,53,213.315910834,0.426447159191,8.60684535809e-05,346.722503996,19.829459032955192,212.9389021978022,227.24677377777775,0.05,2288.737961030566,28.02631133140125,482.8009088182244,145.46551945588104,0.0,79.81199423736264,39.90708509010989
P-217p682945702_VX-0p631899079757_LS-7p17459883069e-05_ST-324p134516573_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p63432129838e-06_H-7c2e16b959,0,200,38.0629163609889,0.0,4.0,-7.395756645604436,0.6086254283333261,0.5,236.22800891482956,5157.641737353723,82.47060949864607,0.5,54,217.682945702,0.631899079757,7.17459883069e-05,324.134516573,19.926120342879205,186.00193104972377,180.69538217582425,0.035,3350.950464864613,39.780395742114486,429.0935183201308,16.166032326846324,0.0,79.74116828131865,49.45940558461523
P-222p079289377_VX-0p741891960581_LS-8p7279944479e-05_ST-335p366959171_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p50245704137e-06_H-0f2c16c7e5,0,200,39.890147468508296,0.0,4.0,-7.384433033516586,0.5142633005525283,0.525,245.00504934447176,6325.768494143341,81.55173121126128,0.525,55,222.079289377,0.741891960581,8.7279944479e-05,335.366959171,19.571895082360218,195.9110704615385,190.91880922651936,0.03,3950.967506080045,27.289834395918685,497.2177518012789,27.623166789849552,0.0,75.30534100549453,49.829416491208754
P-225p007853492_VX-0p825221323097_LS-8p70957490335e-05_ST-338p940755161_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p84585064393e-06_H-c2c7cd9590,0,200,35.54990092857139,0.0,4.0,-8.453102385714303,0.49687177926742265,0.52,244.21265546824162,6275.173742229621,87.70648190492966,0.52,56,225.007853492,0.825221323097,8.70957490335e-05,338.940755161,19.5349408564302,193.35450063736263,186.59957790055248,0.03,4557.586012251245,34.02667133150767,554.3300314647399,19.469367550047583,0.0,75.14015101978028,51.638962637362674
P-227p095146149_VX-0p485569900572_LS-4p61845747353e-05_ST-309p475761642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p93496630935e-06_H-c5f6eebf67,1,200,27.91057327857144,0.0,4.0,-1.554949619060693,0.39759530314329083,0.53,192.86487103757048,3176.1544636055214,45.24536576813048,0.53,57,227.095146149,0.485569900572,4.61845747353e-05,309.475761642,20.760882131994514,156.0098761878453,154.77919379999997,0.04,2703.326625483392,12.944321347964864,267.95410108643176,6.900721872425943,0.0,59.89782263186821,47.5111627857143
P-230p324353521_VX-0p227660683076_LS-8p68191306555e-05_ST-386p564919231_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p11899592755e-05_H-0602c4a780,0,200,22.973347008287316,0.0,4.0,-11.351676298342497,1.1128617500000644,0.655,334.0363261413712,3150.20777897283,152.60056536415223,0.655,58,230.324353521,0.227660683076,8.68191306555e-05,386.564919231,20.206963385500995,167.9497559116022,235.9547755555555,0.155,1876.3857046274827,108.19205258224238,475.5766241625975,312.67825039170083,0.0,40.22104214285715,27.36762965384618
P-231p081894821_VX-0p850370876493_LS-5p5190986405e-05_ST-302p777484886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67296074733e-06_H-179e4a5e71,0,200,25.11930247802196,0.0,4.0,-8.326280642857157,0.37006958628899156,0.5,189.91279022611624,4609.784737632729,67.91355501330474,0.5,59,231.081894821,0.850370876493,5.5190986405e-05,302.777484886,20.230879882083443,147.140710978022,139.94242261878455,0.025,4339.6800362962485,18.04898935037849,271.2382342152169,-9.580573462547152,0.0,71.5718298065934,47.29493531428573
P-233p106311211_VX-0p310101846937_LS-6p6327379673e-05_ST-336p786172861_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p55565684328e-05_H-add9572a86,0,200,22.65689846922305,0.06030150753768844,4.0,-10.834081752209869,0.5127120583333635,0.645,285.81192341441835,2831.402511435759,64.07294500526882,0.645,60,233.106311211,0.310101846937,6.6327379673e-05,336.786172861,20.46828353868822,184.46407072527475,218.42982966666668,0.09,2331.59765238687,60.29462122835194,443.9369096999752,260.0654985643265,0.0,55.15987594615386,37.31491447637366
P-233p11801175_VX-0p947725383123_LS-6p63357513021e-05_ST-310p062780041_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p09020934642e-06_H-1d842653b1,0,200,39.89619564697804,0.0,4.0,-3.871707978439403,0.3709023555453541,0.49,193.68487498904312,8129.666411847224,75.57894613895417,0.49,61,233.11801175,0.947725383123,6.63357513021e-05,310.062780041,19.909562419185228,160.64477461538462,154.0519512087912,0.03,5660.924250607371,23.757895762744017,508.2947615713038,-6.065398293954729,0.0,69.80944807692309,55.56177338736259
P-233p918914285_VX-0p55009860706_LS-6p76633993968e-05_ST-363p156889773_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p76955611431e-06_H-9f078c62f6,0,200,39.87185503956047,0.0,4.0,-2.4132914813188933,0.4518156032967795,0.555,230.8155899253331,4696.94510620533,53.224337937284936,0.555,62,233.918914285,0.55009860706,6.76633993968e-05,363.156889773,20.155251131086057,188.39239404395605,190.33407442857143,0.04,3277.7302505485595,21.80794343121137,366.28157426344217,32.67507771107081,0.0,76.37764220659339,55.64858964861883
P-236p369825033_VX-0p606859942193_LS-6p45901770765e-05_ST-328p218563755_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p94931460723e-06_H-0e4c2fc094,0,200,39.92046934945048,0.0,4.0,-7.742415579120902,0.3286340866666535,0.585,223.01922495078986,5195.443648117857,42.77003517121126,0.585,63,236.369825033,0.606859942193,6.45901770765e-05,328.218563755,20.18629858440819,180.2697447802198,178.54602625414364,0.035,3632.91111716019,18.211636876074216,395.8460881016761,6.199683514125828,0.0,79.52171820439548,55.82873252967029
P-238p364831187_VX-0p683428278389_LS-5p30391716287e-05_ST-377p396343519_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p05870792234e-06_H-1d842653b1,0,200,23.85905657978874,0.005025125628140704,4.0,-16.957103834890106,0.4310701936032473,0.48,203.35659678017032,3516.3786794073976,63.53168378830818,0.48,64,238.364831187,0.683428278389,5.30391716287e-05,377.396343519,20.43083892981622,155.42350154945052,154.42344153846153,0.035,3501.6733835604105,13.729232331685434,331.66654993039907,3.7810686836292207,0.0,71.83514362747252,47.51855872154699
P-240p986949999_VX-0p621810109213_LS-6p5255993688e-05_ST-389p31118835_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p75818940789e-06_H-377b770359,0,200,39.71500158397782,0.0,4.0,-6.985964262637282,0.5343481618714065,0.51,231.3827178517357,5293.016262010868,71.2152435492277,0.51,65,240.986949999,0.621810109213,6.5255993688e-05,389.31118835,20.178092032435877,180.46707927472528,178.84896468131868,0.035,3722.232851073183,31.11701020392549,460.2395030939402,-1.4017610855733318,0.0,78.95952602872917,55.857936669230746
P-241p526098173_VX-0p390351171714_LS-7p60309896784e-05_ST-322p459160533_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p23584119956e-05_H-0e4c2fc094,0,200,24.665702901923083,0.010050251256281407,4.0,-7.624827771703323,0.7412836733707593,0.55,283.1237238264787,2881.7586606031805,86.60611271424096,0.55,66,241.526098173,0.390351171714,7.60309896784e-05,322.459160533,20.18388609937647,209.1959395604395,225.25842333333333,0.065,2382.5314498885523,58.84062504208486,494.61882088737855,201.6412816293884,0.005,71.37110431428574,38.02820790714284
P-242p307622127_VX-0p748861384084_LS-6p09484851001e-05_ST-306p16946129_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p44194066558e-06_H-1d842653b1,0,200,31.017202494505483,0.0,4.0,-2.8912116269230523,0.3570819420122291,0.52,191.57336498222253,4992.400870015656,57.47443530036309,0.52,67,242.307622127,0.748861384084,6.09484851001e-05,306.16946129,20.19303111072375,164.43327800000003,159.95287560220996,0.03,3278.719421175509,15.87546705726518,441.22871392928494,-0.8884208563568833,0.0,70.92872626373627,40.74060030718234
P-243p042265843_VX-0p642372627708_LS-5p19118052277e-05_ST-314p809567363_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p50984770355e-06_H-ac0fcec187,1,200,24.75875558241758,0.005025125628140704,4.0,-15.328773585938919,0.45933144444447294,0.515,212.81593089405723,3430.1977287538143,63.63799958498511,0.515,68,243.042265843,0.642372627708,5.19118052277e-05,314.809567363,20.513475223999947,155.93686346153845,154.31068769230768,0.04,3313.5503578811017,14.455787110043044,273.28833183916464,3.321901993961491,0.0,70.61186894505495,47.8336177142857
P-250p363893775_VX-0p962117015407_LS-8p16921850603e-05_ST-395p976068127_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p01406848207e-06_H-0f2c16c7e5,0,200,39.800266225274704,0.0,4.0,-3.9433403282966992,0.3785305540267814,0.52,220.4022764730654,8187.177839077714,77.86623701963657,0.52,69,250.363893775,0.962117015407,8.16921850603e-05,395.976068127,19.661053355833136,188.19200635359115,178.52723204419888,0.025,5609.4298164847805,31.136587667129287,690.5014953491285,5.081548885280808,0.0,79.95457075824176,54.5381581923077
P-250p760727959_VX-0p576945875618_LS-7p55521762294e-05_ST-375p926323236_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p36147861851e-06_H-a88ac79600,0,200,39.9754847532967,0.0,4.0,-3.450117574142581,0.6048473276389075,0.51,248.22211955072376,4919.720882395445,74.43762212791674,0.51,70,250.760727959,0.576945875618,7.55521762294e-05,375.926323236,20.035533216152782,205.0937302762431,203.1575594505494,0.035,3354.56910481192,20.19528868430624,476.4983640768852,14.375304314410164,0.0,79.5234790285714,54.515501716022
P-251p6022239_VX-0p703685008905_LS-6p09329521029e-05_ST-391p344263507_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p85551140349e-06_H-0e4c2fc094,0,200,39.89750830384614,0.0,4.0,-2.0681040288461645,0.4140026760526041,0.505,205.97699439307794,6027.227746050864,62.54246247761341,0.505,71,251.6022239,0.703685008905,6.09329521029e-05,391.344263507,20.26216625678256,172.28786592307694,170.88359738461537,0.035,4220.398051323336,12.215518577105131,425.0878119989059,7.700423244073324,0.0,70.11721737252746,55.874233857692325
P-252p710023356_VX-0p579349155213_LS-8p35702038612e-05_ST-362p250166341_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p32679319476e-06_H-1d842653b1,0,200,32.81599030823044,0.0,4.0,-2.558217127747099,0.5542532000000051,0.525,253.45215814074933,4043.5166490738775,68.29390248327955,0.525,72,252.710023356,0.579349155213,8.35702038612e-05,362.250166341,19.889902926321984,215.35823472527477,214.5348119337017,0.035,3922.2490318106265,29.708228095944296,548.9034755735833,58.893095250100025,0.0,84.1982076571429,63.66363607967037
P-255p411547814_VX-0p885409904065_LS-6p83114026847e-05_ST-348p701073765_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p44846017745e-06_H-89021150a8,0,200,39.14404255302195,0.0,4.0,-5.577226726983753,0.3997870994841435,0.5,213.7265527192746,7428.6966788713735,75.87098583828359,0.5,73,255.411547814,0.885409904065,6.83114026847e-05,348.701073765,19.99087922657056,171.91050012154696,163.73504916483515,0.03,5251.851566162823,23.362698090196137,664.0692366806386,-3.2182241588182143,0.0,77.3104283226518,55.34717867071823
P-255p66284442_VX-0p61175678634_LS-8p38548151022e-05_ST-392p782565278_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p88568383831e-06_H-1d842653b1,0,200,36.30739530109011,0.0,4.0,-3.6873895978021665,0.4692868571428619,0.515,249.8474301209952,4723.753807648647,61.056309876393335,0.515,74,255.66284442,0.61175678634,8.38548151022e-05,392.782565278,19.869205273399675,212.5100107692308,210.96300153846155,0.035,4122.816319854233,19.28273718613432,528.9772196710362,12.886985802532813,0.0,83.46449255384616,63.377020892307726
P-256p84590034_VX-0p686841697171_LS-8p87652204691e-05_ST-323p817390946_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0236280396e-06_H-27614c4053,0,200,39.250210148066266,0.0,4.0,-8.77899534945061,0.3785640952379339,0.55,262.32160111395444,5731.828688615184,55.28287704394216,0.55,75,256.84590034,0.686841697171,8.87652204691e-05,323.817390946,19.730575484367332,213.2118071428572,207.63722769230773,0.035,4555.118571898165,25.860873385496333,497.97143963527526,7.17793222938192,0.0,83.00324277127064,62.38475394475135
P-258p098094226_VX-0p965907163653_LS-4p72561688305e-05_ST-378p378118453_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p99439364832e-06_H-985b11a49e,0,200,30.244830863186806,0.0,4.0,-2.3930858771978194,0.37006869275850107,0.51,169.86899788060862,6323.432879753184,77.37204913268884,0.51,76,258.098094226,0.965907163653,4.72561688305e-05,378.378118453,20.510574532402405,135.62356346961326,126.75379373480664,0.03,4538.336280467073,17.5092742371193,112.41308909505716,-12.407754533431495,0.0,62.64435624835163,43.41351155714285
P-260p125654688_VX-0p378472963537_LS-6p21275317791e-05_ST-359p026868384_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27462753427e-05_H-0602c4a780,0,200,30.758781031868168,0.0,4.0,-5.2755496483517135,0.7509923333333859,0.565,259.6380547664479,3641.5718991950416,88.91095439524537,0.565,77,260.125654688,0.378472963537,6.21275317791e-05,359.026868384,20.57645210322566,196.44949898901112,210.95258968421052,0.065,2075.614141211466,67.17563768145708,458.938575564876,169.9872032259067,0.0,60.78067202209945,35.06362781978022
P-261p886347681_VX-0p412060740992_LS-8p23359668267e-05_ST-378p690023731_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17073045867e-05_H-0e4c2fc094,0,200,39.71870255521976,0.0,4.0,-3.1904062777778393,0.657190584868431,0.6,283.8583997469881,4560.958920714608,75.46619269595024,0.6,78,261.886347681,0.412060740992,8.23359668267e-05,378.690023731,20.11825666477434,224.24062751381211,238.634945,0.065,3182.950203272324,29.336758920650936,499.76319873022345,191.67908016791915,0.0,79.49009378791206,55.436873942307685
P-263p723264659_VX-0p501861307944_LS-7p03164616445e-05_ST-399p080626763_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p61245771821e-06_H-1d842653b1,0,200,39.73409457829664,0.0,4.0,-9.209518415659389,0.5357815166667024,0.555,256.5952586405184,4427.3848688845965,59.69963591957321,0.555,79,263.723264659,0.501861307944,7.03164616445e-05,399.080626763,20.2633729873063,205.5306454945055,205.8337925555556,0.04,3041.505206114069,21.54162697501415,430.1249162247169,20.24606407308511,0.0,79.47308027845304,54.59270386428569
P-264p370573209_VX-0p395776293281_LS-4p78236029631e-05_ST-378p311267492_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21890085003e-05_H-985b11a49e,1,200,22.750471620329662,0.0,4.0,-7.335758750824176,0.7537507929824159,0.56,242.57998925404493,2694.879629960975,89.28463954391583,0.56,80,264.370573209,0.395776293281,4.78236029631e-05,378.311267492,20.96279175870226,174.0486766629834,184.16377854444443,0.055,1858.273076382972,41.24636127791414,495.3634857348407,119.95854488033308,0.0,39.938384406593386,31.375493299999988
P-265p432977562_VX-0p293015283246_LS-7p41925746724e-05_ST-326p902943993_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p64637166689e-05_H-1d842653b1,0,200,26.181526640883746,0.05527638190954774,4.0,-17.883322196475433,0.8832838416666959,0.645,320.87072298655403,3289.001605761238,110.96075539950319,0.645,81,265.432977562,0.293015283246,7.41925746724e-05,326.902943993,20.45839735218944,191.27933381215465,237.05005699999992,0.095,2051.918415602729,97.0270240787484,499.2685198746954,299.97400390448666,0.0,55.84183025966851,32.66788107912084
P-267p46239641_VX-0p483361678819_LS-7p67845272617e-05_ST-366p829607628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p98035387249e-06_H-1d842653b1,0,200,35.037506670054846,0.0,4.0,-3.980807079670285,0.455714821052581,0.55,257.0015417721198,3916.727912194086,50.94286464004223,0.55,82,267.46239641,0.483361678819,7.67845272617e-05,366.829607628,20.164235135429752,220.6960461538461,223.8779313333333,0.045,3127.9680380432646,17.84237546388242,508.46540270383616,68.6742694486922,0.0,74.72999929230768,55.96314242582415
P-267p660345133_VX-0p739236683111_LS-7p20061497304e-05_ST-322p433694738_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p52581333317e-06_H-0e4c2fc094,0,200,39.29487778571429,0.0,4.0,-9.72894999999994,0.507314430544568,0.535,247.73340079203297,6205.01120532884,80.10946727765307,0.535,83,267.660345133,0.739236683111,7.20061497304e-05,322.433694738,20.048925919555792,188.35565912087915,183.23804359116025,0.035,4157.325704811868,31.754145130742096,533.3734547810624,0.9861515797009514,0.0,77.47995858563534,52.65473343406588
