run_id,repeat,fold,feature,subset,learned_threshold,learned_direction,direction_is_below,train_n,test_n,balanced_accuracy,accuracy,keyhole_recall,conduction_recall,true_negative,false_positive,false_negative,true_positive,feature_roc_auc,feature_pr_auc
w85__r01_f05,1,5,max_positive_width_rate,q30,2822.8208493114153,below,1,278,24,0.46853146853146854,0.5,0.09090909090909091,0.8461538461538461,11,2,10,1,0.6643356643356643,0.5997835497835498
w85__r01_f05,1,5,max_positive_width_rate,q20,2822.8208493114153,below,1,278,17,0.5214285714285715,0.5882352941176471,0.14285714285714285,0.9,9,1,6,1,0.8142857142857143,0.7010204081632653
w85__r02_f01,2,1,max_positive_delta_W,full,31.94473828461539,below,1,277,73,0.5971264367816091,0.4383561643835616,0.8666666666666667,0.3275862068965517,19,39,2,13,0.5747126436781609,0.2644532697098586
w85__r02_f01,2,1,max_positive_delta_W,q30,31.94473828461539,below,1,277,23,0.5848214285714286,0.4782608695652174,0.8571428571428571,0.3125,5,11,1,6,0.5625,0.4471861471861472
w85__r02_f01,2,1,max_positive_delta_W,q20,31.94473828461539,below,1,277,16,0.5952380952380952,0.5625,0.8571428571428571,0.3333333333333333,3,6,1,6,0.6190476190476191,0.6024118738404451
w85__r02_f01,2,1,max_positive_width_rate,full,3846.0258180027904,below,1,277,73,0.5942528735632184,0.6301369863013698,0.5333333333333333,0.6551724137931034,38,20,7,8,0.6172413793103448,0.41808766660267177
w85__r02_f01,2,1,max_positive_width_rate,q30,3846.0258180027904,below,1,277,23,0.4642857142857143,0.4782608695652174,0.42857142857142855,0.5,8,8,4,3,0.3839285714285714,0.39111276921835925
w85__r02_f01,2,1,max_positive_width_rate,q20,3846.0258180027904,below,1,277,16,0.4920634920634921,0.5,0.42857142857142855,0.5555555555555556,5,4,4,3,0.4285714285714286,0.5317307692307692
w85__r02_f02,2,2,max_positive_delta_W,full,32.40799515411522,below,1,279,71,0.6578947368421053,0.4507042253521127,1.0,0.3157894736842105,18,39,0,14,0.6290726817042607,0.34830045266280163
w85__r02_f02,2,2,max_positive_delta_W,q30,32.40799515411522,below,1,279,22,0.6111111111111112,0.36363636363636365,1.0,0.2222222222222222,4,14,0,4,0.3611111111111111,0.169017094017094
w85__r02_f02,2,2,max_positive_delta_W,q20,32.40799515411522,below,1,279,15,0.5909090909090909,0.4,1.0,0.18181818181818182,2,9,0,4,0.38636363636363635,0.2560897435897436
w85__r02_f02,2,2,max_positive_width_rate,full,3569.2076807102126,below,1,279,71,0.556390977443609,0.6338028169014085,0.42857142857142855,0.6842105263157895,39,18,8,6,0.681704260651629,0.3563874196419287
w85__r02_f02,2,2,max_positive_width_rate,q30,3569.2076807102126,below,1,279,22,0.25,0.4090909090909091,0.0,0.5,9,9,4,0,0.15277777777777776,0.1353641456582633
w85__r02_f02,2,2,max_positive_width_rate,q20,3569.2076807102126,below,1,279,15,0.2727272727272727,0.4,0.0,0.5454545454545454,6,5,4,0,0.13636363636363633,0.19962121212121212
w85__r02_f03,2,3,max_positive_delta_W,full,32.40799515411522,below,1,283,67,0.6944444444444444,0.5074626865671642,1.0,0.3888888888888889,21,33,0,13,0.6723646723646723,0.33768664280197225
w85__r02_f03,2,3,max_positive_delta_W,q30,32.40799515411522,below,1,283,22,0.5833333333333334,0.5454545454545454,1.0,0.16666666666666666,2,10,0,10,0.4666666666666667,0.4569805632963528
w85__r02_f03,2,3,max_positive_delta_W,q20,32.40799515411522,below,1,283,15,0.6666666666666666,0.7333333333333333,1.0,0.3333333333333333,2,4,0,9,0.7407407407407407,0.7787477954144622
w85__r02_f03,2,3,max_positive_width_rate,full,3846.0258180027904,below,1,283,67,0.6303418803418803,0.6865671641791045,0.5384615384615384,0.7222222222222222,39,15,6,7,0.6652421652421652,0.36972885462877086
w85__r02_f03,2,3,max_positive_width_rate,q30,3846.0258180027904,below,1,283,22,0.5833333333333333,0.5909090909090909,0.5,0.6666666666666666,8,4,5,5,0.4916666666666667,0.5248913148255253
w85__r02_f03,2,3,max_positive_width_rate,q20,3846.0258180027904,below,1,283,15,0.6111111111111112,0.6,0.5555555555555556,0.6666666666666666,4,2,4,5,0.6296296296296297,0.7248066748066748
w85__r02_f04,2,4,max_positive_delta_W,full,32.77712869230773,below,1,281,69,0.6240740740740741,0.4492753623188406,0.9333333333333333,0.3148148148148148,17,37,1,14,0.5864197530864198,0.299354075750428
w85__r02_f04,2,4,max_positive_delta_W,q30,32.77712869230773,below,1,281,22,0.5446428571428571,0.45454545454545453,0.875,0.21428571428571427,3,11,1,7,0.49107142857142855,0.3992606351981352
w85__r02_f04,2,4,max_positive_delta_W,q20,32.77712869230773,below,1,281,15,0.45,0.3333333333333333,0.8,0.1,1,9,1,4,0.44,0.3727272727272727
w85__r02_f04,2,4,max_positive_width_rate,full,3854.5216075147328,below,1,281,69,0.6092592592592593,0.6521739130434783,0.5333333333333333,0.6851851851851852,37,17,7,8,0.6358024691358025,0.45100054401085865
w85__r02_f04,2,4,max_positive_width_rate,q30,3854.5216075147328,below,1,281,22,0.5089285714285714,0.5454545454545454,0.375,0.6428571428571429,9,5,5,3,0.48214285714285715,0.5568988625538548
w85__r02_f04,2,4,max_positive_width_rate,q20,3854.5216075147328,below,1,281,15,0.5,0.5333333333333333,0.4,0.6,6,4,3,2,0.44,0.5160839160839161
w85__r02_f05,2,5,max_positive_delta_W,full,32.40799515411522,below,1,280,70,0.5634278002699056,0.38571428571428573,0.8461538461538461,0.2807017543859649,16,41,2,11,0.5384615384615385,0.2732474609867298
w85__r02_f05,2,5,max_positive_delta_W,q30,32.40799515411522,below,1,280,23,0.5133928571428572,0.43478260869565216,0.7142857142857143,0.3125,5,11,2,5,0.42857142857142855,0.2905755613282102
w85__r02_f05,2,5,max_positive_delta_W,q20,32.40799515411522,below,1,280,16,0.375,0.3125,0.5,0.25,3,9,2,2,0.25,0.20625
w85__r02_f05,2,5,max_positive_width_rate,full,3556.366947521182,below,1,280,70,0.6201079622132253,0.6714285714285714,0.5384615384615384,0.7017543859649122,40,17,6,7,0.6477732793522267,0.35947305514430755
w85__r02_f05,2,5,max_positive_width_rate,q30,3556.366947521182,below,1,280,23,0.5580357142857143,0.6086956521739131,0.42857142857142855,0.6875,11,5,4,3,0.5357142857142858,0.37960329144539673
w85__r02_f05,2,5,max_positive_width_rate,q20,3556.366947521182,below,1,280,16,0.4583333333333333,0.5625,0.25,0.6666666666666666,8,4,3,1,0.4166666666666667,0.25416666666666665
w85__r03_f01,3,1,max_positive_delta_W,full,32.40799515411522,below,1,281,69,0.6551948051948052,0.4927536231884058,0.9285714285714286,0.38181818181818183,21,34,1,13,0.6311688311688312,0.26856191940728413
w85__r03_f01,3,1,max_positive_delta_W,q30,32.40799515411522,below,1,281,22,0.6058823529411765,0.5,0.8,0.4117647058823529,7,10,1,4,0.49411764705882355,0.2521603396603397
w85__r03_f01,3,1,max_positive_delta_W,q20,32.40799515411522,below,1,281,15,0.6022727272727273,0.5333333333333333,0.75,0.45454545454545453,5,6,1,3,0.5227272727272728,0.32007575757575757
w85__r03_f01,3,1,max_positive_width_rate,full,3846.0258180027904,below,1,281,69,0.612987012987013,0.6376811594202898,0.5714285714285714,0.6545454545454545,36,19,6,8,0.7025974025974027,0.3450489663834222
w85__r03_f01,3,1,max_positive_width_rate,q30,3846.0258180027904,below,1,281,22,0.49411764705882355,0.5454545454545454,0.4,0.5882352941176471,10,7,3,2,0.5294117647058824,0.3192982456140351
w85__r03_f01,3,1,max_positive_width_rate,q20,3846.0258180027904,below,1,281,15,0.5681818181818181,0.6,0.5,0.6363636363636364,7,4,2,2,0.6363636363636364,0.4270833333333333
w85__r03_f02,3,2,max_positive_delta_W,full,32.40799515411522,below,1,280,70,0.6071428571428572,0.4142857142857143,0.9285714285714286,0.2857142857142857,16,40,1,13,0.5790816326530612,0.3600677224523072
w85__r03_f02,3,2,max_positive_delta_W,q30,32.40799515411522,below,1,280,23,0.44607843137254904,0.2608695652173913,0.8333333333333334,0.058823529411764705,1,16,1,5,0.3627450980392157,0.2903715357233664
w85__r03_f02,3,2,max_positive_delta_W,q20,32.40799515411522,below,1,280,15,0.4,0.26666666666666666,0.8,0.0,0,10,1,4,0.30000000000000004,0.4226495726495727
w85__r03_f02,3,2,max_positive_width_rate,full,4579.913474253048,below,1,280,70,0.5625,0.5142857142857142,0.6428571428571429,0.48214285714285715,27,29,5,9,0.6301020408163265,0.4431964199821342
w85__r03_f02,3,2,max_positive_width_rate,q30,4579.913474253048,below,1,280,23,0.2549019607843137,0.21739130434782608,0.3333333333333333,0.17647058823529413,3,14,4,2,0.3529411764705882,0.42058770113690025
w85__r03_f02,3,2,max_positive_width_rate,q20,4579.913474253048,below,1,280,15,0.1,0.06666666666666667,0.2,0.0,0,10,4,1,0.2,0.4032967032967033
w85__r03_f03,3,3,max_positive_delta_W,full,32.40799515411522,below,1,281,69,0.6181818181818182,0.391304347826087,1.0,0.23636363636363636,13,42,0,14,0.612987012987013,0.4075759543653532
w85__r03_f03,3,3,max_positive_delta_W,q30,32.40799515411522,below,1,281,20,0.6818181818181819,0.65,1.0,0.36363636363636365,4,7,0,9,0.5757575757575758,0.5574901949901949
w85__r03_f03,3,3,max_positive_delta_W,q20,32.40799515411522,below,1,281,14,0.6111111111111112,0.5,1.0,0.2222222222222222,2,7,0,5,0.5777777777777778,0.549047619047619
w85__r03_f03,3,3,max_positive_width_rate,full,4579.913474253048,below,1,281,69,0.6649350649350649,0.5507246376811594,0.8571428571428571,0.4727272727272727,26,29,2,12,0.6987012987012987,0.42468235531736664
w85__r03_f03,3,3,max_positive_width_rate,q30,4579.913474253048,below,1,281,20,0.5252525252525253,0.5,0.7777777777777778,0.2727272727272727,3,8,2,7,0.5757575757575757,0.610672514619883
w85__r03_f03,3,3,max_positive_width_rate,q20,4579.913474253048,below,1,281,14,0.5111111111111111,0.42857142857142855,0.8,0.2222222222222222,2,7,1,4,0.6444444444444445,0.6247619047619046
w85__r03_f04,3,4,max_positive_delta_W,full,31.94473828461539,below,1,281,69,0.5922077922077922,0.43478260869565216,0.8571428571428571,0.32727272727272727,18,37,2,12,0.6012987012987013,0.2806327744804852
w85__r03_f04,3,4,max_positive_delta_W,q30,31.94473828461539,below,1,281,25,0.5069444444444444,0.4,0.8888888888888888,0.125,2,14,1,8,0.4930555555555555,0.38725075215271293
w85__r03_f04,3,4,max_positive_delta_W,q20,31.94473828461539,below,1,281,17,0.47857142857142854,0.4117647058823529,0.8571428571428571,0.1,1,9,1,6,0.5714285714285714,0.5573805279687633
w85__r03_f04,3,4,max_positive_width_rate,full,3846.0258180027904,below,1,281,69,0.5863636363636364,0.6376811594202898,0.5,0.6727272727272727,37,18,7,7,0.6493506493506493,0.3760275040860833
w85__r03_f04,3,4,max_positive_width_rate,q30,3846.0258180027904,below,1,281,25,0.44791666666666663,0.48,0.3333333333333333,0.5625,9,7,6,3,0.5277777777777777,0.4683302808302808
w85__r03_f04,3,4,max_positive_width_rate,q20,3846.0258180027904,below,1,281,17,0.4928571428571428,0.5294117647058824,0.2857142857142857,0.7,7,3,5,2,0.6,0.5667259327973613
w85__r03_f05,3,5,max_positive_delta_W,full,32.40799515411522,below,1,277,73,0.6676755447941889,0.5068493150684932,0.9285714285714286,0.4067796610169492,24,35,1,13,0.6016949152542372,0.2676867636740144
w85__r03_f05,3,5,max_positive_delta_W,q30,32.40799515411522,below,1,277,23,0.6587301587301587,0.6086956521739131,0.8888888888888888,0.42857142857142855,6,8,1,8,0.5396825396825398,0.4123931623931624
w85__r03_f05,3,5,max_positive_delta_W,q20,32.40799515411522,below,1,277,15,0.75,0.7333333333333333,1.0,0.5,4,4,0,7,0.6071428571428571,0.5280972995258708
w85__r03_f05,3,5,max_positive_width_rate,full,3846.0258180027904,below,1,277,73,0.5447941888619855,0.6164383561643836,0.42857142857142855,0.6610169491525424,39,20,8,6,0.5835351089588378,0.3603164980389817
w85__r03_f05,3,5,max_positive_width_rate,q30,3846.0258180027904,below,1,277,23,0.45238095238095233,0.4782608695652174,0.3333333333333333,0.5714285714285714,8,6,6,3,0.3492063492063492,0.3533871629459865
w85__r03_f05,3,5,max_positive_width_rate,q20,3846.0258180027904,below,1,277,15,0.4642857142857143,0.4666666666666667,0.42857142857142855,0.5,4,4,4,3,0.4464285714285714,0.4792207792207791
w85__r04_f01,4,1,max_positive_delta_W,full,32.40799515411522,below,1,280,70,0.5371120107962213,0.34285714285714286,0.8461538461538461,0.22807017543859648,13,44,2,11,0.4817813765182187,0.2005181123702947
w85__r04_f01,4,1,max_positive_delta_W,q30,32.40799515411522,below,1,280,23,0.47692307692307695,0.43478260869565216,0.8,0.15384615384615385,2,11,2,8,0.31538461538461543,0.3661309994278765
