model,subset,role,feature_count,features,metric,mean,sd_across_repeats,repeat_blocks
m3_plus_max_delta_W,q20,m3_reference,5,P + VX + LS + ST + max_positive_delta_W,keyhole_recall,0.7990641552783516,0.029257183836398342,20
m3_plus_max_delta_W,q20,m3_reference,5,P + VX + LS + ST + max_positive_delta_W,conduction_recall,0.9320374163246999,0.01082761517615239,20
m3_plus_max_delta_W,q20,m3_reference,5,P + VX + LS + ST + max_positive_delta_W,false_negative,6.05,0.9445132413883326,20
m3_plus_max_delta_W,q20,m3_reference,5,P + VX + LS + ST + max_positive_delta_W,false_positive,3.15,0.4893604849295929,20
m3_plus_max_delta_W,q20,m3_reference,5,P + VX + LS + ST + max_positive_delta_W,brier_score,0.10025026148705474,0.005716711515986755,20
m3_plus_max_delta_W,q30,m3_reference,5,P + VX + LS + ST + max_positive_delta_W,roc_auc,0.9568258850956219,0.005268066682212946,20
m3_plus_max_delta_W,q30,m3_reference,5,P + VX + LS + ST + max_positive_delta_W,pr_auc,0.8703159706458747,0.02016078838839701,20
m3_plus_max_delta_W,q30,m3_reference,5,P + VX + LS + ST + max_positive_delta_W,accuracy,0.9156832593341079,0.011838014946564496,20
m3_plus_max_delta_W,q30,m3_reference,5,P + VX + LS + ST + max_positive_delta_W,balanced_accuracy,0.8955835632718292,0.015334471469277978,20
m3_plus_max_delta_W,q30,m3_reference,5,P + VX + LS + ST + max_positive_delta_W,keyhole_recall,0.8343438073701233,0.027045557860335,20
m3_plus_max_delta_W,q30,m3_reference,5,P + VX + LS + ST + max_positive_delta_W,conduction_recall,0.9568233191735356,0.007918454872299247,20
m3_plus_max_delta_W,q30,m3_reference,5,P + VX + LS + ST + max_positive_delta_W,false_negative,6.2,1.0052493799000692,20
m3_plus_max_delta_W,q30,m3_reference,5,P + VX + LS + ST + max_positive_delta_W,false_positive,3.2,0.6155870112510925,20
m3_plus_max_delta_W,q30,m3_reference,5,P + VX + LS + ST + max_positive_delta_W,brier_score,0.07353166554596648,0.004470601111881392,20
