run_id,repeat,fold,budget,spearman,top1_agreement,top5_jaccard,top10_jaccard,median_S_L100,median_S_L1000,median_rank_change
w85__r17_f04,17,4,24,0.9999986666518517,1.0,1.0,0.8181818181818182,239238.07184412895,23921008.3499991,0.0
w85__r17_f04,17,4,32,0.9999995180102692,1.0,1.0,1.0,183656.3161660169,18362137.57114443,0.0
w85__r17_f04,17,4,40,0.999998428360754,1.0,1.0,1.0,111904.75338845361,11189942.330328023,0.0
w85__r17_f04,17,4,60,0.9999856517684194,1.0,1.0,1.0,15036.106265437451,342086.61176034797,0.0
w85__r17_f04,17,4,80,0.9997910032258198,1.0,1.0,1.0,371185.0174760921,27003365.732747175,1.0
w85__r17_f05,17,5,16,1.0,1.0,1.0,1.0,5.41041194181626,5.41041194181626,0.0
w85__r17_f05,17,5,24,0.9999835553728375,1.0,1.0,1.0,6563.381181402514,656292.8740670348,0.0
w85__r17_f05,17,5,32,0.9999884322464627,1.0,1.0,1.0,6658.794612557134,665447.9273799787,0.0
w85__r17_f05,17,5,40,0.9999963328417596,1.0,1.0,1.0,69604.55818491688,6960392.876434817,0.0
w85__r17_f05,17,5,60,0.9999993478076553,1.0,1.0,1.0,182792.2899449909,18279222.528184287,0.0
w85__r17_f05,17,5,80,0.9997843946321697,1.0,0.6666666666666666,1.0,193463.4003419418,7952290.275892624,1.0
w85__r18_f01,18,1,16,1.0,1.0,1.0,1.0,14.488931334706061,14.488931334706061,0.0
w85__r18_f01,18,1,24,1.0,1.0,1.0,1.0,215760.49150503127,21576030.66533495,0.0
w85__r18_f01,18,1,32,0.9999975900513465,1.0,1.0,1.0,52997.25792758095,5297752.065418297,0.0
w85__r18_f01,18,1,40,0.999998428360754,1.0,1.0,1.0,116782.10765375194,11677277.695249759,0.0
w85__r18_f01,18,1,60,0.9999973912306217,1.0,1.0,1.0,541389.1774247921,54138853.62983614,0.0
w85__r18_f01,18,1,80,0.9999909131837313,1.0,1.0,1.0,680570.0367056424,586667.1698497427,0.0
w85__r18_f02,18,2,16,1.0,1.0,1.0,1.0,12.869650786696411,12.869650786696411,0.0
w85__r18_f02,18,2,24,0.9999964444049377,1.0,1.0,1.0,60981.75921528921,6096527.8228593785,0.0
w85__r18_f02,18,2,32,0.999998554030808,1.0,1.0,1.0,32531.87772940898,3252843.1771182483,0.0
w85__r18_f02,18,2,40,1.0,1.0,1.0,1.0,26.655406677955696,26.647229387906723,0.0
w85__r18_f02,18,2,60,0.9999941302688987,1.0,1.0,1.0,71924.08765491098,7185992.671636689,0.0
w85__r18_f02,18,2,80,0.9999958696289687,1.0,1.0,1.0,98654.63007341823,9858276.090264235,0.0
w85__r18_f03,18,3,16,0.999990964413342,1.0,1.0,1.0,20292.498181177067,2010740.0503067323,0.0
w85__r18_f03,18,3,24,0.9999986666518517,1.0,1.0,1.0,101200.11026579497,10119877.522643112,0.0
w85__r18_f03,18,3,32,0.9999802384210403,1.0,1.0,1.0,8651.576305678143,713868.380613788,0.0
w85__r18_f03,18,3,40,1.0,1.0,1.0,1.0,20.100408066766953,20.100408066766953,0.0
w85__r18_f03,18,3,60,0.9999980434229663,1.0,1.0,1.0,57122.488120476046,5707675.32267101,0.0
w85__r18_f03,18,3,80,0.9999950435547624,1.0,1.0,1.0,77336.06740037544,7728573.437974477,0.0
w85__r18_f04,18,4,16,1.0,1.0,1.0,1.0,2.106414745528073,2.106414745528073,0.0
w85__r18_f04,18,4,24,0.9999982222024688,1.0,1.0,1.0,38996.59888727235,3899652.2589314906,0.0
w85__r18_f04,18,4,32,1.0,1.0,1.0,1.0,3.6561972095071322,3.6561972095071322,0.0
w85__r18_f04,18,4,40,0.999998428360754,1.0,1.0,1.0,46601.36495724616,4660051.051159724,0.0
w85__r18_f04,18,4,60,0.9996680340966156,1.0,1.0,1.0,4929.094966357501,1272.6659927111546,1.0
w85__r18_f04,18,4,80,0.9997637427770136,1.0,1.0,1.0,131.9043212055593,157.62753444563532,1.0
w85__r18_f05,18,5,16,1.0,1.0,1.0,1.0,1.5914688313411856,1.5914688313411856,0.0
w85__r18_f05,18,5,24,0.9999973333037033,1.0,1.0,1.0,18692.17693490962,1869069.4629792746,0.0
w85__r18_f05,18,5,32,0.9999980720410772,1.0,1.0,1.0,103257.26822367364,10325690.828999817,0.0
w85__r18_f05,18,5,40,1.0,1.0,1.0,1.0,31.15164442051317,31.15164442051317,0.0
w85__r18_f05,18,5,60,0.9999999999999998,1.0,1.0,1.0,363.86883561902494,363.86883561902494,0.0
w85__r18_f05,18,5,80,0.9998405676781944,1.0,1.0,1.0,165070.37547982414,5801.670148719414,1.0
w85__r19_f01,19,1,16,1.0,1.0,1.0,1.0,14.302274172875032,14.302274172875032,0.0
w85__r19_f01,19,1,24,0.9992688807653418,1.0,1.0,0.8181818181818182,285802.58282544883,181742.89735207497,1.0
w85__r19_f01,19,1,32,0.9953396412936028,0.0,1.0,0.6666666666666666,17682.638265642483,4023048.800963673,5.0
w85__r19_f01,19,1,40,0.9999994761202513,1.0,1.0,1.0,36810.60043870741,3680797.851261789,0.0
w85__r19_f01,19,1,60,0.999996739038277,1.0,1.0,1.0,57281.7846470535,5727211.803670354,0.0
w85__r19_f01,19,1,80,0.9999975217773812,1.0,1.0,1.0,81069.19259211386,8105834.552247107,0.0
w85__r19_f02,19,2,16,0.9999999999999999,1.0,1.0,1.0,709.181101772291,709.181101772291,0.0
w85__r19_f02,19,2,24,1.0,1.0,1.0,1.0,710259.369565348,71025936.95653471,0.0
w85__r19_f02,19,2,32,1.0,1.0,1.0,1.0,197.41546284312415,197.41546284312415,0.0
w85__r19_f02,19,2,40,1.0,1.0,1.0,1.0,517.6749606334851,517.6749606334851,0.0
w85__r19_f02,19,2,60,0.9999960868459323,1.0,1.0,1.0,94.19506121498321,94.19028837902457,0.0
w85__r19_f02,19,2,80,1.0,1.0,1.0,1.0,113.29552786437446,113.29552786437446,0.0
w85__r19_f03,19,3,16,0.9999991785830311,1.0,1.0,1.0,47895.7006255179,4789568.0226302575,0.0
w85__r19_f03,19,3,24,0.9999853331703685,1.0,1.0,0.8181818181818182,17022.28402553862,1686413.6487618126,0.0
w85__r19_f03,19,3,32,0.9999995180102692,1.0,1.0,1.0,36672.71696659615,3667224.1803171644,0.0
w85__r19_f03,19,3,40,0.9999942373227649,1.0,1.0,1.0,28979.35008897096,2897877.0692414613,0.0
w85__r19_f03,19,3,60,0.9999999999999998,1.0,1.0,1.0,1998.5381896586368,1998.5381896586368,0.0
w85__r19_f03,19,3,80,0.9999942174805561,1.0,1.0,1.0,12612.501155455087,18041.554767513968,0.0
w85__r19_f04,19,4,16,1.0,1.0,1.0,1.0,1.4329783584666216,1.4329783584666216,0.0
w85__r19_f04,19,4,24,0.9999977777530861,1.0,1.0,1.0,33178.988780984655,3317851.1406513564,0.0
w85__r19_f04,19,4,32,0.9999980720410772,1.0,1.0,1.0,39899.98601143899,3989943.8025776176,0.0
w85__r19_f04,19,4,40,0.9999958089620108,1.0,1.0,1.0,43670.78210797218,4367058.5912566865,0.0
w85__r19_f04,19,4,60,0.9998786922239105,1.0,1.0,1.0,2721.601574933889,2261.610883309595,0.0
w85__r19_f04,19,4,80,0.9994399216881652,0.0,1.0,0.8181818181818182,121637.83826972784,17637018.17395128,1.0
w85__r19_f05,19,5,16,0.9999999999999999,1.0,1.0,1.0,3668.111597611509,3668.111597611509,0.0
w85__r19_f05,19,5,24,0.9995137723752484,0.0,0.42857142857142855,0.8181818181818182,1044353.1419515378,3612761.007295388,1.0
w85__r19_f05,19,5,32,1.0,1.0,1.0,1.0,2372615.2392477747,237261496.61518526,0.0
w85__r19_f05,19,5,40,0.9999994761202513,1.0,1.0,1.0,409015.00811973936,40901491.62149809,0.0
w85__r19_f05,19,5,60,0.9999993478076553,1.0,1.0,1.0,158405.022637631,15837692.653745923,0.0
w85__r19_f05,19,5,80,0.9999991739257936,1.0,1.0,1.0,175557.560861691,17549820.16623218,0.0
w85__r20_f01,20,1,16,0.9962173748581516,1.0,0.6666666666666666,1.0,18.666546677470862,41.28761431506582,4.0
w85__r20_f01,20,1,24,1.0,1.0,1.0,1.0,2.2007413666103415,2.201163581215045,0.0
w85__r20_f01,20,1,32,1.0,1.0,1.0,1.0,2.1631577633001724,2.1631577633001724,0.0
w85__r20_f01,20,1,40,0.9999958089620108,1.0,1.0,1.0,50617.579994564076,5061740.97175744,0.0
w85__r20_f01,20,1,60,0.9999178237645845,1.0,1.0,1.0,29924.328872347585,178238.6526487079,0.0
w85__r20_f01,20,1,80,0.999976869922225,1.0,1.0,1.0,47122.377337323145,74161.68183171797,0.0
w85__r20_f02,20,2,16,0.9999999999999999,1.0,1.0,1.0,8284.18815198756,8284.18815198756,0.0
w85__r20_f02,20,2,24,0.9999995555506171,1.0,1.0,1.0,489886.34594708495,48987978.274692714,0.0
w85__r20_f02,20,2,32,0.9999990360205386,1.0,1.0,1.0,900270.978255489,90027046.7076316,0.0
w85__r20_f02,20,2,40,1.0,1.0,1.0,1.0,41.32157049177693,41.32157049177693,0.0
w85__r20_f02,20,2,60,0.9999980434229663,1.0,1.0,1.0,87297.24424496034,8727971.238288693,0.0
w85__r20_f02,20,2,80,1.0,1.0,1.0,1.0,113.36380195023835,113.36380195023835,0.0
w85__r20_f03,20,3,16,1.0,1.0,1.0,1.0,2.3995454559283402,2.3995454559283402,0.0
w85__r20_f03,20,3,24,0.9999977777530861,1.0,1.0,1.0,54258.68509261354,5425856.086408383,0.0
w85__r20_f03,20,3,32,0.9963542296767826,1.0,0.6666666666666666,0.8181818181818182,77113.44962878042,5702989.594125755,2.0
w85__r20_f03,20,3,40,0.9999952850822623,1.0,1.0,1.0,54214.0940500507,5421154.439969428,0.0
w85__r20_f03,20,3,60,0.9992962844602128,1.0,1.0,1.0,83589.46064254557,5043604.110089729,1.0
w85__r20_f03,20,3,80,0.9998480023460506,1.0,1.0,1.0,177469.89960757925,233954.90856217532,0.0
w85__r20_f04,20,4,16,0.9999979464575778,1.0,1.0,1.0,118556.38844083954,11855606.451876588,0.0
w85__r20_f04,20,4,24,0.9999964444049377,1.0,1.0,1.0,67559.74285918934,6755583.448377797,0.0
w85__r20_f04,20,4,32,0.9999971080616157,1.0,1.0,1.0,64093.71550914357,6409151.128422581,0.0
w85__r20_f04,20,4,40,0.9999989522405027,1.0,1.0,1.0,106582.73062435602,10658187.561052855,0.0
w85__r20_f04,20,4,60,0.9999986956153107,1.0,1.0,1.0,52377.28662538604,5230745.460099552,0.0
w85__r20_f04,20,4,80,0.9999933914063499,1.0,1.0,1.0,77759.61546846782,7762853.483394214,0.0
w85__r20_f05,20,5,16,1.0,1.0,1.0,1.0,263.579168413073,263.579168413073,0.0
w85__r20_f05,20,5,24,1.0,1.0,1.0,1.0,22024.70620375355,22024.70620375355,0.0
w85__r20_f05,20,5,32,1.0,1.0,1.0,1.0,19216.236664972894,19216.236664972894,0.0
w85__r20_f05,20,5,40,1.0,1.0,1.0,1.0,29178.728829842723,29178.728829842723,0.0
w85__r20_f05,20,5,60,1.0,1.0,1.0,1.0,33989.30887378434,33989.30887378434,0.0
w85__r20_f05,20,5,80,0.9999942174805561,1.0,1.0,1.0,10892.66319539791,7066.058294074171,0.0
