idx,n,err,pmean,q20frac,y,D,logh,B1,kh_frames,partition,cfg,TE
170,20,0.0,3.188312555835182e-05,0.0,0,51.032129999999995,19.6068496791466,1.8895094434243083,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
171,20,0.0,4.034282630982488e-06,0.0,0,39.16272,19.40340370526161,1.595766573065611,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
172,20,0.0,0.01069989225435961,0.1,0,54.88841,20.00711079843133,1.0435896907170528,0,old-data-local,0.0002|0.0014|0.0012|0.00125,0.00125
173,20,0.0,0.00041946760597966204,0.0,0,47.08422,19.644580601044215,1.35616177313135,0,old-data-local,0.0002|0.0014|0.0012|0.00125,0.00125
174,20,0.0,1.9754078150579644e-07,0.0,0,35.31319,19.34248098088177,2.1120387228434123,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
175,20,0.0,0.0031332339785592467,0.0,0,54.97528,19.913279389830176,1.141904372564999,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
176,20,0.0,1.2515389812506329e-06,0.0,0,42.834480000000006,19.276680283548618,1.6017931330879513,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
177,20,0.0,3.374816864720742e-05,0.0,0,50.982839999999996,19.58954608132901,2.2809670126346075,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
178,20,0.0,0.011126032664162722,0.3,0,55.19167,20.004218940254336,0.9733264999823983,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
179,20,0.0,0.014942946645470556,0.1,0,59.1335,20.20075214439884,1.0279283294408437,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
180,20,0.0,0.002050858476434314,0.0,0,50.941649999999996,19.94987157943667,1.5235990846868002,0,old-data-local,-0.0002|0.0012|0.0014|0.00125,0.00125
181,20,0.0,8.646709956740961e-12,0.0,0,30.79184,18.840937438708494,3.09191773538003,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
182,20,0.0,0.005007595045356084,0.0,0,55.165389999999995,19.997319494262445,1.2979473223110272,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
183,20,0.0,0.00020653660048992607,0.0,0,43.23801,19.801683506954653,1.675788012166358,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
184,20,0.05,0.3773644258434697,1.0,0,79.28481,20.651886455504343,0.1705316360150575,0,old-data-local,-0.0002|0.0012|0.0014|0.00125,0.00125
185,20,0.0,1.3686598481177329e-06,0.0,0,51.04531,19.372321119849033,2.05870781749212,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
186,20,0.0,3.075637344641611e-10,0.0,0,35.102650000000004,19.009241364181552,2.522950248895866,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
187,20,0.0,0.004735136391803963,0.0,0,55.29636,20.056744606193906,1.3844967801649157,0,old-data-local,-0.0002|0.0012|0.0014|0.00125,0.00125
188,20,0.0,0.0010594083928651798,0.0,0,47.39063,19.913036073750103,1.389013904553525,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
189,20,0.0,0.01840548325712348,0.05,0,62.68266,20.128428571350423,1.1560514017140777,0,old-data-local,-0.0002|0.0012|0.0014|0.00125,0.00125
190,20,0.0,0.002663024145147119,0.0,0,54.33847,20.022016667690565,1.488614405689479,0,old-data-local,-0.0002|0.0012|0.0014|0.00125,0.00125
191,20,0.0,0.0004666917636825474,0.0,0,54.68535,19.729720941603077,1.2053535819833487,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
192,20,1.0,0.16008653392253222,1.0,1,139.3355,20.529131526047987,0.35088821695067496,21,old-data-local,-0.0002|0.0012|0.0014|0.00125,0.00125
193,20,0.0,7.020381895017636e-06,0.0,0,43.09649,19.49839344978244,1.6979028628716641,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
194,20,0.0,0.02240789844037181,0.1,0,62.86187,20.23659873127434,1.0677438673164117,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
195,20,0.0,3.425457064220736e-08,0.0,0,39.08076,19.156869355009817,2.159357894368091,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
196,20,0.0,0.001050661042796719,0.0,0,59.140769999999996,19.775013651434655,1.4904895133545486,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
197,20,0.0,0.0018540633758107107,0.0,0,47.46592,20.00796867965775,1.626047871903571,0,old-data-local,-0.0002|0.0012|0.0014|0.00125,0.00125
198,20,0.0,5.0486607738834105e-09,0.0,0,38.96762,19.141888103407723,2.3704928250331685,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
199,20,0.85,0.42028788639313247,1.0,1,182.7274,20.70630401683901,0.1705316360150575,10,old-data-local,-0.0002|0.0012|0.0014|0.00125,0.00125
200,20,0.0,4.0508551251150494e-07,0.0,0,46.86095,19.237938742690247,2.0711356015407367,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
201,20,1.0,0.31556028315670587,1.0,1,160.271,20.64071918063924,0.27479774882523406,30,old-data-local,-0.0002|0.0012|0.0014|0.00125,0.00125
202,20,0.0,0.000479189084171594,0.0,0,58.490050000000004,19.64025528742875,1.4316563638215662,0,old-data-local,0.0002|0.0014|0.0012|0.00125,0.00125
203,20,0.0,0.0011036300433261204,0.0,0,47.28695,19.968785679989466,1.9343428815838586,0,old-data-local,-0.0002|0.0012|0.0014|0.00125,0.00125
204,20,0.0,0.001436713088895658,0.0,0,62.29735,19.916723309473028,1.2744736121054916,0,old-data-local,0.0002|0.0014|0.0012|0.00125,0.00125
205,20,0.0,8.915994686162776e-05,0.0,0,47.007250000000006,19.723954334627816,1.7388584015708028,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
206,20,0.0,0.00044579531727890754,0.0,0,59.3659,19.81932364682215,2.105168084105435,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
207,20,0.0,8.039809228534977e-05,0.0,0,54.99804,19.500969117652893,1.4471080284948392,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
208,20,0.0,0.00020220082859054856,0.0,0,55.00104,19.5684356507915,1.3679713023529028,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
209,20,0.0,0.000508502954147616,0.0,0,62.834109999999995,19.798300653720222,1.654061524311883,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
210,20,0.0,0.0012397632911245182,0.0,0,47.39079,19.971997632948,1.9876986268031165,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
211,20,0.05,0.427163276524246,0.25,0,62.83078999999999,20.68794511287424,1.000539645417697,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
212,20,0.0,0.003249399473429548,0.0,0,54.95313,20.07833979573192,1.582669828542513,0,old-data-local,-0.0002|0.0012|0.0014|0.00125,0.00125
213,20,0.0,0.0009455321466589339,0.05,0,62.61592,19.70727218499421,1.1467127605430085,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
214,20,0.0,0.2859207471171075,1.0,0,62.97765,20.600391058659632,0.7886046737269528,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
215,20,0.0,4.803182469533011e-09,0.0,0,39.003730000000004,19.14397925157332,2.705459846209535,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
216,20,0.0,1.733748246124378e-06,0.0,0,42.77122,19.433334497523145,2.1183828009090844,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
217,20,0.0,0.007020885186761916,0.7,0,62.802820000000004,19.978652018293502,0.8834748687839725,0,old-data-local,0.0002|0.0014|0.0012|0.00125,0.00125
218,20,0.0,0.00015701757285455643,0.0,0,58.48435,19.55647518469836,1.7352366829053605,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
219,20,0.0,3.591126863398131e-05,0.0,0,47.35435,19.657731100709878,1.521051028899739,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
220,20,0.0,3.786007720805173e-05,0.0,0,58.79612,19.451579196154245,2.1730738213068417,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
221,20,0.0,0.00040683339430529485,0.0,0,55.41603,19.792485841146036,1.1434365707694771,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
222,20,0.0,0.020989480629447145,1.0,0,70.89394,20.107238648940612,0.7684318047986131,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
223,20,0.0,0.00017685911623743777,0.0,0,47.2519,19.8027075802586,1.8137093753588258,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
224,20,0.0,0.0003284282512140635,0.0,0,63.07095,19.636684435138676,1.5957783502861818,0,old-data-local,0.0002|0.0014|0.0012|0.00125,0.00125
225,20,0.0,0.00043183895692777696,0.0,0,63.06286000000001,19.68001408772248,1.6029021773837822,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
226,20,0.0,0.0004345866746007232,0.0,0,50.6134,19.84964424825378,1.544266199747325,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
227,20,0.0,0.003281364103315809,0.0,0,67.02459,19.860571814792568,1.3178261243097917,0,old-data-local,0.0002|0.0014|0.0012|0.00125,0.00125
228,20,0.0,0.00028079938908831537,0.0,0,51.051970000000004,19.81610348598448,1.7238062696507093,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
229,20,0.0,0.0004815176499391782,0.0,0,63.38202,19.665257427540105,1.4056675002487844,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
230,20,0.0,0.006412699854092807,0.1,0,67.16396999999999,20.06404519659045,1.0646114700979061,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
231,20,0.0,1.5956135371197888e-06,0.0,0,46.89012,19.42420513671149,2.4294646335083327,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
232,20,0.0,0.061416618223353224,0.05,0,66.92866,20.406842771371704,1.1682622634524384,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
233,20,0.0,1.8829460941560683e-05,0.0,0,47.51574,19.614483564267076,1.877790267462361,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
234,20,0.0,0.06475412293495424,1.0,0,67.05313000000001,20.414514266193482,0.7134382662154588,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
235,20,0.0,1.6235324608260272e-06,0.0,0,46.623479999999994,19.428916411338076,2.384974038987641,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
236,20,0.0,0.016304468361670387,0.5,0,70.78679,20.076685687550818,0.9476356210357468,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
237,20,0.0,0.0002524954137300028,0.0,0,55.0918,19.745448200457034,1.3542844239546996,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
238,20,0.0,0.0037850937619452905,0.0,0,59.014210000000006,20.050501942882825,1.229214694763326,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
239,20,0.0,0.0013369005297420244,0.1,0,63.034760000000006,19.823215279356315,1.0658439007816976,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
240,20,0.0,0.02118162834762529,1.0,0,67.07716,20.1337399376317,0.7009132481159742,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
241,20,0.0,0.028700094140447163,1.0,0,71.00743,20.29883743275278,0.740931515200441,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
242,20,0.0,0.00873543892377029,0.05,0,59.14885,20.16169780315804,1.1142294742289593,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
243,20,0.0,0.00534802529336389,0.0,0,55.367140000000006,20.176179635277794,1.6196448735346667,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
244,20,0.0,0.00047094491658299374,0.0,0,55.034699999999994,19.848223660293446,1.2736940618864807,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
245,20,0.0,0.012916067722898106,0.0,0,74.92757999999999,20.04344343598904,1.210410370242543,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
246,20,0.0,3.9495263308708673e-07,0.0,0,50.95279,19.391927516671572,2.3551917223883847,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
247,20,0.0,1.1718450753051002e-05,0.0,0,51.40892,19.56656708440715,1.9917888794256327,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
248,20,0.0,0.016452371616276197,1.0,0,70.97575,20.059419372901747,0.7186200758822664,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
249,20,0.0,3.558319224117271e-07,0.0,0,47.07,19.33341815382625,2.6906272266946503,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
250,20,0.0,0.012571394656345092,0.0,0,74.88855000000001,20.19614032487972,1.2265941547876444,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
251,20,0.0,0.011333225656557033,0.35,0,63.05216,20.145502962571438,0.9936871099401845,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
252,20,0.0,0.01313791162821758,0.05,0,74.8278,20.203924654857502,1.1351109262254848,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
253,20,0.0,0.002860114816132864,0.0,0,78.90974,19.967700330988055,1.4225369351307822,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
254,20,0.0,0.0006013371014546465,0.0,0,59.38228,19.886747964417737,1.3354535047424274,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
255,20,0.0,0.0007341182003131053,0.0,0,54.6115,19.915787881461195,1.5674691401100094,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
256,20,0.0,1.0569107627134144e-05,0.0,0,54.67252,19.555636280928812,2.0738905229596214,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
257,20,0.0,0.003119797420396253,0.0,0,58.90576,20.056220029605612,1.171666495352327,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
258,20,0.05,0.5534604278899341,0.45,1,164.1025,20.610386611593015,0.9476356210357468,168,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
259,20,0.0,0.000488747079202767,0.0,0,63.035540000000005,19.755900488256625,1.445611730119831,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
260,20,0.0,0.023229365978994564,0.0,0,70.85074,20.27794471779917,1.2450535140618582,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
261,20,0.0,0.01795975248066952,0.0,0,70.80557,20.253682642205202,1.2264514160015254,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
262,20,0.0,0.03155938613127205,0.2,0,70.78016,20.311598551862396,1.0232400033929963,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
263,20,0.0,0.010035146060783973,0.0,0,82.92468,20.11307290768424,1.150936907974634,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
264,20,0.0,0.25515090209176494,1.0,0,54.372339999999994,20.60068531522624,0.6737641759019628,0,old-data-local,0.0002|0.0014|0.0012|0.00125,0.00125
265,20,0.0,0.008463086718910518,0.0,0,78.80752,20.114119616984002,1.6009268515599564,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
266,20,0.0,0.0009214238788160855,0.0,0,74.98109,19.72660329815093,1.9631739740054053,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
267,20,0.0,0.015795414699289266,0.0,0,67.35419,20.25111110563046,1.2168548341437737,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
268,20,0.1,0.5541151727218373,1.0,1,184.4088,20.596021279635526,0.6241600664435467,150,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
269,20,0.0,4.4123358611614095e-05,0.0,0,59.04094,19.63337984217155,1.903028120271439,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
270,20,0.0,0.004914589352841859,0.0,0,74.83116,20.066083457166737,1.9319474904045217,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
271,20,0.0,0.21928476316839465,0.8,0,79.38282,20.480156626358145,0.8392576303884843,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
272,20,0.0,2.8036820765464656e-06,0.0,0,55.07801,19.524422559659115,2.412876008328009,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
273,20,0.0,0.00019672762745130966,0.0,0,63.077160000000006,19.66770645066211,1.859666977724321,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
274,20,0.0,0.0008520128093209677,0.0,0,63.18565,19.853020696285117,1.5196082481174273,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
275,20,0.0,0.00015057107107736557,0.0,0,55.071600000000004,19.754533830220836,1.8582666701788841,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
276,20,0.0,0.004939396274136243,0.0,0,59.71754,20.133956513144522,1.2099934896826654,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
277,20,0.0,0.0004707538127661337,0.0,0,55.085840000000005,19.859101473190933,2.2608164042866745,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
278,20,0.0,0.012488611273852257,0.0,0,86.81653,20.120583910510778,1.1920200937120677,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
279,20,0.0,0.011188038214220342,0.7,0,69.99999000000001,20.163732152674832,0.8624210207159894,0,old-data-local,0.0002|0.0014|0.0012|0.00125,0.00125
280,20,0.0,6.114805148627056e-06,0.0,0,51.0945,19.530787387436558,2.488865950168732,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
281,20,0.0,0.0026335120314797678,0.0,0,71.39363,19.88902279232039,1.2796024489242837,0,old-data-local,0.0002|0.0014|0.0012|0.00125,0.00125
282,20,0.0,0.0032137771474026523,0.0,0,79.03657999999999,19.880489184822455,1.6066603715323586,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
283,20,0.0,0.0008452585936709056,0.0,0,62.64429,19.918887122917194,1.538694444116496,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
284,20,0.0,0.009632063475447695,0.0,0,62.57621999999999,20.22388990766434,1.3870031078841116,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
285,20,0.0,0.03088724534064795,0.05,0,78.87527,20.30195279687689,1.1958281857164577,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
286,20,0.0,0.002384316200379999,0.0,0,78.91699,19.83598395159048,1.771437525859751,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
287,20,1.0,0.11562720386019691,1.0,1,124.05369999999999,20.3620728724715,0.6368238856100075,47,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
288,20,0.05,0.3739595607645624,1.0,0,82.94931,20.606596448503538,0.6267876347617916,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
289,20,0.0,0.04800215922580264,0.75,0,90.40686,20.21320689139162,0.8441705711355616,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
290,20,0.0,0.0007426957844415937,0.0,0,62.4467,19.901062674689058,1.613082632881186,0,old-data-local,0.0002|0.0014|0.0012|0.00125,0.00125
291,20,0.0,0.0009174387922769256,0.0,0,62.97034,19.917444450675752,1.5956724057043183,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
292,20,0.0,0.021766971252668556,0.55,0,74.59258000000001,20.18306459484862,0.9124966165320124,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
293,20,0.0,0.001929366241893149,0.0,0,67.04621,19.97579273958234,1.3369547523955945,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
294,20,0.0,0.05226401916270902,0.0,0,71.84503000000001,20.434912241185422,1.596416224137448,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
295,20,0.0,0.005526470466270439,0.0,0,66.85159,20.15787229101393,1.5938286880030086,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
296,20,0.45,0.5224870653373012,1.0,1,123.75569999999999,20.760475285368955,0.609832824844942,43,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
297,20,0.0,0.027617013562058902,0.8,0,74.47828999999999,20.227410044774526,0.8507618344158927,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
298,20,0.0,0.0106991580037743,0.0,0,82.9862,20.039970975016473,1.4617470652425466,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
299,20,1.0,0.3019796336179553,1.0,1,151.4799,20.461130569930063,0.5528200959444011,127,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
300,20,0.0,0.0013731837011789593,0.0,0,74.67067999999999,19.85660360519532,1.7148991430143945,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
301,20,0.0,0.0032594635161103725,0.0,0,82.98297,19.868008610733646,1.5911549397139375,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
302,20,0.0,0.0016113059430210796,0.0,0,71.06263,19.887690899404937,1.5790345508544428,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
303,20,0.0,4.660405201661888e-05,0.0,0,55.212230000000005,19.64516111823026,2.569245810695488,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
304,20,0.0,0.04823507751752345,0.0,0,67.44766,20.417731128504357,1.2087145316479866,0,old-data-local,0.0002|0.0014|0.0012|0.00125,0.00125
305,20,0.0,2.9886975764891887e-07,0.0,0,23.18574,19.20347394103266,1.680361204388828,0,old-data-local,-0.0002|0.0012|0.0014|0.00125,0.00125
306,20,0.0,1.4409457844521966e-05,0.45,0,31.158419999999996,19.457525680630205,0.948240942177892,0,old-data-local,-0.0002|0.0012|0.0014|0.00125,0.00125
307,20,0.0,0.00014524256195613816,0.65,0,38.87718,19.713437950412867,0.8515952994918238,0,old-data-local,-0.0002|0.0012|0.0014|0.00125,0.00125
308,20,0.0,0.0006664129332364155,1.0,0,42.655570000000004,19.848344205589267,0.8389100764625029,0,old-data-local,-0.0002|0.0012|0.0014|0.00125,0.00125
309,20,0.0,3.6200731301505584e-08,0.0,0,23.29158,19.22839484805716,2.2248252767241343,0,old-data-local,-0.0002|0.0012|0.0014|0.00125,0.00125
310,20,0.0,2.4758881255593224e-05,0.0,0,31.17366,19.446338226442613,1.6301607925101242,0,old-data-local,-0.0002|0.0012|0.0014|0.00125,0.00125
311,20,0.0,0.00020064188439050668,0.0,0,35.407799999999995,19.59543748750114,1.2282425189977781,0,old-data-local,-0.0002|0.0012|0.0014|0.00125,0.00125
312,20,0.0,0.00019129169577922767,0.0,0,35.37937,19.571340040479864,1.3371668471772593,0,old-data-local,-0.0002|0.0012|0.0014|0.00125,0.00125
313,20,0.0,3.529579373662273e-07,0.0,0,27.390269999999997,19.32441995105647,2.319820665058164,0,old-data-local,-0.0002|0.0012|0.0014|0.00125,0.00125
314,20,0.0,0.007745539009607683,1.0,0,50.88814,20.126509852898195,0.6881011082663759,0,old-data-local,-0.0002|0.0012|0.0014|0.00125,0.00125
315,20,0.0,1.261757800019167e-08,0.0,0,27.40172,19.105202366738734,1.7892253061725927,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
316,20,0.0,1e-12,0.0,0,19.03058,18.40881145336975,3.146389223943434,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
317,20,0.0,6.641073468927061e-09,0.0,0,27.419900000000002,19.228623875216417,1.9630791823307518,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
318,20,0.0,2.7462283025331796e-09,0.0,0,34.68217,19.01924777613941,1.8798823688288486,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
319,20,0.0,4.7649540533711844e-06,0.0,0,31.42675,19.481012431564427,1.9494904371998738,0,old-data-local,-0.0002|0.0012|0.0014|0.00125,0.00125
320,20,0.0,1e-12,0.0,0,19.117600000000003,18.532380862396323,2.7842426561241993,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
321,20,0.0,1.486164940160961e-05,0.0,0,35.37865,19.4998732841649,1.6950119678715543,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
322,20,0.0,5.205893603266135e-07,0.0,0,34.90841,19.207088706801002,1.749663934653057,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
323,20,0.0,1.7039569661921074e-08,0.0,0,39.07992,19.18884779808251,2.1067448384883782,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
324,20,0.0,1.9911252548957033e-08,0.0,0,35.06996,19.114402654614036,1.8620428126929336,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
325,20,0.0,0.0001169611553507366,0.0,0,39.1488,19.51974137265789,1.2703758834451482,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
326,20,0.0,0.005159309328871586,0.0,0,47.01138,20.075157231261077,1.3422162168057792,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
327,20,0.0,6.175583678214025e-07,0.0,0,35.312870000000004,19.36627285821375,1.671481781133,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
328,20,0.0,2.207432272519125e-09,0.0,0,31.068510000000003,18.942524008270567,1.9657686304230373,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
329,20,0.0,4.303897693489489e-05,0.0,0,38.98432,19.595317798030838,1.566030704316439,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
330,20,0.0,3.174688911311149e-08,0.0,0,34.4968,19.129669444007078,1.7077481883417103,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
331,20,0.0,3.85380653995071e-05,0.0,0,47.05715,19.598099547357393,1.6038125156266674,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
332,20,0.0,0.0020561988280974218,0.0,0,46.63997,19.812529589393023,1.3580491290586452,0,old-data-local,-0.0002|0.0012|0.0014|0.00125,0.00125
333,20,0.0,2.107940663336194e-05,0.0,0,38.76792,19.56527628901099,1.6609147112857365,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
334,20,0.0,1.4334153206618794e-06,0.0,0,35.23861,19.399068091392657,1.7262902815338437,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
335,20,0.0,0.0009734967827057517,0.0,0,43.13503,19.797464373326065,1.480686404665657,0,old-data-local,-0.0002|0.0012|0.0014|0.00125,0.00125
336,20,0.0,6.974591988750944e-05,0.0,0,46.95971,19.5713518728557,1.3820807235709849,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
337,20,0.0,6.6992988437647005e-12,0.0,0,27.19738,18.817368418900607,2.5506285765214938,0,old-data-local,0.0002|0.0014|0.0012|0.00125,0.00125
338,20,0.0,3.0090018827235325e-12,0.0,0,26.999319999999997,18.874147423207297,2.4569224960534237,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
339,20,0.0,0.004905200044214552,0.0,0,51.022310000000004,20.066548492012117,1.264387191161119,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
340,20,0.0,0.004586114320625256,0.0,0,50.62823,19.904139829330585,1.1886411257983143,0,old-data-local,-0.0002|0.0012|0.0014|0.00125,0.00125
341,20,0.0,4.0160421150403636e-05,0.0,0,42.93278,19.4999589124161,1.4877763782095375,0,old-data-local,0.0002|0.0014|0.0012|0.0021,0.0021
342,20,0.0,1.264176851236698e-05,0.0,0,43.33023,19.382961761730567,1.7117259935198126,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
343,20,0.0,2.2262721017796138e-07,0.0,0,42.960010000000004,19.214329707036423,1.950516760738447,0,old-data-remote-clean,0.0002|0.0014|0.0012|0.0021,0.0021
