contrast,role,subset,budget,metric,mean_difference,ci_lower,ci_upper
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,54,balanced_accuracy,-0.00038620671554104866,-0.006328740460498349,0.004933034408939039
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,54,keyhole_recall,0.004047258297258311,-0.007309884559884528,0.014535714285714296
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,54,roc_auc,-0.0009644127200628738,-0.0028930072288393008,0.0008977451953361359
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,54,pr_auc,-0.0009408762116469238,-0.004190874848088558,0.002130989072840098
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,54,brier_score,0.0015262350093607547,0.00025765069293982434,0.0027981073448918813
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,54,conduction_recall,-0.004819671728340474,-0.010723657489311561,0.0007318074598260103
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,55,accuracy,0.0015999999999999903,-0.0032000000000000028,0.00679999999999994
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,55,balanced_accuracy,0.0009245702268148359,-0.005436853944129448,0.006767971413046894
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,55,keyhole_recall,0.0003250360750360781,-0.010496139971139979,0.010575396825396826
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,55,roc_auc,-0.0003424794331915282,-0.0021194081013585636,0.0016272033717486562
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,55,pr_auc,-0.0010211430528492549,-0.004619540510995215,0.0023798042032202598
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,55,brier_score,0.0009299385333645764,3.989184575470811e-06,0.0018148614207778638
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,55,conduction_recall,0.0015241043785935327,-0.003077005780382318,0.006635380424099446
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,56,accuracy,-0.004399999999999971,-0.010799999999999898,0.0015999999999999793
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,56,balanced_accuracy,-0.005951930014430002,-0.014232014870342077,0.001591560563619381
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,56,keyhole_recall,-0.010112193362193373,-0.023796735209235226,0.00240107323232322
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,56,roc_auc,0.00021129820471925133,-0.001874088484185253,0.002219594761748383
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,56,pr_auc,0.0002706819790264492,-0.0031316521009421756,0.003498910090680954
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,56,brier_score,0.001148225711010712,0.00024106872312723254,0.002203056400555991
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,56,conduction_recall,-0.001791666666666658,-0.005968137254901923,0.0022222222222222144
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,57,accuracy,-0.005999999999999994,-0.00960000000000002,-0.002000000000000013
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,57,balanced_accuracy,-0.0072369970715559,-0.012216481384220379,-0.0021747192248111444
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,57,keyhole_recall,-0.010036435786435788,-0.018461056998557015,-0.0020721500721500637
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,57,roc_auc,-0.00019926217573274508,-0.0019452102358854975,0.0014035435685744947
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,57,pr_auc,0.0004529803639922225,-0.002474191813752928,0.0033143118103236774
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,57,brier_score,0.0022555089769853076,0.0012399835824375512,0.0033391388488026256
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,57,conduction_recall,-0.004437558356676008,-0.007817807539682519,-0.0008661706349206451
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,58,accuracy,-0.006800000000000006,-0.010400000000000043,-0.0031999999999999806
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,58,balanced_accuracy,-0.008389307995925632,-0.013402408539173214,-0.003919126798446625
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,58,keyhole_recall,-0.012326118326118334,-0.021226920995671018,-0.004040404040404044
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,58,roc_auc,-0.00023815776586674775,-0.0019441492788687227,0.0013176329917931836
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,58,pr_auc,-0.0007857879223950703,-0.002895808215954324,0.001307651560625738
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,58,brier_score,0.0014906790866680898,0.0004724642220450999,0.002545471735996965
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,58,conduction_recall,-0.0044524976657329685,-0.009186607142857154,0.0002636992296918716
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,59,accuracy,-0.0016000000000000014,-0.007200000000000007,0.004399999999999982
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,59,balanced_accuracy,-0.0011159399166364935,-0.009121264509591715,0.007006801861494221
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,59,keyhole_recall,0.0010663780663780487,-0.013039781746031738,0.015884316378066362
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,59,roc_auc,-0.0008969742589711394,-0.0035117359068519787,0.0019387920949879196
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,59,pr_auc,-0.001382309628131817,-0.004671286244475314,0.0021391588415978326
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,59,brier_score,0.001416528347678614,-5.725523162783886e-05,0.0030340119710498404
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,59,conduction_recall,-0.0032982578996511025,-0.007624099617917352,0.001048284467295689
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,60,accuracy,-0.0028000000000000026,-0.006400000000000017,0.0007999999999999896
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,60,balanced_accuracy,-0.00271661467617349,-0.00711909006026652,0.0019313606124268016
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,60,keyhole_recall,-0.0023210678210678235,-0.010789321789321793,0.0064213564213564
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,60,roc_auc,0.0004263634800012406,-0.0016207603120993455,0.002844007003917956
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,60,pr_auc,-3.868632670042116e-05,-0.003497433886660102,0.00398419529679672
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,60,brier_score,-0.0004286869280934184,-0.002529432415884631,0.0011104447166988172
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,60,conduction_recall,-0.0031121615312791674,-0.005992063492063488,-0.00013013538748830045
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,61,accuracy,-0.0028000000000000247,-0.007199999999999962,0.0015999999999999793
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,61,balanced_accuracy,-0.0031440295815295615,-0.009231547486418802,0.0032928593975469155
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,61,keyhole_recall,-0.0033773448773448734,-0.015326515151515141,0.008333441558441556
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,61,roc_auc,-0.00046079067990834055,-0.002526915673765551,0.001927304806691405
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,61,pr_auc,-0.00017179322901725858,-0.0037330754251310052,0.004225846793748577
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,61,brier_score,-0.0003289738721221992,-0.002660303914013955,0.0014028647046196348
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,61,conduction_recall,-0.002910714285714283,-0.007087184873949577,0.0009623015873015783
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,62,accuracy,0.0007999999999999563,-0.002800000000000058,0.003999999999999959
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,62,balanced_accuracy,0.0006859573175362732,-0.004739704660771797,0.005394570071848545
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,62,keyhole_recall,0.00013131313131314326,-0.009836589105339062,0.009409415584415576
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,62,roc_auc,0.0002849637462640553,-0.0021770075003685703,0.0031633348076072418
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,62,pr_auc,0.0011295292780411637,-0.0034541346365825616,0.006649883034734218
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,62,brier_score,-0.0010302177464100114,-0.0036074980537742795,0.0008961206592855549
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,62,conduction_recall,0.0012406015037593975,-0.001801470588235299,0.004682938965059719
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,63,accuracy,1.1102230246251566e-17,-0.004399999999999971,0.004399999999999971
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,63,balanced_accuracy,0.0011887307953484527,-0.004988629334309478,0.0072390512265512385
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,63,keyhole_recall,0.0035757575757575768,-0.0077821158008658025,0.014294092712842715
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,63,roc_auc,-0.000859498009730203,-0.0033984336733098395,0.001987855442416197
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,63,pr_auc,-0.001079052054647278,-0.005238172568172555,0.003871935111570534
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,63,brier_score,-0.0006243083324287406,-0.0032704917183958696,0.0011652578919353548
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,63,conduction_recall,-0.0011982959850606878,-0.004155059523809508,0.001812879318394013
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,64,accuracy,-0.0008000000000000007,-0.005999999999999961,0.004399999999999948
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,64,balanced_accuracy,-0.0008345535183770347,-0.007656760355657397,0.006024688852813875
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,64,keyhole_recall,-0.0010631313131313157,-0.012352813852813855,0.010725865800865791
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,64,roc_auc,-0.00012068339297442443,-0.002827118958827554,0.002849546646808625
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,64,pr_auc,0.00026224355450545355,-0.004246411135987038,0.005577654608123342
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,64,brier_score,-0.0008847761549666107,-0.0035445204962978078,0.0009334880144630174
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,64,conduction_recall,-0.0006059757236227814,-0.004307189542483647,0.0028253968253968142
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,65,accuracy,-0.00039999999999998923,-0.0040000000000000036,0.0031999999999999585
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,65,balanced_accuracy,-0.00048155929038278813,-0.004815030557677584,0.0038780499320940735
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,65,keyhole_recall,-0.0003571428571428614,-0.007417027417027417,0.007297979797979798
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,65,roc_auc,0.000758347723827607,-0.0015428773415267307,0.0037420370975344156
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,65,pr_auc,0.0017358766871298059,-0.002039285562553137,0.006889301324661594
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,65,brier_score,-0.0012033421668639958,-0.003786239025794925,0.00046525404385123077
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,65,conduction_recall,-0.0006059757236227814,-0.004305368814192333,0.0027450980392156763
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,66,accuracy,-0.0008000000000000007,-0.0040000000000000036,0.0027999999999999913
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,66,balanced_accuracy,-0.0008822468381291859,-0.004745521125116691,0.004046180025040316
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,66,keyhole_recall,-0.00171897546897547,-0.009147050865800867,0.008304879148629131
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,66,roc_auc,-0.0012715240469884093,-0.0027593714642340384,2.7564678183902488e-05
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,66,pr_auc,-0.0012686604968346338,-0.003534436543988968,0.0006865729582667085
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,66,brier_score,0.0006585086301485521,-0.00010057247757482364,0.0015102144271249359
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,66,conduction_recall,-4.55182072829019e-05,-0.0036029411764705753,0.003750102124183036
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,67,accuracy,0.0007999999999999785,-0.002000000000000013,0.0035999999999999587
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,67,balanced_accuracy,0.0005825800016976523,-0.0030647851943807936,0.0043551632395382464
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,67,keyhole_recall,0.0012305194805194708,-0.006031746031746032,0.00924603174603173
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,67,roc_auc,-0.000332535885167462,-0.001639162243844906,0.0009940668711663065
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,67,pr_auc,4.92610083519307e-05,-0.0016101788026787738,0.0018549588157353576
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,67,brier_score,0.00037744799540396986,-0.00030760567749332774,0.0010993797082593697
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,67,conduction_recall,-6.535947712417167e-05,-0.0029411764705882136,0.0033006535947712632
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,68,accuracy,-0.0015999999999999903,-0.0043999999999999595,0.0008000000000000007
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,68,balanced_accuracy,-0.0009118283677107153,-0.004259778191579655,0.0023264318606230528
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,68,keyhole_recall,0.0007337662337662199,-0.0058933621933622,0.007611111111111096
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,68,roc_auc,-7.16373152131633e-05,-0.0010664527573389778,0.0010331516988773392
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,68,pr_auc,8.667454278925013e-05,-0.001449881019879006,0.0016910753376764098
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,68,brier_score,0.0003749829481247156,-0.00012021957896503478,0.0008453600919693308
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,68,conduction_recall,-0.002557422969187667,-0.005889822595704974,0.001078431372549038
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,69,accuracy,-0.00040000000000002257,-0.0028000000000000026,0.0019999999999999575
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,69,balanced_accuracy,0.00016952083863848167,-0.0027057298298106994,0.0033005228227654623
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,69,keyhole_recall,0.0012297979797979753,-0.005215007215007223,0.007948051948051949
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,69,roc_auc,0.0001159309816430587,-0.0009255638120479377,0.0012589573588606064
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,69,pr_auc,0.0002782608995541669,-0.0012259313501704117,0.001846208046427832
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,69,brier_score,0.00031359787978833543,-0.00023875082693765144,0.0008467257634464853
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,69,conduction_recall,-0.0008907563025210063,-0.004162838468720831,0.0027124183006536073
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,70,accuracy,0.0015999999999999682,-0.0012000000000000123,0.004399999999999937
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,70,balanced_accuracy,0.001944624819624824,-0.0019943677849927894,0.0060307855339105385
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,70,keyhole_recall,0.002730519480519472,-0.005436507936507956,0.011290404040404028
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,70,roc_auc,0.0008003235584504997,-7.059372193855883e-05,0.0017364644063366903
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,70,pr_auc,0.0010241330078451182,-0.00044176668186609463,0.0025600691392641925
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,70,brier_score,0.00040302441441036755,-0.00012661692639246163,0.0009295063903107759
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,70,conduction_recall,0.0011587301587301646,-0.001333333333333331,0.004365079365079372
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,71,accuracy,-0.0032000000000000583,-0.006400000000000072,-6.661338147750939e-17
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,71,balanced_accuracy,-0.0032888124946948484,-0.007736729161361508,0.0009395424836601172
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,71,keyhole_recall,-0.0029090909090909167,-0.01042462121212124,0.004309163059163063
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,71,roc_auc,-0.00014798124991624028,-0.0016616215393653478,0.0010846406736538413
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,71,pr_auc,-0.0001028424217277113,-0.002453468694605066,0.001827451586312507
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,71,brier_score,0.0009022419287646813,0.0003960342349509082,0.0015048727019171448
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,71,conduction_recall,-0.003668534080298785,-0.006241269841269853,-0.0012549019607843103
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,72,accuracy,-0.0012000000000000454,-0.004400000000000026,0.0015999999999999682
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,72,balanced_accuracy,-0.0015088702147525613,-0.005326806669637542,0.0022643199325184716
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,72,keyhole_recall,-0.0020000000000000074,-0.008626623376623404,0.004761904761904773
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,72,roc_auc,-0.0007317853457172285,-0.0022039227999812324,0.0004527991379965194
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,72,pr_auc,-0.001339736645229117,-0.003551719270137949,0.0004037366279553388
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,72,brier_score,0.0003057254798636236,-0.00015077702490645073,0.0008786702748117194
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,72,conduction_recall,-0.0010177404295051318,-0.003464052287581687,0.0014285714285714236
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,73,accuracy,-0.0008000000000000119,-0.0031999999999999585,0.0015999999999999459
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,73,balanced_accuracy,-0.0014644660894660877,-0.004855609668109681,0.0017361111111111383
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,73,keyhole_recall,-0.00308766233766235,-0.00956421356421358,0.002904545454545441
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,73,roc_auc,3.0821483298243414e-05,-0.0006858253867735535,0.0007558016867033619
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,73,pr_auc,-0.00017455807380047927,-0.0012017711280021875,0.0008603097842113268
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,73,brier_score,0.00021161639732575135,-4.3687220390413144e-05,0.00045429355584878045
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,73,conduction_recall,0.00015873015873015816,-0.0016666666666666607,0.002142857142857135
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,74,accuracy,-0.0024000000000000132,-0.005200000000000027,1.1102230246251566e-17
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,74,balanced_accuracy,-0.0034037114845938297,-0.007214863445378151,6.302521008404477e-05
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,74,keyhole_recall,-0.005789682539682544,-0.012900793650793663,0.0007936507936507908
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,74,roc_auc,-0.0005882285928725473,-0.0020353957113148228,0.0006476691366339237
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,74,pr_auc,-0.0011101735495945564,-0.003149028496130117,0.0006262218995931052
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,74,brier_score,0.00040354689993447185,-9.671592694350464e-05,0.0010251546206016462
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,74,conduction_recall,-0.0010177404295051318,-0.0034313725490195957,0.0014285714285714236
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,75,accuracy,-0.0028000000000000247,-0.005600000000000038,-4.4408920985006264e-17
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,75,balanced_accuracy,-0.0031521942110177615,-0.006435985644257724,4.584792250230103e-05
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,75,keyhole_recall,-0.00311111111111112,-0.009000000000000008,0.0024999999999999857
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,75,roc_auc,-0.0006651681565768397,-0.0022320559587471396,0.0006775166665549425
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,75,pr_auc,-0.0008616137760347642,-0.0031967470176878783,0.0011207468940491506
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,75,brier_score,0.0005488320638858881,4.7157633743831253e-05,0.0011623168540591806
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,75,conduction_recall,-0.0031932773109243583,-0.0069094304388422016,-3.2679738562080285e-05
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,76,accuracy,-0.001200000000000001,-0.0024000000000000354,0.0
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,76,balanced_accuracy,-0.0015718954248366058,-0.003866013071895441,0.0
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,76,keyhole_recall,-0.0020000000000000018,-0.006000000000000005,0.0
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,76,roc_auc,-0.00034081114104333456,-0.0010610664249751003,0.0003039100648234125
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,76,pr_auc,-0.0004978198318837113,-0.0015367325528108002,0.0004972540201801646
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,76,brier_score,0.00036890513566308,0.00020605936565687747,0.0005485892401104593
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,76,conduction_recall,-0.0011437908496731986,-0.002875816993464042,0.0
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,77,accuracy,-0.0036000000000000034,-0.005600000000000027,-0.0016000000000000014
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,77,balanced_accuracy,-0.004322829131652678,-0.007227208800186756,-0.0017687908496731963
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,77,keyhole_recall,-0.005611111111111111,-0.011222222222222217,-0.0011111111111111126
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,77,roc_auc,-0.0002494033658120232,-0.0014872145297513046,0.0008011405630833062
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,77,pr_auc,-0.00029054536933325605,-0.0019126113913093313,0.0010167021520146586
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,77,brier_score,0.00047080016466367056,-1.38771187799882e-07,0.001067448440411669
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,77,conduction_recall,-0.0030345471521942002,-0.005448179271708664,-0.0007142857142857118
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,78,accuracy,-0.003200000000000014,-0.005600000000000027,-0.001200000000000001
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,78,balanced_accuracy,-0.0031523745861981424,-0.007242058982684012,0.0002843137254901817
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,78,keyhole_recall,-0.003270202020202023,-0.011227272727272725,0.003999999999999992
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,78,roc_auc,0.000289172909993346,-0.0007620694422106823,0.001598101615446793
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,78,pr_auc,0.0005441972689807894,-0.0009408101672658472,0.002194584696608501
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,78,brier_score,0.00026331749832059074,-0.00018088366449510148,0.0006423697251943663
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,78,conduction_recall,-0.0030345471521942002,-0.005480859010270756,-0.0011111111111111072
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,79,accuracy,-0.003200000000000025,-0.005200000000000082,-0.0012000000000000233
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,79,balanced_accuracy,-0.004126114081996429,-0.007223397578728483,-0.0015073529411764653
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,79,keyhole_recall,-0.006520202020202021,-0.012131313131313137,-0.0020000000000000018
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,79,roc_auc,-1.3483240186001889e-05,-0.00136260045445609,0.0010528575672693829
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,79,pr_auc,4.07915387081792e-05,-0.0017664655309968173,0.0014263733103316244
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,79,brier_score,0.00026447718873589334,-0.000139641701625691,0.0008058172574993321
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,79,conduction_recall,-0.0017320261437908436,-0.00352941176470587,0.0
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,80,accuracy,-0.0004000000000000337,-0.0028000000000000134,0.0019999999999999797
A0_model_on_A1_path - A0_m3_margin,"path value, model held fixed",B1_q30,80,balanced_accuracy,-0.001164035311094147,-0.0040935192258722145,0.0014075630252100679
