benchmark,surrogate_variant,acquisition_rule,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30,acquisition_selected_position,acquisition_selected_p_plus,acquisition_selected_uncertainty_score,acquisition_selected_entropy,acquisition_binary_entropy_margin_note,acquisition_gate_fraction,acquisition_min_shortlist_size,acquisition_shortlist_size,acquisition_beta,acquisition_selected_shortlist_position,acquisition_selected_normalized_uncertainty,acquisition_selected_raw_diversity,acquisition_selected_normalized_diversity,acquisition_selected_score,acquisition_repulsion_bandwidth,acquisition_selected_raw_distance_to_labelled,acquisition_selected_repulsion
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,16,27,28,1419,2.0673532356689552,False,False,False,1411,0.6834945535076713,0.6330108929846574,0.6242072467371094,null,0.1,25,398,0.5,5,0.8717146005918918,0.3836685830298677,0.6918947002884143,0.781804650440153,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,17,28,29,2611,3.561192761442955,False,False,False,2594,0.6985880843909626,0.6028238312180747,0.612055872929137,null,0.1,25,398,0.5,136,0.28752186254836865,0.6305910236800715,0.9788659440459044,0.6331939032971365,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,18,29,30,3674,2.6640378334987034,False,False,False,3650,0.7049859995362908,0.5900280009274184,0.606580294926248,null,0.1,25,398,0.5,11,0.6868848525238017,0.4312617458927451,0.7874418903954312,0.7371633714596164,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,19,30,31,1472,2.0842798359772505,False,False,False,1463,0.7159571024170646,0.5680857951658709,0.5967312589250903,null,0.1,25,397,0.5,19,0.6134533098229189,0.3918522496621495,0.7549327759737066,0.6841930428983127,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,20,31,32,3452,3.3115318793754263,False,False,False,3428,0.7279525153157351,0.5440949693685297,0.5852846967924933,null,0.1,25,397,0.5,153,0.2327363264471412,0.5454967316744018,0.9986337080059395,0.6156850172265403,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,21,32,33,2158,1.8365252346457215,False,False,False,2144,0.7329300732410502,0.5341398535178996,0.5803226940418962,null,0.1,25,397,0.5,24,0.6161179564557209,0.3699330107945268,0.6659956290492005,0.6410567927524606,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,22,33,34,2230,2.670957132438696,False,False,False,2215,0.7443674997653602,0.5112650004692796,0.5684388965041545,null,0.1,25,397,0.5,151,0.2611243391318017,0.5386007438364743,0.9851240302310852,0.6231241846814435,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,23,34,35,210,1.893871289114644,False,False,False,209,0.7485544753751583,0.5028910492496834,0.563917650760318,null,0.1,25,397,0.5,25,0.5841686967690723,0.40119313491970343,0.8014735274648943,0.6928211121169834,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,24,35,36,1500,2.228586918471388,False,False,False,1489,0.7522721298077499,0.49545574038450013,0.5598251600742156,null,0.1,25,397,0.5,3,0.8731518791819692,0.21188565380417504,0.40038501944488847,0.6367684493134289,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,25,36,37,2866,2.8612519436089094,False,False,False,2842,0.7629065623323754,0.47418687533524917,0.5477063706488909,null,0.1,25,397,0.5,20,0.6013431150031499,0.39233479221046275,0.8047257805788832,0.7030344477910165,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,26,37,38,515,2.2164401812711727,False,False,False,510,0.7680726201938342,0.4638547596123317,0.5415947487234323,null,0.1,25,397,0.5,12,0.6697999001853497,0.32927653274041496,0.6299743611279702,0.64988713065666,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,27,38,39,1454,1.1646294447104086,False,False,False,1443,0.7730120683350492,0.4539758633299016,0.5356111323594726,null,0.1,25,397,0.5,8,0.7173383883226907,0.24913634818803945,0.481564942673885,0.5994516654982879,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,28,39,40,1502,2.2588091869325275,False,False,False,1488,0.7807233919772898,0.4385532160454204,0.5259908625738445,null,0.1,25,397,0.5,30,0.49109101375124836,0.38935003368447885,0.7979899736866659,0.6445404937189572,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,29,40,41,1252,2.889943520536127,False,False,False,1242,0.7881641139774729,0.42367177204505424,0.5163789461365056,null,0.1,25,396,0.5,123,0.27649188819383524,0.44901962264218925,0.9063633389782144,0.5914276135860248,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,30,41,42,2871,2.617435453584948,False,False,False,2842,0.7917063520653755,0.4165872958692489,0.5116870885930487,null,0.1,25,396,0.5,72,0.4006216845233432,0.4769498375582922,0.9676179934089473,0.6841198389661453,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,31,42,43,306,0.8557398274179189,False,False,False,303,0.7942020202993945,0.4115959594012111,0.508335827930752,null,0.1,25,396,0.5,11,0.6719688701518338,0.24935494520121332,0.5502616385010292,0.6111152543264315,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,32,43,44,1568,2.2370059533294384,False,False,False,1551,0.8018898347014556,0.39622033059708883,0.497771368987189,null,0.1,25,396,0.5,61,0.4129530761214365,0.4239410987846694,0.9375603114807102,0.6752566938010733,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,33,44,45,148,2.723903941981307,False,False,False,148,0.8030724177251614,0.3938551645496773,0.49611353470618025,null,0.1,25,396,0.5,11,0.6918958220737228,0.2956988714146693,0.6249442174377682,0.6584200197557455,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,34,45,46,2029,2.127000906990494,False,False,False,2008,0.8103845751785457,0.37923084964290865,0.48566484599069304,null,0.1,25,396,0.5,82,0.350683149570716,0.36784418359865045,0.7915779777147087,0.5711305636427124,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,35,46,47,408,3.3751863549904098,False,False,False,401,0.8088484799645812,0.3823030400708376,0.48788837908349625,null,0.1,25,396,0.5,0,1.0,0.1354367557515591,0.2396630494293276,0.6198315247146637,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,36,47,48,2167,3.7368079737773723,False,False,False,2141,0.8171056384724125,0.36578872305517507,0.4757540838747175,null,0.1,25,396,0.5,23,0.5644020943508726,0.33238909823054763,0.702719621102759,0.6335608577268158,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,37,48,49,2125,2.927540549682268,False,False,False,2101,0.8166766095620233,0.3666467808759535,0.4763956644817038,null,0.1,25,396,0.5,3,0.9104734223585021,0.18733015400870104,0.36441835426049307,0.6374458883094976,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,38,49,50,3056,2.630969060422018,False,False,False,3017,0.8240631707043349,0.35187365859133024,0.4651760496848446,null,0.1,25,396,0.5,26,0.5062465118181511,0.31027614728922376,0.6599889930049136,0.5831177524115323,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,39,50,51,2344,3.4173800743652816,False,False,False,2315,0.8275159864228954,0.34496802715420927,0.4598031516443515,null,0.1,25,395,0.5,31,0.5092999375590213,0.30905702908412847,0.7186772611739501,0.6139885993664858,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,40,51,52,3951,2.988748944223561,False,False,False,3902,0.8275083560533858,0.3449832878932284,0.45981511680495346,null,0.1,25,395,0.5,2,0.849758372081896,0.16348559602591423,0.32154446926366637,0.5856514206727812,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,41,52,53,1531,1.6552438416206936,False,False,False,1512,0.8337162203670232,0.3325675592659536,0.44994444786546284,null,0.1,25,395,0.5,21,0.5251599753711003,0.30534586108969125,0.6481362452877623,0.5866481103294312,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,42,53,54,2606,1.2577153126659493,False,False,False,2571,0.8370290229893271,0.32594195402134574,0.4445637624093055,null,0.1,25,395,0.5,32,0.49314645544648805,0.3148464982513983,0.6740773067212482,0.5836118810838682,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,43,54,55,3785,2.871550937987436,False,False,False,3736,0.8363695585676396,0.32726088286472077,0.4456412428934037,null,0.1,25,395,0.5,0,1.0,0.0889122256638665,0.12840556193722327,0.5642027809686117,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,44,55,56,1259,2.809915694541287,False,False,False,1245,0.8443053267582172,0.31138934648356553,0.4324612001063709,null,0.1,25,395,0.5,74,0.3813462251819887,0.44979412441967165,0.928602476877559,0.6549743510297739,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,45,56,57,2622,1.1167437821703103,False,False,False,2584,0.8454099228122232,0.3091801543755537,0.43058910098087644,null,0.1,25,395,0.5,38,0.556785904809277,0.31291270059223,0.7036889571358834,0.6302374309725802,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,46,57,58,3229,1.4897320186558023,False,False,False,3182,0.8498679523127066,0.30026409537458676,0.42293806950145707,null,0.1,25,395,0.5,130,0.25896918713454153,0.38080823545475645,1.0,0.6294845935672708,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,47,58,59,876,3.203559419550583,False,False,False,866,0.8470089868251307,0.3059820263497386,0.427862409507896,null,0.1,25,395,0.5,0,1.0,0.08840156795005935,0.11891960763879998,0.5594598038194,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,48,59,60,2425,2.832054095142917,False,False,False,2390,0.8552685985771404,0.2894628028457191,0.41346024662751135,null,0.1,25,395,0.5,173,0.2773649274687404,0.4296226538396402,0.8895504483776449,0.5834576879231926,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,49,60,61,3902,3.210096523404715,False,False,False,3846,0.8523812061843046,0.29523758763139085,0.41855631148670003,null,0.1,25,394,0.5,0,1.0,0.12133875000659866,0.19330659411012557,0.5966532970550628,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,50,61,62,3851,3.342401493825715,False,False,False,3796,0.8555544785406255,0.288891042918749,0.4129520402941824,null,0.1,25,394,0.5,0,1.0,0.12048573536798012,0.1913801030012676,0.5956900515006338,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,51,62,63,523,2.479491104116276,False,False,False,514,0.8601525739911722,0.27969485201765565,0.40468642232632357,null,0.1,25,394,0.5,32,0.5739785504201014,0.3099624336856019,0.6495929309581175,0.6117857406891094,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,52,63,64,3284,2.0342147543531137,False,False,False,3233,0.8605322274138416,0.2789355451723168,0.40399616037524977,null,0.1,25,394,0.5,1,0.9198719485907775,0.137067414004777,0.22882899897269415,0.5743504737817358,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,53,64,65,1431,2.2812652335489183,False,False,False,1413,0.86533415619283,0.2693316876143399,0.3951610019626616,null,0.1,25,394,0.5,70,0.4191958328020075,0.4785276728815256,1.0,0.7095979164010038,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,54,65,66,3400,2.4543964141898655,False,False,False,3347,0.8658472156359949,0.26830556872801026,0.3942054169425667,null,0.1,25,394,0.5,13,0.6623306123432036,0.2458326955097929,0.6132149548278666,0.6377727835855351,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,55,66,67,1305,2.2037775865941125,False,False,False,1288,0.8665549974913347,0.2668900050173306,0.3928834358890206,null,0.1,25,394,0.5,2,0.8818505412794898,0.2067845980040495,0.45521376146297293,0.6685321513712313,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,56,67,68,932,2.9919511949644786,False,False,False,920,0.868895222174956,0.2622095556500881,0.3884814605009367,null,0.1,25,394,0.5,8,0.7945999413875477,0.22138032316880946,0.5418416957001536,0.6682208185438507,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,57,68,69,2917,2.23708086713655,False,False,False,2869,0.8710790430261568,0.2578419139476864,0.3843303304644128,null,0.1,25,394,0.5,11,0.6674040407646051,0.23484895358310193,0.5811548566176121,0.6242794486911086,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,58,69,70,1026,2.5935889066809317,False,False,False,1011,0.8724062147209679,0.2551875705580642,0.3817868594788319,null,0.1,25,394,0.5,3,0.9623697933252486,0.1623222851046794,0.2998471000144252,0.6311084466698369,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,59,70,71,3216,1.796516899097588,False,False,False,3161,0.8758452915549242,0.24830941689015162,0.375122027140788,null,0.1,25,393,0.5,52,0.5363643169040061,0.31164883468518895,0.9024487431529964,0.7194065300285013,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,60,71,72,648,2.592865345654692,False,False,False,638,0.8778712624480249,0.24425747510395013,0.3711450046964201,null,0.1,25,393,0.5,71,0.44504877724410313,0.31794314317698646,0.7936650909767768,0.61935693411044,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,61,72,73,1767,0.4110012988236367,False,False,True,1737,0.8777841325349982,0.24443173493000359,0.3713168264521011,null,0.1,25,393,0.5,10,0.6566112670951273,0.22001042337039164,0.537843138344326,0.5972272027197266,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,62,73,74,2501,2.6391606533380116,False,False,False,2457,0.8803396288375325,0.23932074232493505,0.36624775793227254,null,0.1,25,393,0.5,18,0.5681369652162924,0.2455261512185811,0.6945129818362556,0.631324973526274,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,63,74,75,1519,2.805772488694192,False,False,False,1492,0.8823277318280134,0.23534453634397323,0.3622613484669449,null,0.1,25,393,0.5,47,0.5000576828521562,0.2691589541638745,0.6813012361989143,0.5906794595255352,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,64,75,76,295,1.6538040107452812,False,False,False,292,0.8828781505851566,0.23424369882968676,0.3611509807409724,null,0.1,25,393,0.5,14,0.5971007167806403,0.23173870007116218,0.5714011665280655,0.5842509416543529,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,65,76,77,2942,1.8212220873374338,False,False,False,2886,0.8858846963056521,0.22823060738869572,0.35503380419308256,null,0.1,25,393,0.5,80,0.41140885829020135,0.29798074843799593,0.8681730117364318,0.6397909350133166,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,66,77,78,1375,1.7880579964874368,False,False,False,1353,0.8863509048369451,0.22729819032610976,0.3540772906714555,null,0.1,25,393,0.5,37,0.5315388174327524,0.2644438766267444,0.643201041050991,0.5873699292418717,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,67,78,79,3392,2.4956768399261247,False,False,False,3327,0.8881297532683448,0.22374049346331049,0.350407762329343,null,0.1,25,393,0.5,44,0.4697417869390698,0.2617594235501374,0.6589242774778734,0.5643330322084716,null,null,null
ackley,optimized_iso_gpc,classifier_gated_diversity,classifier_gated_diversity,3,68,79,80,3404,1.125070991256079,False,False,False,3337,0.8899039427891466,0.22019211442170672,0.34671612056451606,null,0.1,25,393,0.5,95,0.3320927474087296,0.3153990321596695,0.8153064319227604,0.5736995896657451,null,null,null
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,1,12,13,979,0.10845447358850002,True,True,True,978,0.5000000015076779,0.9999999969846443,0.6931471805599453,null,0.1,25,399,null,0,1.0,null,null,0.4382922960926934,0.15,0.1611049809577953,0.4382922960926934
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,2,13,14,296,1.3974530955373243,False,False,False,295,0.49999999810678747,0.9999999962135749,0.6931471805599453,null,0.1,25,399,null,0,1.0,null,null,0.45466256205699607,0.15,0.16518405966755764,0.45466256205699607
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,3,14,15,866,0.35123750409307775,False,True,True,864,0.49999999927447053,0.9999999985489411,0.6931471805599453,null,0.1,25,399,null,0,1.0,null,null,0.44765757881096613,0.15,0.1634362853103824,0.44765757881096613
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,4,15,16,3073,2.679021892457129,False,False,False,3062,0.5000000017766247,0.9999999964467505,0.6931471805599453,null,0.1,25,399,null,0,1.0,null,null,0.999999750282427,0.15,0.8271227762378695,0.999999750282427
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,5,16,17,2167,3.7368079737773723,False,False,False,2161,0.4999999989122829,0.9999999978245658,0.6931471805599454,null,0.1,25,399,null,0,1.0,null,null,0.9999999403864777,0.15,0.8652122590261395,0.9999999403864777
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,6,17,18,2374,3.695488647094665,False,False,False,2367,0.4999999891386528,0.9999999782773056,0.6931471805599451,null,0.1,25,399,null,0,1.0,null,null,0.9999998402955758,0.15,0.8391944640849491,0.9999998402955758
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,7,18,19,3349,0.25851747273810943,False,True,True,3334,0.4999999735128383,0.9999999470256766,0.6931471805599438,null,0.1,25,399,null,0,1.0,null,null,0.9988938842698741,0.15,0.5534532802663472,0.9988938842698741
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,8,19,20,2499,3.0922863942462833,False,False,False,2490,0.5351907151905451,0.9296185696189099,0.6906683588250243,null,0.1,25,399,null,0,1.0,null,null,0.9953043829816931,0.15,0.4911727384178941,0.9953043829816931
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,9,20,21,3601,3.859639244339524,False,False,False,3584,0.5573720507608897,0.8852558984782206,0.6865495537689669,null,0.1,25,398,null,0,1.0,null,null,0.9974083636430765,0.15,0.5176832634138888,0.9974083636430765
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,10,21,22,1159,2.789343847482108,False,False,False,1155,0.583909137077967,0.832181725844066,0.6789988418821593,null,0.1,25,398,null,11,0.7092620776963903,null,null,0.7049348803150236,0.15,0.47902894085119735,0.9938990148811834
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,11,22,23,1268,2.2919289704954,False,False,False,1263,0.6058244989302466,0.7883510021395068,0.6705792429774831,null,0.1,25,398,null,9,0.7943269768230274,null,null,0.6859323640712587,0.15,0.2993781151480438,0.8635390514051261
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,12,23,24,386,2.161290725124701,False,False,False,384,0.6251055292074739,0.7497889415850523,0.6615093073761746,null,0.1,25,398,null,4,0.9098141932186564,null,null,0.6763961844398708,0.15,0.24742358093914457,0.7434443092682244
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,13,24,25,3674,2.6640378334987034,False,False,False,3653,0.6427118082088441,0.7145763835823118,0.6518419409442731,null,0.1,25,398,null,6,0.7390163035010362,null,null,0.7271668428757595,0.15,0.4312617458927451,0.9839659009291937
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,14,25,26,2127,1.4671013412400207,False,False,False,2118,0.6587687988488256,0.6824624023023489,0.6418487508799977,null,0.1,25,398,null,13,0.6864453288877254,null,null,0.671623620621943,0.15,0.4154449622670539,0.9784080280802573
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,15,26,27,3088,3.534837291227884,False,False,False,3068,0.671117279468092,0.6577654410638161,0.6333845705054761,null,0.1,25,398,null,4,0.8735146165205778,null,null,0.8659532576221031,0.15,0.4623054480684551,0.9913437522904958
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,16,27,28,3948,2.5214623814764376,False,False,False,3923,0.6829867666660903,0.6340264666678195,0.624597584987386,null,0.1,25,398,null,0,1.0,null,null,0.9473180455614146,0.15,0.36394601745270916,0.9473180455614146
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,17,28,29,2344,3.4173800743652816,False,False,False,2333,0.6947881247143641,0.6104237505712717,0.6152158490751495,null,0.1,25,398,null,4,0.8434415883297305,null,null,0.7900118388290761,0.15,0.35236420487914416,0.9366526974245348
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,18,29,30,1850,2.394868961926857,False,False,False,1842,0.7070386620281397,0.5859226759437206,0.6047819643843031,null,0.1,25,398,null,13,0.6583533532948842,null,null,0.590323354478335,0.15,0.3195945656786234,0.8966664353176343
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,19,30,31,2866,2.8612519436089094,False,False,False,2848,0.7159108850815414,0.5681782298369171,0.5967739813680302,null,0.1,25,397,null,9,0.7277371997746079,null,null,0.7085526084276431,0.15,0.40449037775139374,0.973638022966386
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,20,31,32,515,2.2164401812711727,False,False,False,512,0.7245307525210478,0.5509384949579044,0.5886231141078493,null,0.1,25,397,null,8,0.7244227958403202,null,null,0.7243081550324398,0.15,0.6275425873358287,0.9998417487570261
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,21,32,33,2804,2.1565292940577354,False,False,False,2785,0.7327996962865768,0.5344006074268464,0.5804542713485269,null,0.1,25,397,null,11,0.6822141695125106,null,null,0.5600159267545843,0.15,0.2781842084113213,0.8208799403195548
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,22,33,34,1118,2.98267105340474,False,False,False,1112,0.7421185186410071,0.5157629627179858,0.5708293290841936,null,0.1,25,397,null,11,0.6561532808798763,null,null,0.6347015882882131,0.15,0.39233479221046275,0.9673068881665923
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,23,34,35,1500,2.228586918471388,False,False,False,1491,0.7484319046320707,0.5031361907358587,0.5640513254380115,null,0.1,25,397,null,4,0.8443763357971735,null,null,0.5330256637265678,0.15,0.21188565380417504,0.6312655164871948
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,24,35,36,210,1.893871289114644,False,False,False,209,0.7558339082195289,0.4883321835609422,0.5558347055907752,null,0.1,25,397,null,0,1.0,null,null,0.9720349140672985,0.15,0.40119313491970343,0.9720349140672985
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,25,36,37,1568,2.2370059533294384,False,False,False,1557,0.7618102012298777,0.4763795975402445,0.548984348167185,null,0.1,25,397,null,0,1.0,null,null,0.981572521627411,0.15,0.4239410987846694,0.981572521627411
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,26,37,38,2611,3.561192761442955,False,False,False,2589,0.7686074095872755,0.46278518082544906,0.5409535566431612,null,0.1,25,397,null,1,0.936904788004034,null,null,0.933015744991502,0.15,0.49678852108020954,0.9958490520463481
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,27,38,39,2606,1.2577153126659493,False,False,False,2584,0.7751760408660857,0.4496479182678286,0.5329460310954954,null,0.1,25,397,null,22,0.574348109570026,null,null,0.5108897347650321,0.15,0.3148464982513983,0.8895123466977183
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,28,39,40,3400,2.4543964141898655,False,False,False,3367,0.7814133481526824,0.43717330369463525,0.5251133048443068,null,0.1,25,397,null,16,0.5966702733535088,null,null,0.5414273787555015,0.15,0.32723557528370134,0.9074147027846358
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,29,40,41,995,2.618730111936923,False,False,False,988,0.785521811431181,0.4289563771376379,0.5198298076989477,null,0.1,25,396,null,9,0.6671113449516304,null,null,0.6129422675634609,0.15,0.33613703109258836,0.9188005453690837
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,30,41,42,2029,2.127000906990494,False,False,False,2014,0.791976425412031,0.4160471491759381,0.511326254174149,null,0.1,25,396,null,34,0.5261181425341797,null,null,0.5001037096425316,0.15,0.36784418359865045,0.950554009093199
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,31,42,43,148,2.723903941981307,False,False,False,148,0.7962268207346597,0.40754635853068066,0.5055888781380122,null,0.1,25,396,null,18,0.5765182017738386,null,null,0.4939236112229248,0.15,0.2956988714146693,0.8567355023713289
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,32,43,44,3392,2.4956768399261247,False,False,False,3356,0.8001098079552094,0.3997803840895813,0.500250159703317,null,0.1,25,396,null,12,0.6338004868439557,null,null,0.6227064387956898,0.15,0.42666104325094173,0.9824959931736414
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,33,44,45,2125,2.927540549682268,False,False,False,2107,0.8023492893474895,0.395301421305021,0.4971283186134011,null,0.1,25,396,null,3,0.8769433936495715,null,null,0.47488103923743846,0.15,0.18733015400870104,0.5415184636503482
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,34,45,46,3951,2.988748944223561,False,False,False,3908,0.807852663623521,0.3842946727529579,0.48932168651529906,null,0.1,25,396,null,2,0.9277147029287428,null,null,0.41548205229020974,0.15,0.16348559602591423,0.4478554139311972
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,35,46,47,3452,3.3115318793754263,False,False,False,3413,0.8121105307667449,0.3757789384665102,0.48314816077358724,null,0.1,25,396,null,6,0.8105445942338685,null,null,0.809455753724987,0.15,0.5454967316744018,0.9986566556403838
ackley,optimized_iso_gpc,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,3,36,47,48,2917,2.23708086713655,False,False,False,2886,0.8171449292459556,0.3657101415080888,0.4756952659354679,null,0.1,25,396,null,21,0.5572794183772256,null,null,0.39367987555981576,0.15,0.23484895358310193,0.7064317514294627
