experiment_name,week6_simulation_id,week6_original_hash,week6_metadata_path,week6_metadata_sha256,week6_dataset_revision
P-92p0306358058_VX-0p635786516528_LS-6p85874395416e-05_ST-348p651765165_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p58764220003e-06_H-8daf8adcd4,sim_00168,8daf8adcd4,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00168\metadata.json,901665e0b698be452a9ad3215efcae146f6bf08aca83f9db3dc1e1d7a5759c7a,0e859b748fdbc8454f66e58e101e333ac0479d42
P-93p2349412886_VX-0p318136092994_LS-6p37701091846e-05_ST-373p005608841_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p51637010363e-05_H-95ed9fb76f,sim_00169,95ed9fb76f,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00169\metadata.json,633d8dd170248903f48cbb2ed9610f48e40cc1484d19ccabbc6d29825102e2ca,0e859b748fdbc8454f66e58e101e333ac0479d42
P-93p7887593651_VX-0p596649793105_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p13380310062e-06_H-306f9d252b,sim_00170,306f9d252b,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00170\metadata.json,00c45041c315ca8ae9574d7cc818a421c09cfd8e315040c80db9352b86aa945b,0e859b748fdbc8454f66e58e101e333ac0479d42
P-95p3163706926_VX-0p805137875644_LS-4p85393429372e-05_ST-366p295455669_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p99167018339e-06_H-270d04032e,sim_00171,270d04032e,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00171\metadata.json,170569d7571e258418012742a8f168b7c0f01dce95d07e3c9af7cb9697fbf9d0,0e859b748fdbc8454f66e58e101e333ac0479d42
P-96p3048792257_VX-0p802808589305_LS-5p4654094879e-05_ST-371p269771919_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p00905454586e-06_H-24e0a43587,sim_00172,24e0a43587,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00172\metadata.json,49a08e94ac1fa8d7bb79311bd167218915f185ad0fb1b93faae14a55cd42d505,0e859b748fdbc8454f66e58e101e333ac0479d42
P-97p6596954152_VX-0p666705631564_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p80451054123e-06_H-b0e5aed98c,sim_00173,b0e5aed98c,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00173\metadata.json,986cf48980df573591b45cfc4fad8b500b6275e1bf69d3a8171427fce9218583,0e859b748fdbc8454f66e58e101e333ac0479d42
P-98p2720448178_VX-0p404108184606_LS-6p2082238115e-05_ST-312p013044035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p19376958616e-05_H-e0ed0fec98,sim_00174,e0ed0fec98,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00174\metadata.json,f3574c84e4fbcd762ea0b0ca650471e95ef34648dfd0af07600647f777c8226d,0e859b748fdbc8454f66e58e101e333ac0479d42
P-98p5137427197_VX-0p87794698955_LS-7p93698578539e-05_ST-325p506902574_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p33865836642e-06_H-bf889bf790,sim_00175,bf889bf790,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00175\metadata.json,4b46a4e86a43af989f0c48369e2ef38c392dd4fae71be372834871dae29a1bc7,0e859b748fdbc8454f66e58e101e333ac0479d42
P-98p6430415843_VX-0p873233253177_LS-7p66258838728e-05_ST-323p115187787_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p52443529316e-06_H-95ed9fb76f,sim_00176,95ed9fb76f,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00176\metadata.json,d62ffa90d724c3af2c0bf2901614721535c54b759d6ca46a97b1d587dfc8a760,0e859b748fdbc8454f66e58e101e333ac0479d42
P-99p0936052974_VX-0p300439480401_LS-4p95355776339e-05_ST-340p036700638_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60568797302e-05_H-701e6757d1,sim_00177,701e6757d1,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00177\metadata.json,cb2a1e28ebc3ebf35cb668ee03a84c663e3dc7ecfebf6b8e2983e8703c80955b,0e859b748fdbc8454f66e58e101e333ac0479d42
P-99p5435087092_VX-0p559592851831_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p34132747676e-06_H-306f9d252b,sim_00178,306f9d252b,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00178\metadata.json,9a5d61be51937f9c0dcaae7a534423394e28a3c83fa37a768bd9411070be5f3a,0e859b748fdbc8454f66e58e101e333ac0479d42
P-99p7580068976_VX-0p617169232141_LS-5p71058654975e-05_ST-337p763092798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p81652803119e-06_H-765e346b33,sim_00179,765e346b33,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00179\metadata.json,f69b2c508d3de7a3ae123b2b676b3ad066d6f091fedf5574985d887e72dfc2db,0e859b748fdbc8454f66e58e101e333ac0479d42
P-100p408926704_VX-0p564694322144_LS-6p38706769001e-05_ST-381p633419878_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p54288845105e-06_H-790e4fd6dd,sim_00180,790e4fd6dd,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00180\metadata.json,065313633a2f8312b092e945de69050896c8ce76f99566a863f549e63ed9825e,0e859b748fdbc8454f66e58e101e333ac0479d42
P-102p025474754_VX-0p424029390103_LS-7p94734719352e-05_ST-354p238131711_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13768543304e-05_H-6f31342894,sim_00181,6f31342894,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00181\metadata.json,c1c32369bbd613386266526c69553c039588ce82deb0a54eefd81deaedd9a246,0e859b748fdbc8454f66e58e101e333ac0479d42
P-102p449509144_VX-0p918837420936_LS-5p51471704636e-05_ST-339p471112188_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p25024394207e-06_H-b41981edcb,sim_00182,b41981edcb,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00182\metadata.json,05d8731bcba1814053ed60e02341c2dda60b6f672768ad54aa732d117ed97e7e,0e859b748fdbc8454f66e58e101e333ac0479d42
P-110p110895975_VX-0p451651242475_LS-8p6859144947e-05_ST-349p969995372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06810745755e-05_H-6f31342894,sim_00183,6f31342894,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00183\metadata.json,baa838d5be5990af9e7a1f740f9ac34826a8249128c297c4de7cf8872c9de1c6,0e859b748fdbc8454f66e58e101e333ac0479d42
P-110p131967455_VX-0p225166085115_LS-5p63312318207e-05_ST-326p092691949_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p14247212255e-05_H-b41981edcb,sim_00184,b41981edcb,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00184\metadata.json,20a49bd3e9d62bac7c4c772cdb0490814e70c03f2edbda9a965781d7fd3313b7,0e859b748fdbc8454f66e58e101e333ac0479d42
P-118p139890353_VX-0p847347819728_LS-5p08934239386e-05_ST-372p913421628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69319999497e-06_H-d7a336064e,sim_00185,d7a336064e,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00185\metadata.json,ebc21e5d0a004472c097ad04eb32a3d104e66ae8f34b309e6e1e98d4f8ca801b,0e859b748fdbc8454f66e58e101e333ac0479d42
P-121p661876009_VX-0p281641526906_LS-7p16631028882e-05_ST-330p429005364_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p71285841829e-05_H-25d163a2a5,sim_00186,25d163a2a5,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00186\metadata.json,86afeb0d61100ce0e5d4a76d7b65c75227c978004249118120739ae40012c05b,0e859b748fdbc8454f66e58e101e333ac0479d42
P-126p512169142_VX-0p57236868357_LS-7p44940442576e-05_ST-386p738254947_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p42834477408e-06_H-d7a336064e,sim_00187,d7a336064e,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00187\metadata.json,3a67fa30ee726ecafe71224bf716c67fc9fccddcaddbe455244bcb7f41ef6bae,0e859b748fdbc8454f66e58e101e333ac0479d42
P-128p682231034_VX-0p601925389683_LS-8p082715257e-05_ST-394p322355105_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p01448266795e-06_H-b41981edcb,sim_00188,b41981edcb,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00188\metadata.json,ea70afea6e321a9fcf8c1457dee43f5b60adac279986b4984f26aab81902ff70,0e859b748fdbc8454f66e58e101e333ac0479d42
P-129p569646497_VX-0p287154347682_LS-6p5197985882e-05_ST-393p701994752_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p67997477383e-05_H-b41981edcb,sim_00189,b41981edcb,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00189\metadata.json,dc0f4bc7c4bcf3e16b004bdce3dc4a4cb08ebcdda9d1723c3d6543f075e38d3f,0e859b748fdbc8454f66e58e101e333ac0479d42
P-131p049819122_VX-0p780196421599_LS-5p30845028915e-05_ST-389p742843455_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p18321293134e-06_H-b41981edcb,sim_00190,b41981edcb,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00190\metadata.json,f70865ca1fc9127c761b7e9e467cf1e5aa8ea0aea2efa4eef81ab56d554a3ca5,0e859b748fdbc8454f66e58e101e333ac0479d42
P-132p12166853_VX-0p788188085218_LS-6p42596953306e-05_ST-382p443068729_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p1205195733e-06_H-b41981edcb,sim_00191,b41981edcb,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00191\metadata.json,5e7f3a5ea1452e5b49b5bcc8ac31017cb0336f2d21c1949ab084f5598d0bf98f,0e859b748fdbc8454f66e58e101e333ac0479d42
P-134p93654729_VX-0p343298656719_LS-5p9412954069e-05_ST-389p435734624_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p40522559835e-05_H-b41981edcb,sim_00192,b41981edcb,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00192\metadata.json,05e41f61dee5f3e98a23c0a008f3d746e328b7010b27497dd10a74ab67635f3f,0e859b748fdbc8454f66e58e101e333ac0479d42
P-137p056736091_VX-0p84145784316_LS-6p02926393206e-05_ST-342p992007776_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p73305085006e-06_H-ddeae69a6e,sim_00193,ddeae69a6e,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00193\metadata.json,be591683a059ca8c20ad88cfe883c2e853d40d9b95761f5cfb8cd7d991b364ef,0e859b748fdbc8454f66e58e101e333ac0479d42
P-139p185905374_VX-0p93275027917_LS-8p26285474625e-05_ST-371p150203889_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17193155633e-06_H-b789300819,sim_00194,b789300819,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00194\metadata.json,fe096a86f0d0ba3a1dae29524850bacbf97e14ce1f40995650a471bb286d9c0e,0e859b748fdbc8454f66e58e101e333ac0479d42
P-140p314676599_VX-0p596196399995_LS-8p19973378232e-05_ST-342p525649343_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p09149569346e-06_H-95fb07b078,sim_00195,95fb07b078,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00195\metadata.json,8a98f0e420a97fb44770c03b133be9067d55bc0071f50466c3575dda67f262d0,0e859b748fdbc8454f66e58e101e333ac0479d42
P-141p451666054_VX-0p378275685755_LS-6p85388508408e-05_ST-315p145948826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27529227616e-05_H-8bf1b39107,sim_00196,8bf1b39107,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00196\metadata.json,9ce3f02acb9e384ac56d860e3d115e25d4cc95842558579d61cf721c2c03acff,0e859b748fdbc8454f66e58e101e333ac0479d42
P-145p199982561_VX-0p253198682602_LS-7p7513591008e-05_ST-398p693210886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90527081478e-05_H-2d34966482,sim_00197,2d34966482,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00197\metadata.json,1778726e6425824bc64b8ee4cdde65b8f71511abb88c0544487ae5426bece52c,0e859b748fdbc8454f66e58e101e333ac0479d42
P-149p381043177_VX-0p292260061908_LS-7p79529508561e-05_ST-384p444199936_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p65062601148e-05_H-6464f5e6a2,sim_00198,6464f5e6a2,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00198\metadata.json,ca9d0429ffd60a2b31d440bc2042158df9979e0bab90c6304145c66c15002bb9,0e859b748fdbc8454f66e58e101e333ac0479d42
P-150p755371566_VX-0p566215971452_LS-6p88880703989e-05_ST-365p237346809_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p51993028498e-06_H-3a501d5f99,sim_00199,3a501d5f99,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00199\metadata.json,765e49363c80e30fcc5d328b55da3db75470170204abcf74f761e5eab07fe105,0e859b748fdbc8454f66e58e101e333ac0479d42
P-155p08939981_VX-0p967429278716_LS-6p89242148544e-05_ST-322p599938314_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p98653566638e-06_H-765072ed36,sim_00200,765072ed36,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00200\metadata.json,1e33a5a84eaec31cc16e5fdd57394e708d94bbe1e1c18419f4ddb2c66458e97d,0e859b748fdbc8454f66e58e101e333ac0479d42
P-156p536166657_VX-0p9922713524_LS-8p48527663575e-05_ST-399p457924021_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86169492987e-06_H-17f36d0008,sim_00201,17f36d0008,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00201\metadata.json,185e30a9dc35177337872dbaa0f68fc90ff851fc613259d4abc023e3a3219876,0e859b748fdbc8454f66e58e101e333ac0479d42
P-162p201106716_VX-0p908426857038_LS-8p56302518524e-05_ST-395p218711567_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p31041169208e-06_H-b41981edcb,sim_00202,b41981edcb,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00202\metadata.json,116184bcd645bd9ad87909bc4820493708eebd7891e8f43255a58f222c4481ff,0e859b748fdbc8454f66e58e101e333ac0479d42
P-165p961555057_VX-0p261983014715_LS-5p47380727674e-05_ST-307p441799119_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p84138678161e-05_H-b41981edcb,sim_00203,b41981edcb,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00203\metadata.json,36b2da31509ff687fd8bf1191b9d2620aa9e1459691a4b1fd241b02c4966be48,0e859b748fdbc8454f66e58e101e333ac0479d42
P-171p793878697_VX-0p802872637148_LS-7p56304072004e-05_ST-389p149112673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p00857518342e-06_H-b41981edcb,sim_00204,b41981edcb,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00204\metadata.json,baead30df7f1f5c440128447c881fd39e68686b1ff6d9c4c5727a612a22f9607,0e859b748fdbc8454f66e58e101e333ac0479d42
P-178p179131994_VX-0p674364285322_LS-6p39772031663e-05_ST-392p701744041_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p15358257846e-06_H-b41981edcb,sim_00205,b41981edcb,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00205\metadata.json,e1ff3cbe2daa83213c6a70927215a895aac1a1e479f2750197c37ea52361d2fd,0e859b748fdbc8454f66e58e101e333ac0479d42
P-180p4231768_VX-0p853402947533_LS-8p92029044014e-05_ST-332p421625378_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p65280518067e-06_H-0b12abf205,sim_00206,0b12abf205,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00206\metadata.json,5663208ab69ea149a8f2c62ad2e68f9fcdc309ad154a3dd0ad60c2760df41379,0e859b748fdbc8454f66e58e101e333ac0479d42
P-181p628478787_VX-0p952936233186_LS-6p91719476824e-05_ST-399p362560559_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06237504149e-06_H-2ecbc85805,sim_00207,2ecbc85805,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00207\metadata.json,965c8559308e920bd404a694f3dee0ec3cae65a6bbcf1a78d374599571fd7435,0e859b748fdbc8454f66e58e101e333ac0479d42
P-188p623199531_VX-0p253450423389_LS-5p98563054886e-05_ST-373p9812389_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90337839587e-05_H-b41981edcb,sim_00208,b41981edcb,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00208\metadata.json,8ae0f8eab8f38e4b6123671f02d92af8139d6f00e51ee0037920d7fc1128ac05,0e859b748fdbc8454f66e58e101e333ac0479d42
P-189p966894809_VX-0p644468304217_LS-6p74843907822e-05_ST-388p1301819_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p48542724514e-06_H-851e5d4577,sim_00209,851e5d4577,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00209\metadata.json,55b94b231b25fbef1a65a702131264dd2e127e80b78d74cbb733d33ede53d589,0e859b748fdbc8454f66e58e101e333ac0479d42
P-191p425479448_VX-0p407642571095_LS-6p68635438353e-05_ST-376p486404344_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p18341923663e-05_H-9a0fcdd2aa,sim_00210,9a0fcdd2aa,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00210\metadata.json,99c7fabb3b914f09ab962e1034bc1f3d51201a4fcee64b0f745d541696d5b784,0e859b748fdbc8454f66e58e101e333ac0479d42
P-194p299416559_VX-0p806548050335_LS-7p3474496565e-05_ST-381p946978961_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p98119430208e-06_H-b41981edcb,sim_00211,b41981edcb,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00211\metadata.json,38c6b18e6a1c84e5bd59d619f3dbe5fcbd253e99c17a6f3f040d8c316eeb4c7c,0e859b748fdbc8454f66e58e101e333ac0479d42
P-196p499083559_VX-0p373706074139_LS-6p49065899682e-05_ST-353p001345311_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p290886324e-05_H-b789300819,sim_00212,b789300819,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00212\metadata.json,948dc4b117d518168779b7c7c7b4dfaf928ad4349586d8697aea03914e35c6df,0e859b748fdbc8454f66e58e101e333ac0479d42
P-199p092557979_VX-0p316505824784_LS-5p93128195415e-05_ST-330p512210532_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p52418067071e-05_H-8bf1b39107,sim_00213,8bf1b39107,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00213\metadata.json,a1313d5b87af63411c339a2efbdd647615de544991bdb55e2a7d3a29dc8b47c7,0e859b748fdbc8454f66e58e101e333ac0479d42
P-202p623346674_VX-0p47308497906_LS-5p69403778977e-05_ST-355p073751689_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p01971544575e-05_H-b41981edcb,sim_00214,b41981edcb,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00214\metadata.json,0c58bd8741fe67a217d87b3d1f5b7fdd21a5e95dae671b78c5cd7e168a95fbde,0e859b748fdbc8454f66e58e101e333ac0479d42
P-205p507001181_VX-0p303336340291_LS-4p80706805647e-05_ST-333p622908766_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p59035366431e-05_H-89a38ff0e6,sim_00215,89a38ff0e6,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00215\metadata.json,5a536715f49b5b1ee4ae2720d733260b080db8e0103e14e85539d40125518ea9,0e859b748fdbc8454f66e58e101e333ac0479d42
P-207p940614893_VX-0p318461267696_LS-7p4904937331e-05_ST-370p987623474_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p51482176715e-05_H-0b12abf205,sim_00216,0b12abf205,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00216\metadata.json,9acf45c6e8707d46edf6e9fb650061a131aa1893432442653160f7fbde5d63d9,0e859b748fdbc8454f66e58e101e333ac0479d42
P-210p464738138_VX-0p237113609615_LS-6p46217439158e-05_ST-306p057190902_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p03451864735e-05_H-12faed80a6,sim_00217,12faed80a6,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00217\metadata.json,44d765b2a791a61c3a6ea5928bf5563b3c4ea0f2958146d1c206cb5170334761,0e859b748fdbc8454f66e58e101e333ac0479d42
P-213p87237204_VX-0p329966780459_LS-7p13970627017e-05_ST-390p008507958_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p46200190101e-05_H-765072ed36,sim_00218,765072ed36,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00218\metadata.json,de4df27488c5b92cd3a864c7f5341e3d37b3e7f12deaa42c9d06c4687a6c0c7f,0e859b748fdbc8454f66e58e101e333ac0479d42
P-218p352277735_VX-0p662592791038_LS-5p96508880483e-05_ST-307p55260089_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p28067173121e-06_H-b41981edcb,sim_00219,b41981edcb,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00219\metadata.json,f0fbfdc862d5706dc88b5912be92bd028f9b768eb5a67b47b86fdea88586be63,0e859b748fdbc8454f66e58e101e333ac0479d42
P-218p623352015_VX-0p878480487228_LS-8p13012329394e-05_ST-381p006435488_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p49143740032e-06_H-90ad187ad0,sim_00220,90ad187ad0,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00220\metadata.json,30402883ed8132f6c1a54f1c0ce681b915e8dd773030fa642d30c36d82d7395f,0e859b748fdbc8454f66e58e101e333ac0479d42
P-222p052357041_VX-0p997941039436_LS-5p29599486117e-05_ST-383p923575745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p83407377027e-06_H-02b1b704be,sim_00221,02b1b704be,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00221\metadata.json,d08d47e518440f6e935b482f83dc209fad1ebe824cd1d6b0048b19e2fb555f1f,0e859b748fdbc8454f66e58e101e333ac0479d42
P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,sim_00222,1e85da8953,C:\Users\ozgur\Documents\thesis-week6-melt-pool-audit\data\raw\huggingface\sph_dataset\final_data_processed\sim_00222\metadata.json,5e1d70efffda987797dabd9bf877002c753796c04bf8080dc5cb8a695c191f28,0e859b748fdbc8454f66e58e101e333ac0479d42
