experiment_name,partition,week6_simulation_id,XF,sph_v2_folder_domain_max_m,week6_domain_max_reconstructed_m,absolute_error_m,mapping_matches_week6,compatibility_rule
P-235p890696826_VX-0p62852965691_LS-7p09715556056e-05_ST-349p581827429_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p6752473809e-06_H-765072ed36,old-data-remote-clean,sim_00228,0.0014,0.001212,0.0012119999999999917,8.239936510889834e-18,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-236p206080041_VX-0p584146530445_LS-8p43378292301e-05_ST-319p849522294_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p25840838144e-06_H-b41981edcb,old-data-remote-clean,sim_00229,0.0014,0.001212,0.0012119999999999427,5.724587470723463e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-240p318887809_VX-0p361018894241_LS-4p85509578057e-05_ST-398p513006139_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p33625155912e-05_H-3a501d5f99,old-data-remote-clean,sim_00230,0.0014,0.001212,0.001211999999999981,1.8865117801247777e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-243p325077963_VX-0p998321353283_LS-5p70160449472e-05_ST-337p156153016_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p83223221376e-06_H-d7a336064e,old-data-remote-clean,sim_00231,0.0014,0.001212,0.0012119999999999566,4.336808689942018e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-246p298220115_VX-0p718479932945_LS-4p8795144948e-05_ST-311p768373355_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p71434285331e-06_H-0b12abf205,old-data-remote-clean,sim_00232,0.0014,0.001212,0.0012119999999999427,5.724587470723463e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-246p882256304_VX-0p912145169038_LS-8p52944569156e-05_ST-321p903093968_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p288764077e-06_H-0b12abf205,old-data-remote-clean,sim_00233,0.0014,0.001212,0.0012119999999999236,7.632783294297951e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-76p6986127633_VX-0p686212461643_LS-6p4052091323e-05_ST-393p159111444_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0300684885e-06_H-b41981edcb,old-data-remote-clean,sim_00234,0.0014,0.001212,0.0012119999999999499,5.0090140368830305e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-78p6311637963_VX-0p75889512334_LS-7p24228839444e-05_ST-395p823418581_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p3567684844e-06_H-9aaaba6a78,old-data-remote-clean,sim_00235,0.0014,0.001212,0.0012119999999999416,5.833007687972014e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-80p5741190929_VX-0p403249617425_LS-8p97039861056e-05_ST-397p637850573_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p19631126592e-05_H-6464f5e6a2,old-data-remote-clean,sim_00236,0.0014,0.001212,0.0012119999999999954,4.553649124439119e-18,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-91p4898167395_VX-0p477122889388_LS-7p769973149e-05_ST-351p010780102_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p01108555266e-05_H-b41981edcb,old-data-remote-clean,sim_00237,0.0014,0.001212,0.0012119999999999818,1.8214596497756474e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-92p2921456709_VX-0p425581954559_LS-4p53091383738e-05_ST-356p588229582_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13353504568e-05_H-765072ed36,old-data-remote-clean,sim_00238,0.0014,0.001212,0.0012119999999999883,1.1709383462843448e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-92p9578294978_VX-0p909619863772_LS-6p47386544357e-05_ST-309p507384821_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p30344685197e-06_H-765072ed36,old-data-remote-clean,sim_00239,0.0014,0.001212,0.0012119999999999635,3.642919299551295e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-93p7392388905_VX-0p76284290369_LS-5p63100861802e-05_ST-349p958485388_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p32387163816e-06_H-5cefbb31d2,old-data-remote-clean,sim_00240,0.0014,0.001212,0.001211999999999961,3.903127820947816e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-97p5646849269_VX-0p800614374072_LS-8p74302358335e-05_ST-345p052442693_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p02552334713e-06_H-b41981edcb,old-data-remote-clean,sim_00241,0.0014,0.001212,0.001211999999999973,2.688821387764051e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
P-97p9405338961_VX-0p913267755474_LS-7p48831340213e-05_ST-390p809181728_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p28226314145e-06_H-0b12abf205,old-data-remote-clean,sim_00242,0.0014,0.001212,0.001211999999999961,3.903127820947816e-17,True,"domain_max_x = min(folder XF, folder XL) + 12 µm boundary-wall extension"
