experiment_name,partition,week6_simulation_id,new_T0_start_row_index,old_T0_start_row_index,new_T0_end_row_index,old_T0_end_row_index,new_T0_start_time_s,old_T0_start_time_s,new_T0_end_time_s,old_T0_end_time_s,new_width_um,old_width_um,difference_width_um,relative_difference_width_um,identical_within_tolerance_width_um,new_depth_um,old_depth_um,difference_depth_um,relative_difference_depth_um,identical_within_tolerance_depth_um,new_total_height_um,old_total_height_um,difference_total_height_um,relative_difference_total_height_um,identical_within_tolerance_total_height_um,new_kinetic_energy_nJ,old_kinetic_energy_nJ,difference_kinetic_energy_nJ,relative_difference_kinetic_energy_nJ,identical_within_tolerance_kinetic_energy_nJ,window_endpoints_identical
P-199p092557979_VX-0p316505824784_LS-5p93128195415e-05_ST-330p512210532_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p52418067071e-05_H-8bf1b39107,old-data-remote-clean,sim_00213,98051.0,98051,115599.0,115599,0.001781318,0.001781318,0.002100003,0.002100003,208.8789,208.8789,0.0,0.0,True,74.78072999999999,74.78072999999999,0.0,0.0,True,96.43847000000001,96.43847,1.4210854715202004e-14,1.4735670023800673e-16,True,2.301078,2.301078,0.0,0.0,True,True
P-202p623346674_VX-0p47308497906_LS-5p69403778977e-05_ST-355p073751689_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p01971544575e-05_H-b41981edcb,old-data-remote-clean,sim_00214,96255.0,96255,115599.0,115599,0.001748701,0.001748701,0.002100003,0.002100003,181.36524,181.36524,0.0,0.0,True,78.71352,78.71352,0.0,0.0,True,108.77828,108.77828,0.0,0.0,True,2.35127,2.35127,0.0,0.0,True,True
P-205p507001181_VX-0p303336340291_LS-4p80706805647e-05_ST-333p622908766_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p59035366431e-05_H-89a38ff0e6,old-data-remote-clean,sim_00215,98462.0,98462,115599.0,115599,0.001788782,0.001788782,0.002100003,0.002100003,186.88279,186.88279,0.0,0.0,True,74.744955,74.74495499999999,1.4210854715202004e-14,1.901246005861132e-16,True,95.194095,95.194095,0.0,0.0,True,2.1357105,2.1357105,0.0,0.0,True,True
P-207p940614893_VX-0p318461267696_LS-7p4904937331e-05_ST-370p987623474_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p51482176715e-05_H-0b12abf205,old-data-remote-clean,sim_00216,97796.0,97796,115599.0,115599,0.001776687,0.001776687,0.002100003,0.002100003,233.70905000000002,233.70905,2.842170943040401e-14,1.2161150554676427e-16,True,74.78965,74.78965,0.0,0.0,True,98.083825,98.083825,0.0,0.0,True,2.4655819999999995,2.465582,-4.440892098500626e-16,-1.801153682376261e-16,True,True
P-210p464738138_VX-0p237113609615_LS-6p46217439158e-05_ST-306p057190902_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p03451864735e-05_H-12faed80a6,old-data-remote-clean,sim_00217,99743.0,99743,115599.0,115599,0.001812046,0.001812046,0.002100003,0.002100003,229.6666,229.6666,0.0,0.0,True,70.85820000000001,70.85820000000001,0.0,0.0,True,88.58294,88.58294,0.0,0.0,True,2.434187,2.434187,0.0,0.0,True,True
P-213p87237204_VX-0p329966780459_LS-7p13970627017e-05_ST-390p008507958_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p46200190101e-05_H-765072ed36,old-data-remote-clean,sim_00218,97639.0,97639,115599.0,115599,0.001773836,0.001773836,0.002100003,0.002100003,231.2345,231.2344999999,9.99875737761613e-11,4.3240768041189584e-13,True,78.72033,78.72033,0.0,0.0,True,102.15165999999999,102.15166,-1.4210854715202004e-14,-1.3911525975399717e-16,True,2.657022,2.657022,0.0,0.0,True,True
P-218p352277735_VX-0p662592791038_LS-5p96508880483e-05_ST-307p55260089_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p28067173121e-06_H-b41981edcb,old-data-remote-clean,sim_00219,75175.0,75175,90614.0,90614,0.001365872,0.001365872,0.001646256,0.001646256,159.469165,159.469165,0.0,0.0,True,66.73003,66.73003,0.0,0.0,True,94.448755,94.448755,0.0,0.0,True,2.3520275,2.3520275,0.0,0.0,True,True
P-218p623352015_VX-0p878480487228_LS-8p13012329394e-05_ST-381p006435488_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p49143740032e-06_H-90ad187ad0,old-data-remote-clean,sim_00220,56645.0,56645,68337.0,68337,0.001029352,0.001029352,0.001241688,0.001241688,171.45637,171.45637,0.0,0.0,True,54.88171,54.88171,0.0,0.0,True,84.68413,84.68413,0.0,0.0,True,2.514553,2.514553,0.0,0.0,True,True
P-222p052357041_VX-0p997941039436_LS-5p29599486117e-05_ST-383p923575745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p83407377027e-06_H-02b1b704be,old-data-remote-clean,sim_00221,49951.0,49951,60152.0,60152,0.0009077838,0.0009077838,0.001093042,0.001093042,126.775825,126.77582499999998,1.4210854715202004e-14,1.1209435801503959e-16,True,57.83656,57.83656,0.0,0.0,True,79.172505,79.17250500000002,-1.4210854715202004e-14,-1.7949229616016318e-16,True,2.4520049999999998,2.452005,-4.440892098500626e-16,-1.8111268527187448e-16,True,True
P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,old-data-remote-clean,sim_00222,86189.0,86189,103799.0,103799,0.001565895,0.001565895,0.001885706,0.001885706,151.72511,151.72511,0.0,0.0,True,82.64709,82.64709,0.0,0.0,True,108.60903,108.60903,0.0,0.0,True,2.9810630000000002,2.981063,4.440892098500626e-16,1.4897008545276052e-16,True,True
P-225p511353261_VX-0p242923031869_LS-6p38341457094e-05_ST-340p774386379_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p9858638211e-05_H-5cefbb31d2,old-data-remote-clean,sim_00223,99531.0,99531,115599.0,115599,0.001808196,0.001808196,0.002100003,0.002100003,232.3887,232.3887,0.0,0.0,True,74.68625,74.68625,0.0,0.0,True,92.5095,92.5095,0.0,0.0,True,2.562097,2.562097,0.0,0.0,True,True
P-226p648480029_VX-0p577602942666_LS-6p93800013331e-05_ST-342p653362063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p35196680396e-06_H-b4093437b1,old-data-remote-clean,sim_00224,86154.0,86154,103952.0,103952,0.001565259,0.001565259,0.001888485,0.001888485,187.67103,187.67103,0.0,0.0,True,70.60906,70.60906,0.0,0.0,True,101.11397,101.1139699999,1.000017846308765e-10,9.890006754850533e-13,True,2.747629,2.747629,0.0,0.0,True,True
P-227p690023792_VX-0p392329282459_LS-7p92871102354e-05_ST-391p94840599_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p22961013075e-05_H-12074f4927,old-data-remote-clean,sim_00225,96727.0,96727,115599.0,115599,0.001757273,0.001757273,0.002100003,0.002100003,235.1711,235.1710999999,9.99875737761613e-11,4.251694777810871e-13,True,86.77511,86.77511,0.0,0.0,True,115.66905000000001,115.66905,1.4210854715202004e-14,1.2285788389549327e-16,True,2.8732349999999998,2.873235,-4.440892098500626e-16,-1.5456069895085596e-16,True,True
P-228p907235932_VX-0p414638318501_LS-7p95917332413e-05_ST-340p25610662_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p16345267376e-05_H-02b1b704be,old-data-remote-clean,sim_00226,96504.0,96504,115599.0,115599,0.001753223,0.001753223,0.002100003,0.002100003,228.77005,228.77005,0.0,0.0,True,82.768745,82.768745,0.0,0.0,True,112.966005,112.966005,0.0,0.0,True,2.872807,2.872807,0.0,0.0,True,True
P-234p345987256_VX-0p872091919433_LS-7p00578367301e-05_ST-333p182550298_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p53166529298e-06_H-b41981edcb,old-data-remote-clean,sim_00227,57071.0,57071,68837.0,68837,0.001037089,0.001037089,0.001250769,0.001250769,159.00522,159.00522,0.0,0.0,True,58.83496,58.83496,0.0,0.0,True,86.9659,86.9659,0.0,0.0,True,2.802098,2.802098,0.0,0.0,True,True
P-235p890696826_VX-0p62852965691_LS-7p09715556056e-05_ST-349p581827429_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p6752473809e-06_H-765072ed36,old-data-remote-clean,sim_00228,79157.0,79157,95526.0,95526,0.001438188,0.001438188,0.001735462,0.001735462,183.33090499999997,183.330905,-2.842170943040401e-14,-1.5502955942100438e-16,True,70.88499999999999,70.88499999999999,0.0,0.0,True,101.14177500000001,101.141775,1.4210854715202004e-14,1.4050430413349978e-16,True,2.821551,2.821551,0.0,0.0,True,True
P-236p206080041_VX-0p584146530445_LS-8p43378292301e-05_ST-319p849522294_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p25840838144e-06_H-b41981edcb,old-data-remote-clean,sim_00229,85091.0,85091,102787.0,102787,0.001545954,0.001545954,0.001867327,0.001867327,204.82440000000003,204.8244,2.842170943040401e-14,1.387613459646605e-16,True,70.73367999999999,70.73367999999999,0.0,0.0,True,102.64690999999999,102.6469099999,9.99875737761613e-11,9.74092388911256e-13,True,2.831735,2.831735,0.0,0.0,True,True
P-240p318887809_VX-0p361018894241_LS-4p85509578057e-05_ST-398p513006139_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p33625155912e-05_H-3a501d5f99,old-data-remote-clean,sim_00230,97454.0,97454,115599.0,115599,0.001770476,0.001770476,0.002100003,0.002100003,190.84322,190.84322,0.0,0.0,True,94.365085,94.365085,0.0,0.0,True,115.50333,115.5033299999,1.000017846308765e-10,8.657913553744561e-13,True,2.8363614999999998,2.8363615,-4.440892098500626e-16,-1.565700316585395e-16,True,True
P-243p325077963_VX-0p998321353283_LS-5p70160449472e-05_ST-337p156153016_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p83223221376e-06_H-d7a336064e,old-data-remote-clean,sim_00231,49899.0,49899,60129.0,60129,0.0009068394,0.0009068394,0.001092624,0.001092624,131.28634,131.2863399999,9.99875737761613e-11,7.615992172242554e-13,True,58.81433,58.81433,0.0,0.0,True,81.77637,81.77637,0.0,0.0,True,2.915694,2.915694,0.0,0.0,True,True
P-246p298220115_VX-0p718479932945_LS-4p8795144948e-05_ST-311p768373355_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p71434285331e-06_H-0b12abf205,old-data-remote-clean,sim_00232,69380.0,69380,83563.0,83563,0.00126063,0.00126063,0.001518204,0.001518204,143.21159,143.21159,0.0,0.0,True,70.58472499999999,70.584725,-1.4210854715202004e-14,-2.0133045379438686e-16,True,94.31122500000001,94.311225,1.4210854715202004e-14,1.506804170468786e-16,True,2.5918010000000002,2.591801,4.440892098500626e-16,1.7134386854934567e-16,True,True
P-246p882256304_VX-0p912145169038_LS-8p52944569156e-05_ST-321p903093968_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p288764077e-06_H-0b12abf205,old-data-remote-clean,sim_00233,54511.0,54511,65813.0,65813,0.0009905971,0.0009905971,0.00119585,0.00119585,174.98355,174.98355,0.0,0.0,True,58.66828,58.66828,0.0,0.0,True,89.22604000000001,89.22604000000001,0.0,0.0,True,3.0354870000000003,3.0354870000000003,0.0,0.0,True,True
P-76p6986127633_VX-0p686212461643_LS-6p4052091323e-05_ST-393p159111444_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0300684885e-06_H-b41981edcb,old-data-remote-clean,sim_00234,72936.0,72936,87494.0,87494,0.00132521,0.00132521,0.001589594,0.001589594,118.72939,118.72939,0.0,0.0,True,26.57544,26.57544,0.0,0.0,True,50.59026,50.59026,0.0,0.0,True,0.4903037,0.4903037,0.0,0.0,True,True
P-78p6311637963_VX-0p75889512334_LS-7p24228839444e-05_ST-395p823418581_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p3567684844e-06_H-9aaaba6a78,old-data-remote-clean,sim_00235,65983.0,65983,79110.0,79110,0.001198938,0.001198938,0.001437334,0.001437334,117.789355,117.789355,0.0,0.0,True,22.797204999999998,22.797205,-3.552713678800501e-15,-1.558398794413833e-16,True,46.484825,46.484825,0.0,0.0,True,0.55731095,0.5573109499999999,1.1102230246251565e-16,1.9921069640299672e-16,True,True
P-80p5741190929_VX-0p403249617425_LS-8p97039861056e-05_ST-397p637850573_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p19631126592e-05_H-6464f5e6a2,old-data-remote-clean,sim_00236,97490.0,97490,115599.0,115599,0.00177113,0.00177113,0.002100003,0.002100003,174.28882000000002,174.28882000000002,0.0,0.0,True,26.91556,26.91556,0.0,0.0,True,59.769775,59.769775,0.0,0.0,True,0.6521246,0.6521246,0.0,0.0,True,True
P-91p4898167395_VX-0p477122889388_LS-7p769973149e-05_ST-351p010780102_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p01108555266e-05_H-b41981edcb,old-data-remote-clean,sim_00237,96581.0,96581,115599.0,115599,0.001754622,0.001754622,0.002100003,0.002100003,159.37015,159.37014999989998,1.000159954855917e-10,6.275704420536372e-13,True,33.61417,33.61417,0.0,0.0,True,63.77413,63.77413,0.0,0.0,True,0.7217142,0.7217142,0.0,0.0,True,True
P-92p2921456709_VX-0p425581954559_LS-4p53091383738e-05_ST-356p588229582_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13353504568e-05_H-765072ed36,old-data-remote-clean,sim_00238,97064.0,97064,115599.0,115599,0.001763393,0.001763393,0.002100003,0.002100003,135.79756,135.7975599999,1.000159954855917e-10,7.365080453998243e-13,True,46.218185000000005,46.218185000000005,0.0,0.0,True,69.838815,69.83881499999998,1.4210854715202004e-14,2.034807537212939e-16,True,0.7771221,0.7771221,0.0,0.0,True,True
P-92p9578294978_VX-0p909619863772_LS-6p47386544357e-05_ST-309p507384821_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p30344685197e-06_H-765072ed36,old-data-remote-clean,sim_00239,54988.0,54988,65996.0,65996,0.0009992598,0.0009992598,0.001199174,0.001199174,109.40482,109.40482,0.0,0.0,True,26.821479999999998,26.82148,-3.552713678800501e-15,-1.324577793171928e-16,True,47.62273999999999,47.62273999999999,0.0,0.0,True,0.6373805,0.6373805,0.0,0.0,True,True
P-93p7392388905_VX-0p76284290369_LS-5p63100861802e-05_ST-349p958485388_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p32387163816e-06_H-5cefbb31d2,old-data-remote-clean,sim_00240,65538.0,65538,78701.0,78701,0.001190856,0.001190856,0.001429907,0.001429907,116.53728,116.5372799999,1.000017846308765e-10,8.581098222900202e-13,True,33.256665,33.256665,0.0,0.0,True,55.37614,55.37614,0.0,0.0,True,0.6275405000000001,0.6275405000000001,0.0,0.0,True,True
P-97p5646849269_VX-0p800614374072_LS-8p74302358335e-05_ST-345p052442693_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p02552334713e-06_H-b41981edcb,old-data-remote-clean,sim_00241,62512.0,62512,74986.0,74986,0.001135902,0.001135902,0.001362439,0.001362439,125.20533000000002,125.20533,1.4210854715202004e-14,1.135003974287836e-16,True,22.85191,22.85191,0.0,0.0,True,49.115559999999995,49.11556,-7.105427357601002e-15,-1.4466754237559342e-16,True,0.7611895,0.7611895,0.0,0.0,True,True
P-97p9405338961_VX-0p913267755474_LS-7p48831340213e-05_ST-390p809181728_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p28226314145e-06_H-0b12abf205,old-data-remote-clean,sim_00242,54768.0,54768,65732.0,65732,0.0009952644,0.0009952644,0.001194379,0.001194379,113.81926,113.81926,0.0,0.0,True,26.84932,26.84932,0.0,0.0,True,49.57964,49.57964,0.0,0.0,True,0.7715426,0.7715426,0.0,0.0,True,True
