experiment_name,partition,has_keyhole,T0_depth_um,max_depth_um,max_depth_relative_to_T0,T0_total_height_um,max_total_height_um,max_total_height_relative_to_T0,T0_kinetic_energy_nJ,max_kinetic_energy_nJ,max_kinetic_energy_relative_to_T0,keyhole_frames_before_T0,keyhole_frames_inside_T0,keyhole_frames_after_T0,keyhole_overlaps_T0,keyhole_timing_relative_to_T0
P-171p875575389_VX-0p916897438596_LS-6p66389080354e-05_ST-338p337187717_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p2613524697e-06_H-30d8d23b36,old-data-local,False,46.827484999999996,47.51574,before_T0,71.56308,73.65795,inside_T0,1.6403885,1.8744470000000002,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-173p720948038_VX-0p230617607979_LS-6p23730108092e-05_ST-383p499521736_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09182665855e-05_H-eb41f0639c,old-data-local,False,66.733,67.05313000000001,inside_T0,82.53554,112.90799,before_T0,1.989017,2.121392,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-174p128102602_VX-0p994422815088_LS-7p40414236536e-05_ST-367p557277174_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p85117651146e-06_H-6705b84f8a,old-data-local,False,46.3826,46.623479999999994,inside_T0,72.52207,74.31835,before_T0,1.707608,1.912734,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-176p31832051_VX-0p578189015568_LS-5p80825678862e-05_ST-392p957182722_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p34350095405e-06_H-568de84222,old-data-local,False,61.26925,70.78679,before_T0,88.679415,98.49521,before_T0,1.8571235,2.0661419999999997,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-176p64993117_VX-0p775213670345_LS-6p57722012124e-05_ST-360p022077993_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p222956054e-06_H-5731c00627,old-data-local,False,54.756665,55.0918,before_T0,82.127625,83.27398,inside_T0,1.8085495,2.089,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-177p868754925_VX-0p784825891065_LS-5p3694165939e-05_ST-378p775948175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p14673987943e-06_H-fa25be35ef,old-data-local,False,55.72084,59.014210000000006,before_T0,80.61718,84.78921,inside_T0,1.794941,1.908741,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-179p651163568_VX-0p66389382017_LS-6p65035978508e-05_ST-326p14019277_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p26640383816e-06_H-f77f7c89dc,old-data-local,False,,,,,,,,,,,,,,
P-181p197687991_VX-0p643443519749_LS-5p49477846524e-05_ST-320p630170488_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p49734895908e-06_H-6014a1f9c3,old-data-local,False,59.87088,67.07716,before_T0,86.44223,93.42958,before_T0,1.729411,1.950913,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-181p214517461_VX-0p293157847988_LS-6p39704529171e-05_ST-391p855294349_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p64557102466e-05_H-e6df4d4a2d,old-data-local,False,,,,,,,,,,,,,,
P-182p701235644_VX-0p787372384637_LS-5p07019733104e-05_ST-389p154544132_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p1268602978e-06_H-d9be003c20,old-data-local,False,58.488870000000006,59.14885,before_T0,81.8277,83.30198,inside_T0,1.7989925,1.9105889999999999,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-183p86712976_VX-0p92773562332_LS-4p77447546287e-05_ST-393p876492884_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p19988721113e-06_H-95ed9fb76f,old-data-local,False,54.55737,55.367140000000006,before_T0,75.77777999999999,77.32749,before_T0,1.831067,1.982376,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-184p554601264_VX-0p855768445974_LS-6p11854963854e-05_ST-316p977306706_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p63717980689e-06_H-0011cc30ec,old-data-local,False,,,,,,,,,,,,,,
P-186p021611878_VX-0p483877556354_LS-6p53069178085e-05_ST-388p836932905_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p96971349398e-06_H-b40dbd8ddd,old-data-local,False,68.17873999999999,74.92757999999999,before_T0,98.54723,105.44351,before_T0,2.194476,2.311761,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-186p850960621_VX-0p845582390035_LS-8p39602076571e-05_ST-354p289806443_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p70508641129e-06_H-f404b6f8f4,old-data-local,False,,,,,,,,,,,,,,
P-188p702615393_VX-0p897654681927_LS-7p37418626284e-05_ST-361p378936642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p37413851912e-06_H-cedd8dc36d,old-data-local,False,50.83965,51.40892,before_T0,78.72773000000001,80.14853000000001,inside_T0,2.030919,2.143157,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-190p553348142_VX-0p571798591092_LS-6p21059581714e-05_ST-350p091118048_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p43674797065e-06_H-30d8d23b36,old-data-local,False,,,,,,,,,,,,,,
P-193p028200221_VX-0p93446669696_LS-8p62901752671e-05_ST-365p941151844_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p16243181133e-06_H-4852b0403a,old-data-local,False,46.80242,47.07,before_T0,77.42287999999999,135.53003,inside_T0,2.117194,2.361263,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-193p440626378_VX-0p303697281962_LS-7p07136561297e-05_ST-354p067159473_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p58846354233e-05_H-5731c00627,old-data-local,False,,,,,,,,,,,,,,
P-193p81397439_VX-0p717380412454_LS-5p49903358659e-05_ST-340p433066031_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p72463384735e-06_H-ff88caf608,old-data-local,False,61.98689,63.05216,before_T0,88.24767,89.80703999999999,inside_T0,1.9313775,2.112539,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-194p036512211_VX-0p298398024189_LS-7p09068727373e-05_ST-343p727832606_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61667310503e-05_H-7931c20f4a,old-data-local,False,74.66601,74.8278,inside_T0,95.879775,97.79848,inside_T0,2.3695245,2.5538250000000002,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-194p089464462_VX-0p388567055088_LS-7p6021762795e-05_ST-395p140888584_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p24151559939e-05_H-7f5e3f5579,old-data-local,False,,,,,,,,,,,,,,
P-195p080816167_VX-0p844140965531_LS-6p21634030137e-05_ST-331p625980857_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p71482820998e-06_H-cca0c4e3bb,old-data-local,False,55.936285,59.38228,before_T0,81.82847000000001,154.7443,before_T0,2.0828569999999997,2.273136,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-196p954129245_VX-0p972458485112_LS-5p85340423111e-05_ST-310p387913302_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p96074709293e-06_H-f575443233,old-data-local,False,50.99379,54.6115,before_T0,74.1062,77.90617999999999,inside_T0,2.078215,2.1928430000000003,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-197p742114875_VX-0p874617254357_LS-7p7301896977e-05_ST-350p888533369_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p51569338357e-06_H-054022a1b4,old-data-local,False,50.82025,54.67252,before_T0,79.94009,82.35853000000002,before_T0,2.139234,2.313195,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-198p603717725_VX-0p869799932432_LS-5p56307183941e-05_ST-326p836247823_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p54624163919e-06_H-bf3689621a,old-data-local,False,55.03649,58.90576,before_T0,80.05037999999999,84.48815,inside_T0,2.0674514999999998,2.20546,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-202p397397496_VX-0p555230188132_LS-4p52196790327e-05_ST-397p348654616_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p68850560746e-06_H-0011cc30ec,old-data-local,True,70.55308500000001,164.1025,before_T0,92.87828,181.47154,before_T0,2.030726,3.06538,before_T0,113.0,39.0,16.0,True,spans_multiple_T0_regions
P-202p894942483_VX-0p693798608043_LS-7p43333938026e-05_ST-353p442501329_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p95320017522e-06_H-4852b0403a,old-data-local,False,,,,,,,,,,,,,,
P-203p020934762_VX-0p232834869492_LS-7p55576098976e-05_ST-395p193912826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p07190641743e-05_H-b40dbd8ddd,old-data-local,False,70.70868,70.85074,inside_T0,86.89607000000001,104.57741499999999,before_T0,2.704938,2.8047239999999998,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-203p421420958_VX-0p245041839826_LS-7p55920229368e-05_ST-393p123734832_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p96869261447e-05_H-4852b0403a,old-data-local,False,,,,,,,,,,,,,,
P-206p272219756_VX-0p781444456167_LS-4p98713368602e-05_ST-399p182507166_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p17333780404e-06_H-16cfaf1a76,old-data-local,False,62.61258,70.78016,after_T0,86.129485,95.44763,after_T0,2.143707,2.329746,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-207p687789994_VX-0p40901295179_LS-7p09627718894e-05_ST-395p011679_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17945424024e-05_H-d9444347fb,old-data-local,False,82.71335,82.92468,inside_T0,112.88945,114.81754000000001,inside_T0,2.52103,2.719966,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-208p39901443_VX-0p201684842681_LS-6p50424237325e-05_ST-372p154003234_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-3p19456481434e-05_H-bf889bf790,old-data-local,False,50.290025,54.372339999999994,inside_T0,62.040095,111.37019,before_T0,0.6237657,0.7554867000000001,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-209p697266982_VX-0p34452106985_LS-7p55711119508e-05_ST-302p470939697_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4002396443e-05_H-b40dbd8ddd,old-data-local,False,,,,,,,,,,,,,,
P-209p90265043_VX-0p477857533217_LS-8p77962223972e-05_ST-386p665335025_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00953114007e-05_H-0011cc30ec,old-data-local,False,74.29782,74.98109,before_T0,106.42269000000002,108.7564,inside_T0,2.4875670000000003,2.736822,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-210p093044543_VX-0p812610384047_LS-5p18819698292e-05_ST-390p525668596_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p93657267704e-06_H-d9be003c20,old-data-local,False,62.57318,67.35419,after_T0,86.28417,92.89392000000001,after_T0,2.213243,2.371596,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-211p816522505_VX-0p520710876808_LS-4p80782604054e-05_ST-318p660442183_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p26448979247e-06_H-5a4acb0e81,old-data-local,True,78.62832,184.4088,before_T0,101.52176999999999,214.42377,before_T0,2.097245,4.332017,before_T0,110.0,39.0,1.0,True,spans_multiple_T0_regions
P-212p092538093_VX-0p79096361392_LS-7p95278191784e-05_ST-347p757246585_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p09904238086e-06_H-b40dbd8ddd,old-data-local,False,58.7098,59.04094,before_T0,88.64631,90.62318,inside_T0,2.429576,2.5668930000000003,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-212p375773305_VX-0p288263650586_LS-8p35116649465e-05_ST-312p800399692_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p67350985572e-05_H-bf3689621a,old-data-local,False,74.637395,74.83116,inside_T0,96.56809,146.4157,before_T0,2.546233,2.724334,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-218p135837307_VX-0p411781802704_LS-5p72773552436e-05_ST-307p427986374_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17152350379e-05_H-b40dbd8ddd,old-data-local,False,78.713215,79.38282,before_T0,106.78914,110.61464,inside_T0,2.530785,2.584662,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-218p170294814_VX-0p856055229722_LS-8p4878396046e-05_ST-374p889107005_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p63529131711e-06_H-73846c96ef,old-data-local,False,54.82408,55.07801,before_T0,85.858975,87.04853,inside_T0,2.520195,2.773279,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-218p315594294_VX-0p70315782783_LS-8p24115302242e-05_ST-319p105471156_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p86065121098e-06_H-6c8dbbeedf,old-data-local,False,62.72201,63.077160000000006,before_T0,94.12826,95.47850999999999,inside_T0,2.431437,2.743446,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-218p361623288_VX-0p747470791734_LS-7p1375293786e-05_ST-300p016423613_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p45392523208e-06_H-a55a682ac9,old-data-local,False,,,,,,,,,,,,,,
P-218p521967876_VX-0p920050491887_LS-7p11545742791e-05_ST-300p883630406_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p24332158458e-06_H-7931c20f4a,old-data-local,False,54.79062,55.071600000000004,before_T0,81.72946999999999,82.81983,inside_T0,2.549269,2.682823,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-218p846041052_VX-0p877499363134_LS-5p6186595533e-05_ST-332p098243358_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p49757732676e-06_H-27d926f040,old-data-local,False,58.775855,59.71754,after_T0,82.847825,84.10867,inside_T0,2.3071965,2.517588,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-219p728507107_VX-0p99152217595_LS-6p49667790705e-05_ST-393p045172137_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86536833974e-06_H-765e346b33,old-data-local,False,,,,,,,,,,,,,,
P-220p072225453_VX-0p425314653287_LS-7p24382024748e-05_ST-381p760927113_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1342474485e-05_H-ba17ade68b,old-data-local,False,86.262795,86.81653,before_T0,114.232455,116.84669,inside_T0,2.7006685,2.938342,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-220p256246323_VX-0p736244453131_LS-5p8651582992e-05_ST-358p758060614_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-8p75110568607e-06_H-bf889bf790,old-data-local,False,66.77531,69.99999000000001,before_T0,90.40928500000001,92.08007,inside_T0,2.4035795,2.4868159999999997,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-220p462707704_VX-0p946752122114_LS-8p2300511791e-05_ST-313p968629329_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p0954420807e-06_H-b41989dc4b,old-data-local,False,,,,,,,,,,,,,,
P-221p576145741_VX-0p645163458122_LS-7p3903246332e-05_ST-318p590626589_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-9p98654362553e-06_H-bf889bf790,old-data-local,False,,,,,,,,,,,,,,
P-223p185978023_VX-0p49812515056_LS-8p14092862216e-05_ST-313p14559396_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p68455537246e-06_H-b40dbd8ddd,old-data-local,False,74.55723499999999,79.03657999999999,inside_T0,106.46433499999999,111.73184,inside_T0,2.7955949999999996,2.9414830000000003,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-225p435545826_VX-0p86531734725_LS-6p64530039846e-05_ST-364p26873014_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p57497271764e-06_H-d9fce10048,old-data-local,False,,,,,,,,,,,,,,
P-226p380431899_VX-0p944850720806_LS-5p28066961668e-05_ST-329p382817534_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p10569606054e-06_H-5637cba0f4,old-data-local,False,,,,,,,,,,,,,,
P-227p786589532_VX-0p30483440954_LS-7p3391662288e-05_ST-359p259536614_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p58253807708e-05_H-180177fd7b,old-data-local,False,78.729635,78.87527,inside_T0,101.56347,103.83051999999999,inside_T0,2.9079835000000003,3.1049089999999997,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-228p027925635_VX-0p505215249994_LS-8p46696228038e-05_ST-384p613421136_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p54864407413e-06_H-8eb307dfff,old-data-local,False,,,,,,,,,,,,,,
P-228p959503311_VX-0p480404321045_LS-6p0796636822e-05_ST-336p115873803_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00417926977e-05_H-ba17ade68b,old-data-local,True,86.54001,124.05369999999999,before_T0,115.42208,195.51332,before_T0,3.1060559999999997,3.2759050000000003,inside_T0,10.0,37.0,0.0,True,spans_multiple_T0_regions
P-229p384485496_VX-0p374546448601_LS-5p61892687884e-05_ST-346p005476369_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p28798994652e-05_H-f404b6f8f4,old-data-local,False,82.6434,82.94931,inside_T0,108.13374,112.04443,inside_T0,2.680261,2.821143,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-229p39632192_VX-0p478464286668_LS-6p73160020334e-05_ST-313p601802213_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00825092644e-05_H-73ae961aa0,old-data-local,False,,,,,,,,,,,,,,
P-229p433825146_VX-0p876957934743_LS-6p77377719261e-05_ST-358p900225798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p34693508648e-06_H-bf889bf790,old-data-local,False,58.81311,62.4467,before_T0,82.58046,86.12769999999999,before_T0,2.368245,2.546193,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-232p272231119_VX-0p829414389208_LS-6p88203473429e-05_ST-337p761722106_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p81629721619e-06_H-24e0a43587,old-data-local,False,,,,,,,,,,,,,,
P-234p126702838_VX-0p687075747958_LS-6p17120592739e-05_ST-378p601004081_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p02123545672e-06_H-9aef4c9512,old-data-local,False,70.65697999999999,74.59258000000001,before_T0,98.02914,101.08865000000002,after_T0,2.73258,3.736131,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-236p763849841_VX-0p800191513041_LS-6p78517796151e-05_ST-355p994293515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p02870753363e-06_H-eb41f0639c,old-data-local,False,63.872535000000006,67.04621,before_T0,91.66143,95.06188,inside_T0,2.86236,2.984486,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-237p061390501_VX-0p937687434899_LS-4p7428723532e-05_ST-371p522412287_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p14470006046e-06_H-6445dc47a6,old-data-local,False,62.077235,71.84503000000001,after_T0,82.99588,89.58389000000001,after_T0,2.4636750000000003,2.6654839999999997,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-237p334710533_VX-0p878374904385_LS-5p83506544001e-05_ST-382p29609677_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p49209748472e-06_H-8773df93d2,old-data-local,False,62.64183,66.85159,after_T0,87.06492499999999,91.06863000000001,after_T0,2.743187,2.961581,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-238p319282705_VX-0p253960262605_LS-5p92121677448e-05_ST-384p128817665_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p89955725889e-05_H-452de4062d,old-data-local,True,,,,,,,,,,,,,,
P-238p568860016_VX-0p692328357435_LS-6p05159821767e-05_ST-343p889085336_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p96796621315e-06_H-eb41f0639c,old-data-local,False,,,,,,,,,,,,,,
P-240p150803131_VX-0p464417169926_LS-7p86781365033e-05_ST-312p042470117_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p03874725471e-05_H-0744488b5e,old-data-local,False,82.71558999999999,82.9862,before_T0,114.23849000000001,116.26075,inside_T0,3.070389,3.494936,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-242p540096613_VX-0p410466748632_LS-6p92043418329e-05_ST-378p456653244_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1752768328e-05_H-f4a4199ba7,old-data-local,False,,,,,,,,,,,,,,
P-243p936893462_VX-0p545516283598_LS-5p6904291389e-05_ST-360p082453969_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p84322017154e-06_H-e0ed0fec98,old-data-local,True,,,,,,,,,,,,,,
P-244p346847818_VX-0p692297386822_LS-7p87344285445e-05_ST-312p797130588_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p96827793206e-06_H-9bd689b964,old-data-local,False,,,,,,,,,,,,,,
P-244p476502118_VX-0p49526990633_LS-8p73976519147e-05_ST-336p403249939_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p74038709269e-06_H-f06f0c9a83,old-data-local,False,78.25226,82.98297,before_T0,111.09399,116.13772000000002,inside_T0,3.261276,3.4072449999999996,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-246p351544569_VX-0p710899222357_LS-7p68583817855e-05_ST-368p835081824_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p78594159524e-06_H-f404b6f8f4,old-data-local,False,69.763275,71.06263,before_T0,98.985895,101.16767,inside_T0,3.075679,3.242203,before_T0,0.0,0.0,0.0,False,no_Keyhole
P-247p324665735_VX-0p977977830338_LS-8p14476523525e-05_ST-343p514293063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p93275047078e-06_H-b40dbd8ddd,old-data-local,False,54.84386,55.212230000000005,before_T0,86.108165,87.34289,inside_T0,3.031346,3.1358750000000004,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-248p695097131_VX-0p887957223036_LS-5p04400481913e-05_ST-333p269518536_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p25592725977e-06_H-bf889bf790,old-data-local,False,,,,,,,,,,,,,,
P-52p5445860993_VX-0p633129978235_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p95323714861e-06_H-306f9d252b,old-data-local,False,22.84292,23.18574,before_T0,41.984199999999994,43.289,inside_T0,0.3389589,0.4034977,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-53p4525830151_VX-0p394191978834_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-4p7433308439e-06_H-306f9d252b,old-data-local,False,30.795679999999997,31.158419999999996,before_T0,50.10976,51.54286999999999,inside_T0,0.3551263,0.39446689999999995,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-55p2363598851_VX-0p252312006514_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-7p41059847866e-06_H-fb250c7cf9,old-data-local,False,,,,,,,,,,,,,,
P-59p3859586774_VX-0p222677981218_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-8p39680224058e-06_H-306f9d252b,old-data-local,False,38.8958,42.655570000000004,inside_T0,54.08393,59.180110000000006,inside_T0,0.4783332,0.5078286,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-63p4364244112_VX-0p87794698955_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p12972194663e-06_H-306f9d252b,old-data-local,False,22.88304,23.29158,before_T0,41.27405,42.540949999999995,inside_T0,0.4087623,0.45610930000000005,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-67p3007401579_VX-0p639039009111_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p92592931724e-06_H-306f9d252b,old-data-local,False,,,,,,,,,,,,,,
P-71p6599397131_VX-0p537693260466_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p47741567376e-06_H-306f9d252b,old-data-local,False,34.812685,35.407799999999995,before_T0,56.491420000000005,58.15363,inside_T0,0.5685744500000001,0.6619812,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-71p8781037338_VX-0p56768277259_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p29371096306e-06_H-306f9d252b,old-data-local,False,34.85407,35.37937,before_T0,56.66978,58.107679999999995,inside_T0,0.56434395,0.6399355,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-72p876222127_VX-0p956216556443_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-1p95539698515e-06_H-306f9d252b,old-data-local,False,26.838810000000002,27.390269999999997,before_T0,46.62917499999999,47.80462,after_T0,0.51822175,0.5760754,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-74p5163352518_VX-0p201002332148_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-9p30229491189e-06_H-fb250c7cf9,old-data-local,False,50.746759999999995,50.88814,inside_T0,65.82406,67.07128,inside_T0,0.6674818,0.7021747,inside_T0,0.0,0.0,0.0,False,no_Keyhole
P-76p2867092863_VX-0p693142102976_LS-5p97726511316e-05_ST-352p808802476_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p95978585387e-06_H-0744488b5e,old-data-local,False,26.6876,27.40172,before_T0,49.12424,50.81745,before_T0,0.49150499999999997,0.6018376999999999,before_T0,0.0,0.0,0.0,False,no_Keyhole
