experiment_name,partition_before,target_extraction_valid_before,extraction_status_before,extraction_failure_reasons_before,T0_width_um_before,T0_depth_um_before,T0_total_height_um_before,T0_kinetic_energy_nJ_before,max_depth_um_before,max_total_height_um_before,max_kinetic_energy_nJ_before,G3_persistent_depth_um_before,R3_persistent_depth_width_ratio_before,T0_start_row_index_before,T0_end_row_index_before,T0_start_time_s_before,T0_end_time_s_before,active_region_start_row_index_before,active_region_end_row_index_before,has_conduction_before,has_keyhole_before,first_keyhole_label_frame_index_before,first_keyhole_timestep_before,keyhole_frame_count_before,keyhole_fraction_relevant_frames_before,partition_after,target_extraction_valid_after,extraction_status_after,extraction_failure_reasons_after,T0_width_um_after,T0_depth_um_after,T0_total_height_um_after,T0_kinetic_energy_nJ_after,max_depth_um_after,max_total_height_um_after,max_kinetic_energy_nJ_after,G3_persistent_depth_um_after,R3_persistent_depth_width_ratio_after,T0_start_row_index_after,T0_end_row_index_after,T0_start_time_s_after,T0_end_time_s_after,active_region_start_row_index_after,active_region_end_row_index_after,has_conduction_after,has_keyhole_after,first_keyhole_label_frame_index_after,first_keyhole_timestep_after,keyhole_frame_count_after,keyhole_fraction_relevant_frames_after,_merge,status_changed,changed_due_to_confirmed_sentinel_rule,difference_T0_width_um,difference_T0_depth_um,difference_T0_total_height_um,difference_T0_kinetic_energy_nJ,difference_max_depth_um,difference_max_total_height_um,difference_max_kinetic_energy_nJ,difference_G3_persistent_depth_um,difference_R3_persistent_depth_width_ratio,difference_T0_start_row_index,difference_T0_end_row_index,difference_T0_start_time_s,difference_T0_end_time_s,difference_active_region_start_row_index,difference_active_region_end_row_index,label_context_changed,previous_valid_target_changed_unexpectedly
P-352p513614722_VX-0p929202686833_LS-7p33895545023e-05_ST-314p010655484_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p19167741481e-06_H-1553ff852f,new-data,True,PASS,,182.69934999999998,70.61674000000001,98.78486,5.377543999999999,78.63307999999999,103.09403,5.59652,70.682,0.38754013183799885,53454.0,64604.0,0.0009714011,0.001173894,8871.0,64604.0,True,False,,,0,0.0,new-data,True,PASS,,182.69934999999998,70.61674000000001,98.78486,5.377543999999999,78.63307999999999,103.09403,5.59652,70.682,0.38754013183799885,53454.0,64604.0,0.0009714011,0.001173894,8871.0,64604.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-353p971838789_VX-0p831374608218_LS-4p0859447809e-05_ST-397p346534493_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p80258352291e-06_H-eac21b41c2,new-data,True,PASS,,126.655505,82.59679,98.570685,3.3399455,234.85760000000002,255.20871000000002,4.799796000000001,206.4062,1.457664692709826,59960.0,72211.0,0.001089555,0.001312043,10979.0,72211.0,True,True,71.0,22977.0,44,0.2009132420091324,new-data,True,PASS,,126.655505,82.59679,98.570685,3.3399455,234.85760000000002,255.20871000000002,4.799796000000001,206.4062,1.457664692709826,59960.0,72211.0,0.001089555,0.001312043,10979.0,72211.0,True,True,71.0,22977.0,44,0.2009132420091324,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-354p619445985_VX-0p364015239092_LS-5p30095356481e-05_ST-318p142674345_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p32525237544e-05_H-1553ff852f,new-data,True,PASS,,212.8481,255.6717,278.87170999999995,5.135254,302.4097,328.05638,6.20288,300.7655,1.446188304803973,97191.0,115599.0,0.0017657,0.002100003,23564.0,115599.0,False,True,62.0,45939.0,97,0.7637795275590551,new-data,True,PASS,,212.8481,255.6717,278.87170999999995,5.135254,302.4097,328.05638,6.20288,300.7655,1.446188304803973,97191.0,115599.0,0.0017657,0.002100003,23564.0,115599.0,False,True,62.0,45939.0,97,0.7637795275590551,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-355p313197397_VX-0p977425276438_LS-4p00293473664e-05_ST-317p253821106_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p9355390323e-06_H-4dbd940f3b,new-data,True,PASS,,118.71622,74.3066,91.13778,3.511389,119.8932,137.85265,3.713788,110.5689,0.8438939376746593,51007.0,61415.0,0.0009269616,0.001115979,9392.0,61415.0,True,True,80.0,22258.0,8,0.036697247706422,new-data,True,PASS,,118.71622,74.3066,91.13778,3.511389,119.8932,137.85265,3.713788,110.5689,0.8438939376746593,51007.0,61415.0,0.0009269616,0.001115979,9392.0,61415.0,True,True,80.0,22258.0,8,0.036697247706422,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-358p08766286_VX-0p398145183006_LS-4p39068251559e-05_ST-301p093308231_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21164861687e-05_H-3d091b92d3,new-data,True,PASS,,178.0311,300.04735,320.67395,7.2599555,302.3899,330.12933,8.360978000000001,300.8836,1.696733121341617,96960.0,115599.0,0.001761504,0.002100003,22411.0,115599.0,False,True,53.0,36660.0,120,0.8571428571428571,new-data,True,PASS,,178.0311,300.04735,320.67395,7.2599555,302.3899,330.12933,8.360978000000001,300.8836,1.696733121341617,96960.0,115599.0,0.001761504,0.002100003,22411.0,115599.0,False,True,53.0,36660.0,120,0.8571428571428571,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-360p567405001_VX-0p20359066256_LS-4p0817768449e-05_ST-337p353350673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p36951957538e-05_H-a3855470b8,new-data,True,PASS,,206.7345,96.47332,112.94277999999998,3.171646,305.7462,322.86379,7.343306,301.2056,1.7012347278438473,101296.0,115599.0,0.00184025,0.002100003,44080.0,115599.0,True,True,49.0,63898.0,31,0.5636363636363636,new-data,True,PASS,,206.7345,96.47332,112.94277999999998,3.171646,305.7462,322.86379,7.343306,301.2056,1.7012347278438473,101296.0,115599.0,0.00184025,0.002100003,44080.0,115599.0,True,True,49.0,63898.0,31,0.5636363636363636,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-363p673556898_VX-0p448546579177_LS-4p04529881073e-05_ST-391p93586396_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p07550047798e-05_H-f55fc58583,new-data,True,PASS,,158.6812,298.89750000000004,317.11514,6.751311,302.7273,329.34778000000006,11.92655,301.0654,1.8726584949235874,96511.0,115599.0,0.00175335,0.002100003,20165.0,115599.0,False,True,50.0,31353.0,144,0.8888888888888888,new-data,True,PASS,,158.6812,298.89750000000004,317.11514,6.751311,302.7273,329.34778000000006,11.92655,301.0654,1.8726584949235874,96511.0,115599.0,0.00175335,0.002100003,20165.0,115599.0,False,True,50.0,31353.0,144,0.8888888888888888,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-364p483174853_VX-0p95103094401_LS-4p26115279421e-05_ST-393p929813999_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p07251697056e-06_H-1ef68d8f61,new-data,True,PASS,,126.62734999999999,74.45161,92.4934,3.8172050000000004,111.5838,131.22854,4.010135,94.5531,0.6664614996456666,52401.0,63121.0,0.0009522777,0.001146961,9543.0,63121.0,True,False,,,0,0.0,new-data,True,PASS,,126.62734999999999,74.45161,92.4934,3.8172050000000004,111.5838,131.22854,4.010135,94.5531,0.6664614996456666,52401.0,63121.0,0.0009522777,0.001146961,9543.0,63121.0,True,False,,,0,0.0,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-367p938083726_VX-0p695829187084_LS-4p35800266683e-05_ST-364p389584597_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p93290924348e-06_H-c87ffcf9e3,new-data,True,PASS,,142.59033,152.05270000000002,169.22759,4.451026,302.819,324.98207,7.0104820000000005,271.0418,1.749722072722599,71608.0,86284.0,0.001301092,0.00156762,12921.0,86284.0,True,True,68.0,26688.0,154,0.7,new-data,True,PASS,,142.59033,152.05270000000002,169.22759,4.451026,302.819,324.98207,7.0104820000000005,271.0418,1.749722072722599,71608.0,86284.0,0.001301092,0.00156762,12921.0,86284.0,True,True,68.0,26688.0,154,0.7,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-369p066732517_VX-0p471239257303_LS-5p48020687799e-05_ST-388p757421411_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p02370940626e-05_H-1553ff852f,new-data,True,PASS,,190.909525,231.41035,254.10816499999999,5.4233285,302.6773,331.06144000000006,6.707279,300.116,1.4945661653660811,96098.0,115599.0,0.00174585,0.002100003,18105.0,115599.0,False,True,68.0,38297.0,139,0.7988505747126436,new-data,True,PASS,,190.909525,231.41035,254.10816499999999,5.4233285,302.6773,331.06144000000006,6.707279,300.116,1.4945661653660811,96098.0,115599.0,0.00174585,0.002100003,18105.0,115599.0,False,True,68.0,38297.0,139,0.7988505747126436,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-370p938359136_VX-0p662619902131_LS-4p40125404953e-05_ST-395p513826563_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p28037384253e-06_H-3273b99318,new-data,True,PASS,,143.05909,151.9794,168.35667,4.54018,300.7084,327.41283,3160.001,282.998,1.7698676564799714,75190.0,90610.0,0.001366144,0.001646183,13527.0,90610.0,True,True,64.0,26825.0,159,0.7194570135746606,new-data,True,PASS,,143.05909,151.9794,168.35667,4.54018,300.7084,327.41283,3160.001,282.998,1.7698676564799714,75190.0,90610.0,0.001366144,0.001646183,13527.0,90610.0,True,True,64.0,26825.0,159,0.7194570135746606,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-372p630059968_VX-0p727703112845_LS-4p39975555357e-05_ST-362p949632289_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p62924277478e-06_H-54d2aec398,new-data,True,PASS,,142.54297,143.55285,161.145625,4.925371999999999,275.7146,292.42451,5.657169,254.94905,1.6910686344919899,68466.0,82503.0,0.001244031,0.001498954,12335.0,82503.0,True,True,70.0,25520.0,140,0.6422018348623854,new-data,True,PASS,,142.54297,143.55285,161.145625,4.925371999999999,275.7146,292.42451,5.657169,254.94905,1.6910686344919899,68466.0,82503.0,0.001244031,0.001498954,12335.0,82503.0,True,True,70.0,25520.0,140,0.6422018348623854,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-373p935133861_VX-0p314504521571_LS-4p29297292387e-05_ST-349p298273812_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p53387956997e-05_H-c87ffcf9e3,new-data,True,PASS,,199.01432,296.376,316.12204,4.225647,302.65560000000005,325.81567,6.163202999999999,300.8724,1.6489031791653423,98145.0,115599.0,0.001783025,0.002100003,28327.0,115599.0,False,True,50.0,42196.0,88,0.8461538461538461,new-data,True,PASS,,199.01432,296.376,316.12204,4.225647,302.65560000000005,325.81567,6.163202999999999,300.8724,1.6489031791653423,98145.0,115599.0,0.001783025,0.002100003,28327.0,115599.0,False,True,50.0,42196.0,88,0.8461538461538461,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-374p135097027_VX-0p852003077267_LS-4p24872306812e-05_ST-324p485874926_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p66209293338e-06_H-c87ffcf9e3,new-data,True,PASS,,134.50196,82.51909,99.472395,3.697026,157.2098,174.82787000000002,461.133,147.41369999999998,1.0288341547633437,58490.0,70461.0,0.001062859,0.001280262,10622.0,70461.0,True,True,66.0,21175.0,40,0.1834862385321101,new-data,True,PASS,,134.50196,82.51909,99.472395,3.697026,157.2098,174.82787000000002,461.133,147.41369999999998,1.0288341547633437,58490.0,70461.0,0.001062859,0.001280262,10622.0,70461.0,True,True,66.0,21175.0,40,0.1834862385321101,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-375p190327887_VX-0p471971299611_LS-7p58652830639e-05_ST-330p289975384_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p02212160082e-05_H-1553ff852f,new-data,True,PASS,,239.2688,102.2477,133.19326,5.422914,156.01239999999999,183.69743,5.909135,150.64065000000002,0.6101000122399665,95825.0,115599.0,0.001740892,0.002100003,16743.0,115599.0,True,True,86.0,49494.0,9,0.0508474576271186,new-data,True,PASS,,239.2688,102.2477,133.19326,5.422914,156.01239999999999,183.69743,5.909135,150.64065000000002,0.6101000122399665,95825.0,115599.0,0.001740892,0.002100003,16743.0,115599.0,True,True,86.0,49494.0,9,0.0508474576271186,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-377p008330657_VX-0p791215989527_LS-4p31405408456e-05_ST-371p11107289_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p09709695819e-06_H-3d091b92d3,new-data,True,PASS,,134.67308500000001,94.58461500000001,111.36299,3.7203355,311.9946,422.24809999999997,4.921628,194.4043,1.318385631880091,62976.0,75877.0,0.001144328,0.001378621,11390.0,75877.0,True,True,71.0,25148.0,66,0.3027522935779816,new-data,True,PASS,,134.67308500000001,94.58461500000001,111.36299,3.7203355,311.9946,422.24809999999997,4.921628,194.4043,1.318385631880091,62976.0,75877.0,0.001144328,0.001378621,11390.0,75877.0,True,True,71.0,25148.0,66,0.3027522935779816,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-377p125910628_VX-0p77115452106_LS-4p31707402483e-05_ST-313p190582012_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p25571201526e-06_H-8b3ff695c9,new-data,True,PASS,,134.63684,98.33856,115.30755,3.8104299999999998,207.92759999999998,228.61531,5.196663,202.7497,1.3599503910827369,64614.0,77852.0,0.001174076,0.001414488,11681.0,77852.0,True,True,72.0,24770.0,86,0.3873873873873873,new-data,True,PASS,,134.63684,98.33856,115.30755,3.8104299999999998,207.92759999999998,228.61531,5.196663,202.7497,1.3599503910827369,64614.0,77852.0,0.001174076,0.001414488,11681.0,77852.0,True,True,72.0,24770.0,86,0.3873873873873873,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-378p283018896_VX-0p735158781064_LS-4p42419225112e-05_ST-367p022862863_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p56201180925e-06_H-36d24309a8,new-data,True,PASS,,142.62931,131.5029,148.45895,4.857099,203.4904,229.44232,6.028991,195.1309,1.2682914169869286,67768.0,81666.0,0.001231355,0.001483753,12192.0,81666.0,True,True,69.0,25261.0,93,0.420814479638009,new-data,True,PASS,,142.62931,131.5029,148.45895,4.857099,203.4904,229.44232,6.028991,195.1309,1.2682914169869286,67768.0,81666.0,0.001231355,0.001483753,12192.0,81666.0,True,True,69.0,25261.0,93,0.420814479638009,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-378p699667122_VX-0p273966982762_LS-4p19552514454e-05_ST-349p537322979_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p76084014007e-05_H-c87ffcf9e3,new-data,True,PASS,,206.7448,267.0324,286.57482000000005,3.9051535,302.8145,324.8184,4.801248,300.57210000000003,1.6764785416477541,98996.0,115599.0,0.00179848,0.002100003,32580.0,115599.0,False,True,48.0,46506.0,73,0.8390804597701149,new-data,True,PASS,,206.7448,267.0324,286.57482000000005,3.9051535,302.8145,324.8184,4.801248,300.57210000000003,1.6764785416477541,98996.0,115599.0,0.00179848,0.002100003,32580.0,115599.0,False,True,48.0,46506.0,73,0.8390804597701149,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-378p895448518_VX-0p547210222693_LS-4p25171421559e-05_ST-392p752580943_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p81584517788e-06_H-dc75daed1b,new-data,True,PASS,,152.56386,218.00500000000002,234.45722,5.008538000000001,303.1071,334.88869000000005,10.319719999999998,300.74285000000003,1.8288296301162847,91060.0,109728.0,0.001654356,0.001993381,16403.0,109728.0,False,True,60.0,30062.0,178,0.8640776699029126,new-data,True,PASS,,152.56386,218.00500000000002,234.45722,5.008538000000001,303.1071,334.88869000000005,10.319719999999998,300.74285000000003,1.8288296301162847,91060.0,109728.0,0.001654356,0.001993381,16403.0,109728.0,False,True,60.0,30062.0,178,0.8640776699029126,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-379p421209359_VX-0p229921993373_LS-5p57538994548e-05_ST-334p989783011_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09815534923e-05_H-1553ff852f,new-data,True,PASS,,241.01789999999997,100.2409,118.95260999999999,4.604340499999999,302.6094,325.88451000000003,8.130995,300.9048,1.368158650112668,99752.0,115599.0,0.001812209,0.002100003,36361.0,115599.0,True,True,55.0,63508.0,33,0.4714285714285714,new-data,True,PASS,,241.01789999999997,100.2409,118.95260999999999,4.604340499999999,302.6094,325.88451000000003,8.130995,300.9048,1.368158650112668,99752.0,115599.0,0.001812209,0.002100003,36361.0,115599.0,True,True,55.0,63508.0,33,0.4714285714285714,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-383p924442814_VX-0p598551929363_LS-4p34843261877e-05_ST-301p171019532_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p05965258211e-06_H-82800d7335,new-data,True,PASS,,148.45738,182.7688,198.45921,4.73173,301.8799,330.70574999999997,8.786719999999999,300.3194,1.8385170736587169,83237.0,100313.0,0.001512284,0.001822398,14951.0,100313.0,False,True,65.0,28812.0,192,0.8609865470852018,new-data,True,PASS,,148.45738,182.7688,198.45921,4.73173,301.8799,330.70574999999997,8.786719999999999,300.3194,1.8385170736587169,83237.0,100313.0,0.001512284,0.001822398,14951.0,100313.0,False,True,65.0,28812.0,192,0.8609865470852018,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-385p522203_VX-0p931994182449_LS-4p05647861864e-05_ST-365p262393292_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17612737704e-06_H-3a5de7627d,new-data,True,PASS,,126.33200500000001,78.38302999999999,93.970035,3.7056579999999997,139.438,156.61691000000002,4.4020600000000005,137.14635,1.0070190672795767,53480.0,64411.0,0.0009718732,0.001170389,9776.0,64411.0,True,True,75.0,21920.0,12,0.0517241379310344,new-data,True,PASS,,126.33200500000001,78.38302999999999,93.970035,3.7056579999999997,139.438,156.61691000000002,4.4020600000000005,137.14635,1.0070190672795767,53480.0,64411.0,0.0009718732,0.001170389,9776.0,64411.0,True,True,75.0,21920.0,12,0.0517241379310344,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-385p792960663_VX-0p466570238049_LS-4p25767555058e-05_ST-363p826454642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p03395377793e-05_H-3d091b92d3,new-data,True,PASS,,164.87493,296.67615,315.32097999999996,7.048515999999999,302.737,330.90557000000007,11.03941,300.6067,1.8057352824572948,96312.0,115599.0,0.001749736,0.002100003,19175.0,115599.0,False,True,51.0,30140.0,152,0.8888888888888888,new-data,True,PASS,,164.87493,296.67615,315.32097999999996,7.048515999999999,302.737,330.90557000000007,11.03941,300.6067,1.8057352824572948,96312.0,115599.0,0.001749736,0.002100003,19175.0,115599.0,False,True,51.0,30140.0,152,0.8888888888888888,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-387p363679816_VX-0p298546823055_LS-4p09005526538e-05_ST-395p436254411_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61586733821e-05_H-c87ffcf9e3,new-data,True,PASS,,198.83489,299.4273,318.66891000000004,4.168108,304.4302,325.28088,5.539346999999999,300.66835,1.680001721594193,98481.0,115599.0,0.001789127,0.002100003,30007.0,115599.0,False,True,51.0,45343.0,80,0.8247422680412371,new-data,True,PASS,,198.83489,299.4273,318.66891000000004,4.168108,304.4302,325.28088,5.539346999999999,300.66835,1.680001721594193,98481.0,115599.0,0.001789127,0.002100003,30007.0,115599.0,False,True,51.0,45343.0,80,0.8247422680412371,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-389p770210211_VX-0p908238681403_LS-4p3221586392e-05_ST-323p581279452_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p31151194261e-06_H-8b3ff695c9,new-data,True,PASS,,134.19493,82.48979,99.97514,4.384764,138.2149,158.34834,50.0211,131.37439999999998,0.9156286549218593,54858.0,66096.0,0.0009968989,0.00120099,9924.0,66096.0,True,True,76.0,23077.0,11,0.0491071428571428,new-data,True,PASS,,134.19493,82.48979,99.97514,4.384764,138.2149,158.34834,50.0211,131.37439999999998,0.9156286549218593,54858.0,66096.0,0.0009968989,0.00120099,9924.0,66096.0,True,True,76.0,23077.0,11,0.0491071428571428,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-391p91054261_VX-0p798138981731_LS-4p10405950637e-05_ST-398p591592241_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p04421123819e-06_H-eac21b41c2,new-data,True,PASS,,134.5494,111.34100000000001,127.74223,4.4737124999999995,311.9938,376.69374,5.429801,196.45185,1.37352687702473,62442.0,75219.0,0.00113463,0.001366671,11352.0,75219.0,True,True,72.0,24265.0,83,0.3688888888888889,new-data,True,PASS,,134.5494,111.34100000000001,127.74223,4.4737124999999995,311.9938,376.69374,5.429801,196.45185,1.37352687702473,62442.0,75219.0,0.00113463,0.001366671,11352.0,75219.0,True,True,72.0,24265.0,83,0.3688888888888889,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-394p301389958_VX-0p965504599187_LS-4p1845661123e-05_ST-386p588977515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p99647604691e-06_H-aae9cbe76f,new-data,True,PASS,,126.56201,74.66928,91.04755,4.014051,116.0247,135.12997,4.249793,103.3518,0.7559795864669365,51612.0,62174.0,0.0009379489,0.001129763,9384.0,62174.0,True,True,85.0,23357.0,5,0.0212765957446808,new-data,True,PASS,,126.56201,74.66928,91.04755,4.014051,116.0247,135.12997,4.249793,103.3518,0.7559795864669365,51612.0,62174.0,0.0009379489,0.001129763,9384.0,62174.0,True,True,85.0,23357.0,5,0.0212765957446808,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-399p256835613_VX-0p656366203199_LS-4p10009761764e-05_ST-341p515144691_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p34973948918e-06_H-3c3f1974a9,new-data,True,PASS,,142.33194,167.5395,185.07669,5.245838,311.96389999999997,326.5437,8.58893,282.3002,1.8405604775457203,75926.0,91474.0,0.00137951,0.001661874,13750.0,91474.0,False,True,65.0,26272.0,194,0.8660714285714286,new-data,True,PASS,,142.33194,167.5395,185.07669,5.245838,311.96389999999997,326.5437,8.58893,282.3002,1.8405604775457203,75926.0,91474.0,0.00137951,0.001661874,13750.0,91474.0,False,True,65.0,26272.0,194,0.8660714285714286,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-400p342090514_VX-0p84724542505_LS-4p08786684736e-05_ST-395p5494372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69388805225e-06_H-39de960155,new-data,True,PASS,,134.49917,90.50685,107.93161,4.3963225,311.9905,412.39320000000004,6.003264,151.18835,1.08381469533998,58822.0,70857.0,0.001068888,0.001287453,10700.0,70857.0,True,True,79.0,25677.0,61,0.2687224669603524,new-data,True,PASS,,134.49917,90.50685,107.93161,4.3963225,311.9905,412.39320000000004,6.003264,151.18835,1.08381469533998,58822.0,70857.0,0.001068888,0.001287453,10700.0,70857.0,True,True,79.0,25677.0,61,0.2687224669603524,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
P-404p674556304_VX-0p544519129004_LS-4p43635630435e-05_ST-368p185027338_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p85941438245e-06_H-4d45e0bf17,new-data,True,PASS,,158.71642500000002,223.7523,241.92361,5.860298,302.8414,331.15391,10.677520000000001,300.6846,1.8328540052204536,91473.0,110270.0,0.001661856,0.002003225,16299.0,110270.0,False,True,56.0,28260.0,181,0.8829268292682927,new-data,True,PASS,,158.71642500000002,223.7523,241.92361,5.860298,302.8414,331.15391,10.677520000000001,300.6846,1.8328540052204536,91473.0,110270.0,0.001661856,0.002003225,16299.0,110270.0,False,True,56.0,28260.0,181,0.8829268292682927,both,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
