repeat,model,subset,roc_auc,pr_auc,accuracy,balanced_accuracy,keyhole_recall,conduction_recall,brier_score,log_loss,false_negative,false_positive,true_negative,true_positive,row_count
13,log_areal_energy,B1_q20,0.7657142857142858,0.6503534171191284,0.6470588235294118,0.6142857142857143,0.42857142857142855,0.8,0.21344964868399965,0.5976470514179021,20,10,40,15,85
13,log_h_logistic,full81,0.9898910711338504,0.9537866090958084,0.9629629629629629,0.9239767288331409,0.863013698630137,0.9849397590361446,0.02927577395060976,0.10154554011632534,10,5,327,63,405
13,log_h_logistic,B1_q30,0.9367015098722415,0.845147580827353,0.88,0.8482868757259001,0.7560975609756098,0.9404761904761905,0.09216307136798128,0.3101030973023973,10,5,79,31,125
13,log_h_logistic,B1_q20,0.9028571428571429,0.8157276413680163,0.8352941176470589,0.8171428571428572,0.7142857142857143,0.92,0.1252013205593349,0.4159907790781685,10,4,46,25,85
13,log_h_st_logistic,full81,0.9894372008582274,0.95196008788252,0.9604938271604938,0.9171274137646477,0.8493150684931506,0.9849397590361446,0.029968277969073174,0.10347647813877836,11,5,327,62,405
13,log_h_st_logistic,B1_q30,0.9346689895470384,0.8397017053848707,0.872,0.8360917537746806,0.7317073170731707,0.9404761904761905,0.0940927310875541,0.3146807462703097,11,5,79,30,125
13,log_h_st_logistic,B1_q20,0.9005714285714286,0.8117717636343551,0.8235294117647058,0.8028571428571429,0.6857142857142857,0.92,0.12755238695901275,0.4214609764960402,11,4,46,24,85
13,log_irradiance,full81,0.974005611487044,0.8828977878751336,0.9308641975308642,0.8616520878032679,0.7534246575342466,0.9698795180722891,0.045505610252742336,0.157449056316932,18,10,322,55,405
13,log_irradiance,B1_q30,0.9123112659698025,0.7959856436179804,0.808,0.7572590011614402,0.6097560975609756,0.9047619047619048,0.11981247173706562,0.39092237119313406,16,8,76,25,125
13,log_irradiance,B1_q20,0.8811428571428571,0.7826695383624501,0.7411764705882353,0.7114285714285714,0.5428571428571428,0.88,0.1585699374915778,0.5086999629177905,16,6,44,19,85
13,log_king_style,full81,0.9878692853606206,0.9495787623634271,0.9629629629629629,0.9239767288331409,0.863013698630137,0.9849397590361446,0.03173556985816439,0.1065346231861221,10,5,327,63,405
13,log_king_style,B1_q30,0.9259581881533101,0.8371850710318118,0.88,0.8482868757259001,0.7560975609756098,0.9404761904761905,0.09994216822392504,0.32274204443604715,10,5,79,31,125
13,log_king_style,B1_q20,0.8822857142857143,0.8043828489675022,0.8352941176470589,0.8171428571428572,0.7142857142857143,0.92,0.1356502594960915,0.4321719807818465,10,4,46,25,85
13,log_linear_energy,full81,0.9022941079386037,0.6540962344121573,0.8567901234567902,0.6989189635253342,0.4520547945205479,0.9457831325301205,0.0985825932037907,0.2957259549092068,40,18,314,33,405
13,log_linear_energy,B1_q30,0.6916376306620209,0.4522307719681548,0.648,0.525842044134727,0.17073170731707318,0.8809523809523809,0.22985974512871427,0.6423790810230813,34,10,74,7,125
13,log_linear_energy,B1_q20,0.6462857142857144,0.5135839088139649,0.6,0.54,0.2,0.88,0.27505304397965186,0.7610702506568858,28,6,44,7,85
13,log_volumetric_energy,full81,0.9787918798481599,0.9064830219455967,0.9407407407407408,0.9050792209935632,0.8493150684931506,0.9608433734939759,0.04462114480164611,0.1418723960014423,11,13,319,62,405
13,log_volumetric_energy,B1_q30,0.8751451800232288,0.7126827075017792,0.816,0.7944250871080138,0.7317073170731707,0.8571428571428571,0.13664121990815847,0.41832977731200743,11,12,72,30,125
13,log_volumetric_energy,B1_q20,0.8348571428571429,0.7373427679843608,0.7764705882352941,0.7671428571428571,0.7142857142857143,0.82,0.16779106892671747,0.5085912179705884,10,9,41,25,85
13,logistic_M1,full81,0.9905512460802113,0.9583708320512847,0.9654320987654321,0.9308260439016339,0.8767123287671232,0.9849397590361446,0.02829096905725041,0.09829286667974582,9,5,327,64,405
13,logistic_M1,B1_q30,0.9384436701509872,0.8549412910356399,0.888,0.8604819976771196,0.7804878048780488,0.9404761904761905,0.09020149311727799,0.3075295463065669,9,5,79,32,125
13,logistic_M1,B1_q20,0.9011428571428571,0.8250755241528922,0.8470588235294118,0.8314285714285714,0.7428571428571429,0.92,0.12197966721535079,0.41389692749844603,9,4,46,26,85
13,logistic_M3,full81,0.9943059910876382,0.9749701808327049,0.9654320987654321,0.9361693348737415,0.8904109589041096,0.9819277108433735,0.02303338635348862,0.07840727614188024,8,6,326,65,405
13,logistic_M3,B1_q30,0.9610917537746807,0.9198661223143753,0.888,0.8667247386759582,0.8048780487804879,0.9285714285714286,0.07444722117389836,0.2493965004645088,8,6,78,33,125
13,logistic_M3,B1_q20,0.9337142857142857,0.9016519901446943,0.8352941176470589,0.8257142857142857,0.7714285714285715,0.88,0.10487085887671053,0.34615485420990316,8,6,44,27,85
14,gpc_1d_h,full81,0.9882406337679486,0.9290346518811373,0.9604938271604938,0.9224707047367553,0.863013698630137,0.9819277108433735,0.030264650208404853,0.10891097976528279,10,6,326,63,405
14,gpc_1d_h,B1_q30,0.9367015098722415,0.8265751561071424,0.872,0.8423344947735192,0.7560975609756098,0.9285714285714286,0.09281920687478364,0.3012634022607048,10,6,78,31,125
14,gpc_1d_h,B1_q20,0.8994285714285715,0.8063967464653536,0.8235294117647058,0.8071428571428572,0.7142857142857143,0.9,0.12796281256513806,0.4061858150638077,10,5,45,25,85
14,gpc_4d,full81,0.9923254662485559,0.96700790213967,0.9654320987654321,0.941512625845849,0.9041095890410958,0.9789156626506024,0.02664160178683188,0.09583386116352793,7,7,325,66,405
14,gpc_4d,B1_q30,0.9520905923344949,0.8975645900865803,0.888,0.8729674796747967,0.8292682926829268,0.9166666666666666,0.08275576697804238,0.27336843509723224,7,7,77,34,125
14,gpc_4d,B1_q20,0.9239999999999999,0.8768064653700679,0.8588235294117647,0.8500000000000001,0.8,0.9,0.11069413892150427,0.3566948793513853,7,5,45,28,85
14,gpc_5d_h_augmented,full81,0.9922429443802607,0.965851966325639,0.9629629629629629,0.934663310777356,0.8904109589041096,0.9789156626506024,0.026804220135604757,0.10014335261583833,8,7,325,65,405
14,gpc_5d_h_augmented,B1_q30,0.9518002322880371,0.8916147993022755,0.88,0.8607723577235773,0.8048780487804879,0.9166666666666666,0.08289240262095768,0.2760435576557611,8,7,77,33,125
14,gpc_5d_h_augmented,B1_q20,0.9234285714285715,0.8704730234709848,0.8470588235294118,0.8357142857142857,0.7714285714285715,0.9,0.1116863081348368,0.3611073428830587,8,5,45,27,85
14,log_areal_energy,full81,0.9635665951477141,0.8484890066733771,0.8962962962962963,0.8191945865654399,0.6986301369863014,0.9397590361445783,0.0623629233060654,0.18451478789176884,22,20,312,51,405
14,log_areal_energy,B1_q30,0.8132984901277585,0.5974719121123251,0.704,0.6424216027874564,0.4634146341463415,0.8214285714285714,0.17700350175306037,0.4958261097091254,22,15,69,19,125
14,log_areal_energy,B1_q20,0.7685714285714286,0.6409457239933808,0.6352941176470588,0.6042857142857143,0.42857142857142855,0.78,0.21111952681468843,0.5874891378207941,20,11,39,15,85
14,log_h_logistic,full81,0.9893546789899323,0.9478665199362671,0.9654320987654321,0.9254827529295263,0.863013698630137,0.9879518072289156,0.0302823514446021,0.10694173421492677,10,4,328,63,405
14,log_h_logistic,B1_q30,0.9375725900116143,0.8297034107297289,0.888,0.854239256678281,0.7560975609756098,0.9523809523809523,0.09427744772094922,0.3238354339006249,10,4,80,31,125
14,log_h_logistic,B1_q20,0.9,0.8096469696315431,0.8352941176470589,0.8171428571428572,0.7142857142857143,0.92,0.1315506843755157,0.4444611037341515,10,4,46,25,85
14,log_h_st_logistic,full81,0.989107113385047,0.9471477175985409,0.9629629629629629,0.9186334378610331,0.8493150684931506,0.9879518072289156,0.03109535156536469,0.10868912095328695,11,4,328,62,405
14,log_h_st_logistic,B1_q30,0.9352497096399536,0.8242369153115444,0.88,0.8420441347270615,0.7317073170731707,0.9523809523809523,0.09654461860107164,0.32789953573225955,11,4,80,30,125
14,log_h_st_logistic,B1_q20,0.896,0.8023668374305746,0.8235294117647058,0.8028571428571429,0.6857142857142857,0.92,0.13472422842970713,0.44951017534260534,11,4,46,24,85
14,log_irradiance,full81,0.9737993068163063,0.8764082440332426,0.9382716049382716,0.8715134510645322,0.7671232876712328,0.9759036144578314,0.045801096849738744,0.16018862149370433,17,8,324,56,405
14,log_irradiance,B1_q30,0.9189895470383276,0.785745437655465,0.832,0.7813588850174216,0.6341463414634146,0.9285714285714286,0.11759854238163679,0.38941839506348314,15,6,78,26,125
14,log_irradiance,B1_q20,0.876,0.7595761572156942,0.7647058823529411,0.74,0.6,0.88,0.16442302455066493,0.5298037881051648,14,6,44,21,85
14,log_king_style,full81,0.9879930681630632,0.9498087902936393,0.9555555555555556,0.9194586565439842,0.863013698630137,0.9759036144578314,0.032429888149179006,0.10863294457805889,10,8,324,63,405
14,log_king_style,B1_q30,0.9274099883855982,0.8265911530021267,0.856,0.8304297328687573,0.7560975609756098,0.9047619047619048,0.10213869994893819,0.32946936094102985,10,8,76,31,125
14,log_king_style,B1_q20,0.8845714285714287,0.8060030433733103,0.8117647058823529,0.7971428571428572,0.7142857142857143,0.88,0.14000324049309995,0.44414118953544496,10,6,44,25,85
14,log_linear_energy,full81,0.9009737580458822,0.6472309271891328,0.8592592592592593,0.6950816966496121,0.4383561643835616,0.9518072289156626,0.09815605046739166,0.29501978935132234,41,16,316,32,405
14,log_linear_energy,B1_q30,0.6977351916376306,0.4466194554014069,0.648,0.525842044134727,0.17073170731707318,0.8809523809523809,0.23311317282359048,0.6468980738629718,34,10,74,7,125
14,log_linear_energy,B1_q20,0.6605714285714286,0.5154780939227966,0.6,0.5357142857142857,0.17142857142857143,0.9,0.275299395954323,0.7585784210429976,29,5,45,6,85
14,log_volumetric_energy,full81,0.9791632282554877,0.9066402752356572,0.9407407407407408,0.8997359300214557,0.8356164383561644,0.963855421686747,0.045150522711134546,0.14201106555171547,12,12,320,61,405
14,log_volumetric_energy,B1_q30,0.8806620209059233,0.708706030805131,0.824,0.7941347270615563,0.7073170731707317,0.8809523809523809,0.13383415596942905,0.4076174641619312,12,10,74,29,125
14,log_volumetric_energy,B1_q20,0.8377142857142856,0.7226716034911984,0.7764705882352941,0.7628571428571429,0.6857142857142857,0.84,0.16779839053120163,0.5061239634530025,11,8,42,24,85
14,logistic_M1,full81,0.9902211586070309,0.9552083416375483,0.9703703703703703,0.9391813830665126,0.8904109589041096,0.9879518072289156,0.029279888704277474,0.10444018468015595,8,4,328,65,405
14,logistic_M1,B1_q30,0.93931475029036,0.8405714660252173,0.904,0.8786295005807201,0.8048780487804879,0.9523809523809523,0.09225965262613477,0.32336141434586463,8,4,80,33,125
14,logistic_M1,B1_q20,0.9017142857142857,0.8185946827896697,0.8588235294117647,0.8457142857142858,0.7714285714285715,0.92,0.12774749768340857,0.44346869475561146,8,4,46,27,85
14,logistic_M3,full81,0.9930269021290642,0.9675095310101851,0.9728395061728395,0.9513739891071133,0.9178082191780822,0.9849397590361446,0.023728037490844987,0.08979953843142745,6,5,327,67,405
14,logistic_M3,B1_q30,0.9538327526132404,0.8826474896129426,0.912,0.8970673635307782,0.8536585365853658,0.9404761904761905,0.07654679970325524,0.28469930273130195,6,5,79,35,125
14,logistic_M3,B1_q20,0.9285714285714286,0.8718623994348661,0.8823529411764706,0.8742857142857143,0.8285714285714286,0.92,0.10227391971899608,0.38575901237736165,6,4,46,29,85
15,gpc_1d_h,full81,0.9870853276118172,0.9326241694824524,0.9629629629629629,0.9293200198052484,0.8767123287671232,0.9819277108433735,0.03118628377498927,0.11333274991583085,9,6,326,64,405
15,gpc_1d_h,B1_q30,0.9367015098722417,0.8448727127556386,0.88,0.8545296167247387,0.7804878048780488,0.9285714285714286,0.09509312596095194,0.3103360664463597,9,6,78,32,125
15,gpc_1d_h,B1_q20,0.8985849056603773,0.7922775080013746,0.8352941176470589,0.8122051886792453,0.71875,0.9056603773584906,0.12874814870323198,0.41537309579817655,9,5,48,23,85
15,gpc_4d,full81,0.9923254662485559,0.9687402295783448,0.9679012345679012,0.9376753589701271,0.8904109589041096,0.9849397590361446,0.026339403884876184,0.09447979047582579,8,5,327,65,405
15,gpc_4d,B1_q30,0.95267131242741,0.9036110260207232,0.896,0.8726771196283392,0.8048780487804879,0.9404761904761905,0.08186298824042669,0.27306776814524186,8,5,79,33,125
15,gpc_4d,B1_q20,0.9204009433962265,0.8610096416363884,0.8588235294117647,0.8434551886792453,0.78125,0.9056603773584906,0.1103422781214623,0.35871243068617514,7,5,48,25,85
15,gpc_5d_h_augmented,full81,0.9906337679485063,0.9635069661058572,0.9654320987654321,0.9361693348737415,0.8904109589041096,0.9819277108433735,0.027344820430465495,0.10087881747186368,8,6,326,65,405
15,gpc_5d_h_augmented,B1_q30,0.9454123112659697,0.888766237439556,0.888,0.8667247386759582,0.8048780487804879,0.9285714285714286,0.08438079811679602,0.2820915014062524,8,6,78,33,125
15,gpc_5d_h_augmented,B1_q20,0.9068396226415093,0.8333063463424489,0.8470588235294118,0.8278301886792453,0.75,0.9056603773584906,0.11428319334018787,0.3720615113344884,8,5,48,24,85
15,log_areal_energy,full81,0.9630302030037959,0.8467911207260109,0.8987654320987655,0.8207006106618253,0.6986301369863014,0.9427710843373494,0.06280462946888278,0.18611968409471027,22,19,313,51,405
15,log_areal_energy,B1_q30,0.8211382113821138,0.61637240102486,0.712,0.6483739837398375,0.4634146341463415,0.8333333333333334,0.17430333139251983,0.4931149323604752,22,14,70,19,125
15,log_areal_energy,B1_q20,0.7682783018867925,0.6171488012986562,0.6588235294117647,0.6149764150943396,0.4375,0.7924528301886793,0.20489106708040258,0.5749681133068184,18,11,42,14,85
15,log_h_logistic,full81,0.9898910711338504,0.953432799496906,0.9604938271604938,0.9224707047367553,0.863013698630137,0.9819277108433735,0.030057072533892892,0.10447113267686567,10,6,326,63,405
15,log_h_logistic,B1_q30,0.9404761904761905,0.8582485052814446,0.872,0.8423344947735192,0.7560975609756098,0.9285714285714286,0.09324274575294007,0.31361209320461514,10,6,78,31,125
15,log_h_logistic,B1_q20,0.9033018867924529,0.7975500289187574,0.8235294117647058,0.7965801886792453,0.6875,0.9056603773584906,0.12813376171076407,0.4276226509419499,10,5,48,22,85
15,log_h_st_logistic,full81,0.9893546789899323,0.9510906387554212,0.9580246913580247,0.9156213896682621,0.8493150684931506,0.9819277108433735,0.030933970367143106,0.10671802028765727,11,6,326,62,405
15,log_h_st_logistic,B1_q30,0.937862950058072,0.8522659270557604,0.864,0.8301393728222997,0.7317073170731707,0.9285714285714286,0.09574018775665434,0.3193382762388061,11,6,78,30,125
15,log_h_st_logistic,B1_q20,0.8991745283018868,0.7914609088441674,0.8235294117647058,0.7965801886792453,0.6875,0.9056603773584906,0.13088410830409558,0.433811569186941,10,5,48,22,85
15,log_irradiance,full81,0.9744594817626671,0.8693239636027628,0.9382716049382716,0.8768567420366398,0.7808219178082192,0.9728915662650602,0.045064503055079454,0.15655573315344684,16,9,323,57,405
15,log_irradiance,B1_q30,0.9210220673635308,0.7973731354510681,0.832,0.7876016260162602,0.6585365853658537,0.9166666666666666,0.11712075174434135,0.3818937962106126,14,7,77,27,125
15,log_irradiance,B1_q20,0.8691037735849056,0.7399981593226057,0.7647058823529411,0.7308372641509434,0.59375,0.8679245283018868,0.1667040506896273,0.5303563053627687,13,7,46,19,85
15,log_king_style,full81,0.9874979369532926,0.9492025099351592,0.9604938271604938,0.9171274137646477,0.8493150684931506,0.9849397590361446,0.03231978048280424,0.10954982507924495,11,5,327,62,405
15,log_king_style,B1_q30,0.9268292682926829,0.8461671113544442,0.872,0.8360917537746806,0.7317073170731707,0.9404761904761905,0.10139957756994417,0.32982395567905337,11,5,79,30,125
15,log_king_style,B1_q20,0.8785377358490566,0.7807409884346691,0.8352941176470589,0.8060141509433962,0.6875,0.9245283018867925,0.13723155569824783,0.44286547285828914,10,4,49,22,85
15,log_linear_energy,full81,0.9013451064532101,0.6498914931368796,0.8518518518518519,0.6905636243604555,0.4383561643835616,0.9427710843373494,0.09848811281169949,0.29545266855612085,41,19,313,32,405
15,log_linear_energy,B1_q30,0.6994773519163764,0.46217362005896223,0.64,0.5198896631823461,0.17073170731707318,0.8690476190476191,0.2287793832982308,0.637361885134944,34,11,73,7,125
15,log_linear_energy,B1_q20,0.6639150943396226,0.5072848784948005,0.611764705882353,0.5339033018867925,0.21875,0.8490566037735849,0.2542182072922049,0.7060622098195733,25,8,45,7,85
15,log_volumetric_energy,full81,0.9782142267700941,0.9010405564674557,0.9382716049382716,0.8982299059250701,0.8356164383561644,0.9608433734939759,0.04565323457465679,0.14739449025219442,12,13,319,61,405
15,log_volumetric_energy,B1_q30,0.8826945412311267,0.7339261475476913,0.816,0.7881823461091754,0.7073170731707317,0.8690476190476191,0.13379612151858028,0.41638184025397557,12,11,73,29,125
15,log_volumetric_energy,B1_q20,0.8325471698113207,0.705473159274726,0.7647058823529411,0.7432193396226415,0.65625,0.8301886792452831,0.16804934464180987,0.512793283732407,11,9,44,21,85
15,logistic_M1,full81,0.9889008087143093,0.9519620353925032,0.9604938271604938,0.9278139957088628,0.8767123287671232,0.9789156626506024,0.03155199159584745,0.11054330810785709,9,7,325,64,405
15,logistic_M1,B1_q30,0.9335075493612079,0.8520556226576556,0.88,0.8545296167247387,0.7804878048780488,0.9285714285714286,0.09766156199124053,0.3386175966060796,9,6,78,32,125
15,logistic_M1,B1_q20,0.8915094339622641,0.7912956724329694,0.8352941176470589,0.8122051886792453,0.71875,0.9056603773584906,0.1315073060203347,0.4561459195379122,9,5,48,23,85
15,logistic_M3,full81,0.9927380755900314,0.9699584927633618,0.9629629629629629,0.9293200198052484,0.8767123287671232,0.9819277108433735,0.024094444583730293,0.08764963453764729,9,6,326,64,405
15,logistic_M3,B1_q30,0.9549941927990708,0.9059183588917626,0.88,0.8545296167247387,0.7804878048780488,0.9285714285714286,0.07761610059737309,0.2772724719922442,9,6,78,32,125
15,logistic_M3,B1_q20,0.9245283018867925,0.8654307207474362,0.8352941176470589,0.8122051886792453,0.71875,0.9056603773584906,0.10764511637919025,0.38317471691343924,9,5,48,23,85
16,gpc_1d_h,full81,0.9891071133850471,0.936608901608652,0.9629629629629629,0.9293200198052484,0.8767123287671232,0.9819277108433735,0.03000955886482505,0.10717500094057383,9,6,326,64,405
16,gpc_1d_h,B1_q30,0.9388789505068575,0.8274382950884154,0.888,0.8625521765056648,0.7948717948717948,0.9302325581395349,0.09039241738413759,0.29371342972435804,8,6,80,31,125
16,gpc_1d_h,B1_q20,0.9071510957324105,0.8158042960097988,0.8588235294117647,0.8431372549019607,0.7647058823529411,0.9215686274509803,0.11975045479346069,0.3843847747075167,8,4,47,26,85
16,gpc_4d,full81,0.9938108598778677,0.9720165089655273,0.9629629629629629,0.9293200198052484,0.8767123287671232,0.9819277108433735,0.024749747414409714,0.08896746674877404,9,6,326,64,405
16,gpc_4d,B1_q30,0.9606440071556351,0.9082214833620649,0.888,0.8625521765056648,0.7948717948717948,0.9302325581395349,0.07431991819168277,0.24958251109756685,8,6,80,31,125
16,gpc_4d,B1_q20,0.9284890426758938,0.8816722263139193,0.8352941176470589,0.8235294117647058,0.7647058823529411,0.8823529411764706,0.10633121742561226,0.342869250985716,8,6,45,26,85
16,gpc_5d_h_augmented,full81,0.9936458161412773,0.9714251876297898,0.9654320987654321,0.941512625845849,0.9041095890410958,0.9789156626506024,0.024831289701025886,0.0923816308941299,7,7,325,66,405
16,gpc_5d_h_augmented,B1_q30,0.9597495527728086,0.9062154906271717,0.896,0.8823792486583184,0.8461538461538461,0.9186046511627907,0.07441205451544117,0.251557631719404,6,7,79,33,125
16,gpc_5d_h_augmented,B1_q20,0.9273356401384083,0.8805335338082716,0.8470588235294118,0.8431372549019608,0.8235294117647058,0.8627450980392157,0.10605608255664244,0.34363124837826353,6,7,44,28,85
16,log_areal_energy,full81,0.9634015514111238,0.8510300104585363,0.8987654320987655,0.8207006106618253,0.6986301369863014,0.9427710843373494,0.0627707305675782,0.1853462169884106,22,19,313,51,405
16,log_areal_energy,B1_q30,0.8085867620751342,0.586596433474378,0.72,0.6563804412641622,0.48717948717948717,0.8255813953488372,0.17346908668365507,0.48813627660064346,20,15,71,19,125
16,log_areal_energy,B1_q20,0.748558246828143,0.6111515541109888,0.6470588235294118,0.6127450980392157,0.4411764705882353,0.7843137254901961,0.2159629961348352,0.6001864717287754,19,11,40,15,85
16,log_h_logistic,full81,0.9901386367387357,0.9548088759690347,0.9604938271604938,0.9224707047367553,0.863013698630137,0.9819277108433735,0.02946403333728195,0.10172743201536917,10,6,326,63,405
16,log_h_logistic,B1_q30,0.9400715563506261,0.8428137256539386,0.88,0.8497316636851521,0.7692307692307693,0.9302325581395349,0.08935708539346679,0.30207225493967127,9,6,80,30,125
16,log_h_logistic,B1_q20,0.9083044982698962,0.818761693532745,0.8470588235294118,0.8284313725490196,0.7352941176470589,0.9215686274509803,0.11888200068121624,0.39979434384220003,9,4,47,25,85
16,log_h_st_logistic,full81,0.9896847664631128,0.9531811570084469,0.9604938271604938,0.9224707047367553,0.863013698630137,0.9819277108433735,0.03021824520396858,0.10373112064315106,10,6,326,63,405
16,log_h_st_logistic,B1_q30,0.936195587358378,0.8364774736538193,0.88,0.8497316636851521,0.7692307692307693,0.9302325581395349,0.09217004866073217,0.30849836907240696,9,6,80,30,125
16,log_h_st_logistic,B1_q20,0.9036908881199539,0.8140518838918582,0.8588235294117647,0.8431372549019607,0.7647058823529411,0.9215686274509803,0.12180993348527157,0.40649157347414816,8,4,47,26,85
16,log_irradiance,full81,0.9736755240138637,0.8774989522739572,0.9333333333333333,0.8524715299554382,0.726027397260274,0.9789156626506024,0.045508707249848436,0.15959380929339542,20,7,325,53,405
16,log_irradiance,B1_q30,0.9177101967799641,0.7762933195070401,0.824,0.7529815146094216,0.5641025641025641,0.9418604651162791,0.11684780151822144,0.38604326945434736,17,5,81,22,125
16,log_irradiance,B1_q20,0.8881199538638985,0.7827647213990566,0.788235294117647,0.75,0.5588235294117647,0.9411764705882353,0.1468293152653876,0.49097447270410377,15,3,48,19,85
16,log_king_style,full81,0.9876629806898828,0.949137358535986,0.9580246913580247,0.9263079716124774,0.8767123287671232,0.9759036144578314,0.032431802279968426,0.10834804461298844,9,8,324,64,405
16,log_king_style,B1_q30,0.9278473464519976,0.8325028928815448,0.872,0.8509242695289206,0.7948717948717948,0.9069767441860465,0.09635612919046731,0.3143111812832474,8,8,78,31,125
16,log_king_style,B1_q20,0.8898500576701269,0.8058841737782239,0.8235294117647058,0.8137254901960784,0.7647058823529411,0.8627450980392157,0.13188095888259002,0.4218265952574267,8,7,44,26,85
16,log_linear_energy,full81,0.9020465423337184,0.6493804517321311,0.8469135802469135,0.6768649942234692,0.410958904109589,0.9427710843373494,0.09805738038810018,0.2943656656937438,43,19,313,30,405
16,log_linear_energy,B1_q30,0.6884317233154442,0.41879608723357437,0.632,0.5013416815742398,0.15384615384615385,0.8488372093023255,0.22609639638922335,0.6260057317893892,33,13,73,6,125
16,log_linear_energy,B1_q20,0.6447520184544406,0.4814858259474043,0.5647058823529412,0.4950980392156863,0.14705882352941177,0.8431372549019608,0.2762204991829462,0.7562868469588419,29,8,43,5,85
16,log_volumetric_energy,full81,0.9796170985311108,0.9093560630174193,0.9407407407407408,0.9050792209935632,0.8493150684931506,0.9608433734939759,0.04415190283279691,0.13950837992675905,11,13,319,62,405
16,log_volumetric_energy,B1_q30,0.8798449612403101,0.712874213118007,0.824,0.8020274299344067,0.7435897435897436,0.8604651162790697,0.13089312439695575,0.4017537942898508,10,12,74,29,125
16,log_volumetric_energy,B1_q20,0.8379469434832756,0.7401204763724537,0.7764705882352941,0.7696078431372549,0.7352941176470589,0.803921568627451,0.16334052653414355,0.4955960644884061,9,10,41,25,85
16,logistic_M1,full81,0.9905925070143589,0.9574956632848559,0.9629629629629629,0.9293200198052484,0.8767123287671232,0.9819277108433735,0.028676224667750768,0.10041841310800817,9,6,326,64,405
16,logistic_M1,B1_q30,0.9445438282647585,0.8535668414810639,0.888,0.8625521765056648,0.7948717948717948,0.9302325581395349,0.08518454839590112,0.2962685980065061,8,6,80,31,125
16,logistic_M1,B1_q20,0.9111880046136102,0.8249097229263935,0.8470588235294118,0.8333333333333333,0.7647058823529411,0.9019607843137255,0.11575088750835219,0.4017867154484317,8,5,46,26,85
16,logistic_M3,full81,0.9940584254827529,0.9731066646418338,0.9654320987654321,0.9361693348737415,0.8904109589041096,0.9819277108433735,0.024118749735869187,0.0817805707505218,8,6,326,65,405
16,logistic_M3,B1_q30,0.960644007155635,0.9112695450534722,0.896,0.8753726893261777,0.8205128205128205,0.9302325581395349,0.07454153797267449,0.2520301516468422,7,6,80,32,125
16,logistic_M3,B1_q20,0.9296424452133795,0.8871348528898396,0.8470588235294118,0.838235294117647,0.7941176470588235,0.8823529411764706,0.10803379392742175,0.3590927577250237,7,6,45,27,85
17,gpc_1d_h,full81,0.9892721571216372,0.9238610251836604,0.9629629629629629,0.9293200198052484,0.8767123287671232,0.9819277108433735,0.029048999773093224,0.1047365180863958,9,6,326,64,405
17,gpc_1d_h,B1_q30,0.9409064830751577,0.8450437995107836,0.88,0.8567125645438898,0.7857142857142857,0.927710843373494,0.09070601094347727,0.29297345486462467,9,6,77,33,125
17,gpc_1d_h,B1_q20,0.9097968936678613,0.8026746500299955,0.8470588235294118,0.8246714456391876,0.7419354838709677,0.9074074074074074,0.11716692758548658,0.3733940407152936,8,5,49,23,85
17,gpc_4d,full81,0.9925730318534411,0.9697125567834765,0.9728395061728395,0.9460306981350057,0.9041095890410958,0.9879518072289156,0.026101159591898508,0.0936550483148248,7,4,328,66,405
17,gpc_4d,B1_q30,0.9526678141135971,0.912962509054467,0.912,0.892570281124498,0.8333333333333334,0.9518072289156626,0.08187289491840193,0.27004622060542577,7,4,79,35,125
17,gpc_4d,B1_q20,0.929510155316607,0.8839090287577438,0.8941176470588236,0.8823178016726404,0.8387096774193549,0.9259259259259259,0.10341753655997457,0.3347390516554724,5,4,50,26,85
17,gpc_5d_h_augmented,full81,0.9924492490509984,0.9692515066699322,0.9753086419753086,0.9528800132034989,0.9178082191780822,0.9879518072289156,0.026824070308697216,0.10052592386022431,6,4,328,67,405
17,gpc_5d_h_augmented,B1_q30,0.9526678141135971,0.9118127236401703,0.92,0.9044750430292599,0.8571428571428571,0.9518072289156626,0.08361330556178423,0.2763729196364363,6,4,79,36,125
17,gpc_5d_h_augmented,B1_q20,0.9271206690561529,0.879396470350392,0.8941176470588236,0.8823178016726404,0.8387096774193549,0.9259259259259259,0.10601607512379073,0.3419958816618162,5,4,50,26,85
17,log_areal_energy,full81,0.9634015514111239,0.8485358088380982,0.8987654320987655,0.8207006106618253,0.6986301369863014,0.9427710843373494,0.062303122373668335,0.18560585276385502,22,19,313,51,405
17,log_areal_energy,B1_q30,0.8092369477911646,0.6101068519626233,0.712,0.6537578886976477,0.47619047619047616,0.8313253012048193,0.17877750239468204,0.5061414581956287,22,14,69,20,125
17,log_areal_energy,B1_q20,0.7652329749103943,0.5997447679275378,0.6705882352941176,0.6239545997610514,0.45161290322580644,0.7962962962962963,0.20432008008138125,0.5710348821937468,17,11,43,14,85
17,log_h_logistic,full81,0.9905512460802113,0.9563898160855104,0.9629629629629629,0.9239767288331409,0.863013698630137,0.9849397590361446,0.028478665830935154,0.09843348920376961,10,5,327,63,405
17,log_h_logistic,B1_q30,0.9417670682730924,0.8580107175047199,0.88,0.8508318990246702,0.7619047619047619,0.9397590361445783,0.08968738940612658,0.2994609612818706,10,5,78,32,125
17,log_h_logistic,B1_q20,0.9115890083632019,0.8054383725542454,0.8470588235294118,0.8178016726403823,0.7096774193548387,0.9259259259259259,0.11765617768198178,0.3901893407067015,9,4,50,22,85
