population_row_index,experiment_name,truth,gpc_4d,log_h_logistic,h_prediction,gpc4_prediction,h_wrong_gpc4_correct,P,VX,LS,ST,LS_um,log_h
239,P-179p651163568_VX-0p66389382017_LS-6p65035978508e-05_ST-326p14019277_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p26640383816e-06_H-f77f7c89dc,0,0.0023888266950109482,0.0006833328615677521,0,0,False,179.651163568,0.66389382017,6.65035978508e-05,326.14019277,66.5035978508,19.823215279356315
240,P-181p197687991_VX-0p643443519749_LS-5p49477846524e-05_ST-320p630170488_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p49734895908e-06_H-6014a1f9c3,0,0.035695190079917435,0.009164117252726702,0,0,False,181.197687991,0.643443519749,5.49477846524e-05,320.630170488,54.9477846524,20.1337399376317
241,P-181p214517461_VX-0p293157847988_LS-6p39704529171e-05_ST-391p855294349_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p64557102466e-05_H-e6df4d4a2d,0,0.04088011825895137,0.0340936888996404,0,0,False,181.214517461,0.293157847988,6.39704529171e-05,391.855294349,63.9704529171,20.29883743275278
242,P-182p701235644_VX-0p787372384637_LS-5p07019733104e-05_ST-389p154544132_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p1268602978e-06_H-d9be003c20,0,0.03155756412243704,0.010346887189078037,0,0,False,182.701235644,0.787372384637,5.07019733104e-05,389.154544132,50.7019733104,20.16169780315804
243,P-183p86712976_VX-0p92773562332_LS-4p77447546287e-05_ST-393p876492884_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p19988721113e-06_H-95ed9fb76f,0,0.026687863402634092,0.011564937313699732,0,0,False,183.86712976,0.92773562332,4.77447546287e-05,393.876492884,47.7447546287,20.176179635277794
244,P-184p554601264_VX-0p855768445974_LS-6p11854963854e-05_ST-316p977306706_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p63717980689e-06_H-0011cc30ec,0,0.002783081577848634,0.0008252105770977347,0,0,False,184.554601264,0.855768445974,6.11854963854e-05,316.977306706,61.18549638540001,19.848223660293446
245,P-186p021611878_VX-0p483877556354_LS-6p53069178085e-05_ST-388p836932905_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p96971349398e-06_H-b40dbd8ddd,0,0.01358380044820251,0.004503968419396794,0,0,False,186.021611878,0.483877556354,6.53069178085e-05,388.836932905,65.3069178085,20.04344343598904
246,P-186p850960621_VX-0p845582390035_LS-8p39602076571e-05_ST-354p289806443_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p70508641129e-06_H-f404b6f8f4,0,0.0014665043916295417,1.0301582150989109e-05,0,0,False,186.850960621,0.845582390035,8.39602076571e-05,354.289806443,83.9602076571,19.391927516671572
247,P-188p702615393_VX-0p897654681927_LS-7p37418626284e-05_ST-361p378936642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p37413851912e-06_H-cedd8dc36d,0,0.001374117710054179,7.720795462982241e-05,0,0,False,188.702615393,0.897654681927,7.37418626284e-05,361.378936642,73.7418626284,19.56656708440715
248,P-190p553348142_VX-0p571798591092_LS-6p21059581714e-05_ST-350p091118048_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p43674797065e-06_H-30d8d23b36,0,0.012073527617604895,0.0052122076960352355,0,0,False,190.553348142,0.571798591092,6.21059581714e-05,350.091118048,62.1059581714,20.059419372901747
249,P-193p028200221_VX-0p93446669696_LS-8p62901752671e-05_ST-365p941151844_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p16243181133e-06_H-4852b0403a,0,0.0020269468613719256,1.3165626155550346e-05,0,0,False,193.028200221,0.93446669696,8.62901752671e-05,365.941151844,86.2901752671,19.33341815382625
250,P-193p440626378_VX-0p303697281962_LS-7p07136561297e-05_ST-354p067159473_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p58846354233e-05_H-5731c00627,0,0.006868133313787439,0.014728601767968674,0,0,False,193.440626378,0.303697281962,7.07136561297e-05,354.067159473,70.7136561297,20.19614032487972
251,P-193p81397439_VX-0p717380412454_LS-5p49903358659e-05_ST-340p433066031_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p72463384735e-06_H-ff88caf608,0,0.023800096262272065,0.009119350274658329,0,0,False,193.81397439,0.717380412454,5.49903358659e-05,340.433066031,54.9903358659,20.145502962571438
252,P-194p036512211_VX-0p298398024189_LS-7p09068727373e-05_ST-343p727832606_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61667310503e-05_H-7931c20f4a,0,0.007278246321942561,0.015435878565259695,0,0,False,194.036512211,0.298398024189,7.09068727373e-05,343.727832606,70.9068727373,20.203924654857502
253,P-194p089464462_VX-0p388567055088_LS-7p6021762795e-05_ST-395p140888584_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p24151559939e-05_H-7f5e3f5579,0,0.010631895387467694,0.0019365774068718518,0,0,False,194.089464462,0.388567055088,7.6021762795e-05,395.140888584,76.021762795,19.967700330988055
254,P-195p080816167_VX-0p844140965531_LS-6p21634030137e-05_ST-331p625980857_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p71482820998e-06_H-cca0c4e3bb,0,0.00195874216814218,0.0009679244726264197,0,0,False,195.080816167,0.844140965531,6.21634030137e-05,331.625980857,62.163403013700005,19.886747964417737
255,P-196p954129245_VX-0p972458485112_LS-5p85340423111e-05_ST-310p387913302_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p96074709293e-06_H-f575443233,0,0.003684418195456374,0.0015177017214204897,0,0,False,196.954129245,0.972458485112,5.85340423111e-05,310.387913302,58.5340423111,19.915787881461195
256,P-197p742114875_VX-0p874617254357_LS-7p7301896977e-05_ST-350p888533369_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p51569338357e-06_H-054022a1b4,0,0.0007720791961787655,6.135499124596477e-05,0,0,False,197.742114875,0.874617254357,7.7301896977e-05,350.888533369,77.301896977,19.555636280928812
257,P-198p603717725_VX-0p869799932432_LS-5p56307183941e-05_ST-326p836247823_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p54624163919e-06_H-bf3689621a,0,0.0061272693787941535,0.004968244959303465,0,0,False,198.603717725,0.869799932432,5.56307183941e-05,326.836247823,55.6307183941,20.056220029605612
258,P-202p397397496_VX-0p555230188132_LS-4p52196790327e-05_ST-397p348654616_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p68850560746e-06_H-0011cc30ec,1,0.456365463071128,0.3293392095234862,0,0,False,202.397397496,0.555230188132,4.52196790327e-05,397.348654616,45.2196790327,20.610386611593015
259,P-202p894942483_VX-0p693798608043_LS-7p43333938026e-05_ST-353p442501329_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p95320017522e-06_H-4852b0403a,0,0.0016288788956671852,0.00036839524061361235,0,0,False,202.894942483,0.693798608043,7.43333938026e-05,353.442501329,74.3333938026,19.755900488256625
260,P-203p020934762_VX-0p232834869492_LS-7p55576098976e-05_ST-395p193912826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p07190641743e-05_H-b40dbd8ddd,0,0.03982233134659054,0.02990158617553591,0,0,False,203.020934762,0.232834869492,7.55576098976e-05,395.193912826,75.5576098976,20.27794471779917
261,P-203p421420958_VX-0p245041839826_LS-7p55920229368e-05_ST-393p123734832_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p96869261447e-05_H-4852b0403a,0,0.03259855349062377,0.021769385845398965,0,0,False,203.421420958,0.245041839826,7.55920229368e-05,393.123734832,75.5920229368,20.253682642205202
262,P-206p272219756_VX-0p781444456167_LS-4p98713368602e-05_ST-399p182507166_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p17333780404e-06_H-16cfaf1a76,0,0.07747742748720157,0.03982033904538004,0,0,False,206.272219756,0.781444456167,4.98713368602e-05,399.182507166,49.8713368602,20.311598551862396
263,P-207p687789994_VX-0p40901295179_LS-7p09627718894e-05_ST-395p011679_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17945424024e-05_H-d9444347fb,0,0.025397632377666922,0.0063329810083775,0,0,False,207.687789994,0.40901295179,7.09627718894e-05,395.011679,70.9627718894,20.11307290768424
264,P-208p39901443_VX-0p201684842681_LS-6p50424237325e-05_ST-372p154003234_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-3p19456481434e-05_H-bf889bf790,0,0.08804708666994543,0.3298063855582253,0,0,False,208.39901443,0.201684842681,6.50424237325e-05,372.154003234,65.0424237325,20.60068531522624
265,P-209p697266982_VX-0p34452106985_LS-7p55711119508e-05_ST-302p470939697_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4002396443e-05_H-b40dbd8ddd,0,0.02053507676035906,0.00742495744791463,0,0,False,209.697266982,0.34452106985,7.55711119508e-05,302.470939697,75.5711119508,20.114119616984002
266,P-209p90265043_VX-0p477857533217_LS-8p77962223972e-05_ST-386p665335025_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00953114007e-05_H-0011cc30ec,0,0.007141066383604766,0.00029335009329098155,0,0,False,209.90265043,0.477857533217,8.77962223972e-05,386.665335025,87.79622239720001,19.72660329815093
267,P-210p093044543_VX-0p812610384047_LS-5p18819698292e-05_ST-390p525668596_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p93657267704e-06_H-d9be003c20,0,0.03985397348051265,0.023930829201698325,0,0,False,210.093044543,0.812610384047,5.18819698292e-05,390.525668596,51.8819698292,20.25111110563046
268,P-211p816522505_VX-0p520710876808_LS-4p80782604054e-05_ST-318p660442183_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p26448979247e-06_H-5a4acb0e81,1,0.5853446629691185,0.3016602323369498,0,1,True,211.816522505,0.520710876808,4.80782604054e-05,318.660442183,48.078260405399995,20.596021279635526
269,P-212p092538093_VX-0p79096361392_LS-7p95278191784e-05_ST-347p757246585_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p09904238086e-06_H-b40dbd8ddd,0,0.0014785379331783588,0.00012209154811687102,0,0,False,212.092538093,0.79096361392,7.95278191784e-05,347.757246585,79.5278191784,19.63337984217155
270,P-212p375773305_VX-0p288263650586_LS-8p35116649465e-05_ST-312p800399692_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p67350985572e-05_H-bf3689621a,0,0.015653402516733195,0.004680491638005933,0,0,False,212.375773305,0.288263650586,8.35116649465e-05,312.800399692,83.51166494649999,20.066083457166737
271,P-218p135837307_VX-0p411781802704_LS-5p72773552436e-05_ST-307p427986374_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17152350379e-05_H-b40dbd8ddd,0,0.3504982041471397,0.14493754281214385,0,0,False,218.135837307,0.411781802704,5.72773552436e-05,307.427986374,57.2773552436,20.480156626358145
272,P-218p170294814_VX-0p856055229722_LS-8p4878396046e-05_ST-374p889107005_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p63529131711e-06_H-73846c96ef,0,0.0040467646391789455,4.0988807684915295e-05,0,0,False,218.170294814,0.856055229722,8.4878396046e-05,374.889107005,84.878396046,19.524422559659115
273,P-218p315594294_VX-0p70315782783_LS-8p24115302242e-05_ST-319p105471156_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p86065121098e-06_H-6c8dbbeedf,0,0.002910900562176266,0.00019830388854148476,0,0,False,218.315594294,0.70315782783,8.24115302242e-05,319.105471156,82.4115302242,19.66770645066211
274,P-218p361623288_VX-0p747470791734_LS-7p1375293786e-05_ST-300p016423613_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p45392523208e-06_H-a55a682ac9,0,0.0063335671651032046,0.0008604602335428854,0,0,False,218.361623288,0.747470791734,7.1375293786e-05,300.016423613,71.375293786,19.853020696285117
275,P-218p521967876_VX-0p920050491887_LS-7p11545742791e-05_ST-300p883630406_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p24332158458e-06_H-7931c20f4a,0,0.004179377423855613,0.00038792961282266454,0,0,False,218.521967876,0.920050491887,7.11545742791e-05,300.883630406,71.1545742791,19.754533830220836
276,P-218p846041052_VX-0p877499363134_LS-5p6186595533e-05_ST-332p098243358_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p49757732676e-06_H-27d926f040,0,0.009516638133078459,0.009217414519807149,0,0,False,218.846041052,0.877499363134,5.6186595533e-05,332.098243358,56.186595533,20.133956513144522
277,P-219p728507107_VX-0p99152217595_LS-6p49667790705e-05_ST-393p045172137_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86536833974e-06_H-765e346b33,0,0.005186573460838418,0.0007905760937807545,0,0,False,219.728507107,0.99152217595,6.49667790705e-05,393.045172137,64.9667790705,19.859101473190933
278,P-220p072225453_VX-0p425314653287_LS-7p24382024748e-05_ST-381p760927113_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1342474485e-05_H-ba17ade68b,0,0.01881415104519988,0.006861375810436908,0,0,False,220.072225453,0.425314653287,7.24382024748e-05,381.760927113,72.43820247480001,20.120583910510778
279,P-220p256246323_VX-0p736244453131_LS-5p8651582992e-05_ST-358p758060614_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-8p75110568607e-06_H-bf889bf790,0,0.016502668024872946,0.010636228359751232,0,0,False,220.256246323,0.736244453131,5.8651582992e-05,358.758060614,58.651582991999994,20.163732152674832
280,P-220p462707704_VX-0p946752122114_LS-8p2300511791e-05_ST-313p968629329_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p0954420807e-06_H-b41989dc4b,0,0.00284093277718398,6.764424556038448e-05,0,0,False,220.462707704,0.946752122114,8.2300511791e-05,313.968629329,82.30051179099999,19.530787387436558
281,P-221p576145741_VX-0p645163458122_LS-7p3903246332e-05_ST-318p590626589_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-9p98654362553e-06_H-bf889bf790,0,0.003844676383209844,0.0011490097292261062,0,0,False,221.576145741,0.645163458122,7.3903246332e-05,318.590626589,73.90324633200001,19.88902279232039
282,P-223p185978023_VX-0p49812515056_LS-8p14092862216e-05_ST-313p14559396_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p68455537246e-06_H-b40dbd8ddd,0,0.008214758404216127,0.0009691048192177601,0,0,False,223.185978023,0.49812515056,8.14092862216e-05,313.14559396,81.4092862216,19.880489184822455
283,P-225p435545826_VX-0p86531734725_LS-6p64530039846e-05_ST-364p26873014_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p57497271764e-06_H-d9fce10048,0,0.0016314434130492827,0.0015840045144332837,0,0,False,225.435545826,0.86531734725,6.64530039846e-05,364.26873014,66.4530039846,19.918887122917194
284,P-226p380431899_VX-0p944850720806_LS-5p28066961668e-05_ST-329p382817534_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p10569606054e-06_H-5637cba0f4,0,0.015126624897783358,0.017883042651597264,0,0,False,226.380431899,0.944850720806,5.28066961668e-05,329.382817534,52.806696166799995,20.22388990766434
285,P-227p786589532_VX-0p30483440954_LS-7p3391662288e-05_ST-359p259536614_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p58253807708e-05_H-180177fd7b,0,0.02124444504522103,0.03366311173767248,0,0,False,227.786589532,0.30483440954,7.3391662288e-05,359.259536614,73.39166228799999,20.30195279687689
286,P-228p027925635_VX-0p505215249994_LS-8p46696228038e-05_ST-384p613421136_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p54864407413e-06_H-8eb307dfff,0,0.009410622179643724,0.0007691056239851469,0,0,False,228.027925635,0.505215249994,8.46696228038e-05,384.613421136,84.6696228038,19.83598395159048
287,P-228p959503311_VX-0p480404321045_LS-6p0796636822e-05_ST-336p115873803_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00417926977e-05_H-ba17ade68b,1,0.06402387041988504,0.048701658212870716,0,0,False,228.959503311,0.480404321045,6.0796636822e-05,336.115873803,60.796636821999996,20.3620728724715
288,P-229p384485496_VX-0p374546448601_LS-5p61892687884e-05_ST-346p005476369_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p28798994652e-05_H-f404b6f8f4,0,0.4718205775579114,0.3452432631967558,0,0,False,229.384485496,0.374546448601,5.61892687884e-05,346.005476369,56.1892687884,20.606596448503538
289,P-229p39632192_VX-0p478464286668_LS-6p73160020334e-05_ST-313p601802213_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p00825092644e-05_H-73ae961aa0,0,0.03897961316189935,0.016929916332566235,0,0,False,229.39632192,0.478464286668,6.73160020334e-05,313.601802213,67.3160020334,20.21320689139162
290,P-229p433825146_VX-0p876957934743_LS-6p77377719261e-05_ST-358p900225798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p34693508648e-06_H-bf889bf790,0,0.001520423419759709,0.0013932639357184628,0,0,False,229.433825146,0.876957934743,6.77377719261e-05,358.900225798,67.73777192610001,19.901062674689058
291,P-232p272231119_VX-0p829414389208_LS-6p88203473429e-05_ST-337p761722106_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p81629721619e-06_H-24e0a43587,0,0.0021274471299875587,0.0013981368289261952,0,0,False,232.272231119,0.829414389208,6.88203473429e-05,337.761722106,68.8203473429,19.917444450675752
292,P-234p126702838_VX-0p687075747958_LS-6p17120592739e-05_ST-378p601004081_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p02123545672e-06_H-9aef4c9512,0,0.027457729292262912,0.01423542674156007,0,0,False,234.126702838,0.687075747958,6.17120592739e-05,378.601004081,61.7120592739,20.18306459484862
293,P-236p763849841_VX-0p800191513041_LS-6p78517796151e-05_ST-355p994293515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p02870753363e-06_H-eb41f0639c,0,0.00280324806169574,0.0026201004097987893,0,0,False,236.763849841,0.800191513041,6.78517796151e-05,355.994293515,67.8517796151,19.97579273958234
294,P-237p061390501_VX-0p937687434899_LS-4p7428723532e-05_ST-371p522412287_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p14470006046e-06_H-6445dc47a6,0,0.049622201185047746,0.10361794787448517,0,0,False,237.061390501,0.937687434899,4.7428723532e-05,371.522412287,47.428723532,20.434912241185422
295,P-237p334710533_VX-0p878374904385_LS-5p83506544001e-05_ST-382p29609677_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p49209748472e-06_H-8773df93d2,0,0.008523821573561463,0.009951021586741455,0,0,False,237.334710533,0.878374904385,5.83506544001e-05,382.29609677,58.3506544001,20.15787229101393
296,P-238p319282705_VX-0p253960262605_LS-5p92121677448e-05_ST-384p128817665_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p89955725889e-05_H-452de4062d,1,0.4029540851086873,0.671447373878711,1,0,False,238.319282705,0.253960262605,5.92121677448e-05,384.128817665,59.2121677448,20.760475285368955
297,P-238p568860016_VX-0p692328357435_LS-6p05159821767e-05_ST-343p889085336_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p96796621315e-06_H-eb41f0639c,0,0.0338842106526613,0.018885659967827255,0,0,False,238.568860016,0.692328357435,6.05159821767e-05,343.889085336,60.5159821767,20.227410044774526
298,P-240p150803131_VX-0p464417169926_LS-7p86781365033e-05_ST-312p042470117_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p03874725471e-05_H-0744488b5e,0,0.013946873483240552,0.004096982370434827,0,0,False,240.150803131,0.464417169926,7.86781365033e-05,312.042470117,78.67813650330001,20.039970975016473
299,P-243p936893462_VX-0p545516283598_LS-5p6904291389e-05_ST-360p082453969_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p84322017154e-06_H-e0ed0fec98,1,0.2502417457893557,0.11817077701491888,0,0,False,243.936893462,0.545516283598,5.6904291389e-05,360.082453969,56.904291389,20.461130569930063
300,P-244p346847818_VX-0p692297386822_LS-7p87344285445e-05_ST-312p797130588_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p96827793206e-06_H-9bd689b964,0,0.007978504791725526,0.0008578277575692487,0,0,False,244.346847818,0.692297386822,7.87344285445e-05,312.797130588,78.73442854449999,19.85660360519532
301,P-244p476502118_VX-0p49526990633_LS-8p73976519147e-05_ST-336p403249939_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p74038709269e-06_H-f06f0c9a83,0,0.00579927296893743,0.0009155761316736068,0,0,False,244.476502118,0.49526990633,8.73976519147e-05,336.403249939,87.3976519147,19.868008610733646
302,P-246p351544569_VX-0p710899222357_LS-7p68583817855e-05_ST-368p835081824_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p78594159524e-06_H-f404b6f8f4,0,0.004496426151541754,0.001168195207599748,0,0,False,246.351544569,0.710899222357,7.68583817855e-05,368.835081824,76.8583817855,19.887690899404937
303,P-247p324665735_VX-0p977977830338_LS-8p14476523525e-05_ST-343p514293063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p93275047078e-06_H-b40dbd8ddd,0,0.002744908210632957,0.00013685470777879543,0,0,False,247.324665735,0.977977830338,8.14476523525e-05,343.514293063,81.4476523525,19.64516111823026
304,P-248p695097131_VX-0p887957223036_LS-5p04400481913e-05_ST-333p269518536_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p25592725977e-06_H-bf889bf790,0,0.05855825412903073,0.09455279737805763,0,0,False,248.695097131,0.887957223036,5.04400481913e-05,333.269518536,50.4400481913,20.417731128504357
305,P-52p5445860993_VX-0p633129978235_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p95323714861e-06_H-306f9d252b,0,0.02139388546586929,3.462467099096842e-06,0,0,False,52.5445860993,0.633129978235,4.5e-05,300.0,45.0,19.20347394103266
306,P-53p4525830151_VX-0p394191978834_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-4p7433308439e-06_H-306f9d252b,0,0.04392930533588242,3.189634630728584e-05,0,0,False,53.4525830151,0.394191978834,4.5e-05,300.0,45.0,19.457525680630205
307,P-55p2363598851_VX-0p252312006514_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-7p41059847866e-06_H-fb250c7cf9,0,0.06257895193843979,0.000234281005416145,0,0,False,55.2363598851,0.252312006514,4.5e-05,300.0,45.0,19.713437950412867
308,P-59p3859586774_VX-0p222677981218_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-8p39680224058e-06_H-306f9d252b,0,0.08408731849762603,0.0007563408122677327,0,0,False,59.3859586774,0.222677981218,4.5e-05,300.0,45.0,19.848344205589267
309,P-63p4364244112_VX-0p87794698955_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p12972194663e-06_H-306f9d252b,0,0.016808802331769356,5.7245061704250735e-06,0,0,False,63.4364244112,0.87794698955,4.5e-05,300.0,45.0,19.22839484805716
310,P-67p3007401579_VX-0p639039009111_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p92592931724e-06_H-306f9d252b,0,0.02436191877974352,3.076355358285726e-05,0,0,False,67.3007401579,0.639039009111,4.5e-05,300.0,45.0,19.446338226442613
311,P-71p6599397131_VX-0p537693260466_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p47741567376e-06_H-306f9d252b,0,0.04281166755509389,8.315356689434511e-05,0,0,False,71.6599397131,0.537693260466,4.5e-05,300.0,45.0,19.59543748750114
312,P-71p8781037338_VX-0p56768277259_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p29371096306e-06_H-306f9d252b,0,0.031410723304605884,8.23469660964623e-05,0,0,False,71.8781037338,0.56768277259,4.5e-05,300.0,45.0,19.571340040479864
313,P-72p876222127_VX-0p956216556443_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-1p95539698515e-06_H-306f9d252b,0,0.01523110047646128,1.1882956424633575e-05,0,0,False,72.876222127,0.956216556443,4.5e-05,300.0,45.0,19.32441995105647
314,P-74p5163352518_VX-0p201002332148_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-9p30229491189e-06_H-fb250c7cf9,0,0.11681996915187938,0.009309309398533052,0,0,False,74.5163352518,0.201002332148,4.5e-05,300.0,45.0,20.126509852898195
315,P-76p2867092863_VX-0p693142102976_LS-5p97726511316e-05_ST-352p808802476_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p95978585387e-06_H-0744488b5e,0,0.000720624644907275,1.9735752040977373e-06,0,0,False,76.2867092863,0.693142102976,5.97726511316e-05,352.808802476,59.7726511316,19.105202366738734
316,P-77p1412079225_VX-0p963213148682_LS-8p58459875102e-05_ST-347p110895162_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p00836248925e-06_H-8eb307dfff,0,0.0028367944373542285,5.5995257028718436e-09,0,0,False,77.1412079225,0.963213148682,8.58459875102e-05,347.110895162,85.8459875102,18.40881145336975
317,P-77p2146242418_VX-0p855104240805_LS-5p17451748821e-05_ST-369p375740917_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p64155850575e-06_H-f404b6f8f4,0,0.007035274190963036,3.3252371869680714e-06,0,0,False,77.2146242418,0.855104240805,5.17451748821e-05,369.375740917,51.7451748821,19.228623875216417
318,P-77p6071708937_VX-0p433253784538_LS-7p48831675656e-05_ST-344p207921637_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p11346300371e-05_H-5958772c6a,0,0.000960486591299059,9.077667912592588e-07,0,0,False,77.6071708937,0.433253784538,7.48831675656e-05,344.207921637,74.88316756559999,19.01924777613941
