family,model,repeat,fold,roc_auc,pr_auc,balanced_accuracy,brier_score,log_loss
pair_plane,pair_P_VX,5,3,0.9356060606060607,0.855006105006105,0.8598484848484849,0.06427404703838947,0.23030853911459884
pair_plane,pair_P_VX,5,4,0.9204545454545454,0.8417737154150198,0.7973484848484849,0.06939092355144508,0.2372506238002666
pair_plane,pair_P_VX,5,5,0.9924242424242424,0.975,0.9375,0.02099438534321735,0.07687045158761592
pair_plane,pair_P_VX,5,6,0.9956709956709957,0.9821428571428572,0.9285714285714286,0.025218764765862784,0.09232973115133844
pair_plane,pair_P_VX,5,7,0.9437229437229437,0.8431122448979591,0.8982683982683983,0.0735062950807667,0.24184454083678003
pair_plane,pair_P_VX,5,8,0.9956709956709957,0.9821428571428572,0.9848484848484849,0.02314432210256846,0.09393936453329911
pair_plane,pair_P_VX,5,9,0.9523809523809524,0.9126984126984127,0.8571428571428572,0.04038816688537422,0.16568097192675496
pair_plane,pair_P_VX,5,10,0.8917748917748918,0.7256933542647828,0.7705627705627706,0.10189018945346802,0.3450864380579688
pair_plane,pair_VX_LS,1,1,0.8319327731092436,0.7031746031746031,0.7710084033613445,0.09269136909728579,0.36169041995221474
pair_plane,pair_VX_LS,1,2,0.9789915966386554,0.8954648526077098,0.6428571428571428,0.06796732814925713,0.22068696761942186
pair_plane,pair_VX_LS,1,3,0.9015151515151515,0.6895833333333333,0.7821969696969697,0.09895873414544003,0.2941989986027554
pair_plane,pair_VX_LS,1,4,0.8787878787878788,0.7082532051282051,0.7348484848484849,0.1055268114586903,0.3582381894156577
pair_plane,pair_VX_LS,1,5,0.9015151515151515,0.6263548951048952,0.9242424242424243,0.09432473200833566,0.286276668483681
pair_plane,pair_VX_LS,1,6,0.8831168831168832,0.6085839598997493,0.7554112554112554,0.10306384238593883,0.3211969724761764
pair_plane,pair_VX_LS,1,7,0.9177489177489178,0.5713512677798391,0.8116883116883117,0.08597658687898908,0.25600427298256445
pair_plane,pair_VX_LS,1,8,0.9264069264069263,0.7613945578231291,0.683982683982684,0.08031979156832102,0.25936995206408187
pair_plane,pair_VX_LS,1,9,0.9653679653679653,0.8010204081632653,0.8419913419913421,0.05981520334981087,0.19570630466688824
pair_plane,pair_VX_LS,1,10,0.7835497835497834,0.594965258830805,0.6991341991341992,0.11979368941836492,0.4629798869148227
pair_plane,pair_VX_LS,2,1,0.8655462184873949,0.5614227877385771,0.7121848739495797,0.1112952585607963,0.3283135263825377
pair_plane,pair_VX_LS,2,2,0.9495798319327731,0.715532879818594,0.8991596638655461,0.06551570793726295,0.20628918352228337
pair_plane,pair_VX_LS,2,3,0.9469696969696969,0.8060335497835498,0.8598484848484849,0.06866409582625013,0.22219687939709643
pair_plane,pair_VX_LS,2,4,0.8143939393939393,0.5597753854332801,0.7045454545454546,0.1115630303156782,0.42589455885493477
pair_plane,pair_VX_LS,2,5,0.875,0.7240056818181818,0.5625,0.11304605369519684,0.3500204526414011
pair_plane,pair_VX_LS,2,6,0.8441558441558441,0.43682151182151185,0.6385281385281385,0.13444517567945963,0.3779394001473155
pair_plane,pair_VX_LS,2,7,0.9567099567099567,0.8595238095238096,0.8419913419913421,0.06541989800335841,0.21758414111758836
pair_plane,pair_VX_LS,2,8,0.987012987012987,0.9379251700680272,0.7705627705627706,0.05346168870820818,0.18378378988250527
pair_plane,pair_VX_LS,2,9,0.7965367965367964,0.5559843595557881,0.5822510822510822,0.12343156906424632,0.40997333913978806
pair_plane,pair_VX_LS,2,10,0.8961038961038961,0.8894009216589862,0.7857142857142857,0.06186851934271052,0.2692950494905821
pair_plane,pair_VX_LS,3,1,0.9621848739495799,0.7798185941043083,0.8991596638655461,0.05847246974844789,0.19111713514069004
pair_plane,pair_VX_LS,3,2,0.8613445378151261,0.6848072562358276,0.6848739495798319,0.10175050571564105,0.32344746162721827
pair_plane,pair_VX_LS,3,3,0.9204545454545454,0.7662461180124224,0.7973484848484849,0.08139340625992318,0.26940491817545226
pair_plane,pair_VX_LS,3,4,0.9356060606060607,0.7645042457542458,0.7821969696969697,0.0877490289425604,0.2613428599695064
pair_plane,pair_VX_LS,3,5,0.8674242424242424,0.6891559829059829,0.6723484848484849,0.10764456401536575,0.36182746559880435
pair_plane,pair_VX_LS,3,6,0.8484848484848486,0.7335243188184365,0.8268398268398269,0.08568030035818734,0.3646343847482923
pair_plane,pair_VX_LS,3,7,0.9264069264069263,0.8988095238095237,0.7857142857142857,0.06346115666189635,0.2524455298046161
pair_plane,pair_VX_LS,3,8,0.9047619047619048,0.7201530612244897,0.7402597402597402,0.0940138295448945,0.2899174953328834
pair_plane,pair_VX_LS,3,9,0.9264069264069263,0.6520408163265305,0.8116883116883117,0.0824567442715288,0.2545580600103408
pair_plane,pair_VX_LS,3,10,0.7705627705627704,0.36727082441368153,0.5670995670995671,0.13845801743213454,0.3954222779500605
pair_plane,pair_VX_LS,4,1,0.9705882352941178,0.9285714285714284,0.7857142857142857,0.06277755633502012,0.2134521429142636
pair_plane,pair_VX_LS,4,2,0.9663865546218487,0.8333333333333333,0.6995798319327731,0.06715236693282614,0.2169249017117432
pair_plane,pair_VX_LS,4,3,0.9090909090909092,0.7378787878787878,0.7045454545454546,0.09431684846422073,0.28663526672168216
pair_plane,pair_VX_LS,4,4,0.8143939393939393,0.44474206349206347,0.7518939393939394,0.1336045694289668,0.4373083016190916
pair_plane,pair_VX_LS,4,5,0.8901515151515151,0.902027027027027,0.9375,0.0667182820495874,0.330249869819283
pair_plane,pair_VX_LS,4,6,0.8528138528138528,0.5845238095238096,0.7554112554112554,0.09845250864984777,0.3406704497603787
pair_plane,pair_VX_LS,4,7,0.922077922077922,0.7347247990105132,0.8268398268398269,0.07725044540951567,0.23782088090275946
pair_plane,pair_VX_LS,4,8,0.8311688311688312,0.42109419525385905,0.6385281385281385,0.12382277511734201,0.35799125735860804
pair_plane,pair_VX_LS,4,9,0.9264069264069263,0.7394867037724181,0.8116883116883117,0.08816696365431394,0.2720691303543643
pair_plane,pair_VX_LS,4,10,0.9047619047619048,0.7269822282980177,0.6428571428571428,0.09665042933667398,0.29683685683856614
pair_plane,pair_VX_LS,5,1,0.8571428571428571,0.539979068550497,0.542016806722689,0.11649943136419562,0.33650278437777753
pair_plane,pair_VX_LS,5,2,0.9663865546218489,0.9081632653061225,0.842436974789916,0.06441299692785299,0.21033684912958428
pair_plane,pair_VX_LS,5,3,0.962121212121212,0.8334686147186148,0.8446969696969697,0.07447111961013032,0.2358863580049371
pair_plane,pair_VX_LS,5,4,0.9242424242424243,0.779359243697479,0.7348484848484849,0.09059770541194667,0.2751758352011952
pair_plane,pair_VX_LS,5,5,0.9242424242424242,0.7914418914418914,0.7518939393939394,0.08951717117145831,0.28331426265585624
pair_plane,pair_VX_LS,5,6,0.8744588744588744,0.6152683295540438,0.8982683982683983,0.08292696342370502,0.31770572250775186
pair_plane,pair_VX_LS,5,7,0.8311688311688311,0.5447409733124018,0.683982683982684,0.11400813056825623,0.3430294927172503
pair_plane,pair_VX_LS,5,8,0.9047619047619047,0.7116451843895453,0.7402597402597402,0.09198507519440288,0.28480839592492535
pair_plane,pair_VX_LS,5,9,0.8961038961038961,0.7394819466248037,0.8982683982683983,0.07549020847668883,0.28838508100976024
pair_plane,pair_VX_LS,5,10,0.8138528138528138,0.5964852607709751,0.683982683982684,0.10367424913909433,0.4031253496814965
pair_plane,pair_VX_ST,1,1,0.726890756302521,0.46196946169772257,0.5,0.13097273859983521,0.422553523999113
pair_plane,pair_VX_ST,1,2,0.36974789915966383,0.15356292931480903,0.5,0.15675046067960327,0.5079004624875396
pair_plane,pair_VX_ST,1,3,0.6553030303030303,0.29911089303165594,0.5,0.15345920190146664,0.48275328762347414
pair_plane,pair_VX_ST,1,4,0.6553030303030303,0.37912946428571426,0.5,0.15001342376396637,0.47276817801304427
pair_plane,pair_VX_ST,1,5,0.5189393939393939,0.22935770826395827,0.5,0.16116561822354847,0.5025699617422714
pair_plane,pair_VX_ST,1,6,0.48484848484848486,0.18830836518173724,0.5,0.15003377343558874,0.4795503972367861
pair_plane,pair_VX_ST,1,7,0.8571428571428572,0.4613178604775243,0.5,0.13352855259388866,0.424128968568455
pair_plane,pair_VX_ST,1,8,0.4155844155844155,0.17408109132247063,0.5,0.15477633043708217,0.504378966244166
pair_plane,pair_VX_ST,1,9,0.7532467532467533,0.36602564102564106,0.5,0.13455434217358095,0.4300403595626262
pair_plane,pair_VX_ST,1,10,0.6753246753246753,0.383564680933102,0.5,0.1375460147025612,0.4397769478443466
pair_plane,pair_VX_ST,2,1,0.33613445378151263,0.14271743351798827,0.5,0.15622160366511856,0.5084601132300923
pair_plane,pair_VX_ST,2,2,0.6890756302521008,0.2696162484132409,0.5,0.13786618684274382,0.44096398152502103
pair_plane,pair_VX_ST,2,3,0.7007575757575757,0.4160609066859067,0.5,0.14878751944553084,0.4672686561280154
pair_plane,pair_VX_ST,2,4,0.553030303030303,0.22945162741427597,0.5,0.1583882530954855,0.49615050856512855
pair_plane,pair_VX_ST,2,5,0.6287878787878788,0.5472416734916734,0.5,0.1494913320453575,0.47457699066643005
pair_plane,pair_VX_ST,2,6,0.58008658008658,0.2209057993906945,0.5,0.14525264113571898,0.4629262101120391
pair_plane,pair_VX_ST,2,7,0.8311688311688311,0.43885606874328675,0.5,0.13112285252254724,0.41914340195169936
pair_plane,pair_VX_ST,2,8,0.5151515151515151,0.19224614406942597,0.5,0.15008369191970927,0.47841220865403444
pair_plane,pair_VX_ST,2,9,0.6666666666666666,0.31228216228216227,0.5,0.1383865941358291,0.44320895273020844
pair_plane,pair_VX_ST,2,10,0.6233766233766234,0.2598948670377242,0.5,0.14320997239976468,0.4553399020619941
pair_plane,pair_VX_ST,3,1,0.7226890756302521,0.30743746993746995,0.5,0.13288632094004174,0.4253965870640668
pair_plane,pair_VX_ST,3,2,0.47478991596638653,0.18234738339780357,0.5,0.14741663959973447,0.47617297435829475
pair_plane,pair_VX_ST,3,3,0.5340909090909092,0.34766611016611015,0.5,0.1556395371086613,0.49064282083964983
pair_plane,pair_VX_ST,3,4,0.5984848484848485,0.24141938930245382,0.5,0.15550295613154874,0.484063869747896
pair_plane,pair_VX_ST,3,5,0.4696969696969697,0.24707782364032363,0.5,0.16236506579368118,0.517618850690899
pair_plane,pair_VX_ST,3,6,0.8225108225108225,0.44047619047619047,0.5,0.13042015789725178,0.41617732018086284
pair_plane,pair_VX_ST,3,7,0.6190476190476191,0.2372549019607843,0.5,0.1434513192677473,0.45476970578648734
pair_plane,pair_VX_ST,3,8,0.5800865800865801,0.2917066826730692,0.5,0.1428563948723874,0.46146445557984295
pair_plane,pair_VX_ST,3,9,0.6277056277056277,0.2724486842133901,0.5,0.14115079360238336,0.44849634179568876
pair_plane,pair_VX_ST,3,10,0.502164502164502,0.21982709750566892,0.5,0.1476171960395561,0.47638948418497645
pair_plane,pair_VX_ST,4,1,0.4369747899159664,0.1653850535429483,0.5,0.1498772359673663,0.4819694953359213
pair_plane,pair_VX_ST,4,2,0.5462184873949579,0.1989413881494627,0.5,0.14490254606470238,0.4637816825815823
pair_plane,pair_VX_ST,4,3,0.5492424242424242,0.2655954030954031,0.5,0.15824430549516866,0.499709066218241
pair_plane,pair_VX_ST,4,4,0.553030303030303,0.2282816574905824,0.5,0.15951423596655825,0.49787325221831535
pair_plane,pair_VX_ST,4,5,0.7840909090909092,0.41080627705627704,0.5,0.14667007027450604,0.45767946298927137
pair_plane,pair_VX_ST,4,6,0.5887445887445888,0.2509639483323694,0.5,0.1431623078721321,0.45879851630951035
pair_plane,pair_VX_ST,4,7,0.6580086580086579,0.30530465774826676,0.5,0.13727543193307995,0.44197291260649463
pair_plane,pair_VX_ST,4,8,0.5021645021645021,0.19806106591820877,0.5,0.15017432455839605,0.48196837530708886
pair_plane,pair_VX_ST,4,9,0.6363636363636364,0.2576004947433519,0.5,0.13720572314920063,0.4382410547615998
pair_plane,pair_VX_ST,4,10,0.6926406926406926,0.38034335355763926,0.5,0.1364019716568609,0.4379845296185222
pair_plane,pair_VX_ST,5,1,0.46218487394957986,0.2071782384282384,0.5,0.14499318999834482,0.47406754215218444
pair_plane,pair_VX_ST,5,2,0.6932773109243697,0.4045351473922902,0.5,0.13199280626692916,0.42773863135608803
pair_plane,pair_VX_ST,5,3,0.625,0.29107923326673324,0.5,0.15414950361161808,0.4829125794675646
pair_plane,pair_VX_ST,5,4,0.446969696969697,0.18502289003946068,0.5,0.1653422333475956,0.5149537974117676
pair_plane,pair_VX_ST,5,5,0.6212121212121212,0.40058016509236016,0.5,0.15180201951193908,0.4788027712329499
pair_plane,pair_VX_ST,5,6,0.5930735930735931,0.2173274965200431,0.5,0.14627207425513244,0.46178928993585633
pair_plane,pair_VX_ST,5,7,0.7316017316017316,0.4574984539270254,0.5,0.1358675282440628,0.4349317678298831
pair_plane,pair_VX_ST,5,8,0.5324675324675325,0.3777450920308063,0.5,0.1448656138854166,0.4684689264114927
pair_plane,pair_VX_ST,5,9,0.7142857142857143,0.3163643518376866,0.5,0.135469918823753,0.43229409450359857
pair_plane,pair_VX_ST,5,10,0.6147186147186148,0.23587259710656433,0.5,0.1411280522548461,0.4497280237172596
physical_score,areal_P_over_VX_LS__log,1,1,0.9663865546218487,0.8441043083900226,0.6848739495798319,0.055598294908817604,0.1615437670872267
physical_score,areal_P_over_VX_LS__log,1,2,0.9495798319327731,0.7726190476190475,0.6848739495798319,0.08150811148126794,0.23197104546987474
physical_score,areal_P_over_VX_LS__log,1,3,0.9810606060606061,0.9427083333333333,0.8598484848484849,0.04783269197581454,0.15177366522727104
physical_score,areal_P_over_VX_LS__log,1,4,0.9810606060606061,0.9293650793650794,0.8598484848484849,0.05428901070212487,0.16689795951365882
physical_score,areal_P_over_VX_LS__log,1,5,0.9507575757575758,0.8354978354978355,0.9242424242424243,0.09087391188219913,0.26653755312722394
physical_score,areal_P_over_VX_LS__log,1,6,0.9437229437229437,0.7730519480519481,0.8116883116883117,0.07073151818516998,0.20599984767128454
physical_score,areal_P_over_VX_LS__log,1,7,0.9567099567099567,0.7738095238095238,0.7705627705627706,0.07166670604712855,0.20629756611160777
physical_score,areal_P_over_VX_LS__log,1,8,0.9567099567099566,0.8210884353741497,0.7142857142857143,0.062110099434842914,0.174280350314111
physical_score,areal_P_over_VX_LS__log,1,9,0.9956709956709957,0.9821428571428572,0.9848484848484849,0.02374004453408706,0.08922848336827886
physical_score,areal_P_over_VX_LS__log,1,10,0.9653679653679654,0.890909090909091,0.8268398268398269,0.0654612107367625,0.19989318336680356
physical_score,areal_P_over_VX_LS__log,2,1,0.9159663865546219,0.7007936507936507,0.6701680672268907,0.09699367452604173,0.271195332562433
physical_score,areal_P_over_VX_LS__log,2,2,0.9495798319327731,0.7726190476190475,0.8130252100840336,0.06371129341129807,0.185100581007438
physical_score,areal_P_over_VX_LS__log,2,3,0.9924242424242424,0.975,0.9375,0.024726170221207273,0.08271859572976925
physical_score,areal_P_over_VX_LS__log,2,4,0.9696969696969697,0.9029761904761905,0.8295454545454546,0.06638473333801553,0.20687513774721855
physical_score,areal_P_over_VX_LS__log,2,5,0.9924242424242424,0.9704861111111112,0.8125,0.04960216001670571,0.14718821140523358
physical_score,areal_P_over_VX_LS__log,2,6,0.935064935064935,0.8180581323438467,0.7965367965367965,0.09234758692566954,0.26893057822174804
physical_score,areal_P_over_VX_LS__log,2,7,0.9870129870129871,0.9478458049886621,0.8571428571428572,0.041519923731378305,0.134223512228525
physical_score,areal_P_over_VX_LS__log,2,8,0.948051948051948,0.7726190476190475,0.8116883116883117,0.0755914645943407,0.2145221044591245
physical_score,areal_P_over_VX_LS__log,2,9,0.9696969696969697,0.8631519274376418,0.7554112554112554,0.06916802174223306,0.20181256842767206
physical_score,areal_P_over_VX_LS__log,2,10,0.9783549783549784,0.9087301587301587,0.8419913419913421,0.04230871293634219,0.13619868884173475
physical_score,areal_P_over_VX_LS__log,3,1,0.9831932773109243,0.9325396825396826,0.9705882352941176,0.035714237458818285,0.11211865287331976
physical_score,areal_P_over_VX_LS__log,3,2,0.9663865546218486,0.8809523809523809,0.7710084033613445,0.059173551112310006,0.18152301569964463
physical_score,areal_P_over_VX_LS__log,3,3,0.9545454545454545,0.8398674242424242,0.7196969696969697,0.07547250009182944,0.21063052328626009
physical_score,areal_P_over_VX_LS__log,3,4,0.9318181818181819,0.8638888888888889,0.8143939393939394,0.08596062198448738,0.2568128605591404
physical_score,areal_P_over_VX_LS__log,3,5,0.9810606060606061,0.9067956349206349,0.7348484848484849,0.06463336017829638,0.1813173719214102
physical_score,areal_P_over_VX_LS__log,3,6,0.9826839826839827,0.9240362811791383,0.9134199134199135,0.03651499744140663,0.11590557587192299
physical_score,areal_P_over_VX_LS__log,3,7,0.9653679653679653,0.8520408163265306,0.8982683982683983,0.057392758021807634,0.18363405378174863
physical_score,areal_P_over_VX_LS__log,3,8,0.9740259740259741,0.8917233560090703,0.7554112554112554,0.061245661093817814,0.17920263926003382
physical_score,areal_P_over_VX_LS__log,3,9,0.974025974025974,0.9123376623376623,0.8982683982683983,0.0575264580180095,0.1737380545909388
physical_score,areal_P_over_VX_LS__log,3,10,0.9393939393939394,0.7559523809523809,0.683982683982684,0.086467360342721,0.2415190119005533
physical_score,areal_P_over_VX_LS__log,4,1,0.9915966386554622,0.9617346938775511,0.9138655462184874,0.03615650818536697,0.1314461089045925
physical_score,areal_P_over_VX_LS__log,4,2,0.9705882352941176,0.8806122448979592,0.8991596638655461,0.04862313361416424,0.14482548412538968
physical_score,areal_P_over_VX_LS__log,4,3,0.9053030303030303,0.7110771173271173,0.6117424242424243,0.11576301460137212,0.30773411813411494
physical_score,areal_P_over_VX_LS__log,4,4,0.9545454545454545,0.8051948051948052,0.8920454545454546,0.0682636007517127,0.21243664859334174
physical_score,areal_P_over_VX_LS__log,4,5,0.9924242424242424,0.975,0.9223484848484849,0.028925421159333005,0.10026256241099024
physical_score,areal_P_over_VX_LS__log,4,6,0.961038961038961,0.8329931972789115,0.7142857142857143,0.06636481245143629,0.19199770030121974
physical_score,areal_P_over_VX_LS__log,4,7,0.9826839826839826,0.936734693877551,0.9134199134199135,0.04342236117734501,0.13777055500700536
physical_score,areal_P_over_VX_LS__log,4,8,0.9523809523809523,0.7496598639455783,0.683982683982684,0.08297495711990985,0.22854997417023024
physical_score,areal_P_over_VX_LS__log,4,9,0.961038961038961,0.8596165739022882,0.8831168831168831,0.06698788969562822,0.1942862398052647
physical_score,areal_P_over_VX_LS__log,4,10,0.961038961038961,0.8690476190476191,0.7705627705627706,0.06587159387982397,0.20343339096320437
physical_score,areal_P_over_VX_LS__log,5,1,0.9327731092436975,0.7209183673469388,0.6848739495798319,0.09704312802053885,0.2706837298015848
physical_score,areal_P_over_VX_LS__log,5,2,0.9789915966386554,0.9214285714285715,0.8277310924369747,0.047228914109999506,0.14455380326304373
physical_score,areal_P_over_VX_LS__log,5,3,0.9848484848484849,0.9472222222222222,0.8598484848484849,0.04491746944101885,0.1412481282864866
physical_score,areal_P_over_VX_LS__log,5,4,0.9545454545454545,0.8197781385281385,0.7196969696969697,0.08330541164564707,0.24005145553909024
physical_score,areal_P_over_VX_LS__log,5,5,0.9962121212121212,0.9861111111111112,0.9223484848484849,0.026101107416327596,0.09102806812411286
physical_score,areal_P_over_VX_LS__log,5,6,0.9826839826839827,0.9325396825396826,0.8268398268398269,0.04384079079254887,0.14431512102144217
physical_score,areal_P_over_VX_LS__log,5,7,0.9567099567099566,0.8575353218210361,0.8831168831168831,0.07122409274872535,0.21222209175134016
physical_score,areal_P_over_VX_LS__log,5,8,0.961038961038961,0.8401360544217688,0.8268398268398269,0.06757835776056213,0.19067725557758627
physical_score,areal_P_over_VX_LS__log,5,9,0.9653679653679654,0.827437641723356,0.8982683982683983,0.057103681530032535,0.17229429133423707
physical_score,areal_P_over_VX_LS__log,5,10,0.9437229437229437,0.8219696969696969,0.7554112554112554,0.08086545769293615,0.23320484659714308
physical_score,areal_P_over_VX_LS__raw,1,1,0.9663865546218487,0.8441043083900226,0.6848739495798319,0.06036508039353981,0.1749170240027687
physical_score,areal_P_over_VX_LS__raw,1,2,0.9495798319327731,0.7726190476190475,0.6848739495798319,0.08736103424563545,0.250754895748265
physical_score,areal_P_over_VX_LS__raw,1,3,0.9810606060606061,0.9427083333333333,0.8598484848484849,0.04887403443737528,0.1574950916101264
physical_score,areal_P_over_VX_LS__raw,1,4,0.9810606060606061,0.9293650793650794,0.8125,0.05685832514850238,0.17633922717319647
physical_score,areal_P_over_VX_LS__raw,1,5,0.9507575757575758,0.8354978354978355,0.9242424242424243,0.09215268483048855,0.2804151636376591
physical_score,areal_P_over_VX_LS__raw,1,6,0.9437229437229437,0.7730519480519481,0.8116883116883117,0.074530153454632,0.22502752568708811
physical_score,areal_P_over_VX_LS__raw,1,7,0.9567099567099567,0.7738095238095238,0.7705627705627706,0.0761640079875964,0.2252621164406853
physical_score,areal_P_over_VX_LS__raw,1,8,0.9567099567099566,0.8210884353741497,0.7142857142857143,0.06665108425969465,0.19106816328395118
physical_score,areal_P_over_VX_LS__raw,1,9,0.9956709956709957,0.9821428571428572,0.9848484848484849,0.02354754578154198,0.09013812824261698
physical_score,areal_P_over_VX_LS__raw,1,10,0.9653679653679654,0.890909090909091,0.8419913419913421,0.06299016959029533,0.20056560855815736
physical_score,areal_P_over_VX_LS__raw,2,1,0.9159663865546219,0.7007936507936507,0.6701680672268907,0.09970930294551993,0.2841274587999409
physical_score,areal_P_over_VX_LS__raw,2,2,0.9495798319327731,0.7726190476190475,0.8130252100840336,0.06715510824922659,0.19664436801789398
physical_score,areal_P_over_VX_LS__raw,2,3,0.9924242424242424,0.975,0.9375,0.02326377990853816,0.08386881010601534
physical_score,areal_P_over_VX_LS__raw,2,4,0.9696969696969697,0.9029761904761905,0.8295454545454546,0.06652861412320747,0.20701960310794915
physical_score,areal_P_over_VX_LS__raw,2,5,0.9924242424242424,0.9704861111111112,0.75,0.055387802707472664,0.16527147947078313
physical_score,areal_P_over_VX_LS__raw,2,6,0.935064935064935,0.8180581323438467,0.8116883116883117,0.09381430184535755,0.2827981371722615
physical_score,areal_P_over_VX_LS__raw,2,7,0.9870129870129871,0.9478458049886621,0.8571428571428572,0.04225654748426856,0.14248166006976565
physical_score,areal_P_over_VX_LS__raw,2,8,0.948051948051948,0.7726190476190475,0.7402597402597402,0.08278591106500487,0.24200609457622124
physical_score,areal_P_over_VX_LS__raw,2,9,0.9696969696969697,0.8631519274376418,0.7705627705627706,0.07249885225159779,0.21645254058721425
physical_score,areal_P_over_VX_LS__raw,2,10,0.9783549783549784,0.9087301587301587,0.8419913419913421,0.04413214698374585,0.14283604584263332
physical_score,areal_P_over_VX_LS__raw,3,1,0.9831932773109243,0.9325396825396826,0.8991596638655461,0.036987267473633526,0.11661836001135117
physical_score,areal_P_over_VX_LS__raw,3,2,0.9663865546218486,0.8809523809523809,0.7710084033613445,0.06167069152236052,0.19308313187480117
physical_score,areal_P_over_VX_LS__raw,3,3,0.9545454545454545,0.8398674242424242,0.7196969696969697,0.08075763960582091,0.22799716158080763
physical_score,areal_P_over_VX_LS__raw,3,4,0.9318181818181819,0.8638888888888889,0.8446969696969697,0.0785325497037813,0.24713214229812128
physical_score,areal_P_over_VX_LS__raw,3,5,0.9810606060606061,0.9067956349206349,0.7348484848484849,0.07358020565772934,0.206142927969015
physical_score,areal_P_over_VX_LS__raw,3,6,0.9826839826839827,0.9240362811791383,0.9134199134199135,0.038578601422217994,0.125183887634363
physical_score,areal_P_over_VX_LS__raw,3,7,0.9653679653679653,0.8520408163265306,0.8982683982683983,0.05882509164576338,0.194903850031798
physical_score,areal_P_over_VX_LS__raw,3,8,0.9740259740259741,0.8917233560090703,0.7705627705627706,0.06389319761928915,0.1901011942860381
physical_score,areal_P_over_VX_LS__raw,3,9,0.974025974025974,0.9123376623376623,0.8982683982683983,0.06021842883671267,0.1834971098792541
physical_score,areal_P_over_VX_LS__raw,3,10,0.9393939393939394,0.7559523809523809,0.683982683982684,0.09189378216947375,0.2633869638645009
physical_score,areal_P_over_VX_LS__raw,4,1,0.9915966386554622,0.9617346938775511,0.842436974789916,0.03536622544360735,0.13058030600474635
physical_score,areal_P_over_VX_LS__raw,4,2,0.9705882352941176,0.8806122448979592,0.8991596638655461,0.05080875860806227,0.15242729629211219
physical_score,areal_P_over_VX_LS__raw,4,3,0.9053030303030303,0.7110771173271173,0.6268939393939394,0.12049842326838152,0.3278594207861689
physical_score,areal_P_over_VX_LS__raw,4,4,0.9545454545454545,0.8051948051948052,0.8295454545454546,0.07229726917550465,0.22855159599545602
physical_score,areal_P_over_VX_LS__raw,4,5,0.9924242424242424,0.975,0.9375,0.027773318616017856,0.0996999685901119
physical_score,areal_P_over_VX_LS__raw,4,6,0.961038961038961,0.8329931972789115,0.7142857142857143,0.07018443699556351,0.2071407621418536
physical_score,areal_P_over_VX_LS__raw,4,7,0.9826839826839826,0.936734693877551,0.9134199134199135,0.04369648605918867,0.14432644241935194
physical_score,areal_P_over_VX_LS__raw,4,8,0.9523809523809523,0.7496598639455783,0.6991341991341992,0.09002055002903853,0.2521719376993262
physical_score,areal_P_over_VX_LS__raw,4,9,0.961038961038961,0.8596165739022882,0.8831168831168831,0.07015218786150343,0.20817251267242706
physical_score,areal_P_over_VX_LS__raw,4,10,0.961038961038961,0.8690476190476191,0.7857142857142857,0.06675513703634178,0.2126362175148729
physical_score,areal_P_over_VX_LS__raw,5,1,0.9327731092436975,0.7209183673469388,0.6848739495798319,0.10461978835000293,0.29835277259365167
physical_score,areal_P_over_VX_LS__raw,5,2,0.9789915966386554,0.9214285714285715,0.842436974789916,0.04736253420962102,0.14989263773406775
physical_score,areal_P_over_VX_LS__raw,5,3,0.9848484848484849,0.9472222222222222,0.8598484848484849,0.04714916800610382,0.14908796793871254
physical_score,areal_P_over_VX_LS__raw,5,4,0.9545454545454545,0.8197781385281385,0.6571969696969697,0.08770513040357612,0.2567700711037601
physical_score,areal_P_over_VX_LS__raw,5,5,0.9962121212121212,0.9861111111111112,0.9375,0.025910690632083698,0.09314479980810693
physical_score,areal_P_over_VX_LS__raw,5,6,0.9826839826839827,0.9325396825396826,0.8268398268398269,0.04274422818792213,0.14223913539662092
physical_score,areal_P_over_VX_LS__raw,5,7,0.9567099567099566,0.8575353218210361,0.8268398268398269,0.07209998625875808,0.2191256633187976
physical_score,areal_P_over_VX_LS__raw,5,8,0.961038961038961,0.8401360544217688,0.7554112554112554,0.0713455067915571,0.20663674828461048
physical_score,areal_P_over_VX_LS__raw,5,9,0.9653679653679654,0.827437641723356,0.8982683982683983,0.06293947582861965,0.1960781680335137
physical_score,areal_P_over_VX_LS__raw,5,10,0.9437229437229437,0.8219696969696969,0.7554112554112554,0.0823214174997144,0.24223626830931666
physical_score,irradiance_P_over_LS2__log,1,1,0.953781512605042,0.823469387755102,0.7710084033613445,0.07617643048591799,0.22548902556985137
physical_score,irradiance_P_over_LS2__log,1,2,0.9873949579831932,0.9571428571428571,0.8991596638655461,0.040186619417483915,0.125297093781414
physical_score,irradiance_P_over_LS2__log,1,3,0.9848484848484849,0.9415178571428571,0.9223484848484849,0.050471088492450425,0.18786316137305611
physical_score,irradiance_P_over_LS2__log,1,4,0.962121212121212,0.8015241702741703,0.7973484848484849,0.07653327479984535,0.2974701053476712
physical_score,irradiance_P_over_LS2__log,1,5,1.0,1.0,1.0,0.009884073571620569,0.05595313013137697
physical_score,irradiance_P_over_LS2__log,1,6,0.9913419913419914,0.9682539682539683,0.8982683982683983,0.030340719230958307,0.1096759097917795
physical_score,irradiance_P_over_LS2__log,1,7,0.9567099567099566,0.8255625327053899,0.7705627705627706,0.06467340347282542,0.19516240837393703
