run_id,repeat,fold,model,subset,roc_auc,pr_auc,accuracy,balanced_accuracy,keyhole_recall,conduction_recall,false_negative,false_positive,true_negative,true_positive,row_count,fit_status,kernel,residual_sd,length_scale,residual_sd_lower_bound_hit,residual_sd_upper_bound_hit,length_scale_lower_bound_hit,length_scale_upper_bound_hit,convergence_warning,warning_text,residual_rms_full81,residual_rms_B1_q20
w85__r12_f02,12,2,generic_trend_residual_gp,B1_q30,0.9523809523809524,0.8976190476190475,0.84,0.7579365079365079,0.5714285714285714,0.9444444444444444,3,1,17,4,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.336, trend_prior_sd=5)",1.0,1.336261842733242,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.26226098027672406,0.41983972560698624
w85__r12_f02,12,2,generic_trend_residual_gp,B1_q20,0.9428571428571428,0.9240362811791383,0.7647058823529411,0.7357142857142858,0.5714285714285714,0.9,3,1,9,4,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.336, trend_prior_sd=5)",1.0,1.336261842733242,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.26226098027672406,0.41983972560698624
w85__r12_f03,12,3,generic_trend_residual_gp,full81,0.9828282828282828,0.8986260036260036,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1,1,65,14,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.115, trend_prior_sd=5)",1.0,1.1152648329231818,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.20751019790044556,0.3180968785981854
w85__r12_f03,12,3,generic_trend_residual_gp,B1_q30,0.9090909090909091,0.7921323625869081,0.92,0.9188311688311688,0.9090909090909091,0.9285714285714286,1,1,13,10,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.115, trend_prior_sd=5)",1.0,1.1152648329231818,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.20751019790044556,0.3180968785981854
w85__r12_f03,12,3,generic_trend_residual_gp,B1_q20,0.8611111111111112,0.7765792849126182,0.8823529411764706,0.8819444444444444,0.8888888888888888,0.875,1,1,7,8,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.115, trend_prior_sd=5)",1.0,1.1152648329231818,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.20751019790044556,0.3180968785981854
w85__r12_f04,12,4,generic_trend_residual_gp,full81,0.9936034115138592,0.9740021008403361,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2,1,66,12,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.378, trend_prior_sd=5)",1.0,1.3779920750936845,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2013149412776183,0.2710921107019061
w85__r12_f04,12,4,generic_trend_residual_gp,B1_q30,0.9649122807017544,0.9107142857142857,0.88,0.8070175438596491,0.6666666666666666,0.9473684210526315,2,1,18,4,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.378, trend_prior_sd=5)",1.0,1.3779920750936845,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2013149412776183,0.2710921107019061
w85__r12_f04,12,4,generic_trend_residual_gp,B1_q20,0.9393939393939393,0.9107142857142857,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,2,1,10,4,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.378, trend_prior_sd=5)",1.0,1.3779920750936845,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2013149412776183,0.2710921107019061
w85__r12_f05,12,5,generic_trend_residual_gp,full81,0.9957356076759062,0.9804748822605965,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2,1,66,12,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.331, trend_prior_sd=5)",1.0,1.3312944309447527,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.19636508040941641,0.2742047256186104
w85__r12_f05,12,5,generic_trend_residual_gp,B1_q30,0.9761904761904762,0.947845804988662,0.88,0.8293650793650793,0.7142857142857143,0.9444444444444444,2,1,17,5,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.331, trend_prior_sd=5)",1.0,1.3312944309447527,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.19636508040941641,0.2742047256186104
w85__r12_f05,12,5,generic_trend_residual_gp,B1_q20,0.9545454545454545,0.9305555555555556,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,2,1,10,4,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.331, trend_prior_sd=5)",1.0,1.3312944309447527,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.19636508040941641,0.2742047256186104
w85__r13_f01,13,1,generic_trend_residual_gp,full81,0.9936034115138593,0.9701007326007326,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2,1,66,12,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.608, trend_prior_sd=5)",1.0,1.6081264673292077,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2645256836962908,0.40693919944633217
w85__r13_f01,13,1,generic_trend_residual_gp,B1_q30,0.9600000000000001,0.941540404040404,0.88,0.8666666666666667,0.8,0.9333333333333333,2,1,14,8,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.608, trend_prior_sd=5)",1.0,1.6081264673292077,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2645256836962908,0.40693919944633217
w85__r13_f01,13,1,generic_trend_residual_gp,B1_q20,0.9571428571428572,0.9379251700680271,0.8235294117647058,0.8071428571428572,0.7142857142857143,0.9,2,1,9,5,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.608, trend_prior_sd=5)",1.0,1.6081264673292077,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2645256836962908,0.40693919944633217
w85__r13_f02,13,2,generic_trend_residual_gp,full81,0.992929292929293,0.9632159507159507,0.9876543209876543,0.9924242424242424,1.0,0.9848484848484849,0,1,65,15,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.073, trend_prior_sd=5)",1.0,1.0725915876005019,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.1906974372819937,0.2461147759582435
w85__r13_f02,13,2,generic_trend_residual_gp,B1_q30,0.95,0.7100000000000001,0.96,0.975,1.0,0.95,0,1,19,5,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.073, trend_prior_sd=5)",1.0,1.0725915876005019,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.1906974372819937,0.2461147759582435
w85__r13_f02,13,2,generic_trend_residual_gp,B1_q20,0.9166666666666666,0.7100000000000001,0.9411764705882353,0.9583333333333333,1.0,0.9166666666666666,0,1,11,5,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.073, trend_prior_sd=5)",1.0,1.0725915876005019,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.1906974372819937,0.2461147759582435
w85__r13_f03,13,3,generic_trend_residual_gp,full81,0.9959595959595959,0.9838235294117647,0.9629629629629629,0.9,0.8,1.0,3,0,66,12,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.461, trend_prior_sd=5)",1.0,1.460782763205883,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2182574426189098,0.3252789845715757
w85__r13_f03,13,3,generic_trend_residual_gp,B1_q30,0.9705882352941176,0.9472222222222222,0.88,0.8125,0.625,1.0,3,0,17,5,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.461, trend_prior_sd=5)",1.0,1.460782763205883,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2182574426189098,0.3252789845715757
w85__r13_f03,13,3,generic_trend_residual_gp,B1_q20,0.9722222222222222,0.9704861111111112,0.8235294117647058,0.8125,0.625,1.0,3,0,9,5,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.461, trend_prior_sd=5)",1.0,1.460782763205883,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2182574426189098,0.3252789845715757
w85__r13_f04,13,4,generic_trend_residual_gp,full81,0.9818763326226012,0.9403178194354664,0.9506172839506173,0.9136460554371002,0.8571428571428571,0.9701492537313433,2,2,65,12,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.172, trend_prior_sd=5)",1.0,1.1720870695871533,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2178243267192216,0.35579699889889516
w85__r13_f04,13,4,generic_trend_residual_gp,B1_q30,0.8897058823529411,0.8672438672438672,0.84,0.8161764705882353,0.75,0.8823529411764706,2,2,15,6,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.172, trend_prior_sd=5)",1.0,1.1720870695871533,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2178243267192216,0.35579699889889516
w85__r13_f04,13,4,generic_trend_residual_gp,B1_q20,0.803030303030303,0.7973544973544974,0.7647058823529411,0.7424242424242424,0.6666666666666666,0.8181818181818182,2,2,9,4,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.172, trend_prior_sd=5)",1.0,1.1720870695871533,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2178243267192216,0.35579699889889516
w85__r13_f05,13,5,generic_trend_residual_gp,full81,0.996969696969697,0.9877124183006536,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2,0,66,13,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.329, trend_prior_sd=5)",1.0,1.3287251743685742,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.23494405690008702,0.3857861967331242
w85__r13_f05,13,5,generic_trend_residual_gp,B1_q30,0.98,0.9733333333333333,0.92,0.9,0.8,1.0,2,0,15,8,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.329, trend_prior_sd=5)",1.0,1.3287251743685742,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.23494405690008702,0.3857861967331242
w85__r13_f05,13,5,generic_trend_residual_gp,B1_q20,0.9583333333333333,0.9674523007856342,0.8823529411764706,0.8888888888888888,0.7777777777777778,1.0,2,0,8,7,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.329, trend_prior_sd=5)",1.0,1.3287251743685742,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.23494405690008702,0.3857861967331242
w85__r14_f01,14,1,generic_trend_residual_gp,full81,0.9737373737373738,0.8956406556406555,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.9696969696969697,2,2,64,13,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.347, trend_prior_sd=5)",1.0,1.3471114565718907,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.22277011107992065,0.32294504125497153
w85__r14_f01,14,1,generic_trend_residual_gp,B1_q30,0.8174603174603174,0.5995225013082156,0.84,0.8015873015873016,0.7142857142857143,0.8888888888888888,2,2,16,5,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.347, trend_prior_sd=5)",1.0,1.3471114565718907,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.22277011107992065,0.32294504125497153
w85__r14_f01,14,1,generic_trend_residual_gp,B1_q20,0.7333333333333333,0.5255555555555556,0.7647058823529411,0.7166666666666667,0.6,0.8333333333333334,2,2,10,3,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.347, trend_prior_sd=5)",1.0,1.3471114565718907,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.22277011107992065,0.32294504125497153
w85__r14_f02,14,2,generic_trend_residual_gp,full81,0.995959595959596,0.9859649122807017,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1,0,66,14,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.266, trend_prior_sd=5)",1.0,1.2657984999808956,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2359227300666759,0.32946697021552407
w85__r14_f02,14,2,generic_trend_residual_gp,B1_q30,0.9800000000000001,0.9769230769230769,0.96,0.95,0.9,1.0,1,0,15,9,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.266, trend_prior_sd=5)",1.0,1.2657984999808956,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2359227300666759,0.32946697021552407
w85__r14_f02,14,2,generic_trend_residual_gp,B1_q20,0.9722222222222222,0.975,0.9411764705882353,0.9375,0.875,1.0,1,0,9,7,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.266, trend_prior_sd=5)",1.0,1.2657984999808956,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2359227300666759,0.32946697021552407
w85__r14_f03,14,3,generic_trend_residual_gp,full81,0.9914712153518124,0.9690476190476189,0.9506172839506173,0.9136460554371002,0.8571428571428571,0.9701492537313433,2,2,65,12,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.13, trend_prior_sd=5)",1.0,1.1301570277136097,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.18866809704590629,0.233122365260486
w85__r14_f03,14,3,generic_trend_residual_gp,B1_q30,0.9473684210526316,0.8857142857142856,0.84,0.7807017543859649,0.6666666666666666,0.8947368421052632,2,2,17,4,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.13, trend_prior_sd=5)",1.0,1.1301570277136097,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.18866809704590629,0.233122365260486
w85__r14_f03,14,3,generic_trend_residual_gp,B1_q20,0.9000000000000001,0.8444444444444443,0.7647058823529411,0.7166666666666667,0.6,0.8333333333333334,2,2,10,3,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.13, trend_prior_sd=5)",1.0,1.1301570277136097,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.18866809704590629,0.233122365260486
w85__r14_f04,14,4,generic_trend_residual_gp,full81,0.998989898989899,0.9958333333333333,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1,0,66,14,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.48, trend_prior_sd=5)",1.0,1.48015574646556,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2395482774464252,0.4118693829209053
w85__r14_f04,14,4,generic_trend_residual_gp,B1_q30,0.9930555555555556,0.9888888888888889,0.96,0.9444444444444444,0.8888888888888888,1.0,1,0,16,8,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.48, trend_prior_sd=5)",1.0,1.48015574646556,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2395482774464252,0.4118693829209053
w85__r14_f04,14,4,generic_trend_residual_gp,B1_q20,1.0,1.0,0.9411764705882353,0.9444444444444444,0.8888888888888888,1.0,1,0,8,8,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.48, trend_prior_sd=5)",1.0,1.48015574646556,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2395482774464252,0.4118693829209053
w85__r14_f05,14,5,generic_trend_residual_gp,full81,0.9968017057569296,0.985969387755102,0.9506172839506173,0.8571428571428572,0.7142857142857143,1.0,4,0,67,10,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.388, trend_prior_sd=5)",1.0,1.388486825403894,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2397342567960951,0.402689866774706
w85__r14_f05,14,5,generic_trend_residual_gp,B1_q30,0.9791666666666666,0.9674523007856342,0.84,0.7777777777777778,0.5555555555555556,1.0,4,0,16,5,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.388, trend_prior_sd=5)",1.0,1.388486825403894,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2397342567960951,0.402689866774706
w85__r14_f05,14,5,generic_trend_residual_gp,B1_q20,0.9583333333333333,0.959375,0.7647058823529411,0.75,0.5,1.0,4,0,9,4,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.388, trend_prior_sd=5)",1.0,1.388486825403894,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2397342567960951,0.402689866774706
w85__r15_f01,15,1,generic_trend_residual_gp,full81,0.994949494949495,0.9778223084105437,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1,1,65,14,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.368, trend_prior_sd=5)",1.0,1.3680725973377197,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.19399235500519202,0.2830597086407387
w85__r15_f01,15,1,generic_trend_residual_gp,B1_q30,0.9649122807017544,0.8972222222222223,0.92,0.8903508771929824,0.8333333333333334,0.9473684210526315,1,1,18,5,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.368, trend_prior_sd=5)",1.0,1.3680725973377197,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.19399235500519202,0.2830597086407387
w85__r15_f01,15,1,generic_trend_residual_gp,B1_q20,0.9333333333333333,0.8528571428571428,0.8823529411764706,0.8583333333333334,0.8,0.9166666666666666,1,1,11,4,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.368, trend_prior_sd=5)",1.0,1.3680725973377197,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.19399235500519202,0.2830597086407387
w85__r15_f02,15,2,generic_trend_residual_gp,full81,0.9946695095948828,0.9767984116723611,0.9506172839506173,0.8853944562899787,0.7857142857142857,0.9850746268656716,3,1,66,11,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.292, trend_prior_sd=5)",1.0,1.2921260693801806,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.20950375361355675,0.3444968281689272
w85__r15_f02,15,2,generic_trend_residual_gp,B1_q30,0.9675324675324675,0.9631641086186541,0.84,0.827922077922078,0.7272727272727273,0.9285714285714286,3,1,13,8,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.292, trend_prior_sd=5)",1.0,1.2921260693801806,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.20950375361355675,0.3444968281689272
w85__r15_f02,15,2,generic_trend_residual_gp,B1_q20,0.9444444444444444,0.9535634118967453,0.7647058823529411,0.7708333333333333,0.6666666666666666,0.875,3,1,7,6,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.292, trend_prior_sd=5)",1.0,1.2921260693801806,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.20950375361355675,0.3444968281689272
w85__r15_f03,15,3,generic_trend_residual_gp,full81,1.0,1.0,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2,0,66,13,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.291, trend_prior_sd=5)",1.0,1.291180476376826,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2587677833656332,0.36774309997189725
w85__r15_f03,15,3,generic_trend_residual_gp,B1_q30,1.0,1.0,0.92,0.9090909090909092,0.8181818181818182,1.0,2,0,14,9,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.291, trend_prior_sd=5)",1.0,1.291180476376826,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2587677833656332,0.36774309997189725
w85__r15_f03,15,3,generic_trend_residual_gp,B1_q20,1.0,1.0,0.8823529411764706,0.8571428571428572,0.7142857142857143,1.0,2,0,10,5,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.291, trend_prior_sd=5)",1.0,1.291180476376826,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2587677833656332,0.36774309997189725
w85__r15_f04,15,4,generic_trend_residual_gp,full81,0.9690831556503199,0.8985034013605442,0.9259259259259259,0.8422174840085288,0.7142857142857143,0.9701492537313433,4,2,65,10,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.529, trend_prior_sd=5)",1.0,1.5285247126263513,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.19088038947190367,0.2542120546437461
w85__r15_f04,15,4,generic_trend_residual_gp,B1_q30,0.8095238095238095,0.7100667189952905,0.76,0.6587301587301587,0.42857142857142855,0.8888888888888888,4,2,16,3,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.529, trend_prior_sd=5)",1.0,1.5285247126263513,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.19088038947190367,0.2542120546437461
w85__r15_f04,15,4,generic_trend_residual_gp,B1_q20,0.7428571428571429,0.7525252525252526,0.7058823529411765,0.6642857142857143,0.42857142857142855,0.9,4,1,9,3,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.529, trend_prior_sd=5)",1.0,1.5285247126263513,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.19088038947190367,0.2542120546437461
w85__r15_f05,15,5,generic_trend_residual_gp,full81,0.991919191919192,0.962938172938173,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1,1,65,14,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.193, trend_prior_sd=5)",1.0,1.1933616371743452,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.20825870829689636,0.3087282106967559
w85__r15_f05,15,5,generic_trend_residual_gp,B1_q30,0.9298245614035088,0.7027777777777777,0.92,0.8903508771929824,0.8333333333333334,0.9473684210526315,1,1,18,5,25,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.193, trend_prior_sd=5)",1.0,1.1933616371743452,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.20825870829689636,0.3087282106967559
w85__r15_f05,15,5,generic_trend_residual_gp,B1_q20,0.8846153846153846,0.6220238095238095,0.8823529411764706,0.8365384615384616,0.75,0.9230769230769231,1,1,12,3,17,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.193, trend_prior_sd=5)",1.0,1.1933616371743452,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.20825870829689636,0.3087282106967559
w85__r16_f01,16,1,generic_trend_residual_gp,full81,0.991919191919192,0.9595394801277154,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2,1,65,13,81,optimized_generic_additive_laplace,"GenericTrendResidualKernel(residual_sd=1, length_scale=1.258, trend_prior_sd=5)",1.0,1.2584767125862826,False,True,False,False,True,The optimal value found for dimension 0 of parameter residual_variance is close to the specified upper bound 1.0. Increasing the bound and calling fit again may find a better value.,0.2223446543155572,0.33699397602844544
