comparison_type,target,target_definition,reference_model,candidate_model,heldout_simulation_id,heldout_numeric_simulation_id,observed_target_um,reference_predicted_mean_um,candidate_predicted_mean_um,reference_residual_um,candidate_residual_um,reference_absolute_error_um,candidate_absolute_error_um,candidate_minus_reference_absolute_error_um
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00082,82,183.60647,185.73517259031175,185.3513574294172,-2.128702590311775,-1.7448874294172183,2.128702590311775,1.7448874294172183,-0.3838151608945568
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00083,83,167.11939999999998,164.44950814041292,163.17428401809877,2.669891859587068,3.945115981901239,2.669891859587068,3.945115981901239,1.275224122314171
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00084,84,155.04631,150.54655236986596,150.03726970525534,4.499757630134042,5.009040294744665,4.499757630134042,5.009040294744665,0.5092826646106232
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00085,85,169.61128,168.94456433256525,169.72493144451812,0.6667156674347439,-0.1136514445181262,0.6667156674347439,0.1136514445181262,-0.5530642229166176
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00086,86,161.4233999999,161.30212706835226,159.16676206556673,0.1212729315477361,2.25663793433327,0.1212729315477361,2.25663793433327,2.1353650027855338
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00087,87,226.0174,222.67279978333383,222.8479782257484,3.3446002166661515,3.169421774251589,3.3446002166661515,3.169421774251589,-0.1751784424145626
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00088,88,143.44961500000002,143.88009052913986,145.49457316213312,-0.4304755291398408,-2.0449581621330992,0.4304755291398408,2.0449581621330992,1.6144826329932584
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00089,89,228.18175,224.7817767994293,224.0870583779694,3.399973200570656,4.094691622030581,3.399973200570656,4.094691622030581,0.6947184214599247
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00090,90,218.6967,218.35898158387008,217.534721845807,0.3377184161299169,1.1619781541929797,0.3377184161299169,1.1619781541929797,0.8242597380630627
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00091,91,143.340925,142.64887542884426,143.4717355295988,0.6920495711557351,-0.13081052959879,0.6920495711557351,0.13081052959879,-0.561239041556945
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00092,92,131.11235,130.61970237774412,131.37230646007566,0.4926476222558733,-0.2599564600756707,0.4926476222558733,0.2599564600756707,-0.23269116218020258
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00093,93,159.81514,158.2724259856086,157.50835245979695,1.542714014391407,2.306787540203061,1.542714014391407,2.306787540203061,0.7640735258116538
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00094,94,135.3150999999,133.75037724553374,134.80280893994131,1.564722754366244,0.5122910599586703,1.564722754366244,0.5122910599586703,-1.0524316944075738
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00095,95,146.943905,153.60900177647588,150.57490567725796,-6.6650967764758775,-3.6310006772579584,6.6650967764758775,3.6310006772579584,-3.034096099217919
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00096,96,171.39184,173.00296750703606,174.0720060807538,-1.6111275070360591,-2.680166080753793,1.6111275070360591,2.680166080753793,1.0690385737177337
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00097,97,248.8456,242.94978385564508,247.2864382368381,5.895816144354939,1.5591617631618817,5.895816144354939,1.5591617631618817,-4.336654381193057
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00098,98,246.7974,241.5492112281869,245.08767252336887,5.248188771813119,1.7097274766311443,5.248188771813119,1.7097274766311443,-3.5384612951819747
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00099,99,135.28140499999998,137.08647984003002,136.95016218709242,-1.805074840030045,-1.6687571870924387,1.805074840030045,1.6687571870924387,-0.13631765293760623
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00100,100,212.2565,211.91712483611067,210.21040364106736,0.3393751638893434,2.046096358932658,0.3393751638893434,2.046096358932658,1.7067211950433148
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00101,101,169.625425,240.33538814676655,240.56000836600865,-70.70996314676657,-70.93458336600861,70.70996314676657,70.93458336600861,0.22462021924204123
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00102,102,234.6763,226.76431665433867,226.98302084529016,7.911983345661326,7.693279154709813,7.911983345661326,7.693279154709813,-0.21870419095151306
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00103,103,219.1649,225.7833441482965,224.80978642963944,-6.618444148296476,-5.644886429639428,6.618444148296476,5.644886429639428,-0.9735577186570481
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00104,104,135.20257999999998,136.84784043014125,137.27822191047744,-1.6452604301412634,-2.075641910477458,1.6452604301412634,2.075641910477458,0.4303814803361945
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00105,105,154.72028999999998,160.48476794954766,157.85188721094627,-5.764477949547683,-3.131597210946296,5.764477949547683,3.131597210946296,-2.6328807386013864
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00106,106,175.27590999999998,170.8160208929488,171.36812292478066,4.459889107051197,3.907787075219318,4.459889107051197,3.907787075219318,-0.552102031831879
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00107,107,256.76705,248.4641880319108,251.18198449626868,8.30286196808919,5.5850655037313,8.30286196808919,5.5850655037313,-2.717796464357889
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00108,108,191.5584,190.3120368494992,187.781341271712,1.2463631505008266,3.77705872828804,1.2463631505008266,3.77705872828804,2.5306955777872133
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00109,109,175.15818000000002,174.63806101784655,172.35928150068037,0.5201189821534626,2.798898499319648,0.5201189821534626,2.798898499319648,2.2787795171661855
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00110,110,183.61817,183.80755035076749,186.2581409850393,-0.1893803507674931,-2.6399709850393265,0.1893803507674931,2.6399709850393265,2.4505906342718333
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00111,111,167.20978,163.78161585906724,167.07152923518098,3.4281641409327506,0.1382507648190198,3.4281641409327506,0.1382507648190198,-3.2899133761137307
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00112,112,151.10872999999998,150.68375139575394,151.28903708418662,0.4249786042460357,-0.1803070841866372,0.4249786042460357,0.1803070841866372,-0.24467152005939846
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00113,113,139.288005,136.33300087254463,137.23155340431367,2.955004127455368,2.056451595686326,2.955004127455368,2.056451595686326,-0.8985525317690417
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00114,114,142.81567,142.63754671392292,141.80394889460047,0.1781232860770956,1.0117211053995447,0.1781232860770956,1.0117211053995447,0.8335978193224491
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00115,115,215.1937,213.85741800932564,212.4273634901656,1.3362819906743368,2.7663365098343604,1.3362819906743368,2.7663365098343604,1.4300545191600236
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00116,116,143.29097,152.58573930128196,152.73475671196087,-9.294769301281974,-9.443786711960882,9.294769301281974,9.443786711960882,0.1490174106789084
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00117,117,163.45689,161.18052592284062,160.86477230035632,2.2763640771593714,2.5921176996436657,2.2763640771593714,2.5921176996436657,0.3157536224842943
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00118,118,155.22697499999998,182.56804819676844,183.87695183168432,-27.341073196768463,-28.64997683168434,27.341073196768463,28.64997683168434,1.308903634915879
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00119,119,211.69135,213.55886685602343,215.0295954054436,-1.8675168560234567,-3.3382454054436157,1.8675168560234567,3.3382454054436157,1.470728549420159
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00120,120,155.399235,151.48197619837865,151.96959486871498,3.917258801621358,3.4296401312850264,3.917258801621358,3.4296401312850264,-0.48761867033633166
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00121,121,131.18576,128.78020223731505,129.37108296158738,2.405557762684936,1.8146770384126116,2.405557762684936,1.8146770384126116,-0.5908807242723244
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00122,122,242.10655,233.7972287725137,235.16013582831695,8.309321227486294,6.946414171683017,8.309321227486294,6.946414171683017,-1.3629070558032765
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00123,123,218.61185,222.13284074660368,220.6271751722117,-3.5209907466036725,-2.015325172211732,3.5209907466036725,2.015325172211732,-1.5056655743919407
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00124,124,188.76015,187.4969978472352,185.82773568609636,1.2631521527648315,2.932414313903678,1.2631521527648315,2.932414313903678,1.6692621611388463
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00125,125,199.27132,195.11137387826756,193.01907555008887,4.1599461217324745,6.252244449911132,4.1599461217324745,6.252244449911132,2.092298328178657
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00126,126,198.7218,196.937732450606,196.83851896232983,1.7840675493939957,1.8832810376701443,1.7840675493939957,1.8832810376701443,0.09921348827614862
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00127,127,139.47870999999998,154.6839286827925,153.55655467895772,-15.20521868279252,-14.077844678957746,15.20521868279252,14.077844678957746,-1.127374003834774
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00128,128,159.3032399999,157.23796406225603,158.3365279510191,2.0652759376439747,0.9667120488809076,2.0652759376439747,0.9667120488809076,-1.098563888763067
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00129,129,167.1710399999,164.98488253955733,163.30472636530277,2.186157460342656,3.866313634597219,2.186157460342656,3.866313634597219,1.680156174254563
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00130,130,163.26638,160.15156745403502,160.50073767297454,3.1148125459649805,2.7656423270254606,3.1148125459649805,2.7656423270254606,-0.3491702189395198
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00131,131,124.967325,124.15889691052833,123.92886389455992,0.8084280894716755,1.038461105440092,0.8084280894716755,1.038461105440092,0.23003301596841652
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00132,132,147.02188999999998,143.30047858972625,141.94703759933037,3.7214114102737312,5.074852400669613,3.7214114102737312,5.074852400669613,1.3534409903958817
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00133,133,226.0442,215.13179322380847,219.5605702163349,10.912406776191515,6.483629783665094,10.912406776191515,6.483629783665094,-4.428776992526421
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00134,134,164.321395,160.490569807809,160.6404450853837,3.8308251921909857,3.680949914616292,3.8308251921909857,3.680949914616292,-0.14987527757469365
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00135,135,219.447,218.93868535113967,219.62526827395797,0.5083146488603347,-0.1782682739579399,0.5083146488603347,0.1782682739579399,-0.33004637490239486
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00137,137,173.80563,175.72362070620784,172.24203218286374,-1.9179907062078316,1.5635978171362694,1.9179907062078316,1.5635978171362694,-0.3543928890715622
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00138,138,185.77885,185.47980605767728,187.9477974889392,0.2990439423226974,-2.1689474889391818,0.2990439423226974,2.1689474889391818,1.8699035466164844
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00139,139,227.0067,228.89057640258588,229.797004262192,-1.883876402585884,-2.7903042621920235,1.883876402585884,2.7903042621920235,0.9064278596061395
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00140,140,183.102185,186.19562921984476,183.83204869511715,-3.0934442198447414,-0.7298636951171602,3.0934442198447414,0.7298636951171602,-2.363580524727581
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00141,141,159.94629,165.65304709933696,163.06622251996046,-5.706757099336954,-3.1199325199604573,5.706757099336954,3.1199325199604573,-2.586824579376497
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00142,142,130.51316999999997,132.55206380933214,129.61546847892615,-2.0388938093321656,0.8977015210738273,2.0388938093321656,0.8977015210738273,-1.1411922882583383
Phase 3A simple model minus current GP,width,T0,matern32_learned_nugget,polynomial_ridge_degree2,sim_00143,143,94.39849,95.95787121497706,93.73962787507622,-1.5593812149770656,0.6588621249237718,1.5593812149770656,0.6588621249237718,-0.9005190900532938
