comparison_type,target,target_definition,reference_model,candidate_model,heldout_simulation_id,heldout_numeric_simulation_id,observed_target_um,reference_predicted_mean_um,candidate_predicted_mean_um,reference_residual_um,candidate_residual_um,reference_absolute_error_um,candidate_absolute_error_um,candidate_minus_reference_absolute_error_um,kernel_family_comparison
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00067,67,358.5394,323.4388097777522,340.1702899424278,35.100590222247774,18.369110057572183,35.100590222247774,18.369110057572183,-16.73148016467559,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00068,68,431.2872999999,433.90422258332455,427.1728729374012,-2.6169225834245253,4.114427062498805,2.6169225834245253,4.114427062498805,1.49750447907428,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00069,69,250.336,271.6837232497967,240.8548393693913,-21.3477232497967,9.481160630608684,21.3477232497967,9.481160630608684,-11.866562619188016,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00070,70,413.70025,404.47653094739,408.0187248171195,9.223719052610022,5.681525182880478,9.223719052610022,5.681525182880478,-3.5421938697295445,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00071,71,247.9619,263.95767365425286,233.09986630131053,-15.995773654252872,14.86203369868946,15.995773654252872,14.86203369868946,-1.1337399555634118,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00072,72,438.3516,423.4766375948436,432.586209089664,14.874962405156396,5.765390910336066,14.874962405156396,5.765390910336066,-9.10957149482033,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00073,73,394.40055,414.7305273776726,402.9237946341952,-20.32997737767261,-8.52324463419518,20.32997737767261,8.52324463419518,-11.80673274347743,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00074,74,412.8323,418.8292170635622,407.4543956942409,-5.996917063562194,5.377904305759103,5.996917063562194,5.377904305759103,-0.6190127578030902,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00075,75,396.6682,393.1320507277513,396.7338780098573,3.5361492722486787,-0.0656780098573222,3.5361492722486787,0.0656780098573222,-3.4704712623913565,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00076,76,411.51465,391.4888871766366,402.3295177093749,20.02576282336338,9.18513229062512,20.02576282336338,9.18513229062512,-10.84063053273826,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00077,77,393.0847,397.2603062183624,389.99584576218257,-4.175606218362418,3.0888542378174293,4.175606218362418,3.0888542378174293,-1.0867519805449888,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00078,78,307.38899999999995,300.0750382005737,290.23115219759444,7.313961799426238,17.157847802405513,7.313961799426238,17.157847802405513,9.843886002979275,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00079,79,399.46635,400.1456578918314,398.6203062873374,-0.6793078918313995,0.8460437126626061,0.6793078918313995,0.8460437126626061,0.16673582083120664,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00080,80,392.5472,390.9623628607251,394.8085901177675,1.584837139274896,-2.261390117767519,1.584837139274896,2.261390117767519,0.676552978492623,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00081,81,414.9102,421.8610521569449,407.730107883513,-6.950852156944848,7.180092116487003,6.950852156944848,7.180092116487003,0.2292399595421557,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00082,82,410.7182,418.4457535981245,401.7397882926741,-7.727553598124473,8.978411707325847,7.727553598124473,8.978411707325847,1.2508581092013742,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00083,83,437.5597999999,440.8559934862226,437.1505509800636,-3.2961934863225792,0.4092490198364089,3.2961934863225792,0.4092490198364089,-2.8869444664861703,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00084,84,441.8922999999001,445.485564148558,440.3453887443602,-3.5932641486579087,1.5469112555398397,3.5932641486579087,1.5469112555398397,-2.046352893118069,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00085,85,413.7765,423.6140807705676,417.7036885840528,-9.837580770567628,-3.927188584052772,9.837580770567628,3.927188584052772,-5.910392186514857,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00086,86,453.4492999999,447.6200819180732,458.7882441605823,5.829218081826809,-5.338944160682274,5.829218081826809,5.338944160682274,-0.49027392114453505,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00087,87,331.5219,314.1403789301255,320.87607405944107,17.38152106987451,10.64582594055895,17.38152106987451,10.64582594055895,-6.735695129315559,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00088,88,408.1570499999,394.79089254923656,411.89981627414966,13.366157450663422,-3.742766274249675,13.366157450663422,3.742766274249675,-9.623391176413747,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00089,89,326.83205,342.33922941982604,321.4519397791591,-15.50717941982606,5.380110220840891,15.50717941982606,5.380110220840891,-10.12706919898517,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00090,90,409.1049,381.3684426080748,386.36392646235055,27.73645739192517,22.74097353764944,27.73645739192517,22.74097353764944,-4.995483854275729,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00091,91,430.1089499999,427.5070866669141,425.4805674008525,2.601863332985886,4.628382599047484,2.601863332985886,4.628382599047484,2.026519266061598,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00092,92,430.3321,417.055729248008,431.3459885832647,13.276370751992031,-1.013888583264702,13.276370751992031,1.013888583264702,-12.26248216872733,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00093,93,451.3157,449.15207101804606,451.3693182018686,2.1636289819539343,-0.0536182018686304,2.1636289819539343,0.0536182018686304,-2.110010780085304,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00094,94,415.0811999999,418.7492103953215,419.415736506376,-3.668010395421504,-4.334536506476013,3.668010395421504,4.334536506476013,0.6665261110545089,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00095,95,419.96755,379.611581088766,401.8046401341759,40.355968911234015,18.162909865824133,40.355968911234015,18.162909865824133,-22.193059045409882,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00096,96,459.1949,439.5478482012538,450.1166199828651,19.64705179874619,9.078280017134944,19.64705179874619,9.078280017134944,-10.568771781611247,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00097,97,275.4801,278.6321518557669,282.82657283082006,-3.152051855766956,-7.346472830820062,3.152051855766956,7.346472830820062,4.194420975053106,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00098,98,286.5803,284.9608183949944,292.5013245381279,1.6194816050055465,-5.921024538127938,1.6194816050055465,5.921024538127938,4.301542933122391,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00099,99,415.7191,410.62291323615705,430.59056855337263,5.096186763842923,-14.871468553372663,5.096186763842923,14.871468553372663,9.77528178952974,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00100,100,413.5561,423.5334228675768,404.7653042846978,-9.977322867576788,8.790795715302181,9.977322867576788,8.790795715302181,-1.186527152274607,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00101,101,116.1617,258.9725279631116,241.3360926749056,-142.8108279631116,-125.17439267490556,142.8108279631116,125.17439267490556,-17.63643528820603,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00102,102,374.843,358.61375594838063,363.4590282250449,16.229244051619332,11.383971774955056,16.229244051619332,11.383971774955056,-4.845272276664277,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00103,103,466.7717,452.0605408425645,461.23433254075167,14.711159157435477,5.537367459248344,14.711159157435477,5.537367459248344,-9.173791698187133,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00104,104,426.3253999999,430.26663829439553,432.04616082333166,-3.9412382944955766,-5.720760823431704,3.9412382944955766,5.720760823431704,1.779522528936127,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00105,105,433.2871,389.5115890798567,389.2070732447319,43.77551092014335,44.080026755268136,43.77551092014335,44.080026755268136,0.3045158351247892,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00106,106,470.7033,480.5393501769753,469.1117983048847,-9.836050176975276,1.591501695115312,9.836050176975276,1.591501695115312,-8.244548481859963,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00107,107,334.06415000000004,382.0613592615494,369.7625274496614,-47.99720926154936,-35.698377449661336,47.99720926154936,35.698377449661336,-12.298831811888022,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00108,108,378.9652499999,376.8337721181173,382.1739770018443,2.131477881782644,-3.2087270019443395,2.131477881782644,3.2087270019443395,1.0772491201616954,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00109,109,487.6310499999,486.0404790552443,495.0134450610964,1.590570944655667,-7.382395061196405,1.590570944655667,7.382395061196405,5.791824116540738,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00110,110,472.567,465.4677591516909,473.7918807579951,7.09924084830908,-1.2248807579950949,7.09924084830908,1.2248807579950949,-5.874360090313985,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00111,111,460.00355,427.3251908536728,448.7209808535431,32.678359146327125,11.282569146456863,32.678359146327125,11.282569146456863,-21.39578999987026,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00112,112,470.0986999999,456.5070324120387,469.0489013338349,13.59166758786131,1.0497986660651009,13.59166758786131,1.0497986660651009,-12.541868921796208,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00113,113,441.61675,440.3290600439652,443.75205686230754,1.2876899560348534,-2.135306862307516,1.2876899560348534,2.135306862307516,0.8476169062726626,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00114,114,486.5575,452.2687418628839,479.63905143312326,34.28875813711613,6.918448566876748,34.28875813711613,6.918448566876748,-27.370309570239385,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00115,115,439.386,431.75696074035136,425.23692952358857,7.629039259648664,14.149070476411453,7.629039259648664,14.149070476411453,6.5200312167627885,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00116,116,422.3486499999,464.9844947381409,453.439295429269,-42.635844738240905,-31.090645429369037,42.635844738240905,31.090645429369037,-11.545199308871869,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00117,117,487.1152,485.0467165946225,490.1784876933386,2.068483405377492,-3.063287693338623,2.068483405377492,3.063287693338623,0.9948042879611307,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00118,118,406.52935,484.2443507880101,473.7052634439809,-77.71500078801012,-67.1759134439809,77.71500078801012,67.1759134439809,-10.539087344029213,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00119,119,469.08405,457.51907906865296,455.1860212307454,11.564970931347034,13.898028769254609,11.564970931347034,13.898028769254609,2.3330578379075746,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00120,120,480.6835,451.1183986497567,473.4330943098343,29.565101350243253,7.250405690165735,29.565101350243253,7.250405690165735,-22.31469566007752,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00121,121,443.7372999999,462.28864022599305,450.8199307751312,-18.551340226093032,-7.082630775231223,18.551340226093032,7.082630775231223,-11.468709450861809,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00122,122,347.3506499999,339.4559473433667,347.17982385362683,7.894702656533298,0.170826146273157,7.894702656533298,0.170826146273157,-7.7238765102601405,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00123,123,481.4822,474.3512333697932,492.0471226918088,7.130966630206785,-10.564922691808816,7.130966630206785,10.564922691808816,3.4339560616020304,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00124,124,437.4680999999,442.9118759598063,429.9357118815233,-5.443775959906304,7.53238811837673,5.443775959906304,7.53238811837673,2.0886121584704256,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00125,125,373.1881999999,374.98294986941136,373.8393736678345,-1.7947498695113495,-0.6511736679344722,1.7947498695113495,0.6511736679344722,-1.1435762015768773,Matérn 5/2
within-kernel learned nugget minus no nugget,length,T0,matern52_no_nugget,matern52_learned_nugget,sim_00126,126,449.63565,404.4075155894806,428.2698636190281,45.228134410519374,21.365786380971883,45.228134410519374,21.365786380971883,-23.86234802954749,Matérn 5/2
