benchmark,method,seed,budget,global_error,classifier_uncertainty_region_fraction_eps05,classifier_uncertainty_region_fraction_eps10,near_boundary_error_q10,near_boundary_test_size_q10,classifier_uncertainty_region_fraction_q10_eps05,classifier_uncertainty_region_fraction_q10_eps10,near_boundary_error_q20,near_boundary_test_size_q20,classifier_uncertainty_region_fraction_q20_eps05,classifier_uncertainty_region_fraction_q20_eps10,near_boundary_error_q30,near_boundary_test_size_q30,classifier_uncertainty_region_fraction_q30_eps05,classifier_uncertainty_region_fraction_q30_eps10
ackley,classifier_entropy,4,31,0.3331,0.6304,0.9528,0.484,1000,0.712,0.989,0.473,2000,0.6985,0.9845,0.45866666666666667,3000,0.691,0.9843333333333333
ackley,classifier_entropy,4,32,0.3348,0.6026,0.9356,0.491,1000,0.677,0.982,0.471,2000,0.668,0.9775,0.4583333333333333,3000,0.662,0.978
ackley,classifier_entropy,4,33,0.3319,0.5916,0.9331,0.49,1000,0.678,0.971,0.4715,2000,0.667,0.9695,0.45666666666666667,3000,0.6583333333333333,0.971
ackley,classifier_entropy,4,34,0.332,0.5785,0.9169,0.48,1000,0.654,0.968,0.4655,2000,0.6445,0.9665,0.4543333333333333,3000,0.6406666666666667,0.9673333333333334
ackley,classifier_entropy,4,35,0.328,0.5621,0.9017,0.481,1000,0.637,0.955,0.467,2000,0.6305,0.954,0.45466666666666666,3000,0.632,0.958
ackley,classifier_entropy,4,36,0.3287,0.5716,0.9081,0.483,1000,0.651,0.955,0.469,2000,0.6435,0.9555,0.455,3000,0.6413333333333333,0.9603333333333334
ackley,classifier_entropy,4,37,0.3304,0.5378,0.8772,0.479,1000,0.604,0.948,0.4695,2000,0.601,0.9485,0.453,3000,0.602,0.95
ackley,classifier_entropy,4,38,0.3267,0.5309,0.874,0.477,1000,0.605,0.946,0.467,2000,0.601,0.946,0.45,3000,0.6033333333333334,0.948
ackley,classifier_entropy,4,39,0.3178,0.5335,0.8793,0.48,1000,0.628,0.948,0.4665,2000,0.6195,0.9475,0.44566666666666666,3000,0.62,0.9503333333333334
ackley,classifier_entropy,4,40,0.3294,0.5014,0.8597,0.492,1000,0.571,0.942,0.471,2000,0.5695,0.942,0.452,3000,0.568,0.9426666666666667
ackley,classifier_entropy,4,41,0.3231,0.4987,0.8653,0.492,1000,0.579,0.943,0.469,2000,0.5755,0.943,0.4483333333333333,3000,0.572,0.9436666666666667
ackley,classifier_entropy,4,42,0.3184,0.4961,0.8649,0.492,1000,0.572,0.943,0.4695,2000,0.57,0.943,0.44733333333333336,3000,0.5676666666666667,0.9446666666666667
ackley,classifier_entropy,4,43,0.3292,0.4686,0.8502,0.502,1000,0.541,0.941,0.4785,2000,0.5325,0.94,0.4573333333333333,3000,0.5336666666666666,0.9386666666666666
ackley,classifier_entropy,4,44,0.3285,0.4674,0.8526,0.5,1000,0.541,0.941,0.476,2000,0.536,0.9405,0.4543333333333333,3000,0.5326666666666666,0.9396666666666667
ackley,classifier_entropy,4,45,0.3125,0.4812,0.8588,0.494,1000,0.576,0.941,0.4715,2000,0.566,0.942,0.446,3000,0.562,0.9426666666666667
ackley,classifier_entropy,4,46,0.3104,0.4774,0.8457,0.495,1000,0.565,0.943,0.47,2000,0.556,0.9405,0.44666666666666666,3000,0.5563333333333333,0.938
ackley,classifier_entropy,4,47,0.3139,0.4685,0.8466,0.498,1000,0.548,0.933,0.4735,2000,0.544,0.9315,0.4493333333333333,3000,0.542,0.9326666666666666
ackley,classifier_entropy,4,48,0.3059,0.4769,0.8571,0.5,1000,0.575,0.946,0.47,2000,0.567,0.942,0.44566666666666666,3000,0.564,0.944
ackley,classifier_entropy,4,49,0.3025,0.4837,0.8635,0.495,1000,0.574,0.948,0.4645,2000,0.5625,0.9465,0.44266666666666665,3000,0.5606666666666666,0.949
ackley,classifier_entropy,4,50,0.3047,0.475,0.8553,0.493,1000,0.56,0.953,0.47,2000,0.5515,0.9495,0.44966666666666666,3000,0.5516666666666666,0.9523333333333334
ackley,classifier_entropy,4,51,0.2971,0.4751,0.8583,0.484,1000,0.56,0.957,0.4665,2000,0.553,0.951,0.445,3000,0.5546666666666666,0.9536666666666667
ackley,classifier_entropy,4,52,0.2941,0.4715,0.8521,0.487,1000,0.566,0.942,0.462,2000,0.553,0.9365,0.43833333333333335,3000,0.5483333333333333,0.9403333333333334
ackley,classifier_entropy,4,53,0.2907,0.4628,0.8493,0.491,1000,0.565,0.941,0.4645,2000,0.551,0.936,0.43733333333333335,3000,0.5433333333333333,0.9393333333333334
ackley,classifier_entropy,4,54,0.283,0.4632,0.8519,0.488,1000,0.59,0.941,0.461,2000,0.57,0.939,0.43166666666666664,3000,0.5596666666666666,0.9426666666666667
ackley,classifier_entropy,4,55,0.2793,0.4653,0.855,0.482,1000,0.592,0.95,0.458,2000,0.574,0.947,0.429,3000,0.5636666666666666,0.949
ackley,classifier_entropy,4,56,0.2741,0.4739,0.8587,0.479,1000,0.606,0.968,0.4555,2000,0.584,0.962,0.426,3000,0.573,0.9603333333333334
ackley,classifier_entropy,4,57,0.2704,0.4836,0.8632,0.471,1000,0.619,0.97,0.452,2000,0.597,0.963,0.424,3000,0.585,0.9613333333333334
ackley,classifier_entropy,4,58,0.2663,0.4892,0.8658,0.469,1000,0.632,0.97,0.4525,2000,0.606,0.9635,0.4216666666666667,3000,0.5926666666666667,0.9613333333333334
ackley,classifier_entropy,4,59,0.2704,0.4869,0.859,0.479,1000,0.626,0.958,0.4555,2000,0.6005,0.952,0.426,3000,0.587,0.9486666666666667
ackley,classifier_entropy,4,60,0.2583,0.4895,0.859,0.474,1000,0.646,0.957,0.4425,2000,0.62,0.9515,0.41533333333333333,3000,0.602,0.9483333333333334
ackley,classifier_entropy,4,61,0.2478,0.4863,0.8578,0.464,1000,0.661,0.965,0.4385,2000,0.635,0.959,0.41,3000,0.615,0.9546666666666667
ackley,classifier_entropy,4,62,0.2405,0.4834,0.852,0.455,1000,0.666,0.978,0.434,2000,0.641,0.9715,0.4066666666666667,3000,0.6263333333333333,0.9663333333333334
ackley,classifier_entropy,4,63,0.2383,0.4806,0.8472,0.453,1000,0.656,0.97,0.4335,2000,0.6345,0.964,0.4056666666666667,3000,0.6203333333333333,0.9596666666666667
ackley,classifier_entropy,4,64,0.2342,0.4782,0.845,0.454,1000,0.663,0.98,0.436,2000,0.642,0.973,0.407,3000,0.629,0.969
ackley,classifier_entropy,4,65,0.2358,0.4734,0.8434,0.463,1000,0.663,0.982,0.4395,2000,0.638,0.976,0.409,3000,0.6276666666666667,0.9716666666666667
ackley,classifier_entropy,4,66,0.2394,0.4682,0.832,0.471,1000,0.654,0.981,0.443,2000,0.6275,0.9745,0.414,3000,0.6166666666666667,0.9696666666666667
ackley,classifier_entropy,4,67,0.2375,0.4696,0.8392,0.465,1000,0.658,0.984,0.4395,2000,0.627,0.977,0.4126666666666667,3000,0.617,0.9726666666666667
ackley,classifier_entropy,4,68,0.2324,0.4704,0.8404,0.464,1000,0.661,0.982,0.4365,2000,0.637,0.976,0.4096666666666667,3000,0.629,0.972
ackley,classifier_entropy,4,69,0.2242,0.4768,0.8368,0.464,1000,0.681,0.983,0.4365,2000,0.6555,0.9755,0.4076666666666667,3000,0.6456666666666667,0.9713333333333334
ackley,classifier_entropy,4,70,0.2222,0.4639,0.8292,0.465,1000,0.669,0.983,0.4335,2000,0.645,0.978,0.4056666666666667,3000,0.6353333333333333,0.975
ackley,classifier_entropy,4,71,0.217,0.4668,0.8286,0.459,1000,0.686,0.98,0.428,2000,0.66,0.978,0.39866666666666667,3000,0.6473333333333333,0.977
ackley,classifier_entropy,4,72,0.2225,0.457,0.8165,0.459,1000,0.66,0.979,0.427,2000,0.631,0.9775,0.39966666666666667,3000,0.6236666666666667,0.976
ackley,classifier_entropy,4,73,0.2277,0.4495,0.8013,0.467,1000,0.649,0.969,0.4345,2000,0.617,0.968,0.4086666666666667,3000,0.609,0.9653333333333334
ackley,classifier_entropy,4,74,0.2288,0.446,0.8015,0.464,1000,0.637,0.969,0.432,2000,0.607,0.968,0.406,3000,0.6006666666666667,0.9643333333333334
ackley,classifier_entropy,4,75,0.2222,0.4432,0.8054,0.465,1000,0.645,0.969,0.4305,2000,0.6205,0.9685,0.402,3000,0.612,0.965
ackley,classifier_entropy,4,76,0.2272,0.4385,0.8002,0.463,1000,0.63,0.97,0.43,2000,0.607,0.968,0.4043333333333333,3000,0.6006666666666667,0.963
ackley,classifier_entropy,4,77,0.2247,0.4369,0.8069,0.459,1000,0.637,0.971,0.43,2000,0.6125,0.9685,0.4026666666666667,3000,0.6026666666666667,0.9656666666666667
ackley,classifier_entropy,4,78,0.2238,0.4322,0.8033,0.46,1000,0.636,0.964,0.431,2000,0.615,0.961,0.403,3000,0.6003333333333334,0.9573333333333334
ackley,classifier_entropy,4,79,0.2191,0.4325,0.7977,0.462,1000,0.643,0.971,0.432,2000,0.618,0.965,0.402,3000,0.6076666666666667,0.9603333333333334
ackley,classifier_entropy,4,80,0.2217,0.4224,0.7879,0.457,1000,0.616,0.969,0.43,2000,0.5975,0.962,0.401,3000,0.586,0.958
ackley,classifier_gated_diversity,0,12,0.404,0.6524,0.9332,0.49,1000,0.715,0.98,0.488,2000,0.7055,0.9695,0.47933333333333333,3000,0.712,0.9683333333333334
ackley,classifier_gated_diversity,0,13,0.3855,0.651,0.9337,0.484,1000,0.716,0.98,0.483,2000,0.708,0.9695,0.4686666666666667,3000,0.714,0.9686666666666667
ackley,classifier_gated_diversity,0,14,0.3771,0.6508,0.936,0.479,1000,0.719,0.98,0.48,2000,0.713,0.97,0.464,3000,0.719,0.969
ackley,classifier_gated_diversity,0,15,0.3566,0.6549,0.9367,0.476,1000,0.725,0.98,0.475,2000,0.72,0.97,0.4593333333333333,3000,0.7266666666666667,0.969
ackley,classifier_gated_diversity,0,16,0.3467,0.6511,0.9372,0.475,1000,0.73,0.98,0.4735,2000,0.725,0.97,0.4563333333333333,3000,0.73,0.9693333333333334
ackley,classifier_gated_diversity,0,17,0.3311,0.6526,0.9373,0.47,1000,0.733,0.98,0.468,2000,0.729,0.97,0.4493333333333333,3000,0.735,0.9693333333333334
ackley,classifier_gated_diversity,0,18,0.3258,0.651,0.939,0.462,1000,0.733,0.981,0.466,2000,0.7295,0.972,0.44733333333333336,3000,0.733,0.971
ackley,classifier_gated_diversity,0,19,0.3145,0.652,0.9412,0.46,1000,0.728,0.981,0.466,2000,0.732,0.9735,0.44366666666666665,3000,0.7363333333333333,0.973
ackley,classifier_gated_diversity,0,20,0.3197,0.638,0.9432,0.462,1000,0.713,0.982,0.4675,2000,0.718,0.975,0.44866666666666666,3000,0.7193333333333334,0.9746666666666667
ackley,classifier_gated_diversity,0,21,0.3055,0.643,0.9447,0.461,1000,0.726,0.982,0.464,2000,0.7295,0.975,0.444,3000,0.7306666666666667,0.975
ackley,classifier_gated_diversity,0,22,0.3005,0.6366,0.9453,0.456,1000,0.725,0.982,0.4595,2000,0.728,0.975,0.44,3000,0.7283333333333334,0.975
ackley,classifier_gated_diversity,0,23,0.3165,0.6262,0.9485,0.461,1000,0.694,0.982,0.4625,2000,0.7075,0.975,0.445,3000,0.7086666666666667,0.9753333333333334
ackley,classifier_gated_diversity,0,24,0.3119,0.6275,0.9534,0.459,1000,0.693,0.983,0.46,2000,0.704,0.9775,0.44233333333333336,3000,0.71,0.978
ackley,classifier_gated_diversity,0,25,0.3002,0.6287,0.9558,0.463,1000,0.701,0.985,0.4575,2000,0.712,0.98,0.43866666666666665,3000,0.7196666666666667,0.9806666666666667
ackley,classifier_gated_diversity,0,26,0.3036,0.6235,0.9562,0.469,1000,0.681,0.981,0.4555,2000,0.6945,0.9785,0.43566666666666665,3000,0.7023333333333334,0.9793333333333333
ackley,classifier_gated_diversity,0,27,0.3111,0.6203,0.9584,0.475,1000,0.68,0.98,0.464,2000,0.684,0.978,0.44133333333333336,3000,0.69,0.979
ackley,classifier_gated_diversity,0,28,0.3147,0.6152,0.9632,0.475,1000,0.676,0.981,0.461,2000,0.6725,0.9795,0.43933333333333335,3000,0.6763333333333333,0.9806666666666667
ackley,classifier_gated_diversity,0,29,0.2657,0.6119,0.9469,0.477,1000,0.729,0.983,0.4565,2000,0.723,0.98,0.424,3000,0.7293333333333333,0.981
ackley,classifier_gated_diversity,0,30,0.2524,0.6044,0.9418,0.482,1000,0.751,0.985,0.4545,2000,0.746,0.9815,0.4206666666666667,3000,0.7493333333333333,0.982
ackley,classifier_gated_diversity,0,31,0.2496,0.6025,0.9456,0.477,1000,0.742,0.987,0.4505,2000,0.7415,0.9845,0.4186666666666667,3000,0.745,0.9843333333333333
ackley,classifier_gated_diversity,0,32,0.2433,0.6054,0.9473,0.472,1000,0.754,0.987,0.4475,2000,0.751,0.9855,0.4126666666666667,3000,0.7526666666666667,0.985
ackley,classifier_gated_diversity,0,33,0.2407,0.6122,0.9497,0.478,1000,0.766,0.988,0.4485,2000,0.756,0.9855,0.4116666666666667,3000,0.7546666666666667,0.986
ackley,classifier_gated_diversity,0,34,0.2546,0.5988,0.9522,0.474,1000,0.739,0.988,0.4505,2000,0.728,0.986,0.421,3000,0.7223333333333334,0.986
ackley,classifier_gated_diversity,0,35,0.2596,0.5969,0.951,0.476,1000,0.721,0.987,0.457,2000,0.712,0.9825,0.427,3000,0.703,0.9826666666666667
ackley,classifier_gated_diversity,0,36,0.2722,0.5817,0.9516,0.466,1000,0.664,0.985,0.4575,2000,0.667,0.9815,0.43033333333333335,3000,0.6583333333333333,0.982
ackley,classifier_gated_diversity,0,37,0.2669,0.5576,0.9374,0.463,1000,0.654,0.984,0.4565,2000,0.651,0.982,0.43133333333333335,3000,0.6426666666666667,0.9826666666666667
ackley,classifier_gated_diversity,0,38,0.2663,0.5576,0.9402,0.461,1000,0.657,0.986,0.4515,2000,0.6535,0.9845,0.42866666666666664,3000,0.645,0.9843333333333333
ackley,classifier_gated_diversity,0,39,0.2722,0.5457,0.9416,0.471,1000,0.634,0.989,0.455,2000,0.636,0.9865,0.43233333333333335,3000,0.6263333333333333,0.986
ackley,classifier_gated_diversity,0,40,0.2681,0.5409,0.9369,0.47,1000,0.637,0.987,0.458,2000,0.6425,0.9805,0.43533333333333335,3000,0.635,0.9796666666666667
ackley,classifier_gated_diversity,0,41,0.2683,0.5348,0.9384,0.472,1000,0.643,0.988,0.456,2000,0.6385,0.9825,0.43166666666666664,3000,0.63,0.982
ackley,classifier_gated_diversity,0,42,0.2607,0.5333,0.9382,0.468,1000,0.651,0.988,0.4515,2000,0.6435,0.9825,0.42766666666666664,3000,0.6333333333333333,0.9823333333333333
ackley,classifier_gated_diversity,0,43,0.2459,0.523,0.9231,0.461,1000,0.677,0.988,0.4485,2000,0.668,0.9825,0.423,3000,0.6573333333333333,0.9823333333333333
ackley,classifier_gated_diversity,0,44,0.2423,0.5171,0.9251,0.457,1000,0.675,0.992,0.4435,2000,0.6645,0.988,0.419,3000,0.653,0.9873333333333333
ackley,classifier_gated_diversity,0,45,0.2427,0.5113,0.9268,0.455,1000,0.658,0.992,0.438,2000,0.647,0.9875,0.4146666666666667,3000,0.6393333333333333,0.9866666666666667
ackley,classifier_gated_diversity,0,46,0.2285,0.5123,0.9089,0.452,1000,0.684,0.992,0.432,2000,0.6745,0.9875,0.4056666666666667,3000,0.663,0.9866666666666667
ackley,classifier_gated_diversity,0,47,0.2318,0.5022,0.9141,0.459,1000,0.675,0.992,0.436,2000,0.666,0.9875,0.4076666666666667,3000,0.649,0.9866666666666667
ackley,classifier_gated_diversity,0,48,0.2274,0.4939,0.9165,0.461,1000,0.669,0.992,0.4345,2000,0.6605,0.9875,0.407,3000,0.6456666666666667,0.987
ackley,classifier_gated_diversity,0,49,0.2337,0.4815,0.9083,0.463,1000,0.636,0.983,0.4375,2000,0.632,0.9805,0.4096666666666667,3000,0.617,0.981
ackley,classifier_gated_diversity,0,50,0.2435,0.4692,0.9003,0.469,1000,0.593,0.974,0.437,2000,0.59,0.9715,0.41133333333333333,3000,0.5766666666666667,0.9716666666666667
ackley,classifier_gated_diversity,0,51,0.2534,0.4665,0.9021,0.47,1000,0.567,0.972,0.4365,2000,0.565,0.969,0.4136666666666667,3000,0.556,0.969
ackley,classifier_gated_diversity,0,52,0.2515,0.4667,0.9011,0.474,1000,0.563,0.971,0.44,2000,0.563,0.968,0.4156666666666667,3000,0.558,0.9663333333333334
ackley,classifier_gated_diversity,0,53,0.2526,0.4667,0.8949,0.474,1000,0.571,0.974,0.4455,2000,0.5705,0.971,0.4176666666666667,3000,0.5623333333333334,0.969
ackley,classifier_gated_diversity,0,54,0.2422,0.4675,0.8849,0.481,1000,0.595,0.973,0.4495,2000,0.591,0.97,0.418,3000,0.5833333333333334,0.967
ackley,classifier_gated_diversity,0,55,0.2197,0.4745,0.8831,0.478,1000,0.658,0.984,0.445,2000,0.647,0.9825,0.4086666666666667,3000,0.6386666666666667,0.9793333333333333
ackley,classifier_gated_diversity,0,56,0.2253,0.4605,0.883,0.475,1000,0.619,0.983,0.4415,2000,0.6175,0.9805,0.4093333333333333,3000,0.6073333333333333,0.9753333333333334
ackley,classifier_gated_diversity,0,57,0.2119,0.4553,0.8739,0.47,1000,0.64,0.981,0.4355,2000,0.635,0.98,0.4,3000,0.6246666666666667,0.9753333333333334
ackley,classifier_gated_diversity,0,58,0.2198,0.4443,0.8696,0.476,1000,0.605,0.976,0.4375,2000,0.599,0.975,0.405,3000,0.591,0.9693333333333334
ackley,classifier_gated_diversity,0,59,0.2129,0.4432,0.8599,0.462,1000,0.622,0.976,0.434,2000,0.6145,0.973,0.399,3000,0.6023333333333334,0.9686666666666667
ackley,classifier_gated_diversity,0,60,0.2201,0.4316,0.8519,0.465,1000,0.596,0.97,0.438,2000,0.587,0.97,0.404,3000,0.574,0.963
ackley,classifier_gated_diversity,0,61,0.2232,0.4229,0.8491,0.461,1000,0.569,0.96,0.434,2000,0.5645,0.9595,0.402,3000,0.5586666666666666,0.9546666666666667
ackley,classifier_gated_diversity,0,62,0.2095,0.4258,0.8408,0.455,1000,0.607,0.969,0.4285,2000,0.5965,0.9655,0.3923333333333333,3000,0.5873333333333334,0.9596666666666667
ackley,classifier_gated_diversity,0,63,0.1961,0.4253,0.8284,0.457,1000,0.638,0.966,0.429,2000,0.63,0.961,0.3863333333333333,3000,0.618,0.9563333333333334
ackley,classifier_gated_diversity,0,64,0.1912,0.4252,0.8242,0.46,1000,0.651,0.967,0.43,2000,0.6445,0.9625,0.38533333333333336,3000,0.6343333333333333,0.9576666666666667
ackley,classifier_gated_diversity,0,65,0.181,0.4317,0.8174,0.457,1000,0.68,0.968,0.4255,2000,0.675,0.9615,0.37866666666666665,3000,0.664,0.9573333333333334
ackley,classifier_gated_diversity,0,66,0.1765,0.4275,0.8063,0.449,1000,0.694,0.965,0.42,2000,0.683,0.959,0.37366666666666665,3000,0.6673333333333333,0.9553333333333334
ackley,classifier_gated_diversity,0,67,0.1829,0.4242,0.7938,0.453,1000,0.672,0.964,0.4275,2000,0.6675,0.956,0.382,3000,0.651,0.9503333333333334
ackley,classifier_gated_diversity,0,68,0.1773,0.4264,0.7959,0.453,1000,0.68,0.974,0.424,2000,0.677,0.9685,0.377,3000,0.6586666666666666,0.962
ackley,classifier_gated_diversity,0,69,0.1702,0.4199,0.8011,0.451,1000,0.687,0.976,0.419,2000,0.6835,0.972,0.371,3000,0.667,0.9653333333333334
ackley,classifier_gated_diversity,0,70,0.1717,0.4207,0.7943,0.445,1000,0.679,0.973,0.419,2000,0.681,0.972,0.37233333333333335,3000,0.662,0.9643333333333334
ackley,classifier_gated_diversity,0,71,0.1693,0.4207,0.7923,0.449,1000,0.688,0.975,0.418,2000,0.682,0.9735,0.374,3000,0.6656666666666666,0.966
ackley,classifier_gated_diversity,0,72,0.1784,0.4211,0.7831,0.458,1000,0.669,0.969,0.425,2000,0.66,0.9675,0.38333333333333336,3000,0.6456666666666667,0.9583333333333334
ackley,classifier_gated_diversity,0,73,0.176,0.4159,0.7839,0.456,1000,0.665,0.971,0.4235,2000,0.6605,0.9695,0.38333333333333336,3000,0.6456666666666667,0.961
ackley,classifier_gated_diversity,0,74,0.1821,0.4138,0.7734,0.45,1000,0.655,0.958,0.428,2000,0.649,0.957,0.3913333333333333,3000,0.635,0.9483333333333334
ackley,classifier_gated_diversity,0,75,0.1763,0.4112,0.7772,0.449,1000,0.671,0.963,0.424,2000,0.6645,0.96,0.383,3000,0.646,0.9533333333333334
ackley,classifier_gated_diversity,0,76,0.1759,0.4126,0.7719,0.455,1000,0.672,0.966,0.424,2000,0.6665,0.9595,0.382,3000,0.6506666666666666,0.9523333333333334
ackley,classifier_gated_diversity,0,77,0.1667,0.412,0.7761,0.448,1000,0.681,0.974,0.4185,2000,0.6785,0.97,0.37566666666666665,3000,0.662,0.963
ackley,classifier_gated_diversity,0,78,0.1711,0.4109,0.7697,0.448,1000,0.673,0.966,0.419,2000,0.6675,0.957,0.377,3000,0.655,0.9503333333333334
ackley,classifier_gated_diversity,0,79,0.1681,0.4047,0.7724,0.448,1000,0.677,0.968,0.419,2000,0.673,0.9615,0.376,3000,0.6563333333333333,0.955
ackley,classifier_gated_diversity,0,80,0.1686,0.4055,0.7671,0.446,1000,0.675,0.966,0.422,2000,0.673,0.9595,0.38066666666666665,3000,0.6563333333333333,0.953
ackley,classifier_gated_diversity,1,12,0.4898,0.7204,0.9362,0.486,1000,0.662,0.896,0.493,2000,0.689,0.9115,0.49,3000,0.696,0.911
ackley,classifier_gated_diversity,1,13,0.4708,0.7184,0.9362,0.476,1000,0.662,0.896,0.4845,2000,0.689,0.9115,0.48233333333333334,3000,0.696,0.911
ackley,classifier_gated_diversity,1,14,0.4663,0.701,0.9357,0.479,1000,0.65,0.895,0.4805,2000,0.672,0.9105,0.4746666666666667,3000,0.681,0.91
ackley,classifier_gated_diversity,1,15,0.4537,0.6953,0.9355,0.479,1000,0.649,0.895,0.4735,2000,0.6705,0.9105,0.4673333333333333,3000,0.679,0.9096666666666666
ackley,classifier_gated_diversity,1,16,0.454,0.6814,0.9349,0.479,1000,0.64,0.893,0.473,2000,0.6605,0.909,0.467,3000,0.6686666666666666,0.9083333333333333
ackley,classifier_gated_diversity,1,17,0.4571,0.662,0.9344,0.482,1000,0.622,0.892,0.472,2000,0.641,0.9085,0.4656666666666667,3000,0.65,0.908
ackley,classifier_gated_diversity,1,18,0.4583,0.6356,0.9327,0.486,1000,0.59,0.892,0.476,2000,0.6095,0.907,0.468,3000,0.6166666666666667,0.9073333333333333
ackley,classifier_gated_diversity,1,19,0.4531,0.6335,0.9327,0.481,1000,0.593,0.892,0.4725,2000,0.612,0.907,0.4656666666666667,3000,0.618,0.9073333333333333
ackley,classifier_gated_diversity,1,20,0.4668,0.6143,0.9326,0.486,1000,0.571,0.891,0.4755,2000,0.593,0.9065,0.4693333333333333,3000,0.6016666666666667,0.907
ackley,classifier_gated_diversity,1,21,0.4672,0.5952,0.931,0.487,1000,0.555,0.891,0.4755,2000,0.572,0.9045,0.4686666666666667,3000,0.5806666666666667,0.9043333333333333
ackley,classifier_gated_diversity,1,22,0.4652,0.5787,0.9268,0.488,1000,0.534,0.881,0.4715,2000,0.5465,0.898,0.4656666666666667,3000,0.558,0.899
ackley,classifier_gated_diversity,1,23,0.4661,0.5617,0.9267,0.49,1000,0.531,0.88,0.471,2000,0.5375,0.8975,0.467,3000,0.544,0.899
ackley,classifier_gated_diversity,1,24,0.4024,0.5986,0.9365,0.485,1000,0.576,0.889,0.465,2000,0.5845,0.9065,0.4563333333333333,3000,0.591,0.9076666666666666
ackley,classifier_gated_diversity,1,25,0.3455,0.6171,0.9386,0.474,1000,0.621,0.897,0.451,2000,0.631,0.912,0.43966666666666665,3000,0.6406666666666667,0.9143333333333333
ackley,classifier_gated_diversity,1,26,0.3301,0.6101,0.9337,0.47,1000,0.617,0.902,0.446,2000,0.638,0.916,0.42933333333333334,3000,0.6436666666666667,0.9183333333333333
ackley,classifier_gated_diversity,1,27,0.3146,0.6103,0.9269,0.472,1000,0.63,0.902,0.4465,2000,0.6525,0.918,0.42766666666666664,3000,0.6596666666666666,0.921
ackley,classifier_gated_diversity,1,28,0.3131,0.6025,0.9219,0.482,1000,0.619,0.905,0.455,2000,0.6475,0.921,0.43133333333333335,3000,0.658,0.9243333333333333
ackley,classifier_gated_diversity,1,29,0.32,0.5919,0.9271,0.47,1000,0.594,0.905,0.449,2000,0.6255,0.921,0.429,3000,0.6383333333333333,0.9246666666666666
ackley,classifier_gated_diversity,1,30,0.2856,0.6088,0.9189,0.47,1000,0.655,0.925,0.4445,2000,0.6845,0.936,0.4176666666666667,3000,0.6943333333333334,0.9376666666666666
ackley,classifier_gated_diversity,1,31,0.2993,0.5685,0.9189,0.462,1000,0.604,0.922,0.442,2000,0.631,0.932,0.418,3000,0.6403333333333333,0.9346666666666666
ackley,classifier_gated_diversity,1,32,0.3067,0.539,0.9211,0.459,1000,0.566,0.921,0.4435,2000,0.5845,0.931,0.42,3000,0.592,0.9333333333333333
ackley,classifier_gated_diversity,1,33,0.3133,0.526,0.9229,0.459,1000,0.55,0.921,0.442,2000,0.57,0.931,0.421,3000,0.575,0.9333333333333333
ackley,classifier_gated_diversity,1,34,0.2989,0.5398,0.9177,0.468,1000,0.582,0.927,0.444,2000,0.597,0.9365,0.41933333333333334,3000,0.6036666666666667,0.9386666666666666
ackley,classifier_gated_diversity,1,35,0.2866,0.5418,0.9199,0.463,1000,0.598,0.927,0.4405,2000,0.611,0.9365,0.41533333333333333,3000,0.6136666666666667,0.9393333333333334
ackley,classifier_gated_diversity,1,36,0.2779,0.5376,0.9161,0.467,1000,0.603,0.933,0.438,2000,0.611,0.943,0.41233333333333333,3000,0.616,0.9453333333333334
ackley,classifier_gated_diversity,1,37,0.2715,0.5343,0.9184,0.466,1000,0.612,0.933,0.434,2000,0.62,0.9435,0.4083333333333333,3000,0.6233333333333333,0.9463333333333334
