benchmark,display_name,surrogate_variant,acquisition_rule,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,acquisition_time_seconds,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30,acquisition_selected_position,acquisition_selected_score,acquisition_selected_p_plus,acquisition_selected_membership_uncertainty,acquisition_selected_straddle_score,acquisition_weighted_variance_reduction,acquisition_reference_set_size,acquisition_candidate_gate_size,acquisition_candidate_gate_fraction,acquisition_posterior_covariance_used,acquisition_p_star,acquisition_U_current,acquisition_U_plus,acquisition_U_minus,acquisition_expected_future_uncertainty,acquisition_expected_uncertainty_reduction,acquisition_shortlist_size,acquisition_fantasy_refit_time_seconds,acquisition_fantasy_refit_mode,acquisition_shortlist_source
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,2,60,71,72,2651,0.796401468630858,0.3126139999985753,False,False,False,2600,0.007296016471373453,0.5208689284845842,0.2495644878239053,1.7752108050912057,0.007296016471373453,1500,1179,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,2,61,72,73,2324,0.7703625130363569,0.36321330000100716,False,False,False,2283,0.007168181711434453,0.49601087309708836,0.24998408686655246,1.915177945798675,0.007168181711434453,1500,1179,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,2,62,73,74,1372,0.9579572290729796,0.3094955000015034,False,False,False,1348,0.006574111604373588,0.4629347072892241,0.24862616407626453,1.7396918778193018,0.006574111604373588,1500,1179,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,2,63,74,75,3863,0.1903720922134582,0.31425250000029337,True,True,True,3792,0.00662209962122456,0.49004689138753155,0.2499009356289484,1.821856615760038,0.00662209962122456,1500,1178,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,2,64,75,76,3057,1.8161893780325968,0.31333010000162176,False,False,False,2998,0.0072582229964969006,0.31122396078187864,0.21436360701711832,1.4357331274359462,0.0072582229964969006,1500,1178,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,2,65,76,77,677,0.5799360780491138,0.3137083999990864,False,False,True,661,0.009410890991172743,0.5094631062695849,0.24991044961973055,1.889998412157637,0.009410890991172743,1500,1178,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,2,66,77,78,2776,1.9895601405731203,0.3056498999994801,False,False,False,2721,0.010346621372385841,0.6448603831102401,0.22901546940515446,1.5026469018487134,0.010346621372385841,1500,1177,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,2,67,78,79,111,0.22374055607942367,0.30949429999964195,False,True,True,107,0.01023378622445443,0.4710805935940291,0.24916366793312628,1.4613664909757076,0.01023378622445443,1500,1177,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_boundary_weighted_ivr,gpr_boundary_weighted_ivr,2,68,79,80,617,0.23679892413657555,0.3086954999998852,False,True,True,601,0.008537775160501778,0.4523494540171465,0.24772942546753599,1.5286532228408347,0.008537775160501778,1500,1177,0.3,True,null,null,null,null,null,null,null,null,null,null
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,1,12,13,3171,1.9206978192350075,0.2880941999992501,False,False,False,3161,47.282774257179994,null,null,null,null,1500,1197,null,null,0.47960537718161195,290.623368610546,246.91665188809847,240.04483312224528,243.340594353366,47.282774257179994,40,0.27776380000068457,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,2,13,14,3866,0.3955989635792623,0.2856922000009945,False,True,True,3855,20.945279981462022,null,null,null,null,1500,1197,null,null,0.3395675708717163,263.5533018226382,251.75929702788284,237.90280727497114,242.6080218411762,20.945279981462022,40,0.2743019000008644,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,3,14,15,3160,0.0011113090898788869,0.29651670000021113,True,True,True,3150,26.785070014065354,null,null,null,null,1500,1196,null,null,0.42517085485665107,240.72797123166788,218.24859847277963,210.75820364580306,213.94290121760253,26.785070014065354,40,0.28636159999950905,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,4,15,16,2022,0.5466326654014058,0.2908700999996654,False,False,True,2016,18.344452110990403,null,null,null,null,1500,1196,null,null,0.36918088676152006,232.46397949606921,212.7784553664272,214.90437703003514,214.1195273850788,18.344452110990403,40,0.28013909999936004,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,5,16,17,1723,0.642544745913856,0.30465150000054564,False,False,False,1717,17.174805113725427,null,null,null,null,1500,1196,null,null,0.37340256928313176,236.3131474369094,228.62100800598282,213.48742267999435,219.13834232318396,17.174805113725427,40,0.2938629000000219,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,6,17,18,444,0.14012384260614574,0.28975220000029367,True,True,True,441,19.301877184298633,null,null,null,null,1500,1195,null,null,0.5524645721641703,263.1861313874658,249.47607934694642,236.98136988713918,243.8842542031672,19.301877184298633,40,0.2781009999998787,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,7,18,19,419,0.2107983402891751,0.2931871000000683,False,True,True,416,16.314571202678223,null,null,null,null,1500,1195,null,null,0.40500130835417814,245.3760916944961,233.89554264155936,225.7711178022877,229.06152049181787,16.314571202678223,40,0.2805337999998301,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,8,19,20,1829,1.7993287297982494,0.29116439999961585,False,False,False,1820,20.795763879252604,null,null,null,null,1500,1195,null,null,0.4274050336261512,231.71635721037688,208.71062884968688,212.57018859299507,210.92059333112428,20.795763879252604,40,0.27805850000004284,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,9,20,21,2436,0.43511074738833777,0.29651599999851896,False,False,True,2423,15.115635785989468,null,null,null,null,1500,1194,null,null,0.5668403207511763,225.40223632307823,213.38766812244324,206.228489339385,210.28660053708876,15.115635785989468,40,0.28273110000009183,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,10,21,22,1230,0.4023590046135066,0.29506299999957264,False,True,True,1223,14.596762880519947,null,null,null,null,1500,1194,null,null,0.3324952524289989,227.84340062591286,211.2603888742893,214.2360214496851,213.24663774539292,14.596762880519947,40,0.2825281999994331,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,11,22,23,2258,0.1433289323000455,0.2925947999992786,True,True,True,2244,13.844392286153266,null,null,null,null,1500,1194,null,null,0.42301984149787164,221.16183020476666,211.6569418795402,204.1358791584366,207.3174379186134,13.844392286153266,40,0.2802281000003859,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,12,23,24,438,0.06869043165847266,0.306594399999085,True,True,True,434,14.042255673044707,null,null,null,null,1500,1194,null,null,0.2596796940258347,213.23872233441588,198.91612561007767,199.2948009605054,199.19646666137118,14.042255673044707,40,0.29050330000063695,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,13,24,25,1404,0.5471127076765203,0.2969567999989522,False,False,True,1395,6.526792061824409,null,null,null,null,1500,1193,null,null,0.32714334676303614,239.35023172866195,235.91400518710273,231.32080468087725,232.82343966683754,6.526792061824409,40,0.28122719999919354,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,14,25,26,544,0.2595057424926228,0.29644899999948393,False,True,True,538,9.651846498697466,null,null,null,null,1500,1193,null,null,0.6362240696762109,263.635965284937,259.6846130115801,244.014268301674,253.98411878623955,9.651846498697466,40,0.2809474000005139,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,15,26,27,3810,0.4199645514359176,0.3020673999999417,False,False,True,3787,11.372165746679684,null,null,null,null,1500,1193,null,null,0.3942669906595379,234.5695540605762,219.0104491418304,225.92263505130387,223.1973883138965,11.372165746679684,40,0.2855089999993652,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,16,27,28,1344,0.44037439661372524,0.29740400000082445,False,False,True,1334,9.432232702994867,null,null,null,null,1500,1192,null,null,0.2530562748436552,215.93604612199357,207.6583714374944,206.1126619287171,206.5038134189987,9.432232702994867,40,0.2811022999994748,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,17,28,29,919,0.9434314763993434,0.2986405999999988,False,False,False,911,5.131982278861415,null,null,null,null,1500,1192,null,null,0.5164752096754466,338.33185697383976,334.88247003609115,331.4026167280872,333.19987469497835,5.131982278861415,40,0.2816722999996273,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,18,29,30,534,0.20582360883012818,0.3003711999990628,True,True,True,528,8.8574282777073,null,null,null,null,1500,1192,null,null,0.3905062017800672,249.52581010969195,241.05593350970534,240.42007523050287,240.66838183198465,8.8574282777073,40,0.28283039999951143,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,19,30,31,1077,0.5909925819914363,0.3008548999987397,False,False,True,1067,8.962818810528859,null,null,null,null,1500,1191,null,null,0.402803910299526,267.59283388601915,257.7124718673075,259.24889051439374,258.6300150754903,8.962818810528859,40,0.28285870000036084,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,20,31,32,2615,1.6734588763255847,0.3012407999995048,False,False,False,2592,8.918992741283375,null,null,null,null,1500,1191,null,null,0.46693731045053627,254.11819987393199,245.21223797650728,245.1877927393633,245.1992071326486,8.918992741283375,40,0.28405059999931837,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,21,32,33,3296,0.8767345581781107,0.2967693999999028,False,False,False,3268,4.834244278720462,null,null,null,null,1500,1191,null,null,0.5392519915991885,258.1176887789067,255.61707718493216,250.55219867824997,253.28344450018625,4.834244278720462,40,0.2800536999984615,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,22,33,34,2776,1.9895601405731203,0.30795469999975467,False,False,False,2751,5.500496882563311,null,null,null,null,1500,1191,null,null,0.5389952480981528,252.40827406358824,249.8875924739845,243.42385152409943,246.90777718102493,5.500496882563311,40,0.28765179999936663,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,23,34,35,1980,0.5925262468894825,0.32288749999861466,False,False,True,1962,6.002215015960701,null,null,null,null,1500,1190,null,null,0.31814789548734446,260.7124401310398,253.14896723394722,255.43869820463587,254.71022511507908,6.002215015960701,40,0.3005792999992991,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,24,35,36,3797,1.3470603942513577,0.4345427000007476,False,False,False,3766,5.308069177308823,null,null,null,null,1500,1190,null,null,0.3338510641970143,240.56504293603507,237.02970739217983,234.36854028948568,235.25697375872625,5.308069177308823,40,0.4033916999997018,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,25,36,37,1580,0.46934926158306567,0.30410719999963476,False,False,True,1565,11.144743346723601,null,null,null,null,1500,1190,null,null,0.47961217461732636,242.6507413081374,232.18362553649274,230.88146675793055,231.5059979614138,11.144743346723601,40,0.28303239999877405,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,26,37,38,2620,0.7446296779982191,0.3069876999998087,False,False,False,2594,6.042081608013092,null,null,null,null,1500,1189,null,null,0.46998116507508697,232.62657440647146,227.4140384865104,225.84891356379032,226.58449279845837,6.042081608013092,40,0.2833967999995366,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,27,38,39,356,0.39274933300981907,0.31537609999941196,False,True,True,354,7.647823630230732,null,null,null,null,1500,1189,null,null,0.5011671793484804,224.92373942037506,218.9443756095886,215.5996481771291,217.27591579014432,7.647823630230732,40,0.2916299999997136,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,28,39,40,2040,1.4506344709727177,0.30733449999934237,False,False,False,2018,5.276224832696926,null,null,null,null,1500,1189,null,null,0.33972849105698744,227.5208944032372,222.60832759956924,222.05755716028267,222.24466957054028,5.276224832696926,40,0.28304949999983364,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,29,40,41,84,1.2598058128563352,0.3057682999988174,False,False,False,83,3.474283967553845,null,null,null,null,1500,1188,null,null,0.4941822901066545,342.03104149282717,339.10888079824764,338.01733484765066,338.5567575252733,3.474283967553845,40,0.28075620000163326,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,30,41,42,1926,0.25875723460388045,0.3068762000002607,False,True,True,1905,3.4608612348584415,null,null,null,null,1500,1188,null,null,0.49011689231000377,343.6823467708242,340.63034836988055,339.8284727482952,340.22148553596577,3.4608612348584415,40,0.28155010000045877,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,31,42,43,3559,0.5307314989524556,0.3158777000007831,False,False,True,3522,3.301642852408804,null,null,null,null,1500,1188,null,null,0.48498507335086083,338.4834553482268,336.0817344387628,334.3343638357398,335.181812495818,3.301642852408804,40,0.290377700001045,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,32,43,44,2742,0.8412326489179591,0.3066048000000592,False,False,False,2710,2.8235056109337506,null,null,null,null,1500,1188,null,null,0.49909020670542525,342.9888314721988,340.635567909944,339.69679199664813,340.16532586126505,2.8235056109337506,40,0.2806921000010334,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,33,44,45,224,0.46772320283282554,0.3091234000003169,False,False,True,221,2.9930565485680063,null,null,null,null,1500,1187,null,null,0.4948031185013384,340.11264710847547,336.8719756844143,337.36211108421855,337.11959055990746,2.9930565485680063,40,0.28285649999997986,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,34,45,46,533,3.0548858740837197,0.31059339999956137,False,False,False,524,2.8103209219923997,null,null,null,null,1500,1187,null,null,0.4988706264481705,336.8799484517352,334.9336472532485,333.209502213851,334.0696275297428,2.8103209219923997,40,0.28403240000079677,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,35,46,47,3427,0.48565398591224174,0.3124502999999095,False,False,True,3387,6.079090415684192,null,null,null,null,1500,1187,null,null,0.5307381318025399,256.5084692017149,251.66836209907967,249.02808084672012,250.4293787860307,6.079090415684192,40,0.28589020000072196,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,36,47,48,124,0.7557869882073796,0.3172972000011214,False,False,False,122,5.583914109905436,null,null,null,null,1500,1186,null,null,0.3749395623678849,259.3407310746716,252.91799929893384,254.25997779466138,253.7568169647662,5.583914109905436,40,0.28875460000017483,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,37,48,49,3996,1.3044120881321017,0.31203280000045197,False,False,False,3948,4.951887777855632,null,null,null,null,1500,1186,null,null,0.4154971150429091,270.17639187997486,264.346112170425,265.84891387474624,265.2245041021192,4.951887777855632,40,0.2840101000001596,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,38,49,50,2642,0.2309189495520787,0.31759620000048017,False,True,True,2607,4.988003182366043,null,null,null,null,1500,1186,null,null,0.4032363213195511,242.7509200628678,235.5702354202574,239.2445231468375,237.76291688050176,4.988003182366043,40,0.28935180000007676,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,39,50,51,666,0.6326005303421933,0.3148849999997765,False,False,False,652,5.743220257351879,null,null,null,null,1500,1185,null,null,0.49403466821767844,256.1267794707801,250.64986138956837,250.1235364431494,250.3835592134282,5.743220257351879,40,0.2862475000001723,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,40,51,52,3294,0.3155463775816969,0.31580980000035197,False,True,True,3252,5.255576083758854,null,null,null,null,1500,1185,null,null,0.5048789704497303,256.9348398569791,251.5712964859054,251.78935890069098,251.67926377322027,5.255576083758854,40,0.2865214000012202,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,41,52,53,706,1.1484218722417943,0.31637419999970007,False,False,False,691,3.93296687711603,null,null,null,null,1500,1185,null,null,0.5360536497792242,276.3754040067397,273.577527708141,271.13092891934315,272.44243712962367,3.93296687711603,40,0.287259400000039,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,42,53,54,192,0.5630621115266372,0.31253560000004654,False,False,True,189,3.7133760329995766,null,null,null,null,1500,1185,null,null,0.5082508608951869,286.68767422752694,283.06306295199005,282.8825547407824,282.97429819452736,3.7133760329995766,40,0.2828736999999819,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,43,54,55,3589,0.8131635401670039,0.3112139999993815,False,False,False,3541,3.8129900918827957,null,null,null,null,1500,1184,null,null,0.5486072315686568,301.6066742516453,297.3540347940918,298.3280188638822,297.7936841597625,3.8129900918827957,40,0.28245959999912884,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,44,55,56,3452,1.3357016047661059,0.31176090000008116,False,False,False,3405,4.098981658603805,null,null,null,null,1500,1184,null,null,0.48270885543333664,282.0646825780994,280.23241058553936,275.8505268246205,277.9657009194956,4.098981658603805,40,0.28042789999926754,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,45,56,57,3017,0.9831666683286198,0.31854999999995925,False,False,False,2976,4.057187186079261,null,null,null,null,1500,1184,null,null,0.49295753204626763,273.7202892005744,270.3621071532591,268.98351426816026,269.66310201449517,4.057187186079261,40,0.28798599999936414,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,46,57,58,2456,0.03842823795618244,0.3221647000009398,True,True,True,2421,4.550889478590932,null,null,null,null,1500,1183,null,null,0.5389054640161538,263.0419446096772,260.2505769789975,256.4346092964551,258.4910551310863,4.550889478590932,40,0.29210409999905096,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,47,58,59,3488,0.908145110872475,0.3131087000001571,False,False,False,3438,3.8295978314503145,null,null,null,null,1500,1183,null,null,0.49550280342213654,270.1901014785027,265.9760249616789,266.7381276809438,266.3605036470524,3.8295978314503145,40,0.2834935000009864,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,48,59,60,1915,1.9124997833991628,0.3158591000010347,False,False,False,1888,3.898862447415638,null,null,null,null,1500,1183,null,null,0.49536299222875974,273.24758724464664,269.3840709902601,269.3140281822916,269.348724797231,3.898862447415638,40,0.28517459999966377,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,49,60,61,3864,0.9412332937945198,0.3247143999997206,False,False,False,3808,4.0711395862093696,null,null,null,null,1500,1182,null,null,0.6309814863759103,265.61933633201795,262.9991721433973,259.0671867713388,261.5481967458086,4.0711395862093696,40,0.2920230999989144,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,50,61,62,914,1.235822022720642,0.32728639999913867,False,False,False,897,3.6720908672077144,null,null,null,null,1500,1182,null,null,0.4622754889569378,268.81943721878184,265.3674317915912,264.9581414663461,265.14734635157413,3.6720908672077144,40,0.29330230000050506,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
ackley,Thresholded 4D Ackley,gpr_fixed_or_existing,gpr_bernoulli_sur_refit,gpr_bernoulli_sur_refit,2,51,62,63,749,0.746156960917995,0.3165239999998448,False,False,False,732,4.025829150712241,null,null,null,null,1500,1182,null,null,0.5654951851043228,273.79795718602236,270.52846074284656,268.7877833519227,269.7721280353101,4.025829150712241,40,0.2831752999991295,exact_fixed_kernel_rank_one_update_equivalent_to_refit,gpr_boundary_weighted_ivr_score
