run_id,repeat,fold,stage,n_rows,mean_train_pool_B1,median_train_pool_B1,mean_absolute_M3_logit,median_absolute_M3_logit
w85__r18_f04,18,4,early_17_40,24,0.8161842752227427,0.8259984285251443,2.052735651611924,2.0583514589464995
w85__r18_f04,18,4,mid_41_80,40,0.8357050190400146,0.8040292714362263,2.89210859605367,2.8318630730017755
w85__r18_f04,18,4,late_81_160,80,1.2718013225664588,1.279196162018022,6.4520253933954645,6.189865748926965
w85__r18_f04,18,4,unqueried_at_H160,164,1.8525138199853368,1.7874376845603064,13.37714146979144,12.508551087157496
w85__r18_f05,18,5,initial_1_16,16,1.7936391889851575,1.845454972214081,12.017418722374236,8.250805296332281
w85__r18_f05,18,5,early_17_40,24,0.7337765424696903,0.746809767910072,2.2865060969755016,2.1380413170545287
w85__r18_f05,18,5,mid_41_80,40,0.83453488871425,0.8333535215341983,3.2254548896356687,3.3305514102866467
w85__r18_f05,18,5,late_81_160,80,1.3120225974538646,1.2789100879350086,7.595190688570756,6.704771582637117
w85__r18_f05,18,5,unqueried_at_H160,164,1.8962102443876905,1.8310127676192285,15.22229247612826,14.592990480028606
w85__r19_f01,19,1,initial_1_16,16,1.7526511481768097,1.932371091428719,11.411357003870886,7.20327027691348
w85__r19_f01,19,1,early_17_40,24,0.8539955733853798,0.8535770672967622,2.435462532908638,1.9161107537535282
w85__r19_f01,19,1,mid_41_80,40,1.0121570947345642,0.9820766402782646,3.6626684451740106,3.3122948861209167
w85__r19_f01,19,1,late_81_160,80,1.215758974143445,1.202532694009876,6.33496051093739,6.19607342976169
w85__r19_f01,19,1,unqueried_at_H160,164,1.8562298782267321,1.8000186538145269,14.319098590657887,13.648412875810271
