simulation_id,source_relative_path,raw_source_relative_path,position_bounds_order,formula,internal_unit,reported_unit,valid_melt_row_count,invalid_rule,T0_observation_count,adaptive_observation_count,nonfinite_height_count,negative_height_count,minimum_height_m,median_height_m,maximum_height_m,T0_total_height_m_recomputed,Phase1_delta_z_T0_m,T0_reproduction_absolute_error_m,identity_verified,penetration_depth_not_substituted,usable_for_primary_target,pinned_revision
sim_00201,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00201.parquet,final_data_processed/sim_00201/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,85557,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,10236,52332,0,0,0.0,5.828583016409539e-05,6.843281880719587e-05,6.692871829727665e-05,6.692872e-05,1.7027233572761147e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00202,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00202.parquet,final_data_processed/sim_00202/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,94402,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,11206,57291,0,0,0.0,6.086649409553502e-05,7.328676292672753e-05,7.197217200882733e-05,7.197217e-05,2.0088273221512826e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00203,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00203.parquet,final_data_processed/sim_00203/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,81083,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,16217,60063,0,0,0.0,7.756101695122197e-05,8.67055932758376e-05,8.463663107249886e-05,8.463663e-05,1.072498860554827e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00204,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00204.parquet,final_data_processed/sim_00204/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,104344,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,12708,64977,0,0,0.0,6.7440250859363e-05,8.075393998296931e-05,7.985049887793139e-05,7.98505e-05,1.1220686109859185e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00205,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00205.parquet,final_data_processed/sim_00205/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,102200,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,15130,77369,0,0,0.0,7.95010600995738e-05,9.169754048343748e-05,8.667280053487048e-05,8.66728e-05,5.348704741918106e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00206,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00206.parquet,final_data_processed/sim_00206/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,104077,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,11978,61235,0,0,0.0,6.639830098720267e-05,0.00012362921552266926,7.807490328559652e-05,7.807490499999999e-05,1.714403467280301e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00207,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00207.parquet,final_data_processed/sim_00207/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,90703,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,10696,54686,0,0,0.0,6.253032188396901e-05,7.759888103464618e-05,7.596119030495174e-05,7.596119e-05,3.049517425688861e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00208,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00208.parquet,final_data_processed/sim_00208/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,80799,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,16160,59073,0,0,0.0,8.149653149303049e-05,8.971844363259152e-05,8.796503971097991e-05,8.796503999999999e-05,2.8902008282309655e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00209,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00209.parquet,final_data_processed/sim_00209/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,101777,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,15872,81158,0,0,0.0,8.439047815045342e-05,9.713610779726878e-05,9.18842270039022e-05,9.1884225e-05,2.0039021982574956e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00210,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00210.parquet,final_data_processed/sim_00210/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,94062,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,18814,80562,0,0,0.0,8.981741848401725e-05,0.00010747858323156834,0.0001049197708198335,0.0001049197699999,8.199335036884053e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00211,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00211.parquet,final_data_processed/sim_00211/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,104561,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,12683,64847,0,0,0.0,7.174629718065262e-05,8.483285637339577e-05,8.392325980821624e-05,8.392326e-05,1.9178374979691298e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00212,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00212.parquet,final_data_processed/sim_00212/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,92152,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,18432,77422,0,0,0.0,9.259328726329841e-05,0.00010548288264544681,0.00010163498154724948,0.00010163498,1.5472494840256326e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00213,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00213.parquet,final_data_processed/sim_00213/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,87741,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,17549,70343,0,0,0.0,9.158693137578666e-05,9.909857180900872e-05,9.643846715334803e-05,9.643847e-05,2.8466519777243376e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00214,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00214.parquet,final_data_processed/sim_00214/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,96710,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,19345,85079,0,0,0.0,9.80647819233127e-05,0.00011578141857171431,0.00010877828026423231,0.00010877828,2.6423230736673936e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00215,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00215.parquet,final_data_processed/sim_00215/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,85689,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,17138,67535,0,0,0.0,9.09827504074201e-05,9.697594941826537e-05,9.519409650238231e-05,9.5194095e-05,1.5023823114398982e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00216,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00216.parquet,final_data_processed/sim_00216/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,89019,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,17804,71728,0,0,0.0,8.815748878987506e-05,0.00011145191092509776,9.808382674236782e-05,9.8083825e-05,1.7423678195767692e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00217,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00217.parquet,final_data_processed/sim_00217/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,79285,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,15857,56061,0,0,0.0,8.521736890543252e-05,0.00011633396206889302,8.858294313540682e-05,8.858294e-05,3.1354068240384628e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00218,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00218.parquet,final_data_processed/sim_00218/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,89803,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,17961,73116,0,0,0.0,9.28423905861564e-05,0.00011965582962147892,0.00010215165821136907,0.00010215166,1.788630929564633e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00219,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00219.parquet,final_data_processed/sim_00219/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,102165,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,15440,78948,0,0,0.0,8.911734767025337e-05,9.914008114719763e-05,9.444875468034297e-05,9.4448755e-05,3.1965703413232294e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00220,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00220.parquet,final_data_processed/sim_00220/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,105702,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,11693,59770,0,0,0.0,7.25310601410456e-05,8.537452231394127e-05,8.468412852380425e-05,8.468413e-05,1.4761957525507088e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00221,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00221.parquet,final_data_processed/sim_00221/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,85482,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,10202,52158,0,0,0.0,7.026633466011845e-05,8.059832180151716e-05,7.917250695754774e-05,7.917250500000001e-05,1.9575477306840727e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00222,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00222.parquet,final_data_processed/sim_00222/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,99839,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,17611,90065,0,0,0.0,0.00011659700248856097,0.00018033685046248138,0.00010860902693821117,0.00010860903,3.0617888324528664e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00223,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00223.parquet,final_data_processed/sim_00223/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,80341,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,16069,57673,0,0,0.0,9.092925756704062e-05,9.679161303211004e-05,9.250950097339228e-05,9.25095e-05,9.733922787811058e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00224,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00224.parquet,final_data_processed/sim_00224/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,100622,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,17799,91004,0,0,0.0,9.534733544569463e-05,0.00010893228318309411,0.00010111396841239184,0.0001011139699999,1.5875081604095273e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00225,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00225.parquet,final_data_processed/sim_00225/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,94353,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,18873,80326,0,0,0.0,9.903251338982955e-05,0.00011833527241833508,0.00011566904868232086,0.00011566905,1.317679133665782e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00226,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00226.parquet,final_data_processed/sim_00226/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,95469,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,19096,82198,0,0,0.0,0.00010538532660575584,0.00011572570656426251,0.00011296600496280007,0.000112966005,3.719992521487858e-14,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00227,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00227.parquet,final_data_processed/sim_00227/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,105576,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,11767,60155,0,0,0.0,7.261622522491962e-05,9.008531196741387e-05,8.696589793544263e-05,8.69659e-05,2.0645573738011652e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00228,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00228.parquet,final_data_processed/sim_00228/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,101906,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,16370,83697,0,0,0.0,9.385458179167472e-05,0.00010522273805690929,0.00010114177712239325,0.000101141775,2.122393244225612e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00229,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00229.parquet,final_data_processed/sim_00229/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,101277,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,17697,90471,0,0,0.0,9.674377361079678e-05,0.00010790944361360744,0.00010264691081829369,0.0001026469099999,8.183936926579871e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00230,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00230.parquet,final_data_processed/sim_00230/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,90727,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,18146,75477,0,0,0.0,0.00011962895951000974,0.00025822033057920635,0.00011550332783372141,0.0001155033299999,2.1661785863311134e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00231,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00231.parquet,final_data_processed/sim_00231/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,85781,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,10231,52302,0,0,0.0,7.363023178186268e-05,8.384750981349498e-05,8.17763720988296e-05,8.177637e-05,2.098829600784627e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00232,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00232.parquet,final_data_processed/sim_00232/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,102934,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,14184,72527,0,0,0.0,9.219063213095069e-05,0.00011602439917623997,9.431122452951968e-05,9.4311225e-05,4.704803170316185e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00233,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00233.parquet,final_data_processed/sim_00233/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,106275,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,11303,57771,0,0,0.0,7.33705164748244e-05,9.813407814363018e-05,8.922604320105165e-05,8.922604e-05,3.2010516470577094e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00234,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00234.parquet,final_data_processed/sim_00234/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,100878,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,14559,74480,0,0,0.0,4.535723928711377e-05,5.2615811000578105e-05,5.059026079834439e-05,5.059026e-05,7.983443889151599e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00235,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00235.parquet,final_data_processed/sim_00235/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,88619,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,13128,67163,0,0,0.0,4.358619116828777e-05,0.00012045448966091499,4.648482536140364e-05,4.6484825e-05,3.6140363569641884e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00236,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00236.parquet,final_data_processed/sim_00236/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,90546,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,18110,76893,0,0,0.0,5.477005470311269e-05,0.00012315153435338289,5.9769776271423325e-05,5.9769775e-05,1.2714233217137917e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00237,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00237.parquet,final_data_processed/sim_00237/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,95085,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,19019,83552,0,0,0.0,5.870946915820241e-05,0.00013255678641144186,6.377413228619844e-05,6.377413e-05,2.2861984386775974e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00238,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00238.parquet,final_data_processed/sim_00238/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,92672,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,18536,79739,0,0,0.0,6.388523252098821e-05,7.169003947637975e-05,6.983881394262426e-05,6.983881499999999e-05,1.0573757310266413e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00239,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00239.parquet,final_data_processed/sim_00239/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,74005,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,11009,56308,0,0,0.0,4.541258022072725e-05,6.365432636812329e-05,4.7622739657526836e-05,4.762274e-05,3.424731608329609e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00240,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00240.parquet,final_data_processed/sim_00240/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,88630,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,13164,67331,0,0,0.0,5.050353502156213e-05,5.861535100848414e-05,5.537614015338477e-05,5.537614e-05,1.5338476474190121e-13,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00241,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00241.parquet,final_data_processed/sim_00241/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,88473,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,12475,63818,0,0,0.0,4.6884561015758663e-05,5.129626879352145e-05,4.911555879516527e-05,4.911556e-05,1.2048347278084508e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
sim_00242,outputs/week6_03_5_regime_target_design/regime_geometry_time_series.parquet/part-sim_00242.parquet,final_data_processed/sim_00242/monitor/position-bounds_melt.dat,"[""x_min"",""x_max"",""y_min"",""y_max"",""z_min"",""z_max""]",total_height(t) = z_max(t) - z_min(t),m,um,77722,Phase 1 sentinel/non-finite/max<min rows excluded before this partition,10965,56084,0,0,0.0,4.536321648629382e-05,5.1397848437773064e-05,4.957964119967073e-05,4.957964e-05,1.1996707338472745e-12,True,True,True,0e859b748fdbc8454f66e58e101e333ac0479d42
