experiment_name,folder_name_valid,P,VX,LS,ST,XI,XF,XL,TE,DT,material,folder_hash,partition,P_unit,VX_unit,LS_unit,ST_unit,parameter_values_match_folder_and_partition,parameter_units_match_week6,label_frame_count,frames_csv_row_count,frames_csv_schema_valid,frames_csv_frame_index_valid,frames_csv_timestep_matches_partition_ledger,frames_csv_label_matches_final_label,parameters_path,parameters_sha256,frames_csv_path,frames_csv_sha256
P-148p299467422_VX-0p674162518859_LS-5p7557139752e-05_ST-331p520012414_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p15572353559e-06_H-e73b90164d,True,148.299467422,0.674162518859,5.7557139752e-05,331.520012414,0.0002,0.0014,0.0012,0.0021,7.15572353559e-06,TI64,e73b90164d,new-data,W,m/s,m,K,True,True,289,289,True,True,True,True,P-148p299467422_VX-0p674162518859_LS-5p7557139752e-05_ST-331p520012414_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p15572353559e-06_H-e73b90164d/parameters.json,d0f48cf908153da66e13a9fb86234e81350df473205fd7d97cdcfd58c077b951,P-148p299467422_VX-0p674162518859_LS-5p7557139752e-05_ST-331p520012414_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p15572353559e-06_H-e73b90164d/frames.csv,2c9fd839457a8dce37a931b366cccd96cbec4354cf14452dcdda0a176f3e7e4e
P-150p071418192_VX-0p423845414489_LS-8p67749479825e-05_ST-322p128190627_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1381792602e-05_H-2afbe2208b,True,150.071418192,0.423845414489,8.67749479825e-05,322.128190627,0.0002,0.0014,0.0012,0.0021,1.1381792602e-05,TI64,2afbe2208b,new-data,W,m/s,m,K,True,True,184,184,True,True,True,True,P-150p071418192_VX-0p423845414489_LS-8p67749479825e-05_ST-322p128190627_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1381792602e-05_H-2afbe2208b/parameters.json,b43b4d78ad4c9180f933cfbadafa98af67986dfc05085e289aadea808e224b0a,P-150p071418192_VX-0p423845414489_LS-8p67749479825e-05_ST-322p128190627_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1381792602e-05_H-2afbe2208b/frames.csv,82bcd3c6e01a1f2129f34c36d96b44ea62a4626455c1bf01a9904bd4efc9adf3
P-155p252053768_VX-0p916931554055_LS-7p35634948929e-05_ST-366p816583574_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p26115671522e-06_H-1d842653b1,True,155.252053768,0.916931554055,7.35634948929e-05,366.816583574,0.0002,0.0014,0.0012,0.0021,5.26115671522e-06,TI64,1d842653b1,new-data,W,m/s,m,K,True,True,397,397,True,True,True,True,P-155p252053768_VX-0p916931554055_LS-7p35634948929e-05_ST-366p816583574_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p26115671522e-06_H-1d842653b1/parameters.json,34f12b94b1c2bb31a5d3062e1010bbff1910379a57c8d01885129f9a92794c5d,P-155p252053768_VX-0p916931554055_LS-7p35634948929e-05_ST-366p816583574_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p26115671522e-06_H-1d842653b1/frames.csv,a4238fc60e0392d7371a3386ebf62c728612712bf82671466f5b2e36d7cdb3b0
P-155p610380822_VX-0p863747905944_LS-4p82199969556e-05_ST-303p817651114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p58510251639e-06_H-44aa3a8888,True,155.610380822,0.863747905944,4.82199969556e-05,303.817651114,0.0002,0.0014,0.0012,0.0021,5.58510251639e-06,TI64,44aa3a8888,new-data,W,m/s,m,K,True,True,368,368,True,True,True,True,P-155p610380822_VX-0p863747905944_LS-4p82199969556e-05_ST-303p817651114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p58510251639e-06_H-44aa3a8888/parameters.json,06ccfcfa9615629d45ac3e8c88a2bd15da17ae1283269a00b6172a07123d22a7,P-155p610380822_VX-0p863747905944_LS-4p82199969556e-05_ST-303p817651114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p58510251639e-06_H-44aa3a8888/frames.csv,645b5d93789321db3e1bc277d586b3c3f7dff6f810195599827af64f2bd18f31
P-157p183722649_VX-0p714259673467_LS-7p38607203139e-05_ST-347p368293375_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p75401507634e-06_H-add9572a86,True,157.183722649,0.714259673467,7.38607203139e-05,347.368293375,0.0002,0.0014,0.0012,0.0021,6.75401507634e-06,TI64,add9572a86,new-data,W,m/s,m,K,True,True,308,308,True,True,True,True,P-157p183722649_VX-0p714259673467_LS-7p38607203139e-05_ST-347p368293375_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p75401507634e-06_H-add9572a86/parameters.json,47b8b957b2c7cd41782041e4db65edba46babe56e9385369337909d50eb64d92,P-157p183722649_VX-0p714259673467_LS-7p38607203139e-05_ST-347p368293375_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p75401507634e-06_H-add9572a86/frames.csv,456d7a9ba3ac6d54c20dd33fdb28f63e4f173a0ddd7c3ad430e96084950b2bfa
P-160p605564338_VX-0p585171267024_LS-4p89218084001e-05_ST-323p833105745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p24394647322e-06_H-0602c4a780,True,160.605564338,0.585171267024,4.89218084001e-05,323.833105745,0.0002,0.0014,0.0012,0.0021,8.24394647322e-06,TI64,0602c4a780,new-data,W,m/s,m,K,True,True,254,254,True,True,True,True,P-160p605564338_VX-0p585171267024_LS-4p89218084001e-05_ST-323p833105745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p24394647322e-06_H-0602c4a780/parameters.json,6e10b917686f735965ad400bd42dbdd6d7e61a2ea00cca2bd92f0a5c7a8031d5,P-160p605564338_VX-0p585171267024_LS-4p89218084001e-05_ST-323p833105745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p24394647322e-06_H-0602c4a780/frames.csv,056d7eec4569d66ee3866c80eb3992491f511c85b7ff73001d8f78935a755785
P-162p142815649_VX-0p926926325143_LS-6p49234891537e-05_ST-377p454931887_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p20442722594e-06_H-eed8ed7ef3,True,162.142815649,0.926926325143,6.49234891537e-05,377.454931887,0.0002,0.0014,0.0012,0.0021,5.20442722594e-06,TI64,eed8ed7ef3,new-data,W,m/s,m,K,True,True,393,393,True,True,True,True,P-162p142815649_VX-0p926926325143_LS-6p49234891537e-05_ST-377p454931887_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p20442722594e-06_H-eed8ed7ef3/parameters.json,d34c1bc77a7b716fad40bcb7d0b2b41086707d7d92b8088963d26385c721822d,P-162p142815649_VX-0p926926325143_LS-6p49234891537e-05_ST-377p454931887_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p20442722594e-06_H-eed8ed7ef3/frames.csv,4e2ce4d01a16c32f43ac2784c0f692c5fee4fe7ea5a90acc26455b4b1c2d3a62
P-163p562272254_VX-0p729793018519_LS-5p10150522361e-05_ST-318p261957537_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p6102586358e-06_H-eed8ed7ef3,True,163.562272254,0.729793018519,5.10150522361e-05,318.261957537,0.0002,0.0014,0.0012,0.0021,6.6102586358e-06,TI64,eed8ed7ef3,new-data,W,m/s,m,K,True,True,318,318,True,True,True,True,P-163p562272254_VX-0p729793018519_LS-5p10150522361e-05_ST-318p261957537_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p6102586358e-06_H-eed8ed7ef3/parameters.json,361d2d87a7a723b11464959d2493c14f6a296202aabb8ff2ecf0c1091a098e18,P-163p562272254_VX-0p729793018519_LS-5p10150522361e-05_ST-318p261957537_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p6102586358e-06_H-eed8ed7ef3/frames.csv,40eeab93a5c9a44e9309cc8a8b01b118cbaa97ce7988a4b49495776991d46566
P-164p187091551_VX-0p507792014735_LS-6p92164167976e-05_ST-301p020288893_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p50018996564e-06_H-c15424829d,True,164.187091551,0.507792014735,6.92164167976e-05,301.020288893,0.0002,0.0014,0.0012,0.0021,9.50018996564e-06,TI64,c15424829d,new-data,W,m/s,m,K,True,True,220,220,True,True,True,True,P-164p187091551_VX-0p507792014735_LS-6p92164167976e-05_ST-301p020288893_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p50018996564e-06_H-c15424829d/parameters.json,eb6f5706636af31788a7971326f0eaf7f4e176d1e8f1af77ea0f2f0d55f80322,P-164p187091551_VX-0p507792014735_LS-6p92164167976e-05_ST-301p020288893_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p50018996564e-06_H-c15424829d/frames.csv,61c18361bc9ada167ec36f3968f7e9becfebe397291dbd8d3d985712623c7d09
P-164p607131174_VX-0p867199563125_LS-5p32762751968e-05_ST-314p058214573_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56287250149e-06_H-0e4c2fc094,True,164.607131174,0.867199563125,5.32762751968e-05,314.058214573,0.0002,0.0014,0.0012,0.0021,5.56287250149e-06,TI64,0e4c2fc094,new-data,W,m/s,m,K,True,True,369,369,True,True,True,True,P-164p607131174_VX-0p867199563125_LS-5p32762751968e-05_ST-314p058214573_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56287250149e-06_H-0e4c2fc094/parameters.json,d5f43321474f85904b039d88b5269def8344a1abf94f20183d377cc4f32892f3,P-164p607131174_VX-0p867199563125_LS-5p32762751968e-05_ST-314p058214573_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56287250149e-06_H-0e4c2fc094/frames.csv,ce8a90a327eb0973e3a5e43cab5a48ba4204ec504095ee3adc949131b0d385f7
P-166p111836501_VX-0p454755470987_LS-7p13150844087e-05_ST-303p391516497_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06081639712e-05_H-0e4c2fc094,True,166.111836501,0.454755470987,7.13150844087e-05,303.391516497,0.0002,0.0014,0.0012,0.0021,1.06081639712e-05,TI64,0e4c2fc094,new-data,W,m/s,m,K,True,True,198,198,True,True,True,True,P-166p111836501_VX-0p454755470987_LS-7p13150844087e-05_ST-303p391516497_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06081639712e-05_H-0e4c2fc094/parameters.json,c19a1fc60309ebaf0f18567c7cd4701c2db94ef7fb22658b8eccd78b556546c1,P-166p111836501_VX-0p454755470987_LS-7p13150844087e-05_ST-303p391516497_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06081639712e-05_H-0e4c2fc094/frames.csv,88e8c9616c46fc949012d947eafd654cc24b09163f480eea2018f99580234c0d
P-167p350234557_VX-0p509305540745_LS-7p79284260895e-05_ST-367p465417979_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p47195782704e-06_H-0c5439e4b5,True,167.350234557,0.509305540745,7.79284260895e-05,367.465417979,0.0002,0.0014,0.0012,0.0021,9.47195782704e-06,TI64,0c5439e4b5,new-data,W,m/s,m,K,True,True,221,221,True,True,True,True,P-167p350234557_VX-0p509305540745_LS-7p79284260895e-05_ST-367p465417979_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p47195782704e-06_H-0c5439e4b5/parameters.json,65aceb601c76ab707e630b0de2a9bf453cd3f60e5ffe44569d16a7c30a734149,P-167p350234557_VX-0p509305540745_LS-7p79284260895e-05_ST-367p465417979_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p47195782704e-06_H-0c5439e4b5/frames.csv,8923778b975c4c311c5b5d2d3cdd561f2b6fe7c68b634e54added92aa308d363
P-168p279672268_VX-0p662944494492_LS-8p51138696034e-05_ST-361p222757169_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p27680920966e-06_H-1d842653b1,True,168.279672268,0.662944494492,8.51138696034e-05,361.222757169,0.0002,0.0014,0.0012,0.0021,7.27680920966e-06,TI64,1d842653b1,new-data,W,m/s,m,K,True,True,285,285,True,True,True,True,P-168p279672268_VX-0p662944494492_LS-8p51138696034e-05_ST-361p222757169_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p27680920966e-06_H-1d842653b1/parameters.json,abe5608f1d8a0b7db159c79c6301bdfdf84477d1e69e8390100635932afa0477,P-168p279672268_VX-0p662944494492_LS-8p51138696034e-05_ST-361p222757169_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p27680920966e-06_H-1d842653b1/frames.csv,f274b99fc84c523e2807b522df412e5cb655166bf4eb6408622fb386de1f8f9b
P-172p471893954_VX-0p300060565388_LS-5p45268436948e-05_ST-394p546009672_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60771562794e-05_H-0e4c2fc094,True,172.471893954,0.300060565388,5.45268436948e-05,394.546009672,0.0002,0.0014,0.0012,0.0021,1.60771562794e-05,TI64,0e4c2fc094,new-data,W,m/s,m,K,True,True,132,132,True,True,True,True,P-172p471893954_VX-0p300060565388_LS-5p45268436948e-05_ST-394p546009672_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60771562794e-05_H-0e4c2fc094/parameters.json,afc1c6b851fa9adaad878bff88e50ebec6729393fd722cceb53e5572d1e95d07,P-172p471893954_VX-0p300060565388_LS-5p45268436948e-05_ST-394p546009672_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60771562794e-05_H-0e4c2fc094/frames.csv,8db46d5aed8ab36be4742d797ce9db765712e30892bce5fd7ac22e5e7a97bb65
P-173p043282634_VX-0p866796851528_LS-6p96390683614e-05_ST-349p021338305_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56545699781e-06_H-27614c4053,True,173.043282634,0.866796851528,6.96390683614e-05,349.021338305,0.0002,0.0014,0.0012,0.0021,5.56545699781e-06,TI64,27614c4053,new-data,W,m/s,m,K,True,True,372,372,True,True,True,True,P-173p043282634_VX-0p866796851528_LS-6p96390683614e-05_ST-349p021338305_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56545699781e-06_H-27614c4053/parameters.json,51fc707bdfcee82726ac8d7186cffda81e29485d42076daedc18fa02d5868fb6,P-173p043282634_VX-0p866796851528_LS-6p96390683614e-05_ST-349p021338305_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56545699781e-06_H-27614c4053/frames.csv,428d82c075309bbe3c418ad874e8ca4c231caada888ee561f7eacbe822260bb1
P-173p906668607_VX-0p677544388934_LS-8p62016404031e-05_ST-334p396108383_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p12000672104e-06_H-89021150a8,True,173.906668607,0.677544388934,8.62016404031e-05,334.396108383,0.0002,0.0014,0.0012,0.0021,7.12000672104e-06,TI64,89021150a8,new-data,W,m/s,m,K,True,True,294,294,True,True,True,True,P-173p906668607_VX-0p677544388934_LS-8p62016404031e-05_ST-334p396108383_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p12000672104e-06_H-89021150a8/parameters.json,1021da1f38c20bc84c3142c673f6d02484517f97afa6d5c1909a30ba9089cf88,P-173p906668607_VX-0p677544388934_LS-8p62016404031e-05_ST-334p396108383_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p12000672104e-06_H-89021150a8/frames.csv,041793b2450d73989d419864c65199dc04323baaccbe11dea38e22ca060ab81b
P-177p821134596_VX-0p63969291749_LS-8p76195222961e-05_ST-320p228793407_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p5413068851e-06_H-0e4c2fc094,True,177.821134596,0.63969291749,8.76195222961e-05,320.228793407,0.0002,0.0014,0.0012,0.0021,7.5413068851e-06,TI64,0e4c2fc094,new-data,W,m/s,m,K,True,True,276,276,True,True,True,True,P-177p821134596_VX-0p63969291749_LS-8p76195222961e-05_ST-320p228793407_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p5413068851e-06_H-0e4c2fc094/parameters.json,895336b92f72af2e89a3721149da4850f8ed0ceee816daca163895129b64aa4c,P-177p821134596_VX-0p63969291749_LS-8p76195222961e-05_ST-320p228793407_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p5413068851e-06_H-0e4c2fc094/frames.csv,3cf22b9cda1209358ffe0b4e0a450f832e11770295029c4ec4a181c4ea4d6924
P-185p872045369_VX-0p416268682161_LS-7p15564692144e-05_ST-371p982346013_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p15889587897e-05_H-bc28d74e69,True,185.872045369,0.416268682161,7.15564692144e-05,371.982346013,0.0002,0.0014,0.0012,0.0021,1.15889587897e-05,TI64,bc28d74e69,new-data,W,m/s,m,K,True,True,179,179,True,True,True,True,P-185p872045369_VX-0p416268682161_LS-7p15564692144e-05_ST-371p982346013_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p15889587897e-05_H-bc28d74e69/parameters.json,43adead44d92ef5051f740e1362865a5363907455d5c3d282c66935da8070205,P-185p872045369_VX-0p416268682161_LS-7p15564692144e-05_ST-371p982346013_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p15889587897e-05_H-bc28d74e69/frames.csv,115d291a017e132765b55beb4ff807dc8aad0c5635f5c11411f8b66e5b7ab444
P-187p255870651_VX-0p828194463092_LS-4p64611349328e-05_ST-375p783913497_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p82486459159e-06_H-bc28d74e69,True,187.255870651,0.828194463092,4.64611349328e-05,375.783913497,0.0002,0.0014,0.0012,0.0021,5.82486459159e-06,TI64,bc28d74e69,new-data,W,m/s,m,K,True,True,358,358,True,True,True,True,P-187p255870651_VX-0p828194463092_LS-4p64611349328e-05_ST-375p783913497_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p82486459159e-06_H-bc28d74e69/parameters.json,7040c9aeb9d641c2867e27fe469a82e8dadea054c2a8d3f55161e86cd7e3d5bc,P-187p255870651_VX-0p828194463092_LS-4p64611349328e-05_ST-375p783913497_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p82486459159e-06_H-bc28d74e69/frames.csv,76bdb1cd775b28bfbdb2ac1782b32c7de0e74a3a3e6715099136c25a87b9ebb3
P-198p376734591_VX-0p636800402216_LS-8p40585875992e-05_ST-361p411435367_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p5755614887e-06_H-1605f46060,True,198.376734591,0.636800402216,8.40585875992e-05,361.411435367,0.0002,0.0014,0.0012,0.0021,7.5755614887e-06,TI64,1605f46060,new-data,W,m/s,m,K,True,True,274,274,True,True,True,True,P-198p376734591_VX-0p636800402216_LS-8p40585875992e-05_ST-361p411435367_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p5755614887e-06_H-1605f46060/parameters.json,c23ae601eae520a8e53ab56379d528b9f2203e71ddd064d61f7a46b395db4ee6,P-198p376734591_VX-0p636800402216_LS-8p40585875992e-05_ST-361p411435367_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p5755614887e-06_H-1605f46060/frames.csv,d1193853b803681006be90bc0326446f2a49ea0b10e4b9752a499c6931eefcc0
P-199p601335125_VX-0p449852506485_LS-5p7030843283e-05_ST-364p706449651_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p07237828699e-05_H-1d842653b1,True,199.601335125,0.449852506485,5.7030843283e-05,364.706449651,0.0002,0.0014,0.0012,0.0021,1.07237828699e-05,TI64,1d842653b1,new-data,W,m/s,m,K,True,True,194,194,True,True,True,True,P-199p601335125_VX-0p449852506485_LS-5p7030843283e-05_ST-364p706449651_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p07237828699e-05_H-1d842653b1/parameters.json,6cd77f271b821961df5ed95c7745cf1bee800fe5d8bb8e9b29da889987990309,P-199p601335125_VX-0p449852506485_LS-5p7030843283e-05_ST-364p706449651_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p07237828699e-05_H-1d842653b1/frames.csv,e8ea8ee82fc236e1845bab9946fbdde88b8b90767db8ba7f5fb117dfaa6ba385
P-203p030488295_VX-0p654564663741_LS-6p39602473907e-05_ST-333p568221635_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p36996796534e-06_H-0e4c2fc094,True,203.030488295,0.654564663741,6.39602473907e-05,333.568221635,0.0002,0.0014,0.0012,0.0021,7.36996796534e-06,TI64,0e4c2fc094,new-data,W,m/s,m,K,True,True,280,280,True,True,True,True,P-203p030488295_VX-0p654564663741_LS-6p39602473907e-05_ST-333p568221635_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p36996796534e-06_H-0e4c2fc094/parameters.json,9c3020e0ff27bbb90938097e9f57ee714e93a17b7cac016aef9e17d087dc44c4,P-203p030488295_VX-0p654564663741_LS-6p39602473907e-05_ST-333p568221635_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p36996796534e-06_H-0e4c2fc094/frames.csv,75848213e69f91de5d6903b7f4e34e2c24d0fc5fedb281fb9c8ac358e1944e04
P-203p317554156_VX-0p724937635215_LS-5p40301996917e-05_ST-325p306920736_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p65453187788e-06_H-dfd65b549a,True,203.317554156,0.724937635215,5.40301996917e-05,325.306920736,0.0002,0.0014,0.0012,0.0021,6.65453187788e-06,TI64,dfd65b549a,new-data,W,m/s,m,K,True,True,317,317,True,True,True,True,P-203p317554156_VX-0p724937635215_LS-5p40301996917e-05_ST-325p306920736_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p65453187788e-06_H-dfd65b549a/parameters.json,e60d1bdd2e2e50b72958803a787933499d96f89570a19bf0126cbf42e8074756,P-203p317554156_VX-0p724937635215_LS-5p40301996917e-05_ST-325p306920736_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p65453187788e-06_H-dfd65b549a/frames.csv,a5043ab8c60a1823fd643e2613b3a8c6be8c239e97e22397f7d2ae4a5289a51f
P-204p071587815_VX-0p957219619336_LS-8p8582220221e-05_ST-334p090301355_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p03972182096e-06_H-676863bc48,True,204.071587815,0.957219619336,8.8582220221e-05,334.090301355,0.0002,0.0014,0.0012,0.0021,5.03972182096e-06,TI64,676863bc48,new-data,W,m/s,m,K,True,True,416,416,True,True,True,True,P-204p071587815_VX-0p957219619336_LS-8p8582220221e-05_ST-334p090301355_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p03972182096e-06_H-676863bc48/parameters.json,cbcb0136a59415947d1f17e6b59b00146332dbd5a14ef8cec4bc944d485b56be,P-204p071587815_VX-0p957219619336_LS-8p8582220221e-05_ST-334p090301355_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p03972182096e-06_H-676863bc48/frames.csv,8250951b109566ac0d226d267a39ce67483f3bdc071a951b14a5dcae50d551bd
P-204p165012598_VX-0p624752635414_LS-8p54709329997e-05_ST-334p626206985_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p72164906486e-06_H-4ecd858c02,True,204.165012598,0.624752635414,8.54709329997e-05,334.626206985,0.0002,0.0014,0.0012,0.0021,7.72164906486e-06,TI64,4ecd858c02,new-data,W,m/s,m,K,True,True,271,271,True,True,True,True,P-204p165012598_VX-0p624752635414_LS-8p54709329997e-05_ST-334p626206985_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p72164906486e-06_H-4ecd858c02/parameters.json,420162ea5598116c3c29b528cc15e7dbf43c947122e71592929bf70077fa490e,P-204p165012598_VX-0p624752635414_LS-8p54709329997e-05_ST-334p626206985_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p72164906486e-06_H-4ecd858c02/frames.csv,ae366f76ffdde43e33231810fa24d3bae97d1502fd3847c4a0fb64d85d289578
P-207p432942583_VX-0p674802143379_LS-5p74396795379e-05_ST-382p34582068_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p14894084192e-06_H-676863bc48,True,207.432942583,0.674802143379,5.74396795379e-05,382.34582068,0.0002,0.0014,0.0012,0.0021,7.14894084192e-06,TI64,676863bc48,new-data,W,m/s,m,K,True,True,290,290,True,True,True,True,P-207p432942583_VX-0p674802143379_LS-5p74396795379e-05_ST-382p34582068_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p14894084192e-06_H-676863bc48/parameters.json,96adbe249143df68edc22ea9ba2b2db4c4569088be8000f02f3596d11083c6d7,P-207p432942583_VX-0p674802143379_LS-5p74396795379e-05_ST-382p34582068_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p14894084192e-06_H-676863bc48/frames.csv,ea5249b7c9632a8998b765d0fe251d196409f94784511b53965278590fb99bca
P-208p096600196_VX-0p256636148953_LS-4p52492384214e-05_ST-395p602757306_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p87975101041e-05_H-1980b1708d,True,208.096600196,0.256636148953,4.52492384214e-05,395.602757306,0.0002,0.0014,0.0012,0.0021,1.87975101041e-05,TI64,1980b1708d,new-data,W,m/s,m,K,True,True,113,113,True,True,True,True,P-208p096600196_VX-0p256636148953_LS-4p52492384214e-05_ST-395p602757306_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p87975101041e-05_H-1980b1708d/parameters.json,0d0ed71f7048e9568e706685a43b54b20eab24b8bce1e371f3d37322e1708657,P-208p096600196_VX-0p256636148953_LS-4p52492384214e-05_ST-395p602757306_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p87975101041e-05_H-1980b1708d/frames.csv,55aaf21d2ad0a8a64e44426019dc1718cd2e94f7a2f1f4b6a73e256f465e543f
