path,item_type,size_bytes,blob_id,lfs_sha256,xet_hash,last_commit_oid,last_commit_date,classification
P-244p476502118_VX-0p49526990633_LS-8p73976519147e-05_ST-336p403249939_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p74038709269e-06_H-f06f0c9a83,folder,,,,,4c43e9c70654687138d3facf11b8ff8a06a95b30,2026-08-06T07:43:30+00:00,experiment folder
P-246p298220115_VX-0p718479932945_LS-4p8795144948e-05_ST-311p768373355_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p71434285331e-06_H-0b12abf205,folder,,,,,35f0cf4cfd96d53c06f2eeda0ab6de091803cc3b,2026-08-05T18:26:24+00:00,experiment folder
P-246p351544569_VX-0p710899222357_LS-7p68583817855e-05_ST-368p835081824_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p78594159524e-06_H-f404b6f8f4,folder,,,,,498cdd83c1b5037df6dcb79e6a2f78ce83182728,2026-08-06T07:44:04+00:00,experiment folder
P-246p882256304_VX-0p912145169038_LS-8p52944569156e-05_ST-321p903093968_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p288764077e-06_H-0b12abf205,folder,,,,,70b973fd92e7091815cb63960fb0c04a0b3ba00b,2026-08-05T18:26:48+00:00,experiment folder
P-247p324665735_VX-0p977977830338_LS-8p14476523525e-05_ST-343p514293063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p93275047078e-06_H-b40dbd8ddd,folder,,,,,981eb00de7e64e3950b09411b16b9ce648053cc3,2026-08-06T07:44:33+00:00,experiment folder
P-248p695097131_VX-0p887957223036_LS-5p04400481913e-05_ST-333p269518536_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p25592725977e-06_H-bf889bf790,folder,,,,,30a2bbaf01a8b426ab36d42f8bffd5f6b126ef81,2026-08-06T07:45:13+00:00,experiment folder
P-250p363893775_VX-0p962117015407_LS-8p16921850603e-05_ST-395p976068127_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p01406848207e-06_H-0f2c16c7e5,folder,,,,,2600ef3d921e6b02e099442558a3f50c4114a05d,2026-08-05T20:27:47+00:00,experiment folder
P-250p760727959_VX-0p576945875618_LS-7p55521762294e-05_ST-375p926323236_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p36147861851e-06_H-a88ac79600,folder,,,,,5a52034d91866a718566d83caa8a5cb68db1b605,2026-08-05T20:28:59+00:00,experiment folder
P-251p6022239_VX-0p703685008905_LS-6p09329521029e-05_ST-391p344263507_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p85551140349e-06_H-0e4c2fc094,folder,,,,,8aa9faba533f1cbe6cee473ddd205f9f631476de,2026-08-05T20:30:00+00:00,experiment folder
P-252p710023356_VX-0p579349155213_LS-8p35702038612e-05_ST-362p250166341_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p32679319476e-06_H-1d842653b1,folder,,,,,3f95d0284fce40bffb117e6c4fb3592f781f466a,2026-08-05T20:30:54+00:00,experiment folder
P-255p411547814_VX-0p885409904065_LS-6p83114026847e-05_ST-348p701073765_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p44846017745e-06_H-89021150a8,folder,,,,,acfadd044f584dd241bb7f532abfa6062c699453,2026-08-05T20:32:06+00:00,experiment folder
P-255p66284442_VX-0p61175678634_LS-8p38548151022e-05_ST-392p782565278_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p88568383831e-06_H-1d842653b1,folder,,,,,8262164a64fb9b2721b02029115705dafd137999,2026-08-05T20:33:00+00:00,experiment folder
P-256p84590034_VX-0p686841697171_LS-8p87652204691e-05_ST-323p817390946_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0236280396e-06_H-27614c4053,folder,,,,,968bddd76844f4964f0c74dafe0dc03897be9f49,2026-08-05T20:34:08+00:00,experiment folder
P-258p098094226_VX-0p965907163653_LS-4p72561688305e-05_ST-378p378118453_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p99439364832e-06_H-985b11a49e,folder,,,,,90c0109e64fd9ad12126723e21983a4db61d1d72,2026-08-05T20:35:28+00:00,experiment folder
P-260p125654688_VX-0p378472963537_LS-6p21275317791e-05_ST-359p026868384_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27462753427e-05_H-0602c4a780,folder,,,,,e0e6495c916f99f81506d529f727f3371b0201fb,2026-08-05T20:36:28+00:00,experiment folder
P-261p886347681_VX-0p412060740992_LS-8p23359668267e-05_ST-378p690023731_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17073045867e-05_H-0e4c2fc094,folder,,,,,ec65559c5d3364100549079a5d289efa4537ec3a,2026-08-05T20:37:16+00:00,experiment folder
P-263p723264659_VX-0p501861307944_LS-7p03164616445e-05_ST-399p080626763_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p61245771821e-06_H-1d842653b1,folder,,,,,07d19253e10c37db918b06bb9b629c789a33ccfe,2026-08-05T20:38:10+00:00,experiment folder
P-264p370573209_VX-0p395776293281_LS-4p78236029631e-05_ST-378p311267492_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21890085003e-05_H-985b11a49e,folder,,,,,c92573db32169f54758f3d8895270ab9b461cd3b,2026-08-05T20:38:57+00:00,experiment folder
P-265p432977562_VX-0p293015283246_LS-7p41925746724e-05_ST-326p902943993_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p64637166689e-05_H-1d842653b1,folder,,,,,a0978445ccf67a12e925a37d529c6f258fae39a8,2026-08-05T20:39:32+00:00,experiment folder
P-267p46239641_VX-0p483361678819_LS-7p67845272617e-05_ST-366p829607628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p98035387249e-06_H-1d842653b1,folder,,,,,b4150db9694805250b81d9d374f3a609df133d2f,2026-08-05T20:40:21+00:00,experiment folder
P-267p660345133_VX-0p739236683111_LS-7p20061497304e-05_ST-322p433694738_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p52581333317e-06_H-0e4c2fc094,folder,,,,,dfcdddf482dad1bdf422a4e17f577e4d49eb466d,2026-08-05T20:41:13+00:00,experiment folder
P-270p660461155_VX-0p506275452772_LS-4p55363433165e-05_ST-392p157982605_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p52864804446e-06_H-b5aba20bdc,folder,,,,,9f85bc31c8b3d07eecb5472ff7d6b742531d9673,2026-08-05T20:42:08+00:00,experiment folder
P-273p06384474_VX-0p951903552318_LS-4p77154604482e-05_ST-314p535783501_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06786700319e-06_H-b5afaa2141,folder,,,,,388aa75935ce7a1e7699c8cf848b17303d83e814,2026-08-05T20:43:11+00:00,experiment folder
P-273p444240295_VX-0p704920639812_LS-6p35261824567e-05_ST-347p093922324_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p84349461565e-06_H-1d842653b1,folder,,,,,4e13ed3bfdd7f877d8e7ced4535466e0d014ac66,2026-08-05T20:44:10+00:00,experiment folder
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,folder,,,,,2ac00f40cf23a539945d2d83da82f493695b1db3,2026-08-05T20:44:50+00:00,experiment folder
P-279p19481345_VX-0p961152667742_LS-7p84955743249e-05_ST-372p579911887_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p01909921797e-06_H-6ea4fcc339,folder,,,,,9e2cd6058498fb20ec7415a525e5cefedcc07ea0,2026-08-05T20:45:57+00:00,experiment folder
P-282p804328276_VX-0p543976889672_LS-5p22197252327e-05_ST-303p777238342_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p8682454983e-06_H-cfd320609e,folder,,,,,ead5c42dda62df239fa69ddd71d299b72977ab6f,2026-08-05T20:46:53+00:00,experiment folder
P-287p102038097_VX-0p362628106341_LS-6p67475186474e-05_ST-334p763632341_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p33032175903e-05_H-c5f6eebf67,folder,,,,,0b7ff140893b1aac17b13df04dcd87cddc4d9843,2026-08-05T20:47:45+00:00,experiment folder
P-292p980726174_VX-0p558994342483_LS-6p4603431573e-05_ST-342p453415035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p62999897564e-06_H-0e4c2fc094,folder,,,,,f5edda03756bfe43b989e5a4ff7cabcaadfff03b,2026-08-05T20:48:37+00:00,experiment folder
P-293p577290228_VX-0p952339824621_LS-7p01980103413e-05_ST-347p682708595_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06554538443e-06_H-1d842653b1,folder,,,,,5ea6f0b30b950e3921fa39e18f506846ceefb08d,2026-08-05T20:49:44+00:00,experiment folder
P-293p648784497_VX-0p426690912013_LS-5p33940457289e-05_ST-351p677261216_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13058902058e-05_H-5799d46da7,folder,,,,,0504f202f95a328b6c74493469e42ffa8a1f7888,2026-08-05T20:50:41+00:00,experiment folder
P-307p26373251_VX-0p980958450675_LS-7p64412572662e-05_ST-372p845922747_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91776241868e-06_H-0e4c2fc094,folder,,,,,1dce3b9fc4e1f5f042ed0c0a59fe14c83afa0654,2026-08-05T20:51:43+00:00,experiment folder
P-307p533441342_VX-0p76958695679_LS-6p29715413405e-05_ST-358p843506265_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p26845421489e-06_H-0602c4a780,folder,,,,,58be204b2e435cc227865efa22032c6fd3d168c9,2026-08-05T20:52:41+00:00,experiment folder
P-308p624203673_VX-0p258745269308_LS-8p46230110859e-05_ST-352p536460601_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p86442852305e-05_H-19ea1511f8,folder,,,,,9a50617e9854161bd555737bb86de7fa6c75e7d5,2026-08-05T20:53:23+00:00,experiment folder
P-310p791038761_VX-0p793031296086_LS-6p97064070297e-05_ST-311p244290057_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p08314025792e-06_H-9f078c62f6,folder,,,,,10bf669152d69bf7d6337e590e951a759de34a3d,2026-08-05T20:54:23+00:00,experiment folder
P-311p847977036_VX-0p831533579891_LS-6p59632228328e-05_ST-369p023839283_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p80147419139e-06_H-0602c4a780,folder,,,,,6b60928b0989ff74329d50b3eae50272493ebd8c,2026-08-05T20:55:31+00:00,experiment folder
P-319p96920879_VX-0p866402209965_LS-6p35942162539e-05_ST-320p061265262_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56799203364e-06_H-560be51b32,folder,,,,,2f4487ee5e7b6a07d83b676f917e348282057da2,2026-08-05T20:56:33+00:00,experiment folder
P-323p763442528_VX-0p850556183123_LS-6p97450047543e-05_ST-350p102665969_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67172480635e-06_H-fe613e406c,folder,,,,,d0973a7f4c8e3f9e205670cfd7116efa39ed30e9,2026-08-05T20:57:36+00:00,experiment folder
P-324p489523844_VX-0p639524903021_LS-7p4699050731e-05_ST-392p096101418_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p54328811939e-06_H-eed8ed7ef3,folder,,,,,34f2b53aed00b6df543032adf2144370d80f1f0a,2026-08-05T20:58:34+00:00,experiment folder
P-326p931045044_VX-0p255856443683_LS-6p48737236991e-05_ST-399p817710522_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p88547942494e-05_H-9cf0389d20,folder,,,,,b570138bc32a8606d67ac4ce68082ae2b3d014be,2026-08-05T20:59:11+00:00,experiment folder
P-328p176471421_VX-0p746856862244_LS-5p78341655667e-05_ST-308p284457774_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p45923047225e-06_H-354781c6a2,folder,,,,,b315f97df874a4446d28d715e252242e9d08ce52,2026-08-05T21:00:06+00:00,experiment folder
P-335p17845091_VX-0p53366627312_LS-7p35439468085e-05_ST-327p916348879_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p03958306155e-06_H-1d842653b1,folder,,,,,3f72d59cad90e22e80b0b7558d1c7071f063dd42,2026-08-05T21:00:52+00:00,experiment folder
P-336p384535968_VX-0p857000372961_LS-5p14827567032e-05_ST-367p720955238_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p62907643359e-06_H-1d842653b1,folder,,,,,116ffd97d8582eca117205b188799013758e6b67,2026-08-05T21:01:47+00:00,experiment folder
P-339p704237738_VX-0p701398887747_LS-5p24684299583e-05_ST-300p218383071_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p87785607775e-06_H-1d842653b1,folder,,,,,1f06f90f6e03a498f9950449af4e8784a9cbf217,2026-08-05T21:02:53+00:00,experiment folder
P-340p203296502_VX-0p374609743194_LS-5p54750053524e-05_ST-307p813155606_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p28777232591e-05_H-22f5435fc5,folder,,,,,83fca079391d829d117ae9566c9635741e5fd827,2026-08-05T21:03:37+00:00,experiment folder
P-341p923576441_VX-0p300981342968_LS-7p54559898543e-05_ST-360p882535069_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60279722173e-05_H-1d842653b1,folder,,,,,3e2193797cecd2b48c7b7424bdac0c14fc35b40b,2026-08-05T21:04:31+00:00,experiment folder
P-342p674555398_VX-0p462731136977_LS-5p8783513777e-05_ST-328p309527448_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p04253209208e-05_H-add9572a86,folder,,,,,8e307bb72385fd9bad217cc3903fd864c4f1ad3a,2026-08-05T21:05:34+00:00,experiment folder
P-347p783460623_VX-0p850325890926_LS-5p3362114496e-05_ST-354p131736173_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67326086915e-06_H-d1ce08951f,folder,,,,,b9e9d545f7bea80bf13f1e5480494d3a046fdb8e,2026-08-05T21:06:30+00:00,experiment folder
P-348p497115387_VX-0p94790268949_LS-7p31988762132e-05_ST-305p038657876_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p08925721649e-06_H-1d842653b1,folder,,,,,1f42ece9661ec0865fe3ec933a45eb0f3068bdca,2026-08-05T21:07:41+00:00,experiment folder
P-352p513614722_VX-0p929202686833_LS-7p33895545023e-05_ST-314p010655484_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p19167741481e-06_H-1553ff852f,folder,,,,,53cfbf488f50d7dc37d06a12af22689c65b2383f,2026-08-05T21:08:42+00:00,experiment folder
P-353p971838789_VX-0p831374608218_LS-4p0859447809e-05_ST-397p346534493_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p80258352291e-06_H-eac21b41c2,folder,,,,,a288d4d28c82ad16c4bc4a7884a45b07962a30a0,2026-08-05T21:09:47+00:00,experiment folder
P-354p619445985_VX-0p364015239092_LS-5p30095356481e-05_ST-318p142674345_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p32525237544e-05_H-1553ff852f,folder,,,,,5933bb85e772d735fb93a5d4994752bb707e4d14,2026-08-05T21:10:39+00:00,experiment folder
P-355p313197397_VX-0p977425276438_LS-4p00293473664e-05_ST-317p253821106_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p9355390323e-06_H-4dbd940f3b,folder,,,,,60042b5cae7760c312b51965e16fdaff11503e15,2026-08-05T21:11:37+00:00,experiment folder
P-358p08766286_VX-0p398145183006_LS-4p39068251559e-05_ST-301p093308231_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21164861687e-05_H-3d091b92d3,folder,,,,,111171ad3f6d6efe2fbb049c466b8372d99eb9e7,2026-08-05T21:12:28+00:00,experiment folder
P-360p567405001_VX-0p20359066256_LS-4p0817768449e-05_ST-337p353350673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p36951957538e-05_H-a3855470b8,folder,,,,,c99921d5dfbe682ae26cd9a770feef2269501ca7,2026-08-05T21:13:18+00:00,experiment folder
P-363p673556898_VX-0p448546579177_LS-4p04529881073e-05_ST-391p93586396_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p07550047798e-05_H-f55fc58583,folder,,,,,7127590c71df0a360dc4d3bd2e90c150499e4557,2026-08-05T21:14:18+00:00,experiment folder
P-364p483174853_VX-0p95103094401_LS-4p26115279421e-05_ST-393p929813999_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p07251697056e-06_H-1ef68d8f61,folder,,,,,efbaebfedccfe22a170cc19b2a3c097cebe12c9a,2026-08-05T21:15:22+00:00,experiment folder
P-367p938083726_VX-0p695829187084_LS-4p35800266683e-05_ST-364p389584597_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p93290924348e-06_H-c87ffcf9e3,folder,,,,,8349baa0409f72b38abe8ec527cec0ad7e2381c3,2026-08-05T21:16:37+00:00,experiment folder
P-369p066732517_VX-0p471239257303_LS-5p48020687799e-05_ST-388p757421411_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p02370940626e-05_H-1553ff852f,folder,,,,,2277280169bae904a1b911286b75f15b79b92bc7,2026-08-05T21:17:37+00:00,experiment folder
P-370p938359136_VX-0p662619902131_LS-4p40125404953e-05_ST-395p513826563_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p28037384253e-06_H-3273b99318,folder,,,,,df95410554b29c69501bb80f0529a60474068254,2026-08-05T21:18:28+00:00,experiment folder
P-372p630059968_VX-0p727703112845_LS-4p39975555357e-05_ST-362p949632289_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p62924277478e-06_H-54d2aec398,folder,,,,,abf2610423b6fb2eac72df514438a4ad6f019aa6,2026-08-05T21:19:34+00:00,experiment folder
P-373p935133861_VX-0p314504521571_LS-4p29297292387e-05_ST-349p298273812_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p53387956997e-05_H-c87ffcf9e3,folder,,,,,2889dba76e30b4866c455475e0ee0f69735521ce,2026-08-05T21:20:26+00:00,experiment folder
P-374p135097027_VX-0p852003077267_LS-4p24872306812e-05_ST-324p485874926_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p66209293338e-06_H-c87ffcf9e3,folder,,,,,83d9ec5d25a50db7af99d3327d9ea8bbc434b64e,2026-08-05T21:21:24+00:00,experiment folder
P-375p190327887_VX-0p471971299611_LS-7p58652830639e-05_ST-330p289975384_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p02212160082e-05_H-1553ff852f,folder,,,,,c9a0cf8369215169848e4dc8868da2760bc46aa9,2026-08-05T21:22:29+00:00,experiment folder
P-377p008330657_VX-0p791215989527_LS-4p31405408456e-05_ST-371p11107289_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p09709695819e-06_H-3d091b92d3,folder,,,,,71be6b59bebf1b2ba5d92b44c88a95f539a517ce,2026-08-05T21:23:40+00:00,experiment folder
P-377p125910628_VX-0p77115452106_LS-4p31707402483e-05_ST-313p190582012_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p25571201526e-06_H-8b3ff695c9,folder,,,,,125392bf44e2bd465e934ac8ee49d4ead7297614,2026-08-05T21:24:48+00:00,experiment folder
P-378p283018896_VX-0p735158781064_LS-4p42419225112e-05_ST-367p022862863_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p56201180925e-06_H-36d24309a8,folder,,,,,5723a5f6584e361ae8003d5515b009c2b2113aa9,2026-08-05T21:25:55+00:00,experiment folder
P-378p699667122_VX-0p273966982762_LS-4p19552514454e-05_ST-349p537322979_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p76084014007e-05_H-c87ffcf9e3,folder,,,,,809c0bfa0d0c70c75c9209f77a9ee0868f7611a4,2026-08-05T21:26:54+00:00,experiment folder
P-378p895448518_VX-0p547210222693_LS-4p25171421559e-05_ST-392p752580943_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p81584517788e-06_H-dc75daed1b,folder,,,,,af38ab33d28a64808becba6743ff42b8f70dd512,2026-08-05T21:27:53+00:00,experiment folder
P-379p421209359_VX-0p229921993373_LS-5p57538994548e-05_ST-334p989783011_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09815534923e-05_H-1553ff852f,folder,,,,,37a19fd9dced2581baba1f48165e081d7e651577,2026-08-05T21:28:41+00:00,experiment folder
P-383p924442814_VX-0p598551929363_LS-4p34843261877e-05_ST-301p171019532_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p05965258211e-06_H-82800d7335,folder,,,,,3f72ab0c5d1634cd9555442f27d78e6cc0fe660e,2026-08-05T21:29:41+00:00,experiment folder
P-385p522203_VX-0p931994182449_LS-4p05647861864e-05_ST-365p262393292_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17612737704e-06_H-3a5de7627d,folder,,,,,fca681a1901b2a86ecad72fff1a5189b64bf272c,2026-08-05T21:30:43+00:00,experiment folder
P-385p792960663_VX-0p466570238049_LS-4p25767555058e-05_ST-363p826454642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p03395377793e-05_H-3d091b92d3,folder,,,,,36707a7d3c595989c8e9027b2fb33d851ebd4629,2026-08-05T21:31:50+00:00,experiment folder
P-387p363679816_VX-0p298546823055_LS-4p09005526538e-05_ST-395p436254411_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61586733821e-05_H-c87ffcf9e3,folder,,,,,3028379d52796a02f7d477c6f6cd0ab89b5e1cfd,2026-08-05T21:32:46+00:00,experiment folder
P-389p770210211_VX-0p908238681403_LS-4p3221586392e-05_ST-323p581279452_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p31151194261e-06_H-8b3ff695c9,folder,,,,,14a5d010085e4fde3e20a4c98b7cd7427670dbd2,2026-08-05T21:33:44+00:00,experiment folder
P-391p91054261_VX-0p798138981731_LS-4p10405950637e-05_ST-398p591592241_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p04421123819e-06_H-eac21b41c2,folder,,,,,5d69972c3b2129ef0523ae0a3a180100f03aacbc,2026-08-05T21:34:49+00:00,experiment folder
P-394p301389958_VX-0p965504599187_LS-4p1845661123e-05_ST-386p588977515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p99647604691e-06_H-aae9cbe76f,folder,,,,,df78601111ecaa7089dcc70aa904cc9322668f30,2026-08-05T21:35:57+00:00,experiment folder
P-399p256835613_VX-0p656366203199_LS-4p10009761764e-05_ST-341p515144691_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p34973948918e-06_H-3c3f1974a9,folder,,,,,ce6a54fa0bae11891f2ab4a19c734a88ea20e47d,2026-08-05T21:36:54+00:00,experiment folder
P-400p342090514_VX-0p84724542505_LS-4p08786684736e-05_ST-395p5494372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69388805225e-06_H-39de960155,folder,,,,,2146bbb9985773086c2d716e0e5f8ef402a6ef22,2026-08-05T21:37:57+00:00,experiment folder
P-404p674556304_VX-0p544519129004_LS-4p43635630435e-05_ST-368p185027338_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p85941438245e-06_H-4d45e0bf17,folder,,,,,2378b925beb21a4bc4eb2912819138174a2c78a3,2026-08-05T21:38:57+00:00,experiment folder
P-406p350963493_VX-0p484226878203_LS-4p36170368492e-05_ST-370p554621114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p96252133074e-06_H-778de5c076,folder,,,,,504224074209adec64684da26aaa99204705acfc,2026-08-05T21:39:55+00:00,experiment folder
P-408p574656479_VX-0p243547442248_LS-8p65536608509e-05_ST-318p028622224_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p98077243534e-05_H-1553ff852f,folder,,,,,dacbe4db7ea9b99f5e477194ffc419481e26f90f,2026-08-05T21:40:45+00:00,experiment folder
P-409p380479822_VX-0p571506017722_LS-4p19025576691e-05_ST-383p379922389_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p44106702891e-06_H-86665dad6a,folder,,,,,bcfd7195ee92ec3ca1085c420470d64b1808c442,2026-08-05T21:41:51+00:00,experiment folder
P-413p007329362_VX-0p214914258115_LS-4p25156575745e-05_ST-342p625619244_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p24467219873e-05_H-c87ffcf9e3,folder,,,,,bc0f3c6e2691f3df809527b5cf0410ff71dfb0e8,2026-08-05T21:42:41+00:00,experiment folder
P-413p458184039_VX-0p35207482727_LS-4p49853708666e-05_ST-303p358380963_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37019753455e-05_H-ff013f97fe,folder,,,,,c7f177a43c78ad162c62c0d71c6b883fe6c3ec58,2026-08-05T21:43:18+00:00,experiment folder
P-420p548248194_VX-0p890019823061_LS-4p2728397196e-05_ST-342p58191385_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p42023950256e-06_H-39de960155,folder,,,,,f04d91de443bd0ad8e98e38e3c86b7f54ca26fa1,2026-08-05T21:44:24+00:00,experiment folder
P-422p617573631_VX-0p52186874631_LS-4p33544604908e-05_ST-334p849986924_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p24393468113e-06_H-eac21b41c2,folder,,,,,455dfda41a1d5e7c5465336f9e3939849c413b5b,2026-08-05T21:45:19+00:00,experiment folder
P-423p354289604_VX-0p98992750487_LS-4p35270321082e-05_ST-379p923005206_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p87320594618e-06_H-4d45e0bf17,folder,,,,,34a661520b970d2af103441ce3d084d05c86f5ce,2026-08-05T21:46:23+00:00,experiment folder
