experiment_name,complete_content_bundle_sha256,file_count,total_size_bytes,partition
P-250p363893775_VX-0p962117015407_LS-8p16921850603e-05_ST-395p976068127_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p01406848207e-06_H-0f2c16c7e5,fb810d53b7ad22a61dc74ad148e82bf0378b3c41ba2ef156b58ce77fae17abe7,1287,71946085,new-data
P-250p760727959_VX-0p576945875618_LS-7p55521762294e-05_ST-375p926323236_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p36147861851e-06_H-a88ac79600,d984ef5ec406c7e7aa8c708e884162cb173c56deb18d9bfc97a251cb7422ba0e,795,68492050,new-data
P-251p6022239_VX-0p703685008905_LS-6p09329521029e-05_ST-391p344263507_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p85551140349e-06_H-0e4c2fc094,8d04bf7f73803d697c614044c5a06bec64ad11802aeae05a39d1875bdce71430,957,69424211,new-data
P-252p710023356_VX-0p579349155213_LS-8p35702038612e-05_ST-362p250166341_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p32679319476e-06_H-1d842653b1,06f41c46237f6765f5f6cc75f566a82f5946d1d6f24fcdf2449248f95bb31a11,798,68485957,new-data
P-255p411547814_VX-0p885409904065_LS-6p83114026847e-05_ST-348p701073765_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p44846017745e-06_H-89021150a8,53be5dbd8e0b421a5e9bdb658fabe19a773f5e4f67d17efa5686143b0aa9b462,1200,71185870,new-data
P-255p66284442_VX-0p61175678634_LS-8p38548151022e-05_ST-392p782565278_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p88568383831e-06_H-1d842653b1,8f8676870e2fdf6aa235f76f34b149c6ca22330cfbebd649315d56a8c140005d,834,68806891,new-data
P-256p84590034_VX-0p686841697171_LS-8p87652204691e-05_ST-323p817390946_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0236280396e-06_H-27614c4053,22503333ef906bc2e8be24f8a1763077806fc46aee57462444856caefca9345d,930,69475716,new-data
P-258p098094226_VX-0p965907163653_LS-4p72561688305e-05_ST-378p378118453_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p99439364832e-06_H-985b11a49e,6f4d3813c78a55465829b3522832bc88eb05cf4a7755d1c63e5832ef66042a79,1272,70136776,new-data
P-260p125654688_VX-0p378472963537_LS-6p21275317791e-05_ST-359p026868384_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27462753427e-05_H-0602c4a780,f7c9afd9c5020ed76a3294acac0ef6b8b8a5ca86cfd9072fd5f0834f1a308ec9,534,66565287,new-data
P-261p886347681_VX-0p412060740992_LS-8p23359668267e-05_ST-378p690023731_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p17073045867e-05_H-0e4c2fc094,2b14ae150ce75c00b9510fa5bbece7f8f682035bfe96338fe6856576e84d787e,576,67016664,new-data
P-263p723264659_VX-0p501861307944_LS-7p03164616445e-05_ST-399p080626763_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p61245771821e-06_H-1d842653b1,3fd72bf6f5c88df5a09ea91220a927f152b9ee79721b1d9ae73b69c2900bbda6,699,67694449,new-data
P-264p370573209_VX-0p395776293281_LS-4p78236029631e-05_ST-378p311267492_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21890085003e-05_H-985b11a49e,03da3445877a4d11844f3ee1a48a90925cb10d93ff34f955488eb86368e58148,555,67006703,new-data
P-265p432977562_VX-0p293015283246_LS-7p41925746724e-05_ST-326p902943993_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p64637166689e-05_H-1d842653b1,998f1efd170bf6896020af94630101702b206b058d212a8ebe577b4af7d0c092,426,65886119,new-data
P-267p46239641_VX-0p483361678819_LS-7p67845272617e-05_ST-366p829607628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p98035387249e-06_H-1d842653b1,84ddc6a395c45b674f401f689bf2fad43913b94d2af3cbdbc281de6d64f056c9,675,67651839,new-data
P-267p660345133_VX-0p739236683111_LS-7p20061497304e-05_ST-322p433694738_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p52581333317e-06_H-0e4c2fc094,1f148be758838ea1bc579dbbff38411bcf90dd58e6e7a387b3fcb831dadf5f4c,1005,70018886,new-data
P-270p660461155_VX-0p506275452772_LS-4p55363433165e-05_ST-392p157982605_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p52864804446e-06_H-b5aba20bdc,3f90b3b18c9a8d458ff8b54a59caa9846f60e076b335b74557dee56331035461,699,68583000,new-data
P-273p06384474_VX-0p951903552318_LS-4p77154604482e-05_ST-314p535783501_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06786700319e-06_H-b5afaa2141,27f68c1a695e887a661708e94d48fe65284033f9dbccbd6e71eb630bf5b84389,1266,70184459,new-data
P-273p444240295_VX-0p704920639812_LS-6p35261824567e-05_ST-347p093922324_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p84349461565e-06_H-1d842653b1,964e0f6ead241bc32d50a611c9125db0b776068ce777a128f95ca0e92d8f4efb,957,69701465,new-data
P-277p972333632_VX-0p331196372511_LS-4p5620211888e-05_ST-324p411035281_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4565741063e-05_H-0e4c2fc094,2207242d12962a495b70b201a376c45b2d6c1887682c6fcaddc85ae7bd60fa5c,477,66238134,new-data
P-279p19481345_VX-0p961152667742_LS-7p84955743249e-05_ST-372p579911887_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p01909921797e-06_H-6ea4fcc339,4ec7fc9af564340561bb01bf25dd29a6a3e6f0455fc5433214a5630786d878ee,1287,72186601,new-data
P-282p804328276_VX-0p543976889672_LS-5p22197252327e-05_ST-303p777238342_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p8682454983e-06_H-cfd320609e,1cc59bac234a3e53068e096be406a31b0f650f68b567b5e047be714ca4447bbb,747,69194050,new-data
P-287p102038097_VX-0p362628106341_LS-6p67475186474e-05_ST-334p763632341_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p33032175903e-05_H-c5f6eebf67,68c9ff559f6cf167ed2eec175dd2e49fe9b36ca51c35acd45b9f7553b76ea28d,516,66475535,new-data
P-292p980726174_VX-0p558994342483_LS-6p4603431573e-05_ST-342p453415035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p62999897564e-06_H-0e4c2fc094,50dd312f806287acf9ab5b5ea22c8234d1e3336eb3f13c19a32568f428d91b4d,768,68286538,new-data
P-293p577290228_VX-0p952339824621_LS-7p01980103413e-05_ST-347p682708595_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06554538443e-06_H-1d842653b1,33a4d6e6c89c8d2bdc0495814be0431ad875a899d05dcec46f52a50679184401,1278,71964922,new-data
P-293p648784497_VX-0p426690912013_LS-5p33940457289e-05_ST-351p677261216_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13058902058e-05_H-5799d46da7,f3c95b9e75ca62d98041ea18c20a16bd8110a7e01b391a4850a026ce75bdaf94,588,67616405,new-data
P-307p26373251_VX-0p980958450675_LS-7p64412572662e-05_ST-372p845922747_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91776241868e-06_H-0e4c2fc094,bd2ac6dd47e91d284143f5fb76fe89d91c2124c636f84a9b501d451da18efdce,1323,72509501,new-data
P-307p533441342_VX-0p76958695679_LS-6p29715413405e-05_ST-358p843506265_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p26845421489e-06_H-0602c4a780,551b6ea00379200ec4c9358cccebc10b372b0ce29486a89f5283d4c02f8d751d,1047,70400089,new-data
P-308p624203673_VX-0p258745269308_LS-8p46230110859e-05_ST-352p536460601_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p86442852305e-05_H-19ea1511f8,de8a446c812475f629770814abd114dd10629d288ef39634b59e41f088e67632,381,65732412,new-data
P-310p791038761_VX-0p793031296086_LS-6p97064070297e-05_ST-311p244290057_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p08314025792e-06_H-9f078c62f6,589d08dbb37ab2a78bab378d0d5966965fbbd894501b49d65fe7c6a9c5ac46dd,1074,70815611,new-data
P-311p847977036_VX-0p831533579891_LS-6p59632228328e-05_ST-369p023839283_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p80147419139e-06_H-0602c4a780,2b57341798d4f0b50884e4b7beb3f075338dcbd9d6c271bcd5ad1ddfd1d5df73,1113,70932365,new-data
P-319p96920879_VX-0p866402209965_LS-6p35942162539e-05_ST-320p061265262_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56799203364e-06_H-560be51b32,b9030caffd7d3ab329df9c95053f962cf5fa404b93d6f5829518931ac08feda5,1170,71312635,new-data
P-323p763442528_VX-0p850556183123_LS-6p97450047543e-05_ST-350p102665969_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67172480635e-06_H-fe613e406c,456dd52ad33f1fedd1293dfc3fa7205bafd920e1eca069a5167e4d351dc612ac,1146,71456979,new-data
P-324p489523844_VX-0p639524903021_LS-7p4699050731e-05_ST-392p096101418_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p54328811939e-06_H-eed8ed7ef3,7d289bdcce07626b628ea1538bfa2210b4ae06de372170e83c9d480d00749843,873,69155393,new-data
P-326p931045044_VX-0p255856443683_LS-6p48737236991e-05_ST-399p817710522_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p88547942494e-05_H-9cf0389d20,9a3a5249b558bab4e6bebe49e71e3419039d06c62310edbeaf1cdc2d34b88ea8,378,65661796,new-data
P-328p176471421_VX-0p746856862244_LS-5p78341655667e-05_ST-308p284457774_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p45923047225e-06_H-354781c6a2,e0e5a5a2742db8d6eb3073185220fcf1c4c1c1b1f0d098c0826af8ca63898df3,1017,70063138,new-data
P-335p17845091_VX-0p53366627312_LS-7p35439468085e-05_ST-327p916348879_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p03958306155e-06_H-1d842653b1,d77dbe833229fee5c55de379172663c35af52467228c6c81b26f14462485ee7e,738,68200283,new-data
P-336p384535968_VX-0p857000372961_LS-5p14827567032e-05_ST-367p720955238_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p62907643359e-06_H-1d842653b1,60ece29cef944497272890f2018cc9a32b77550bee7a4c38f2682c26e8ca3d6c,1164,70789646,new-data
P-339p704237738_VX-0p701398887747_LS-5p24684299583e-05_ST-300p218383071_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p87785607775e-06_H-1d842653b1,711c6141e9dae64135c0ee34d5b72ceb8f7d641f2f399331c756e7f5a9c6b73e,948,69423325,new-data
P-340p203296502_VX-0p374609743194_LS-5p54750053524e-05_ST-307p813155606_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p28777232591e-05_H-22f5435fc5,4a26d72f7549a00a1297d2df000c542f440c10fc7a6894e2f4b6651b4cb4cf6d,534,67048324,new-data
P-341p923576441_VX-0p300981342968_LS-7p54559898543e-05_ST-360p882535069_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60279722173e-05_H-1d842653b1,4d2f3a82c6881013144d9ee86ec6e2c37be342fc59d43076e5f90609054b8e69,438,66184357,new-data
P-342p674555398_VX-0p462731136977_LS-5p8783513777e-05_ST-328p309527448_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p04253209208e-05_H-add9572a86,364e2887523f50b4181d3a6c11a3700b61c0f97a2c9cbe6f15a213244a4d6d8b,645,68033327,new-data
P-347p783460623_VX-0p850325890926_LS-5p3362114496e-05_ST-354p131736173_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p67326086915e-06_H-d1ce08951f,e91f7c4fc523383db9db7f424b027c4e330d604043397857e78635fc976e116c,1143,70964648,new-data
P-348p497115387_VX-0p94790268949_LS-7p31988762132e-05_ST-305p038657876_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p08925721649e-06_H-1d842653b1,180195103b1d3ad68e1b731ef84295fc9cf975203782e91fde0137f6e1594632,1269,72504748,new-data
P-352p513614722_VX-0p929202686833_LS-7p33895545023e-05_ST-314p010655484_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p19167741481e-06_H-1553ff852f,3142a13bbadb03579ca79d9eeef3ce99de444b4806ca49aa3070b4c75e5e8a7a,1251,72463563,new-data
P-353p971838789_VX-0p831374608218_LS-4p0859447809e-05_ST-397p346534493_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p80258352291e-06_H-eac21b41c2,eb4c427460832f09bf3425404b09431d3ef67a141b3ac75a357e476aa3db7b07,1116,70467865,new-data
P-354p619445985_VX-0p364015239092_LS-5p30095356481e-05_ST-318p142674345_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p32525237544e-05_H-1553ff852f,ea67d3069f1360a1e4a19253f3e7a083651ccf615f5c23de03b1dba762747032,516,66972278,new-data
P-355p313197397_VX-0p977425276438_LS-4p00293473664e-05_ST-317p253821106_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p9355390323e-06_H-4dbd940f3b,0c09674bbbed26859997c4ca43608be445d70a4550782694342324988db107d0,1299,70102412,new-data
P-358p08766286_VX-0p398145183006_LS-4p39068251559e-05_ST-301p093308231_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21164861687e-05_H-3d091b92d3,70462fe508a97c649880130644162e4320ee75d25f6e4899d4a31408089cc2c5,558,67474410,new-data
P-360p567405001_VX-0p20359066256_LS-4p0817768449e-05_ST-337p353350673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p36951957538e-05_H-a3855470b8,679bd301d6c12fd1f3f95b537b82ebdf5138305f3a3d63f40105d66f1150a856,309,64900788,new-data
P-363p673556898_VX-0p448546579177_LS-4p04529881073e-05_ST-391p93586396_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p07550047798e-05_H-f55fc58583,7dba0de6e7bb29dae6d7937407e0db55b28128fde908d34f8ae8e7817b717341,621,68165605,new-data
P-364p483174853_VX-0p95103094401_LS-4p26115279421e-05_ST-393p929813999_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p07251697056e-06_H-1ef68d8f61,5390a4b5cb459ea5d4a8314dec4d88aee1a3b0dc839344770e11e1792eb49372,1269,70541188,new-data
P-367p938083726_VX-0p695829187084_LS-4p35800266683e-05_ST-364p389584597_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p93290924348e-06_H-c87ffcf9e3,b3ffc0f47b5dd824118b79e98c222969c1a82444f5162e69877b1069cc1f0a73,945,70551249,new-data
P-369p066732517_VX-0p471239257303_LS-5p48020687799e-05_ST-388p757421411_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p02370940626e-05_H-1553ff852f,2f55de19275ae3dd0d62ec5bad6cfe9abe2b3a0aeb590299392c6c807718da21,660,68464803,new-data
P-370p938359136_VX-0p662619902131_LS-4p40125404953e-05_ST-395p513826563_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p28037384253e-06_H-3273b99318,f133b09792a3cc06467d8b499731d012a966a11f58b7a00e18399484ba1cf8d8,900,70162716,new-data
P-372p630059968_VX-0p727703112845_LS-4p39975555357e-05_ST-362p949632289_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p62924277478e-06_H-54d2aec398,ce54b4f2f869682f280092005e6aa4c3c379bcc8f8738cde990b9bcba41caa0f,990,70613430,new-data
P-373p935133861_VX-0p314504521571_LS-4p29297292387e-05_ST-349p298273812_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p53387956997e-05_H-c87ffcf9e3,0c0ea5ff6aee966b1d1b2a500aa9c6c1bbc41f427acb9a6f2a7d552f433b8987,453,66294957,new-data
P-374p135097027_VX-0p852003077267_LS-4p24872306812e-05_ST-324p485874926_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p66209293338e-06_H-c87ffcf9e3,8073eb97d49f4828890fb57fec375a450ff7bb82b86091fc624faf611add8281,1143,70637536,new-data
P-375p190327887_VX-0p471971299611_LS-7p58652830639e-05_ST-330p289975384_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p02212160082e-05_H-1553ff852f,9554f0942e96724972df65b2f43af19f9ce88a4aeb28a677cffe4fa9f348cf10,654,67818361,new-data
P-377p008330657_VX-0p791215989527_LS-4p31405408456e-05_ST-371p11107289_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p09709695819e-06_H-3d091b92d3,b465365f8e22f8bbe19e5533bea1dfbedcc527476ab420d78fdee787c7e1021a,1059,69992612,new-data
P-377p125910628_VX-0p77115452106_LS-4p31707402483e-05_ST-313p190582012_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p25571201526e-06_H-8b3ff695c9,348279649f4d5b7a4ffe20dbad99db7208e18ee9b094b9af359b7a4b16b01917,1047,70224406,new-data
P-378p283018896_VX-0p735158781064_LS-4p42419225112e-05_ST-367p022862863_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p56201180925e-06_H-36d24309a8,2b4f6f579ac4066b958f7592d006ebc88a3ac5ceba845a2d3296975426bb6e3c,1002,70603109,new-data
P-378p699667122_VX-0p273966982762_LS-4p19552514454e-05_ST-349p537322979_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p76084014007e-05_H-c87ffcf9e3,3ca5720804c2b2f4a271777198806fad6015dfc1b227f1ea058eb37e37290751,402,65767076,new-data
P-378p895448518_VX-0p547210222693_LS-4p25171421559e-05_ST-392p752580943_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p81584517788e-06_H-dc75daed1b,8f912d7c62e0323ba3d9082bbabe34a92394d006086e1f2968ffe6684d2f743c,753,69585241,new-data
P-379p421209359_VX-0p229921993373_LS-5p57538994548e-05_ST-334p989783011_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09815534923e-05_H-1553ff852f,00b5c8b679554423867b5384daa19755adee346141bf0b2cbded4b3b45a75e34,345,65361259,new-data
P-383p924442814_VX-0p598551929363_LS-4p34843261877e-05_ST-301p171019532_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p05965258211e-06_H-82800d7335,19058b3fc841b6d365a05c4e9e3671acd62737e9511f90f420169631cc96797a,822,68672339,new-data
P-385p522203_VX-0p931994182449_LS-4p05647861864e-05_ST-365p262393292_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17612737704e-06_H-3a5de7627d,3625fd66701fdd1ed8f5c71a25ec53b988a7fa865dd1597f8c5d15ce527969b2,1230,70153091,new-data
P-385p792960663_VX-0p466570238049_LS-4p25767555058e-05_ST-363p826454642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p03395377793e-05_H-3d091b92d3,a65472578b264b18bbd7900b910c3230825b1404da00970ba4f7e8c24929dae9,648,68470038,new-data
P-387p363679816_VX-0p298546823055_LS-4p09005526538e-05_ST-395p436254411_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61586733821e-05_H-c87ffcf9e3,221852b1e28c78a1d3c789a8ef911c07863d341c50bbe7c570a7de76c230615b,432,66088148,new-data
P-389p770210211_VX-0p908238681403_LS-4p3221586392e-05_ST-323p581279452_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p31151194261e-06_H-8b3ff695c9,369044477e2d2868fe571e4c6c110fad4533fafc16b10471c31e275aa5cdf0b3,1218,70817820,new-data
P-391p91054261_VX-0p798138981731_LS-4p10405950637e-05_ST-398p591592241_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p04421123819e-06_H-eac21b41c2,e4ce747db6065f5084658ff4aad038486b8c63f125867d3ea0f3f9d715a6702c,1077,70367382,new-data
P-394p301389958_VX-0p965504599187_LS-4p1845661123e-05_ST-386p588977515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p99647604691e-06_H-aae9cbe76f,c8c5e840e9407a176cfc079dde2ae22df468600a44cf83063ffb3f7a4029d704,1305,70575835,new-data
P-399p256835613_VX-0p656366203199_LS-4p10009761764e-05_ST-341p515144691_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p34973948918e-06_H-3c3f1974a9,6cd7bf1141e92046a1c4cba0d36ec6f85e060edbf7433acddb06f12b4d36ef10,897,70653467,new-data
P-400p342090514_VX-0p84724542505_LS-4p08786684736e-05_ST-395p5494372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69388805225e-06_H-39de960155,069dacc4f70b0beacf2fd78a499d745028de824210dab0d94787bbf8d6cea2de,1125,70213741,new-data
P-404p674556304_VX-0p544519129004_LS-4p43635630435e-05_ST-368p185027338_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p85941438245e-06_H-4d45e0bf17,97d9aa9f695e2c15686feb59b5145996723727321a8e15039ab44c2c74c59e28,750,69581921,new-data
P-406p350963493_VX-0p484226878203_LS-4p36170368492e-05_ST-370p554621114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p96252133074e-06_H-778de5c076,556023ce391ced40a2c38df07e37cb59734dcbe1e4d32898342806b0b827e137,675,68698931,new-data
P-408p574656479_VX-0p243547442248_LS-8p65536608509e-05_ST-318p028622224_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p98077243534e-05_H-1553ff852f,a3de5aad3879a58dd45cc7f5bf542f66d3acbd6c904c187ec82118cabcc0cb3b,363,65801013,new-data
P-409p380479822_VX-0p571506017722_LS-4p19025576691e-05_ST-383p379922389_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p44106702891e-06_H-86665dad6a,d37e33a588704138cf1c331d7753782e9ac0f18ea922f44fda0fb6899b0650d7,789,69923857,new-data
P-413p007329362_VX-0p214914258115_LS-4p25156575745e-05_ST-342p625619244_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p24467219873e-05_H-c87ffcf9e3,6b9977ee25b9766e9441617c5c211470e07ab83db0d59d5fd78d46899768364f,324,65042808,new-data
P-413p458184039_VX-0p35207482727_LS-4p49853708666e-05_ST-303p358380963_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37019753455e-05_H-ff013f97fe,f037530614e124888ffe247fc8c59584391f63249dd3da2811dca788d36df8bc,495,66844145,new-data
P-420p548248194_VX-0p890019823061_LS-4p2728397196e-05_ST-342p58191385_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p42023950256e-06_H-39de960155,ccd4e69e97fd128bba85d500e865e2443769a709d1e7767aa93f79648121cf3d,1194,70109067,new-data
P-422p617573631_VX-0p52186874631_LS-4p33544604908e-05_ST-334p849986924_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p24393468113e-06_H-eac21b41c2,952ece2aeb9c2f7e70016eb92d138bd7848d3a0ab1db98442cb9fc364f6b4a83,723,69189790,new-data
P-423p354289604_VX-0p98992750487_LS-4p35270321082e-05_ST-379p923005206_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p87320594618e-06_H-4d45e0bf17,5b4f1884058a875eb504fc4f9531adbc45b9736eb64e3d6be24e8e722e075a90,1314,70839802,new-data
P-426p513929333_VX-0p671876042338_LS-4p21074124626e-05_ST-335p829973615_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p18007533983e-06_H-ff013f97fe,bfce20095f58198f8d9c3797715a1abbcc1d86e1ae7816d4e970bc7cce84320c,906,70289031,new-data
P-429p223744451_VX-0p993777087019_LS-4p49939505126e-05_ST-337p477091824_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p8543286679e-06_H-c87ffcf9e3,1911498ad4a307dfcb0cf32dacac6a25b3a60b247fc5fa3cc444f6f0af5fa044,1323,70588116,new-data
P-433p517899565_VX-0p4209966739_LS-4p21798941345e-05_ST-396p810205947_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1458809302e-05_H-204261a8b1,f08072ca8455d1173f40154bda1f3ac915fc18d97028a12a31e8b5f36cd03736,591,67929105,new-data
P-435p358668153_VX-0p616312825798_LS-4p12302442682e-05_ST-330p720611029_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p82738960003e-06_H-4dbd940f3b,69de3c756162652d66020bdd28eb2831579b503c3179e47e8e9b3dc2a9dc1779,849,70358780,new-data
P-438p134561959_VX-0p25154969533_LS-4p05773405909e-05_ST-340p985774893_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p91776046347e-05_H-dfeedce527,49c67b948e1ebb466a32c32588a6d47cca16f37b23473f606217f511e9b76d6e,372,65502488,new-data
P-440p884222701_VX-0p405879510898_LS-4p4918885946e-05_ST-386p365641032_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p18855977537e-05_H-410a3c6302,daf125a0c53359989a7347a2db6f9c160bfefb196812ae4d1ed6a01e0197c7bd,567,67618256,new-data
P-441p843471056_VX-0p982124766198_LS-4p09875344609e-05_ST-327p495507906_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91192236368e-06_H-f55fc58583,a6e07bb5de79ec4da3ae827028d9baf1a6c35dd7e1902ec7dd0ee5bef27a6765,1308,70504808,new-data
P-445p244311553_VX-0p680564934933_LS-4p06442633709e-05_ST-341p721757622_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0884060512e-06_H-c87ffcf9e3,5331f3130700c288bf6e9f4b621d651e23bdcd84ec6e6a2cb87adb177e57b82a,933,70585592,new-data
