partition,experiment_name,labelled_frame_count,distinct_label_count,label_change_count,collapsed_label_sequence,collapsed_physical_sequence,first_physical_label,last_physical_label,has_conduction,has_keyhole,first_conduction_frame_index,first_conduction_timestep,first_keyhole_frame_index,first_keyhole_timestep,last_keyhole_frame_index,last_keyhole_timestep,keyhole_frame_count,relevant_physical_frame_count,keyhole_fraction_of_relevant_physical_frames,keyhole_segment_count,maximum_keyhole_segment_frames,keyhole_transient_by_sequence,keyhole_persistent_to_last_physical_frame,repeated_keyhole_episodes,time_conversion_validated,label_sequence_sha256
new-data,P-426p513929333_VX-0p671876042338_LS-4p21074124626e-05_ST-335p829973615_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p18007533983e-06_H-ff013f97fe,289,6,11,Initial Emptiness -> Forming Phase -> Keyhole -> Forming Phase -> Keyhole -> Conduction -> Scanning Stopped -> Screenshot Bug -> Scanning Stopped -> Screenshot Bug -> Scanning Stopped -> Screenshot Bug,Forming Phase -> Keyhole -> Forming Phase -> Keyhole -> Conduction,Forming Phase,Conduction,True,True,242.0,97620.0,58.0,24482.0,241.0,97224.0,182,230,0.7913043478260869,2,180,True,False,True,False,4483f96b69122330e78f6ad3bf5bd82630fb653a3714c339355567a5ae8d787a
new-data,P-429p223744451_VX-0p993777087019_LS-4p49939505126e-05_ST-337p477091824_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p8543286679e-06_H-c87ffcf9e3,428,6,12,Initial Emptiness -> Forming Phase -> Keyhole -> Forming Phase -> Conduction -> Keyhole -> Conduction -> Scanning Stopped -> Screenshot Bug -> Scanning Stopped -> Screenshot Bug -> Scanning Stopped -> Screenshot Bug,Forming Phase -> Keyhole -> Forming Phase -> Conduction -> Keyhole -> Conduction,Forming Phase,Conduction,True,True,77.0,21091.0,72.0,19757.0,79.0,21625.0,3,221,0.013574660633484163,2,2,True,False,True,False,d7b83bee4626b942127d6ee773cbce5d6a643817ba0935ec37044ff31700e573
new-data,P-433p517899565_VX-0p4209966739_LS-4p21798941345e-05_ST-396p810205947_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p1458809302e-05_H-204261a8b1,184,3,2,Initial Emptiness -> Forming Phase -> Keyhole,Forming Phase -> Keyhole,Forming Phase,Keyhole,False,True,,,51.0,32776.0,183.0,115599.0,133,151,0.8807947019867549,1,133,False,True,False,False,2dba96e6af7145ce8c71fb2e88db5a84198e420fdee25443591747f8716553a4
new-data,P-435p358668153_VX-0p616312825798_LS-4p12302442682e-05_ST-330p720611029_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p82738960003e-06_H-4dbd940f3b,270,5,4,Initial Emptiness -> Forming Phase -> Keyhole -> Scanning Stopped -> Screenshot Bug,Forming Phase -> Keyhole,Forming Phase,Keyhole,False,True,,,57.0,24537.0,249.0,107286.0,193,216,0.8935185185185185,1,193,False,True,False,False,e95f8c2da669f79f9ea7a70dc945dd21918e6f63985697c3cb90af7b47557ab9
new-data,P-438p134561959_VX-0p25154969533_LS-4p05773405909e-05_ST-340p985774893_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p91776046347e-05_H-dfeedce527,111,3,2,Initial Emptiness -> Forming Phase -> Keyhole,Forming Phase -> Keyhole,Forming Phase,Keyhole,False,True,,,48.0,50653.0,110.0,115599.0,63,77,0.8181818181818182,1,63,False,True,False,False,c93a1b10a92c7ec4b036ccbae94cb4d510fcc172ecadb425b65abda079926b2b
new-data,P-440p884222701_VX-0p405879510898_LS-4p4918885946e-05_ST-386p365641032_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p18855977537e-05_H-410a3c6302,176,3,2,Initial Emptiness -> Forming Phase -> Keyhole,Forming Phase -> Keyhole,Forming Phase,Keyhole,False,True,,,54.0,35961.0,175.0,115599.0,122,141,0.8652482269503546,1,122,False,True,False,False,110e8621ebdf33ac66de358e2528497980246b0d11c83ca2649c486f420844ad
new-data,P-441p843471056_VX-0p982124766198_LS-4p09875344609e-05_ST-327p495507906_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91192236368e-06_H-f55fc58583,423,5,6,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped -> Screenshot Bug -> Scanning Stopped -> Screenshot Bug,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,102.0,28094.0,,,,,0,223,0.0,0,0,False,False,False,False,24d7fc44955ba1f7f7e0a20d83d2c1c12085804f921b134fa49fb75861fbf9e2
new-data,P-445p244311553_VX-0p680564934933_LS-4p06442633709e-05_ST-341p721757622_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p0884060512e-06_H-c87ffcf9e3,298,5,4,Initial Emptiness -> Forming Phase -> Keyhole -> Scanning Stopped -> Screenshot Bug,Forming Phase -> Keyhole,Forming Phase,Keyhole,False,True,,,67.0,26118.0,247.0,96373.0,181,214,0.8457943925233645,1,181,False,True,False,False,7744f960785944d0e320683590fabe7ecc2ae30a2b9a27cd61c7db05acf200b0
new-data,P-446p579563616_VX-0p74347743801_LS-4p27116473193e-05_ST-393p115972114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p48859044859e-06_H-4a563c0a8f,323,6,20,Initial Emptiness -> Forming Phase -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Scanning Stopped -> Screenshot Bug,Forming Phase -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole -> Conduction -> Keyhole,Forming Phase,Keyhole,True,True,193.0,69636.0,68.0,24979.0,247.0,88930.0,144,216,0.6666666666666666,9,125,False,True,True,False,b27f175e067f0c5abb61b37371d9cce706acc1fc68a7a2bf528d713845f672f8
new-data,P-446p862811862_VX-0p39827443832_LS-4p33402817419e-05_ST-361p067570798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p21125539047e-05_H-4b0ba6b8ba,173,3,2,Initial Emptiness -> Forming Phase -> Keyhole,Forming Phase -> Keyhole,Forming Phase,Keyhole,False,True,,,50.0,34648.0,172.0,115599.0,123,140,0.8785714285714286,1,123,False,True,False,False,cdb95dc3fb79f3b3e76d40944329e7ee9bb149f385e3901940d6fb7b6112b6c3
new-data,P-447p413798058_VX-0p91078629156_LS-5p3177056457e-05_ST-328p907838563_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p29665482201e-06_H-1553ff852f,398,7,12,Initial Emptiness -> Forming Phase -> Keyhole -> Forming Phase -> Conduction -> Scanning Stopped -> Screenshot Bug -> Scanning Stopped -> Screenshot Bug -> Scanning Stopped -> Screenshot Bug -> Scanning Stopped -> Solidifying Stopped,Forming Phase -> Keyhole -> Forming Phase -> Conduction,Forming Phase,Conduction,True,True,89.0,25924.0,85.0,24759.0,86.0,25051.0,2,225,0.008888888888888889,1,2,True,False,False,False,18e019162ea7dbfdbe600a76a03014d9420a1557c8048772e157930747a6452b
new-data,P-449p184068185_VX-0p980953819102_LS-4p30284180995e-05_ST-381p816740361_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p91778563789e-06_H-c87ffcf9e3,417,7,9,Initial Emptiness -> Forming Phase -> Keyhole -> Forming Phase -> Keyhole -> Conduction -> Scanning Stopped -> Screenshot Bug -> Scanning Stopped -> Solidifying Stopped,Forming Phase -> Keyhole -> Forming Phase -> Keyhole -> Conduction,Forming Phase,Conduction,True,True,93.0,26233.0,68.0,19474.0,92.0,25963.0,23,209,0.11004784688995216,2,22,True,False,True,False,38555c23b712e5b68212baacd50756ca01612785d371868ef9def75ead082dd3
new-data,P-449p762375807_VX-0p721910835583_LS-4p02949716673e-05_ST-312p266645761_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p68243273994e-06_H-c87ffcf9e3,316,5,4,Initial Emptiness -> Forming Phase -> Keyhole -> Scanning Stopped -> Screenshot Bug,Forming Phase -> Keyhole,Forming Phase,Keyhole,False,True,,,62.0,22786.0,241.0,88644.0,180,208,0.8653846153846154,1,180,False,True,False,False,8fa5b513a740c2c16721dd24e8f5bf93af9cd06cafe27e720bccc543492afd31
old-data-local,P-101p127472137_VX-0p52394730996_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p56864695376e-06_H-b0e5aed98c,352,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,62.0,12171.0,,,,,0,351,0.0,0,0,False,False,False,False,e81de38a8d1b5ace2563aef5b9f95904b7e5cbec2b7dc37a9832c292a7499955
old-data-local,P-104p101541641_VX-0p916529700054_LS-8p82882842693e-05_ST-394p968412652_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p2634634783e-06_H-6014a1f9c3,390,5,4,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped -> Solidifying Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,63.0,18817.0,,,,,0,199,0.0,0,0,False,False,False,False,a109ff8d48101a7f39473afbfc84ba10d9b274a9da4c44bb6febe95254381730
old-data-local,P-105p276295276_VX-0p639039009111_LS-7p6636834293e-05_ST-367p44858305_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p00822530836e-05_H-bf889bf790,121,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,56.0,33276.0,,,,,0,97,0.0,0,0,False,False,False,False,a3eddd64f47702ad29de89b2ad53dcdcfc3427458711e3bd2a055b77eca547f4
old-data-local,P-107p176159755_VX-0p320752066655_LS-8p75302281584e-05_ST-393p859643937_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p50400296819e-05_H-8daf8adcd4,141,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,67.0,55452.0,,,,,0,105,0.0,0,0,False,False,False,False,7d39ac158c443196ae026d2a71d7b43394300f468ea7143b3701c5749617be3c
old-data-local,P-109p759946449_VX-0p241926176876_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-7p72873359867e-06_H-fb250c7cf9,163,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,67.0,28479.0,,,,,0,162,0.0,0,0,False,False,False,False,af0d6b3d30a2eab90014c947223de1e2135e30fadeb9d49551043a0759b940c4
old-data-local,P-110p234671953_VX-0p866589137882_LS-8p08580037422e-05_ST-348p980680204_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56679098795e-06_H-6705b84f8a,375,5,4,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped -> Solidifying Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,66.0,20207.0,,,,,0,197,0.0,0,0,False,False,False,False,4e333bfe0a98526c037b2ebfef0d97a24b836a20e10fd0e3729148de81f06f69
old-data-local,P-110p642328299_VX-0p274154737479_LS-7p4676600105e-05_ST-358p612942181_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p7596342297e-05_H-b40dbd8ddd,121,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,76.0,73603.0,,,,,0,86,0.0,0,0,False,False,False,False,ae8204e9445a3a945f013de62846b2b9a6f91d08d4e14b698aa3a37780080bb3
old-data-local,P-112p428225508_VX-0p704865651228_LS-6p30987392704e-05_ST-309p241492678_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p84402849623e-06_H-30d8d23b36,304,5,4,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped -> Solidifying Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,84.0,32375.0,,,,,0,177,0.0,0,0,False,False,False,False,e5e24317486ff48d8ea92135eed2f43a7884e8bd2ad99a1a59183792397026e7
old-data-local,P-112p904894498_VX-0p537693260466_LS-4p63068354409e-05_ST-322p169166627_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p19825809506e-05_H-bf889bf790,103,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,60.0,41533.0,,,,,0,78,0.0,0,0,False,False,False,False,6a9d412ac8f8576bd4c14bf0a1ef8c8a6939f17592f69c52ea6a7228e95aa92b
old-data-local,P-113p286681534_VX-0p56768277259_LS-5p80401726566e-05_ST-302p148970527_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p13495658689e-05_H-bf889bf790,110,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,66.0,42462.0,,,,,0,84,0.0,0,0,False,False,False,False,6a2bde2fd0b9521f5d563862bd00b20d4cae99f351e61dbbdeb2b69b67798762
old-data-local,P-114p820217584_VX-0p948189613582_LS-6p03705790634e-05_ST-353p560035146_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p08771719698e-06_H-d4c4d1b9c0,403,5,4,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped -> Solidifying Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,83.0,23783.0,,,,,0,196,0.0,0,0,False,False,False,False,1cbec2283fcb9a1314de4e3d355399e47780c44b1817e7fba2b30005d3d33ae9
old-data-local,P-115p281467344_VX-0p424433079834_LS-5p4086019252e-05_ST-352p652659088_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13660334979e-05_H-d616b14147,182,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,76.0,50034.0,,,,,0,149,0.0,0,0,False,False,False,False,2d65f096f9d4bafb8f74bc748f6531a6cd25c165d579a8483829b9d5fed0cfcb
old-data-local,P-116p440418649_VX-0p621036488786_LS-7p33150072515e-05_ST-327p034160515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p76785372538e-06_H-3f4a2df486,270,4,3,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,90.0,38889.0,,,,,0,154,0.0,0,0,False,False,False,False,56975a3dda49e9add697cce917e286fd6bbf88b260ca33c09398974df90a2284
old-data-local,P-116p693370328_VX-0p231004403842_LS-8p2871053211e-05_ST-317p198938228_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p08832408507e-05_H-d147d48e9f,102,3,4,Initial Emptiness -> Forming Phase -> Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,72.0,82759.0,,,,,0,64,0.0,0,0,False,False,False,False,00278aafe0da3604217ed78f7879a59c5f288ed7d1dbedc6ac548ec7b908420a
old-data-local,P-118p4900546_VX-0p535113778256_LS-4p79907961621e-05_ST-385p412174328_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p01513061154e-06_H-dd169576f0,232,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,82.0,41664.0,,,,,0,197,0.0,0,0,False,False,False,False,d6defa0cb246fc9277865b467d8078cb625cfbfc61f8f874b3c938a84d979608
old-data-local,P-119p65849417_VX-0p305673131798_LS-5p10692886867e-05_ST-393p327897391_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p57819582462e-05_H-cb2618ba4f,135,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,86.0,74701.0,,,,,0,99,0.0,0,0,False,False,False,False,4d8f49130eba3425fe2586047f94a07e565db8cb6f2a42489cc36f1a7cf62a5e
old-data-local,P-122p148440758_VX-0p768953415756_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p43159459768e-06_H-306f9d252b,516,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,69.0,9229.0,,,,,0,515,0.0,0,0,False,False,False,False,280de2c937796ac4ec42f2804eec0b755924e6411b257928ae9d08d66b9ce3a0
old-data-local,P-122p399838052_VX-0p958262341264_LS-8p77032416896e-05_ST-376p830559352_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p03423790676e-06_H-79d0c72bd8,413,5,4,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped -> Solidifying Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,66.0,18552.0,,,,,0,200,0.0,0,0,False,False,False,False,3cfc625bb5c54badb4787147dc5c1ff732c99554eba3f0ca98b51bc3d478bc18
old-data-local,P-123p578555013_VX-0p413960648538_LS-5p40122226787e-05_ST-380p745973079_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p16535729182e-05_H-f404b6f8f4,179,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,84.0,55793.0,,,,,0,146,0.0,0,0,False,False,False,False,e45d271b2f0b0917c5933307bc581755c1a89d2e294dc932ba3dbbc7f747c088
old-data-local,P-124p939831153_VX-0p895565001264_LS-4p79284796095e-05_ST-395p904294171_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p38667834965e-06_H-cf6d926251,383,5,4,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped -> Solidifying Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,86.0,26069.0,,,,,0,194,0.0,0,0,False,False,False,False,ae2ba5ef5f3bdf0b4dcb08e6170ea3e47a1113ed5375564c1b7777d7bc10df7b
old-data-local,P-126p228008246_VX-0p201684842681_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-9p27081552964e-06_H-306f9d252b,136,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,55.0,28042.0,,,,,0,135,0.0,0,0,False,False,False,False,c45043ccd45e79e0a1f03afe9317fca1de2061ea7e83b5c5ce5c3bcb25cc4abb
old-data-local,P-126p429096271_VX-0p381791494837_LS-8p54596605095e-05_ST-336p470624887_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p26354847299e-05_H-bf3689621a,168,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,84.0,58409.0,,,,,0,133,0.0,0,0,False,False,False,False,559a37384892c9ae63fab1fe0b689186acee956d29b860470a34fa446c4eb7c9
old-data-local,P-129p840936159_VX-0p750604494449_LS-8p84568803437e-05_ST-319p185657099_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p42698070514e-06_H-f575443233,322,4,3,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,62.0,23681.0,,,,,0,184,0.0,0,0,False,False,False,False,343a0e7d95549c891022193833d24f9c95a91049234a85bfa0e6817b31ae1e4f
old-data-local,P-133p003569327_VX-0p736244453131_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p53962249042e-06_H-306f9d252b,494,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,61.0,8521.0,,,,,0,493,0.0,0,0,False,False,False,False,828244d16c01a9a5874cd51933646371c78a7876000dba22c3c5a825c2d457ed
old-data-local,P-133p058435031_VX-0p81650327798_LS-4p78587303962e-05_ST-362p382821566_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p90826850683e-06_H-dd169576f0,354,5,4,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped -> Solidifying Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,82.0,26968.0,,,,,0,195,0.0,0,0,False,False,False,False,2e2802947d85d607f789c80220f9417d9b74fad6afdf74a7a720a48bb7ce7f47
old-data-local,P-133p757797566_VX-0p645163458122_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p89815386795e-06_H-306f9d252b,433,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,77.0,12276.0,,,,,0,432,0.0,0,0,False,False,False,False,0336e50097a9e0bae31d1286d29c3d68421596bd7d993460f4d94a3e335aa1aa
old-data-local,P-134p442185153_VX-0p806363522352_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p3187841709e-06_H-b0e5aed98c,541,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,77.0,9821.0,,,,,0,540,0.0,0,0,False,False,False,False,8c9ab2649919260c68fe693eb77abdce941e42fce906c89e55be808d8703e596
old-data-local,P-135p171981101_VX-0p652238458987_LS-5p89001447273e-05_ST-362p997098414_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p39625291417e-06_H-01d46950f6,283,4,3,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,89.0,37027.0,,,,,0,169,0.0,0,0,False,False,False,False,64179b918809940ef0499dd3478cab21e3fc11254ede4f3a91a9d79374e55da3
old-data-local,P-135p208661893_VX-0p295797438033_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-6p32116012922e-06_H-fb250c7cf9,199,4,3,Initial Emptiness -> Forming Phase -> Conduction -> Keyhole,Forming Phase -> Conduction -> Keyhole,Forming Phase,Keyhole,True,True,63.0,21902.0,178.0,61921.0,198.0,68795.0,21,198,0.10606060606060606,1,21,False,True,False,False,a9088a041133b5ff584371c57f7f72c227b86df9132133328a3f07a50de6bdcf
old-data-local,P-136p115095044_VX-0p8200930762_LS-6p39666133344e-05_ST-362p502989524_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p88240620853e-06_H-f575443233,354,5,4,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped -> Solidifying Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,92.0,29765.0,,,,,0,184,0.0,0,0,False,False,False,False,8c9c60e489675828e2a593eff4e0e8417ba077c69514ae4faf324057afab058a
old-data-local,P-136p984349172_VX-0p357723834949_LS-5p17808569448e-05_ST-373p061688931_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p34856001521e-05_H-270d04032e,157,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,82.0,60856.0,,,,,0,121,0.0,0,0,False,False,False,False,fbdf42139012e6bcacfe40907f45d1243b459ce0253615f11c00ddb0201622af
old-data-local,P-137p340072051_VX-0p708357837186_LS-8p48461574474e-05_ST-331p337392673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p81028761138e-06_H-701e6757d1,305,4,3,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,82.0,32591.0,,,,,0,173,0.0,0,0,False,False,False,False,6cfaed343df6501166f39f9953008560ab80cff9b398d4b14c306ddf59806d03
old-data-local,P-137p601432421_VX-0p461948695475_LS-6p48780591522e-05_ST-397p490087405_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p04429791669e-05_H-ef2aaf59fd,198,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,78.0,47693.0,,,,,0,168,0.0,0,0,False,False,False,False,6396d16dadfa94b870246b5264b8b2aa9486aff945723475d12787135fa0ac26
old-data-local,P-138p247900083_VX-0p876957934743_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p13212389961e-06_H-306f9d252b,106,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,53.0,6215.0,,,,,0,105,0.0,0,0,False,False,False,False,5e25762012129188a48e0dc56c54136dea9799dcd7681a8a4233da8afe42cde9
old-data-local,P-139p278080234_VX-0p813607985113_LS-8p25985701782e-05_ST-356p830860854_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p9292935803e-06_H-6014a1f9c3,351,5,4,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped -> Solidifying Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,90.0,29676.0,,,,,0,188,0.0,0,0,False,False,False,False,fa5ef1d8e23e2a3fa418a5a1d5028e40e1e18626e30aec7bfe0061956f82ced7
old-data-local,P-140p119887795_VX-0p222892199661_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-8p38873219639e-06_H-fb250c7cf9,151,4,3,Initial Emptiness -> Forming Phase -> Conduction -> Keyhole,Forming Phase -> Conduction -> Keyhole,Forming Phase,Keyhole,True,True,44.0,20300.0,141.0,65096.0,150.0,68795.0,10,150,0.06666666666666667,1,10,False,True,False,False,f69e72a4a4fc1706fe693291ab822f8ac90f9d5a049b0811e8fe0e3f4e8d27fe
old-data-local,P-140p320645521_VX-0p612281673664_LS-8p56006119926e-05_ST-348p910931315_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p87892372174e-06_H-dd169576f0,265,4,3,Initial Emptiness -> Forming Phase -> Conduction -> Scanning Stopped,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,89.0,39445.0,,,,,0,183,0.0,0,0,False,False,False,False,6ca2effe2226cc526c43e62bf34713ee519b9f28300f8efc0ae1d77922fa859d
old-data-local,P-140p539865228_VX-0p255658736827_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-7p31358918074e-06_H-fb250c7cf9,172,4,3,Initial Emptiness -> Forming Phase -> Conduction -> Keyhole,Forming Phase -> Conduction -> Keyhole,Forming Phase,Keyhole,True,True,55.0,22122.0,142.0,57151.0,171.0,68795.0,30,171,0.17543859649122806,1,30,False,True,False,False,fe2ad52e7b04a78a65080c25c0818cff175f886e65cdda800c0a4d94cc68194f
old-data-local,P-140p573028588_VX-0p551169304036_LS-6p78791919712e-05_ST-377p8442615_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-1p16896078445e-05_H-bf889bf790,104,3,2,Initial Emptiness -> Forming Phase -> Conduction,Forming Phase -> Conduction,Forming Phase,Conduction,True,False,63.0,43092.0,,,,,0,81,0.0,0,0,False,False,False,False,8062988c8dd1f258dd6f3db38c79eac8d6b92072f5f7fbda75d17b51779423b2
