run_id,repeat,subset,train_labels,roc_auc,pr_auc,accuracy,balanced_accuracy,keyhole_recall,conduction_recall,false_negative,false_positive,true_negative,true_positive,row_count
w85__r99_f03,99,B1_q20,324,0.9696969696969696,0.9583333333333334,0.9411764705882353,0.9166666666666667,0.8333333333333334,1.0,1,0,11,5,17
w85__r99_f03,99,B1_q30,324,0.9841269841269841,0.9682539682539681,0.96,0.9285714285714286,0.8571428571428571,1.0,1,0,18,6,25
w85__r99_f03,99,full81,324,0.997979797979798,0.992156862745098,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1,0,66,14,81
w85__r99_f04,99,B1_q20,324,0.8714285714285713,0.7295918367346939,0.8235294117647058,0.8071428571428572,0.7142857142857143,0.9,2,1,9,5,17
w85__r99_f04,99,B1_q30,324,0.9236111111111112,0.7690035273368606,0.88,0.8576388888888888,0.7777777777777778,0.9375,2,1,15,7,25
w85__r99_f04,99,full81,324,0.9878787878787879,0.9310069560069558,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2,1,65,13,81
w85__r99_f05,99,B1_q20,324,0.9285714285714286,0.9404761904761905,0.8823529411764706,0.8571428571428572,0.7142857142857143,1.0,2,0,10,5,17
w85__r99_f05,99,B1_q30,324,0.9558823529411764,0.9464285714285714,0.92,0.875,0.75,1.0,2,0,17,6,25
w85__r99_f05,99,full81,324,0.9914712153518124,0.974025974025974,0.9753086419753086,0.9285714285714286,0.8571428571428571,1.0,2,0,67,12,81
w85__r100_f01,100,B1_q20,324,0.8666666666666666,0.7833333333333332,0.8235294117647058,0.7,0.4,1.0,3,0,12,2,17
w85__r100_f01,100,B1_q30,324,0.8999999999999999,0.7551948051948052,0.88,0.7,0.4,1.0,3,0,20,2,25
w85__r100_f01,100,full81,324,0.9898989898989898,0.9644257703081232,0.9629629629629629,0.9,0.8,1.0,3,0,66,12,81
w85__r100_f02,100,B1_q20,324,0.9305555555555556,0.9427083333333333,0.8235294117647058,0.8125,0.625,1.0,3,0,9,5,17
w85__r100_f02,100,B1_q30,324,0.9444444444444444,0.9242063492063493,0.88,0.8333333333333333,0.6666666666666666,1.0,3,0,16,6,25
w85__r100_f02,100,full81,324,0.9919191919191919,0.9702380952380951,0.9629629629629629,0.9,0.8,1.0,3,0,66,12,81
w85__r100_f03,100,B1_q20,324,0.8500000000000001,0.5961904761904762,0.7647058823529411,0.8333333333333333,1.0,0.6666666666666666,0,4,8,5,17
w85__r100_f03,100,B1_q30,324,0.9122807017543859,0.6496031746031745,0.8,0.868421052631579,1.0,0.7368421052631579,0,5,14,6,25
w85__r100_f03,100,full81,324,0.9882729211087421,0.9387816548530833,0.9382716049382716,0.9626865671641791,1.0,0.9253731343283582,0,5,62,14,81
w85__r100_f04,100,B1_q20,324,0.9696969696969696,0.9583333333333334,0.9411764705882353,0.9166666666666667,0.8333333333333334,1.0,1,0,11,5,17
w85__r100_f04,100,B1_q30,324,0.9852941176470588,0.975,0.96,0.9375,0.875,1.0,1,0,17,7,25
w85__r100_f04,100,full81,324,0.9978678038379531,0.9910714285714285,0.9876543209876543,0.9642857142857143,0.9285714285714286,1.0,1,0,67,13,81
w85__r100_f05,100,B1_q20,324,0.9583333333333333,0.9526289682539683,0.8235294117647058,0.8194444444444444,0.75,0.8888888888888888,2,1,8,6,17
w85__r100_f05,100,B1_q30,324,0.9807692307692308,0.9790695415695415,0.88,0.8782051282051282,0.8333333333333334,0.9230769230769231,2,1,12,10,25
w85__r100_f05,100,full81,324,0.996969696969697,0.9866269841269841,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2,1,65,13,81
w85__r101_f01,101,B1_q20,324,0.9090909090909091,0.7345238095238095,0.7647058823529411,0.7045454545454546,0.5,0.9090909090909091,3,1,10,3,17
w85__r101_f01,101,B1_q30,324,0.9444444444444444,0.7545918367346939,0.84,0.7579365079365079,0.5714285714285714,0.9444444444444444,3,1,17,4,25
w85__r101_f01,101,full81,324,0.9925373134328358,0.9571162964020106,0.9506172839506173,0.8853944562899787,0.7857142857142857,0.9850746268656716,3,1,66,11,81
w85__r101_f02,101,B1_q20,324,1.0,1.0,0.9411764705882353,0.9375,0.875,1.0,1,0,9,7,17
w85__r101_f02,101,B1_q30,324,1.0,1.0,0.96,0.9375,0.875,1.0,1,0,17,7,25
w85__r101_f02,101,full81,324,1.0,1.0,0.9753086419753086,0.9285714285714286,0.8571428571428571,1.0,2,0,67,12,81
w85__r101_f03,101,B1_q20,324,0.9242424242424242,0.9242424242424242,0.8823529411764706,0.8333333333333333,0.6666666666666666,1.0,2,0,11,4,17
w85__r101_f03,101,B1_q30,324,0.9603174603174602,0.9404761904761905,0.92,0.8571428571428572,0.7142857142857143,1.0,2,0,18,5,25
w85__r101_f03,101,full81,324,0.9949494949494949,0.9833333333333332,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2,0,66,13,81
w85__r101_f04,101,B1_q20,324,0.8888888888888888,0.8918650793650793,0.8235294117647058,0.8194444444444444,0.75,0.8888888888888888,2,1,8,6,17
w85__r101_f04,101,B1_q30,324,0.9166666666666666,0.8887566137566139,0.84,0.8263888888888888,0.7777777777777778,0.875,2,2,14,7,25
w85__r101_f04,101,full81,324,0.9868686868686869,0.9540829540829541,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.9696969696969697,2,2,64,13,81
w85__r101_f05,101,B1_q20,324,0.9285714285714285,0.9129251700680272,0.8823529411764706,0.8785714285714286,0.8571428571428571,0.9,1,1,9,6,17
w85__r101_f05,101,B1_q30,324,0.9533333333333334,0.9378174603174603,0.92,0.9166666666666667,0.9,0.9333333333333333,1,1,14,9,25
w85__r101_f05,101,full81,324,0.992929292929293,0.9716303579461474,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1,1,65,14,81
w85__r102_f01,102,B1_q20,324,0.9545454545454545,0.9305555555555556,0.7647058823529411,0.6666666666666666,0.3333333333333333,1.0,4,0,11,2,17
w85__r102_f01,102,B1_q30,324,0.9791666666666666,0.9674523007856342,0.84,0.7777777777777778,0.5555555555555556,1.0,4,0,16,5,25
w85__r102_f01,102,full81,324,0.996969696969697,0.9877124183006536,0.9506172839506173,0.8666666666666667,0.7333333333333333,1.0,4,0,66,11,81
w85__r102_f02,102,B1_q20,324,0.9848484848484849,0.9761904761904762,0.9411764705882353,0.9545454545454546,1.0,0.9090909090909091,0,1,10,6,17
w85__r102_f02,102,B1_q30,324,0.9920634920634921,0.982142857142857,0.96,0.9722222222222222,1.0,0.9444444444444444,0,1,17,7,25
w85__r102_f02,102,full81,324,0.9989339019189765,0.995238095238095,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0,1,66,14,81
w85__r102_f03,102,B1_q20,324,0.9722222222222222,0.9765432098765432,0.7647058823529411,0.7777777777777778,0.5555555555555556,1.0,4,0,8,5,17
w85__r102_f03,102,B1_q30,324,0.9861111111111112,0.9765432098765432,0.84,0.7777777777777778,0.5555555555555556,1.0,4,0,16,5,25
w85__r102_f03,102,full81,324,0.997867803837953,0.9901360544217687,0.9506172839506173,0.8571428571428572,0.7142857142857143,1.0,4,0,67,10,81
w85__r102_f04,102,B1_q20,324,0.9090909090909091,0.7345238095238095,0.9411764705882353,0.9545454545454546,1.0,0.9090909090909091,0,1,10,6,17
w85__r102_f04,102,B1_q30,324,0.9444444444444444,0.7545918367346939,0.96,0.9722222222222222,1.0,0.9444444444444444,0,1,17,7,25
w85__r102_f04,102,full81,324,0.992929292929293,0.9632159507159506,0.9876543209876543,0.9924242424242424,1.0,0.9848484848484849,0,1,65,15,81
w85__r102_f05,102,B1_q20,324,0.9305555555555556,0.932426948051948,0.8235294117647058,0.8194444444444444,0.75,0.8888888888888888,2,1,8,6,17
w85__r102_f05,102,B1_q30,324,0.9652777777777778,0.9459876543209877,0.88,0.8576388888888888,0.7777777777777778,0.9375,2,1,15,7,25
w85__r102_f05,102,full81,324,0.9929292929292929,0.9689987789987788,0.9506172839506173,0.8924242424242425,0.8,0.9848484848484849,3,1,65,12,81
w85__r103_f01,103,B1_q20,324,0.7857142857142857,0.7576839826839827,0.7058823529411765,0.6642857142857143,0.42857142857142855,0.9,4,1,9,3,17
w85__r103_f01,103,B1_q30,324,0.8161764705882353,0.7220508658008659,0.8,0.7205882352941176,0.5,0.9411764705882353,4,1,16,4,25
w85__r103_f01,103,full81,324,0.9701492537313433,0.8953835380305968,0.9382716049382716,0.8496801705756929,0.7142857142857143,0.9850746268656716,4,1,66,10,81
w85__r103_f02,103,B1_q20,324,1.0,1.0,0.8823529411764706,0.8571428571428572,0.7142857142857143,1.0,2,0,10,5,17
w85__r103_f02,103,B1_q30,324,1.0,1.0,0.92,0.875,0.75,1.0,2,0,17,6,25
w85__r103_f02,103,full81,324,1.0,1.0,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2,0,66,13,81
w85__r103_f03,103,B1_q20,324,1.0,1.0,0.9411764705882353,0.875,0.75,1.0,1,0,13,3,17
w85__r103_f03,103,B1_q30,324,1.0,1.0,0.96,0.9,0.8,1.0,1,0,20,4,25
w85__r103_f03,103,full81,324,1.0,1.0,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1,0,66,14,81
w85__r103_f04,103,B1_q20,324,0.9027777777777778,0.8644345238095239,0.8235294117647058,0.8263888888888888,0.875,0.7777777777777778,1,2,7,7,17
w85__r103_f04,103,B1_q30,324,0.9400000000000001,0.8737698412698413,0.88,0.8833333333333333,0.9,0.8666666666666667,1,2,13,9,25
w85__r103_f04,103,full81,324,0.9878787878787879,0.9303860409742761,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,1,2,64,14,81
w85__r103_f05,103,B1_q20,324,0.9714285714285715,0.9682539682539681,0.9411764705882353,0.9285714285714286,0.8571428571428571,1.0,1,0,10,6,17
w85__r103_f05,103,B1_q30,324,0.9861111111111112,0.9797979797979799,0.96,0.9444444444444444,0.8888888888888888,1.0,1,0,16,8,25
w85__r103_f05,103,full81,324,0.9978678038379531,0.9910714285714285,0.9876543209876543,0.9642857142857143,0.9285714285714286,1.0,1,0,67,13,81
w85__r104_f01,104,B1_q20,324,0.9305555555555556,0.9293650793650794,0.8235294117647058,0.8194444444444444,0.75,0.8888888888888888,2,1,8,6,17
w85__r104_f01,104,B1_q30,324,0.9533333333333334,0.9272546897546897,0.88,0.8666666666666667,0.8,0.9333333333333333,2,1,14,8,25
w85__r104_f01,104,full81,324,0.992929292929293,0.9683778639660993,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2,1,65,13,81
w85__r104_f02,104,B1_q20,324,1.0,1.0,0.8823529411764706,0.8,0.6,1.0,2,0,12,3,17
w85__r104_f02,104,B1_q30,324,1.0,1.0,0.92,0.8333333333333333,0.6666666666666666,1.0,2,0,19,4,25
w85__r104_f02,104,full81,324,1.0,1.0,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2,0,66,13,81
w85__r104_f03,104,B1_q20,324,0.8461538461538461,0.75,0.8823529411764706,0.75,0.5,1.0,2,0,13,2,17
w85__r104_f03,104,B1_q30,324,0.9122807017543859,0.8477564102564102,0.92,0.8333333333333333,0.6666666666666666,1.0,2,0,19,4,25
w85__r104_f03,104,full81,324,0.9893390191897654,0.9627976190476188,0.9753086419753086,0.9285714285714286,0.8571428571428571,1.0,2,0,67,12,81
w85__r104_f04,104,B1_q20,324,0.8333333333333333,0.6218253968253968,0.7647058823529411,0.7424242424242424,0.6666666666666666,0.8181818181818182,2,2,9,4,17
w85__r104_f04,104,B1_q30,324,0.8958333333333334,0.7159531826198493,0.84,0.8263888888888888,0.7777777777777778,0.875,2,2,14,7,25
w85__r104_f04,104,full81,324,0.9808080808080809,0.8822131028013381,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.9696969696969697,2,2,64,13,81
w85__r104_f05,104,B1_q20,324,0.9861111111111112,0.9888888888888889,0.9411764705882353,0.9444444444444444,0.8888888888888888,1.0,1,0,8,8,17
w85__r104_f05,104,B1_q30,324,0.9933333333333334,0.9909090909090909,0.96,0.95,0.9,1.0,1,0,15,9,25
w85__r104_f05,104,full81,324,0.9989339019189765,0.9952380952380953,0.9876543209876543,0.9642857142857143,0.9285714285714286,1.0,1,0,67,13,81
w85__r105_f01,105,B1_q20,324,0.8571428571428571,0.5,0.8235294117647058,0.6309523809523809,0.3333333333333333,0.9285714285714286,2,1,13,1,17
w85__r105_f01,105,B1_q30,324,0.9210526315789473,0.682936507936508,0.88,0.8070175438596491,0.6666666666666666,0.9473684210526315,2,1,18,4,25
w85__r105_f01,105,full81,324,0.9888888888888889,0.9449752099752099,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2,1,65,13,81
w85__r105_f02,105,B1_q20,324,0.9305555555555556,0.9459876543209877,0.8235294117647058,0.8263888888888888,0.7777777777777778,0.875,2,1,7,7,17
w85__r105_f02,105,B1_q30,324,0.9600000000000001,0.9503174603174603,0.88,0.8666666666666667,0.8,0.9333333333333333,2,1,14,8,25
w85__r105_f02,105,full81,324,0.9925373134328359,0.9675780568637711,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2,1,66,12,81
w85__r105_f03,105,B1_q20,324,0.9166666666666666,0.9248511904761905,0.8235294117647058,0.8125,0.625,1.0,3,0,9,5,17
w85__r105_f03,105,B1_q30,324,0.9558823529411764,0.9248511904761905,0.88,0.8125,0.625,1.0,3,0,17,5,25
w85__r105_f03,105,full81,324,0.9925373134328358,0.970606461207965,0.9629629629629629,0.8928571428571428,0.7857142857142857,1.0,3,0,67,11,81
w85__r105_f04,105,B1_q20,324,0.9142857142857144,0.859750566893424,0.8235294117647058,0.8071428571428572,0.7142857142857143,0.9,2,1,9,5,17
w85__r105_f04,105,B1_q30,324,0.96,0.9354365079365078,0.88,0.8666666666666667,0.8,0.9333333333333333,2,1,14,8,25
w85__r105_f04,105,full81,324,0.993939393939394,0.9722667528549882,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2,1,65,13,81
w85__r105_f05,105,B1_q20,324,1.0,1.0,0.9411764705882353,0.9,0.8,1.0,1,0,12,4,17
w85__r105_f05,105,B1_q30,324,1.0,1.0,0.96,0.9285714285714286,0.8571428571428571,1.0,1,0,18,6,25
w85__r105_f05,105,full81,324,1.0,1.0,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1,0,66,14,81
w85__r106_f01,106,B1_q20,324,0.9833333333333333,0.9666666666666668,0.8823529411764706,0.8,0.6,1.0,2,0,12,3,17
w85__r106_f01,106,B1_q30,324,0.9920634920634921,0.982142857142857,0.92,0.8571428571428572,0.7142857142857143,1.0,2,0,18,5,25
w85__r106_f01,106,full81,324,0.998989898989899,0.9958333333333333,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2,0,66,13,81
w85__r106_f02,106,B1_q20,324,0.8714285714285714,0.8429499072356215,0.7647058823529411,0.7357142857142858,0.5714285714285714,0.9,3,1,9,4,17
w85__r106_f02,106,B1_q30,324,0.8933333333333333,0.8716117216117215,0.84,0.8166666666666667,0.7,0.9333333333333333,3,1,14,7,25
w85__r106_f02,106,full81,324,0.9828282828282828,0.9376030287794994,0.9506172839506173,0.8924242424242425,0.8,0.9848484848484849,3,1,65,12,81
w85__r106_f03,106,B1_q20,324,1.0,1.0,1.0,1.0,1.0,1.0,0,0,9,8,17
w85__r106_f03,106,B1_q30,324,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0,0,15,10,25
w85__r106_f03,106,full81,324,1.0,1.0,1.0,1.0,1.0,1.0,0,0,66,15,81
w85__r106_f04,106,B1_q20,324,0.8857142857142857,0.8766233766233766,0.8235294117647058,0.8071428571428572,0.7142857142857143,0.9,2,1,9,5,17
w85__r106_f04,106,B1_q30,324,0.9365079365079365,0.8766233766233766,0.88,0.8293650793650793,0.7142857142857143,0.9444444444444444,2,1,17,5,25
w85__r106_f04,106,full81,324,0.9914712153518124,0.9652396214896215,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2,1,66,12,81
w85__r106_f05,106,B1_q20,324,0.8857142857142858,0.7407029478458049,0.8823529411764706,0.8785714285714286,0.8571428571428571,0.9,1,1,9,6,17
w85__r106_f05,106,B1_q30,324,0.9338235294117647,0.7602678571428572,0.92,0.9080882352941176,0.875,0.9411764705882353,1,1,16,7,25
w85__r106_f05,106,full81,324,0.9872068230277186,0.9076265004836432,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,1,1,66,13,81
w85__r107_f01,107,B1_q20,324,0.9428571428571428,0.948051948051948,0.8823529411764706,0.8571428571428572,0.7142857142857143,1.0,2,0,10,5,17
w85__r107_f01,107,B1_q30,324,0.9666666666666668,0.9666666666666667,0.92,0.9,0.8,1.0,2,0,15,8,25
w85__r107_f01,107,full81,324,0.9949494949494949,0.9833333333333332,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2,0,66,13,81
w85__r107_f02,107,B1_q20,324,0.9714285714285715,0.9682539682539681,0.9411764705882353,0.9285714285714286,0.8571428571428571,1.0,1,0,10,6,17
w85__r107_f02,107,B1_q30,324,0.9861111111111112,0.9797979797979799,0.96,0.9444444444444444,0.8888888888888888,1.0,1,0,16,8,25
w85__r107_f02,107,full81,324,0.9969696969696971,0.9888888888888889,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1,0,66,14,81
w85__r107_f03,107,B1_q20,324,0.9393939393939393,0.9107142857142857,0.8235294117647058,0.8257575757575758,0.8333333333333334,0.8181818181818182,1,2,9,5,17
w85__r107_f03,107,B1_q30,324,0.9473684210526316,0.8857142857142856,0.88,0.8640350877192983,0.8333333333333334,0.8947368421052632,1,2,17,5,25
w85__r107_f03,107,full81,324,0.9939393939393939,0.9776315789473684,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,1,2,64,14,81
w85__r107_f04,107,B1_q20,324,0.8484848484848484,0.6825757575757575,0.8823529411764706,0.8712121212121212,0.8333333333333334,0.9090909090909091,1,1,10,5,17
w85__r107_f04,107,B1_q30,324,0.9126984126984127,0.7129251700680272,0.92,0.9007936507936507,0.8571428571428571,0.9444444444444444,1,1,17,6,25
w85__r107_f04,107,full81,324,0.9861407249466951,0.9239485556214879,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,1,1,66,13,81
w85__r107_f05,107,B1_q20,324,0.986111111111111,0.9861111111111112,0.7058823529411765,0.6875,0.375,1.0,5,0,9,3,17
w85__r107_f05,107,B1_q30,324,0.9926470588235294,0.9861111111111112,0.8,0.6875,0.375,1.0,5,0,17,3,25
w85__r107_f05,107,full81,324,0.9989339019189765,0.9952380952380953,0.9382716049382716,0.8214285714285714,0.6428571428571429,1.0,5,0,67,9,81
w85__r108_f01,108,B1_q20,324,0.7714285714285714,0.7465190365190365,0.5882352941176471,0.6071428571428572,0.5,0.7142857142857143,5,2,5,5,17
w85__r108_f01,108,B1_q30,324,0.8896103896103895,0.7656500065590974,0.72,0.7012987012987013,0.5454545454545454,0.8571428571428571,5,2,12,6,25
w85__r108_f01,108,full81,324,0.9818181818181818,0.8894501794501795,0.9135802469135802,0.8181818181818181,0.6666666666666666,0.9696969696969697,5,2,64,10,81
w85__r108_f02,108,B1_q20,324,0.9393939393939394,0.9333333333333332,0.9411764705882353,0.9166666666666667,0.8333333333333334,1.0,1,0,11,5,17
w85__r108_f02,108,B1_q30,324,0.9652777777777778,0.9603174603174602,0.96,0.9444444444444444,0.8888888888888888,1.0,1,0,16,8,25
w85__r108_f02,108,full81,324,0.9939393939393939,0.9809523809523808,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1,0,66,14,81
w85__r108_f03,108,B1_q20,324,0.8461538461538461,0.5666666666666667,0.7647058823529411,0.6730769230769231,0.5,0.8461538461538461,2,2,11,2,17
w85__r108_f03,108,B1_q30,324,0.9210526315789475,0.8016233766233766,0.84,0.7807017543859649,0.6666666666666666,0.8947368421052632,2,2,17,4,25
w85__r108_f03,108,full81,324,0.9898989898989898,0.9595543345543345,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.9696969696969697,2,2,64,13,81
w85__r108_f04,108,B1_q20,324,0.9696969696969696,0.9583333333333334,0.9411764705882353,0.9166666666666667,0.8333333333333334,1.0,1,0,11,5,17
w85__r108_f04,108,B1_q30,324,0.9649122807017544,0.9333333333333332,0.96,0.9166666666666667,0.8333333333333334,1.0,1,0,19,5,25
w85__r108_f04,108,full81,324,0.9957356076759062,0.9841269841269842,0.9876543209876543,0.9642857142857143,0.9285714285714286,1.0,1,0,67,13,81
w85__r108_f05,108,B1_q20,324,0.986111111111111,0.9861111111111112,0.9411764705882353,0.9375,0.875,1.0,1,0,9,7,17
w85__r108_f05,108,B1_q30,324,0.9930555555555556,0.9888888888888889,0.96,0.9444444444444444,0.8888888888888888,1.0,1,0,16,8,25
w85__r108_f05,108,full81,324,0.9989339019189765,0.9952380952380953,0.9753086419753086,0.9285714285714286,0.8571428571428571,1.0,2,0,67,12,81
w85__r109_f01,109,B1_q20,324,0.9305555555555556,0.9206845238095238,0.8823529411764706,0.8819444444444444,0.875,0.8888888888888888,1,1,8,7,17
w85__r109_f01,109,B1_q30,324,0.963235294117647,0.9206845238095238,0.92,0.9080882352941176,0.875,0.9411764705882353,1,1,16,7,25
w85__r109_f01,109,full81,324,0.9949494949494949,0.9778223084105436,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1,1,65,14,81
w85__r109_f02,109,B1_q20,324,0.9848484848484849,0.9761904761904762,0.9411764705882353,0.9166666666666667,0.8333333333333334,1.0,1,0,11,5,17
w85__r109_f02,109,B1_q30,324,0.9861111111111112,0.9797979797979799,0.96,0.9444444444444444,0.8888888888888888,1.0,1,0,16,8,25
w85__r109_f02,109,full81,324,0.997979797979798,0.9921568627450981,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1,0,66,14,81
w85__r109_f03,109,B1_q20,324,0.9142857142857144,0.9038342609771179,0.8823529411764706,0.8785714285714286,0.8571428571428571,0.9,1,1,9,6,17
w85__r109_f03,109,B1_q30,324,0.9523809523809523,0.9038342609771179,0.92,0.9007936507936507,0.8571428571428571,0.9444444444444444,1,1,17,6,25
w85__r109_f03,109,full81,324,0.9925373134328359,0.9675780568637711,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2,1,66,12,81
w85__r109_f04,109,B1_q20,324,0.9,0.6861904761904762,0.8235294117647058,0.8166666666666667,0.8,0.8333333333333334,1,2,10,4,17
w85__r109_f04,109,B1_q30,324,0.926470588235294,0.7511769480519481,0.88,0.8786764705882353,0.875,0.8823529411764706,1,2,15,7,25
w85__r109_f04,109,full81,324,0.9850746268656717,0.9006820560391988,0.9629629629629629,0.949360341151386,0.9285714285714286,0.9701492537313433,1,2,65,13,81
w85__r109_f05,109,B1_q20,324,0.9242424242424243,0.8968253968253969,0.8235294117647058,0.75,0.5,1.0,3,0,11,3,17
w85__r109_f05,109,B1_q30,324,0.9603174603174603,0.9214285714285715,0.88,0.7857142857142857,0.5714285714285714,1.0,3,0,18,4,25
w85__r109_f05,109,full81,324,0.994949494949495,0.9805555555555555,0.9629629629629629,0.9,0.8,1.0,3,0,66,12,81
w85__r110_f01,110,B1_q20,324,0.8484848484848485,0.7634920634920633,0.7058823529411765,0.6590909090909092,0.5,0.8181818181818182,3,2,9,3,17
w85__r110_f01,110,B1_q30,324,0.9027777777777778,0.8503848003848005,0.8,0.7708333333333333,0.6666666666666666,0.875,3,2,14,6,25
w85__r110_f01,110,full81,324,0.9848484848484849,0.9416083099906629,0.9382716049382716,0.8848484848484849,0.8,0.9696969696969697,3,2,64,12,81
w85__r110_f02,110,B1_q20,324,0.888888888888889,0.897159090909091,0.8235294117647058,0.8125,0.625,1.0,3,0,9,5,17
w85__r110_f02,110,B1_q30,324,0.9411764705882353,0.897159090909091,0.88,0.8125,0.625,1.0,3,0,17,5,25
w85__r110_f02,110,full81,324,0.991919191919192,0.9682352941176471,0.9629629629629629,0.9,0.8,1.0,3,0,66,12,81
w85__r110_f03,110,B1_q20,324,0.9428571428571428,0.948051948051948,0.8823529411764706,0.8571428571428572,0.7142857142857143,1.0,2,0,10,5,17
w85__r110_f03,110,B1_q30,324,0.963235294117647,0.9519230769230769,0.92,0.875,0.75,1.0,2,0,17,6,25
w85__r110_f03,110,full81,324,0.9946695095948828,0.981203007518797,0.9753086419753086,0.9285714285714286,0.8571428571428571,1.0,2,0,67,12,81
w85__r110_f04,110,B1_q20,324,0.9393939393939393,0.8734126984126983,0.9411764705882353,0.9545454545454546,1.0,0.9090909090909091,0,1,10,6,17
w85__r110_f04,110,B1_q30,324,0.9603174603174602,0.8736394557823128,0.96,0.9722222222222222,1.0,0.9444444444444444,0,1,17,7,25
w85__r110_f04,110,full81,324,0.9914712153518124,0.9481877249734392,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0,1,66,14,81
w85__r110_f05,110,B1_q20,324,1.0,1.0,0.9411764705882353,0.9375,0.875,1.0,1,0,9,7,17
w85__r110_f05,110,B1_q30,324,1.0,1.0,0.96,0.9375,0.875,1.0,1,0,17,7,25
w85__r110_f05,110,full81,324,1.0,1.0,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1,0,66,14,81
w85__r111_f01,111,B1_q20,324,0.8611111111111112,0.8513257575757576,0.7647058823529411,0.7569444444444444,0.625,0.8888888888888888,3,1,8,5,17
w85__r111_f01,111,B1_q30,324,0.9044117647058822,0.8293851981351981,0.84,0.7830882352941176,0.625,0.9411764705882353,3,1,16,5,25
w85__r111_f01,111,full81,324,0.9868686868686869,0.948945868945869,0.9506172839506173,0.8924242424242425,0.8,0.9848484848484849,3,1,65,12,81
w85__r111_f02,111,B1_q20,324,0.9714285714285715,0.9809090909090908,0.8235294117647058,0.85,0.7,1.0,3,0,7,7,17
w85__r111_f02,111,B1_q30,324,0.961038961038961,0.9562770562770564,0.88,0.8636363636363636,0.7272727272727273,1.0,3,0,14,8,25
w85__r111_f02,111,full81,324,0.993939393939394,0.9757936507936507,0.9629629629629629,0.9,0.8,1.0,3,0,66,12,81
w85__r111_f03,111,B1_q20,324,0.9,0.7595238095238095,0.8823529411764706,0.9166666666666667,1.0,0.8333333333333334,0,2,10,5,17
w85__r111_f03,111,B1_q30,324,0.9365079365079365,0.7968253968253969,0.92,0.9444444444444444,1.0,0.8888888888888888,0,2,16,7,25
w85__r111_f03,111,full81,324,0.9882729211087421,0.934889713461142,0.9753086419753086,0.9850746268656716,1.0,0.9701492537313433,0,2,65,14,81
w85__r111_f04,111,B1_q20,324,1.0,1.0,1.0,1.0,1.0,1.0,0,0,13,4,17
w85__r111_f04,111,B1_q30,324,1.0,1.0,1.0,1.0,1.0,1.0,0,0,21,4,25
w85__r111_f04,111,full81,324,1.0,1.0,1.0,1.0,1.0,1.0,0,0,67,14,81
w85__r111_f05,111,B1_q20,324,0.986111111111111,0.9861111111111112,0.8235294117647058,0.8125,0.625,1.0,3,0,9,5,17
w85__r111_f05,111,B1_q30,324,0.9930555555555556,0.9888888888888889,0.88,0.8333333333333333,0.6666666666666666,1.0,3,0,16,6,25
w85__r111_f05,111,full81,324,0.998989898989899,0.9958333333333333,0.9629629629629629,0.9,0.8,1.0,3,0,66,12,81
w85__r112_f01,112,B1_q20,324,0.9722222222222222,0.9765432098765432,0.8235294117647058,0.8333333333333333,0.6666666666666666,1.0,3,0,8,6,17
w85__r112_f01,112,B1_q30,324,0.9583333333333334,0.9419191919191918,0.88,0.8333333333333333,0.6666666666666666,1.0,3,0,16,6,25
w85__r112_f01,112,full81,324,0.993939393939394,0.9771241830065359,0.9629629629629629,0.9,0.8,1.0,3,0,66,12,81
