run_id,repeat,fold,model,feature,standardized_coefficient
w85__r10_f05,10,5,4d_plus_width_dynamics,robust_time_of_max_dWdt_tau,-0.11683936513571781
w85__r11_f01,11,1,4d_only,P,2.4645243385087134
w85__r11_f01,11,1,4d_only,VX,-1.3945181546506789
w85__r11_f01,11,1,4d_only,LS,-2.1883827869445596
w85__r11_f01,11,1,4d_only,ST,-0.17082719964625354
w85__r11_f01,11,1,width_dynamics_only,width_gain_20_um,-0.6416116042946257
w85__r11_f01,11,1,width_dynamics_only,width_gain_40_um,0.6279372070858746
w85__r11_f01,11,1,width_dynamics_only,time_to_50pct_max_width_tau,0.6005410143221284
w85__r11_f01,11,1,width_dynamics_only,robust_max_positive_dWdt_um_per_ms,-0.4806234219927747
w85__r11_f01,11,1,width_dynamics_only,robust_median_positive_dWdt_um_per_ms,-0.748603272257329
w85__r11_f01,11,1,width_dynamics_only,robust_early_dWdt_20_um_per_ms,0.3274216086156805
w85__r11_f01,11,1,width_dynamics_only,robust_early_dWdt_40_um_per_ms,-0.48638798902960934
w85__r11_f01,11,1,width_dynamics_only,robust_time_of_max_dWdt_tau,-0.2716111698203764
w85__r11_f01,11,1,4d_plus_width_dynamics,P,2.354807428262844
w85__r11_f01,11,1,4d_plus_width_dynamics,VX,-1.7352129442314317
w85__r11_f01,11,1,4d_plus_width_dynamics,LS,-2.595129921566864
w85__r11_f01,11,1,4d_plus_width_dynamics,ST,-0.08553380301013791
w85__r11_f01,11,1,4d_plus_width_dynamics,width_gain_20_um,0.05201751554743998
w85__r11_f01,11,1,4d_plus_width_dynamics,width_gain_40_um,0.7385736020377368
w85__r11_f01,11,1,4d_plus_width_dynamics,time_to_50pct_max_width_tau,-0.2322627903505593
w85__r11_f01,11,1,4d_plus_width_dynamics,robust_max_positive_dWdt_um_per_ms,-0.10242023953235085
w85__r11_f01,11,1,4d_plus_width_dynamics,robust_median_positive_dWdt_um_per_ms,-0.23830833954417716
w85__r11_f01,11,1,4d_plus_width_dynamics,robust_early_dWdt_20_um_per_ms,-0.2512239432619802
w85__r11_f01,11,1,4d_plus_width_dynamics,robust_early_dWdt_40_um_per_ms,-0.5334926382288679
w85__r11_f01,11,1,4d_plus_width_dynamics,robust_time_of_max_dWdt_tau,-0.5954177855741337
w85__r11_f02,11,2,4d_only,P,2.6450911536737536
w85__r11_f02,11,2,4d_only,VX,-1.4760077790458208
w85__r11_f02,11,2,4d_only,LS,-2.021838214697214
w85__r11_f02,11,2,4d_only,ST,-0.34209330128415555
w85__r11_f02,11,2,width_dynamics_only,width_gain_20_um,-0.45430609549194023
w85__r11_f02,11,2,width_dynamics_only,width_gain_40_um,0.4778252393227184
w85__r11_f02,11,2,width_dynamics_only,time_to_50pct_max_width_tau,0.21516207518737582
w85__r11_f02,11,2,width_dynamics_only,robust_max_positive_dWdt_um_per_ms,-0.8052333185764683
w85__r11_f02,11,2,width_dynamics_only,robust_median_positive_dWdt_um_per_ms,-0.3827624874788781
w85__r11_f02,11,2,width_dynamics_only,robust_early_dWdt_20_um_per_ms,0.46929796222132525
w85__r11_f02,11,2,width_dynamics_only,robust_early_dWdt_40_um_per_ms,-0.5329969250683741
w85__r11_f02,11,2,width_dynamics_only,robust_time_of_max_dWdt_tau,0.014608460620535287
w85__r11_f02,11,2,4d_plus_width_dynamics,P,2.615313863851144
w85__r11_f02,11,2,4d_plus_width_dynamics,VX,-1.455990237284989
w85__r11_f02,11,2,4d_plus_width_dynamics,LS,-2.340791856870306
w85__r11_f02,11,2,4d_plus_width_dynamics,ST,-0.22727993041145628
w85__r11_f02,11,2,4d_plus_width_dynamics,width_gain_20_um,0.07313832666224498
w85__r11_f02,11,2,4d_plus_width_dynamics,width_gain_40_um,0.6967849555040929
w85__r11_f02,11,2,4d_plus_width_dynamics,time_to_50pct_max_width_tau,-0.4417821027596142
w85__r11_f02,11,2,4d_plus_width_dynamics,robust_max_positive_dWdt_um_per_ms,-0.3993713723861596
w85__r11_f02,11,2,4d_plus_width_dynamics,robust_median_positive_dWdt_um_per_ms,0.35585154513023276
w85__r11_f02,11,2,4d_plus_width_dynamics,robust_early_dWdt_20_um_per_ms,-0.3737970429016306
w85__r11_f02,11,2,4d_plus_width_dynamics,robust_early_dWdt_40_um_per_ms,-0.7029199866590484
w85__r11_f02,11,2,4d_plus_width_dynamics,robust_time_of_max_dWdt_tau,0.11432121369133624
w85__r11_f03,11,3,4d_only,P,2.6250508698671564
w85__r11_f03,11,3,4d_only,VX,-1.5219131985024
w85__r11_f03,11,3,4d_only,LS,-1.9527100339685441
w85__r11_f03,11,3,4d_only,ST,-0.1524063669078915
w85__r11_f03,11,3,width_dynamics_only,width_gain_20_um,-0.5901056807422793
w85__r11_f03,11,3,width_dynamics_only,width_gain_40_um,0.7268945869960219
w85__r11_f03,11,3,width_dynamics_only,time_to_50pct_max_width_tau,0.2062563692805526
w85__r11_f03,11,3,width_dynamics_only,robust_max_positive_dWdt_um_per_ms,-0.6191030950415739
w85__r11_f03,11,3,width_dynamics_only,robust_median_positive_dWdt_um_per_ms,-0.4686976794103685
w85__r11_f03,11,3,width_dynamics_only,robust_early_dWdt_20_um_per_ms,0.38786128053032676
w85__r11_f03,11,3,width_dynamics_only,robust_early_dWdt_40_um_per_ms,-0.381808734244935
w85__r11_f03,11,3,width_dynamics_only,robust_time_of_max_dWdt_tau,-0.026072346251880627
w85__r11_f03,11,3,4d_plus_width_dynamics,P,2.4492047194059725
w85__r11_f03,11,3,4d_plus_width_dynamics,VX,-1.595346896774268
w85__r11_f03,11,3,4d_plus_width_dynamics,LS,-2.4455255144529815
w85__r11_f03,11,3,4d_plus_width_dynamics,ST,0.005178726224882728
w85__r11_f03,11,3,4d_plus_width_dynamics,width_gain_20_um,0.14856822670050235
w85__r11_f03,11,3,4d_plus_width_dynamics,width_gain_40_um,0.8414117737254497
w85__r11_f03,11,3,4d_plus_width_dynamics,time_to_50pct_max_width_tau,-0.3963015185029142
w85__r11_f03,11,3,4d_plus_width_dynamics,robust_max_positive_dWdt_um_per_ms,0.003534381106712172
w85__r11_f03,11,3,4d_plus_width_dynamics,robust_median_positive_dWdt_um_per_ms,0.295709314220661
w85__r11_f03,11,3,4d_plus_width_dynamics,robust_early_dWdt_20_um_per_ms,-0.24375666137350321
w85__r11_f03,11,3,4d_plus_width_dynamics,robust_early_dWdt_40_um_per_ms,-0.5526521276044931
w85__r11_f03,11,3,4d_plus_width_dynamics,robust_time_of_max_dWdt_tau,0.015864087689810465
w85__r11_f04,11,4,4d_only,P,2.5402087293737226
w85__r11_f04,11,4,4d_only,VX,-1.489054759565144
w85__r11_f04,11,4,4d_only,LS,-2.271510732813248
w85__r11_f04,11,4,4d_only,ST,-0.111266609596052
w85__r11_f04,11,4,width_dynamics_only,width_gain_20_um,-0.597609717675622
w85__r11_f04,11,4,width_dynamics_only,width_gain_40_um,0.43087420895495976
w85__r11_f04,11,4,width_dynamics_only,time_to_50pct_max_width_tau,0.18416055323724195
w85__r11_f04,11,4,width_dynamics_only,robust_max_positive_dWdt_um_per_ms,-0.6205202013420474
w85__r11_f04,11,4,width_dynamics_only,robust_median_positive_dWdt_um_per_ms,-0.7087752425771903
w85__r11_f04,11,4,width_dynamics_only,robust_early_dWdt_20_um_per_ms,0.5677118111001199
w85__r11_f04,11,4,width_dynamics_only,robust_early_dWdt_40_um_per_ms,-0.1279160484210349
w85__r11_f04,11,4,width_dynamics_only,robust_time_of_max_dWdt_tau,-0.06681274475572103
w85__r11_f04,11,4,4d_plus_width_dynamics,P,2.520018131124397
w85__r11_f04,11,4,4d_plus_width_dynamics,VX,-1.5290431310521604
w85__r11_f04,11,4,4d_plus_width_dynamics,LS,-2.626686123493187
w85__r11_f04,11,4,4d_plus_width_dynamics,ST,-0.03272866028765274
w85__r11_f04,11,4,4d_plus_width_dynamics,width_gain_20_um,0.00717187874013963
w85__r11_f04,11,4,4d_plus_width_dynamics,width_gain_40_um,0.751900486848664
w85__r11_f04,11,4,4d_plus_width_dynamics,time_to_50pct_max_width_tau,-0.5376160544063534
w85__r11_f04,11,4,4d_plus_width_dynamics,robust_max_positive_dWdt_um_per_ms,-0.19545265625761557
w85__r11_f04,11,4,4d_plus_width_dynamics,robust_median_positive_dWdt_um_per_ms,0.15889623867288288
w85__r11_f04,11,4,4d_plus_width_dynamics,robust_early_dWdt_20_um_per_ms,-0.2540310290249258
w85__r11_f04,11,4,4d_plus_width_dynamics,robust_early_dWdt_40_um_per_ms,-0.3111536052134343
w85__r11_f04,11,4,4d_plus_width_dynamics,robust_time_of_max_dWdt_tau,-0.15024911222171644
w85__r11_f05,11,5,4d_only,P,2.839742963079585
w85__r11_f05,11,5,4d_only,VX,-1.5007860936266801
w85__r11_f05,11,5,4d_only,LS,-2.2428264876029402
w85__r11_f05,11,5,4d_only,ST,-0.1050435520379306
w85__r11_f05,11,5,width_dynamics_only,width_gain_20_um,-0.5503898090472994
w85__r11_f05,11,5,width_dynamics_only,width_gain_40_um,0.5370118254652521
w85__r11_f05,11,5,width_dynamics_only,time_to_50pct_max_width_tau,0.3665244642316436
w85__r11_f05,11,5,width_dynamics_only,robust_max_positive_dWdt_um_per_ms,-0.7198670922433367
w85__r11_f05,11,5,width_dynamics_only,robust_median_positive_dWdt_um_per_ms,-0.38108595764912445
w85__r11_f05,11,5,width_dynamics_only,robust_early_dWdt_20_um_per_ms,0.4733987477287113
w85__r11_f05,11,5,width_dynamics_only,robust_early_dWdt_40_um_per_ms,-0.599292480776961
w85__r11_f05,11,5,width_dynamics_only,robust_time_of_max_dWdt_tau,-0.20116738136212772
w85__r11_f05,11,5,4d_plus_width_dynamics,P,2.8557580916149266
w85__r11_f05,11,5,4d_plus_width_dynamics,VX,-1.3425280274697438
w85__r11_f05,11,5,4d_plus_width_dynamics,LS,-2.560354117944453
w85__r11_f05,11,5,4d_plus_width_dynamics,ST,-0.02501390140330921
w85__r11_f05,11,5,4d_plus_width_dynamics,width_gain_20_um,0.11194619370676459
w85__r11_f05,11,5,4d_plus_width_dynamics,width_gain_40_um,0.6405766641421039
w85__r11_f05,11,5,4d_plus_width_dynamics,time_to_50pct_max_width_tau,-0.3756403248536777
w85__r11_f05,11,5,4d_plus_width_dynamics,robust_max_positive_dWdt_um_per_ms,-0.25820433181329916
w85__r11_f05,11,5,4d_plus_width_dynamics,robust_median_positive_dWdt_um_per_ms,0.4683527465830658
w85__r11_f05,11,5,4d_plus_width_dynamics,robust_early_dWdt_20_um_per_ms,-0.43249498351594395
w85__r11_f05,11,5,4d_plus_width_dynamics,robust_early_dWdt_40_um_per_ms,-0.4657621781049448
w85__r11_f05,11,5,4d_plus_width_dynamics,robust_time_of_max_dWdt_tau,0.01927579198062572
w85__r12_f01,12,1,4d_only,P,2.677611071508413
w85__r12_f01,12,1,4d_only,VX,-1.3841065630136948
w85__r12_f01,12,1,4d_only,LS,-1.9180461062966458
w85__r12_f01,12,1,4d_only,ST,-0.19730512585806023
w85__r12_f01,12,1,width_dynamics_only,width_gain_20_um,-0.5205666968985375
w85__r12_f01,12,1,width_dynamics_only,width_gain_40_um,0.4903479882943807
w85__r12_f01,12,1,width_dynamics_only,time_to_50pct_max_width_tau,0.23365227034232386
w85__r12_f01,12,1,width_dynamics_only,robust_max_positive_dWdt_um_per_ms,-0.7436596617883517
w85__r12_f01,12,1,width_dynamics_only,robust_median_positive_dWdt_um_per_ms,-0.7241747466862407
w85__r12_f01,12,1,width_dynamics_only,robust_early_dWdt_20_um_per_ms,0.5901160781399348
w85__r12_f01,12,1,width_dynamics_only,robust_early_dWdt_40_um_per_ms,-0.32754596841729916
w85__r12_f01,12,1,width_dynamics_only,robust_time_of_max_dWdt_tau,0.020265632639604
w85__r12_f01,12,1,4d_plus_width_dynamics,P,2.470713546992556
w85__r12_f01,12,1,4d_plus_width_dynamics,VX,-1.5055494417235074
w85__r12_f01,12,1,4d_plus_width_dynamics,LS,-2.4135215018711365
w85__r12_f01,12,1,4d_plus_width_dynamics,ST,-0.07532037580621317
w85__r12_f01,12,1,4d_plus_width_dynamics,width_gain_20_um,0.2357227078215387
w85__r12_f01,12,1,4d_plus_width_dynamics,width_gain_40_um,0.7060288974191988
w85__r12_f01,12,1,4d_plus_width_dynamics,time_to_50pct_max_width_tau,-0.35078587595859295
w85__r12_f01,12,1,4d_plus_width_dynamics,robust_max_positive_dWdt_um_per_ms,-0.21149523815344087
w85__r12_f01,12,1,4d_plus_width_dynamics,robust_median_positive_dWdt_um_per_ms,0.24697145650375615
w85__r12_f01,12,1,4d_plus_width_dynamics,robust_early_dWdt_20_um_per_ms,-0.14256356078643337
w85__r12_f01,12,1,4d_plus_width_dynamics,robust_early_dWdt_40_um_per_ms,-0.6553469954667733
w85__r12_f01,12,1,4d_plus_width_dynamics,robust_time_of_max_dWdt_tau,0.03641533600983961
w85__r12_f02,12,2,4d_only,P,2.4176916709978173
w85__r12_f02,12,2,4d_only,VX,-1.4818056892793068
w85__r12_f02,12,2,4d_only,LS,-2.357890215421852
w85__r12_f02,12,2,4d_only,ST,-0.19791100356279448
w85__r12_f02,12,2,width_dynamics_only,width_gain_20_um,-0.5981329564948944
w85__r12_f02,12,2,width_dynamics_only,width_gain_40_um,0.5596197106073907
w85__r12_f02,12,2,width_dynamics_only,time_to_50pct_max_width_tau,0.3914007601277726
w85__r12_f02,12,2,width_dynamics_only,robust_max_positive_dWdt_um_per_ms,-0.6923203978372423
w85__r12_f02,12,2,width_dynamics_only,robust_median_positive_dWdt_um_per_ms,-0.5274656384643017
w85__r12_f02,12,2,width_dynamics_only,robust_early_dWdt_20_um_per_ms,0.4143231618666378
w85__r12_f02,12,2,width_dynamics_only,robust_early_dWdt_40_um_per_ms,-0.5482481743325458
w85__r12_f02,12,2,width_dynamics_only,robust_time_of_max_dWdt_tau,-0.24151942044051922
w85__r12_f02,12,2,4d_plus_width_dynamics,P,2.366863255002035
w85__r12_f02,12,2,4d_plus_width_dynamics,VX,-1.636785501539078
w85__r12_f02,12,2,4d_plus_width_dynamics,LS,-2.661808420436317
w85__r12_f02,12,2,4d_plus_width_dynamics,ST,-0.18410032425639783
w85__r12_f02,12,2,4d_plus_width_dynamics,width_gain_20_um,-0.054002394560915386
w85__r12_f02,12,2,4d_plus_width_dynamics,width_gain_40_um,0.7700552412958473
w85__r12_f02,12,2,4d_plus_width_dynamics,time_to_50pct_max_width_tau,-0.34947379764366754
w85__r12_f02,12,2,4d_plus_width_dynamics,robust_max_positive_dWdt_um_per_ms,-0.37932270580724964
w85__r12_f02,12,2,4d_plus_width_dynamics,robust_median_positive_dWdt_um_per_ms,0.1812376711167995
w85__r12_f02,12,2,4d_plus_width_dynamics,robust_early_dWdt_20_um_per_ms,-0.1767040710187973
w85__r12_f02,12,2,4d_plus_width_dynamics,robust_early_dWdt_40_um_per_ms,-0.6790972160442539
w85__r12_f02,12,2,4d_plus_width_dynamics,robust_time_of_max_dWdt_tau,-0.4998712692999005
w85__r12_f03,12,3,4d_only,P,2.755786432882832
w85__r12_f03,12,3,4d_only,VX,-1.5229584259074507
w85__r12_f03,12,3,4d_only,LS,-2.1629433326868917
w85__r12_f03,12,3,4d_only,ST,-0.1578786188424394
w85__r12_f03,12,3,width_dynamics_only,width_gain_20_um,-0.6716018493702893
w85__r12_f03,12,3,width_dynamics_only,width_gain_40_um,0.7863746252527987
w85__r12_f03,12,3,width_dynamics_only,time_to_50pct_max_width_tau,0.3106276562896808
w85__r12_f03,12,3,width_dynamics_only,robust_max_positive_dWdt_um_per_ms,-0.4413248087853978
w85__r12_f03,12,3,width_dynamics_only,robust_median_positive_dWdt_um_per_ms,-0.42721436655269135
w85__r12_f03,12,3,width_dynamics_only,robust_early_dWdt_20_um_per_ms,0.1784062253612004
w85__r12_f03,12,3,width_dynamics_only,robust_early_dWdt_40_um_per_ms,-0.36125198960933375
w85__r12_f03,12,3,width_dynamics_only,robust_time_of_max_dWdt_tau,-0.12903823820624927
w85__r12_f03,12,3,4d_plus_width_dynamics,P,2.876473347255706
w85__r12_f03,12,3,4d_plus_width_dynamics,VX,-1.4637591878506377
w85__r12_f03,12,3,4d_plus_width_dynamics,LS,-2.42799730798165
w85__r12_f03,12,3,4d_plus_width_dynamics,ST,-0.06356050652546165
w85__r12_f03,12,3,4d_plus_width_dynamics,width_gain_20_um,0.03313545467545763
w85__r12_f03,12,3,4d_plus_width_dynamics,width_gain_40_um,0.7913822832866532
w85__r12_f03,12,3,4d_plus_width_dynamics,time_to_50pct_max_width_tau,-0.5238452846190816
w85__r12_f03,12,3,4d_plus_width_dynamics,robust_max_positive_dWdt_um_per_ms,-0.058488229922788015
w85__r12_f03,12,3,4d_plus_width_dynamics,robust_median_positive_dWdt_um_per_ms,0.2544099863983479
w85__r12_f03,12,3,4d_plus_width_dynamics,robust_early_dWdt_20_um_per_ms,-0.5976021395546753
w85__r12_f03,12,3,4d_plus_width_dynamics,robust_early_dWdt_40_um_per_ms,-0.24366636328021882
w85__r12_f03,12,3,4d_plus_width_dynamics,robust_time_of_max_dWdt_tau,0.07903656396677203
w85__r12_f04,12,4,4d_only,P,2.6818625732831953
w85__r12_f04,12,4,4d_only,VX,-1.5490873411619566
w85__r12_f04,12,4,4d_only,LS,-2.0613707278565125
w85__r12_f04,12,4,4d_only,ST,-0.08933043281653934
w85__r12_f04,12,4,width_dynamics_only,width_gain_20_um,-0.46219327276471567
w85__r12_f04,12,4,width_dynamics_only,width_gain_40_um,0.5212191250631513
w85__r12_f04,12,4,width_dynamics_only,time_to_50pct_max_width_tau,0.10799026833212748
w85__r12_f04,12,4,width_dynamics_only,robust_max_positive_dWdt_um_per_ms,-0.9008234295640039
w85__r12_f04,12,4,width_dynamics_only,robust_median_positive_dWdt_um_per_ms,-0.19776106501664523
w85__r12_f04,12,4,width_dynamics_only,robust_early_dWdt_20_um_per_ms,0.5733696079205495
w85__r12_f04,12,4,width_dynamics_only,robust_early_dWdt_40_um_per_ms,-0.7438358339201978
w85__r12_f04,12,4,width_dynamics_only,robust_time_of_max_dWdt_tau,-0.20969340633042027
w85__r12_f04,12,4,4d_plus_width_dynamics,P,2.62155021715382
w85__r12_f04,12,4,4d_plus_width_dynamics,VX,-1.5815408945890614
w85__r12_f04,12,4,4d_plus_width_dynamics,LS,-2.478273527993765
w85__r12_f04,12,4,4d_plus_width_dynamics,ST,0.002786669196979343
w85__r12_f04,12,4,4d_plus_width_dynamics,width_gain_20_um,0.08063370819234772
w85__r12_f04,12,4,4d_plus_width_dynamics,width_gain_40_um,0.706330872339762
w85__r12_f04,12,4,4d_plus_width_dynamics,time_to_50pct_max_width_tau,-0.6392667345673488
w85__r12_f04,12,4,4d_plus_width_dynamics,robust_max_positive_dWdt_um_per_ms,-0.39519919560529043
w85__r12_f04,12,4,4d_plus_width_dynamics,robust_median_positive_dWdt_um_per_ms,0.41494366761150747
w85__r12_f04,12,4,4d_plus_width_dynamics,robust_early_dWdt_20_um_per_ms,-0.2128372862189493
w85__r12_f04,12,4,4d_plus_width_dynamics,robust_early_dWdt_40_um_per_ms,-0.5821960595234776
w85__r12_f04,12,4,4d_plus_width_dynamics,robust_time_of_max_dWdt_tau,-0.1321468975109914
w85__r12_f05,12,5,4d_only,P,2.5889856005071508
w85__r12_f05,12,5,4d_only,VX,-1.463217382040959
w85__r12_f05,12,5,4d_only,LS,-2.157290971087499
w85__r12_f05,12,5,4d_only,ST,-0.21243363272797922
w85__r12_f05,12,5,width_dynamics_only,width_gain_20_um,-0.5563611720381785
w85__r12_f05,12,5,width_dynamics_only,width_gain_40_um,0.4228633326864732
w85__r12_f05,12,5,width_dynamics_only,time_to_50pct_max_width_tau,0.557650995600687
w85__r12_f05,12,5,width_dynamics_only,robust_max_positive_dWdt_um_per_ms,-0.47015915017523574
w85__r12_f05,12,5,width_dynamics_only,robust_median_positive_dWdt_um_per_ms,-0.886145012914928
w85__r12_f05,12,5,width_dynamics_only,robust_early_dWdt_20_um_per_ms,0.5017359102612878
w85__r12_f05,12,5,width_dynamics_only,robust_early_dWdt_40_um_per_ms,-0.14444740528213035
w85__r12_f05,12,5,width_dynamics_only,robust_time_of_max_dWdt_tau,-0.01449845649538079
w85__r12_f05,12,5,4d_plus_width_dynamics,P,2.4820873673051356
w85__r12_f05,12,5,4d_plus_width_dynamics,VX,-1.5153314029608018
w85__r12_f05,12,5,4d_plus_width_dynamics,LS,-2.5749888170797886
w85__r12_f05,12,5,4d_plus_width_dynamics,ST,-0.05278738910318033
w85__r12_f05,12,5,4d_plus_width_dynamics,width_gain_20_um,0.09627522640722116
w85__r12_f05,12,5,4d_plus_width_dynamics,width_gain_40_um,0.7383097550666882
w85__r12_f05,12,5,4d_plus_width_dynamics,time_to_50pct_max_width_tau,-0.268499982897441
w85__r12_f05,12,5,4d_plus_width_dynamics,robust_max_positive_dWdt_um_per_ms,0.00361335053864625
w85__r12_f05,12,5,4d_plus_width_dynamics,robust_median_positive_dWdt_um_per_ms,0.1154151510057377
w85__r12_f05,12,5,4d_plus_width_dynamics,robust_early_dWdt_20_um_per_ms,-0.3020035603349012
w85__r12_f05,12,5,4d_plus_width_dynamics,robust_early_dWdt_40_um_per_ms,-0.4584319443814651
w85__r12_f05,12,5,4d_plus_width_dynamics,robust_time_of_max_dWdt_tau,0.04781106527652041
w85__r13_f01,13,1,4d_only,P,2.5716555876778924
w85__r13_f01,13,1,4d_only,VX,-1.5834445956704872
w85__r13_f01,13,1,4d_only,LS,-2.1224996234926956
w85__r13_f01,13,1,4d_only,ST,-0.025613401853760702
w85__r13_f01,13,1,width_dynamics_only,width_gain_20_um,-0.6613458594172711
w85__r13_f01,13,1,width_dynamics_only,width_gain_40_um,0.6225669327115182
w85__r13_f01,13,1,width_dynamics_only,time_to_50pct_max_width_tau,0.144821508661005
w85__r13_f01,13,1,width_dynamics_only,robust_max_positive_dWdt_um_per_ms,-0.9830844305969217
w85__r13_f01,13,1,width_dynamics_only,robust_median_positive_dWdt_um_per_ms,-0.3342292040715862
w85__r13_f01,13,1,width_dynamics_only,robust_early_dWdt_20_um_per_ms,0.5558971376851927
w85__r13_f01,13,1,width_dynamics_only,robust_early_dWdt_40_um_per_ms,-0.5439805998289967
w85__r13_f01,13,1,width_dynamics_only,robust_time_of_max_dWdt_tau,-0.16031853014314676
w85__r13_f01,13,1,4d_plus_width_dynamics,P,2.3915242927535276
w85__r13_f01,13,1,4d_plus_width_dynamics,VX,-1.4640243578444947
w85__r13_f01,13,1,4d_plus_width_dynamics,LS,-2.6056917523681498
w85__r13_f01,13,1,4d_plus_width_dynamics,ST,0.01294525611226163
w85__r13_f01,13,1,4d_plus_width_dynamics,width_gain_20_um,0.09801299858652253
w85__r13_f01,13,1,4d_plus_width_dynamics,width_gain_40_um,0.7354763564537343
w85__r13_f01,13,1,4d_plus_width_dynamics,time_to_50pct_max_width_tau,-0.5187647156542665
w85__r13_f01,13,1,4d_plus_width_dynamics,robust_max_positive_dWdt_um_per_ms,-0.46150336460480834
w85__r13_f01,13,1,4d_plus_width_dynamics,robust_median_positive_dWdt_um_per_ms,0.43929364862915143
w85__r13_f01,13,1,4d_plus_width_dynamics,robust_early_dWdt_20_um_per_ms,-0.113012576803626
w85__r13_f01,13,1,4d_plus_width_dynamics,robust_early_dWdt_40_um_per_ms,-0.5312097067587545
w85__r13_f01,13,1,4d_plus_width_dynamics,robust_time_of_max_dWdt_tau,-0.2627649392577728
w85__r13_f02,13,2,4d_only,P,2.6824154766591737
w85__r13_f02,13,2,4d_only,VX,-1.5141894620124072
w85__r13_f02,13,2,4d_only,LS,-2.1811374438939715
w85__r13_f02,13,2,4d_only,ST,-0.2796227781797653
w85__r13_f02,13,2,width_dynamics_only,width_gain_20_um,-0.9860020937132808
w85__r13_f02,13,2,width_dynamics_only,width_gain_40_um,1.0089577710502933
w85__r13_f02,13,2,width_dynamics_only,time_to_50pct_max_width_tau,0.2049443175742048
w85__r13_f02,13,2,width_dynamics_only,robust_max_positive_dWdt_um_per_ms,-0.5143238900089243
w85__r13_f02,13,2,width_dynamics_only,robust_median_positive_dWdt_um_per_ms,-0.500533931619261
w85__r13_f02,13,2,width_dynamics_only,robust_early_dWdt_20_um_per_ms,0.4790947161265814
w85__r13_f02,13,2,width_dynamics_only,robust_early_dWdt_40_um_per_ms,-0.5386592892999483
w85__r13_f02,13,2,width_dynamics_only,robust_time_of_max_dWdt_tau,0.061336244222815424
w85__r13_f02,13,2,4d_plus_width_dynamics,P,2.8616664770490785
w85__r13_f02,13,2,4d_plus_width_dynamics,VX,-1.7377006409001237
w85__r13_f02,13,2,4d_plus_width_dynamics,LS,-2.369702032281158
w85__r13_f02,13,2,4d_plus_width_dynamics,ST,-0.12049837115708537
w85__r13_f02,13,2,4d_plus_width_dynamics,width_gain_20_um,-0.07291201592744193
w85__r13_f02,13,2,4d_plus_width_dynamics,width_gain_40_um,0.7477239674324279
w85__r13_f02,13,2,4d_plus_width_dynamics,time_to_50pct_max_width_tau,-0.482757354257086
w85__r13_f02,13,2,4d_plus_width_dynamics,robust_max_positive_dWdt_um_per_ms,-0.02418358778731175
w85__r13_f02,13,2,4d_plus_width_dynamics,robust_median_positive_dWdt_um_per_ms,0.27934288488598663
w85__r13_f02,13,2,4d_plus_width_dynamics,robust_early_dWdt_20_um_per_ms,-0.4653400034509935
w85__r13_f02,13,2,4d_plus_width_dynamics,robust_early_dWdt_40_um_per_ms,-0.5494482422493517
w85__r13_f02,13,2,4d_plus_width_dynamics,robust_time_of_max_dWdt_tau,0.09656913253729367
w85__r13_f03,13,3,4d_only,P,2.4772492980534384
w85__r13_f03,13,3,4d_only,VX,-1.4479035382507794
w85__r13_f03,13,3,4d_only,LS,-2.218582445942262
w85__r13_f03,13,3,4d_only,ST,-0.12892530562523766
w85__r13_f03,13,3,width_dynamics_only,width_gain_20_um,-0.17729888094575533
w85__r13_f03,13,3,width_dynamics_only,width_gain_40_um,0.22549724689304554
w85__r13_f03,13,3,width_dynamics_only,time_to_50pct_max_width_tau,0.3624059044720919
w85__r13_f03,13,3,width_dynamics_only,robust_max_positive_dWdt_um_per_ms,-0.44925716250545217
w85__r13_f03,13,3,width_dynamics_only,robust_median_positive_dWdt_um_per_ms,-0.7182133339594945
w85__r13_f03,13,3,width_dynamics_only,robust_early_dWdt_20_um_per_ms,0.2608473423248338
w85__r13_f03,13,3,width_dynamics_only,robust_early_dWdt_40_um_per_ms,-0.17054063201178934
w85__r13_f03,13,3,width_dynamics_only,robust_time_of_max_dWdt_tau,-0.4105246552428178
w85__r13_f03,13,3,4d_plus_width_dynamics,P,2.4341135063487465
w85__r13_f03,13,3,4d_plus_width_dynamics,VX,-1.5569338121765797
w85__r13_f03,13,3,4d_plus_width_dynamics,LS,-2.5536528361427555
w85__r13_f03,13,3,4d_plus_width_dynamics,ST,-0.06872843335635043
w85__r13_f03,13,3,4d_plus_width_dynamics,width_gain_20_um,0.19158329029685967
w85__r13_f03,13,3,4d_plus_width_dynamics,width_gain_40_um,0.6876967663367816
w85__r13_f03,13,3,4d_plus_width_dynamics,time_to_50pct_max_width_tau,-0.3699805688101462
w85__r13_f03,13,3,4d_plus_width_dynamics,robust_max_positive_dWdt_um_per_ms,-0.07566135179520912
w85__r13_f03,13,3,4d_plus_width_dynamics,robust_median_positive_dWdt_um_per_ms,0.02456948766633139
w85__r13_f03,13,3,4d_plus_width_dynamics,robust_early_dWdt_20_um_per_ms,-0.33657729986589874
w85__r13_f03,13,3,4d_plus_width_dynamics,robust_early_dWdt_40_um_per_ms,-0.4281518706816707
w85__r13_f03,13,3,4d_plus_width_dynamics,robust_time_of_max_dWdt_tau,-0.40152503059593586
w85__r13_f04,13,4,4d_only,P,2.67635823227117
w85__r13_f04,13,4,4d_only,VX,-1.4160369371142403
