run_id,repeat,fold,arm,prediction_model,horizon,B1_q20_AULC_16_80,B1_q30_AULC_16_80,persistent_q20_0_80_crossing,persistent_q20_0_80_observed,budget40_full81_accuracy,budget40_full81_balanced_accuracy,budget40_full81_keyhole_recall,budget40_full81_conduction_recall,budget40_full81_false_negative,budget40_full81_false_positive,budget40_B1_q30_accuracy,budget40_B1_q30_balanced_accuracy,budget40_B1_q30_keyhole_recall,budget40_B1_q30_conduction_recall,budget40_B1_q30_false_negative,budget40_B1_q30_false_positive,budget40_B1_q20_accuracy,budget40_B1_q20_balanced_accuracy,budget40_B1_q20_keyhole_recall,budget40_B1_q20_conduction_recall,budget40_B1_q20_false_negative,budget40_B1_q20_false_positive
w85__r08_f01,8,1,gpc5_margin,gpc5_margin,80,0.6783088235294118,0.7753124999999998,,False,0.9012345679012346,0.8363636363636364,0.7333333333333333,0.9393939393939394,4,4,0.72,0.7207792207792207,0.7272727272727273,0.7142857142857143,3,4,0.5882352941176471,0.5902777777777778,0.625,0.5555555555555556,3,4
w85__r08_f01,8,1,h_margin,gpc4_h_acquisition,160,0.6943933823529412,0.7787499999999999,57.0,True,0.9259259259259259,0.8515151515151516,0.7333333333333333,0.9696969696969697,4,2,0.8,0.7922077922077921,0.7272727272727273,0.8571428571428571,3,2,0.7058823529411765,0.7013888888888888,0.625,0.7777777777777778,3,2
w85__r08_f01,8,1,h_margin,h_model_h_acquisition,160,0.7633272058823528,0.8118749999999999,32.0,True,0.9382716049382716,0.8590909090909091,0.7333333333333333,0.9848484848484849,4,1,0.8,0.7824675324675325,0.6363636363636364,0.9285714285714286,4,1,0.7647058823529411,0.75,0.5,1.0,4,0
w85__r08_f02,8,2,assisted_product,gpc4_assisted_product,80,0.760110294117647,0.8049999999999999,57.0,True,0.8271604938271605,0.5,0.0,1.0,14,0,0.68,0.5,0.0,1.0,8,0,0.7058823529411765,0.5,0.0,1.0,5,0
w85__r08_f02,8,2,gpc5_margin,gpc5_margin,80,0.8033088235294116,0.855,32.0,True,0.9506172839506173,0.9418976545842217,0.9285714285714286,0.9552238805970149,1,3,0.84,0.8492647058823529,0.875,0.8235294117647058,1,3,0.8235294117647058,0.8166666666666667,0.8,0.8333333333333334,1,2
w85__r08_f02,8,2,h_margin,gpc4_h_acquisition,160,0.7348345588235294,0.7815624999999999,73.0,True,0.9259259259259259,0.8139658848614073,0.6428571428571429,0.9850746268656716,5,1,0.76,0.6580882352941176,0.375,0.9411764705882353,5,1,0.7058823529411765,0.5583333333333333,0.2,0.9166666666666666,4,1
w85__r08_f02,8,2,h_margin,h_model_h_acquisition,160,0.822610294117647,0.8456249999999998,19.0,True,0.9506172839506173,0.9418976545842217,0.9285714285714286,0.9552238805970149,1,3,0.84,0.8492647058823529,0.875,0.8235294117647058,1,3,0.8235294117647058,0.8166666666666667,0.8,0.8333333333333334,1,2
w85__r08_f03,8,3,assisted_product,gpc4_assisted_product,80,0.9227941176470589,0.9475,16.0,True,0.9876543209876543,0.9925373134328358,1.0,0.9850746268656716,0,1,0.96,0.9722222222222222,1.0,0.9444444444444444,0,1,0.9411764705882353,0.9545454545454546,1.0,0.9090909090909091,0,1
w85__r08_f03,8,3,gpc5_margin,gpc5_margin,80,0.901654411764706,0.92625,16.0,True,0.9629629629629629,0.949360341151386,0.9285714285714286,0.9701492537313433,1,2,0.88,0.873015873015873,0.8571428571428571,0.8888888888888888,1,2,0.8235294117647058,0.8257575757575758,0.8333333333333334,0.8181818181818182,1,2
w85__r08_f03,8,3,h_margin,gpc4_h_acquisition,160,0.8786764705882353,0.9162499999999999,36.0,True,0.9753086419753086,0.9850746268656716,1.0,0.9701492537313433,0,2,0.92,0.9444444444444444,1.0,0.8888888888888888,0,2,0.8823529411764706,0.9090909090909092,1.0,0.8181818181818182,0,2
w85__r08_f03,8,3,h_margin,h_model_h_acquisition,160,0.8561580882352942,0.8634375,20.0,True,0.9382716049382716,0.9626865671641791,1.0,0.9253731343283582,0,5,0.8,0.8611111111111112,1.0,0.7222222222222222,0,5,0.8235294117647058,0.8636363636363636,1.0,0.7272727272727273,0,3
w85__r08_f04,8,4,assisted_product,gpc4_assisted_product,80,0.8207720588235294,0.870625,40.0,True,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2,1,0.88,0.8293650793650793,0.7142857142857143,0.9444444444444444,2,1,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,2,1
w85__r08_f04,8,4,gpc5_margin,gpc5_margin,80,0.7922794117647057,0.85875,35.0,True,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2,1,0.88,0.8293650793650793,0.7142857142857143,0.9444444444444444,2,1,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,2,1
w85__r08_f04,8,4,h_margin,gpc4_h_acquisition,160,0.8313419117647058,0.8771875,40.0,True,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2,1,0.88,0.8293650793650793,0.7142857142857143,0.9444444444444444,2,1,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,2,1
w85__r08_f04,8,4,h_margin,h_model_h_acquisition,160,0.7725183823529411,0.8453124999999999,16.0,True,0.9506172839506173,0.8666666666666667,0.7333333333333333,1.0,4,0,0.84,0.7142857142857143,0.42857142857142855,1.0,4,0,0.7647058823529411,0.6666666666666666,0.3333333333333333,1.0,4,0
w85__r08_f05,8,5,assisted_product,gpc4_assisted_product,80,0.8088235294117645,0.8699999999999999,18.0,True,0.9629629629629629,0.9,0.8,1.0,3,0,0.88,0.7857142857142857,0.5714285714285714,1.0,3,0,0.8235294117647058,0.75,0.5,1.0,3,0
w85__r08_f05,8,5,gpc5_margin,gpc5_margin,80,0.8515625,0.8990625000000001,20.0,True,0.9629629629629629,0.9,0.8,1.0,3,0,0.88,0.7857142857142857,0.5714285714285714,1.0,3,0,0.8235294117647058,0.75,0.5,1.0,3,0
w85__r08_f05,8,5,h_margin,gpc4_h_acquisition,160,0.8152573529411764,0.874375,41.0,True,0.9506172839506173,0.8666666666666667,0.7333333333333333,1.0,4,0,0.84,0.7142857142857143,0.42857142857142855,1.0,4,0,0.7647058823529411,0.6666666666666666,0.3333333333333333,1.0,4,0
w85__r08_f05,8,5,h_margin,h_model_h_acquisition,160,0.9159007352941178,0.9428125,17.0,True,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2,0,0.92,0.8571428571428572,0.7142857142857143,1.0,2,0,0.8823529411764706,0.8333333333333333,0.6666666666666666,1.0,2,0
w85__r09_f01,9,1,assisted_product,gpc4_assisted_product,80,0.8943014705882353,0.9281250000000001,28.0,True,0.9753086419753086,0.9285714285714286,0.8571428571428571,1.0,2,0,0.92,0.8888888888888888,0.7777777777777778,1.0,2,0,0.8823529411764706,0.875,0.75,1.0,2,0
w85__r09_f01,9,1,gpc5_margin,gpc5_margin,80,0.9738051470588235,0.9821875,18.0,True,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0
w85__r09_f01,9,1,h_margin,gpc4_h_acquisition,160,0.8759191176470589,0.915625,19.0,True,0.9753086419753086,0.9285714285714286,0.8571428571428571,1.0,2,0,0.92,0.8888888888888888,0.7777777777777778,1.0,2,0,0.8823529411764706,0.875,0.75,1.0,2,0
w85__r09_f01,9,1,h_margin,h_model_h_acquisition,160,0.9411764705882354,0.96,16.0,True,0.9876543209876543,0.9642857142857143,0.9285714285714286,1.0,1,0,0.96,0.9444444444444444,0.8888888888888888,1.0,1,0,0.9411764705882353,0.9375,0.875,1.0,1,0
w85__r09_f02,9,2,assisted_product,gpc4_assisted_product,80,0.8051470588235292,0.8674999999999999,17.0,True,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2,1,0.88,0.8293650793650793,0.7142857142857143,0.9444444444444444,2,1,0.8235294117647058,0.8071428571428572,0.7142857142857143,0.9,2,1
w85__r09_f02,9,2,gpc5_margin,gpc5_margin,80,0.7775735294117646,0.8487499999999999,17.0,True,0.9382716049382716,0.8496801705756929,0.7142857142857143,0.9850746268656716,4,1,0.84,0.7579365079365079,0.5714285714285714,0.9444444444444444,3,1,0.7647058823529411,0.7357142857142858,0.5714285714285714,0.9,3,1
w85__r09_f02,9,2,h_margin,gpc4_h_acquisition,160,0.7987132352941175,0.8631249999999999,17.0,True,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2,1,0.88,0.8293650793650793,0.7142857142857143,0.9444444444444444,2,1,0.8235294117647058,0.8071428571428572,0.7142857142857143,0.9,2,1
w85__r09_f02,9,2,h_margin,h_model_h_acquisition,160,0.7647058823529411,0.84,,False,0.9506172839506173,0.8853944562899787,0.7857142857142857,0.9850746268656716,3,1,0.84,0.7579365079365079,0.5714285714285714,0.9444444444444444,3,1,0.7647058823529411,0.7357142857142858,0.5714285714285714,0.9,3,1
w85__r09_f03,9,3,assisted_product,gpc4_assisted_product,80,0.8795955882352943,0.913125,24.0,True,0.9876543209876543,0.9924242424242424,1.0,0.9848484848484849,0,1,0.96,0.9722222222222222,1.0,0.9444444444444444,0,1,0.9411764705882353,0.9583333333333333,1.0,0.9166666666666666,0,1
w85__r09_f03,9,3,gpc5_margin,gpc5_margin,80,0.8722426470588236,0.9025,18.0,True,0.9876543209876543,0.9924242424242424,1.0,0.9848484848484849,0,1,0.96,0.9722222222222222,1.0,0.9444444444444444,0,1,0.9411764705882353,0.9583333333333333,1.0,0.9166666666666666,0,1
w85__r09_f03,9,3,h_margin,gpc4_h_acquisition,160,0.8795955882352942,0.915,17.0,True,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,1,0,0.96,0.9285714285714286,0.8571428571428571,1.0,1,0,0.9411764705882353,0.9,0.8,1.0,1,0
w85__r09_f03,9,3,h_margin,h_model_h_acquisition,160,0.8455882352941175,0.82875,17.0,True,0.9382716049382716,0.9621212121212122,1.0,0.9242424242424242,0,5,0.84,0.8888888888888888,1.0,0.7777777777777778,0,4,0.8823529411764706,0.9166666666666667,1.0,0.8333333333333334,0,2
w85__r09_f04,9,4,assisted_product,gpc4_assisted_product,80,0.7357536764705883,0.8203125,,False,0.9382716049382716,0.8848484848484849,0.8,0.9696969696969697,3,2,0.8,0.7536764705882353,0.625,0.8823529411764706,3,2,0.7058823529411765,0.6857142857142857,0.5714285714285714,0.8,3,2
w85__r09_f04,9,4,gpc5_margin,gpc5_margin,80,0.7072610294117648,0.8009375,,False,0.9259259259259259,0.8772727272727273,0.8,0.9545454545454546,3,3,0.76,0.7242647058823529,0.625,0.8235294117647058,3,3,0.6470588235294118,0.6357142857142857,0.5714285714285714,0.7,3,3
w85__r09_f04,9,4,h_margin,gpc4_h_acquisition,160,0.7228860294117647,0.8053124999999999,,False,0.9382716049382716,0.8848484848484849,0.8,0.9696969696969697,3,2,0.8,0.7536764705882353,0.625,0.8823529411764706,3,2,0.7058823529411765,0.6857142857142857,0.5714285714285714,0.8,3,2
w85__r09_f04,9,4,h_margin,h_model_h_acquisition,160,0.8189338235294116,0.8703124999999999,16.0,True,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.9696969696969697,2,2,0.84,0.8161764705882353,0.75,0.8823529411764706,2,2,0.7647058823529411,0.7571428571428571,0.7142857142857143,0.8,2,2
w85__r09_f05,9,5,assisted_product,gpc4_assisted_product,80,0.7440257352941176,0.819375,22.0,True,0.9382716049382716,0.9106060606060606,0.8666666666666667,0.9545454545454546,2,3,0.8,0.7951388888888888,0.7777777777777778,0.8125,2,3,0.7058823529411765,0.675,0.6,0.75,2,3
w85__r09_f05,9,5,gpc5_margin,gpc5_margin,80,0.778033088235294,0.8318749999999999,19.0,True,0.9506172839506173,0.8924242424242425,0.8,0.9848484848484849,3,1,0.84,0.8020833333333333,0.6666666666666666,0.9375,3,1,0.8235294117647058,0.7583333333333333,0.6,0.9166666666666666,2,1
w85__r09_f05,9,5,h_margin,gpc4_h_acquisition,160,0.7458639705882353,0.81375,118.0,True,0.9382716049382716,0.9106060606060606,0.8666666666666667,0.9545454545454546,2,3,0.8,0.7951388888888888,0.7777777777777778,0.8125,2,3,0.7058823529411765,0.675,0.6,0.75,2,3
w85__r09_f05,9,5,h_margin,h_model_h_acquisition,160,0.8708639705882353,0.8731249999999999,17.0,True,0.9629629629629629,0.9,0.8,1.0,3,0,0.88,0.8333333333333333,0.6666666666666666,1.0,3,0,0.8823529411764706,0.8,0.6,1.0,2,0
w85__r10_f01,10,1,assisted_product,gpc4_assisted_product,80,0.7408088235294118,0.7796875000000001,54.0,True,0.9382716049382716,0.8333333333333333,0.6666666666666666,1.0,5,0,0.8,0.5833333333333334,0.16666666666666666,1.0,5,0,0.7647058823529411,0.6,0.2,1.0,4,0
w85__r10_f01,10,1,gpc5_margin,gpc5_margin,80,0.9076286764705883,0.9356249999999999,21.0,True,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2,0,0.92,0.8333333333333333,0.6666666666666666,1.0,2,0,0.8823529411764706,0.8,0.6,1.0,2,0
w85__r10_f01,10,1,h_margin,gpc4_h_acquisition,160,0.7830882352941178,0.8103125,25.0,True,0.9382716049382716,0.8333333333333333,0.6666666666666666,1.0,5,0,0.8,0.5833333333333334,0.16666666666666666,1.0,5,0,0.7647058823529411,0.6,0.2,1.0,4,0
w85__r10_f01,10,1,h_margin,h_model_h_acquisition,160,0.8451286764705881,0.8946875,16.0,True,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,2,0,0.92,0.8333333333333333,0.6666666666666666,1.0,2,0,0.8823529411764706,0.8,0.6,1.0,2,0
w85__r10_f02,10,2,assisted_product,gpc4_assisted_product,80,0.7477022058823529,0.8184374999999999,45.0,True,0.9259259259259259,0.8704690831556503,0.7857142857142857,0.9552238805970149,3,3,0.84,0.7830882352941176,0.625,0.9411764705882353,3,1,0.7647058823529411,0.7569444444444444,0.625,0.8888888888888888,3,1
w85__r10_f02,10,2,gpc5_margin,gpc5_margin,80,0.7550551470588235,0.8325,22.0,True,0.9382716049382716,0.8779317697228145,0.7857142857142857,0.9701492537313433,3,2,0.8,0.7536764705882353,0.625,0.8823529411764706,3,2,0.7058823529411765,0.7013888888888888,0.625,0.7777777777777778,3,2
w85__r10_f02,10,2,h_margin,gpc4_h_acquisition,160,0.7440257352941176,0.8140624999999999,33.0,True,0.9259259259259259,0.8704690831556503,0.7857142857142857,0.9552238805970149,3,3,0.84,0.7830882352941176,0.625,0.9411764705882353,3,1,0.7647058823529411,0.7569444444444444,0.625,0.8888888888888888,3,1
w85__r10_f02,10,2,h_margin,h_model_h_acquisition,160,0.8161764705882352,0.8715625,26.0,True,0.9629629629629629,0.8928571428571428,0.7857142857142857,1.0,3,0,0.88,0.8125,0.625,1.0,3,0,0.8235294117647058,0.8125,0.625,1.0,3,0
w85__r10_f03,10,3,assisted_product,gpc4_assisted_product,80,0.736672794117647,0.8028124999999999,54.0,True,0.9382716049382716,0.8848484848484849,0.8,0.9696969696969697,3,2,0.8,0.7833333333333333,0.7,0.8666666666666667,3,2,0.7058823529411765,0.7013888888888888,0.625,0.7777777777777778,3,2
w85__r10_f03,10,3,gpc5_margin,gpc5_margin,80,0.8065257352941175,0.8665625,18.0,True,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,1,2,0.88,0.8833333333333333,0.9,0.8666666666666667,1,2,0.8235294117647058,0.8263888888888888,0.875,0.7777777777777778,1,2
w85__r10_f03,10,3,h_margin,gpc4_h_acquisition,160,0.7182904411764706,0.7909375,68.0,True,0.8888888888888888,0.8287878787878787,0.7333333333333333,0.9242424242424242,4,5,0.72,0.7,0.6,0.8,4,3,0.6470588235294118,0.6388888888888888,0.5,0.7777777777777778,4,2
w85__r10_f03,10,3,h_margin,h_model_h_acquisition,160,0.8318014705882351,0.87375,16.0,True,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,1,2,0.88,0.8833333333333333,0.9,0.8666666666666667,1,2,0.8235294117647058,0.8263888888888888,0.875,0.7777777777777778,1,2
w85__r10_f04,10,4,assisted_product,gpc4_assisted_product,80,0.8809742647058822,0.9190624999999999,16.0,True,0.9876543209876543,0.9924242424242424,1.0,0.9848484848484849,0,1,0.96,0.9722222222222222,1.0,0.9444444444444444,0,1,0.9411764705882353,0.9583333333333333,1.0,0.9166666666666666,0,1
w85__r10_f04,10,4,gpc5_margin,gpc5_margin,80,0.8598345588235293,0.9046874999999999,16.0,True,0.9753086419753086,0.9848484848484849,1.0,0.9696969696969697,0,2,0.92,0.9444444444444444,1.0,0.8888888888888888,0,2,0.8823529411764706,0.9166666666666667,1.0,0.8333333333333334,0,2
w85__r10_f04,10,4,h_margin,gpc4_h_acquisition,160,0.861672794117647,0.9059375,27.0,True,0.9876543209876543,0.9924242424242424,1.0,0.9848484848484849,0,1,0.96,0.9722222222222222,1.0,0.9444444444444444,0,1,0.9411764705882353,0.9583333333333333,1.0,0.9166666666666666,0,1
w85__r10_f04,10,4,h_margin,h_model_h_acquisition,160,0.8736213235294118,0.9140625,24.0,True,0.9753086419753086,0.9848484848484849,1.0,0.9696969696969697,0,2,0.92,0.9444444444444444,1.0,0.8888888888888888,0,2,0.8823529411764706,0.9166666666666667,1.0,0.8333333333333334,0,2
w85__r10_f05,10,5,assisted_product,gpc4_assisted_product,80,0.7247242647058822,0.8128124999999999,49.0,True,0.9382716049382716,0.8496801705756929,0.7142857142857143,0.9850746268656716,4,1,0.8,0.7465277777777778,0.5555555555555556,0.9375,4,1,0.7058823529411765,0.7152777777777778,0.5555555555555556,0.875,4,1
w85__r10_f05,10,5,gpc5_margin,gpc5_margin,80,0.6838235294117647,0.78125,,False,0.9382716049382716,0.8496801705756929,0.7142857142857143,0.9850746268656716,4,1,0.8,0.7465277777777778,0.5555555555555556,0.9375,4,1,0.7058823529411765,0.7152777777777778,0.5555555555555556,0.875,4,1
w85__r10_f05,10,5,h_margin,gpc4_h_acquisition,160,0.7265624999999999,0.8134375,47.0,True,0.9506172839506173,0.8853944562899787,0.7857142857142857,0.9850746268656716,3,1,0.84,0.8020833333333333,0.6666666666666666,0.9375,3,1,0.7647058823529411,0.7708333333333333,0.6666666666666666,0.875,3,1
w85__r10_f05,10,5,h_margin,h_model_h_acquisition,160,0.7610294117647058,0.8062499999999999,,False,0.9506172839506173,0.8853944562899787,0.7857142857142857,0.9850746268656716,3,1,0.84,0.8020833333333333,0.6666666666666666,0.9375,3,1,0.7647058823529411,0.7708333333333333,0.6666666666666666,0.875,3,1
w85__r11_f01,11,1,assisted_product,gpc4_assisted_product,80,0.911764705882353,0.93875,16.0,True,0.9876543209876543,0.9642857142857143,0.9285714285714286,1.0,1,0,0.96,0.9444444444444444,0.8888888888888888,1.0,1,0,0.9411764705882353,0.9375,0.875,1.0,1,0
w85__r11_f01,11,1,gpc5_margin,gpc5_margin,80,0.9122242647058825,0.9396875,16.0,True,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0
w85__r11_f01,11,1,h_margin,gpc4_h_acquisition,160,0.9204963235294118,0.9459375,16.0,True,0.9876543209876543,0.9642857142857143,0.9285714285714286,1.0,1,0,0.96,0.9444444444444444,0.8888888888888888,1.0,1,0,0.9411764705882353,0.9375,0.875,1.0,1,0
w85__r11_f01,11,1,h_margin,h_model_h_acquisition,160,0.9099264705882354,0.938125,16.0,True,0.9876543209876543,0.9642857142857143,0.9285714285714286,1.0,1,0,0.96,0.9444444444444444,0.8888888888888888,1.0,1,0,0.9411764705882353,0.9375,0.875,1.0,1,0
w85__r11_f02,11,2,assisted_product,gpc4_assisted_product,80,0.7987132352941175,0.8034374999999999,29.0,True,0.9382716049382716,0.8496801705756929,0.7142857142857143,0.9850746268656716,4,1,0.8,0.6865079365079365,0.42857142857142855,0.9444444444444444,4,1,0.8235294117647058,0.7115384615384616,0.5,0.9230769230769231,2,1
w85__r11_f02,11,2,gpc5_margin,gpc5_margin,80,0.8120404411764703,0.8125,29.0,True,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,2,1,0.88,0.8293650793650793,0.7142857142857143,0.9444444444444444,2,1,0.8823529411764706,0.8365384615384616,0.75,0.9230769230769231,1,1
w85__r11_f02,11,2,h_margin,gpc4_h_acquisition,160,0.7853860294117645,0.8009375,35.0,True,0.9506172839506173,0.8853944562899787,0.7857142857142857,0.9850746268656716,3,1,0.84,0.7579365079365079,0.5714285714285714,0.9444444444444444,3,1,0.8235294117647058,0.7115384615384616,0.5,0.9230769230769231,2,1
w85__r11_f02,11,2,h_margin,h_model_h_acquisition,160,0.9388786764705883,0.9184375,16.0,True,0.9753086419753086,0.9285714285714286,0.8571428571428571,1.0,2,0,0.92,0.8571428571428572,0.7142857142857143,1.0,2,0,0.9411764705882353,0.875,0.75,1.0,1,0
w85__r11_f03,11,3,assisted_product,gpc4_assisted_product,80,0.7568933823529411,0.794375,38.0,True,0.9382716049382716,0.8590909090909091,0.7333333333333333,0.9848484848484849,4,1,0.8,0.7824675324675325,0.6363636363636364,0.9285714285714286,4,1,0.8235294117647058,0.8194444444444444,0.75,0.8888888888888888,2,1
w85__r11_f03,11,3,gpc5_margin,gpc5_margin,80,0.7964154411764706,0.8615625,16.0,True,0.9506172839506173,0.8666666666666667,0.7333333333333333,1.0,4,0,0.84,0.8181818181818181,0.6363636363636364,1.0,4,0,0.7647058823529411,0.75,0.5,1.0,4,0
w85__r11_f03,11,3,h_margin,gpc4_h_acquisition,160,0.7867647058823528,0.8015625,42.0,True,0.9259259259259259,0.8257575757575757,0.6666666666666666,0.9848484848484849,5,1,0.76,0.737012987012987,0.5454545454545454,0.9285714285714286,5,1,0.7647058823529411,0.7569444444444444,0.625,0.8888888888888888,3,1
w85__r11_f03,11,3,h_margin,h_model_h_acquisition,160,0.7771139705882352,0.8484375,37.0,True,0.9629629629629629,0.9,0.8,1.0,3,0,0.88,0.8636363636363636,0.7272727272727273,1.0,3,0,0.8235294117647058,0.8125,0.625,1.0,3,0
w85__r11_f04,11,4,assisted_product,gpc4_assisted_product,80,0.8120404411764705,0.8678125,26.0,True,0.9382716049382716,0.9106060606060606,0.8666666666666667,0.9545454545454546,2,3,0.8,0.7543859649122806,0.6666666666666666,0.8421052631578947,2,3,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,2,1
w85__r11_f04,11,4,gpc5_margin,gpc5_margin,80,0.7872242647058822,0.8553124999999999,39.0,True,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,1,2,0.88,0.8640350877192983,0.8333333333333334,0.8947368421052632,1,2,0.8235294117647058,0.8257575757575758,0.8333333333333334,0.8181818181818182,1,2
w85__r11_f04,11,4,h_margin,gpc4_h_acquisition,160,0.8051470588235294,0.845,29.0,True,0.9135802469135802,0.8696969696969697,0.8,0.9393939393939394,3,4,0.72,0.6447368421052632,0.5,0.7894736842105263,3,4,0.7647058823529411,0.7045454545454546,0.5,0.9090909090909091,3,1
w85__r11_f04,11,4,h_margin,h_model_h_acquisition,160,0.8221507352941175,0.8790625000000001,18.0,True,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,1,2,0.88,0.8640350877192983,0.8333333333333334,0.8947368421052632,1,2,0.8235294117647058,0.8257575757575758,0.8333333333333334,0.8181818181818182,1,2
w85__r11_f05,11,5,assisted_product,gpc4_assisted_product,80,0.7853860294117646,0.8528125,39.0,True,0.9629629629629629,0.9,0.8,1.0,3,0,0.88,0.8125,0.625,1.0,3,0,0.8235294117647058,0.7857142857142857,0.5714285714285714,1.0,3,0
w85__r11_f05,11,5,gpc5_margin,gpc5_margin,80,0.7697610294117646,0.8434375000000001,51.0,True,0.9506172839506173,0.8924242424242425,0.8,0.9848484848484849,3,1,0.84,0.7830882352941176,0.625,0.9411764705882353,3,1,0.7647058823529411,0.7357142857142858,0.5714285714285714,0.9,3,1
w85__r11_f05,11,5,h_margin,gpc4_h_acquisition,160,0.788143382352941,0.8546874999999999,29.0,True,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,2,1,0.88,0.8455882352941176,0.75,0.9411764705882353,2,1,0.8235294117647058,0.8071428571428572,0.7142857142857143,0.9,2,1
w85__r11_f05,11,5,h_margin,h_model_h_acquisition,160,0.7651654411764706,0.8031249999999999,,False,0.9382716049382716,0.9106060606060606,0.8666666666666667,0.9545454545454546,2,3,0.8,0.7867647058823529,0.75,0.8235294117647058,2,3,0.7647058823529411,0.7571428571428571,0.7142857142857143,0.8,2,2
w85__r12_f01,12,1,assisted_product,gpc4_assisted_product,80,0.6962316176470588,0.7540624999999999,59.0,True,0.9135802469135802,0.946969696969697,1.0,0.8939393939393939,0,7,0.72,0.7941176470588236,1.0,0.5882352941176471,0,7,0.6470588235294118,0.75,1.0,0.5,0,6
w85__r12_f01,12,1,gpc5_margin,gpc5_margin,80,0.703125,0.75875,,False,0.9135802469135802,0.9212121212121211,0.9333333333333333,0.9090909090909091,1,6,0.72,0.7610294117647058,0.875,0.6470588235294118,1,6,0.6470588235294118,0.6916666666666667,0.8,0.5833333333333334,1,5
w85__r12_f01,12,1,h_margin,gpc4_h_acquisition,160,0.721047794117647,0.7734375,,False,0.9382716049382716,0.9106060606060606,0.8666666666666667,0.9545454545454546,2,3,0.8,0.7867647058823529,0.75,0.8235294117647058,2,3,0.7647058823529411,0.7166666666666667,0.6,0.8333333333333334,2,2
w85__r12_f01,12,1,h_margin,h_model_h_acquisition,160,0.7320772058823529,0.7778124999999999,,False,0.9382716049382716,0.8848484848484849,0.8,0.9696969696969697,3,2,0.8,0.7536764705882353,0.625,0.8823529411764706,3,2,0.7647058823529411,0.6583333333333333,0.4,0.9166666666666666,3,1
w85__r12_f02,12,2,assisted_product,gpc4_assisted_product,80,0.7651654411764706,0.8378125,16.0,True,0.9382716049382716,0.8590909090909091,0.7333333333333333,0.9848484848484849,4,1,0.84,0.7579365079365079,0.5714285714285714,0.9444444444444444,3,1,0.7647058823529411,0.7357142857142858,0.5714285714285714,0.9,3,1
w85__r12_f02,12,2,gpc5_margin,gpc5_margin,80,0.7578125,0.8353124999999999,16.0,True,0.9506172839506173,0.8924242424242425,0.8,0.9848484848484849,3,1,0.84,0.7579365079365079,0.5714285714285714,0.9444444444444444,3,1,0.7647058823529411,0.7357142857142858,0.5714285714285714,0.9,3,1
w85__r12_f02,12,2,h_margin,gpc4_h_acquisition,160,0.7651654411764706,0.8365624999999999,16.0,True,0.9259259259259259,0.8515151515151516,0.7333333333333333,0.9696969696969697,4,2,0.8,0.7301587301587301,0.5714285714285714,0.8888888888888888,3,2,0.7647058823529411,0.7357142857142858,0.5714285714285714,0.9,3,1
w85__r12_f02,12,2,h_margin,h_model_h_acquisition,160,0.8713235294117647,0.9125000000000001,16.0,True,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1,1,0.92,0.9007936507936507,0.8571428571428571,0.9444444444444444,1,1,0.8823529411764706,0.8785714285714286,0.8571428571428571,0.9,1,1
w85__r12_f03,12,3,assisted_product,gpc4_assisted_product,80,0.8391544117647058,0.8853125,24.0,True,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1,1,0.92,0.9188311688311688,0.9090909090909091,0.9285714285714286,1,1,0.8823529411764706,0.8819444444444444,0.8888888888888888,0.875,1,1
w85__r12_f03,12,3,gpc5_margin,gpc5_margin,80,0.8828125000000002,0.913125,16.0,True,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,1,1,0.92,0.9188311688311688,0.9090909090909091,0.9285714285714286,1,1,0.8823529411764706,0.8819444444444444,0.8888888888888888,0.875,1,1
