policy,run_id,sha256
coverage_then_margin_B40,w85__r76_f01,a5930c372b1a7cee5bc2e3511d8a4c422388c05e772d77110d44713c0b60fe37
coverage_then_margin_B40,w85__r76_f02,58cc1c25c38a246b5b8e62bb7dedfb78fafd27bc3c0575562b07276d09dc9b96
coverage_then_margin_B40,w85__r76_f03,ed63798b38e12de6d3c56c4169b08ba6f1201fa876d4fd775b1c4d24bdea160f
coverage_then_margin_B40,w85__r76_f04,fd15e8173112c7be3fea4ab5c924f4bf87b86f0de0c1cdcbe82aa4c6a46ef68e
coverage_then_margin_B40,w85__r76_f05,f3d07246861037787d7e981418ceddc98aa84cb9a05ac2804c7ccb4c97a892e0
coverage_then_margin_B40,w85__r77_f01,56d87ddc5ab88da2cbe54dd791643b3b2ac8bcfdb282733e8bbe0baca4c8b5ef
coverage_then_margin_B40,w85__r77_f02,381646b93f01deb0635e3e9dde295f00ac2cc80b3fa15c7e1af931af837bd6aa
coverage_then_margin_B40,w85__r77_f03,bfd8649dd19f38e929e2a5dba65b32511526931a79bcda4430f77c3abeff0a8e
coverage_then_margin_B40,w85__r77_f04,283f9ae614796925c897d956de6e855ed27c87f743f97d18dace85b348964751
coverage_then_margin_B40,w85__r77_f05,2c140c8115046d18f969f3d6e06582691d2a49ac71c02f7bc30d090e2993bbed
coverage_then_margin_B40,w85__r78_f01,6d75178dbe4c8d849c917fa81bf5af8624491cfaae9b9ecfeff88bd726975471
coverage_then_margin_B40,w85__r78_f02,2a4f4835925aa2090f46898cc55fcad864f0b09ff050fd9e5ba6a5b9bdb3a9c5
coverage_then_margin_B40,w85__r78_f03,14f55cc40a0804eaa9b6490ee5a9255076f3de96ae8aa71f9ffe469431f6a68f
coverage_then_margin_B40,w85__r78_f04,cd92cb838dc8356afed6ef5bc47c6a9bb59ee1e1ad88c79666ac8c41d2a87820
coverage_then_margin_B40,w85__r78_f05,b9f6154416443917cf710b00609e66575aab8d6131f9c042e350ddbee6115993
coverage_then_margin_B40,w85__r79_f01,3701dab8ecf0403f3ab676920bbd2ad322b34a2cc7d7334d924281776f6a3e7a
coverage_then_margin_B40,w85__r79_f02,5ec1faf359d15a2be456c0a4b0e3ac24b58e494a3ed7b394b190b80c6fa62da7
coverage_then_margin_B40,w85__r79_f03,0626913d4e897e0e28a3611bad93679d529427a6fed47620bcba67cd9ebdfc2e
coverage_then_margin_B40,w85__r79_f04,75f05d511693a0eda14f881475b58b98a2b96f3a1a283c7fd8da0fbbc0910b7d
coverage_then_margin_B40,w85__r79_f05,ef5bdb0e142ed7f1225d3c7324f4ce21f1e498c0f35b8834b32c78f4c4f2ba1c
coverage_then_margin_B40,w85__r80_f01,d130fa2cc4db4112eb6b5f3db17f2d77f4a1a8297e57fe287c1377fe5ed519c1
coverage_then_margin_B40,w85__r80_f02,a36ee3ee2f6100331b7ba3d074fdad56851622729b40ba9ecc1eb1f0be892cee
coverage_then_margin_B40,w85__r80_f03,d13eeaca0d199e665bc1196d7213f70e711dfd838cbdbb8333abd37c2c95c2fc
coverage_then_margin_B40,w85__r80_f04,840a87aac56ce285631ec1ad90cd54d981bd847de29da4aa7544efb4eb1c6700
coverage_then_margin_B40,w85__r80_f05,12e7772fc2aac079c86eb0a5d1a99cbf28200c76799459506473dbf6b2704d3f
coverage_then_margin_B40,w85__r81_f01,b04106a05f01c59d912c8bb1691180fe4d5d51ec90ec788374ef16046345c464
coverage_then_margin_B40,w85__r81_f02,a49299cb77940ac7937ae61e19577fb6012958cbd6b61373bc97b2dacfa9c466
coverage_then_margin_B40,w85__r81_f03,2cc7dde1fc02a9ed4086228fe8b692d4b2cb495fc094a497ef30ea0e0ee5be9e
coverage_then_margin_B40,w85__r81_f04,1aa5f5778b6d750b6108838926e3409f42577e55f7999b391fce738d51b1b39b
coverage_then_margin_B40,w85__r81_f05,da08cd29f13b8acfa6d74d857014a7b55f71fb872c8d1714d4965f491fb39b18
coverage_then_margin_B40,w85__r82_f01,37b2ac8f027e4b218f918654968cd51e7a3030c2b679ac5eb6119e1f4a67a774
coverage_then_margin_B40,w85__r82_f02,afef12cfa4b4397de8b90b48d69571f139ed0a3a5594a7e1c5ea3180c16b5e07
coverage_then_margin_B40,w85__r82_f03,293c9dcf26ba4744faca0a9e864c98fb3a2bea98d1d1b7cd7bae5fac9472e8b1
coverage_then_margin_B40,w85__r82_f04,f0c1030c717206bcb29306945b46a5a19e35e07b096b4628e33f8fc5ae842ac3
coverage_then_margin_B40,w85__r82_f05,c464f5f6d655a6cfc26792247a40142c4c210ea05d12e807106e989533a3a411
coverage_then_margin_B40,w85__r83_f01,61e672af17c63281fbcc83a2101fd6ee7ce7340534989fc3c27ae29bcb0095fc
coverage_then_margin_B40,w85__r83_f02,405e772a9e04af880caa761bec810628b13562e2f3d706a4821770f889246651
coverage_then_margin_B40,w85__r83_f03,b019a0475b96bf88b5f20ee6fa25fe862dd6bb720560464cde698a849649b6b0
coverage_then_margin_B40,w85__r83_f04,0abd64ae53f91eeeb6fd88098e3bd22700ce45a41b586bd4375e4c2e1c71f14c
coverage_then_margin_B40,w85__r83_f05,eff9951f771f29a6aef70f5c24aab718927be2a6e95fe7a9e64be81491db8b8c
coverage_then_margin_B40,w85__r84_f01,47c759d3627446101e644904db92e0d5c0bf498f1cfb28befaec42b1b5ae9400
coverage_then_margin_B40,w85__r84_f02,6ed59475039aeedef2c0178a5abe67512412cf739e4da3185a77b1951b5da4d5
coverage_then_margin_B40,w85__r84_f03,4805269e243b7571bca7a8b2711d1f8fd79d5ae7ea4999ec7c4d8e40bbed168b
coverage_then_margin_B40,w85__r84_f04,d4c16042a4fbae6c1332e7e696e706399b145be2abffa4ba98a7b250ae3b6152
coverage_then_margin_B40,w85__r84_f05,66d94d7577ec3bf379bda591f0fdeb004cc9d184032860bbb0a150d0f00310f1
coverage_then_margin_B40,w85__r85_f01,103bb5fe841e04c6990cb72dfdaa939a6d8581240d5889738730c5c83b0e903e
coverage_then_margin_B40,w85__r85_f02,63047f4fbb721d6f29d64d60fd8a66e5b7704e3f28bfef8138a92c6ba2f949f0
coverage_then_margin_B40,w85__r85_f03,0f8afa880d872e8054dfbb6911f5757c1c4d45e0b3418e4e14af9aee18957b2e
coverage_then_margin_B40,w85__r85_f04,b2814b5ce6bf70427a755d99ac659cabd36fdcb9cd69b128a5e7d2a238a09881
coverage_then_margin_B40,w85__r85_f05,77c7f028fdb68fc56b5a63682f68df350da40ff8bbc063f550d4e7e265c3bd6c
coverage_then_margin_B40,w85__r86_f01,dd46807f08ba63925e5114a2764a512fb2df9bf16d6c35b8d9ae95482d3fc055
coverage_then_margin_B40,w85__r86_f02,b3c1e5ccfa4ed4f819169f38c81aa15e57098b7eea12c4523538927d46d576ee
coverage_then_margin_B40,w85__r86_f03,2f50faa4600aede02d5b3a6b54e3c74d06a69acad65fa4180195fcc49660a083
coverage_then_margin_B40,w85__r86_f04,da8014cf0b2bb2be7fd5c60d6358e7e9005c2b989ec8b31d7a285c2726841c02
coverage_then_margin_B40,w85__r86_f05,abb38d477f203bef4046fd0a60a8eb8bc874b76c80cdc03b9d439a5e9d0e22fc
coverage_then_margin_B40,w85__r87_f01,bd36ff25d04472e348e6c38fba809295c4c08930fdac1deca33919a64d8b856b
coverage_then_margin_B40,w85__r87_f02,c6dcd835c63d63c71f25a99faf5a75c51552b5039b642494c410469dd243df6c
coverage_then_margin_B40,w85__r87_f03,4d9515efd92c87372f45315c59952fbbb190e0a2a6ef8854537c156163731afb
coverage_then_margin_B40,w85__r87_f04,97586ed6ecda05a1c6b64666eda571d16961a3b50fbb90479ec78a1687bf0028
coverage_then_margin_B40,w85__r87_f05,c4cf104792a6f1e0f6de7e709e00c73e7ae07b2fc469c6b140966e8caf0a07da
coverage_then_margin_B40,w85__r88_f01,16c5b2b7f9b79b23e316d439b27dee55f1c064d33ca4901da16292b2c184596f
coverage_then_margin_B40,w85__r88_f02,9d14e9cd26df7a042e2f60360def0b5017e85109443793b44424e25efc7e3320
coverage_then_margin_B40,w85__r88_f03,11837e95acbcd0f93e3119b9fd08bc2d4105be395c4a7d7bc4fc5a7cd39cd00d
coverage_then_margin_B40,w85__r88_f04,e0e108764fcdee9e13144e75048534bcd5a758733b5a9d19a5f3f3f5c0bfbd95
coverage_then_margin_B40,w85__r88_f05,b101ca12c4c094d313e0b9931bc6b976f807db07cbeb66f45623c392b0eb52d9
coverage_then_margin_B40,w85__r89_f01,fca344d737948acb3308fafb298a647c6d89e1118e872b414893c2c6423bd550
coverage_then_margin_B40,w85__r89_f02,7d9354a180e89ff45b89ca6baf663dee080a86c904661640ebde3d958b164f4d
coverage_then_margin_B40,w85__r89_f03,3a49b97b43f879358691a1f998e6941773a240928d7ec0fe912576944d4265cf
coverage_then_margin_B40,w85__r89_f04,3d70c80751f851f361e146dc1237ce72cd90f02f62d18df9fc9f4445a6d8d00d
coverage_then_margin_B40,w85__r89_f05,1d6bd5ab6e6d0fcccc9dae0ef2cfb5699b0ee7c50ef2523ecbc898a924f96454
coverage_then_margin_B40,w85__r90_f01,a9407cf6f004be1882137c0c56dc0d86b7883d30d44389d6178e556029b69a41
coverage_then_margin_B40,w85__r90_f02,490650930f77a0e38c94c041a7b9c00495861d512e9837af7bcb188bf5251358
coverage_then_margin_B40,w85__r90_f03,8097a08b04adc77ec1f2042d215749faa5e366a42e0aded5db0f687542ed0910
coverage_then_margin_B40,w85__r90_f04,98c48b00513f9b606be8af2a7c15476f425a2b57e3eacf9920b23149fc71e9fb
coverage_then_margin_B40,w85__r90_f05,49e890e35a055383383c964557897f5856c775fa825cb58bcff5ea4359ae3899
coverage_then_margin_B40,w85__r91_f01,787651db8dcd2a151aa4e131e5585e0577804f0c13f3a314cbcf51b2ffd0effe
coverage_then_margin_B40,w85__r91_f02,28fa0610a1c75ab42b74d956965bcfd0f480bb6b1cef8960417147236b1bb7ee
coverage_then_margin_B40,w85__r91_f03,1a3099ca95a3a950573d7ba76bb9ea99cd4585db7a601dafe7c7be687880a998
coverage_then_margin_B40,w85__r91_f04,9c891505ba45e8b2df419c08779b9e3c13548e087e23337bb38e34a27013556f
coverage_then_margin_B40,w85__r91_f05,5f82ac680992d2168d3f7a877b365fb61c4a8b8d30827265529d38405e3cbd00
coverage_then_margin_B40,w85__r92_f01,92247588b7053679715ec11dd42d6f12ff4ebba44cbb61cbee6c6d2553403d32
coverage_then_margin_B40,w85__r92_f02,411fb4b495490c09853d288f28eeded5bb64e7e5e8b5aa04b320b6185f0f1557
coverage_then_margin_B40,w85__r92_f03,f0998a2bf1f6b121872dce474421c5114da1d80ba0e303ed4abb2dbffa46fe3e
coverage_then_margin_B40,w85__r92_f04,9b741c6b261f45bef2c1a95ab7516f76b92cc383497e02b87269725ba394373d
coverage_then_margin_B40,w85__r92_f05,e21d2b3c5b74682962718548e28376fbdb85ff8d1bf2e039aac43effcdc421fa
coverage_then_margin_B40,w85__r93_f01,0a371d6566579b729c880f84cdae18356bf80c986317ac97795b182ad100042f
coverage_then_margin_B40,w85__r93_f02,6e39e0af9508b1e310b755a308372797498be3ead4a45aa31e9585846de47933
coverage_then_margin_B40,w85__r93_f03,18426141ba5e364dfd265816b1edf0e3459b4de83ef0de4e83871485af938715
coverage_then_margin_B40,w85__r93_f04,ec4e4fc91719ef9656dc65e2d46c25cc13e11fa821eda3d343c8417dfc213b85
coverage_then_margin_B40,w85__r93_f05,1dfd857e6d7987b32e831c5d1f25812b29023c7efcec1f0d84294f5c99cbbac6
coverage_then_margin_B40,w85__r94_f01,f043a806190240d89e78be0aea4cbaea43e88c046a54c44066ea85e215d70b54
coverage_then_margin_B40,w85__r94_f02,edea8356dee246b8502c72945fd46c92b931a9977a343085051bceeb6234a110
coverage_then_margin_B40,w85__r94_f03,c69c7f9335626cbd9172dc928f37e026de491ae48d83066ea1608998abb7a073
coverage_then_margin_B40,w85__r94_f04,9f0294453cc00b234247b6c00eb32f63f8e2f5e4dc9e90542e191cdb380f85ae
coverage_then_margin_B40,w85__r94_f05,84be1908aea21e4daabc6f50146c55ba02b8c9a0a0442caf3ba77a1cc78a3de9
coverage_then_margin_B40,w85__r95_f01,4eb04645c4f599ce4d5ad852124278213e5e85b1df98b8fef908a9071bb838f8
coverage_then_margin_B40,w85__r95_f02,5d0651b1a397496ff7db75f7438dedd962f258b5dd653edb35c751c74a31d5e3
coverage_then_margin_B40,w85__r95_f03,b88779e1f9cdc6983e13e2a321b97f6d8b84ee9e42874b5a99dcbfd7e42e1a02
coverage_then_margin_B40,w85__r95_f04,1a925f3e33e4bc41fba19ecdda36df6c6732bc8285b883b545188514bb8635d0
coverage_then_margin_B40,w85__r95_f05,7a4027f8648bb6d0974a268364213889cf1f5e2babffb0aa4bde3d8eeae322dd
coverage_then_margin_B40,w85__r96_f01,7f9e24e228893e6e48a021da4a2e02cfd59ef41d83e28f5b2e9075861544da8d
coverage_then_margin_B40,w85__r96_f02,d2d038b67b4162d4c158fada5c74174f564db45b1e672869c342bef2c32f60f0
coverage_then_margin_B40,w85__r96_f03,1df7104cfcc383477f0a1a58c8bf5dfbfa069858eaaa31a63ce10876f4ffb738
coverage_then_margin_B40,w85__r96_f04,5f18945a7819cb63cd7c46227adedc9cb66001df19a4bba5ed523b7ee0a7af27
coverage_then_margin_B40,w85__r96_f05,3f208600c265dd6e97f38b7cfe01b867cd1d2ba3d523b74b9d7a6749f19f70b1
coverage_then_margin_B40,w85__r97_f01,1db2601737d90364614aeab415ec100d3c88ed3a8129cb9d169885584528ba04
coverage_then_margin_B40,w85__r97_f02,3e450b48ef9429afc33e8109026bbd212e88529c4e7bcdaf4526307795b76da7
coverage_then_margin_B40,w85__r97_f03,3babd9b177a0b0d5832831c6f9e2d74db8bfcadcf40e357020a92cafa1bfbafc
coverage_then_margin_B40,w85__r97_f04,1b6e14e2371feba6575bd129c601de6c06b288c60122946e21ab3a2697406ed4
coverage_then_margin_B40,w85__r97_f05,7977918da67ecb0e586619dee7a04fa8b16175708b1876f2ea1261d7c6cec9c4
coverage_then_margin_B40,w85__r98_f01,81eb656f278e20d253baae4db6a64900b714618031761de5c2a9bbaddac6435c
coverage_then_margin_B40,w85__r98_f02,ee2d81492aa751d493dfcdd332a52394b0db1a511f3372b2b05030e822f0ef71
coverage_then_margin_B40,w85__r98_f03,9965ab002e73049991a095aa245c151d11fd1abd1701920effaccd868be4d1c3
coverage_then_margin_B40,w85__r98_f04,97208592d4b39ae7b3fe9124cdc567119aae7427b51c28dfd43f71bac0772106
coverage_then_margin_B40,w85__r98_f05,e78ffc8faa11940f50344fda19b1340d8720f39a337ac7f4f63a09133000efd8
coverage_then_margin_B40,w85__r99_f01,eee37ed7cd2eb5f4e773f7e82110582a48fdcbc428c6ece41e57f80609da7cb1
coverage_then_margin_B40,w85__r99_f02,bc2c36182074742545ca3d86700e859f04d9b60e9829b44cb38a809ed4f72050
coverage_then_margin_B40,w85__r99_f03,98c5101b06ecfc17ef86ed18056e7b83c03e7a2b19ef8e41808a83bd09d5f39f
coverage_then_margin_B40,w85__r99_f04,afbcf30aca42ac70dc34bd60992af24db0eb0fb4f896169c387f6abb840ad172
coverage_then_margin_B40,w85__r99_f05,7904fe28362eef4919d3591187acecf22472e602f8e3744ec4a9bcb1bf53fb97
early8__coverage_then_margin_B40,w85__r100_f01,e778ab975f1ba1d3c747cec732517cfbf94660bdb9ee3ccf986862d8c1ecb244
early8__coverage_then_margin_B40,w85__r100_f02,0f0c1a3236b4e343a32a46d40a6a6056308811144bbb2421e367192614dfeaa5
early8__coverage_then_margin_B40,w85__r100_f03,e3b146b68ff0d57adaa9dad55d40e0273253233a6bded318fa5dcea8e15dd9c9
early8__coverage_then_margin_B40,w85__r100_f04,e0558c3d47d81560ef9ab5ed8fca3d5e692d2c6a1baa3fea6883a65a6587ebe6
early8__coverage_then_margin_B40,w85__r100_f05,5fbe45fddeba17d9f2807d245ab210e22810b2f627284f188e382d633151f026
early8__coverage_then_margin_B40,w85__r101_f01,43ea37d1c3965b22d229d7846f469e4a0afe51fdc26baf133bf360e1012a941d
early8__coverage_then_margin_B40,w85__r101_f02,c817541c21b450c7bd9754bc5439602fb84128de4c3060f6b221b585ecb73992
early8__coverage_then_margin_B40,w85__r101_f03,71cf4b9ed7eca9750b42bccb5c2406f04c667d9a0c4c100e97faa073d715dbe8
early8__coverage_then_margin_B40,w85__r101_f04,06169cf29af4b1590ad3fa4b318932b7e48a7d9833bf1c78b399bf8a152c77fa
early8__coverage_then_margin_B40,w85__r101_f05,ea99aa503089a2b1fa33699820086658c7d1fdfd591943cb92b54ce44af5318e
early8__coverage_then_margin_B40,w85__r102_f01,ee34323a7d440c53c7bb0e36d48bcea34d2dcb082e6da38ba5644834b3284e1c
early8__coverage_then_margin_B40,w85__r102_f02,0cc854c5b7bf75fc9cf4f0728338444c0c138707aab01aeee4071cda662e20de
early8__coverage_then_margin_B40,w85__r102_f03,a1821b30135c915cd5c801c6c135e47e13d226ef2f4477194e68b864edfb48fd
early8__coverage_then_margin_B40,w85__r102_f04,52064e9c88f75305f7c03573d909ed0612ae56bdd50dd68a710a27fb00f8efcb
early8__coverage_then_margin_B40,w85__r102_f05,b27b5d9ed4880584975f23fac45039e4502fe4255280f814800bf94f61bdaffc
early8__coverage_then_margin_B40,w85__r103_f01,8f57e43bd721eb02f4b75e8131f8c775beaf3166518870993e0d3e4ac23c2c29
early8__coverage_then_margin_B40,w85__r103_f02,a026c878d6d4803380a01808c624cf235f4f124a11bbe9c76f78fe9b3b85f492
early8__coverage_then_margin_B40,w85__r103_f03,79bab261bc7261d5f1f5265842a6698ca1920f0e4061d5a3acf6e972eacd7d77
early8__coverage_then_margin_B40,w85__r103_f04,77e045188c5b8cf8b3794434be8c504eef7277090fd386c23609c823df7dd3d2
early8__coverage_then_margin_B40,w85__r103_f05,a4992b174de2b5272ecac62784641fdb57a17dd913a5b5f58512974f6f3415cc
early8__coverage_then_margin_B40,w85__r104_f01,8a19ab3eca1a54b3188b74a30c0136dde1f9d2a7a0b039c3187d7a831880818a
early8__coverage_then_margin_B40,w85__r104_f02,b67b5b1685a957ed1cea445a92232a0fe83247e1a710bc52b5efc1646e285030
early8__coverage_then_margin_B40,w85__r104_f03,3553d42438f88766911a834750b0ee3475df4067db9f29bd9756e743caf3079a
early8__coverage_then_margin_B40,w85__r104_f04,8aaa17bffd8a2ede8abc9953dcc6f10f12ba0e78f18d81b556c87bb3899b68c4
early8__coverage_then_margin_B40,w85__r104_f05,37a97602f80e964e24124b2e81d58db2218c4bd6afe445de09acfe3565ddc8d1
early8__coverage_then_margin_B40,w85__r105_f01,8bf7c503e5acf888aedd6316fca969a636ff1fc7ae7e611c233584e76e3d837a
early8__coverage_then_margin_B40,w85__r105_f02,6e4505aa2b8a028b2c8e501f33382637f061efdc7e3e14b4b553f24e01d68c89
early8__coverage_then_margin_B40,w85__r105_f03,e510e8ed03e3458afe1abbb5afcd7bc0028bb746a8dd9bc1f6b7635d837226f6
early8__coverage_then_margin_B40,w85__r105_f04,8a2d5b04f79325644c7400795078a6a3f80b9fd005751fe8c9ceaa8ee5b1cc99
early8__coverage_then_margin_B40,w85__r105_f05,e89533f3a461fc789b022ae6e9e0dc8581601f1ee1eb0694767dd90c54e58acf
early8__coverage_then_margin_B40,w85__r106_f01,7051f7665bebdc43db705755ad137fab6146ac4d3745df113fba6ca879aea47c
early8__coverage_then_margin_B40,w85__r106_f02,666f9b29d17a143904dc154179abb8ad04c7d4762343e32ce429a64a213be861
early8__coverage_then_margin_B40,w85__r106_f03,721e1562dedecc88665d263f907739687cf3afced82e75325f634a1747a2363f
early8__coverage_then_margin_B40,w85__r106_f04,3b3c2abceec96dcddd0a6fc231a8059c2454c0cc60be83d19330fc90c9bd1472
early8__coverage_then_margin_B40,w85__r106_f05,3c9ce89683206f89c8f4dd0bb64aabc31270f83ed0cb518ad2c5ca71672e618b
early8__coverage_then_margin_B40,w85__r107_f01,fa97d92b5b10b8387be6d96768198d7765b64c8006197f0c673580613d979090
early8__coverage_then_margin_B40,w85__r107_f02,abe8db800e2f2ad864acd3a9841668724aeee16232e240b6300f98b69f3b883a
early8__coverage_then_margin_B40,w85__r107_f03,71d993cec95360782fae648aaf9419e1a23cba1dd21e11a81a314001e2744820
early8__coverage_then_margin_B40,w85__r107_f04,645a1d0499da41e52acd748d3ec107890a3a700ecc0da757d4cacbd8703367f6
early8__coverage_then_margin_B40,w85__r107_f05,986409553f11863d7b48991edc2de41a976c0cddb18aae5bb490841421295bdd
early8__coverage_then_margin_B40,w85__r108_f01,9b5962d47de0200a582f0ac17935106a8bf638e6f7f2a3e48fde4efdef220f55
early8__coverage_then_margin_B40,w85__r108_f02,86d5b8a6ff52c1fdd136decc4cda8bb5c16f0af1b16864bf9cfcddea25aa56d1
early8__coverage_then_margin_B40,w85__r108_f03,c1837e0bf8ce06c2aadd174b0e13ac8f7152e09e5c2c4c49b42f4c74c710a7af
early8__coverage_then_margin_B40,w85__r108_f04,30cea460589a5ce7a46e4e62283e9c84d0dbe3562954429c5762fb1b27d5bab6
early8__coverage_then_margin_B40,w85__r108_f05,fcfdc84d32d673c4265a74bb393adefcbd769b5b181a068ace8b93f8ab586bad
early8__coverage_then_margin_B40,w85__r109_f01,0a78a2a14eb18ddbe7934f9d83aa7a913816b7b76080e0deae57751d7ccb1b01
early8__coverage_then_margin_B40,w85__r109_f02,1f64c985e4ceaaaff4c7ef38cc91cfb7a8b05f15cae010a1f66d04acc1282894
early8__coverage_then_margin_B40,w85__r109_f03,5c481971af748c1ee9347a539ca67e9386d4214ab9297ecb4b6ad7d4c58f646a
early8__coverage_then_margin_B40,w85__r109_f04,93e5372ac2006edb4d92aaa1b40d64a04f6f40519b72d9370f1eecba2dba0d11
early8__coverage_then_margin_B40,w85__r109_f05,d443fc55a4e0a046e1e9f84bc240fd11f27d9593b37848cd148acbdea76f97f9
early8__coverage_then_margin_B40,w85__r110_f01,e9c0c8125b1c56ad7c4e563c24e8651b01880ced01f88d7be907f5baf7915ded
early8__coverage_then_margin_B40,w85__r110_f02,c89345395e003288e550f481eda39c7c7f7f6d82e7afd105972ebb0654f40652
early8__coverage_then_margin_B40,w85__r110_f03,a4fea384e551c9657315081f373b628235e6a6fd9bd274f2585d64d1dbd3b1dc
early8__coverage_then_margin_B40,w85__r110_f04,3425ed3f3cf02dcb5400c7d0d761fc2d6d68315c09f77b4ae14c7e10ada50bac
early8__coverage_then_margin_B40,w85__r110_f05,0e7797ce8f5c419ecb157e065b049741ff8063ec511b738ff771f0e8885dc6ee
early8__coverage_then_margin_B40,w85__r111_f01,d3176543476e62dd12fe4001bb6396485c942de105f891def1b1aff37a7312ed
early8__coverage_then_margin_B40,w85__r111_f02,0ca88227b516387952f4041594282b60a5248b07fa392c3907c1114beccd70e3
early8__coverage_then_margin_B40,w85__r111_f03,6c12f5f8ad82cc0a3fe8dc49c0a2b84f0142d9442beaa905c33f34cdc194ff7a
early8__coverage_then_margin_B40,w85__r111_f04,da94bbbc7a4f3db9015fbca80b9687c7740a77810b9f030be2b94fd6a544777a
early8__coverage_then_margin_B40,w85__r111_f05,4d6064f9c3fa92ca7dea6e66b9fcc4cce7885a2dde0be89a1911171fcbb53ae9
early8__coverage_then_margin_B40,w85__r112_f01,1404801174ccb4910a0da4b27e6a75333396aafb14675c4e8f73d7f1be0d6905
early8__coverage_then_margin_B40,w85__r112_f02,cebaff058a66aacb8a2f64d5bf9aace19e70e1257ddd737ea8b03ae9d081a189
early8__coverage_then_margin_B40,w85__r112_f03,b02f53fa8da169220a62a0d31c5134accec6af10d0829b4228bfd411e0fcdf24
early8__coverage_then_margin_B40,w85__r112_f04,f5dfb1e8823e1d9cd42794bc3772447ca88364aa085dfe0fd3b4b9202e8d665a
early8__coverage_then_margin_B40,w85__r112_f05,5b2e3b7687aeb0fb5b656c3b4be75665c3142769d485b8b223d0994154da80e6
early8__coverage_then_margin_B40,w85__r113_f01,eadc731d6202fbf9a48fc7a3ba9a55cb5a4452cb4ed756249f0cdb7cd25f8085
early8__coverage_then_margin_B40,w85__r113_f02,3ec233913a51a060cb7a92b69ead08b4ccc5bcff732956da454c0c4c28be9eeb
early8__coverage_then_margin_B40,w85__r113_f03,5674fd2b09109251e3b31c22797e56027a4cad455ed14ce6b73c5c6eea9832ac
early8__coverage_then_margin_B40,w85__r113_f04,e62df586557975737eaaff3f52b300d6fbdc326d5774c5f659362477caee0192
early8__coverage_then_margin_B40,w85__r113_f05,e8490c641dba7a43b45d9bc434a48d89b3bea4504d03d330fe38d774d1331fd9
early8__coverage_then_margin_B40,w85__r114_f01,f2903c499b1d5c075a6aec8644b7ffe72dfc5cb1b625439283a10ef6707e2a71
early8__coverage_then_margin_B40,w85__r114_f02,22ba97e53b460b9402865471b59e348f8ada5b66babcd7514bf7621cd4ccfa99
early8__coverage_then_margin_B40,w85__r114_f03,eb27d8db0f557fe386fcf93cca6e6874077f50793d8b43a0329e981be32a9ad7
early8__coverage_then_margin_B40,w85__r114_f04,7133d83d75a72e858f942232971ee84b595111082c1c25a3ac3771478fee8b6e
early8__coverage_then_margin_B40,w85__r114_f05,b2b411b3e79dbe04e43b62f6788030833af3b724afc2afa5b7e01837a462bb14
early8__coverage_then_margin_B40,w85__r115_f01,cb98f3b164852708882440c0d16898c06af1db5de756bd80657a78221dbc201f
early8__coverage_then_margin_B40,w85__r115_f02,832e904cdfe32b1e52e0ca9e8d284edf1cf921097aea6cac87cdb2a78882541a
early8__coverage_then_margin_B40,w85__r115_f03,4f8d89d15cad5c6b4dbc83bbbbc31683ac69423efd8adef01f83403e9faaef95
early8__coverage_then_margin_B40,w85__r115_f04,1b41866e1a519f47b8db93bf7f9649125fd87c46036378251c316398b427d176
early8__coverage_then_margin_B40,w85__r115_f05,6ee1349793d7c07f983cf5e11c833ff4ee66efec4a651d4e0de52973b718920d
early8__coverage_then_margin_B40,w85__r116_f01,b3f1a3e038d9c77e0e8a486bb96857ebc68b77af495fc82f47be8b7ae5201fe1
early8__coverage_then_margin_B40,w85__r116_f02,41e8cb347c0f4d328fcdf92429885448136606394b04f548e36974b6c79838e4
early8__coverage_then_margin_B40,w85__r116_f03,175014cbdac79672964ba6f608c2e38b6f029ea683bf47d5197bf8395c1edca2
early8__coverage_then_margin_B40,w85__r116_f04,5d5f9a21a430bbb749633ee3db5906a6157d62562d61575667ce052be5fdebc5
early8__coverage_then_margin_B40,w85__r116_f05,af32bff8e2faf79ad74b9b6fe9f614fb4f3e2fb5240927a18b4c7639a1c36657
early8__coverage_then_margin_B40,w85__r117_f01,f7be6d65654e06ecac28be4be2465a3a5a1662e759dc3e9084509636646491c8
early8__coverage_then_margin_B40,w85__r117_f02,6b99305bff0548fca83af6947190f4dfdd8460209a3f00a78d9d18999a97e583
early8__coverage_then_margin_B40,w85__r117_f03,42d99e0b26c323cc9e7517dfc61a903dd1b9d063c000ea8ebcd7fc9123f8a578
early8__coverage_then_margin_B40,w85__r117_f04,f18f89a0c8dde12edfa0a3b83111d170519aae7f21f52c1c1c6c143248297b99
early8__coverage_then_margin_B40,w85__r117_f05,0ca6f0dd75764f58fa4a58b824cc01b85cd680ee7ab2ceb544e4fe16d7961452
early8__coverage_then_margin_B40,w85__r118_f01,b8f84e2268d6817089e65c732e4dd769c5182ee5d3691b7da32e888db80e3ad2
early8__coverage_then_margin_B40,w85__r118_f02,2681a8eee48a38417fbec3936ee68ef8ce2881a132d7c5c3fba8504c2d82f43a
early8__coverage_then_margin_B40,w85__r118_f03,d916d0000cdf826a593b26da73e6a838144094abbb30339144c7d46cc6e82d36
early8__coverage_then_margin_B40,w85__r118_f04,f9c89e2231e878c5cb1fb60aee57ffcd5caa4ba358c5c74b6ceaf2aa06c6adf8
