policy,run_id,repeat,fold,subset,metric,end_budget,aulc
margin,w85__r74_f04,74,4,B1_q20,accuracy,40,0.8504901960784315
margin,w85__r74_f04,74,4,B1_q20,accuracy,80,0.8988970588235294
margin,w85__r74_f04,74,4,B1_q20,balanced_accuracy,40,0.7471955128205128
margin,w85__r74_f04,74,4,B1_q20,balanced_accuracy,80,0.8169320913461539
margin,w85__r74_f04,74,4,B1_q30,accuracy,40,0.8983333333333334
margin,w85__r74_f04,74,4,B1_q30,accuracy,80,0.93125
margin,w85__r74_f04,74,4,B1_q30,balanced_accuracy,40,0.7581845238095237
margin,w85__r74_f04,74,4,B1_q30,balanced_accuracy,80,0.8223121279761905
margin,w85__r74_f04,74,4,full81,accuracy,40,0.9686213991769547
margin,w85__r74_f04,74,4,full81,accuracy,80,0.9787808641975309
margin,w85__r74_f04,74,4,full81,balanced_accuracy,40,0.9345959595959598
margin,w85__r74_f04,74,4,full81,balanced_accuracy,80,0.9521661931818182
margin,w85__r74_f05,74,5,B1_q20,accuracy,40,0.7928921568627451
margin,w85__r74_f05,74,5,B1_q20,accuracy,80,0.8060661764705881
margin,w85__r74_f05,74,5,B1_q20,balanced_accuracy,40,0.7903645833333334
margin,w85__r74_f05,74,5,B1_q20,balanced_accuracy,80,0.8028971354166667
margin,w85__r74_f05,74,5,B1_q30,accuracy,40,0.8375
margin,w85__r74_f05,74,5,B1_q30,accuracy,80,0.8409375
margin,w85__r74_f05,74,5,B1_q30,balanced_accuracy,40,0.823929398148148
margin,w85__r74_f05,74,5,B1_q30,balanced_accuracy,80,0.8269314236111112
margin,w85__r74_f05,74,5,full81,accuracy,40,0.9498456790123457
margin,w85__r74_f05,74,5,full81,accuracy,80,0.950906635802469
margin,w85__r74_f05,74,5,full81,balanced_accuracy,40,0.9125910625444208
margin,w85__r74_f05,74,5,full81,balanced_accuracy,80,0.9136002465351811
margin,w85__r75_f01,75,1,B1_q20,accuracy,40,0.7009803921568629
margin,w85__r75_f01,75,1,B1_q20,accuracy,80,0.7329963235294119
margin,w85__r75_f01,75,1,B1_q20,balanced_accuracy,40,0.5244791666666667
margin,w85__r75_f01,75,1,B1_q20,balanced_accuracy,80,0.56796875
margin,w85__r75_f01,75,1,B1_q30,accuracy,40,0.7633333333333333
margin,w85__r75_f01,75,1,B1_q30,accuracy,80,0.8059375
margin,w85__r75_f01,75,1,B1_q30,balanced_accuracy,40,0.6019345238095238
margin,w85__r75_f01,75,1,B1_q30,balanced_accuracy,80,0.6698288690476191
margin,w85__r75_f01,75,1,full81,accuracy,40,0.9148662551440329
margin,w85__r75_f01,75,1,full81,accuracy,80,0.9320023148148147
margin,w85__r75_f01,75,1,full81,balanced_accuracy,40,0.7846275252525253
margin,w85__r75_f01,75,1,full81,balanced_accuracy,80,0.8260653409090909
margin,w85__r75_f02,75,2,B1_q20,accuracy,40,0.8455882352941176
margin,w85__r75_f02,75,2,B1_q20,accuracy,80,0.8612132352941178
margin,w85__r75_f02,75,2,B1_q20,balanced_accuracy,40,0.808080808080808
margin,w85__r75_f02,75,2,B1_q20,balanced_accuracy,80,0.837121212121212
margin,w85__r75_f02,75,2,B1_q30,accuracy,40,0.8925000000000001
margin,w85__r75_f02,75,2,B1_q30,accuracy,80,0.9046875000000001
margin,w85__r75_f02,75,2,B1_q30,balanced_accuracy,40,0.8199926900584796
margin,w85__r75_f02,75,2,B1_q30,balanced_accuracy,80,0.8535498903508774
margin,w85__r75_f02,75,2,full81,accuracy,40,0.9668209876543209
margin,w85__r75_f02,75,2,full81,accuracy,80,0.970582561728395
margin,w85__r75_f02,75,2,full81,balanced_accuracy,40,0.9302714646464647
margin,w85__r75_f02,75,2,full81,balanced_accuracy,80,0.9441169507575757
margin,w85__r75_f03,75,3,B1_q20,accuracy,40,0.872549019607843
margin,w85__r75_f03,75,3,B1_q20,accuracy,80,0.8786764705882355
margin,w85__r75_f03,75,3,B1_q20,balanced_accuracy,40,0.8461309523809524
margin,w85__r75_f03,75,3,B1_q20,balanced_accuracy,80,0.8530133928571431
margin,w85__r75_f03,75,3,B1_q30,accuracy,40,0.9075000000000001
margin,w85__r75_f03,75,3,B1_q30,accuracy,80,0.9140625
margin,w85__r75_f03,75,3,B1_q30,balanced_accuracy,40,0.8568474264705882
margin,w85__r75_f03,75,3,B1_q30,balanced_accuracy,80,0.8662396599264706
margin,w85__r75_f03,75,3,full81,accuracy,40,0.9714506172839505
margin,w85__r75_f03,75,3,full81,accuracy,80,0.9734760802469136
margin,w85__r75_f03,75,3,full81,balanced_accuracy,40,0.9185878642501777
margin,w85__r75_f03,75,3,full81,balanced_accuracy,80,0.9237115205223883
margin,w85__r75_f04,75,4,B1_q20,accuracy,40,0.7745098039215685
margin,w85__r75_f04,75,4,B1_q20,accuracy,80,0.8005514705882351
margin,w85__r75_f04,75,4,B1_q20,balanced_accuracy,40,0.7730034722222222
margin,w85__r75_f04,75,4,B1_q20,balanced_accuracy,80,0.7971462673611112
margin,w85__r75_f04,75,4,B1_q30,accuracy,40,0.8375
margin,w85__r75_f04,75,4,B1_q30,accuracy,80,0.8609374999999999
margin,w85__r75_f04,75,4,B1_q30,balanced_accuracy,40,0.834375
margin,w85__r75_f04,75,4,B1_q30,balanced_accuracy,80,0.8623697916666665
margin,w85__r75_f04,75,4,full81,accuracy,40,0.9498456790123457
margin,w85__r75_f04,75,4,full81,accuracy,80,0.9570794753086419
margin,w85__r75_f04,75,4,full81,balanced_accuracy,40,0.9225378787878787
margin,w85__r75_f04,75,4,full81,balanced_accuracy,80,0.9400568181818181
margin,w85__r75_f05,75,5,B1_q20,accuracy,40,0.8161764705882352
margin,w85__r75_f05,75,5,B1_q20,accuracy,80,0.8198529411764705
margin,w85__r75_f05,75,5,B1_q20,balanced_accuracy,40,0.782986111111111
margin,w85__r75_f05,75,5,B1_q20,balanced_accuracy,80,0.7853338068181819
margin,w85__r75_f05,75,5,B1_q30,accuracy,40,0.8741666666666666
margin,w85__r75_f05,75,5,B1_q30,accuracy,80,0.8771875
margin,w85__r75_f05,75,5,B1_q30,balanced_accuracy,40,0.8535879629629628
margin,w85__r75_f05,75,5,B1_q30,balanced_accuracy,80,0.8556315104166669
margin,w85__r75_f05,75,5,full81,accuracy,40,0.9609053497942387
margin,w85__r75_f05,75,5,full81,accuracy,80,0.9619984567901234
margin,w85__r75_f05,75,5,full81,balanced_accuracy,40,0.9204535358919687
margin,w85__r75_f05,75,5,full81,balanced_accuracy,80,0.9207464352345416
margin,w85__r76_f01,76,1,B1_q20,accuracy,40,0.8210784313725489
margin,w85__r76_f01,76,1,B1_q20,accuracy,80,0.8731617647058824
margin,w85__r76_f01,76,1,B1_q20,balanced_accuracy,40,0.8108974358974358
margin,w85__r76_f01,76,1,B1_q20,balanced_accuracy,80,0.8785306490384617
margin,w85__r76_f01,76,1,B1_q30,accuracy,40,0.8033333333333333
margin,w85__r76_f01,76,1,B1_q30,accuracy,80,0.875
margin,w85__r76_f01,76,1,B1_q30,balanced_accuracy,40,0.801623774509804
margin,w85__r76_f01,76,1,B1_q30,balanced_accuracy,80,0.8791360294117647
margin,w85__r76_f01,76,1,full81,accuracy,40,0.9393004115226337
margin,w85__r76_f01,76,1,full81,accuracy,80,0.9614197530864197
margin,w85__r76_f01,76,1,full81,balanced_accuracy,40,0.9208964646464647
margin,w85__r76_f01,76,1,full81,balanced_accuracy,80,0.9537878787878786
margin,w85__r76_f02,76,2,B1_q20,accuracy,40,0.810049019607843
margin,w85__r76_f02,76,2,B1_q20,accuracy,80,0.8184742647058822
margin,w85__r76_f02,76,2,B1_q20,balanced_accuracy,40,0.8061342592592592
margin,w85__r76_f02,76,2,B1_q20,balanced_accuracy,80,0.8101128472222222
margin,w85__r76_f02,76,2,B1_q30,accuracy,40,0.8708333333333335
margin,w85__r76_f02,76,2,B1_q30,accuracy,80,0.8765624999999999
margin,w85__r76_f02,76,2,B1_q30,balanced_accuracy,40,0.8360906862745098
margin,w85__r76_f02,76,2,B1_q30,balanced_accuracy,80,0.8213465073529412
margin,w85__r76_f02,76,2,full81,accuracy,40,0.960133744855967
margin,w85__r76_f02,76,2,full81,accuracy,80,0.9588155864197531
margin,w85__r76_f02,76,2,full81,balanced_accuracy,40,0.921875
margin,w85__r76_f02,76,2,full81,balanced_accuracy,80,0.8998697916666667
margin,w85__r76_f03,76,3,B1_q20,accuracy,40,0.8321078431372548
margin,w85__r76_f03,76,3,B1_q20,accuracy,80,0.8635110294117647
margin,w85__r76_f03,76,3,B1_q20,balanced_accuracy,40,0.8219039351851851
margin,w85__r76_f03,76,3,B1_q20,balanced_accuracy,80,0.8550889756944444
margin,w85__r76_f03,76,3,B1_q30,accuracy,40,0.8858333333333333
margin,w85__r76_f03,76,3,B1_q30,accuracy,80,0.9071875
margin,w85__r76_f03,76,3,B1_q30,balanced_accuracy,40,0.8424479166666666
margin,w85__r76_f03,76,3,B1_q30,balanced_accuracy,80,0.8714735243055556
margin,w85__r76_f03,76,3,full81,accuracy,40,0.9647633744855968
margin,w85__r76_f03,76,3,full81,accuracy,80,0.9713541666666666
margin,w85__r76_f03,76,3,full81,balanced_accuracy,40,0.8992426261549396
margin,w85__r76_f03,76,3,full81,balanced_accuracy,80,0.9175731276652453
margin,w85__r76_f04,76,4,B1_q20,accuracy,40,0.8884803921568628
margin,w85__r76_f04,76,4,B1_q20,accuracy,80,0.8846507352941178
margin,w85__r76_f04,76,4,B1_q20,balanced_accuracy,40,0.888454861111111
margin,w85__r76_f04,76,4,B1_q20,balanced_accuracy,80,0.8844943576388891
margin,w85__r76_f04,76,4,B1_q30,accuracy,40,0.9241666666666667
margin,w85__r76_f04,76,4,B1_q30,accuracy,80,0.9215625
margin,w85__r76_f04,76,4,B1_q30,balanced_accuracy,40,0.921875
margin,w85__r76_f04,76,4,B1_q30,balanced_accuracy,80,0.9188802083333335
margin,w85__r76_f04,76,4,full81,accuracy,40,0.9765946502057613
margin,w85__r76_f04,76,4,full81,accuracy,80,0.9757908950617283
margin,w85__r76_f04,76,4,full81,balanced_accuracy,40,0.9605432658137882
margin,w85__r76_f04,76,4,full81,balanced_accuracy,80,0.9586595482409381
margin,w85__r76_f05,76,5,B1_q20,accuracy,40,0.7683823529411763
margin,w85__r76_f05,76,5,B1_q20,accuracy,80,0.7996323529411763
margin,w85__r76_f05,76,5,B1_q20,balanced_accuracy,40,0.7460542929292929
margin,w85__r76_f05,76,5,B1_q20,balanced_accuracy,80,0.7697088068181819
margin,w85__r76_f05,76,5,B1_q30,accuracy,40,0.8375
margin,w85__r76_f05,76,5,B1_q30,accuracy,80,0.861875
margin,w85__r76_f05,76,5,B1_q30,balanced_accuracy,40,0.7802448830409356
margin,w85__r76_f05,76,5,B1_q30,balanced_accuracy,80,0.7955386513157894
margin,w85__r76_f05,76,5,full81,accuracy,40,0.9498456790123457
margin,w85__r76_f05,76,5,full81,accuracy,80,0.9573688271604938
margin,w85__r76_f05,76,5,full81,balanced_accuracy,40,0.9182449494949495
margin,w85__r76_f05,76,5,full81,balanced_accuracy,80,0.9225260416666667
margin,w85__r77_f01,77,1,B1_q20,accuracy,40,0.8786764705882352
margin,w85__r77_f01,77,1,B1_q20,accuracy,80,0.8800551470588238
margin,w85__r77_f01,77,1,B1_q20,balanced_accuracy,40,0.9263392857142857
margin,w85__r77_f01,77,1,B1_q20,balanced_accuracy,80,0.9271763392857144
margin,w85__r77_f01,77,1,B1_q30,accuracy,40,0.8558333333333333
margin,w85__r77_f01,77,1,B1_q30,accuracy,80,0.878125
margin,w85__r77_f01,77,1,B1_q30,balanced_accuracy,40,0.8598958333333333
margin,w85__r77_f01,77,1,B1_q30,balanced_accuracy,80,0.905078125
margin,w85__r77_f01,77,1,full81,accuracy,40,0.9555041152263376
margin,w85__r77_f01,77,1,full81,accuracy,80,0.9623842592592592
margin,w85__r77_f01,77,1,full81,balanced_accuracy,40,0.9555239898989899
margin,w85__r77_f01,77,1,full81,balanced_accuracy,80,0.9704782196969698
margin,w85__r77_f02,77,2,B1_q20,accuracy,40,0.7426470588235294
margin,w85__r77_f02,77,2,B1_q20,accuracy,80,0.747702205882353
margin,w85__r77_f02,77,2,B1_q20,balanced_accuracy,40,0.7298900462962964
margin,w85__r77_f02,77,2,B1_q20,balanced_accuracy,80,0.7341037326388888
margin,w85__r77_f02,77,2,B1_q30,accuracy,40,0.8249999999999998
margin,w85__r77_f02,77,2,B1_q30,accuracy,80,0.8284374999999999
margin,w85__r77_f02,77,2,B1_q30,balanced_accuracy,40,0.7685908564814815
margin,w85__r77_f02,77,2,B1_q30,balanced_accuracy,80,0.769314236111111
margin,w85__r77_f02,77,2,full81,accuracy,40,0.9454732510288065
margin,w85__r77_f02,77,2,full81,accuracy,80,0.9468557098765431
margin,w85__r77_f02,77,2,full81,balanced_accuracy,40,0.8661931818181818
margin,w85__r77_f02,77,2,full81,balanced_accuracy,80,0.8649621212121213
margin,w85__r77_f03,77,3,B1_q20,accuracy,40,0.9068627450980392
margin,w85__r77_f03,77,3,B1_q20,accuracy,80,0.9306066176470589
margin,w85__r77_f03,77,3,B1_q20,balanced_accuracy,40,0.9181547619047619
margin,w85__r77_f03,77,3,B1_q20,balanced_accuracy,80,0.9396763392857144
margin,w85__r77_f03,77,3,B1_q30,accuracy,40,0.9325
margin,w85__r77_f03,77,3,B1_q30,accuracy,80,0.95125
margin,w85__r77_f03,77,3,B1_q30,balanced_accuracy,40,0.924512987012987
margin,w85__r77_f03,77,3,B1_q30,balanced_accuracy,80,0.9452110389610391
margin,w85__r77_f03,77,3,full81,accuracy,40,0.9791666666666666
margin,w85__r77_f03,77,3,full81,accuracy,80,0.9849537037037036
margin,w85__r77_f03,77,3,full81,balanced_accuracy,40,0.9469696969696969
margin,w85__r77_f03,77,3,full81,balanced_accuracy,80,0.9609848484848486
margin,w85__r77_f04,77,4,B1_q20,accuracy,40,0.9448529411764705
margin,w85__r77_f04,77,4,B1_q20,accuracy,80,0.9379595588235294
margin,w85__r77_f04,77,4,B1_q20,balanced_accuracy,40,0.9256944444444445
margin,w85__r77_f04,77,4,B1_q20,balanced_accuracy,80,0.9082031250000002
margin,w85__r77_f04,77,4,B1_q30,accuracy,40,0.9625
margin,w85__r77_f04,77,4,B1_q30,accuracy,80,0.9578125
margin,w85__r77_f04,77,4,B1_q30,balanced_accuracy,40,0.9408808479532164
margin,w85__r77_f04,77,4,B1_q30,balanced_accuracy,80,0.9254728618421053
margin,w85__r77_f04,77,4,full81,accuracy,40,0.9884259259259259
margin,w85__r77_f04,77,4,full81,accuracy,80,0.9869791666666666
margin,w85__r77_f04,77,4,full81,balanced_accuracy,40,0.9759350568585642
margin,w85__r77_f04,77,4,full81,balanced_accuracy,80,0.9689540578358209
margin,w85__r77_f05,77,5,B1_q20,accuracy,40,0.6470588235294118
margin,w85__r77_f05,77,5,B1_q20,accuracy,80,0.6691176470588236
margin,w85__r77_f05,77,5,B1_q20,balanced_accuracy,40,0.6597222222222222
margin,w85__r77_f05,77,5,B1_q20,balanced_accuracy,80,0.6805555555555556
margin,w85__r77_f05,77,5,B1_q30,accuracy,40,0.7583333333333334
margin,w85__r77_f05,77,5,B1_q30,accuracy,80,0.7743749999999999
margin,w85__r77_f05,77,5,B1_q30,balanced_accuracy,40,0.6896701388888888
margin,w85__r77_f05,77,5,B1_q30,balanced_accuracy,80,0.7113172743055555
margin,w85__r77_f05,77,5,full81,accuracy,40,0.9254115226337448
margin,w85__r77_f05,77,5,full81,accuracy,80,0.9303626543209875
margin,w85__r77_f05,77,5,full81,balanced_accuracy,40,0.8136549395877756
margin,w85__r77_f05,77,5,full81,balanced_accuracy,80,0.8272421375266525
margin,w85__r78_f01,78,1,B1_q20,accuracy,40,0.7830882352941178
margin,w85__r78_f01,78,1,B1_q20,accuracy,80,0.8083639705882352
margin,w85__r78_f01,78,1,B1_q20,balanced_accuracy,40,0.7542613636363636
margin,w85__r78_f01,78,1,B1_q20,balanced_accuracy,80,0.7755681818181818
margin,w85__r78_f01,78,1,B1_q30,accuracy,40,0.8158333333333334
margin,w85__r78_f01,78,1,B1_q30,accuracy,80,0.8365625000000001
margin,w85__r78_f01,78,1,B1_q30,balanced_accuracy,40,0.7660079656862745
margin,w85__r78_f01,78,1,B1_q30,balanced_accuracy,80,0.7857306985294118
margin,w85__r78_f01,78,1,full81,accuracy,40,0.9431584362139919
margin,w85__r78_f01,78,1,full81,accuracy,80,0.9495563271604937
margin,w85__r78_f01,78,1,full81,balanced_accuracy,40,0.8883838383838384
margin,w85__r78_f01,78,1,full81,balanced_accuracy,80,0.8957978219696969
margin,w85__r78_f02,78,2,B1_q20,accuracy,40,0.8823529411764706
margin,w85__r78_f02,78,2,B1_q20,accuracy,80,0.8823529411764708
margin,w85__r78_f02,78,2,B1_q20,balanced_accuracy,40,0.8785714285714286
margin,w85__r78_f02,78,2,B1_q20,balanced_accuracy,80,0.8785714285714283
margin,w85__r78_f02,78,2,B1_q30,accuracy,40,0.8958333333333334
margin,w85__r78_f02,78,2,B1_q30,accuracy,80,0.895625
margin,w85__r78_f02,78,2,B1_q30,balanced_accuracy,40,0.8840112433862434
margin,w85__r78_f02,78,2,B1_q30,balanced_accuracy,80,0.8838665674603174
margin,w85__r78_f02,78,2,full81,accuracy,40,0.967849794238683
margin,w85__r78_f02,78,2,full81,accuracy,80,0.9677854938271604
margin,w85__r78_f02,78,2,full81,balanced_accuracy,40,0.954513888888889
margin,w85__r78_f02,78,2,full81,balanced_accuracy,80,0.9544744318181817
margin,w85__r78_f03,78,3,B1_q20,accuracy,40,0.8897058823529411
margin,w85__r78_f03,78,3,B1_q20,accuracy,80,0.8933823529411765
margin,w85__r78_f03,78,3,B1_q20,balanced_accuracy,40,0.8377403846153846
margin,w85__r78_f03,78,3,B1_q20,balanced_accuracy,80,0.8423978365384616
margin,w85__r78_f03,78,3,B1_q30,accuracy,40,0.9066666666666666
margin,w85__r78_f03,78,3,B1_q30,accuracy,80,0.9175
margin,w85__r78_f03,78,3,B1_q30,balanced_accuracy,40,0.8817401960784315
margin,w85__r78_f03,78,3,B1_q30,balanced_accuracy,80,0.8974609375
margin,w85__r78_f03,78,3,full81,accuracy,40,0.97119341563786
margin,w85__r78_f03,78,3,full81,accuracy,80,0.974537037037037
margin,w85__r78_f03,78,3,full81,balanced_accuracy,40,0.9402096659559346
margin,w85__r78_f03,78,3,full81,balanced_accuracy,80,0.9488522787846482
margin,w85__r78_f04,78,4,B1_q20,accuracy,40,0.8651960784313726
margin,w85__r78_f04,78,4,B1_q20,accuracy,80,0.8795955882352942
margin,w85__r78_f04,78,4,B1_q20,balanced_accuracy,40,0.8614004629629629
margin,w85__r78_f04,78,4,B1_q20,balanced_accuracy,80,0.8738064236111112
margin,w85__r78_f04,78,4,B1_q30,accuracy,40,0.8958333333333334
margin,w85__r78_f04,78,4,B1_q30,accuracy,80,0.9134374999999999
margin,w85__r78_f04,78,4,B1_q30,balanced_accuracy,40,0.879123263888889
margin,w85__r78_f04,78,4,B1_q30,balanced_accuracy,80,0.8886990017361112
margin,w85__r78_f04,78,4,full81,accuracy,40,0.9614197530864198
margin,w85__r78_f04,78,4,full81,accuracy,80,0.9674961419753085
margin,w85__r78_f04,78,4,full81,balanced_accuracy,40,0.9285669191919191
margin,w85__r78_f04,78,4,full81,balanced_accuracy,80,0.9245146780303032
margin,w85__r78_f05,78,5,B1_q20,accuracy,40,0.7316176470588237
margin,w85__r78_f05,78,5,B1_q20,accuracy,80,0.7155330882352943
margin,w85__r78_f05,78,5,B1_q20,balanced_accuracy,40,0.7326388888888888
margin,w85__r78_f05,78,5,B1_q20,balanced_accuracy,80,0.7174479166666664
margin,w85__r78_f05,78,5,B1_q30,accuracy,40,0.8175
margin,w85__r78_f05,78,5,B1_q30,accuracy,80,0.8065624999999998
margin,w85__r78_f05,78,5,B1_q30,balanced_accuracy,40,0.7951388888888888
margin,w85__r78_f05,78,5,B1_q30,balanced_accuracy,80,0.7799479166666664
margin,w85__r78_f05,78,5,full81,accuracy,40,0.9436728395061728
margin,w85__r78_f05,78,5,full81,accuracy,80,0.9402970679012344
margin,w85__r78_f05,78,5,full81,balanced_accuracy,40,0.8935567697228146
margin,w85__r78_f05,78,5,full81,balanced_accuracy,80,0.8837911447228146
margin,w85__r79_f01,79,1,B1_q20,accuracy,40,0.9473039215686274
margin,w85__r79_f01,79,1,B1_q20,accuracy,80,0.9462316176470589
margin,w85__r79_f01,79,1,B1_q20,balanced_accuracy,40,0.9060496794871794
margin,w85__r79_f01,79,1,B1_q20,balanced_accuracy,80,0.8925030048076923
margin,w85__r79_f01,79,1,B1_q30,accuracy,40,0.9641666666666665
margin,w85__r79_f01,79,1,B1_q30,accuracy,80,0.9634375
margin,w85__r79_f01,79,1,B1_q30,balanced_accuracy,40,0.9451058201058201
margin,w85__r79_f01,79,1,B1_q30,balanced_accuracy,80,0.9381200396825399
margin,w85__r79_f01,79,1,full81,accuracy,40,0.9835390946502057
margin,w85__r79_f01,79,1,full81,accuracy,80,0.9836033950617283
margin,w85__r79_f01,79,1,full81,balanced_accuracy,40,0.9609217171717171
margin,w85__r79_f01,79,1,full81,balanced_accuracy,80,0.9577414772727273
margin,w85__r79_f02,79,2,B1_q20,accuracy,40,0.8284313725490197
margin,w85__r79_f02,79,2,B1_q20,accuracy,80,0.8258272058823528
margin,w85__r79_f02,79,2,B1_q20,balanced_accuracy,40,0.8359375
margin,w85__r79_f02,79,2,B1_q20,balanced_accuracy,80,0.8347439236111109
margin,w85__r79_f02,79,2,B1_q30,accuracy,40,0.8783333333333333
margin,w85__r79_f02,79,2,B1_q30,accuracy,80,0.8796875
margin,w85__r79_f02,79,2,B1_q30,balanced_accuracy,40,0.8411458333333334
margin,w85__r79_f02,79,2,B1_q30,balanced_accuracy,80,0.8366970486111109
margin,w85__r79_f02,79,2,full81,accuracy,40,0.9624485596707819
margin,w85__r79_f02,79,2,full81,accuracy,80,0.962866512345679
margin,w85__r79_f02,79,2,full81,balanced_accuracy,40,0.9093434343434343
margin,w85__r79_f02,79,2,full81,balanced_accuracy,80,0.9037642045454547
margin,w85__r79_f03,79,3,B1_q20,accuracy,40,0.7794117647058822
margin,w85__r79_f03,79,3,B1_q20,accuracy,80,0.8000919117647057
margin,w85__r79_f03,79,3,B1_q20,balanced_accuracy,40,0.7806186868686869
margin,w85__r79_f03,79,3,B1_q20,balanced_accuracy,80,0.7990648674242424
margin,w85__r79_f03,79,3,B1_q30,accuracy,40,0.8116666666666669
margin,w85__r79_f03,79,3,B1_q30,accuracy,80,0.8246875
margin,w85__r79_f03,79,3,B1_q30,balanced_accuracy,40,0.8187806372549019
margin,w85__r79_f03,79,3,B1_q30,balanced_accuracy,80,0.830508961397059
margin,w85__r79_f03,79,3,full81,accuracy,40,0.941872427983539
margin,w85__r79_f03,79,3,full81,accuracy,80,0.9458912037037036
margin,w85__r79_f03,79,3,full81,balanced_accuracy,40,0.9283715351812366
margin,w85__r79_f03,79,3,full81,balanced_accuracy,80,0.9326400919509594
margin,w85__r79_f04,79,4,B1_q20,accuracy,40,0.7671568627450981
margin,w85__r79_f04,79,4,B1_q20,accuracy,80,0.7936580882352939
margin,w85__r79_f04,79,4,B1_q20,balanced_accuracy,40,0.781547619047619
margin,w85__r79_f04,79,4,B1_q20,balanced_accuracy,80,0.8145647321428571
margin,w85__r79_f04,79,4,B1_q30,accuracy,40,0.8383333333333333
margin,w85__r79_f04,79,4,B1_q30,accuracy,80,0.8584374999999999
margin,w85__r79_f04,79,4,B1_q30,balanced_accuracy,40,0.8152777777777778
margin,w85__r79_f04,79,4,B1_q30,balanced_accuracy,80,0.8313802083333331
margin,w85__r79_f04,79,4,full81,accuracy,40,0.9501028806584362
margin,w85__r79_f04,79,4,full81,accuracy,80,0.9563078703703702
margin,w85__r79_f04,79,4,full81,balanced_accuracy,40,0.892108585858586
margin,w85__r79_f04,79,4,full81,balanced_accuracy,80,0.8949100378787881
margin,w85__r79_f05,79,5,B1_q20,accuracy,40,0.823529411764706
margin,w85__r79_f05,79,5,B1_q20,accuracy,80,0.8740808823529412
margin,w85__r79_f05,79,5,B1_q20,balanced_accuracy,40,0.7878787878787877
margin,w85__r79_f05,79,5,B1_q20,balanced_accuracy,80,0.8701467803030305
margin,w85__r79_f05,79,5,B1_q30,accuracy,40,0.8799999999999999
margin,w85__r79_f05,79,5,B1_q30,accuracy,80,0.914375
margin,w85__r79_f05,79,5,B1_q30,balanced_accuracy,40,0.8070175438596491
margin,w85__r79_f05,79,5,B1_q30,balanced_accuracy,80,0.8946683114035088
margin,w85__r79_f05,79,5,full81,accuracy,40,0.9619341563786007
margin,w85__r79_f05,79,5,full81,accuracy,80,0.9731867283950617
margin,w85__r79_f05,79,5,full81,balanced_accuracy,40,0.9204868514570007
margin,w85__r79_f05,79,5,full81,balanced_accuracy,80,0.9595132595948825
margin,w85__r80_f01,80,1,B1_q20,accuracy,40,0.8394607843137255
margin,w85__r80_f01,80,1,B1_q20,accuracy,80,0.8552389705882353
margin,w85__r80_f01,80,1,B1_q20,balanced_accuracy,40,0.8441840277777777
margin,w85__r80_f01,80,1,B1_q20,balanced_accuracy,80,0.8528645833333333
margin,w85__r80_f01,80,1,B1_q30,accuracy,40,0.8908333333333335
margin,w85__r80_f01,80,1,B1_q30,accuracy,80,0.9015625
margin,w85__r80_f01,80,1,B1_q30,balanced_accuracy,40,0.8997395833333334
margin,w85__r80_f01,80,1,B1_q30,balanced_accuracy,80,0.8779871323529411
margin,w85__r80_f01,80,1,full81,accuracy,40,0.9663065843621399
margin,w85__r80_f01,80,1,full81,accuracy,80,0.9696180555555556
margin,w85__r80_f01,80,1,full81,balanced_accuracy,40,0.9637626262626263
margin,w85__r80_f01,80,1,full81,balanced_accuracy,80,0.9427201704545456
margin,w85__r80_f02,80,2,B1_q20,accuracy,40,0.8933823529411765
margin,w85__r80_f02,80,2,B1_q20,accuracy,80,0.8970588235294119
margin,w85__r80_f02,80,2,B1_q20,balanced_accuracy,40,0.88052398989899
margin,w85__r80_f02,80,2,B1_q20,balanced_accuracy,80,0.8828716856060607
margin,w85__r80_f02,80,2,B1_q30,accuracy,40,0.8991666666666666
margin,w85__r80_f02,80,2,B1_q30,accuracy,80,0.896875
margin,w85__r80_f02,80,2,B1_q30,balanced_accuracy,40,0.8934589460784315
margin,w85__r80_f02,80,2,B1_q30,balanced_accuracy,80,0.8913430606617647
margin,w85__r80_f02,80,2,full81,accuracy,40,0.9688786008230452
margin,w85__r80_f02,80,2,full81,accuracy,80,0.9681712962962963
margin,w85__r80_f02,80,2,full81,balanced_accuracy,40,0.9556818181818182
margin,w85__r80_f02,80,2,full81,balanced_accuracy,80,0.9549124053030302
margin,w85__r80_f03,80,3,B1_q20,accuracy,40,0.7058823529411765
margin,w85__r80_f03,80,3,B1_q20,accuracy,80,0.7058823529411765
margin,w85__r80_f03,80,3,B1_q20,balanced_accuracy,40,0.6212121212121212
margin,w85__r80_f03,80,3,B1_q20,balanced_accuracy,80,0.6212121212121212
margin,w85__r80_f03,80,3,B1_q30,accuracy,40,0.8000000000000002
margin,w85__r80_f03,80,3,B1_q30,accuracy,80,0.7999999999999999
margin,w85__r80_f03,80,3,B1_q30,balanced_accuracy,40,0.7824675324675324
margin,w85__r80_f03,80,3,B1_q30,balanced_accuracy,80,0.7824675324675326
margin,w85__r80_f03,80,3,full81,accuracy,40,0.9382716049382717
margin,w85__r80_f03,80,3,full81,accuracy,80,0.9382716049382714
margin,w85__r80_f03,80,3,full81,balanced_accuracy,40,0.859090909090909
margin,w85__r80_f03,80,3,full81,balanced_accuracy,80,0.8590909090909092
margin,w85__r80_f04,80,4,B1_q20,accuracy,40,0.8529411764705882
margin,w85__r80_f04,80,4,B1_q20,accuracy,80,0.8046875
