run_id,repeat,fold,budget,revealed_count,candidate_count,revealed_prefix_sha256,source
w85__r18_f04,18,4,80,80,244,3cf24f7b1979bf1b084d784d176f05c7a65ac4a1443d46a34a987e526b7eea7b,Phase 1.14 published M3-margin path
w85__r18_f05,18,5,16,16,308,3fd7d5b4263fd9c7618a6f951204d70d848423af0a8d860130d01958f7471f39,Phase 1.14 published M3-margin path
w85__r18_f05,18,5,24,24,300,bead6dfaece7c548376d82129d30237f5e68ac5f8040ffb9022a21d39fdb0384,Phase 1.14 published M3-margin path
w85__r18_f05,18,5,32,32,292,e95603d69bcc7b4ae4ab6ed0118bfa9721f5ceb25470751bacd801168f8b4cb3,Phase 1.14 published M3-margin path
w85__r18_f05,18,5,40,40,284,c6d84a0c44b28ea629c55e69ec4c3430b0ef0f4a47b4fbd7cc9d2dad0a382c4d,Phase 1.14 published M3-margin path
w85__r18_f05,18,5,60,60,264,5094fc4f0618b66a2c3d60c443bde38e030404286638c348fc4d194b1309b2be,Phase 1.14 published M3-margin path
w85__r18_f05,18,5,80,80,244,8e5c3fddda6e62eec05f70d38a3cb5b210b06c2a232e6c7bf482a4e2d56ea4ca,Phase 1.14 published M3-margin path
w85__r19_f01,19,1,16,16,308,b1b8c5704183ec7de6215a668cbd27bafed634be5bd17fe8b77c6491f32618cf,Phase 1.14 published M3-margin path
w85__r19_f01,19,1,24,24,300,2e9a1662c1a9172907404e02233aca6536f8e5d9e992d98e8aff008e2d5466a7,Phase 1.14 published M3-margin path
w85__r19_f01,19,1,32,32,292,14c1f610af41ce0cf12a1bb2ef0ef22f8225188aa608ee96511293880b31495b,Phase 1.14 published M3-margin path
w85__r19_f01,19,1,40,40,284,b048a4b628ac6cef546c8ca0d7da0a583ab9a52457234f63ecf2d725ecc7a302,Phase 1.14 published M3-margin path
w85__r19_f01,19,1,60,60,264,cb2b847513dbfd964491c061975d18cdcfbfc774281788919ae7407918c437f3,Phase 1.14 published M3-margin path
w85__r19_f01,19,1,80,80,244,c6b09aa1f861975dc8f4d5b87c6dbb40e97849e6cfd60cea4330bcb79c7a919b,Phase 1.14 published M3-margin path
w85__r19_f02,19,2,16,16,308,cb5343ac098e49e1cd510eb382ec503479d4d9dbfb1fcd7dff1dce1cbf28e1bb,Phase 1.14 published M3-margin path
w85__r19_f02,19,2,24,24,300,4a1dd3a38e14a9aaef93b0de9384a572c4751957d4dc494793b69a1189cb1db0,Phase 1.14 published M3-margin path
w85__r19_f02,19,2,32,32,292,2771a30181718c9e901ba6de94a1ef30f0a909be3b3c2f6a1bb96848a8736e54,Phase 1.14 published M3-margin path
w85__r19_f02,19,2,40,40,284,1730922c76e42b46d8e16f73a765eaf9a89a1fa14179851c12c8e7e62a1dc611,Phase 1.14 published M3-margin path
w85__r19_f02,19,2,60,60,264,cc7f9ce4242135e9fd8b3749343c741309f03f0b05cc4ceeb94e33543c7d790f,Phase 1.14 published M3-margin path
w85__r19_f02,19,2,80,80,244,c3c5e82fb3e12c8a4c5833cdb4deb6faf3181b239ba78a23841bcf8a6fce9d0b,Phase 1.14 published M3-margin path
w85__r19_f03,19,3,16,16,308,1f7ce0986c98eb4009890ae2e3b8f7c34b0d6eea0ee404fab397734acb2e38b7,Phase 1.14 published M3-margin path
w85__r19_f03,19,3,24,24,300,cf4958ded9b2a72d6eed23dbef845eccd2f61c422cabf1e52df82728a25cf4bc,Phase 1.14 published M3-margin path
w85__r19_f03,19,3,32,32,292,f407a31502b01744f3fd7cef70a045eb1fbc1e712d01fb64d7071744ee06f389,Phase 1.14 published M3-margin path
w85__r19_f03,19,3,40,40,284,202c69eb9ddd24787fd2a382a5785fbed870933a2e11d1191ba6476faea81765,Phase 1.14 published M3-margin path
w85__r19_f03,19,3,60,60,264,93aca77df987d51d44308dacd6c5f21e55daac0e33310752d2390a873c784609,Phase 1.14 published M3-margin path
w85__r19_f03,19,3,80,80,244,c6da440539af9c4f5398ee0d8299a259f1f9fa4d97dd6aeab9c5f6db9db10008,Phase 1.14 published M3-margin path
w85__r19_f04,19,4,16,16,308,f53a47683f1a44c84ded6442982ef1c137a8ce9dc7dd1904034cca345df2ee1e,Phase 1.14 published M3-margin path
w85__r19_f04,19,4,24,24,300,c9fddba84b8cb2537c3a0374984539985930eeba70e9a6cf3b1b5914d5c1e238,Phase 1.14 published M3-margin path
w85__r19_f04,19,4,32,32,292,530277b54f1391951d9d4551f9d036dbf9aa7f60f8ebeaafd4c163cb006123c5,Phase 1.14 published M3-margin path
w85__r19_f04,19,4,40,40,284,8aa3a7121614d62b710eb4230027926ed25b3a676bc791779ac55793194017dd,Phase 1.14 published M3-margin path
w85__r19_f04,19,4,60,60,264,79cd6fa41004993c44f4bfc311f331fbfbae0b6f44b5a61caf2fb6ab18c90a39,Phase 1.14 published M3-margin path
w85__r19_f04,19,4,80,80,244,307b281bbac676b9b0e3df3b2b9830086196290ca746783e2fae2e2ed4d333b9,Phase 1.14 published M3-margin path
w85__r19_f05,19,5,16,16,308,add2908e9d0f50c91b224afb07332fbd9754f6157b3e679d8f9ffd6ab8d09520,Phase 1.14 published M3-margin path
w85__r19_f05,19,5,24,24,300,3890d9df2416c521d53613878103334b90dadffbc5928c8cb2903e82fc89cd9e,Phase 1.14 published M3-margin path
w85__r19_f05,19,5,32,32,292,90decfbc198dd1ae390ac4367e7da6c5369bab43262c1ae97b19ad49842e2bf2,Phase 1.14 published M3-margin path
w85__r19_f05,19,5,40,40,284,be352533a0de43a7de3bba45dce2194a8cf5c350fd0a7ced11d008a9b65db3ed,Phase 1.14 published M3-margin path
w85__r19_f05,19,5,60,60,264,8e3cd9690ffab4c0f63174fb2540c5c42dc69a1185ea78f93949fb7be101a0ca,Phase 1.14 published M3-margin path
w85__r19_f05,19,5,80,80,244,afb97ff23a4bc6f1da7c1158f738e230711cdf263c3da856a991f21719577401,Phase 1.14 published M3-margin path
w85__r20_f01,20,1,16,16,308,58f2e34f55e0c85cfb5cf4ddc5bfde54c1ea1a69f825e9dbefce159b91b4d0f5,Phase 1.14 published M3-margin path
w85__r20_f01,20,1,24,24,300,6219fae9f182d989e27ddacd547b453aa2d5c6a217fb42a2978cd7d7e03206c7,Phase 1.14 published M3-margin path
w85__r20_f01,20,1,32,32,292,ec87ad3ea551dfd9cbc541b382d33c5f6cac40dac0f07bcda9f190ead9fefa4f,Phase 1.14 published M3-margin path
w85__r20_f01,20,1,40,40,284,aa7e43614d1cf3bcc7d66dd4b1095a36b534186e3e847678c3d5b4edd243f6d1,Phase 1.14 published M3-margin path
w85__r20_f01,20,1,60,60,264,f3394bba27a2984312354012a8dcf6807faeb13b1421b88fb58dfd8588ef10ef,Phase 1.14 published M3-margin path
w85__r20_f01,20,1,80,80,244,fca5202ddf0de0030a0c6555e5fae15f88d2b88a47ac52f84a2ecf368b26ee49,Phase 1.14 published M3-margin path
w85__r20_f02,20,2,16,16,308,b9c32aa1a8e3a1f84e6f96d39a7a1d704f69bb5fd641f29db2e501ca954bb6f5,Phase 1.14 published M3-margin path
w85__r20_f02,20,2,24,24,300,62e4752be9f2ae151260cd066cb63cb34b18d610f51adfeaaf025be725325094,Phase 1.14 published M3-margin path
w85__r20_f02,20,2,32,32,292,b8959db8d6d0abd61fcacf34b0f544b99bf4744c76f29908bdf341af420b846c,Phase 1.14 published M3-margin path
w85__r20_f02,20,2,40,40,284,e30f455a7476c662e320eb58c4c1267268bb016e12a6aae464878d419a2fbc75,Phase 1.14 published M3-margin path
w85__r20_f02,20,2,60,60,264,fe01a4ca6951e7490e62d153f4e5273a9c4ea48ca61fcc8611836eceebc85c96,Phase 1.14 published M3-margin path
w85__r20_f02,20,2,80,80,244,ace6a95f9cdb0c0058f5bdcf3b8f6bf1331c4ffab1ec96590242ad3704cf37c3,Phase 1.14 published M3-margin path
w85__r20_f03,20,3,16,16,308,b16218d33f5b22ade8592ad9b166c8ef4c643ba695c3ed49ea0b13ba10883830,Phase 1.14 published M3-margin path
w85__r20_f03,20,3,24,24,300,0697622606b28c7232e16e8efd9e4117f1d39a07421c36bca02eb6ed7d8f5442,Phase 1.14 published M3-margin path
w85__r20_f03,20,3,32,32,292,e085cec6a7dd5783c7e8864c97c86bd3dc8339b243a5fcca379eccd25ce7414b,Phase 1.14 published M3-margin path
w85__r20_f03,20,3,40,40,284,3f788765ed145bd4e1aff442320d5b69c4e478df8b522da48692c198a65dd37e,Phase 1.14 published M3-margin path
w85__r20_f03,20,3,60,60,264,983b3ddd296e5fc5fa472699c2cb54578f4b960bbc689fb571e33733d5ed91b0,Phase 1.14 published M3-margin path
w85__r20_f03,20,3,80,80,244,a0890777b6206e5d13215c2bed45dfa29aafc0b452e630c53c35caa3d0b79615,Phase 1.14 published M3-margin path
w85__r20_f04,20,4,16,16,308,d8b71eb8bb14bf401a0dbc8c1e091658bc944edce295cb15d33d95798df1cce1,Phase 1.14 published M3-margin path
w85__r20_f04,20,4,24,24,300,8aaeca29a5593c85e760f61476fedda0507a87e71fc167bad1f61907d7e3eacf,Phase 1.14 published M3-margin path
w85__r20_f04,20,4,32,32,292,811fee36c5038776d4a1b8734132edc5ca18e1feebc599e152b3b3cd9c4d281e,Phase 1.14 published M3-margin path
w85__r20_f04,20,4,40,40,284,8ac18d95c70b24473492abf68b9600075d40b55d3f0b547d03a25996eb5aeb26,Phase 1.14 published M3-margin path
w85__r20_f04,20,4,60,60,264,7f963672ff7bdabf14af0edcfa0285a99c57cec23adfad734fbd81e65cd83aa6,Phase 1.14 published M3-margin path
w85__r20_f04,20,4,80,80,244,ca91780a0a1eb462717789c778dac64a3241117b12100c441a5569ea85777eef,Phase 1.14 published M3-margin path
w85__r20_f05,20,5,16,16,308,39de59166bcff0c2b83d6eedbeeb3b3f26b98d1f2d9b3e36b67eb186d6e9aec7,Phase 1.14 published M3-margin path
w85__r20_f05,20,5,24,24,300,bf787b8695f1ccbeeedf9ead65fc900dadcd6dabbd4b11a56347a3375bc097a6,Phase 1.14 published M3-margin path
w85__r20_f05,20,5,32,32,292,3b5b950c670df853e7d10b5707173f7c542ff4021f5113d8d181bb878bc2f75d,Phase 1.14 published M3-margin path
w85__r20_f05,20,5,40,40,284,33d75ffc9ec50e82fa91d8fabb75ab632bed7c6d7602abce54934a994fbe5559,Phase 1.14 published M3-margin path
w85__r20_f05,20,5,60,60,264,57c33bcd6039d7a3b49fbfb5286ed99e59fa0ba419ad693f840f07220cbee948,Phase 1.14 published M3-margin path
w85__r20_f05,20,5,80,80,244,1b2b0db223230c441ebcf2a59792c3057f28a485725973f1da662337bcc6580d,Phase 1.14 published M3-margin path
