run_id,repeat,fold,model,budget,subset,roc_auc,pr_auc,accuracy,balanced_accuracy,keyhole_recall,conduction_recall,brier_score,false_negative,false_positive,true_negative,true_positive,row_count
w85__r11_f03,11,3,G0,80,full81,0.9919191919191919,0.9717460317460317,0.9506172839506173,0.8924242424242425,0.8,0.9848484848484849,0.030066118266055902,3,1,65,12,81
w85__r11_f03,11,3,G0,80,B1_q30,0.961038961038961,0.9584022038567493,0.84,0.827922077922078,0.7272727272727273,0.9285714285714286,0.09346832429056894,3,1,13,8,25
w85__r11_f03,11,3,G0,80,B1_q20,0.9166666666666666,0.9248511904761905,0.7647058823529411,0.7569444444444444,0.625,0.8888888888888888,0.12838921472361312,3,1,8,5,17
w85__r11_f04,11,4,G0,16,full81,0.9656565656565657,0.912911918328585,0.9259259259259259,0.8257575757575757,0.6666666666666666,0.9848484848484849,0.08025521010957164,5,1,65,10,81
w85__r11_f04,11,4,G0,16,B1_q30,0.8596491228070176,0.6887917637917638,0.76,0.5570175438596491,0.16666666666666666,0.9473684210526315,0.14174589973408291,5,1,18,1,25
w85__r11_f04,11,4,G0,16,B1_q20,0.7878787878787878,0.7027777777777777,0.6470588235294118,0.5378787878787878,0.16666666666666666,0.9090909090909091,0.18584288302828297,5,1,10,1,17
w85__r11_f04,11,4,G0,40,full81,0.9959595959595959,0.9838235294117647,0.9753086419753086,0.9848484848484849,1.0,0.9696969696969697,0.03760419261108433,0,2,64,15,81
w85__r11_f04,11,4,G0,40,B1_q30,0.9649122807017544,0.9107142857142857,0.92,0.9473684210526316,1.0,0.8947368421052632,0.10299853569753306,0,2,17,6,25
w85__r11_f04,11,4,G0,40,B1_q20,0.9393939393939393,0.9107142857142857,0.8823529411764706,0.9090909090909092,1.0,0.8181818181818182,0.13096058648028255,0,2,9,6,17
w85__r11_f04,11,4,G0,80,full81,0.994949494949495,0.9790616246498599,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,0.02786074515435914,1,2,64,14,81
w85__r11_f04,11,4,G0,80,B1_q30,0.956140350877193,0.8773809523809524,0.88,0.8640350877192983,0.8333333333333334,0.8947368421052632,0.08895343870276758,1,2,17,5,25
w85__r11_f04,11,4,G0,80,B1_q20,0.9242424242424242,0.8773809523809524,0.8235294117647058,0.8257575757575758,0.8333333333333334,0.8181818181818182,0.12623906878198835,1,2,9,5,17
w85__r11_f05,11,5,G0,16,full81,0.9262626262626261,0.8411992101465786,0.9012345679012346,0.759090909090909,0.5333333333333333,0.9848484848484849,0.07540100046848003,7,1,65,8,81
w85__r11_f05,11,5,G0,16,B1_q30,0.7647058823529411,0.643008207070707,0.68,0.5330882352941176,0.125,0.9411764705882353,0.1812263989077939,7,1,16,1,25
w85__r11_f05,11,5,G0,16,B1_q20,0.7285714285714286,0.6059833024118738,0.5294117647058824,0.45,0.0,0.9,0.23720377081223873,7,1,9,0,17
w85__r11_f05,11,5,G0,40,full81,0.9727272727272727,0.9174685962185962,0.9382716049382716,0.8590909090909091,0.7333333333333333,0.9848484848484849,0.047483484040440414,4,1,65,11,81
w85__r11_f05,11,5,G0,40,B1_q30,0.8823529411764706,0.750974025974026,0.8,0.7205882352941176,0.5,0.9411764705882353,0.134175144458691,4,1,16,4,25
w85__r11_f05,11,5,G0,40,B1_q20,0.8,0.6667594310451453,0.7058823529411765,0.6642857142857143,0.42857142857142855,0.9,0.19029145104570114,4,1,9,3,17
w85__r11_f05,11,5,G0,80,full81,0.9818181818181819,0.9385238944062473,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,0.038053947379307326,2,1,65,13,81
w85__r11_f05,11,5,G0,80,B1_q30,0.9044117647058822,0.8139880952380952,0.88,0.8455882352941176,0.75,0.9411764705882353,0.12057676767866851,2,1,16,6,25
w85__r11_f05,11,5,G0,80,B1_q20,0.8428571428571429,0.7647186147186147,0.8235294117647058,0.8071428571428572,0.7142857142857143,0.9,0.17561624995005143,2,1,9,5,17
w85__r12_f01,12,1,G0,16,full81,0.9797979797979798,0.936165577342048,0.8765432098765432,0.8984848484848484,0.9333333333333333,0.8636363636363636,0.11096406546470763,1,9,57,14,81
w85__r12_f01,12,1,G0,16,B1_q30,0.8529411764705882,0.8113437001594895,0.6,0.6727941176470589,0.875,0.47058823529411764,0.2194035281612462,1,9,8,7,25
w85__r12_f01,12,1,G0,16,B1_q20,0.75,0.6857142857142857,0.47058823529411764,0.5666666666666667,0.8,0.3333333333333333,0.25588567762667613,1,8,4,4,17
w85__r12_f01,12,1,G0,40,full81,0.9909090909090909,0.9685185185185186,0.9259259259259259,0.9545454545454546,1.0,0.9090909090909091,0.05851758340070637,0,6,60,15,81
w85__r12_f01,12,1,G0,40,B1_q30,0.9338235294117646,0.9064685314685315,0.76,0.8235294117647058,1.0,0.6470588235294118,0.14945917744775486,0,6,11,8,25
w85__r12_f01,12,1,G0,40,B1_q20,0.8833333333333334,0.8253968253968254,0.7058823529411765,0.7916666666666667,1.0,0.5833333333333334,0.18169536292787494,0,5,7,5,17
w85__r12_f01,12,1,G0,80,full81,0.98989898989899,0.9684782608695652,0.9382716049382716,0.9363636363636364,0.9333333333333333,0.9393939393939394,0.04020402955729561,1,4,62,14,81
w85__r12_f01,12,1,G0,80,B1_q30,0.926470588235294,0.9097222222222222,0.8,0.8198529411764706,0.875,0.7647058823529411,0.12453827847194886,1,4,13,7,25
w85__r12_f01,12,1,G0,80,B1_q20,0.8833333333333333,0.8833333333333333,0.7647058823529411,0.775,0.8,0.75,0.14974545270326378,1,3,9,4,17
w85__r12_f02,12,2,G0,16,full81,0.993939393939394,0.9771241830065359,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,0.05911027042882665,2,1,65,13,81
w85__r12_f02,12,2,G0,16,B1_q30,0.9682539682539681,0.9325396825396826,0.88,0.8293650793650793,0.7142857142857143,0.9444444444444444,0.11412754646289308,2,1,17,5,25
w85__r12_f02,12,2,G0,16,B1_q20,0.942857142857143,0.9325396825396826,0.8235294117647058,0.8071428571428572,0.7142857142857143,0.9,0.1409334727350908,2,1,9,5,17
w85__r12_f02,12,2,G0,40,full81,0.992929292929293,0.9632159507159507,0.9506172839506173,0.8924242424242425,0.8,0.9848484848484849,0.043213005551566055,3,1,65,12,81
w85__r12_f02,12,2,G0,40,B1_q30,0.9603174603174602,0.8736394557823128,0.84,0.7579365079365079,0.5714285714285714,0.9444444444444444,0.09989310437684144,3,1,17,4,25
w85__r12_f02,12,2,G0,40,B1_q20,0.9285714285714286,0.8736394557823128,0.7647058823529411,0.7357142857142858,0.5714285714285714,0.9,0.13024553336906564,3,1,9,4,17
w85__r12_f02,12,2,G0,80,full81,0.9949494949494949,0.9759432234432235,0.9506172839506173,0.8924242424242425,0.8,0.9848484848484849,0.030850074020838694,3,1,65,12,81
w85__r12_f02,12,2,G0,80,B1_q30,0.9682539682539683,0.9093537414965986,0.84,0.7579365079365079,0.5714285714285714,0.9444444444444444,0.09007202515178951,3,1,17,4,25
w85__r12_f02,12,2,G0,80,B1_q20,0.9428571428571428,0.9093537414965986,0.7647058823529411,0.7357142857142858,0.5714285714285714,0.9,0.1282487572204002,3,1,9,4,17
w85__r12_f03,12,3,G0,16,full81,0.9808080808080808,0.8895597104420634,0.9382716049382716,0.8848484848484849,0.8,0.9696969696969697,0.07291323245679832,3,2,64,12,81
w85__r12_f03,12,3,G0,16,B1_q30,0.9025974025974026,0.7825691984782894,0.8,0.7922077922077921,0.7272727272727273,0.8571428571428571,0.14347494437434294,3,2,12,8,25
w85__r12_f03,12,3,G0,16,B1_q20,0.875,0.7856701940035273,0.7647058823529411,0.7708333333333333,0.6666666666666666,0.875,0.15380737390455274,3,1,7,6,17
w85__r12_f03,12,3,G0,40,full81,0.9838383838383838,0.911959336959337,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,0.04615193852406955,2,1,65,13,81
w85__r12_f03,12,3,G0,40,B1_q30,0.9090909090909091,0.7921323625869081,0.88,0.8733766233766234,0.8181818181818182,0.9285714285714286,0.12507126639117486,2,1,13,9,25
w85__r12_f03,12,3,G0,40,B1_q20,0.8611111111111112,0.7765792849126182,0.8235294117647058,0.8263888888888888,0.7777777777777778,0.875,0.14799426503604965,2,1,7,7,17
w85__r12_f03,12,3,G0,80,full81,0.9828282828282828,0.9266418766418766,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,0.030250889347973455,1,1,65,14,81
w85__r12_f03,12,3,G0,80,B1_q30,0.909090909090909,0.8600468010895819,0.92,0.9188311688311688,0.9090909090909091,0.9285714285714286,0.09586053405828682,1,1,13,10,25
w85__r12_f03,12,3,G0,80,B1_q20,0.875,0.8615961199294533,0.8823529411764706,0.8819444444444444,0.8888888888888888,0.875,0.13263453154655733,1,1,7,8,17
w85__r12_f04,12,4,G0,16,full81,0.997867803837953,0.9901360544217687,0.9753086419753086,0.9285714285714286,0.8571428571428571,1.0,0.05977280391772924,2,0,67,12,81
w85__r12_f04,12,4,G0,16,B1_q30,1.0,1.0,0.92,0.8333333333333333,0.6666666666666666,1.0,0.12004564421696516,2,0,19,4,25
w85__r12_f04,12,4,G0,16,B1_q20,1.0,1.0,0.8823529411764706,0.8333333333333333,0.6666666666666666,1.0,0.1383976278010043,2,0,11,4,17
w85__r12_f04,12,4,G0,40,full81,0.9925373134328358,0.9685075953458306,0.9506172839506173,0.9136460554371002,0.8571428571428571,0.9701492537313433,0.03860974914503983,2,2,65,12,81
w85__r12_f04,12,4,G0,40,B1_q30,0.956140350877193,0.8773809523809524,0.84,0.7807017543859649,0.6666666666666666,0.8947368421052632,0.09739652665810551,2,2,17,4,25
w85__r12_f04,12,4,G0,40,B1_q20,0.9242424242424242,0.8773809523809524,0.7647058823529411,0.7424242424242424,0.6666666666666666,0.8181818181818182,0.13041722360848174,2,2,9,4,17
w85__r12_f04,12,4,G0,80,full81,0.9957356076759062,0.981547619047619,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,0.024606824633732555,2,1,66,12,81
w85__r12_f04,12,4,G0,80,B1_q30,0.9649122807017544,0.9107142857142857,0.88,0.8070175438596491,0.6666666666666666,0.9473684210526315,0.07788539884738985,2,1,18,4,25
w85__r12_f04,12,4,G0,80,B1_q20,0.9393939393939393,0.9107142857142857,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,0.11397432006769555,2,1,10,4,17
w85__r12_f05,12,5,G0,16,full81,0.9808102345415779,0.938779357897005,0.9382716049382716,0.906183368869936,0.8571428571428571,0.9552238805970149,0.07284732932393916,2,3,64,12,81
w85__r12_f05,12,5,G0,16,B1_q30,0.888888888888889,0.8196428571428571,0.84,0.8015873015873016,0.7142857142857143,0.8888888888888888,0.1401550967801224,2,2,16,5,25
w85__r12_f05,12,5,G0,16,B1_q20,0.8333333333333333,0.814423076923077,0.7647058823529411,0.7424242424242424,0.6666666666666666,0.8181818181818182,0.16374065184062137,2,2,9,4,17
w85__r12_f05,12,5,G0,40,full81,0.9968017057569296,0.985969387755102,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,0.02933460375819064,2,1,66,12,81
w85__r12_f05,12,5,G0,40,B1_q30,0.9761904761904762,0.947845804988662,0.88,0.8293650793650793,0.7142857142857143,0.9444444444444444,0.07487783051046665,2,1,17,5,25
w85__r12_f05,12,5,G0,40,B1_q20,0.9545454545454545,0.9305555555555556,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,0.09863162553461473,2,1,10,4,17
w85__r12_f05,12,5,G0,80,full81,0.9968017057569296,0.9846415489272632,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,0.019407870336983615,2,1,66,12,81
w85__r12_f05,12,5,G0,80,B1_q30,0.9841269841269841,0.9617346938775511,0.88,0.8293650793650793,0.7142857142857143,0.9444444444444444,0.056622151895240246,2,1,17,5,25
w85__r12_f05,12,5,G0,80,B1_q20,0.9696969696969697,0.9484126984126984,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,0.07941864973374135,2,1,10,4,17
w85__r13_f01,13,1,G0,16,full81,0.9594882729211087,0.8906840513983372,0.9382716049382716,0.8496801705756929,0.7142857142857143,0.9850746268656716,0.06634901420056896,4,1,66,10,81
w85__r13_f01,13,1,G0,16,B1_q30,0.8400000000000001,0.8516700404858298,0.8,0.7666666666666666,0.6,0.9333333333333333,0.15465237145267913,4,1,14,6,25
w85__r13_f01,13,1,G0,16,B1_q20,0.8,0.8120490620490621,0.7647058823529411,0.7357142857142858,0.5714285714285714,0.9,0.1748898716928169,3,1,9,4,17
w85__r13_f01,13,1,G0,40,full81,0.9829424307036247,0.940986394557823,0.9382716049382716,0.8779317697228145,0.7857142857142857,0.9701492537313433,0.0408510109856874,3,2,65,11,81
w85__r13_f01,13,1,G0,40,B1_q30,0.8933333333333333,0.8950735294117647,0.8,0.7833333333333333,0.7,0.8666666666666667,0.12178898050313063,3,2,13,7,25
w85__r13_f01,13,1,G0,40,B1_q20,0.8285714285714285,0.8347247990105133,0.7058823529411765,0.6857142857142857,0.5714285714285714,0.8,0.15253139165208843,3,2,8,4,17
w85__r13_f01,13,1,G0,80,full81,0.9936034115138593,0.9701007326007326,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,0.028346566371464474,2,1,66,12,81
w85__r13_f01,13,1,G0,80,B1_q30,0.9600000000000001,0.941540404040404,0.88,0.8666666666666667,0.8,0.9333333333333333,0.09038267582681188,2,1,14,8,25
w85__r13_f01,13,1,G0,80,B1_q20,0.9142857142857144,0.8801587301587301,0.8235294117647058,0.8071428571428572,0.7142857142857143,0.9,0.1188329938402913,2,1,9,5,17
w85__r13_f02,13,2,G0,16,full81,0.992929292929293,0.9716303579461475,0.9629629629629629,0.9515151515151515,0.9333333333333333,0.9696969696969697,0.06407705504701909,1,2,64,14,81
w85__r13_f02,13,2,G0,16,B1_q30,0.93,0.7544444444444445,0.88,0.8500000000000001,0.8,0.9,0.12739659501288295,1,2,18,4,25
w85__r13_f02,13,2,G0,16,B1_q20,0.9,0.7683333333333333,0.8823529411764706,0.8583333333333334,0.8,0.9166666666666666,0.14801652934045853,1,1,11,4,17
w85__r13_f02,13,2,G0,40,full81,0.996969696969697,0.9877124183006536,0.9753086419753086,0.9848484848484849,1.0,0.9696969696969697,0.03230082550418225,0,2,64,15,81
w85__r13_f02,13,2,G0,40,B1_q30,0.97,0.9028571428571428,0.92,0.95,1.0,0.9,0.08351828638434174,0,2,18,5,25
w85__r13_f02,13,2,G0,40,B1_q20,0.9500000000000001,0.9028571428571428,0.8823529411764706,0.9166666666666667,1.0,0.8333333333333334,0.11117654119150691,0,2,10,5,17
w85__r13_f02,13,2,G0,80,full81,0.994949494949495,0.9778223084105437,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,0.027333749163923088,1,1,65,14,81
w85__r13_f02,13,2,G0,80,B1_q30,0.9500000000000001,0.7861904761904761,0.92,0.875,0.8,0.95,0.08431244285187374,1,1,19,4,25
w85__r13_f02,13,2,G0,80,B1_q20,0.9166666666666667,0.7861904761904761,0.8823529411764706,0.8583333333333334,0.8,0.9166666666666666,0.12155123529625363,1,1,11,4,17
w85__r13_f03,13,3,G0,16,full81,0.995959595959596,0.9844444444444445,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,0.08510186210327152,2,1,65,13,81
w85__r13_f03,13,3,G0,16,B1_q30,0.9926470588235294,0.9861111111111112,0.92,0.9080882352941176,0.875,0.9411764705882353,0.14653119523683455,1,1,16,7,25
w85__r13_f03,13,3,G0,16,B1_q20,1.0,1.0,0.9411764705882353,0.9375,0.875,1.0,0.15596866932411813,1,0,9,7,17
w85__r13_f03,13,3,G0,40,full81,0.998989898989899,0.9958333333333333,0.9506172839506173,0.8666666666666667,0.7333333333333333,1.0,0.04607131379281099,4,0,66,11,81
w85__r13_f03,13,3,G0,40,B1_q30,0.9926470588235294,0.9861111111111112,0.88,0.8125,0.625,1.0,0.10355642945209784,3,0,17,5,25
w85__r13_f03,13,3,G0,40,B1_q20,1.0,1.0,0.8235294117647058,0.8125,0.625,1.0,0.12874132499050694,3,0,9,5,17
w85__r13_f03,13,3,G0,80,full81,0.997979797979798,0.992156862745098,0.9629629629629629,0.9,0.8,1.0,0.02393741427497068,3,0,66,12,81
w85__r13_f03,13,3,G0,80,B1_q30,0.9852941176470588,0.975,0.88,0.8125,0.625,1.0,0.06704684401526519,3,0,17,5,25
w85__r13_f03,13,3,G0,80,B1_q20,0.986111111111111,0.9861111111111112,0.8235294117647058,0.8125,0.625,1.0,0.09096656972028824,3,0,9,5,17
w85__r13_f04,13,4,G0,16,full81,0.9722814498933902,0.8857010786770849,0.9012345679012346,0.7142857142857143,0.42857142857142855,1.0,0.09017362233381566,8,0,67,6,81
w85__r13_f04,13,4,G0,16,B1_q30,0.8088235294117647,0.6548347485847485,0.72,0.5625,0.125,1.0,0.18454635495635663,7,0,17,1,25
w85__r13_f04,13,4,G0,16,B1_q20,0.6212121212121212,0.4623316498316498,0.6470588235294118,0.5,0.0,1.0,0.22017123603281202,6,0,11,0,17
w85__r13_f04,13,4,G0,40,full81,0.9840085287846482,0.9479368670545141,0.9629629629629629,0.9211087420042643,0.8571428571428571,0.9850746268656716,0.05031425625559026,2,1,66,12,81
w85__r13_f04,13,4,G0,40,B1_q30,0.8970588235294117,0.8705118411000764,0.88,0.8455882352941176,0.75,0.9411764705882353,0.12513940515365551,2,1,16,6,25
w85__r13_f04,13,4,G0,40,B1_q20,0.8181818181818181,0.802849002849003,0.8235294117647058,0.7878787878787878,0.6666666666666666,0.9090909090909091,0.1580650225371931,2,1,10,4,17
w85__r13_f04,13,4,G0,80,full81,0.9765458422174841,0.9296218487394958,0.9259259259259259,0.8987206823027718,0.8571428571428571,0.9402985074626866,0.039829205216186034,2,4,63,12,81
w85__r13_f04,13,4,G0,80,B1_q30,0.8676470588235294,0.8351010101010101,0.76,0.7573529411764706,0.75,0.7647058823529411,0.12649067142461948,2,4,13,6,25
w85__r13_f04,13,4,G0,80,B1_q20,0.7575757575757576,0.7473544973544973,0.6470588235294118,0.6515151515151515,0.6666666666666666,0.6363636363636364,0.1817702501739345,2,4,7,4,17
w85__r13_f05,13,5,G0,16,full81,0.9838383838383838,0.9469214843127887,0.9506172839506173,0.9181818181818182,0.8666666666666667,0.9696969696969697,0.07144352308701737,2,2,64,13,81
w85__r13_f05,13,5,G0,16,B1_q30,0.9333333333333335,0.9170482295482295,0.84,0.8333333333333334,0.8,0.8666666666666667,0.13297238164147349,2,2,13,8,25
w85__r13_f05,13,5,G0,16,B1_q20,0.9027777777777778,0.928030303030303,0.7647058823529411,0.7638888888888888,0.7777777777777778,0.75,0.1516962867058195,2,2,6,7,17
w85__r13_f05,13,5,G0,40,full81,0.9929292929292929,0.9787878787878788,0.9753086419753086,0.9333333333333333,0.8666666666666667,1.0,0.037900515761822545,2,0,66,13,81
w85__r13_f05,13,5,G0,40,B1_q30,0.9800000000000001,0.9769230769230769,0.92,0.9,0.8,1.0,0.08338592180315399,2,0,15,8,25
w85__r13_f05,13,5,G0,40,B1_q20,0.9722222222222222,0.9797979797979799,0.8823529411764706,0.8888888888888888,0.7777777777777778,1.0,0.10624584982599233,2,0,8,7,17
w85__r13_f05,13,5,G0,80,full81,1.0,1.0,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,0.013456279771716107,1,0,66,14,81
w85__r13_f05,13,5,G0,80,B1_q30,1.0,0.9999999999999999,0.96,0.95,0.9,1.0,0.038377998531951195,1,0,15,9,25
w85__r13_f05,13,5,G0,80,B1_q20,1.0,1.0,0.9411764705882353,0.9444444444444444,0.8888888888888888,1.0,0.05514724605777799,1,0,8,8,17
w85__r14_f01,14,1,G0,16,full81,0.9838383838383838,0.9447395197395199,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,0.06840565872814725,2,1,65,13,81
w85__r14_f01,14,1,G0,16,B1_q30,0.8809523809523809,0.7785714285714285,0.88,0.8293650793650793,0.7142857142857143,0.9444444444444444,0.15249402971901438,2,1,17,5,25
w85__r14_f01,14,1,G0,16,B1_q20,0.85,0.7933333333333332,0.8823529411764706,0.8583333333333334,0.8,0.9166666666666666,0.17029785097504857,1,1,11,4,17
w85__r14_f01,14,1,G0,40,full81,0.9777777777777779,0.9130985680985682,0.9506172839506173,0.943939393939394,0.9333333333333333,0.9545454545454546,0.05273357926710823,1,3,63,14,81
w85__r14_f01,14,1,G0,40,B1_q30,0.8412698412698412,0.6632452981192476,0.84,0.8452380952380952,0.8571428571428571,0.8333333333333334,0.16197330904396512,1,3,15,6,25
w85__r14_f01,14,1,G0,40,B1_q20,0.7666666666666667,0.6302564102564102,0.7647058823529411,0.775,0.8,0.75,0.19874670161573663,1,3,9,4,17
w85__r14_f01,14,1,G0,80,full81,0.9777777777777777,0.9070906561618635,0.9135802469135802,0.8954545454545455,0.8666666666666667,0.9242424242424242,0.052175743505051955,2,5,61,13,81
w85__r14_f01,14,1,G0,80,B1_q30,0.8412698412698412,0.6358585858585859,0.72,0.7182539682539683,0.7142857142857143,0.7222222222222222,0.16535085685759085,2,5,13,5,25
w85__r14_f01,14,1,G0,80,B1_q20,0.8166666666666667,0.6392857142857142,0.7058823529411765,0.675,0.6,0.75,0.1993629626644346,2,3,9,3,17
w85__r14_f02,14,2,G0,16,full81,0.9878787878787879,0.9673504273504273,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,0.06300796381368927,1,1,65,14,81
w85__r14_f02,14,2,G0,16,B1_q30,0.9533333333333334,0.9525,0.92,0.9166666666666667,0.9,0.9333333333333333,0.1127106145382937,1,1,14,9,25
w85__r14_f02,14,2,G0,16,B1_q20,0.9305555555555556,0.9427083333333333,0.8823529411764706,0.8819444444444444,0.875,0.8888888888888888,0.12590025270045585,1,1,8,7,17
w85__r14_f02,14,2,G0,40,full81,1.0,1.0,0.9876543209876543,0.9924242424242424,1.0,0.9848484848484849,0.02262942696772702,0,1,65,15,81
w85__r14_f02,14,2,G0,40,B1_q30,1.0,0.9999999999999999,0.96,0.9666666666666667,1.0,0.9333333333333333,0.04566849079265028,0,1,14,10,25
w85__r14_f02,14,2,G0,40,B1_q20,1.0,1.0,0.9411764705882353,0.9444444444444444,1.0,0.8888888888888888,0.05639675299475766,0,1,8,8,17
w85__r14_f02,14,2,G0,80,full81,0.998989898989899,0.9958333333333333,0.9753086419753086,0.9590909090909091,0.9333333333333333,0.9848484848484849,0.016425297684536634,1,1,65,14,81
w85__r14_f02,14,2,G0,80,B1_q30,0.9933333333333334,0.9909090909090909,0.92,0.9166666666666667,0.9,0.9333333333333333,0.04391270095880564,1,1,14,9,25
w85__r14_f02,14,2,G0,80,B1_q20,0.986111111111111,0.9861111111111112,0.8823529411764706,0.8819444444444444,0.875,0.8888888888888888,0.061121511380078014,1,1,8,7,17
w85__r14_f03,14,3,G0,16,full81,0.9957356076759062,0.981547619047619,0.9753086419753086,0.9850746268656716,1.0,0.9701492537313433,0.06409495523210107,0,2,65,14,81
w85__r14_f03,14,3,G0,16,B1_q30,0.9649122807017544,0.9107142857142857,0.92,0.9473684210526316,1.0,0.8947368421052632,0.13110870208873016,0,2,17,6,25
w85__r14_f03,14,3,G0,16,B1_q20,0.9333333333333333,0.8761904761904762,0.8823529411764706,0.9166666666666667,1.0,0.8333333333333334,0.1492419232933601,0,2,10,5,17
w85__r14_f03,14,3,G0,40,full81,0.9840085287846483,0.9630541871921183,0.9753086419753086,0.9568230277185501,0.9285714285714286,0.9850746268656716,0.034910399513693784,1,1,66,13,81
w85__r14_f03,14,3,G0,40,B1_q30,0.9210526315789475,0.9,0.92,0.8903508771929824,0.8333333333333334,0.9473684210526315,0.08066985759985429,1,1,18,5,25
w85__r14_f03,14,3,G0,40,B1_q20,0.8833333333333333,0.8833333333333333,0.8823529411764706,0.8583333333333334,0.8,0.9166666666666666,0.1072903352423663,1,1,11,4,17
w85__r14_f03,14,3,G0,80,full81,0.988272921108742,0.9651360544217686,0.9629629629629629,0.949360341151386,0.9285714285714286,0.9701492537313433,0.02474893704485132,1,2,65,13,81
w85__r14_f03,14,3,G0,80,B1_q30,0.9385964912280702,0.8888888888888888,0.88,0.8640350877192983,0.8333333333333334,0.8947368421052632,0.07841700370112924,1,2,17,5,25
w85__r14_f03,14,3,G0,80,B1_q20,0.8999999999999999,0.8600000000000001,0.8235294117647058,0.8166666666666667,0.8,0.8333333333333334,0.11475995816755293,1,2,10,4,17
w85__r14_f04,14,4,G0,16,full81,0.997979797979798,0.9913888888888889,0.9629629629629629,0.9257575757575758,0.8666666666666667,0.9848484848484849,0.0698722206087447,2,1,65,13,81
w85__r14_f04,14,4,G0,16,B1_q30,0.9861111111111112,0.9765432098765432,0.88,0.8576388888888888,0.7777777777777778,0.9375,0.12205792089469948,2,1,15,7,25
w85__r14_f04,14,4,G0,16,B1_q20,0.9722222222222222,0.9765432098765432,0.8235294117647058,0.8263888888888888,0.7777777777777778,0.875,0.14338301045609742,2,1,7,7,17
w85__r14_f04,14,4,G0,40,full81,0.9898989898989898,0.9644533244533244,0.9506172839506173,0.8666666666666667,0.7333333333333333,1.0,0.05985661110312619,4,0,66,11,81
w85__r14_f04,14,4,G0,40,B1_q30,0.9444444444444444,0.9182098765432098,0.84,0.7777777777777778,0.5555555555555556,1.0,0.13988733080272486,4,0,16,5,25
w85__r14_f04,14,4,G0,40,B1_q20,0.9166666666666666,0.9301146384479719,0.7647058823529411,0.7777777777777778,0.5555555555555556,1.0,0.1679593366453569,4,0,8,5,17
w85__r14_f04,14,4,G0,80,full81,1.0,1.0,0.9876543209876543,0.9666666666666667,0.9333333333333333,1.0,0.01366470022355987,1,0,66,14,81
w85__r14_f04,14,4,G0,80,B1_q30,1.0,1.0,0.96,0.9444444444444444,0.8888888888888888,1.0,0.04169382601695628,1,0,16,8,25
w85__r14_f04,14,4,G0,80,B1_q20,1.0,1.0,0.9411764705882353,0.9444444444444444,0.8888888888888888,1.0,0.05733865632959623,1,0,8,8,17
w85__r14_f05,14,5,G0,16,full81,0.9680170575692963,0.892763803268005,0.9135802469135802,0.8630063965884862,0.7857142857142857,0.9402985074626866,0.09198106639027029,3,4,63,11,81
w85__r14_f05,14,5,G0,16,B1_q30,0.8888888888888888,0.8495709537376204,0.76,0.7638888888888888,0.7777777777777778,0.75,0.1709101448094312,2,4,12,7,25
w85__r14_f05,14,5,G0,16,B1_q20,0.8055555555555556,0.8227564102564102,0.6470588235294118,0.6527777777777778,0.75,0.5555555555555556,0.1987351545860509,2,4,5,6,17
w85__r14_f05,14,5,G0,40,full81,0.990405117270789,0.9602323115481011,0.9382716049382716,0.8496801705756929,0.7142857142857143,0.9850746268656716,0.048154520991733785,4,1,66,10,81
w85__r14_f05,14,5,G0,40,B1_q30,0.9375,0.9083333333333334,0.8,0.7465277777777778,0.5555555555555556,0.9375,0.12261930866185274,4,1,15,5,25
w85__r14_f05,14,5,G0,40,B1_q20,0.875,0.8854548229548229,0.7058823529411765,0.6944444444444444,0.5,0.8888888888888888,0.16436540462741372,4,1,8,4,17
w85__r14_f05,14,5,G0,80,full81,0.9968017057569296,0.985969387755102,0.9753086419753086,0.9285714285714286,0.8571428571428571,1.0,0.026651324618999238,2,0,67,12,81
w85__r14_f05,14,5,G0,80,B1_q30,0.9791666666666666,0.9674523007856342,0.92,0.8888888888888888,0.7777777777777778,1.0,0.07820450963412715,2,0,16,7,25
w85__r14_f05,14,5,G0,80,B1_q20,0.9583333333333333,0.959375,0.8823529411764706,0.875,0.75,1.0,0.11346401566194453,2,0,9,6,17
