benchmark,seed,acquisition_rule,method,surrogate_variant,budget,labelled_budget_n,learned_kernel,learned_constant,learned_length_scale,learned_length_scale_mean,learned_length_scale_min,learned_length_scale_max,learned_length_scale_dim0,learned_length_scale_dim1,learned_length_scale_dim2,learned_length_scale_dim3,length_scale_near_lower_bound,length_scale_near_upper_bound,length_scale_near_lower_bound_by_dimension,length_scale_near_upper_bound_by_dimension,constant_near_lower_bound,constant_near_upper_bound,log_marginal_likelihood_value,fit_time_seconds,optimized_this_fit,reused_kernel_from_previous_optimization,n_restarts_optimizer_requested,optimize_every
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,19,19,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-12.786877580738846,0.0020874000001640525,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,20,20,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-13.487195421890043,0.0019317000005685259,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,21,21,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-14.180631404585112,0.00189689999933762,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,22,22,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-14.883204738099085,0.0019136999999318505,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,23,23,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-15.583552738843387,0.001924799998960225,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,24,24,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-16.285646079074873,0.0019422000004851725,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,25,25,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-16.98730353894708,0.0023061000010784483,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,26,26,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-17.68810951132709,0.0019382999998924788,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,27,27,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-18.388827899330337,0.001972300000488758,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,28,28,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-19.089073024710842,0.0020385000007081544,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,29,29,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-19.78990216681131,0.0021219999998720596,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,30,30,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-20.491221927618444,0.001967500000318978,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,31,31,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-21.191923216056168,0.0021917999983998016,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,32,32,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-21.891802985560137,0.0021152999997866573,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,33,33,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-22.58957212392121,0.002096500000334345,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,34,34,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-23.289029479390834,0.0021112999984325143,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,35,35,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-23.99366577958771,0.0020590999993146397,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,36,36,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-24.696575349171507,0.0020719000003737165,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,37,37,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-25.395592232945084,0.0022747999992134282,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,38,38,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-26.09326272763675,0.0025556000000506174,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,39,39,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-26.796058890552413,0.002144399999451707,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,40,40,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-27.495753459161598,0.002493200001481455,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,41,41,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-28.194773888800384,0.0021873000005143695,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,42,42,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-28.89458206754681,0.002191800000218791,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,43,43,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-29.592225172256583,0.0021778999998787185,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,44,44,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-30.298717036189394,0.002395900000919937,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,45,45,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-31.001604130332748,0.0025296000003436347,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,46,46,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-31.702683621210397,0.0028376000009302516,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,47,47,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-32.40334044054356,0.002918100000897539,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,48,48,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-33.101963204002374,0.0028168999997433275,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,49,49,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-33.80019224184506,0.002977699999973993,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,50,50,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-34.4991727063979,0.002854599999409402,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,51,51,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-35.19418276827503,0.002708100000745617,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,52,52,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-35.890912130753556,0.002612099999169004,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,53,53,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-36.59514197841258,0.0029364999991230434,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,54,54,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-37.294477134846964,0.0029477000007318566,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,55,55,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-37.99158860946638,0.0023486000009143027,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,56,56,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-38.690762988169894,0.00240019999910146,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,57,57,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-39.39148466445531,0.0023636999994778307,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,58,58,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-40.08855718977011,0.0023734000005788403,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,59,59,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-40.788998899201374,0.002375000000029104,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,60,60,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-41.486975242606846,0.002383400000326219,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,61,61,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-42.1856356018461,0.0024692999995750142,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,62,62,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-42.88514843830935,0.0024086000012175646,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,63,63,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-43.578724336768616,0.002463799999532057,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,64,64,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-44.27835588385349,0.002331199999389355,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,65,65,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-44.97477261270537,0.0024304000016854843,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,66,66,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-45.66736011768231,0.0025117000004684087,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,67,67,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-46.36859480132173,0.002453600000080769,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,68,68,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-47.06949329112854,0.002450199999657343,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,69,69,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-47.764701842921816,0.0024260999998659827,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,70,70,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-48.46227595048446,0.0028507000006356975,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,71,71,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-49.16344557903425,0.002786000000924105,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,72,72,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-49.86705972930213,0.003996200000983663,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,73,73,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-50.567032505513346,0.002974700000777375,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,74,74,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-51.26325834123277,0.0028127999994467245,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,75,75,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-51.96179255833383,0.002559199998358963,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,76,76,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-52.65665722241661,0.0026323000001866603,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,77,77,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-53.35613439296155,0.002637999999933527,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,78,78,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-54.05735043526716,0.0026359000003139954,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,79,79,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-54.757794660668814,0.00262029999976221,False,False,2,1
ackley,1,classifier_gated_diversity,classifier_gated_diversity,fixed_iso_gpc,80,80,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-55.461883897044004,0.0025579000011930475,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,12,12,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-7.882608842213977,0.0020220000005792826,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,13,13,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-8.583517106132426,0.0019529000001057284,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,14,14,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-9.28409364430717,0.0019388000000617467,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,15,15,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-9.98471262820968,0.0020099000012123724,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,16,16,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-10.685322032080638,0.0020985000010114163,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,17,17,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-11.386135634547118,0.0021178000006329967,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,18,18,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-12.086856817164755,0.0018944000003102701,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,19,19,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-12.787778821285452,0.002088499999445048,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,20,20,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-13.488436060661474,0.0035735000001295703,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,21,21,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-14.188453484082105,0.0021011000008002156,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,22,22,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-14.888311376727955,0.002175399999032379,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,23,23,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-15.589855074558534,0.002163399998607929,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,24,24,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-16.290230061322944,0.0023985999996511964,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,25,25,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-16.990805191111246,0.0024235000000771834,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,26,26,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-17.691472863298518,0.0020686999996542,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,27,27,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-18.391079540365933,0.0032216999989032047,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,28,28,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-19.09131409965994,0.0022562000012840144,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,29,29,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-19.790531239899934,0.002120499999364256,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,30,30,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-20.4904193286244,0.0032172999999602325,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,31,31,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-21.18952135353571,0.0021529000005102716,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,32,32,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-21.890485859256874,0.0020736000005854294,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,33,33,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-22.59047924011867,0.0022177999999257736,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,34,34,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-23.290558135437095,0.0022141999997984385,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,35,35,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-23.990048629976286,0.0020968999997421633,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,36,36,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-24.687906019004913,0.0020878000013908604,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,37,37,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-25.386365041788373,0.002181100000598235,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,38,38,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-26.086673426701857,0.002483899999788264,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,39,39,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-26.78681243453573,0.0022219000002223765,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,40,40,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-27.486878675367265,0.002105499999743188,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,41,41,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-28.188847107249586,0.002309100000275066,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,42,42,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-28.889667162104747,0.002330499999516178,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,43,43,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-29.589160006370665,0.00227919999997539,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,44,44,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-30.29114853942302,0.0024599999997008126,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,45,45,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-30.98950260348225,0.0037140000004001195,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,46,46,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-31.690389357858876,0.0053247999985615024,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,47,47,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-32.39128113514382,0.0034396999999444233,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,48,48,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-33.09177258765358,0.0035016000001633074,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,49,49,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-33.791774576024665,0.0029471999987435993,False,False,2,1
ackley,1,classifier_uncertainty_repulsion,classifier_uncertainty_repulsion,fixed_iso_gpc,50,50,1**2 * RBF(length_scale=0.25),1.0,0.25,0.25,0.25,0.25,0.25,null,null,null,False,False,[false],[false],False,False,-34.489458571569365,0.0028500999997049803,False,False,2,1
