benchmark,method,seed,budget,global_error,latent_uncertainty_region_fraction,mean_true_boundary_distance_test,near_boundary_error_q10,near_boundary_test_size_q10,near_boundary_error_q20,near_boundary_test_size_q20,near_boundary_error_q30,near_boundary_test_size_q30
branin,randomized_straddle,2,10,0.28175,0.63025,38.38582212377317,0.4675,400,0.395,800,0.3475,1200
branin,randomized_straddle,2,11,0.26325,0.5635,38.38582212377317,0.4825,400,0.39875,800,0.3466666666666667,1200
branin,randomized_straddle,2,12,0.266,0.39175,38.38582212377317,0.485,400,0.39875,800,0.3441666666666667,1200
branin,randomized_straddle,2,13,0.207,0.53175,38.38582212377317,0.475,400,0.39375,800,0.3416666666666667,1200
branin,randomized_straddle,2,14,0.1795,0.34175,38.38582212377317,0.455,400,0.3775,800,0.31833333333333336,1200
branin,randomized_straddle,2,15,0.1555,0.4785,38.38582212377317,0.4725,400,0.39,800,0.3283333333333333,1200
branin,randomized_straddle,2,16,0.14325,0.5185,38.38582212377317,0.47,400,0.385,800,0.32,1200
branin,randomized_straddle,2,17,0.12075,0.45175,38.38582212377317,0.4725,400,0.3675,800,0.2925,1200
branin,randomized_straddle,2,18,0.1225,0.529,38.38582212377317,0.475,400,0.355,800,0.2791666666666667,1200
branin,randomized_straddle,2,19,0.13275,0.49625,38.38582212377317,0.445,400,0.35,800,0.2808333333333333,1200
branin,randomized_straddle,2,20,0.1445,0.50825,38.38582212377317,0.44,400,0.36375,800,0.2975,1200
branin,randomized_straddle,2,21,0.14425,0.42025,38.38582212377317,0.44,400,0.36,800,0.29333333333333333,1200
branin,randomized_straddle,2,22,0.139,0.4275,38.38582212377317,0.3875,400,0.32125,800,0.26916666666666667,1200
branin,randomized_straddle,2,23,0.128,0.47575,38.38582212377317,0.4075,400,0.32,800,0.2675,1200
branin,randomized_straddle,2,24,0.12075,0.42625,38.38582212377317,0.41,400,0.31625,800,0.26,1200
branin,randomized_straddle,2,25,0.12125,0.40625,38.38582212377317,0.41,400,0.31625,800,0.26,1200
branin,randomized_straddle,2,26,0.11725,0.42225,38.38582212377317,0.39,400,0.3025,800,0.24833333333333332,1200
branin,randomized_straddle,2,27,0.096,0.46775,38.38582212377317,0.3875,400,0.29125,800,0.23666666666666666,1200
branin,randomized_straddle,2,28,0.0855,0.55675,38.38582212377317,0.3675,400,0.26125,800,0.2025,1200
branin,randomized_straddle,2,29,0.06775,0.603,38.38582212377317,0.3625,400,0.255,800,0.185,1200
branin,randomized_straddle,2,30,0.07125,0.522,38.38582212377317,0.3725,400,0.27875,800,0.20083333333333334,1200
branin,randomized_straddle,2,31,0.071,0.4865,38.38582212377317,0.3725,400,0.27625,800,0.2,1200
branin,randomized_straddle,2,32,0.05875,0.393,38.38582212377317,0.3625,400,0.26,800,0.185,1200
branin,randomized_straddle,2,33,0.063,0.431,38.38582212377317,0.3625,400,0.26625,800,0.19333333333333333,1200
branin,randomized_straddle,2,34,0.05725,0.451,38.38582212377317,0.3725,400,0.25875,800,0.185,1200
branin,randomized_straddle,2,35,0.0565,0.4065,38.38582212377317,0.3625,400,0.255,800,0.1825,1200
branin,randomized_straddle,2,36,0.05825,0.38475,38.38582212377317,0.38,400,0.265,800,0.18833333333333332,1200
branin,randomized_straddle,2,37,0.053,0.43775,38.38582212377317,0.3575,400,0.23875,800,0.17083333333333334,1200
branin,randomized_straddle,2,38,0.06125,0.52775,38.38582212377317,0.365,400,0.25125,800,0.18416666666666667,1200
branin,randomized_straddle,2,39,0.064,0.52475,38.38582212377317,0.3775,400,0.2625,800,0.19333333333333333,1200
branin,randomized_straddle,2,40,0.06575,0.585,38.38582212377317,0.38,400,0.26875,800,0.19583333333333333,1200
branin,randomized_straddle,2,41,0.06975,0.554,38.38582212377317,0.4275,400,0.29,800,0.21,1200
branin,randomized_straddle,2,42,0.06475,0.60275,38.38582212377317,0.405,400,0.26625,800,0.1925,1200
branin,randomized_straddle,2,43,0.06475,0.5445,38.38582212377317,0.41,400,0.26875,800,0.19416666666666665,1200
branin,randomized_straddle,2,44,0.06425,0.49375,38.38582212377317,0.41,400,0.2675,800,0.19333333333333333,1200
branin,randomized_straddle,2,45,0.0625,0.462,38.38582212377317,0.415,400,0.2725,800,0.1975,1200
branin,randomized_straddle,2,46,0.05575,0.56025,38.38582212377317,0.4,400,0.25875,800,0.18416666666666667,1200
branin,randomized_straddle,2,47,0.05675,0.68375,38.38582212377317,0.3925,400,0.25875,800,0.185,1200
branin,randomized_straddle,2,48,0.0585,0.618,38.38582212377317,0.4,400,0.26375,800,0.18916666666666668,1200
branin,randomized_straddle,2,49,0.059,0.573,38.38582212377317,0.405,400,0.26625,800,0.19083333333333333,1200
branin,randomized_straddle,2,50,0.05875,0.539,38.38582212377317,0.4025,400,0.265,800,0.18916666666666668,1200
branin,randomized_straddle,3,6,0.4175,0.9765,39.540792131416296,0.575,400,0.63875,800,0.6566666666666666,1200
branin,randomized_straddle,3,7,0.29725,0.9725,39.540792131416296,0.5225,400,0.53375,800,0.5208333333333334,1200
branin,randomized_straddle,3,8,0.25625,0.9685,39.540792131416296,0.4975,400,0.5025,800,0.4875,1200
branin,randomized_straddle,3,9,0.25625,0.96675,39.540792131416296,0.4975,400,0.5025,800,0.4875,1200
branin,randomized_straddle,3,10,0.25725,0.962,39.540792131416296,0.505,400,0.49875,800,0.49,1200
branin,randomized_straddle,3,11,0.2605,0.95725,39.540792131416296,0.505,400,0.5025,800,0.49166666666666664,1200
branin,randomized_straddle,3,12,0.2585,0.954,39.540792131416296,0.505,400,0.5025,800,0.49166666666666664,1200
branin,randomized_straddle,3,13,0.2185,0.95075,39.540792131416296,0.475,400,0.44625,800,0.4058333333333333,1200
branin,randomized_straddle,3,14,0.169,0.94525,39.540792131416296,0.4,400,0.34875,800,0.3025,1200
branin,randomized_straddle,3,15,0.1465,0.9415,39.540792131416296,0.3675,400,0.31875,800,0.27,1200
branin,randomized_straddle,3,16,0.14225,0.938,39.540792131416296,0.37,400,0.3,800,0.25166666666666665,1200
branin,randomized_straddle,3,17,0.13025,0.932,39.540792131416296,0.37,400,0.3,800,0.25166666666666665,1200
branin,randomized_straddle,3,18,0.12875,0.92675,39.540792131416296,0.375,400,0.30875,800,0.2575,1200
branin,randomized_straddle,3,19,0.12575,0.924,39.540792131416296,0.37,400,0.30375,800,0.255,1200
branin,randomized_straddle,3,20,0.10925,0.91475,39.540792131416296,0.3625,400,0.29375,800,0.24,1200
branin,randomized_straddle,3,21,0.123,0.62,39.540792131416296,0.3875,400,0.31375,800,0.2575,1200
branin,randomized_straddle,3,22,0.119,0.43575,39.540792131416296,0.3925,400,0.315,800,0.24916666666666668,1200
branin,randomized_straddle,3,23,0.12175,0.465,39.540792131416296,0.41,400,0.325,800,0.25583333333333336,1200
branin,randomized_straddle,3,24,0.13425,0.884,39.540792131416296,0.435,400,0.3675,800,0.2916666666666667,1200
branin,randomized_straddle,3,25,0.1145,0.5935,39.540792131416296,0.3925,400,0.33625,800,0.26,1200
branin,randomized_straddle,3,26,0.11425,0.47775,39.540792131416296,0.395,400,0.335,800,0.26,1200
branin,randomized_straddle,3,27,0.11425,0.39675,39.540792131416296,0.395,400,0.33375,800,0.25916666666666666,1200
branin,randomized_straddle,3,28,0.11425,0.321,39.540792131416296,0.395,400,0.33375,800,0.25916666666666666,1200
branin,randomized_straddle,3,29,0.1145,0.27025,39.540792131416296,0.3975,400,0.335,800,0.26,1200
branin,randomized_straddle,3,30,0.0915,0.35,39.540792131416296,0.395,400,0.3275,800,0.25333333333333335,1200
branin,randomized_straddle,3,31,0.08575,0.4365,39.540792131416296,0.4,400,0.3125,800,0.23583333333333334,1200
branin,randomized_straddle,3,32,0.085,0.547,39.540792131416296,0.3875,400,0.295,800,0.22583333333333333,1200
branin,randomized_straddle,3,33,0.07025,0.4925,39.540792131416296,0.3775,400,0.275,800,0.20583333333333334,1200
branin,randomized_straddle,3,34,0.06975,0.42725,39.540792131416296,0.38,400,0.275,800,0.20416666666666666,1200
branin,randomized_straddle,3,35,0.06975,0.51225,39.540792131416296,0.395,400,0.27875,800,0.20666666666666667,1200
branin,randomized_straddle,3,36,0.07625,0.64125,39.540792131416296,0.4025,400,0.3,800,0.2275,1200
branin,randomized_straddle,3,37,0.07875,0.79125,39.540792131416296,0.385,400,0.30125,800,0.23333333333333334,1200
branin,randomized_straddle,3,38,0.07425,0.78525,39.540792131416296,0.3725,400,0.29125,800,0.22666666666666666,1200
branin,randomized_straddle,3,39,0.07225,0.77925,39.540792131416296,0.3725,400,0.29125,800,0.22666666666666666,1200
branin,randomized_straddle,3,40,0.06925,0.7685,39.540792131416296,0.3675,400,0.285,800,0.2175,1200
branin,randomized_straddle,3,41,0.072,0.76125,39.540792131416296,0.38,400,0.29375,800,0.22166666666666668,1200
branin,randomized_straddle,3,42,0.06625,0.75675,39.540792131416296,0.35,400,0.27,800,0.20333333333333334,1200
branin,randomized_straddle,3,43,0.067,0.744,39.540792131416296,0.36,400,0.28,800,0.2075,1200
branin,randomized_straddle,3,44,0.06675,0.736,39.540792131416296,0.36,400,0.28,800,0.2075,1200
branin,randomized_straddle,3,45,0.067,0.723,39.540792131416296,0.3625,400,0.28125,800,0.20833333333333334,1200
branin,randomized_straddle,3,46,0.06375,0.7105,39.540792131416296,0.35,400,0.26875,800,0.1975,1200
branin,randomized_straddle,3,47,0.058,0.70075,39.540792131416296,0.3425,400,0.24125,800,0.17833333333333334,1200
branin,randomized_straddle,3,48,0.057,0.69525,39.540792131416296,0.32,400,0.23125,800,0.17416666666666666,1200
branin,randomized_straddle,3,49,0.057,0.68375,39.540792131416296,0.32,400,0.23125,800,0.17416666666666666,1200
branin,randomized_straddle,3,50,0.05575,0.66475,39.540792131416296,0.3225,400,0.23125,800,0.17083333333333334,1200
branin,randomized_straddle,4,6,0.3315,0.48,38.72809299129944,0.4375,400,0.395,800,0.35,1200
branin,randomized_straddle,4,7,0.331,0.1445,38.72809299129944,0.435,400,0.38875,800,0.3491666666666667,1200
branin,randomized_straddle,4,8,0.275,0.52575,38.72809299129944,0.45,400,0.4025,800,0.36,1200
branin,randomized_straddle,4,9,0.29,0.6325,38.72809299129944,0.4625,400,0.405,800,0.36083333333333334,1200
branin,randomized_straddle,4,10,0.2575,0.54725,38.72809299129944,0.4575,400,0.39125,800,0.3466666666666667,1200
branin,randomized_straddle,4,11,0.2315,0.57025,38.72809299129944,0.4425,400,0.3625,800,0.3258333333333333,1200
branin,randomized_straddle,4,12,0.19575,0.4075,38.72809299129944,0.4625,400,0.36875,800,0.325,1200
branin,randomized_straddle,4,13,0.2055,0.47175,38.72809299129944,0.4525,400,0.3725,800,0.3425,1200
branin,randomized_straddle,4,14,0.195,0.7535,38.72809299129944,0.4575,400,0.3725,800,0.3408333333333333,1200
branin,randomized_straddle,4,15,0.187,0.3645,38.72809299129944,0.49,400,0.40875,800,0.35583333333333333,1200
branin,randomized_straddle,4,16,0.1965,0.491,38.72809299129944,0.4875,400,0.41375,800,0.36333333333333334,1200
branin,randomized_straddle,4,17,0.19425,0.47125,38.72809299129944,0.48,400,0.4125,800,0.36083333333333334,1200
branin,randomized_straddle,4,18,0.19525,0.37975,38.72809299129944,0.48,400,0.4125,800,0.36083333333333334,1200
branin,randomized_straddle,4,19,0.1745,0.3525,38.72809299129944,0.4425,400,0.35875,800,0.31333333333333335,1200
branin,randomized_straddle,4,20,0.16825,0.45575,38.72809299129944,0.4025,400,0.32875,800,0.2925,1200
branin,randomized_straddle,4,21,0.16925,0.37525,38.72809299129944,0.4025,400,0.33,800,0.29333333333333333,1200
branin,randomized_straddle,4,22,0.15475,0.3745,38.72809299129944,0.345,400,0.2875,800,0.2525,1200
branin,randomized_straddle,4,23,0.15125,0.48825,38.72809299129944,0.365,400,0.29875,800,0.255,1200
branin,randomized_straddle,4,24,0.13375,0.82825,38.72809299129944,0.4175,400,0.3175,800,0.25916666666666666,1200
branin,randomized_straddle,4,25,0.118,0.87975,38.72809299129944,0.4,400,0.31,800,0.25833333333333336,1200
branin,randomized_straddle,4,26,0.09325,0.57775,38.72809299129944,0.34,400,0.26625,800,0.215,1200
branin,randomized_straddle,4,27,0.087,0.552,38.72809299129944,0.3625,400,0.27,800,0.21083333333333334,1200
branin,randomized_straddle,4,28,0.10875,0.525,38.72809299129944,0.3775,400,0.32125,800,0.25666666666666665,1200
branin,randomized_straddle,4,29,0.09725,0.8645,38.72809299129944,0.4075,400,0.31875,800,0.2525,1200
branin,randomized_straddle,4,30,0.094,0.6335,38.72809299129944,0.3825,400,0.31375,800,0.24666666666666667,1200
branin,randomized_straddle,4,31,0.09125,0.55175,38.72809299129944,0.3775,400,0.30875,800,0.24333333333333335,1200
branin,randomized_straddle,4,32,0.07975,0.618,38.72809299129944,0.335,400,0.27625,800,0.21833333333333332,1200
branin,randomized_straddle,4,33,0.077,0.62175,38.72809299129944,0.3575,400,0.2775,800,0.21,1200
branin,randomized_straddle,4,34,0.07175,0.53825,38.72809299129944,0.345,400,0.26625,800,0.205,1200
branin,randomized_straddle,4,35,0.0785,0.682,38.72809299129944,0.3675,400,0.27625,800,0.2125,1200
branin,randomized_straddle,4,36,0.07475,0.61075,38.72809299129944,0.3575,400,0.26625,800,0.20416666666666666,1200
branin,randomized_straddle,4,37,0.077,0.6005,38.72809299129944,0.35,400,0.265,800,0.205,1200
branin,randomized_straddle,4,38,0.06975,0.6395,38.72809299129944,0.3675,400,0.26875,800,0.2025,1200
branin,randomized_straddle,4,39,0.06725,0.7205,38.72809299129944,0.3675,400,0.265,800,0.195,1200
branin,randomized_straddle,4,40,0.06825,0.77175,38.72809299129944,0.39,400,0.2775,800,0.20333333333333334,1200
branin,randomized_straddle,4,41,0.0655,0.76025,38.72809299129944,0.405,400,0.28,800,0.20333333333333334,1200
branin,randomized_straddle,4,42,0.0685,0.7475,38.72809299129944,0.4,400,0.28625,800,0.21333333333333335,1200
branin,randomized_straddle,4,43,0.0665,0.68575,38.72809299129944,0.3975,400,0.27875,800,0.20666666666666667,1200
branin,randomized_straddle,4,44,0.06425,0.7275,38.72809299129944,0.3825,400,0.27125,800,0.20166666666666666,1200
branin,randomized_straddle,4,45,0.0635,0.70225,38.72809299129944,0.38,400,0.2675,800,0.19916666666666666,1200
branin,randomized_straddle,4,46,0.06175,0.6485,38.72809299129944,0.3775,400,0.265,800,0.19333333333333333,1200
branin,randomized_straddle,4,47,0.062,0.61225,38.72809299129944,0.3775,400,0.2675,800,0.19416666666666665,1200
branin,randomized_straddle,4,48,0.05875,0.6425,38.72809299129944,0.375,400,0.25125,800,0.18333333333333332,1200
branin,randomized_straddle,4,49,0.05725,0.6895,38.72809299129944,0.37,400,0.25125,800,0.18416666666666667,1200
branin,randomized_straddle,4,50,0.057,0.63725,38.72809299129944,0.3725,400,0.25,800,0.18333333333333332,1200
branin,expected_feasibility,0,6,0.251,0.971,37.89289019425876,0.4875,400,0.41375,800,0.3625,1200
branin,expected_feasibility,0,7,0.227,0.96625,37.89289019425876,0.4875,400,0.41375,800,0.3625,1200
branin,expected_feasibility,0,8,0.2425,0.96425,37.89289019425876,0.4875,400,0.42625,800,0.38666666666666666,1200
branin,expected_feasibility,0,9,0.21975,0.96,37.89289019425876,0.485,400,0.4225,800,0.36583333333333334,1200
branin,expected_feasibility,0,10,0.21975,0.9565,37.89289019425876,0.485,400,0.4225,800,0.36583333333333334,1200
branin,expected_feasibility,0,11,0.2015,0.9525,37.89289019425876,0.48,400,0.41375,800,0.3525,1200
branin,expected_feasibility,0,12,0.209,0.94875,37.89289019425876,0.4875,400,0.4225,800,0.3625,1200
branin,expected_feasibility,0,13,0.209,0.94625,37.89289019425876,0.4875,400,0.4225,800,0.3625,1200
branin,expected_feasibility,0,14,0.1935,0.94275,37.89289019425876,0.47,400,0.3925,800,0.3491666666666667,1200
branin,expected_feasibility,0,15,0.178,0.8575,37.89289019425876,0.4575,400,0.385,800,0.33916666666666667,1200
branin,expected_feasibility,0,16,0.13325,0.8365,37.89289019425876,0.4475,400,0.3725,800,0.3225,1200
branin,expected_feasibility,0,17,0.12275,0.79,37.89289019425876,0.4475,400,0.36625,800,0.31416666666666665,1200
branin,expected_feasibility,0,18,0.1165,0.66425,37.89289019425876,0.45,400,0.365,800,0.31083333333333335,1200
branin,expected_feasibility,0,19,0.124,0.62975,37.89289019425876,0.465,400,0.3675,800,0.31666666666666665,1200
branin,expected_feasibility,0,20,0.116,0.45675,37.89289019425876,0.4475,400,0.3575,800,0.30416666666666664,1200
branin,expected_feasibility,0,21,0.09725,0.329,37.89289019425876,0.445,400,0.33375,800,0.2683333333333333,1200
branin,expected_feasibility,0,22,0.094,0.288,37.89289019425876,0.4225,400,0.32375,800,0.26,1200
branin,expected_feasibility,0,23,0.08425,0.215,37.89289019425876,0.4025,400,0.2925,800,0.23583333333333334,1200
branin,expected_feasibility,0,24,0.074,0.14775,37.89289019425876,0.385,400,0.27,800,0.21333333333333335,1200
branin,expected_feasibility,0,25,0.07925,0.1895,37.89289019425876,0.3925,400,0.28,800,0.22916666666666666,1200
branin,expected_feasibility,0,26,0.08725,0.2455,37.89289019425876,0.41,400,0.2875,800,0.2375,1200
branin,expected_feasibility,0,27,0.08975,0.28175,37.89289019425876,0.4225,400,0.31,800,0.25083333333333335,1200
branin,expected_feasibility,0,28,0.08625,0.24,37.89289019425876,0.4175,400,0.305,800,0.245,1200
branin,expected_feasibility,0,29,0.08625,0.183,37.89289019425876,0.4175,400,0.30375,800,0.24416666666666667,1200
branin,expected_feasibility,0,30,0.0865,0.16575,37.89289019425876,0.4175,400,0.30375,800,0.245,1200
branin,expected_feasibility,0,31,0.08525,0.1615,37.89289019425876,0.41,400,0.30125,800,0.2425,1200
branin,expected_feasibility,0,32,0.07825,0.21175,37.89289019425876,0.405,400,0.285,800,0.22333333333333333,1200
branin,expected_feasibility,0,33,0.07025,0.17875,37.89289019425876,0.395,400,0.27375,800,0.20833333333333334,1200
branin,expected_feasibility,0,34,0.07125,0.163,37.89289019425876,0.3975,400,0.275,800,0.20916666666666667,1200
branin,expected_feasibility,0,35,0.0715,0.158,37.89289019425876,0.4,400,0.27625,800,0.21,1200
branin,expected_feasibility,0,36,0.07625,0.19525,37.89289019425876,0.3975,400,0.2925,800,0.22583333333333333,1200
branin,expected_feasibility,0,37,0.076,0.16975,37.89289019425876,0.3975,400,0.2925,800,0.22583333333333333,1200
branin,expected_feasibility,0,38,0.07575,0.15425,37.89289019425876,0.4,400,0.2925,800,0.225,1200
branin,expected_feasibility,0,39,0.06575,0.18375,37.89289019425876,0.3975,400,0.29375,800,0.21666666666666667,1200
branin,expected_feasibility,0,40,0.065,0.17625,37.89289019425876,0.385,400,0.29,800,0.21416666666666667,1200
branin,expected_feasibility,0,41,0.06525,0.1575,37.89289019425876,0.3875,400,0.29125,800,0.215,1200
branin,expected_feasibility,0,42,0.065,0.14475,37.89289019425876,0.3875,400,0.29125,800,0.215,1200
branin,expected_feasibility,0,43,0.06425,0.123,37.89289019425876,0.3875,400,0.29,800,0.21333333333333335,1200
branin,expected_feasibility,0,44,0.06475,0.11825,37.89289019425876,0.3875,400,0.29,800,0.215,1200
branin,expected_feasibility,0,45,0.06125,0.10725,37.89289019425876,0.37,400,0.27375,800,0.20083333333333334,1200
branin,expected_feasibility,0,46,0.0545,0.1275,37.89289019425876,0.34,400,0.2475,800,0.17916666666666667,1200
branin,expected_feasibility,0,47,0.0505,0.1525,37.89289019425876,0.3225,400,0.225,800,0.16583333333333333,1200
branin,expected_feasibility,0,48,0.05025,0.144,37.89289019425876,0.32,400,0.22625,800,0.165,1200
branin,expected_feasibility,0,49,0.054,0.165,37.89289019425876,0.34,400,0.245,800,0.1775,1200
branin,expected_feasibility,0,50,0.05525,0.162,37.89289019425876,0.3425,400,0.25,800,0.18083333333333335,1200
branin,expected_feasibility,1,6,0.3635,0.97425,40.072198386339714,0.4625,400,0.40875,800,0.37666666666666665,1200
branin,expected_feasibility,1,7,0.363,0.9715,40.072198386339714,0.4625,400,0.40875,800,0.37666666666666665,1200
branin,expected_feasibility,1,8,0.30375,0.9695,40.072198386339714,0.4525,400,0.39875,800,0.355,1200
branin,expected_feasibility,1,9,0.27325,0.96775,40.072198386339714,0.4425,400,0.39,800,0.3475,1200
branin,expected_feasibility,1,10,0.26125,0.966,40.072198386339714,0.4425,400,0.39,800,0.3475,1200
branin,expected_feasibility,1,11,0.258,0.9625,40.072198386339714,0.435,400,0.38,800,0.34,1200
branin,expected_feasibility,1,12,0.23525,0.9595,40.072198386339714,0.435,400,0.37625,800,0.3275,1200
branin,expected_feasibility,1,13,0.1835,0.95525,40.072198386339714,0.445,400,0.37,800,0.30416666666666664,1200
branin,expected_feasibility,1,14,0.1835,0.953,40.072198386339714,0.445,400,0.37,800,0.30416666666666664,1200
branin,expected_feasibility,1,15,0.1855,0.86975,40.072198386339714,0.4225,400,0.35875,800,0.30583333333333335,1200
branin,expected_feasibility,1,16,0.1845,0.94825,40.072198386339714,0.44,400,0.3675,800,0.30666666666666664,1200
branin,expected_feasibility,1,17,0.18125,0.85575,40.072198386339714,0.4275,400,0.3575,800,0.30666666666666664,1200
branin,expected_feasibility,1,18,0.16075,0.8155,40.072198386339714,0.4175,400,0.3525,800,0.3016666666666667,1200
branin,expected_feasibility,1,19,0.14,0.848,40.072198386339714,0.43,400,0.36,800,0.3025,1200
branin,expected_feasibility,1,20,0.12575,0.75825,40.072198386339714,0.355,400,0.3,800,0.2608333333333333,1200
branin,expected_feasibility,1,21,0.1005,0.72075,40.072198386339714,0.3375,400,0.29125,800,0.2475,1200
branin,expected_feasibility,1,22,0.097,0.646,40.072198386339714,0.3475,400,0.28375,800,0.2425,1200
branin,expected_feasibility,1,23,0.0935,0.61,40.072198386339714,0.36,400,0.28625,800,0.23833333333333334,1200
branin,expected_feasibility,1,24,0.092,0.5245,40.072198386339714,0.36,400,0.28375,800,0.2375,1200
branin,expected_feasibility,1,25,0.09125,0.4435,40.072198386339714,0.355,400,0.28125,800,0.23583333333333334,1200
branin,expected_feasibility,1,26,0.08825,0.37625,40.072198386339714,0.345,400,0.2825,800,0.23833333333333334,1200
branin,expected_feasibility,1,27,0.095,0.45975,40.072198386339714,0.4075,400,0.32625,800,0.2625,1200
branin,expected_feasibility,1,28,0.0885,0.3565,40.072198386339714,0.37,400,0.30375,800,0.24416666666666667,1200
branin,expected_feasibility,1,29,0.08875,0.31675,40.072198386339714,0.3675,400,0.30125,800,0.24333333333333335,1200
branin,expected_feasibility,1,30,0.08975,0.3825,40.072198386339714,0.39,400,0.31625,800,0.255,1200
branin,expected_feasibility,1,31,0.08525,0.41525,40.072198386339714,0.4075,400,0.30875,800,0.24,1200
branin,expected_feasibility,1,32,0.08525,0.375,40.072198386339714,0.4075,400,0.31,800,0.24083333333333334,1200
branin,expected_feasibility,1,33,0.08525,0.30125,40.072198386339714,0.4075,400,0.31125,800,0.24166666666666667,1200
branin,expected_feasibility,1,34,0.0815,0.3085,40.072198386339714,0.3875,400,0.31,800,0.235,1200
branin,expected_feasibility,1,35,0.07775,0.26475,40.072198386339714,0.3475,400,0.28375,800,0.2175,1200
branin,expected_feasibility,1,36,0.06775,0.208,40.072198386339714,0.34,400,0.265,800,0.19583333333333333,1200
branin,expected_feasibility,1,37,0.058,0.2835,40.072198386339714,0.3175,400,0.24125,800,0.17083333333333334,1200
branin,expected_feasibility,1,38,0.058,0.257,40.072198386339714,0.3175,400,0.24125,800,0.17083333333333334,1200
branin,expected_feasibility,1,39,0.0635,0.241,40.072198386339714,0.3475,400,0.25875,800,0.1875,1200
branin,expected_feasibility,1,40,0.06275,0.21225,40.072198386339714,0.3375,400,0.25375,800,0.18416666666666667,1200
branin,expected_feasibility,1,41,0.05975,0.194,40.072198386339714,0.33,400,0.24125,800,0.175,1200
branin,expected_feasibility,1,42,0.05275,0.1965,40.072198386339714,0.2975,400,0.20625,800,0.15166666666666667,1200
branin,expected_feasibility,1,43,0.05275,0.18675,40.072198386339714,0.2975,400,0.20625,800,0.15166666666666667,1200
branin,expected_feasibility,1,44,0.063,0.2565,40.072198386339714,0.3325,400,0.2475,800,0.18,1200
branin,expected_feasibility,1,45,0.06275,0.214,40.072198386339714,0.3325,400,0.2475,800,0.17916666666666667,1200
branin,expected_feasibility,1,46,0.06275,0.187,40.072198386339714,0.3325,400,0.2475,800,0.17916666666666667,1200
branin,expected_feasibility,1,47,0.06875,0.22375,40.072198386339714,0.3575,400,0.26625,800,0.19916666666666666,1200
branin,expected_feasibility,1,48,0.061,0.24875,40.072198386339714,0.355,400,0.265,800,0.19666666666666666,1200
branin,expected_feasibility,1,49,0.06075,0.23075,40.072198386339714,0.355,400,0.265,800,0.19583333333333333,1200
branin,expected_feasibility,1,50,0.059,0.199,40.072198386339714,0.3375,400,0.25625,800,0.19,1200
branin,expected_feasibility,2,6,0.396,0.75775,38.38582212377317,0.455,400,0.4,800,0.36083333333333334,1200
branin,expected_feasibility,2,7,0.3095,0.74325,38.38582212377317,0.4725,400,0.4075,800,0.36583333333333334,1200
branin,expected_feasibility,2,8,0.22525,0.74625,38.38582212377317,0.4725,400,0.3925,800,0.3425,1200
branin,expected_feasibility,2,9,0.225,0.7195,38.38582212377317,0.4575,400,0.38625,800,0.3383333333333333,1200
branin,expected_feasibility,2,10,0.22875,0.56725,38.38582212377317,0.4675,400,0.3925,800,0.34,1200
branin,expected_feasibility,2,11,0.252,0.4435,38.38582212377317,0.4375,400,0.375,800,0.3258333333333333,1200
branin,expected_feasibility,2,12,0.21975,0.6065,38.38582212377317,0.4725,400,0.37875,800,0.32083333333333336,1200
branin,expected_feasibility,2,13,0.20475,0.39,38.38582212377317,0.47,400,0.37625,800,0.31583333333333335,1200
branin,expected_feasibility,2,14,0.17375,0.44225,38.38582212377317,0.445,400,0.35875,800,0.3016666666666667,1200
branin,expected_feasibility,2,15,0.1815,0.422,38.38582212377317,0.4825,400,0.39,800,0.3325,1200
branin,expected_feasibility,2,16,0.19675,0.38025,38.38582212377317,0.485,400,0.3975,800,0.3525,1200
branin,expected_feasibility,2,17,0.23175,0.84375,38.38582212377317,0.49,400,0.40625,800,0.36083333333333334,1200
branin,expected_feasibility,2,18,0.2255,0.623,38.38582212377317,0.48,400,0.405,800,0.3591666666666667,1200
branin,expected_feasibility,2,19,0.21175,0.7,38.38582212377317,0.485,400,0.405,800,0.35833333333333334,1200
branin,expected_feasibility,2,20,0.2075,0.56225,38.38582212377317,0.4825,400,0.405,800,0.35333333333333333,1200
branin,expected_feasibility,2,21,0.199,0.42525,38.38582212377317,0.4875,400,0.40625,800,0.3541666666666667,1200
branin,expected_feasibility,2,22,0.1995,0.3785,38.38582212377317,0.4875,400,0.40875,800,0.355,1200
branin,expected_feasibility,2,23,0.173,0.414,38.38582212377317,0.4775,400,0.39125,800,0.3325,1200
branin,expected_feasibility,2,24,0.1585,0.42525,38.38582212377317,0.465,400,0.3525,800,0.2966666666666667,1200
branin,expected_feasibility,2,25,0.13875,0.37975,38.38582212377317,0.455,400,0.365,800,0.3016666666666667,1200
branin,expected_feasibility,2,26,0.12825,0.286,38.38582212377317,0.4575,400,0.36125,800,0.29,1200
branin,expected_feasibility,2,27,0.12525,0.26275,38.38582212377317,0.46,400,0.36125,800,0.2875,1200
branin,expected_feasibility,2,28,0.09525,0.26075,38.38582212377317,0.4725,400,0.3575,800,0.2758333333333333,1200
branin,expected_feasibility,2,29,0.094,0.21075,38.38582212377317,0.4625,400,0.34875,800,0.27,1200
branin,expected_feasibility,2,30,0.09325,0.17425,38.38582212377317,0.4625,400,0.34625,800,0.2683333333333333,1200
branin,expected_feasibility,2,31,0.08225,0.27425,38.38582212377317,0.4675,400,0.33,800,0.25083333333333335,1200
