benchmark_population,run_id,repeat,fold,method,formulation,query_order,selection_stage,population_row_index,experiment_name,partition,P,VX,LS,ST,revealed_has_keyhole,revealed_max_depth_um,revealed_G3_um,empirical_boundary_distance_evaluation_only,boundary_score_consulted_before_selection,hidden_label_consulted_before_selection,hidden_physical_response_consulted_before_selection,known_before_query,revealed_by_query,acquisition_metadata_json
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,11,shared_sequential_random_warm_start,152,P-429p223744451_VX-0p993777087019_LS-4p49939505126e-05_ST-337p477091824_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p8543286679e-06_H-c87ffcf9e3,new-data,429.223744451,0.993777087019,4.49939505126e-05,337.477091824,1,115.89620000000001,109.3287,0.4435659871271194,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 10}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,12,shared_sequential_random_warm_start,25,P-160p605564338_VX-0p585171267024_LS-4p89218084001e-05_ST-323p833105745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p24394647322e-06_H-0602c4a780,new-data,160.605564338,0.585171267024,4.89218084001e-05,323.833105745,0,87.34396000000001,73.78234,0.6241600664435467,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 11}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,13,active_acquisition,144,P-408p574656479_VX-0p243547442248_LS-8p65536608509e-05_ST-318p028622224_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p98077243534e-05_H-1553ff852f,new-data,408.574656479,0.243547442248,8.65536608509e-05,318.028622224,1,215.5489,214.5366,1.5148011679922904,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""fixed_straddle"", ""kappa"": 1.96, ""selected_abs_mean_minus_threshold"": 0.7398166333903333, ""selected_mu"": 91.31401836660966, ""selected_position"": 107, ""selected_score"": 48.95723329110466, ""selected_sigma_latent"": 25.35563771657908}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,14,active_acquisition,391,P-240p318887809_VX-0p361018894241_LS-4p85509578057e-05_ST-398p513006139_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p33625155912e-05_H-3a501d5f99,old-data-remote-clean,240.318887809,0.361018894241,4.85509578057e-05,398.513006139,1,239.2377,234.53459999999998,0.8675433568274499,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""fixed_straddle"", ""kappa"": 1.96, ""selected_abs_mean_minus_threshold"": 1.8816693626348666, ""selected_mu"": 90.17216563736513, ""selected_position"": 299, ""selected_score"": 38.578686677735156, ""selected_sigma_latent"": 20.643038796107156}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,15,active_acquisition,111,P-348p497115387_VX-0p94790268949_LS-7p31988762132e-05_ST-305p038657876_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p08925721649e-06_H-1d842653b1,new-data,348.497115387,0.94790268949,7.31988762132e-05,305.038657876,0,75.02064,70.50156000000001,1.7921722490204637,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""fixed_straddle"", ""kappa"": 1.96, ""selected_abs_mean_minus_threshold"": 16.461137552134318, ""selected_mu"": 108.51497255213431, ""selected_position"": 83, ""selected_score"": 86.7486562517024, ""selected_sigma_latent"": 52.658058063182}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,16,active_acquisition,264,P-209p697266982_VX-0p34452106985_LS-7p55711119508e-05_ST-302p470939697_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p4002396443e-05_H-b40dbd8ddd,old-data-local,209.697266982,0.34452106985,7.55711119508e-05,302.470939697,0,78.80752,78.700905,1.6009268515599564,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""fixed_straddle"", ""kappa"": 1.96, ""selected_abs_mean_minus_threshold"": 0.36553088719780646, ""selected_mu"": 91.68830411280219, ""selected_position"": 199, ""selected_score"": 87.89340416942791, ""selected_sigma_latent"": 45.03006890644169}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,17,active_acquisition,98,P-311p847977036_VX-0p831533579891_LS-6p59632228328e-05_ST-369p023839283_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p80147419139e-06_H-0602c4a780,new-data,311.847977036,0.831533579891,6.59632228328e-05,369.023839283,0,84.20674,74.58006,1.572321550143034,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""fixed_straddle"", ""kappa"": 1.96, ""selected_abs_mean_minus_threshold"": 4.445479524370398, ""selected_mu"": 89.5693229756296, ""selected_position"": 72, ""selected_score"": 60.64557052921086, ""selected_sigma_latent"": 33.20971941509248}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,18,active_acquisition,199,P-140p119887795_VX-0p222892199661_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-8p38873219639e-06_H-fb250c7cf9,old-data-local,140.119887795,0.222892199661,4.5e-05,300.0,1,182.7274,78.00963999999999,0.1705316360150575,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""fixed_straddle"", ""kappa"": 1.96, ""selected_abs_mean_minus_threshold"": 11.663443023125438, ""selected_mu"": 82.35135947687456, ""selected_position"": 147, ""selected_score"": 58.55858455809414, ""selected_sigma_latent"": 35.82756509245897}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,19,active_acquisition,312,P-72p876222127_VX-0p956216556443_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-1p95539698515e-06_H-306f9d252b,old-data-local,72.876222127,0.956216556443,4.5e-05,300.0,0,27.390269999999997,27.029755,2.319820665058164,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""fixed_straddle"", ""kappa"": 1.96, ""selected_abs_mean_minus_threshold"": 39.864586278742074, ""selected_mu"": 36.52971872125793, ""selected_position"": 233, ""selected_score"": 55.20836670640437, ""selected_sigma_latent"": 48.506608665891044}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,20,active_acquisition,5,P-117p204089079_VX-0p299188895548_LS-6p61946140465e-05_ST-399p004242061_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61239961603e-05_H-0e4c2fc094,new-data,117.204089079,0.299188895548,6.61946140465e-05,399.004242061,0,54.9824,54.809000000000005,1.441396279611247,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""fixed_straddle"", ""kappa"": 1.96, ""selected_abs_mean_minus_threshold"": 8.920254158147728, ""selected_mu"": 67.47405084185228, ""selected_position"": 3, ""selected_score"": 45.79380470928413, ""selected_sigma_latent"": 27.91533615685299}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,21,active_acquisition,299,P-244p346847818_VX-0p692297386822_LS-7p87344285445e-05_ST-312p797130588_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p96827793206e-06_H-9bd689b964,old-data-local,244.346847818,0.692297386822,7.87344285445e-05,312.797130588,0,74.67067999999999,74.44622,1.7148991430143945,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""fixed_straddle"", ""kappa"": 1.96, ""selected_abs_mean_minus_threshold"": 0.7758473306665081, ""selected_mu"": 75.6184576693335, ""selected_position"": 221, ""selected_score"": 42.24985716686723, ""selected_sigma_latent"": 21.951890049762113}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,22,active_acquisition,399,P-92p2921456709_VX-0p425581954559_LS-4p53091383738e-05_ST-356p588229582_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13353504568e-05_H-765072ed36,old-data-remote-clean,92.2921456709,0.425581954559,4.53091383738e-05,356.588229582,0,47.109230000000004,46.851055,1.3156332596059883,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""fixed_straddle"", ""kappa"": 1.96, ""selected_abs_mean_minus_threshold"": 6.614414526084644, ""selected_mu"": 83.00871952608465, ""selected_position"": 298, ""selected_score"": 38.107118989604544, ""selected_sigma_latent"": 22.817108936576115}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,23,active_acquisition,325,P-89p9091669401_VX-0p254822282222_LS-4p87644701271e-05_ST-380p329545658_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p8931313859e-05_H-f4a4199ba7,old-data-local,89.9091669401,0.254822282222,4.87644701271e-05,380.329545658,0,47.01138,46.83899,1.3422162168057792,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""fixed_straddle"", ""kappa"": 1.96, ""selected_abs_mean_minus_threshold"": 2.4827101410742074, ""selected_mu"": 78.87701514107421, ""selected_position"": 241, ""selected_score"": 36.35726972582991, ""selected_sigma_latent"": 19.81631625862455}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,24,active_acquisition,362,P-156p536166657_VX-0p9922713524_LS-8p48527663575e-05_ST-399p457924021_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86169492987e-06_H-17f36d0008,old-data-remote-clean,156.536166657,0.9922713524,8.48527663575e-05,399.457924021,0,39.01937,38.87557,3.129465247830653,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""fixed_straddle"", ""kappa"": 1.96, ""selected_abs_mean_minus_threshold"": 45.14997760092257, ""selected_mu"": 31.244327399077434, ""selected_position"": 269, ""selected_score"": 38.87663748579767, ""selected_sigma_latent"": 42.87072198302053}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,25,active_acquisition,67,P-242p307622127_VX-0p748861384084_LS-6p09484851001e-05_ST-306p16946129_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p44194066558e-06_H-1d842653b1,new-data,242.307622127,0.748861384084,6.09484851001e-05,306.16946129,0,70.81725,70.52078,0.8218409595547858,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""fixed_straddle"", ""kappa"": 1.96, ""selected_abs_mean_minus_threshold"": 0.4914966809399317, ""selected_mu"": 75.90280831906007, ""selected_position"": 50, ""selected_score"": 37.81187751292977, ""selected_sigma_latent"": 19.542537854015155}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,26,active_acquisition,58,P-230p324353521_VX-0p227660683076_LS-8p68191306555e-05_ST-386p564919231_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p11899592755e-05_H-0602c4a780,new-data,230.324353521,0.227660683076,8.68191306555e-05,386.564919231,0,74.786,74.60725500000001,1.650882309898008,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""fixed_straddle"", ""kappa"": 1.96, ""selected_abs_mean_minus_threshold"": 4.49519972221718, ""selected_mu"": 71.89910527778282, ""selected_position"": 42, ""selected_score"": 36.047887008077154, ""selected_sigma_latent"": 20.685248331782823}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,27,active_acquisition,12,P-126p384227376_VX-0p205870034079_LS-4p55514058242e-05_ST-348p956388187_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p34328450209e-05_H-1d842653b1,new-data,126.384227376,0.205870034079,4.55514058242e-05,348.956388187,0,58.86335,58.118385,1.111455911252964,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""fixed_straddle"", ""kappa"": 1.96, ""selected_abs_mean_minus_threshold"": 0.7780963930614462, ""selected_mu"": 75.61620860693856, ""selected_position"": 7, ""selected_score"": 32.423133316262025, ""selected_sigma_latent"": 16.939402912920137}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,28,active_acquisition,85,P-273p06384474_VX-0p951903552318_LS-4p77154604482e-05_ST-314p535783501_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06786700319e-06_H-b5afaa2141,new-data,273.06384474,0.951903552318,4.77154604482e-05,314.535783501,0,77.25837,66.855155,1.0167845891845466,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""fixed_straddle"", ""kappa"": 1.96, ""selected_abs_mean_minus_threshold"": 0.910918978123405, ""selected_mu"": 75.4833860218766, ""selected_position"": 58, ""selected_score"": 32.34865129314476, ""selected_sigma_latent"": 16.969168505749064}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,29,active_acquisition,53,P-213p315910834_VX-0p426447159191_LS-8p60684535809e-05_ST-346p722503996_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13123525366e-05_H-6aeda8a35c,new-data,213.315910834,0.426447159191,8.60684535809e-05,346.722503996,0,78.93777,78.77935,1.678387135898019,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""fixed_straddle"", ""kappa"": 1.96, ""selected_abs_mean_minus_threshold"": 2.8535295047633014, ""selected_mu"": 73.5407754952367, ""selected_position"": 36, ""selected_score"": 30.34574873536966, ""selected_sigma_latent"": 16.93840726537396}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,g3_straddle,g3,30,active_acquisition,385,P-226p648480029_VX-0p577602942666_LS-6p93800013331e-05_ST-342p653362063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p35196680396e-06_H-b4093437b1,old-data-remote-clean,226.648480029,0.577602942666,6.93800013331e-05,342.653362063,0,78.90024,78.64686,0.7555496645824674,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""fixed_straddle"", ""kappa"": 1.96, ""selected_abs_mean_minus_threshold"": 0.7336282635046558, ""selected_mu"": 75.66067673649535, ""selected_position"": 281, ""selected_score"": 27.66252281713758, ""selected_sigma_latent"": 14.487832184001142}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,1,shared_sequential_random_warm_start,243,P-183p86712976_VX-0p92773562332_LS-4p77447546287e-05_ST-393p876492884_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p19988721113e-06_H-95ed9fb76f,old-data-local,183.86712976,0.92773562332,4.77447546287e-05,393.876492884,0,55.367140000000006,54.833909999999996,1.6196448735346667,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 0}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,2,shared_sequential_random_warm_start,371,P-191p425479448_VX-0p407642571095_LS-6p68635438353e-05_ST-376p486404344_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p18341923663e-05_H-9a0fcdd2aa,old-data-remote-clean,191.425479448,0.407642571095,6.68635438353e-05,376.486404344,0,74.96266,74.77897,1.0051924109660455,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 1}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,3,shared_sequential_random_warm_start,283,P-226p380431899_VX-0p944850720806_LS-5p28066961668e-05_ST-329p382817534_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p10569606054e-06_H-5637cba0f4,old-data-local,226.380431899,0.944850720806,5.28066961668e-05,329.382817534,0,62.57621999999999,58.84939,1.3870031078841116,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 2}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,4,shared_sequential_random_warm_start,32,P-168p279672268_VX-0p662944494492_LS-8p51138696034e-05_ST-361p222757169_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p27680920966e-06_H-1d842653b1,new-data,168.279672268,0.662944494492,8.51138696034e-05,361.222757169,0,54.55363,54.4569,2.1174664711062294,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 3}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,5,shared_sequential_random_warm_start,261,P-203p421420958_VX-0p245041839826_LS-7p55920229368e-05_ST-393p123734832_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p96869261447e-05_H-4852b0403a,old-data-local,203.421420958,0.245041839826,7.55920229368e-05,393.123734832,0,70.80557,70.67987,1.2264514160015254,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 4}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,6,shared_sequential_random_warm_start,345,P-110p131967455_VX-0p225166085115_LS-5p63312318207e-05_ST-326p092691949_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p14247212255e-05_H-b41981edcb,old-data-remote-clean,110.131967455,0.225166085115,5.63312318207e-05,326.092691949,0,55.02534,51.013490000000004,1.1820047234549491,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 5}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,7,shared_sequential_random_warm_start,169,P-110p234671953_VX-0p866589137882_LS-8p08580037422e-05_ST-348p980680204_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p56679098795e-06_H-6705b84f8a,old-data-local,110.234671953,0.866589137882,8.08580037422e-05,348.980680204,0,27.21585,26.996355,2.521260059073695,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 6}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,8,shared_sequential_random_warm_start,39,P-198p376734591_VX-0p636800402216_LS-8p40585875992e-05_ST-361p411435367_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p5755614887e-06_H-1605f46060,new-data,198.376734591,0.636800402216,8.40585875992e-05,361.411435367,0,63.060520000000004,62.86118999999999,1.9475032256474287,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 7}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,9,shared_sequential_random_warm_start,188,P-133p058435031_VX-0p81650327798_LS-4p78587303962e-05_ST-362p382821566_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p90826850683e-06_H-dd169576f0,old-data-local,133.058435031,0.81650327798,4.78587303962e-05,362.382821566,0,47.39063,46.915980000000005,1.389013904553525,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 8}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,10,shared_sequential_random_warm_start,76,P-258p098094226_VX-0p965907163653_LS-4p72561688305e-05_ST-378p378118453_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p99439364832e-06_H-985b11a49e,new-data,258.098094226,0.965907163653,4.72561688305e-05,378.378118453,0,74.19824,62.8159,1.371744227338487,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 9}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,11,shared_sequential_random_warm_start,152,P-429p223744451_VX-0p993777087019_LS-4p49939505126e-05_ST-337p477091824_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p8543286679e-06_H-c87ffcf9e3,new-data,429.223744451,0.993777087019,4.49939505126e-05,337.477091824,1,115.89620000000001,109.3287,0.4435659871271194,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 10}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,12,shared_sequential_random_warm_start,25,P-160p605564338_VX-0p585171267024_LS-4p89218084001e-05_ST-323p833105745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p24394647322e-06_H-0602c4a780,new-data,160.605564338,0.585171267024,4.89218084001e-05,323.833105745,0,87.34396000000001,73.78234,0.6241600664435467,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""shared_permutation_position"": 11}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,13,active_acquisition,136,P-387p363679816_VX-0p298546823055_LS-4p09005526538e-05_ST-395p436254411_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61586733821e-05_H-c87ffcf9e3,new-data,387.363679816,0.298546823055,4.09005526538e-05,395.436254411,1,304.4302,300.66835,2.315330879603028,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""fixed_straddle"", ""kappa"": 1.96, ""selected_abs_mean_minus_threshold"": 1.1626418017418274, ""selected_mu"": 102.78272180174183, ""selected_position"": 99, ""selected_score"": 52.40018106193473, ""selected_sigma_latent"": 27.32797084881457}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,14,active_acquisition,144,P-408p574656479_VX-0p243547442248_LS-8p65536608509e-05_ST-318p028622224_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p98077243534e-05_H-1553ff852f,new-data,408.574656479,0.243547442248,8.65536608509e-05,318.028622224,1,215.5489,214.5366,1.5148011679922904,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""fixed_straddle"", ""kappa"": 1.96, ""selected_abs_mean_minus_threshold"": 39.03153368910719, ""selected_mu"": 140.6516136891072, ""selected_position"": 106, ""selected_score"": 80.1499049062932, ""selected_sigma_latent"": 60.80685642622469}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,15,active_acquisition,111,P-348p497115387_VX-0p94790268949_LS-7p31988762132e-05_ST-305p038657876_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p08925721649e-06_H-1d842653b1,new-data,348.497115387,0.94790268949,7.31988762132e-05,305.038657876,0,75.02064,70.50156000000001,1.7921722490204637,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""fixed_straddle"", ""kappa"": 1.96, ""selected_abs_mean_minus_threshold"": 6.500445006968235, ""selected_mu"": 95.11963499303177, ""selected_position"": 83, ""selected_score"": 62.17037278549711, ""selected_sigma_latent"": 35.03613152676803}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,16,active_acquisition,50,P-211p964201781_VX-0p31026524833_LS-8p22948660567e-05_ST-308p041416816_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p5548375556e-05_H-22f5435fc5,new-data,211.964201781,0.31026524833,8.22948660567e-05,308.041416816,0,75.01098,74.80826499999999,1.8905829356018609,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""fixed_straddle"", ""kappa"": 1.96, ""selected_abs_mean_minus_threshold"": 1.4141410366115394, ""selected_mu"": 100.20593896338846, ""selected_position"": 36, ""selected_score"": 56.514995369374915, ""selected_sigma_latent"": 29.55568183978901}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,17,active_acquisition,199,P-140p119887795_VX-0p222892199661_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-8p38873219639e-06_H-fb250c7cf9,old-data-local,140.119887795,0.222892199661,4.5e-05,300.0,1,182.7274,78.00963999999999,0.1705316360150575,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""fixed_straddle"", ""kappa"": 1.96, ""selected_abs_mean_minus_threshold"": 2.366367381792145, ""selected_mu"": 99.25371261820786, ""selected_position"": 146, ""selected_score"": 45.53329508028872, ""selected_sigma_latent"": 24.43860329698003}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,18,active_acquisition,214,P-149p779509657_VX-0p251536582152_LS-4p84927831067e-05_ST-381p35096431_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p91786044071e-05_H-6af407d4ba,old-data-local,149.779509657,0.251536582152,4.84927831067e-05,381.35096431,0,62.97765,62.77177,0.7886046737269528,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""fixed_straddle"", ""kappa"": 1.96, ""selected_abs_mean_minus_threshold"": 0.46943960899014314, ""selected_mu"": 102.08951960899014, ""selected_position"": 159, ""selected_score"": 62.9866226582779, ""selected_sigma_latent"": 32.37554197309594}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,19,active_acquisition,305,P-53p4525830151_VX-0p394191978834_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-4p7433308439e-06_H-306f9d252b,old-data-local,53.4525830151,0.394191978834,4.5e-05,300.0,0,31.158419999999996,30.88926,0.948240942177892,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""fixed_straddle"", ""kappa"": 1.96, ""selected_abs_mean_minus_threshold"": 3.4488309974803144, ""selected_mu"": 105.06891099748032, ""selected_position"": 226, ""selected_score"": 60.17392690612614, ""selected_sigma_latent"": 32.46059076714615}"
secondary_g3_common,secondary_g3_common__r01_f01,1,1,max_depth_g3_common_straddle,max_depth,20,active_acquisition,98,P-311p847977036_VX-0p831533579891_LS-6p59632228328e-05_ST-369p023839283_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p80147419139e-06_H-0602c4a780,new-data,311.847977036,0.831533579891,6.59632228328e-05,369.023839283,0,84.20674,74.58006,1.572321550143034,False,False,False,"P,VX,LS,ST","manual has_keyhole,max_depth,G3_if_available","{""acquisition_definition"": ""fixed_straddle"", ""kappa"": 1.96, ""selected_abs_mean_minus_threshold"": 0.07550368934268192, ""selected_mu"": 101.54457631065732, ""selected_position"": 71, ""selected_score"": 58.24869073453494, ""selected_sigma_latent"": 29.757242052998787}"
