simulation_id,analysis_domain,window_type,window_value,window_distance_um,candidate_id,value,unit,event_position_s,available,typical_window_observation_count,minimum_required_observations,minimum_span_fraction,any_keyhole,record_type,availability_count,availability_fraction,median_value,roc_auc_any_keyhole,pr_auc_any_keyhole,prevalence,positive_count,negative_count,median_window_observation_count
sim_00035,adaptive_active_interior,normalized_track_fraction,1.0,12.12,G4,38.954829999999994,um,0.41773131168329,True,821.0,5,0.8,False,simulation,,,,,,,,,
sim_00035,adaptive_active_interior,normalized_track_fraction,1.0,12.12,R3,0.25901795413653517,dimensionless,0.857273627528549,True,821.0,5,0.8,False,simulation,,,,,,,,,
sim_00035,adaptive_active_interior,normalized_track_fraction,2.5,30.3,G3,38.89588,um,0.8106301261839891,True,2051.0,5,0.8,False,simulation,,,,,,,,,
sim_00035,adaptive_active_interior,normalized_track_fraction,2.5,30.3,G4,38.9236,um,0.807643540436656,True,2051.0,5,0.8,False,simulation,,,,,,,,,
sim_00035,adaptive_active_interior,normalized_track_fraction,2.5,30.3,R3,0.2585298775608084,dimensionless,0.8763652208425867,True,2051.0,5,0.8,False,simulation,,,,,,,,,
sim_00035,adaptive_active_interior,normalized_track_fraction,5.0,60.6,G3,38.875330000000005,um,0.8125439845714125,True,4102.0,5,0.8,False,simulation,,,,,,,,,
sim_00035,adaptive_active_interior,normalized_track_fraction,5.0,60.6,G4,38.915654,um,0.8085088380379849,True,4102.0,5,0.8,False,simulation,,,,,,,,,
sim_00035,adaptive_active_interior,normalized_track_fraction,5.0,60.6,R3,0.2581403222189125,dimensionless,0.8837407249122539,True,4102.0,5,0.8,False,simulation,,,,,,,,,
sim_00035,common_interior,physical_um,20.0,20.0,G3,38.879525,um,0.41440310456332985,True,1354.0,5,0.8,False,simulation,,,,,,,,,
sim_00035,common_interior,physical_um,20.0,20.0,G4,38.933364000000005,um,0.4184383853555008,True,1354.0,5,0.8,False,simulation,,,,,,,,,
sim_00035,common_interior,physical_um,20.0,20.0,R3,0.2575061604603739,dimensionless,0.4574869367142768,True,1354.0,5,0.8,False,simulation,,,,,,,,,
sim_00035,common_interior,physical_um,50.0,49.99999999999999,G3,38.85902,um,0.43355551708813583,True,3383.0,5,0.8,False,simulation,,,,,,,,,
sim_00035,common_interior,physical_um,50.0,49.99999999999999,G4,38.904098,um,0.41915767657336267,True,3383.0,5,0.8,False,simulation,,,,,,,,,
sim_00035,common_interior,physical_um,50.0,49.99999999999999,R3,0.2573669131174445,dimensionless,0.4529273755290586,True,3383.0,5,0.8,False,simulation,,,,,,,,,
sim_00035,common_interior,physical_um,100.0,99.99999999999999,G3,38.82651,um,0.4532321428766175,True,6764.0,5,0.8,False,simulation,,,,,,,,,
sim_00035,common_interior,physical_um,100.0,99.99999999999999,G4,38.877402000000004,um,0.4480874820875836,True,6764.0,5,0.8,False,simulation,,,,,,,,,
sim_00035,common_interior,physical_um,100.0,99.99999999999999,R3,0.2568318838259307,dimensionless,0.4964988354360998,True,6764.0,5,0.8,False,simulation,,,,,,,,,
sim_00035,common_interior,normalized_track_fraction,1.0,12.12,G3,38.89984,um,0.5302441664298655,True,821.0,5,0.8,False,simulation,,,,,,,,,
sim_00035,common_interior,normalized_track_fraction,1.0,12.12,G4,38.954829999999994,um,0.41773131168329,True,821.0,5,0.8,False,simulation,,,,,,,,,
sim_00035,common_interior,normalized_track_fraction,1.0,12.12,R3,0.25776128395781056,dimensionless,0.4205840414634353,True,821.0,5,0.8,False,simulation,,,,,,,,,
sim_00035,common_interior,normalized_track_fraction,2.5,30.3,G3,38.880919999999996,um,0.41963315391317746,True,2051.0,5,0.8,False,simulation,,,,,,,,,
sim_00035,common_interior,normalized_track_fraction,2.5,30.3,G4,38.922650000000004,um,0.41873100228678034,True,2051.0,5,0.8,False,simulation,,,,,,,,,
sim_00035,common_interior,normalized_track_fraction,2.5,30.3,R3,0.25746433640599076,dimensionless,0.45766979712281225,True,2051.0,5,0.8,False,simulation,,,,,,,,,
sim_00035,common_interior,normalized_track_fraction,5.0,60.6,G3,38.855715000000004,um,0.4473804084153728,True,4100.0,5,0.8,False,simulation,,,,,,,,,
sim_00035,common_interior,normalized_track_fraction,5.0,60.6,G4,38.891764,um,0.41941370799706085,True,4100.0,5,0.8,False,simulation,,,,,,,,,
sim_00035,common_interior,normalized_track_fraction,5.0,60.6,R3,0.2573631566664245,dimensionless,0.45969354629172327,True,4100.0,5,0.8,False,simulation,,,,,,,,,
sim_00036,adaptive_active_interior,physical_um,20.0,20.0,G3,78.55504,um,0.1886210527274799,True,4941.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,adaptive_active_interior,physical_um,20.0,20.0,G4,78.60866999999999,um,0.18862454691212807,True,4941.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,adaptive_active_interior,physical_um,20.0,20.0,R3,0.43611870713229034,dimensionless,0.18862454691212807,True,4941.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,adaptive_active_interior,physical_um,50.0,49.99999999999999,G3,78.00963999999999,um,0.18862454691212807,True,12353.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,adaptive_active_interior,physical_um,50.0,49.99999999999999,G4,78.55504,um,0.18862454691212807,True,12353.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,adaptive_active_interior,physical_um,50.0,49.99999999999999,R3,0.4322778508524462,dimensionless,0.18862454691212807,True,12353.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,adaptive_active_interior,physical_um,100.0,99.99999999999999,G3,74.66018000000001,um,0.1886210527274799,True,24693.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,adaptive_active_interior,physical_um,100.0,99.99999999999999,G4,78.2769,um,0.18862454691212807,True,24693.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,adaptive_active_interior,physical_um,100.0,99.99999999999999,R3,0.41771192821124054,dimensionless,0.10751619035672456,True,24693.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,adaptive_active_interior,normalized_track_fraction,1.0,12.12,G3,78.58876,um,0.18847080278760944,True,2995.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,adaptive_active_interior,normalized_track_fraction,1.0,12.12,G4,78.626186,um,0.18862454691212807,True,2995.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,adaptive_active_interior,normalized_track_fraction,1.0,12.12,R3,0.4367173417251206,dimensionless,0.18853424982464162,True,2995.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,adaptive_active_interior,normalized_track_fraction,2.5,30.3,G3,78.47085,um,0.18862454691212807,True,7486.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,adaptive_active_interior,normalized_track_fraction,2.5,30.3,G4,78.59006,um,0.1886210527274799,True,7486.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,adaptive_active_interior,normalized_track_fraction,2.5,30.3,R3,0.43469589041496304,dimensionless,0.18862454691212807,True,7486.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,adaptive_active_interior,normalized_track_fraction,5.0,60.6,G3,74.82988,um,0.18862454691212807,True,14969.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,adaptive_active_interior,normalized_track_fraction,5.0,60.6,G4,78.50146000000001,um,0.18862454691212807,True,14969.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,adaptive_active_interior,normalized_track_fraction,5.0,60.6,R3,0.419811230637704,dimensionless,0.09682532783590526,True,14969.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,common_interior,physical_um,20.0,20.0,G3,158.8943,um,0.22988167238403295,True,4941.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,common_interior,physical_um,20.0,20.0,G4,182.24020000000002,um,0.22988167238403295,True,4941.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,common_interior,physical_um,20.0,20.0,R3,0.8808641448656056,dimensionless,0.22988167238403295,True,4941.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,common_interior,physical_um,50.0,49.99999999999999,G3,86.24404,um,0.22987836210384,True,12353.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,common_interior,physical_um,50.0,49.99999999999999,G4,158.86542000000003,um,0.22988167238403295,True,12353.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,common_interior,physical_um,50.0,49.99999999999999,R3,0.4783781732968687,dimensionless,0.22988167238403295,True,12353.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,common_interior,physical_um,100.0,99.99999999999999,G3,78.66074,um,0.22988167238403295,True,24705.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,common_interior,physical_um,100.0,99.99999999999999,G4,86.386284,um,0.22988167238403295,True,24705.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,common_interior,physical_um,100.0,99.99999999999999,R3,0.4371081610149927,dimensionless,0.22988167238403295,True,24705.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,common_interior,normalized_track_fraction,1.0,12.12,G3,178.8576,um,0.22988167238403295,True,2995.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,common_interior,normalized_track_fraction,1.0,12.12,G4,182.53084,um,0.22988167238403295,True,2995.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,common_interior,normalized_track_fraction,1.0,12.12,R3,0.9952243254910641,dimensionless,0.22988167238403295,True,2995.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,common_interior,normalized_track_fraction,2.5,30.3,G3,114.12010000000001,um,0.22988167238403295,True,7486.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,common_interior,normalized_track_fraction,2.5,30.3,G4,178.8576,um,0.22988167238403295,True,7486.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,common_interior,normalized_track_fraction,2.5,30.3,R3,0.6339665497811594,dimensionless,0.22988167238403295,True,7486.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,common_interior,normalized_track_fraction,5.0,60.6,G3,86.13319,um,0.22988167238403295,True,14971.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,common_interior,normalized_track_fraction,5.0,60.6,G4,142.1647,um,0.22988167238403295,True,14971.0,5,0.8,True,simulation,,,,,,,,,
sim_00036,common_interior,normalized_track_fraction,5.0,60.6,R3,0.4770648172410563,dimensionless,0.22988167238403295,True,14971.0,5,0.8,True,simulation,,,,,,,,,
sim_00037,adaptive_active_interior,physical_um,20.0,20.0,G3,46.792809999999996,um,0.4778908476054527,True,1799.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,adaptive_active_interior,physical_um,20.0,20.0,G4,46.843262,um,0.47196414287022886,True,1799.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,adaptive_active_interior,physical_um,20.0,20.0,R3,0.2743779256843126,dimensionless,0.5338095932209936,True,1799.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,adaptive_active_interior,physical_um,50.0,49.99999999999999,G3,46.77812,um,0.505872978902826,True,4497.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,adaptive_active_interior,physical_um,50.0,49.99999999999999,G4,46.79438,um,0.4900654523631245,True,4497.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,adaptive_active_interior,physical_um,50.0,49.99999999999999,R3,0.27418116815287885,dimensionless,0.5547090097552178,True,4497.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,adaptive_active_interior,physical_um,100.0,99.99999999999999,G3,46.75914,um,0.5475440006978114,True,8994.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,adaptive_active_interior,physical_um,100.0,99.99999999999999,G4,46.788674,um,0.49421234722666063,True,8994.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,adaptive_active_interior,physical_um,100.0,99.99999999999999,R3,0.27376660532299657,dimensionless,0.56238829500387,True,8994.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,adaptive_active_interior,normalized_track_fraction,1.0,12.12,G3,46.820145,um,0.4727990081292199,True,1090.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,adaptive_active_interior,normalized_track_fraction,1.0,12.12,G4,46.854864,um,0.47126688943294254,True,1090.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,adaptive_active_interior,normalized_track_fraction,1.0,12.12,R3,0.27443383970602464,dimensionless,0.5337545282849958,True,1090.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,adaptive_active_interior,normalized_track_fraction,2.5,30.3,G3,46.78003,um,0.5122493974547954,True,2725.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,adaptive_active_interior,normalized_track_fraction,2.5,30.3,G4,46.820100000000004,um,0.4727990081292199,True,2725.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,adaptive_active_interior,normalized_track_fraction,2.5,30.3,R3,0.27436780038958963,dimensionless,0.538396653944483,True,2725.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,adaptive_active_interior,normalized_track_fraction,5.0,60.6,G3,46.778205,um,0.5123322474502416,True,5450.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,adaptive_active_interior,normalized_track_fraction,5.0,60.6,G4,46.79842,um,0.5117265331542655,True,5450.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,adaptive_active_interior,normalized_track_fraction,5.0,60.6,R3,0.27416310241465464,dimensionless,0.561268809699547,True,5450.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,common_interior,physical_um,20.0,20.0,G3,46.792809999999996,um,0.4778908476054527,True,1799.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,common_interior,physical_um,20.0,20.0,G4,46.843262,um,0.47196414287022886,True,1799.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,common_interior,physical_um,20.0,20.0,R3,0.2743779256843126,dimensionless,0.5338095932209936,True,1799.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,common_interior,physical_um,50.0,49.99999999999999,G3,46.77812,um,0.505872978902826,True,4497.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,common_interior,physical_um,50.0,49.99999999999999,G4,46.79438,um,0.4900654523631245,True,4497.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,common_interior,physical_um,50.0,49.99999999999999,R3,0.27413440467323213,dimensionless,0.5463603571653074,True,4497.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,common_interior,physical_um,100.0,99.99999999999999,G3,46.75914,um,0.5475440006978114,True,8994.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,common_interior,physical_um,100.0,99.99999999999999,G4,46.788674,um,0.49421234722666063,True,8994.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,common_interior,physical_um,100.0,99.99999999999999,R3,0.27323754807084677,dimensionless,0.5499936325753664,True,8994.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,common_interior,normalized_track_fraction,1.0,12.12,G3,46.820145,um,0.4727990081292199,True,1090.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,common_interior,normalized_track_fraction,1.0,12.12,G4,46.854864,um,0.47126688943294254,True,1090.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,common_interior,normalized_track_fraction,1.0,12.12,R3,0.27443383970602464,dimensionless,0.5337545282849958,True,1090.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,common_interior,normalized_track_fraction,2.5,30.3,G3,46.78003,um,0.5122493974547954,True,2725.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,common_interior,normalized_track_fraction,2.5,30.3,G4,46.820100000000004,um,0.4727990081292199,True,2725.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,common_interior,normalized_track_fraction,2.5,30.3,R3,0.27436780038958963,dimensionless,0.538396653944483,True,2725.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,common_interior,normalized_track_fraction,5.0,60.6,G3,46.778205,um,0.5123322474502416,True,5450.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,common_interior,normalized_track_fraction,5.0,60.6,G4,46.79842,um,0.5117265331542655,True,5450.0,5,0.8,False,simulation,,,,,,,,,
sim_00037,common_interior,normalized_track_fraction,5.0,60.6,R3,0.27400877552557057,dimensionless,0.5484336277830608,True,5450.0,5,0.8,False,simulation,,,,,,,,,
sim_00038,adaptive_active_interior,physical_um,20.0,20.0,G3,82.18059500000001,um,0.22242141352307532,True,4308.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,adaptive_active_interior,physical_um,20.0,20.0,G4,107.08902000000002,um,0.22242141352307532,True,4308.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,adaptive_active_interior,physical_um,20.0,20.0,R3,0.46967881724143573,dimensionless,0.22242141352307532,True,4308.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,adaptive_active_interior,physical_um,50.0,49.99999999999999,G3,78.44185999999999,um,0.22242141352307532,True,10769.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,adaptive_active_interior,physical_um,50.0,49.99999999999999,G4,82.180594,um,0.22242141352307532,True,10769.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,adaptive_active_interior,physical_um,50.0,49.99999999999999,R3,0.4486459973582811,dimensionless,0.22242141352307532,True,10769.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,adaptive_active_interior,physical_um,100.0,99.99999999999999,G3,74.63353,um,0.22242141352307532,True,21530.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,adaptive_active_interior,physical_um,100.0,99.99999999999999,G4,78.631574,um,0.22242141352307532,True,21530.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,adaptive_active_interior,physical_um,100.0,99.99999999999999,R3,0.42710544544281515,dimensionless,0.22242141352307532,True,21530.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,adaptive_active_interior,normalized_track_fraction,1.0,12.12,G3,82.40493000000001,um,0.22242141352307532,True,2611.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,adaptive_active_interior,normalized_track_fraction,1.0,12.12,G4,114.6442,um,0.22242141352307532,True,2611.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,adaptive_active_interior,normalized_track_fraction,1.0,12.12,R3,0.4725442145038884,dimensionless,0.22242141352307532,True,2611.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,adaptive_active_interior,normalized_track_fraction,2.5,30.3,G3,78.7176,um,0.22242141352307532,True,6526.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,adaptive_active_interior,normalized_track_fraction,2.5,30.3,G4,82.40456,um,0.22242141352307532,True,6526.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,adaptive_active_interior,normalized_track_fraction,2.5,30.3,R3,0.45091138690567034,dimensionless,0.22242141352307532,True,6526.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,adaptive_active_interior,normalized_track_fraction,5.0,60.6,G3,78.30950999999999,um,0.22242141352307532,True,13052.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,adaptive_active_interior,normalized_track_fraction,5.0,60.6,G4,82.156244,um,0.22242141352307532,True,13052.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,adaptive_active_interior,normalized_track_fraction,5.0,60.6,R3,0.4479425401355483,dimensionless,0.22242141352307532,True,13052.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,common_interior,physical_um,20.0,20.0,G3,159.77365,um,0.25912468460324134,True,4308.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,common_interior,physical_um,20.0,20.0,G4,160.235,um,0.2590978952801579,True,4308.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,common_interior,physical_um,20.0,20.0,R3,0.9120130992015689,dimensionless,0.2610630081450757,True,4308.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,common_interior,physical_um,50.0,49.99999999999999,G3,130.0392,um,0.2636757054341345,True,10769.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,common_interior,physical_um,50.0,49.99999999999999,G4,159.77362,um,0.25912468460324134,True,10769.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,common_interior,physical_um,50.0,49.99999999999999,R3,0.7414720705572752,dimensionless,0.2636757054341345,True,10769.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,common_interior,physical_um,100.0,99.99999999999999,G3,115.9974,um,0.2636757054341345,True,21538.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,common_interior,physical_um,100.0,99.99999999999999,G4,152.15576000000004,um,0.2636757054341345,True,21538.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,common_interior,physical_um,100.0,99.99999999999999,R3,0.6627199701224649,dimensionless,0.2636757054341345,True,21538.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,common_interior,normalized_track_fraction,1.0,12.12,G3,160.1877,um,0.25912468460324134,True,2611.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,common_interior,normalized_track_fraction,1.0,12.12,G4,160.2413,um,0.25910169219209106,True,2611.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,common_interior,normalized_track_fraction,1.0,12.12,R3,0.9143396416580569,dimensionless,0.2600363653462828,True,2611.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,common_interior,normalized_track_fraction,2.5,30.3,G3,159.2302,um,0.2626452657234085,True,6527.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,common_interior,normalized_track_fraction,2.5,30.3,G4,160.1877,um,0.25912468460324134,True,6527.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,common_interior,normalized_track_fraction,2.5,30.3,R3,0.909039623220386,dimensionless,0.2627410322799427,True,6527.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,common_interior,normalized_track_fraction,5.0,60.6,G3,126.9229,um,0.2636757054341345,True,13053.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,common_interior,normalized_track_fraction,5.0,60.6,G4,159.64672,um,0.2609558508527423,True,13053.0,5,0.8,True,simulation,,,,,,,,,
sim_00038,common_interior,normalized_track_fraction,5.0,60.6,R3,0.7247238780894667,dimensionless,0.2636757054341345,True,13053.0,5,0.8,True,simulation,,,,,,,,,
sim_00039,adaptive_active_interior,physical_um,20.0,20.0,G3,58.42108,um,0.5134906064150438,True,1999.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,adaptive_active_interior,physical_um,20.0,20.0,G4,58.44476399999999,um,0.512144516365583,True,1999.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,adaptive_active_interior,physical_um,20.0,20.0,R3,0.3912687022455272,dimensionless,0.5269192189388715,True,1999.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,adaptive_active_interior,physical_um,50.0,49.99999999999999,G3,58.391495,um,0.5255317457155928,True,4996.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,adaptive_active_interior,physical_um,50.0,49.99999999999999,G4,58.426730000000006,um,0.5255317457155928,True,4996.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,adaptive_active_interior,physical_um,50.0,49.99999999999999,R3,0.39094049623845417,dimensionless,0.5270183566519737,True,4996.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,adaptive_active_interior,physical_um,100.0,99.99999999999999,G3,58.32511,um,0.5255317457155928,True,9991.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,adaptive_active_interior,physical_um,100.0,99.99999999999999,G4,58.40127,um,0.5255235600328596,True,9991.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,adaptive_active_interior,physical_um,100.0,99.99999999999999,R3,0.386955887578829,dimensionless,0.5271916202698267,True,9991.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,adaptive_active_interior,normalized_track_fraction,1.0,12.12,G3,58.4221,um,0.5083618214225373,True,1211.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,adaptive_active_interior,normalized_track_fraction,1.0,12.12,G4,58.45693,um,0.5038360483913771,True,1211.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,adaptive_active_interior,normalized_track_fraction,1.0,12.12,R3,0.39212679856235827,dimensionless,0.509922558263669,True,1211.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,adaptive_active_interior,normalized_track_fraction,2.5,30.3,G3,58.411045,um,0.5250365119102336,True,3028.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,adaptive_active_interior,normalized_track_fraction,2.5,30.3,G4,58.44319600000001,um,0.5255317457155928,True,3028.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,adaptive_active_interior,normalized_track_fraction,2.5,30.3,R3,0.3914883940204056,dimensionless,0.5259282965680014,True,3028.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,adaptive_active_interior,normalized_track_fraction,5.0,60.6,G3,58.36703,um,0.5255317457155928,True,6055.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,adaptive_active_interior,normalized_track_fraction,5.0,60.6,G4,58.42142199999999,um,0.5255317457155928,True,6055.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,adaptive_active_interior,normalized_track_fraction,5.0,60.6,R3,0.39063417498532,dimensionless,0.5271011229996095,True,6055.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,common_interior,physical_um,20.0,20.0,G3,58.42108,um,0.5134906064150438,True,1999.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,common_interior,physical_um,20.0,20.0,G4,58.44476399999999,um,0.512144516365583,True,1999.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,common_interior,physical_um,20.0,20.0,R3,0.39186550427307293,dimensionless,0.5309743152128724,True,1999.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,common_interior,physical_um,50.0,49.99999999999999,G3,58.393570000000004,um,0.5309743152128724,True,4996.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,common_interior,physical_um,50.0,49.99999999999999,G4,58.428380000000004,um,0.5309743152128724,True,4996.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,common_interior,physical_um,50.0,49.99999999999999,R3,0.3912210637809615,dimensionless,0.5370776512107825,True,4996.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,common_interior,physical_um,100.0,99.99999999999999,G3,58.331,um,0.5392000168394426,True,9991.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,common_interior,physical_um,100.0,99.99999999999999,G4,58.401939999999996,um,0.5309661295301391,True,9991.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,common_interior,physical_um,100.0,99.99999999999999,R3,0.3899946124651408,dimensionless,0.5481774369970125,True,9991.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,common_interior,normalized_track_fraction,1.0,12.12,G3,58.4221,um,0.5083618214225373,True,1211.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,common_interior,normalized_track_fraction,1.0,12.12,G4,58.45693,um,0.5038360483913771,True,1211.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,common_interior,normalized_track_fraction,1.0,12.12,R3,0.3921376271505752,dimensionless,0.5309579438474059,True,1211.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,common_interior,normalized_track_fraction,2.5,30.3,G3,58.411045,um,0.5250365119102336,True,3028.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,common_interior,normalized_track_fraction,2.5,30.3,G4,58.44319600000001,um,0.5255317457155928,True,3028.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,common_interior,normalized_track_fraction,2.5,30.3,R3,0.3914883940204056,dimensionless,0.5259282965680014,True,3028.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,common_interior,normalized_track_fraction,5.0,60.6,G3,58.371719999999996,um,0.5309743152128724,True,6055.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,common_interior,normalized_track_fraction,5.0,60.6,G4,58.42223,um,0.5309743152128724,True,6055.0,5,0.8,False,simulation,,,,,,,,,
sim_00039,common_interior,normalized_track_fraction,5.0,60.6,R3,0.3909439115901421,dimensionless,0.5372759266369869,True,6055.0,5,0.8,False,simulation,,,,,,,,,
sim_00040,adaptive_active_interior,physical_um,20.0,20.0,G3,46.99791,um,0.4597951318188831,True,1117.0,5,0.8,False,simulation,,,,,,,,,
sim_00040,adaptive_active_interior,physical_um,20.0,20.0,G4,47.206176000000006,um,0.9407975914487131,True,1117.0,5,0.8,False,simulation,,,,,,,,,
