benchmark,method,seed,budget,global_error,latent_uncertainty_region_fraction,mean_true_boundary_distance_test,near_boundary_error_q10,near_boundary_test_size_q10,near_boundary_error_q20,near_boundary_test_size_q20,near_boundary_error_q30,near_boundary_test_size_q30
ackley,randomized_straddle,2,50,0.1996,0.7426,1.3100941310865688,0.434,1000,0.4105,2000,0.38,3000
ackley,randomized_straddle,2,51,0.2092,0.7585,1.3100941310865688,0.439,1000,0.416,2000,0.3873333333333333,3000
ackley,randomized_straddle,2,52,0.2088,0.7391,1.3100941310865688,0.442,1000,0.4185,2000,0.38533333333333336,3000
ackley,randomized_straddle,2,53,0.2109,0.7225,1.3100941310865688,0.44,1000,0.4175,2000,0.383,3000
ackley,randomized_straddle,2,54,0.216,0.7082,1.3100941310865688,0.446,1000,0.422,2000,0.38866666666666666,3000
ackley,randomized_straddle,2,55,0.2208,0.7715,1.3100941310865688,0.447,1000,0.423,2000,0.39466666666666667,3000
ackley,randomized_straddle,2,56,0.2207,0.7597,1.3100941310865688,0.446,1000,0.4235,2000,0.39566666666666667,3000
ackley,randomized_straddle,2,57,0.213,0.7194,1.3100941310865688,0.44,1000,0.415,2000,0.3873333333333333,3000
ackley,randomized_straddle,2,58,0.2128,0.7549,1.3100941310865688,0.438,1000,0.417,2000,0.38533333333333336,3000
ackley,randomized_straddle,2,59,0.2126,0.7923,1.3100941310865688,0.441,1000,0.4165,2000,0.385,3000
ackley,randomized_straddle,2,60,0.2144,0.8032,1.3100941310865688,0.444,1000,0.4145,2000,0.38266666666666665,3000
ackley,randomized_straddle,2,61,0.2209,0.8795,1.3100941310865688,0.441,1000,0.4185,2000,0.38666666666666666,3000
ackley,randomized_straddle,2,62,0.2262,0.8788,1.3100941310865688,0.448,1000,0.425,2000,0.39266666666666666,3000
ackley,randomized_straddle,2,63,0.2068,0.8268,1.3100941310865688,0.45,1000,0.4155,2000,0.37933333333333336,3000
ackley,randomized_straddle,2,64,0.2074,0.831,1.3100941310865688,0.446,1000,0.4105,2000,0.37833333333333335,3000
ackley,randomized_straddle,2,65,0.2058,0.8293,1.3100941310865688,0.436,1000,0.4065,2000,0.37533333333333335,3000
ackley,randomized_straddle,2,66,0.2041,0.8277,1.3100941310865688,0.43,1000,0.4055,2000,0.37333333333333335,3000
ackley,randomized_straddle,2,67,0.2138,0.8665,1.3100941310865688,0.44,1000,0.4135,2000,0.38466666666666666,3000
ackley,randomized_straddle,2,68,0.2116,0.8697,1.3100941310865688,0.445,1000,0.421,2000,0.3873333333333333,3000
ackley,randomized_straddle,2,69,0.2087,0.8615,1.3100941310865688,0.445,1000,0.418,2000,0.38466666666666666,3000
ackley,randomized_straddle,2,70,0.202,0.8389,1.3100941310865688,0.448,1000,0.4145,2000,0.37966666666666665,3000
ackley,randomized_straddle,2,71,0.2031,0.8236,1.3100941310865688,0.452,1000,0.4185,2000,0.38266666666666665,3000
ackley,randomized_straddle,2,72,0.2018,0.8077,1.3100941310865688,0.454,1000,0.4195,2000,0.38333333333333336,3000
ackley,randomized_straddle,2,73,0.2072,0.8222,1.3100941310865688,0.456,1000,0.4215,2000,0.3863333333333333,3000
ackley,randomized_straddle,2,74,0.2063,0.82,1.3100941310865688,0.452,1000,0.418,2000,0.38566666666666666,3000
ackley,randomized_straddle,2,75,0.2024,0.7984,1.3100941310865688,0.453,1000,0.417,2000,0.381,3000
ackley,randomized_straddle,2,76,0.2027,0.8026,1.3100941310865688,0.453,1000,0.4185,2000,0.381,3000
ackley,randomized_straddle,2,77,0.1985,0.7716,1.3100941310865688,0.441,1000,0.407,2000,0.37133333333333335,3000
ackley,randomized_straddle,2,78,0.1969,0.7646,1.3100941310865688,0.442,1000,0.407,2000,0.372,3000
ackley,randomized_straddle,2,79,0.1908,0.7265,1.3100941310865688,0.438,1000,0.404,2000,0.36766666666666664,3000
ackley,randomized_straddle,2,80,0.189,0.7423,1.3100941310865688,0.449,1000,0.4075,2000,0.368,3000
ackley,randomized_straddle,3,12,0.4378,0.9997,1.2942599637845817,0.508,1000,0.497,2000,0.4886666666666667,3000
ackley,randomized_straddle,3,13,0.426,0.9997,1.2942599637845817,0.497,1000,0.4885,2000,0.48133333333333334,3000
ackley,randomized_straddle,3,14,0.424,0.9997,1.2942599637845817,0.497,1000,0.49,2000,0.487,3000
ackley,randomized_straddle,3,15,0.4295,0.9997,1.2942599637845817,0.504,1000,0.4895,2000,0.487,3000
ackley,randomized_straddle,3,16,0.4231,0.9997,1.2942599637845817,0.505,1000,0.489,2000,0.4846666666666667,3000
ackley,randomized_straddle,3,17,0.4172,0.9997,1.2942599637845817,0.501,1000,0.4865,2000,0.482,3000
ackley,randomized_straddle,3,18,0.4144,0.9997,1.2942599637845817,0.5,1000,0.4855,2000,0.482,3000
ackley,randomized_straddle,3,19,0.4139,0.9997,1.2942599637845817,0.5,1000,0.484,2000,0.48133333333333334,3000
ackley,randomized_straddle,3,20,0.407,0.9997,1.2942599637845817,0.501,1000,0.4875,2000,0.48,3000
ackley,randomized_straddle,3,21,0.4087,0.9997,1.2942599637845817,0.502,1000,0.4855,2000,0.4796666666666667,3000
ackley,randomized_straddle,3,22,0.4049,0.9997,1.2942599637845817,0.498,1000,0.4845,2000,0.4776666666666667,3000
ackley,randomized_straddle,3,23,0.3998,0.9997,1.2942599637845817,0.494,1000,0.4785,2000,0.4706666666666667,3000
ackley,randomized_straddle,3,24,0.3837,0.9997,1.2942599637845817,0.487,1000,0.4705,2000,0.4646666666666667,3000
ackley,randomized_straddle,3,25,0.3719,0.9997,1.2942599637845817,0.485,1000,0.4745,2000,0.4653333333333333,3000
ackley,randomized_straddle,3,26,0.3673,0.9997,1.2942599637845817,0.483,1000,0.4725,2000,0.464,3000
ackley,randomized_straddle,3,27,0.3663,0.9997,1.2942599637845817,0.482,1000,0.4735,2000,0.463,3000
ackley,randomized_straddle,3,28,0.358,0.9997,1.2942599637845817,0.48,1000,0.4705,2000,0.46,3000
ackley,randomized_straddle,3,29,0.3314,0.9997,1.2942599637845817,0.478,1000,0.4625,2000,0.453,3000
ackley,randomized_straddle,3,30,0.3308,0.9997,1.2942599637845817,0.48,1000,0.4625,2000,0.45066666666666666,3000
ackley,randomized_straddle,3,31,0.3273,0.9997,1.2942599637845817,0.487,1000,0.4655,2000,0.45166666666666666,3000
ackley,randomized_straddle,3,32,0.3271,0.9997,1.2942599637845817,0.489,1000,0.4675,2000,0.45366666666666666,3000
ackley,randomized_straddle,3,33,0.3126,0.9997,1.2942599637845817,0.494,1000,0.466,2000,0.451,3000
ackley,randomized_straddle,3,34,0.3107,0.9997,1.2942599637845817,0.493,1000,0.4645,2000,0.4493333333333333,3000
ackley,randomized_straddle,3,35,0.3065,0.9997,1.2942599637845817,0.495,1000,0.462,2000,0.44733333333333336,3000
ackley,randomized_straddle,3,36,0.3068,0.9997,1.2942599637845817,0.494,1000,0.4625,2000,0.44766666666666666,3000
ackley,randomized_straddle,3,37,0.3058,0.9997,1.2942599637845817,0.49,1000,0.459,2000,0.446,3000
ackley,randomized_straddle,3,38,0.2916,0.9997,1.2942599637845817,0.494,1000,0.459,2000,0.444,3000
ackley,randomized_straddle,3,39,0.2948,0.9997,1.2942599637845817,0.489,1000,0.4575,2000,0.44433333333333336,3000
ackley,randomized_straddle,3,40,0.2934,0.9997,1.2942599637845817,0.489,1000,0.4575,2000,0.44466666666666665,3000
ackley,randomized_straddle,3,41,0.2938,0.9997,1.2942599637845817,0.491,1000,0.4575,2000,0.44566666666666666,3000
ackley,randomized_straddle,3,42,0.2981,0.9996,1.2942599637845817,0.489,1000,0.4575,2000,0.447,3000
ackley,randomized_straddle,3,43,0.2934,0.9996,1.2942599637845817,0.489,1000,0.4565,2000,0.44566666666666666,3000
ackley,randomized_straddle,3,44,0.2982,0.9995,1.2942599637845817,0.487,1000,0.46,2000,0.44866666666666666,3000
ackley,randomized_straddle,3,45,0.3003,0.9995,1.2942599637845817,0.488,1000,0.4645,2000,0.45166666666666666,3000
ackley,randomized_straddle,3,46,0.2917,0.9995,1.2942599637845817,0.489,1000,0.4635,2000,0.44666666666666666,3000
ackley,randomized_straddle,3,47,0.2866,0.9995,1.2942599637845817,0.49,1000,0.4615,2000,0.44633333333333336,3000
ackley,randomized_straddle,3,48,0.2791,0.9995,1.2942599637845817,0.489,1000,0.46,2000,0.444,3000
ackley,randomized_straddle,3,49,0.2748,0.9995,1.2942599637845817,0.493,1000,0.4625,2000,0.44366666666666665,3000
ackley,randomized_straddle,3,50,0.2737,0.9995,1.2942599637845817,0.493,1000,0.4625,2000,0.44366666666666665,3000
ackley,randomized_straddle,3,51,0.276,0.9995,1.2942599637845817,0.494,1000,0.4665,2000,0.447,3000
ackley,randomized_straddle,3,52,0.2725,0.9995,1.2942599637845817,0.499,1000,0.4675,2000,0.44733333333333336,3000
ackley,randomized_straddle,3,53,0.2691,0.9995,1.2942599637845817,0.502,1000,0.467,2000,0.44533333333333336,3000
ackley,randomized_straddle,3,54,0.2717,0.9994,1.2942599637845817,0.506,1000,0.469,2000,0.44766666666666666,3000
ackley,randomized_straddle,3,55,0.2704,0.9994,1.2942599637845817,0.505,1000,0.4685,2000,0.447,3000
ackley,randomized_straddle,3,56,0.267,0.9994,1.2942599637845817,0.502,1000,0.4655,2000,0.443,3000
ackley,randomized_straddle,3,57,0.2671,0.9994,1.2942599637845817,0.504,1000,0.467,2000,0.445,3000
ackley,randomized_straddle,3,58,0.1803,0.7946,1.2942599637845817,0.471,1000,0.4325,2000,0.3893333333333333,3000
ackley,randomized_straddle,3,59,0.1825,0.771,1.2942599637845817,0.476,1000,0.436,2000,0.393,3000
ackley,randomized_straddle,3,60,0.1808,0.7394,1.2942599637845817,0.469,1000,0.436,2000,0.3933333333333333,3000
ackley,randomized_straddle,3,61,0.1749,0.7143,1.2942599637845817,0.467,1000,0.4315,2000,0.38666666666666666,3000
ackley,randomized_straddle,3,62,0.1695,0.7217,1.2942599637845817,0.469,1000,0.43,2000,0.38533333333333336,3000
ackley,randomized_straddle,3,63,0.1752,0.729,1.2942599637845817,0.468,1000,0.436,2000,0.3943333333333333,3000
ackley,randomized_straddle,3,64,0.171,0.7026,1.2942599637845817,0.459,1000,0.4295,2000,0.389,3000
ackley,randomized_straddle,3,65,0.1756,0.7132,1.2942599637845817,0.453,1000,0.434,2000,0.39266666666666666,3000
ackley,randomized_straddle,3,66,0.1755,0.7458,1.2942599637845817,0.459,1000,0.435,2000,0.3933333333333333,3000
ackley,randomized_straddle,3,67,0.1697,0.7176,1.2942599637845817,0.455,1000,0.4295,2000,0.387,3000
ackley,randomized_straddle,3,68,0.1733,0.7206,1.2942599637845817,0.467,1000,0.438,2000,0.39166666666666666,3000
ackley,randomized_straddle,3,69,0.1712,0.7017,1.2942599637845817,0.467,1000,0.438,2000,0.39166666666666666,3000
ackley,randomized_straddle,3,70,0.1747,0.6841,1.2942599637845817,0.469,1000,0.442,2000,0.39566666666666667,3000
ackley,randomized_straddle,3,71,0.1727,0.6762,1.2942599637845817,0.465,1000,0.4375,2000,0.39166666666666666,3000
ackley,randomized_straddle,3,72,0.1703,0.6674,1.2942599637845817,0.462,1000,0.434,2000,0.3903333333333333,3000
ackley,randomized_straddle,3,73,0.172,0.693,1.2942599637845817,0.456,1000,0.4255,2000,0.3863333333333333,3000
ackley,randomized_straddle,3,74,0.1719,0.6798,1.2942599637845817,0.457,1000,0.425,2000,0.38766666666666666,3000
ackley,randomized_straddle,3,75,0.1675,0.6488,1.2942599637845817,0.445,1000,0.4165,2000,0.37866666666666665,3000
ackley,randomized_straddle,3,76,0.1802,0.6754,1.2942599637845817,0.457,1000,0.432,2000,0.39566666666666667,3000
ackley,randomized_straddle,3,77,0.1777,0.6632,1.2942599637845817,0.458,1000,0.4305,2000,0.39266666666666666,3000
ackley,randomized_straddle,3,78,0.1739,0.6431,1.2942599637845817,0.45,1000,0.425,2000,0.38466666666666666,3000
ackley,randomized_straddle,3,79,0.1731,0.6381,1.2942599637845817,0.449,1000,0.424,2000,0.38666666666666666,3000
ackley,randomized_straddle,3,80,0.1707,0.6399,1.2942599637845817,0.452,1000,0.422,2000,0.38266666666666665,3000
ackley,randomized_straddle,4,12,0.3999,0.9983,1.2763216763702943,0.482,1000,0.4715,2000,0.471,3000
ackley,randomized_straddle,4,13,0.3913,0.9981,1.2763216763702943,0.47,1000,0.4665,2000,0.4633333333333333,3000
ackley,randomized_straddle,4,14,0.3781,0.9979,1.2763216763702943,0.47,1000,0.463,2000,0.4593333333333333,3000
ackley,randomized_straddle,4,15,0.3657,0.9977,1.2763216763702943,0.47,1000,0.462,2000,0.454,3000
ackley,randomized_straddle,4,16,0.3653,0.9974,1.2763216763702943,0.469,1000,0.462,2000,0.4563333333333333,3000
ackley,randomized_straddle,4,17,0.3629,0.9974,1.2763216763702943,0.479,1000,0.4675,2000,0.459,3000
ackley,randomized_straddle,4,18,0.3636,0.9974,1.2763216763702943,0.476,1000,0.468,2000,0.45866666666666667,3000
ackley,randomized_straddle,4,19,0.3632,0.997,1.2763216763702943,0.476,1000,0.4675,2000,0.458,3000
ackley,randomized_straddle,4,20,0.3711,0.9964,1.2763216763702943,0.475,1000,0.4645,2000,0.45466666666666666,3000
ackley,randomized_straddle,4,21,0.3552,0.9964,1.2763216763702943,0.47,1000,0.4535,2000,0.44533333333333336,3000
ackley,randomized_straddle,4,22,0.3522,0.9962,1.2763216763702943,0.467,1000,0.452,2000,0.44433333333333336,3000
ackley,randomized_straddle,4,23,0.3538,0.996,1.2763216763702943,0.465,1000,0.4525,2000,0.44433333333333336,3000
ackley,randomized_straddle,4,24,0.3526,0.9958,1.2763216763702943,0.465,1000,0.4535,2000,0.446,3000
ackley,randomized_straddle,4,25,0.3392,0.9959,1.2763216763702943,0.453,1000,0.442,2000,0.43433333333333335,3000
ackley,randomized_straddle,4,26,0.3337,0.9958,1.2763216763702943,0.457,1000,0.446,2000,0.43666666666666665,3000
ackley,randomized_straddle,4,27,0.3501,0.99,1.2763216763702943,0.46,1000,0.452,2000,0.44333333333333336,3000
ackley,randomized_straddle,4,28,0.3266,0.9919,1.2763216763702943,0.453,1000,0.4435,2000,0.43233333333333335,3000
ackley,randomized_straddle,4,29,0.3272,0.9877,1.2763216763702943,0.457,1000,0.4395,2000,0.43333333333333335,3000
ackley,randomized_straddle,4,30,0.3093,0.9896,1.2763216763702943,0.448,1000,0.4305,2000,0.426,3000
ackley,randomized_straddle,4,31,0.2799,0.8074,1.2763216763702943,0.455,1000,0.4425,2000,0.425,3000
ackley,randomized_straddle,4,32,0.2767,0.9028,1.2763216763702943,0.45,1000,0.4385,2000,0.42333333333333334,3000
ackley,randomized_straddle,4,33,0.2741,0.9158,1.2763216763702943,0.455,1000,0.4395,2000,0.4216666666666667,3000
ackley,randomized_straddle,4,34,0.28,0.9724,1.2763216763702943,0.46,1000,0.4375,2000,0.41933333333333334,3000
ackley,randomized_straddle,4,35,0.2897,0.9687,1.2763216763702943,0.467,1000,0.443,2000,0.4266666666666667,3000
ackley,randomized_straddle,4,36,0.2889,0.9543,1.2763216763702943,0.463,1000,0.4435,2000,0.42766666666666664,3000
ackley,randomized_straddle,4,37,0.2797,0.8885,1.2763216763702943,0.471,1000,0.447,2000,0.427,3000
ackley,randomized_straddle,4,38,0.2744,0.8642,1.2763216763702943,0.465,1000,0.441,2000,0.425,3000
ackley,randomized_straddle,4,39,0.2812,0.892,1.2763216763702943,0.473,1000,0.442,2000,0.42933333333333334,3000
ackley,randomized_straddle,4,40,0.2697,0.8789,1.2763216763702943,0.471,1000,0.439,2000,0.4256666666666667,3000
ackley,randomized_straddle,4,41,0.2664,0.8812,1.2763216763702943,0.474,1000,0.4405,2000,0.425,3000
ackley,randomized_straddle,4,42,0.2667,0.8568,1.2763216763702943,0.493,1000,0.453,2000,0.43033333333333335,3000
ackley,randomized_straddle,4,43,0.2677,0.9155,1.2763216763702943,0.484,1000,0.445,2000,0.42433333333333334,3000
ackley,randomized_straddle,4,44,0.2539,0.8685,1.2763216763702943,0.485,1000,0.4435,2000,0.4166666666666667,3000
ackley,randomized_straddle,4,45,0.2509,0.8247,1.2763216763702943,0.484,1000,0.4395,2000,0.416,3000
ackley,randomized_straddle,4,46,0.2483,0.8323,1.2763216763702943,0.479,1000,0.4345,2000,0.4103333333333333,3000
ackley,randomized_straddle,4,47,0.2441,0.8368,1.2763216763702943,0.481,1000,0.4345,2000,0.4096666666666667,3000
ackley,randomized_straddle,4,48,0.2431,0.8209,1.2763216763702943,0.476,1000,0.431,2000,0.4066666666666667,3000
ackley,randomized_straddle,4,49,0.2315,0.8728,1.2763216763702943,0.469,1000,0.426,2000,0.405,3000
ackley,randomized_straddle,4,50,0.2165,0.8545,1.2763216763702943,0.463,1000,0.4225,2000,0.3973333333333333,3000
ackley,randomized_straddle,4,51,0.2132,0.822,1.2763216763702943,0.468,1000,0.4195,2000,0.3943333333333333,3000
ackley,randomized_straddle,4,52,0.2095,0.8031,1.2763216763702943,0.452,1000,0.4105,2000,0.38666666666666666,3000
ackley,randomized_straddle,4,53,0.2127,0.8057,1.2763216763702943,0.45,1000,0.4095,2000,0.38966666666666666,3000
ackley,randomized_straddle,4,54,0.2145,0.8586,1.2763216763702943,0.446,1000,0.4065,2000,0.3873333333333333,3000
ackley,randomized_straddle,4,55,0.2028,0.8225,1.2763216763702943,0.451,1000,0.408,2000,0.38333333333333336,3000
ackley,randomized_straddle,4,56,0.2008,0.8272,1.2763216763702943,0.451,1000,0.406,2000,0.38033333333333336,3000
ackley,randomized_straddle,4,57,0.1947,0.8274,1.2763216763702943,0.44,1000,0.4015,2000,0.37433333333333335,3000
ackley,randomized_straddle,4,58,0.1972,0.8165,1.2763216763702943,0.446,1000,0.407,2000,0.38066666666666665,3000
ackley,randomized_straddle,4,59,0.1955,0.8041,1.2763216763702943,0.45,1000,0.409,2000,0.38033333333333336,3000
ackley,randomized_straddle,4,60,0.1952,0.7815,1.2763216763702943,0.46,1000,0.4165,2000,0.386,3000
ackley,randomized_straddle,4,61,0.1877,0.7585,1.2763216763702943,0.456,1000,0.407,2000,0.37666666666666665,3000
ackley,randomized_straddle,4,62,0.194,0.7736,1.2763216763702943,0.454,1000,0.411,2000,0.38033333333333336,3000
ackley,randomized_straddle,4,63,0.1929,0.7557,1.2763216763702943,0.459,1000,0.4135,2000,0.37966666666666665,3000
ackley,randomized_straddle,4,64,0.1963,0.7772,1.2763216763702943,0.468,1000,0.4235,2000,0.38666666666666666,3000
ackley,randomized_straddle,4,65,0.1928,0.7539,1.2763216763702943,0.466,1000,0.4175,2000,0.38166666666666665,3000
ackley,randomized_straddle,4,66,0.1959,0.7521,1.2763216763702943,0.473,1000,0.4205,2000,0.38466666666666666,3000
ackley,randomized_straddle,4,67,0.1923,0.8008,1.2763216763702943,0.469,1000,0.4205,2000,0.386,3000
ackley,randomized_straddle,4,68,0.1904,0.8038,1.2763216763702943,0.467,1000,0.419,2000,0.383,3000
ackley,randomized_straddle,4,69,0.1892,0.795,1.2763216763702943,0.465,1000,0.417,2000,0.38,3000
ackley,randomized_straddle,4,70,0.1838,0.7939,1.2763216763702943,0.472,1000,0.4145,2000,0.37566666666666665,3000
ackley,randomized_straddle,4,71,0.1835,0.8251,1.2763216763702943,0.467,1000,0.4115,2000,0.37533333333333335,3000
ackley,randomized_straddle,4,72,0.1825,0.8235,1.2763216763702943,0.466,1000,0.412,2000,0.37466666666666665,3000
ackley,randomized_straddle,4,73,0.1787,0.8038,1.2763216763702943,0.461,1000,0.4115,2000,0.37266666666666665,3000
ackley,randomized_straddle,4,74,0.1773,0.7985,1.2763216763702943,0.456,1000,0.409,2000,0.36966666666666664,3000
ackley,randomized_straddle,4,75,0.1747,0.7512,1.2763216763702943,0.461,1000,0.4105,2000,0.36966666666666664,3000
ackley,randomized_straddle,4,76,0.1734,0.7443,1.2763216763702943,0.457,1000,0.406,2000,0.36666666666666664,3000
ackley,randomized_straddle,4,77,0.173,0.7323,1.2763216763702943,0.459,1000,0.406,2000,0.366,3000
ackley,randomized_straddle,4,78,0.1709,0.7431,1.2763216763702943,0.464,1000,0.4085,2000,0.367,3000
ackley,randomized_straddle,4,79,0.1688,0.7668,1.2763216763702943,0.468,1000,0.4075,2000,0.3626666666666667,3000
ackley,randomized_straddle,4,80,0.1702,0.7828,1.2763216763702943,0.473,1000,0.414,2000,0.366,3000
ackley,expected_feasibility,0,12,0.3981,0.8983,1.3061357716661417,0.493,1000,0.492,2000,0.4776666666666667,3000
ackley,expected_feasibility,0,13,0.39,0.8937,1.3061357716661417,0.488,1000,0.4885,2000,0.4706666666666667,3000
ackley,expected_feasibility,0,14,0.3853,0.8959,1.3061357716661417,0.483,1000,0.483,2000,0.4696666666666667,3000
ackley,expected_feasibility,0,15,0.362,0.9189,1.3061357716661417,0.47,1000,0.47,2000,0.458,3000
ackley,expected_feasibility,0,16,0.3451,0.9271,1.3061357716661417,0.473,1000,0.4645,2000,0.45066666666666666,3000
ackley,expected_feasibility,0,17,0.3276,0.9394,1.3061357716661417,0.475,1000,0.464,2000,0.445,3000
ackley,expected_feasibility,0,18,0.3218,0.9267,1.3061357716661417,0.471,1000,0.4665,2000,0.44733333333333336,3000
ackley,expected_feasibility,0,19,0.3085,0.926,1.3061357716661417,0.462,1000,0.4585,2000,0.44133333333333336,3000
ackley,expected_feasibility,0,20,0.3019,0.8967,1.3061357716661417,0.455,1000,0.457,2000,0.43766666666666665,3000
ackley,expected_feasibility,0,21,0.2793,0.9285,1.3061357716661417,0.464,1000,0.456,2000,0.429,3000
ackley,expected_feasibility,0,22,0.2823,0.898,1.3061357716661417,0.457,1000,0.4545,2000,0.43066666666666664,3000
ackley,expected_feasibility,0,23,0.2968,0.8893,1.3061357716661417,0.454,1000,0.457,2000,0.43766666666666665,3000
ackley,expected_feasibility,0,24,0.3078,0.8435,1.3061357716661417,0.455,1000,0.4555,2000,0.43966666666666665,3000
ackley,expected_feasibility,0,25,0.2856,0.9006,1.3061357716661417,0.462,1000,0.4565,2000,0.432,3000
ackley,expected_feasibility,0,26,0.2795,0.8846,1.3061357716661417,0.457,1000,0.4555,2000,0.43033333333333335,3000
ackley,expected_feasibility,0,27,0.2746,0.8968,1.3061357716661417,0.456,1000,0.4535,2000,0.42933333333333334,3000
ackley,expected_feasibility,0,28,0.2703,0.9117,1.3061357716661417,0.456,1000,0.451,2000,0.4226666666666667,3000
ackley,expected_feasibility,0,29,0.2715,0.9272,1.3061357716661417,0.463,1000,0.4575,2000,0.42833333333333334,3000
ackley,expected_feasibility,0,30,0.2635,0.9168,1.3061357716661417,0.461,1000,0.453,2000,0.424,3000
ackley,expected_feasibility,0,31,0.2421,0.9481,1.3061357716661417,0.453,1000,0.4495,2000,0.419,3000
ackley,expected_feasibility,0,32,0.226,0.9643,1.3061357716661417,0.462,1000,0.4475,2000,0.4083333333333333,3000
ackley,expected_feasibility,0,33,0.2345,0.9463,1.3061357716661417,0.455,1000,0.4465,2000,0.414,3000
ackley,expected_feasibility,0,34,0.2378,0.9147,1.3061357716661417,0.453,1000,0.4455,2000,0.414,3000
ackley,expected_feasibility,0,35,0.2434,0.9058,1.3061357716661417,0.447,1000,0.438,2000,0.4086666666666667,3000
ackley,expected_feasibility,0,36,0.2415,0.8629,1.3061357716661417,0.452,1000,0.4385,2000,0.405,3000
ackley,expected_feasibility,0,37,0.2449,0.8856,1.3061357716661417,0.47,1000,0.446,2000,0.41233333333333333,3000
ackley,expected_feasibility,0,38,0.2336,0.9251,1.3061357716661417,0.476,1000,0.446,2000,0.4066666666666667,3000
ackley,expected_feasibility,0,39,0.2328,0.899,1.3061357716661417,0.482,1000,0.448,2000,0.408,3000
ackley,expected_feasibility,0,40,0.2275,0.8761,1.3061357716661417,0.487,1000,0.4435,2000,0.4013333333333333,3000
ackley,expected_feasibility,0,41,0.226,0.8704,1.3061357716661417,0.484,1000,0.4455,2000,0.4,3000
ackley,expected_feasibility,0,42,0.2237,0.8559,1.3061357716661417,0.478,1000,0.443,2000,0.3993333333333333,3000
ackley,expected_feasibility,0,43,0.2275,0.8648,1.3061357716661417,0.481,1000,0.4465,2000,0.4023333333333333,3000
ackley,expected_feasibility,0,44,0.2253,0.8436,1.3061357716661417,0.49,1000,0.4515,2000,0.4026666666666667,3000
ackley,expected_feasibility,0,45,0.2193,0.8778,1.3061357716661417,0.481,1000,0.4475,2000,0.3993333333333333,3000
ackley,expected_feasibility,0,46,0.2344,0.8934,1.3061357716661417,0.484,1000,0.452,2000,0.4096666666666667,3000
ackley,expected_feasibility,0,47,0.2349,0.8668,1.3061357716661417,0.486,1000,0.4525,2000,0.4096666666666667,3000
ackley,expected_feasibility,0,48,0.2325,0.8864,1.3061357716661417,0.488,1000,0.454,2000,0.409,3000
ackley,expected_feasibility,0,49,0.2303,0.9019,1.3061357716661417,0.492,1000,0.452,2000,0.4056666666666667,3000
ackley,expected_feasibility,0,50,0.2284,0.8861,1.3061357716661417,0.493,1000,0.4535,2000,0.406,3000
ackley,expected_feasibility,0,51,0.2247,0.8665,1.3061357716661417,0.487,1000,0.4505,2000,0.4033333333333333,3000
ackley,expected_feasibility,0,52,0.2206,0.8628,1.3061357716661417,0.485,1000,0.444,2000,0.39866666666666667,3000
ackley,expected_feasibility,0,53,0.2176,0.8566,1.3061357716661417,0.485,1000,0.4435,2000,0.39666666666666667,3000
ackley,expected_feasibility,0,54,0.2179,0.8317,1.3061357716661417,0.484,1000,0.446,2000,0.3963333333333333,3000
ackley,expected_feasibility,0,55,0.2212,0.8298,1.3061357716661417,0.48,1000,0.4445,2000,0.3973333333333333,3000
ackley,expected_feasibility,0,56,0.2206,0.8543,1.3061357716661417,0.48,1000,0.4445,2000,0.39966666666666667,3000
ackley,expected_feasibility,0,57,0.2172,0.8367,1.3061357716661417,0.481,1000,0.444,2000,0.398,3000
ackley,expected_feasibility,0,58,0.2061,0.8339,1.3061357716661417,0.473,1000,0.4355,2000,0.39066666666666666,3000
ackley,expected_feasibility,0,59,0.2092,0.8119,1.3061357716661417,0.476,1000,0.4375,2000,0.39366666666666666,3000
ackley,expected_feasibility,0,60,0.211,0.8287,1.3061357716661417,0.47,1000,0.4335,2000,0.3913333333333333,3000
ackley,expected_feasibility,0,61,0.2129,0.8132,1.3061357716661417,0.477,1000,0.4395,2000,0.3963333333333333,3000
ackley,expected_feasibility,0,62,0.2001,0.7916,1.3061357716661417,0.48,1000,0.4395,2000,0.38966666666666666,3000
ackley,expected_feasibility,0,63,0.1994,0.7746,1.3061357716661417,0.483,1000,0.4415,2000,0.3893333333333333,3000
ackley,expected_feasibility,0,64,0.2008,0.7659,1.3061357716661417,0.48,1000,0.439,2000,0.392,3000
ackley,expected_feasibility,0,65,0.2081,0.7721,1.3061357716661417,0.476,1000,0.4395,2000,0.395,3000
ackley,expected_feasibility,0,66,0.2064,0.7846,1.3061357716661417,0.477,1000,0.44,2000,0.3963333333333333,3000
ackley,expected_feasibility,0,67,0.2067,0.7553,1.3061357716661417,0.483,1000,0.4435,2000,0.39966666666666667,3000
ackley,expected_feasibility,0,68,0.2065,0.7404,1.3061357716661417,0.48,1000,0.441,2000,0.399,3000
ackley,expected_feasibility,0,69,0.2012,0.7778,1.3061357716661417,0.471,1000,0.432,2000,0.38966666666666666,3000
ackley,expected_feasibility,0,70,0.2002,0.771,1.3061357716661417,0.471,1000,0.4315,2000,0.38866666666666666,3000
ackley,expected_feasibility,0,71,0.204,0.755,1.3061357716661417,0.476,1000,0.4365,2000,0.39366666666666666,3000
ackley,expected_feasibility,0,72,0.2016,0.7317,1.3061357716661417,0.478,1000,0.4365,2000,0.392,3000
ackley,expected_feasibility,0,73,0.2071,0.7256,1.3061357716661417,0.484,1000,0.4405,2000,0.397,3000
