experiment_name,partition,P,VX,LS,ST,has_keyhole,physical_target_extraction_success,ready__max_depth,value__max_depth,ready__G3,value__G3,primary_ready,secondary_g3_ready,primary_exclusion_reasons,g3_exclusion_reasons,input_tuple_sha256,input_group_size,source_label_modified,simulation_silently_removed,depth_formula,T0_definition,active_region_definition,exact_sph_v2_revision
P-55p2363598851_VX-0p252312006514_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-7p41059847866e-06_H-fb250c7cf9,old-data-local,55.2363598851,0.252312006514,4.5e-05,300.0,False,True,True,38.87718,True,34.89289,True,True,,,1ca76e88609df061470a6753729b1b9cba1eaa83b7759308621e6d05bd78e333,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-59p3859586774_VX-0p222677981218_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-8p39680224058e-06_H-306f9d252b,old-data-local,59.3859586774,0.222677981218,4.5e-05,300.0,False,True,True,42.655570000000004,True,38.873135,True,True,,,d485c5bb5d2ed354cec16c83343bf3195014860be312a345e494be278e0316af,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-63p4364244112_VX-0p87794698955_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p12972194663e-06_H-306f9d252b,old-data-local,63.4364244112,0.87794698955,4.5e-05,300.0,False,True,True,23.29158,True,22.955505000000002,True,True,,,044f2d5fd0f77640148b3edeb4f2c654fd9660e5fa33e311bbc04db73a39c539,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-67p3007401579_VX-0p639039009111_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p92592931724e-06_H-306f9d252b,old-data-local,67.3007401579,0.639039009111,4.5e-05,300.0,False,True,True,31.17366,True,30.90583,True,True,,,caf75e62961b0fa4c67a003f791edecf8b9057c95fa9372c0dc5ef917178aa89,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-71p6599397131_VX-0p537693260466_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p47741567376e-06_H-306f9d252b,old-data-local,71.6599397131,0.537693260466,4.5e-05,300.0,False,True,True,35.407799999999995,True,34.89514,True,True,,,cd899ef5354544362025b8d27bd112a71e30a5e0c76668b77a624e247e5c1617,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-71p8781037338_VX-0p56768277259_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p29371096306e-06_H-306f9d252b,old-data-local,71.8781037338,0.56768277259,4.5e-05,300.0,False,True,True,35.37937,True,34.942455,True,True,,,b0bde0f06571f6d179e82065cef758e1144ad78a2185a61abcdf8dbe46e10250,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-72p876222127_VX-0p956216556443_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-1p95539698515e-06_H-306f9d252b,old-data-local,72.876222127,0.956216556443,4.5e-05,300.0,False,True,True,27.390269999999997,True,27.029755,True,True,,,bfe2b860c64985879053f6c31a75406a8b7c43ca08da2f55ee48ac324d4fe3ef,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-74p5163352518_VX-0p201002332148_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-9p30229491189e-06_H-fb250c7cf9,old-data-local,74.5163352518,0.201002332148,4.5e-05,300.0,False,True,True,50.88814,True,46.927385,True,True,,,45ba3c685d0e88eadd2d52c9ae69538e16226ce1523df53dca770bb1cd6b30b5,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-76p2867092863_VX-0p693142102976_LS-5p97726511316e-05_ST-352p808802476_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p95978585387e-06_H-0744488b5e,old-data-local,76.2867092863,0.693142102976,5.97726511316e-05,352.808802476,False,True,True,27.40172,True,26.95717,True,True,,,624d0fbf8070c0563afcabab31438ce2d1cf82aa117233004106805c1ee2dd32,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-77p1412079225_VX-0p963213148682_LS-8p58459875102e-05_ST-347p110895162_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p00836248925e-06_H-8eb307dfff,old-data-local,77.1412079225,0.963213148682,8.58459875102e-05,347.110895162,False,True,True,19.03058,True,18.56064,True,True,,,e378df7f2a5442bc156776acbe1f7da41a6a95172d080329a1d6198dd41b0ad9,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-77p2146242418_VX-0p855104240805_LS-5p17451748821e-05_ST-369p375740917_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p64155850575e-06_H-f404b6f8f4,old-data-local,77.2146242418,0.855104240805,5.17451748821e-05,369.375740917,False,True,True,27.419900000000002,True,26.963865,True,True,,,dda071e887212ac69ab7ede20b8aa693369cb1627b6e65abea1ef6b159a75526,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-77p6071708937_VX-0p433253784538_LS-7p48831675656e-05_ST-344p207921637_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p11346300371e-05_H-5958772c6a,old-data-local,77.6071708937,0.433253784538,7.48831675656e-05,344.207921637,False,True,True,34.68217,True,34.43542,True,True,,,b7aae0a0228f6c7ab25d860b131526d374aa72ab77715fb88c2b753d318efb80,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-78p18378444_VX-0p804643363326_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p32374124592e-06_H-b0e5aed98c,old-data-local,78.18378444,0.804643363326,4.5e-05,300.0,False,True,True,31.42675,True,30.913105,True,True,,,88b0b1d549ab6ae611c9ddc6730ce0de7b68c09b743b92aaff447d34a0f18ef9,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-78p3109819881_VX-0p819836919071_LS-8p42620704062e-05_ST-359p367913591_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p88424415978e-06_H-cedd8dc36d,old-data-local,78.3109819881,0.819836919071,8.42620704062e-05,359.367913591,False,True,True,19.117600000000003,True,18.9878,True,True,,,0de1193f87715609f2f3467b5ae0ab77e40ea3433be80a78e9588103dedd8f84,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-79p1315856604_VX-0p738156089448_LS-4p61026192486e-05_ST-370p648100327_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p53536653287e-06_H-0d7d85a8f4,old-data-local,79.1315856604,0.738156089448,4.61026192486e-05,370.648100327,False,True,True,35.37865,True,34.883995,True,True,,,71c7d47ba5897f1ed1de9fa3ccfffcc2c1a4a8d637aaa1c0bafc2950a7a2aeb2,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-82p6239965333_VX-0p567384090403_LS-6p29636633496e-05_ST-368p216750002_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p50238962391e-06_H-e6df4d4a2d,old-data-local,82.6239965333,0.567384090403,6.29636633496e-05,368.216750002,False,True,True,34.90841,True,34.75299,True,True,,,75613fb283eca6b3d405db2472e628bb3af87228d575cbe29e1b13b6c59a3b00,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-83p4130417347_VX-0p322492976823_LS-7p74299080266e-05_ST-371p281013063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p49588392607e-05_H-b41989dc4b,old-data-local,83.4130417347,0.322492976823,7.74299080266e-05,371.281013063,False,True,True,39.07992,True,38.86547,True,True,,,a8a46a859368d9b8dbde7d55bf7237bf3987738eb1b7c69861c801e4c5a93465,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-85p9171141482_VX-0p437191097118_LS-7p49853263212e-05_ST-320p146293033_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p10343523343e-05_H-d4c4d1b9c0,old-data-local,85.9171141482,0.437191097118,7.49853263212e-05,320.146293033,False,True,True,35.06996,True,34.897185,True,True,,,87de4eb762e026423dd1220ff8246475dedbbd0ab61f6899ad424a7bc38dd305,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-88p5362444224_VX-0p501389667448_LS-5p57799721508e-05_ST-306p707884961_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p62149983578e-06_H-1422635bbf,old-data-local,88.5362444224,0.501389667448,5.57799721508e-05,306.707884961,False,True,True,39.1488,True,38.89921,True,True,,,72043ab209f03bd6fdcc75dcbbd95e0ff6309e25c5356ba3fd59766254e067aa,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-89p9091669401_VX-0p254822282222_LS-4p87644701271e-05_ST-380p329545658_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p8931313859e-05_H-f4a4199ba7,old-data-local,89.9091669401,0.254822282222,4.87644701271e-05,380.329545658,False,True,True,47.01138,True,46.83899,True,True,,,64abd853b97bdd0948dbcac01a4f49175ed44e0dc71fb33923ee6a0d1bcafdba,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-90p076179662_VX-0p77719101666_LS-5p40074605054e-05_ST-384p823624425_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p20712347364e-06_H-765e346b33,old-data-local,90.076179662,0.77719101666,5.40074605054e-05,384.823624425,False,True,True,35.312870000000004,True,34.90632,True,True,,,dfc1e70d6a950682f934c7bd6c19d8a622e806319fbd971509550b5ba9540963,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-90p3577538021_VX-0p606625134218_LS-7p79676391387e-05_ST-345p062824899_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p95239156919e-06_H-e341aeefe6,old-data-local,90.3577538021,0.606625134218,7.79676391387e-05,345.062824899,False,True,True,31.068510000000003,True,30.85245,True,True,,,98fff18903e58341da18cee3e7e1d10860e435babc4cfd64f5415b98cf32e76a,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-91p2790923782_VX-0p717805590808_LS-4p80270969425e-05_ST-305p576577078_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p72065063966e-06_H-a55a682ac9,old-data-local,91.2790923782,0.717805590808,4.80270969425e-05,305.576577078,False,True,True,38.98432,True,38.848769999999995,True,True,,,d7b25779713663b6495786fc2140a7e9c51d2e5deb16448e33e12bef1637e3db,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-92p0306358058_VX-0p635786516528_LS-6p85874395416e-05_ST-348p651765165_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p58764220003e-06_H-8daf8adcd4,old-data-local,92.0306358058,0.635786516528,6.85874395416e-05,348.651765165,False,True,True,34.4968,True,34.35702,True,True,,,591b5ba2accd8aea7df7bffec19d977b6aa63ba3dfd4ccac145e8aaf7e572f87,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-93p2349412886_VX-0p318136092994_LS-6p37701091846e-05_ST-373p005608841_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p51637010363e-05_H-95ed9fb76f,old-data-local,93.2349412886,0.318136092994,6.37701091846e-05,373.005608841,False,True,True,47.05715,True,46.742110000000004,True,True,,,f8cf398c051af4ba54a314297af99398bd5fbaef75cddc2ade98fc5e7101a1b2,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-93p7887593651_VX-0p596649793105_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p13380310062e-06_H-306f9d252b,old-data-local,93.7887593651,0.596649793105,4.5e-05,300.0,False,True,True,46.63997,True,46.2354,True,True,,,8f8aae93bad7c119d7520bf64a6c6a8a5de642b6bd04dad7c03d89513cd3156c,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-95p3163706926_VX-0p805137875644_LS-4p85393429372e-05_ST-366p295455669_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p99167018339e-06_H-270d04032e,old-data-local,95.3163706926,0.805137875644,4.85393429372e-05,366.295455669,False,True,True,38.76792,True,38.5672,True,True,,,83992858a738a7443d9830625f8490969077c31943691b964a24040f06f5b16a,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-96p3048792257_VX-0p802808589305_LS-5p4654094879e-05_ST-371p269771919_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p00905454586e-06_H-24e0a43587,old-data-local,96.3048792257,0.802808589305,5.4654094879e-05,371.269771919,False,True,True,35.23861,True,34.936815,True,True,,,4abe710bbb8402e1f0e80d787429445b2a3a6dfba280112fa338d33bb63dc239,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-97p6596954152_VX-0p666705631564_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-2p80451054123e-06_H-b0e5aed98c,old-data-local,97.6596954152,0.666705631564,4.5e-05,300.0,False,True,True,43.13503,True,42.89072,True,True,,,f9e8b05add262cc231962d91a7ed4e51e5eea30fa76849b5a0f91c5d358d1805,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-98p2720448178_VX-0p404108184606_LS-6p2082238115e-05_ST-312p013044035_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p19376958616e-05_H-e0ed0fec98,old-data-local,98.2720448178,0.404108184606,6.2082238115e-05,312.013044035,False,True,True,46.95971,True,46.74359,True,True,,,adea11d2ad741239a5259751d40e98d61b9bbbe155872362031c44188b1368e9,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-98p5137427197_VX-0p87794698955_LS-7p93698578539e-05_ST-325p506902574_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p33865836642e-06_H-bf889bf790,old-data-local,98.5137427197,0.87794698955,7.93698578539e-05,325.506902574,False,True,True,27.19738,True,26.941025,True,True,,,f0545497fbbde5fd63922683faf5c986fe9f80d95dd487b3552d5f7986ccb6c1,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-98p6430415843_VX-0p873233253177_LS-7p66258838728e-05_ST-323p115187787_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p52443529316e-06_H-95ed9fb76f,old-data-local,98.6430415843,0.873233253177,7.66258838728e-05,323.115187787,False,True,True,26.999319999999997,True,26.87328,True,True,,,fbe3c09be4690266052aea7be1b946065e9c0c3dab3ce728e212b4cc7cc2a5d0,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-99p0936052974_VX-0p300439480401_LS-4p95355776339e-05_ST-340p036700638_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p60568797302e-05_H-701e6757d1,old-data-local,99.0936052974,0.300439480401,4.95355776339e-05,340.036700638,False,True,True,51.022310000000004,True,50.76388,True,True,,,5d2dfa7f89ac393d3664bda90535639e5c1a6804b455072b61e915f545239b24,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-99p5435087092_VX-0p559592851831_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p34132747676e-06_H-306f9d252b,old-data-local,99.5435087092,0.559592851831,4.5e-05,300.0,False,True,True,50.62823,True,50.316945000000004,True,True,,,25ea28463cf9d967e28e59d68eda3c533a7131b27fc84e015498b7ff89486529,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-99p7580068976_VX-0p617169232141_LS-5p71058654975e-05_ST-337p763092798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p81652803119e-06_H-765e346b33,old-data-local,99.7580068976,0.617169232141,5.71058654975e-05,337.763092798,False,True,True,42.93278,True,42.86211,True,True,,,4fb03147483f7f9fb257bde736d82f07cccf52732df1d63845671cf8b746cd86,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-100p408926704_VX-0p564694322144_LS-6p38706769001e-05_ST-381p633419878_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p54288845105e-06_H-790e4fd6dd,old-data-remote-clean,100.408926704,0.564694322144,6.38706769001e-05,381.633419878,False,True,True,43.33023,True,42.74644,True,True,,,edb17aefc616ea562de2987643ca39f26699f5f48e4553985355c8183bd3dc46,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-102p025474754_VX-0p424029390103_LS-7p94734719352e-05_ST-354p238131711_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13768543304e-05_H-6f31342894,old-data-remote-clean,102.025474754,0.424029390103,7.94734719352e-05,354.238131711,False,True,True,42.960010000000004,True,42.85997,True,True,,,a5e59561bd23113f1f2b57e181d17d2a617a2f290029c7a7cd4918fdcfd1ae82,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-102p449509144_VX-0p918837420936_LS-5p51471704636e-05_ST-339p471112188_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p25024394207e-06_H-b41981edcb,old-data-remote-clean,102.449509144,0.918837420936,5.51471704636e-05,339.471112188,False,True,True,35.38736,True,34.90918,True,True,,,891c7abeb1f2b75e005a5547056ae75c5bbd838ea53f3dd9326a84b55578ed4e,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-110p110895975_VX-0p451651242475_LS-8p6859144947e-05_ST-349p969995372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06810745755e-05_H-6f31342894,old-data-remote-clean,110.110895975,0.451651242475,8.6859144947e-05,349.969995372,False,True,True,42.907039999999995,True,42.768275,True,True,,,a58a4e5a5422bec94ea4db6eae6be2f408f76be1fab61b800459e9dfff08e8f5,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-110p131967455_VX-0p225166085115_LS-5p63312318207e-05_ST-326p092691949_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p14247212255e-05_H-b41981edcb,old-data-remote-clean,110.131967455,0.225166085115,5.63312318207e-05,326.092691949,False,True,True,55.02534,True,51.013490000000004,True,True,,,786585b2187ae9bff20519f859c73aee3363d3cbdc1188e4ce6db2caa1d770a1,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-118p139890353_VX-0p847347819728_LS-5p08934239386e-05_ST-372p913421628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69319999497e-06_H-d7a336064e,old-data-remote-clean,118.139890353,0.847347819728,5.08934239386e-05,372.913421628,False,True,True,43.08986,True,42.933704999999996,True,True,,,913da3acf55ff92dad7a3c07e356a668d7950514693f88d49d00c73c1f565d16,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-121p661876009_VX-0p281641526906_LS-7p16631028882e-05_ST-330p429005364_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p71285841829e-05_H-25d163a2a5,old-data-remote-clean,121.661876009,0.281641526906,7.16631028882e-05,330.429005364,False,True,True,54.959900000000005,True,54.81564,True,True,,,ffb36a3bcab6daf18635cb95d4808e4f1d848c01d08b8a623e59e3e9b89b11f4,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-126p512169142_VX-0p57236868357_LS-7p44940442576e-05_ST-386p738254947_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p42834477408e-06_H-d7a336064e,old-data-remote-clean,126.512169142,0.57236868357,7.44940442576e-05,386.738254947,False,True,True,47.03584,True,46.86723,True,True,,,c45b614bba8e22af2e4b441a3b780bf6f685d3fd48dc6c5eff71f443753e7a35,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
P-128p682231034_VX-0p601925389683_LS-8p082715257e-05_ST-394p322355105_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p01448266795e-06_H-b41981edcb,old-data-remote-clean,128.682231034,0.601925389683,8.082715257e-05,394.322355105,False,True,True,43.06697,True,42.87202,True,True,,,606daecc33114ec1f75c9aa02659ec1c3a149d4563971a5caf3d20a721ff8997,1,False,False,"max(0, -z_min)",median over final 20% of valid melt-present time before 90% +X-domain cutoff,"valid melt rows from first valid melt through min(recording end, 90% laser-domain-exit time)",b6dc254a2b607a31cb9f97b40990339c3d5ca1e8
