slice_pair,x_feature,y_feature,grid_i,grid_j,x_value_raw,y_value_raw,x_value_display,y_value_display,x_units,y_units,P,VX,LS,ST,fixed_P,fixed_VX,fixed_LS,fixed_ST,inside_standardized_4d_convex_hull,nearest_observed_standardized_4d_distance,nearest_observed_experiment,nn_support_radius,inside_nn_support_radius,supported,support_reason,binary_gpc_keyhole_probability,binary_gpc_predicted_keyhole,max_depth_gpr_mean_um,max_depth_gpr_latent_std_um,max_depth_gaussian_tail_keyhole_probability,max_depth_predicted_keyhole,descriptive_full_common_threshold_um,binary_max_depth_disagreement,binary_boundary_level,max_depth_boundary_level_um,population,fit_status,held_out_performance_claim,available_to_active_method,surface_interpretation
VX-LS,VX,LS,38,5,0.8069647882106,4.499681124032e-05,0.8069647882106,44.99681124032,m/s,µm,193.440626378,0.8069647882106,4.499681124032e-05,349.298273812,193.440626378,,,349.298273812,True,0.7786930965669477,P-133p058435031_VX-0p81650327798_LS-4p78587303962e-05_ST-362p382821566_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p90826850683e-06_H-dd169576f0,0.7360368371986483,False,False,beyond_nn_support_radius,0.09680984216311117,False,78.21051130585467,32.92716274364681,0.17801375184444812,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,39,5,0.8229111686332999,4.499681124032e-05,0.8229111686332999,44.99681124032,m/s,µm,193.440626378,0.8229111686332999,4.499681124032e-05,349.298273812,193.440626378,,,349.298273812,True,0.7781053208757457,P-133p058435031_VX-0p81650327798_LS-4p78587303962e-05_ST-362p382821566_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p90826850683e-06_H-dd169576f0,0.7360368371986483,False,False,beyond_nn_support_radius,0.08181503585512928,False,75.81104598803643,32.93347862812446,0.15971206392539017,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,40,5,0.838857549056,4.499681124032e-05,0.838857549056,44.99681124032,m/s,µm,193.440626378,0.838857549056,4.499681124032e-05,349.298273812,193.440626378,,,349.298273812,True,0.7834888848609217,P-133p058435031_VX-0p81650327798_LS-4p78587303962e-05_ST-362p382821566_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p90826850683e-06_H-dd169576f0,0.7360368371986483,False,False,beyond_nn_support_radius,0.06912483468215669,False,73.61899817230945,32.98154803667991,0.14442364827949677,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,41,5,0.8548039294787,4.499681124032e-05,0.8548039294787,44.99681124032,m/s,µm,193.440626378,0.8548039294787,4.499681124032e-05,349.298273812,193.440626378,,,349.298273812,True,0.7947224456484238,P-133p058435031_VX-0p81650327798_LS-4p78587303962e-05_ST-362p382821566_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p90826850683e-06_H-dd169576f0,0.7360368371986483,False,False,beyond_nn_support_radius,0.058468427072853046,False,71.61762235795001,33.08750565882826,0.13183806449627883,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,42,5,0.8707503099014,4.499681124032e-05,0.8707503099014,44.99681124032,m/s,µm,193.440626378,0.8707503099014,4.499681124032e-05,349.298273812,193.440626378,,,349.298273812,True,0.8115631146901336,P-133p058435031_VX-0p81650327798_LS-4p78587303962e-05_ST-362p382821566_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p90826850683e-06_H-dd169576f0,0.7360368371986483,False,False,beyond_nn_support_radius,0.04957590832475489,False,69.78981291031388,33.26495566131759,0.12165992206351556,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,43,5,0.8866966903241,4.499681124032e-05,0.8866966903241,44.99681124032,m/s,µm,193.440626378,0.8866966903241,4.499681124032e-05,349.298273812,193.440626378,,,349.298273812,True,0.8336711601255186,P-133p058435031_VX-0p81650327798_LS-4p78587303962e-05_ST-362p382821566_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p90826850683e-06_H-dd169576f0,0.7360368371986483,False,False,beyond_nn_support_radius,0.042191436100097235,False,68.1191941876139,33.52584762744882,0.11362358346053547,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,44,5,0.9026430707468,4.499681124032e-05,0.9026430707468,44.99681124032,m/s,µm,193.440626378,0.9026430707468,4.499681124032e-05,349.298273812,193.440626378,,,349.298273812,True,0.8565295014108422,P-248p695097131_VX-0p887957223036_LS-5p04400481913e-05_ST-333p269518536_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p00125_DT-7p25592725977e-06_H-bf889bf790,0.7360368371986483,False,False,beyond_nn_support_radius,0.0360814613952698,False,66.59096509605895,33.881248977349244,0.10750251095854318,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,45,5,0.9185894511695,4.499681124032e-05,0.9185894511695,44.99681124032,m/s,µm,193.440626378,0.9185894511695,4.499681124032e-05,349.298273812,193.440626378,,,349.298273812,True,0.8577486196164125,P-237p061390501_VX-0p937687434899_LS-4p7428723532e-05_ST-371p522412287_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p14470006046e-06_H-6445dc47a6,0.7360368371986483,False,False,beyond_nn_support_radius,0.031038903358762582,False,65.19247257145977,34.341620706806935,0.1031112569217914,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,46,5,0.9345358315922,4.499681124032e-05,0.9345358315922,44.99681124032,m/s,µm,193.440626378,0.9345358315922,4.499681124032e-05,349.298273812,193.440626378,,,349.298273812,True,0.8539492513747576,P-237p061390501_VX-0p937687434899_LS-4p7428723532e-05_ST-371p522412287_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p14470006046e-06_H-6445dc47a6,0.7360368371986483,False,False,beyond_nn_support_radius,0.026884285538244512,False,63.91350564118172,34.91641620002077,0.10030036263425013,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,47,5,0.9504822120149,4.499681124032e-05,0.9504822120149,44.99681124032,m/s,µm,193.440626378,0.9504822120149,4.499681124032e-05,349.298273812,193.440626378,,,349.298273812,True,0.8555980037286756,P-237p061390501_VX-0p937687434899_LS-4p7428723532e-05_ST-371p522412287_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p14470006046e-06_H-6445dc47a6,0.7360368371986483,False,False,beyond_nn_support_radius,0.02346480901292125,False,62.746330466131774,35.613106756137796,0.09894636884059693,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,48,5,0.9664285924376,4.499681124032e-05,0.9664285924376,44.99681124032,m/s,µm,193.440626378,0.9664285924376,4.499681124032e-05,349.298273812,193.440626378,,,349.298273812,True,0.8626636393385422,P-237p061390501_VX-0p937687434899_LS-4p7428723532e-05_ST-371p522412287_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p14470006046e-06_H-6445dc47a6,0.7360368371986483,False,False,beyond_nn_support_radius,0.020652185003655177,False,61.68551564540293,36.43596300014406,0.0989400465207721,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,49,5,0.9823749728603,4.499681124032e-05,0.9823749728603,44.99681124032,m/s,µm,193.440626378,0.9823749728603,4.499681124032e-05,349.298273812,193.440626378,,,349.298273812,False,0.8750149460897682,P-237p061390501_VX-0p937687434899_LS-4p7428723532e-05_ST-371p522412287_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p14470006046e-06_H-6445dc47a6,0.7360368371986483,False,False,outside_4d_convex_hull_and_nn_radius,0.01833985378266334,False,60.727615197537446,37.38499988794295,0.10017577687899104,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,50,5,0.998321353283,4.499681124032e-05,0.998321353283,44.99681124032,m/s,µm,193.440626378,0.998321353283,4.499681124032e-05,349.298273812,193.440626378,,,349.298273812,False,0.8924324891640147,P-237p061390501_VX-0p937687434899_LS-4p7428723532e-05_ST-371p522412287_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p14470006046e-06_H-6445dc47a6,0.7360368371986483,False,False,outside_4d_convex_hull_and_nn_radius,0.016440025144447645,False,59.87077866351111,38.45541088900234,0.10254410226322808,False,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,0,6,0.201002332148,4.5990304015104e-05,0.201002332148,45.990304015103995,m/s,µm,193.440626378,0.201002332148,4.5990304015104e-05,349.298273812,193.440626378,,,349.298273812,False,0.6890733096076577,P-205p507001181_VX-0p303336340291_LS-4p80706805647e-05_ST-333p622908766_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p59035366431e-05_H-89a38ff0e6,0.7360368371986483,True,False,outside_4d_convex_hull,0.6888685047995295,True,84.3753151690415,30.920645888764906,0.21667286342462327,False,108.601,True,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,1,6,0.2169487125707,4.5990304015104e-05,0.2169487125707,45.990304015103995,m/s,µm,193.440626378,0.2169487125707,4.5990304015104e-05,349.298273812,193.440626378,,,349.298273812,True,0.631729650511822,P-212p944274192_VX-0p351323873231_LS-4p80439392259e-05_ST-351p894554175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37312632889e-05_H-7c2e16b959,0.7360368371986483,True,True,supported,0.6885818862228916,True,83.04343236144291,29.09806497444569,0.189883595643893,False,108.601,True,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,2,6,0.2328950929934,4.5990304015104e-05,0.2328950929934,45.990304015103995,m/s,µm,193.440626378,0.2328950929934,4.5990304015104e-05,349.298273812,193.440626378,,,349.298273812,True,0.5702541953643648,P-212p944274192_VX-0p351323873231_LS-4p80439392259e-05_ST-351p894554175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37312632889e-05_H-7c2e16b959,0.7360368371986483,True,True,supported,0.6882663541183547,True,82.13568403851545,27.2835168063667,0.16602046309703455,False,108.601,True,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,3,6,0.24884147341610002,4.5990304015104e-05,0.24884147341610002,45.990304015103995,m/s,µm,193.440626378,0.24884147341610002,4.5990304015104e-05,349.298273812,193.440626378,,,349.298273812,True,0.5105088970006961,P-212p944274192_VX-0p351323873231_LS-4p80439392259e-05_ST-351p894554175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37312632889e-05_H-7c2e16b959,0.7360368371986483,True,True,supported,0.6879105940885779,True,81.78441159100022,25.458232654055706,0.14608887441112378,False,108.601,True,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,4,6,0.2647878538388,4.5990304015104e-05,0.2647878538388,45.990304015103995,m/s,µm,193.440626378,0.2647878538388,4.5990304015104e-05,349.298273812,193.440626378,,,349.298273812,True,0.4531785642485901,P-212p944274192_VX-0p351323873231_LS-4p80439392259e-05_ST-351p894554175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37312632889e-05_H-7c2e16b959,0.7360368371986483,True,True,supported,0.6874896100111982,True,82.11175462214436,23.616665606351276,0.13100913224213284,False,108.601,True,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,5,6,0.2807342342615,4.5990304015104e-05,0.2807342342615,45.990304015103995,m/s,µm,193.440626378,0.2807342342615,4.5990304015104e-05,349.298273812,193.440626378,,,349.298273812,True,0.3993047443536045,P-212p944274192_VX-0p351323873231_LS-4p80439392259e-05_ST-351p894554175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37312632889e-05_H-7c2e16b959,0.7360368371986483,True,True,supported,0.6869603111824745,True,83.21283984632623,21.784105203161996,0.12191960720370598,False,108.601,True,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,6,6,0.29668061468420004,4.5990304015104e-05,0.29668061468420004,45.990304015103995,m/s,µm,193.440626378,0.29668061468420004,4.5990304015104e-05,349.298273812,193.440626378,,,349.298273812,True,0.35048500285107675,P-212p944274192_VX-0p351323873231_LS-4p80439392259e-05_ST-351p894554175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37312632889e-05_H-7c2e16b959,0.7360368371986483,True,True,supported,0.6862573232660907,True,85.13770949796272,20.039930264966838,0.12083417065119378,False,108.601,True,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,7,6,0.3126269951069,4.5990304015104e-05,0.3126269951069,45.990304015103995,m/s,µm,193.440626378,0.3126269951069,4.5990304015104e-05,349.298273812,193.440626378,,,349.298273812,True,0.3091232540186505,P-212p944274192_VX-0p351323873231_LS-4p80439392259e-05_ST-351p894554175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37312632889e-05_H-7c2e16b959,0.7360368371986483,True,True,supported,0.685290000635348,True,87.87641723146675,18.54201199938179,0.1318455442393866,False,108.601,True,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,8,6,0.3285733755296,4.5990304015104e-05,0.3285733755296,45.990304015103995,m/s,µm,193.440626378,0.3285733755296,4.5990304015104e-05,349.298273812,193.440626378,,,349.298273812,True,0.2785617089945723,P-212p944274192_VX-0p351323873231_LS-4p80439392259e-05_ST-351p894554175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37312632889e-05_H-7c2e16b959,0.7360368371986483,True,True,supported,0.6839418904000922,True,91.35302785489648,17.52949515398166,0.1625724978183104,False,108.601,True,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,9,6,0.3445197559523,4.5990304015104e-05,0.3445197559523,45.990304015103995,m/s,µm,193.440626378,0.3445197559523,4.5990304015104e-05,349.298273812,193.440626378,,,349.298273812,True,0.26259865927344767,P-212p944274192_VX-0p351323873231_LS-4p80439392259e-05_ST-351p894554175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37312632889e-05_H-7c2e16b959,0.7360368371986483,True,True,supported,0.6820736765480433,True,95.4332870138007,17.25383200516396,0.22267917688236744,False,108.601,True,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,10,6,0.360466136375,4.5990304015104e-05,0.360466136375,45.990304015103995,m/s,µm,193.440626378,0.360466136375,4.5990304015104e-05,349.298273812,193.440626378,,,349.298273812,True,0.263896715738915,P-212p944274192_VX-0p351323873231_LS-4p80439392259e-05_ST-351p894554175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37312632889e-05_H-7c2e16b959,0.7360368371986483,True,True,supported,0.6795292464435079,True,99.94548653103283,17.822978852326255,0.31361197104239535,False,108.601,True,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,11,6,0.3764125167977,4.5990304015104e-05,0.3764125167977,45.990304015103995,m/s,µm,193.440626378,0.3764125167977,4.5990304015104e-05,349.298273812,193.440626378,,,349.298273812,True,0.28221780222852166,P-212p944274192_VX-0p351323873231_LS-4p80439392259e-05_ST-351p894554175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37312632889e-05_H-7c2e16b959,0.7360368371986483,True,True,supported,0.6761419051970279,True,104.70485848802656,19.093993634113172,0.41915696538422,False,108.601,True,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,12,6,0.3923588972204,4.5990304015104e-05,0.3923588972204,45.990304015103995,m/s,µm,193.440626378,0.3923588972204,4.5990304015104e-05,349.298273812,193.440626378,,,349.298273812,True,0.3146017956130355,P-212p944274192_VX-0p351323873231_LS-4p80439392259e-05_ST-351p894554175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37312632889e-05_H-7c2e16b959,0.7360368371986483,True,True,supported,0.6717369421817239,True,109.52855299132207,20.755374352591375,0.5178227076817375,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,13,6,0.4083052776431,4.5990304015104e-05,0.4083052776431,45.990304015103995,m/s,µm,193.440626378,0.4083052776431,4.5990304015104e-05,349.298273812,193.440626378,,,349.298273812,True,0.35724456931146364,P-212p944274192_VX-0p351323873231_LS-4p80439392259e-05_ST-351p894554175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37312632889e-05_H-7c2e16b959,0.7360368371986483,True,True,supported,0.6661304280780769,True,114.23933477788134,22.49236723055885,0.5989683466087348,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,14,6,0.4242516580658,4.5990304015104e-05,0.4242516580658,45.990304015103995,m/s,µm,193.440626378,0.4242516580658,4.5990304015104e-05,349.298273812,193.440626378,,,349.298273812,True,0.4069337358753365,P-212p944274192_VX-0p351323873231_LS-4p80439392259e-05_ST-351p894554175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37312632889e-05_H-7c2e16b959,0.7360368371986483,True,True,supported,0.6591274820533499,True,118.66638165553333,24.07677151519125,0.6620460454872814,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,15,6,0.44019803848850003,4.5990304015104e-05,0.44019803848850003,45.990304015103995,m/s,µm,193.440626378,0.44019803848850003,4.5990304015104e-05,349.298273812,193.440626378,,,349.298273812,True,0.46139835183463873,P-212p944274192_VX-0p351323873231_LS-4p80439392259e-05_ST-351p894554175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37312632889e-05_H-7c2e16b959,0.7360368371986483,True,True,supported,0.6505224387859698,True,122.64887242606365,25.37515786432367,0.7100761827159414,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,16,6,0.4561444189112,4.5990304015104e-05,0.4561444189112,45.990304015103995,m/s,µm,193.440626378,0.4561444189112,4.5990304015104e-05,349.298273812,193.440626378,,,349.298273812,True,0.5191375572517574,P-212p944274192_VX-0p351323873231_LS-4p80439392259e-05_ST-351p894554175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37312632889e-05_H-7c2e16b959,0.7360368371986483,True,True,supported,0.6401015765778197,True,126.04235509258257,26.327790242565232,0.7461647764665404,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,17,6,0.4720907993339,4.5990304015104e-05,0.4720907993339,45.990304015103995,m/s,µm,193.440626378,0.4720907993339,4.5990304015104e-05,349.298273812,193.440626378,,,349.298273812,True,0.5791728224064562,P-212p944274192_VX-0p351323873231_LS-4p80439392259e-05_ST-351p894554175_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37312632889e-05_H-7c2e16b959,0.7360368371986483,True,True,supported,0.6276485798046281,True,128.72605273215078,26.927304726149615,0.77258427915849,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,18,6,0.4880371797566,4.5990304015104e-05,0.4880371797566,45.990304015103995,m/s,µm,193.440626378,0.4880371797566,4.5990304015104e-05,349.298273812,193.440626378,,,349.298273812,True,0.6135391275659864,P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,0.7360368371986483,True,True,supported,0.612953111242831,True,130.60955080718804,27.204248160960027,0.7907457469118591,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,19,6,0.5039835601793,4.5990304015104e-05,0.5039835601793,45.990304015103995,m/s,µm,193.440626378,0.5039835601793,4.5990304015104e-05,349.298273812,193.440626378,,,349.298273812,True,0.5729185773631181,P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,0.7360368371986483,True,True,supported,0.5958230496021883,True,131.63780620395096,27.21856673291849,0.8013250522776151,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,20,6,0.5199299406019999,4.5990304015104e-05,0.5199299406019999,45.990304015103995,m/s,µm,193.440626378,0.5199299406019999,4.5990304015104e-05,349.298273812,193.440626378,,,349.298273812,True,0.5379248294255108,P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,0.7360368371986483,True,True,supported,0.5761008447222196,True,131.79373223644515,27.054028807754516,0.8043534339353564,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,21,6,0.5358763210247,4.5990304015104e-05,0.5358763210247,45.990304015103995,m/s,µm,193.440626378,0.5358763210247,4.5990304015104e-05,349.298273812,193.440626378,,,349.298273812,True,0.5097180971169143,P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,0.7360368371986483,True,True,supported,0.5536839405438485,True,131.0978563360605,26.81184308954359,0.799283343917071,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,22,6,0.5518227014474,4.5990304015104e-05,0.5518227014474,45.990304015103995,m/s,µm,193.440626378,0.5518227014474,4.5990304015104e-05,349.298273812,193.440626378,,,349.298273812,True,0.4894731305555488,P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,0.7360368371986483,True,True,supported,0.5285482286817711,True,129.60486967536943,26.599728113882307,0.7851272500665409,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,23,6,0.5677690818701,4.5990304015104e-05,0.5677690818701,45.990304015103995,m/s,µm,193.440626378,0.5677690818701,4.5990304015104e-05,349.298273812,193.440626378,,,349.298273812,True,0.47820219900639144,P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,0.7360368371986483,True,True,supported,0.5007720488671707,True,127.39738449523131,26.514606498251332,0.7608088383910439,True,108.601,False,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,24,6,0.5837154622928,4.5990304015104e-05,0.5837154622928,45.990304015103995,m/s,µm,193.440626378,0.5837154622928,4.5990304015104e-05,349.298273812,193.440626378,,,349.298273812,True,0.4765424758870771,P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,0.7360368371986483,True,True,supported,0.4705566538560717,False,124.57784149094701,26.621942579588453,0.7257928918138129,True,108.601,True,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,25,6,0.5996618427155,4.5990304015104e-05,0.5996618427155,45.990304015103995,m/s,µm,193.440626378,0.5996618427155,4.5990304015104e-05,349.298273812,193.440626378,,,349.298273812,True,0.4845927260142896,P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,0.7360368371986483,True,True,supported,0.43823799553422305,False,121.25999711106905,26.940286718250405,0.6807835373403084,True,108.601,True,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,26,6,0.6156082231382001,4.5990304015104e-05,0.6156082231382001,45.990304015103995,m/s,µm,193.440626378,0.6156082231382001,4.5990304015104e-05,349.298273812,193.440626378,,,349.298273812,True,0.5018859227739638,P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,0.7360368371986483,True,True,supported,0.404284999697893,False,117.56138531103517,27.43996418971756,0.6279940061892078,True,108.601,True,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
VX-LS,VX,LS,27,6,0.6315546035609,4.5990304015104e-05,0.6315546035609,45.990304015103995,m/s,µm,193.440626378,0.6315546035609,4.5990304015104e-05,349.298273812,193.440626378,,,349.298273812,True,0.5275138286743996,P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,0.7360368371986483,True,True,supported,0.36928153692934984,False,113.59749676584113,28.05729625500354,0.5706706736928056,True,108.601,True,0.5,108.601,primary_common_full,descriptive_oracle_not_held_out,False,False,supported_2d_slice_of_4d_descriptive_models
