benchmark_population,run_id,repeat,fold,method,formulation,budget,threshold,balanced_accuracy,sensitivity,specificity,minimum_class_recall,accuracy,standardized_distance_from_training_median,direction,comparison_operator,max_negative,min_positive,observed_gap,class_separable,queried_positive_count,queried_negative_count,threshold_units,training_scope,test_information_used,unqueried_pool_information_used
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,69,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.5897736851239369,higher,>,111.5838,115.89620000000001,4.312400000000011,True,15,54,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,70,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.5859981205482597,higher,>,111.5838,115.89620000000001,4.312400000000011,True,16,54,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,71,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.5890855221070431,higher,>,111.5838,115.89620000000001,4.312400000000011,True,16,55,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,72,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.5908859626893549,higher,>,111.5838,115.89620000000001,4.312400000000011,True,16,56,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,73,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.5921622139173026,higher,>,111.5838,115.89620000000001,4.312400000000011,True,17,56,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,74,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.5969327759921431,higher,>,111.5838,115.89620000000001,4.312400000000011,True,17,57,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,75,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.597163914209253,higher,>,111.5838,115.89620000000001,4.312400000000011,True,17,58,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,76,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.5986756782795724,higher,>,111.5838,115.89620000000001,4.312400000000011,True,17,59,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,77,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6023923142321271,higher,>,111.5838,115.89620000000001,4.312400000000011,True,17,60,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,78,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.6062069733495266,higher,>,111.5838,115.89620000000001,4.312400000000011,True,17,61,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,79,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.5691121551019556,higher,>,111.5838,115.89620000000001,4.312400000000011,True,18,61,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f02,1,2,max_depth_g3_common_straddle,max_depth,80,113.74000000000001,1.0,1.0,1.0,1.0,1.0,0.5728102383432668,higher,>,111.5838,115.89620000000001,4.312400000000011,True,18,62,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,12,161.8582475,1.0,1.0,1.0,1.0,1.0,1.9844858303048005,higher,>,78.746745,244.96974999999998,166.22300499999997,True,1,11,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,13,161.8582475,1.0,1.0,1.0,1.0,1.0,2.0260902847045688,higher,>,78.746745,244.96974999999998,166.22300499999997,True,1,12,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,14,161.8582475,1.0,1.0,1.0,1.0,1.0,2.133294747281048,higher,>,78.746745,244.96974999999998,166.22300499999997,True,1,13,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,15,161.8582475,1.0,1.0,1.0,1.0,1.0,2.2307250254434035,higher,>,78.746745,244.96974999999998,166.22300499999997,True,1,14,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,16,161.8582475,1.0,1.0,1.0,1.0,1.0,2.256572168299203,higher,>,78.746745,244.96974999999998,166.22300499999997,True,1,15,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,17,161.8582475,1.0,1.0,1.0,1.0,1.0,2.3258107573364395,higher,>,78.746745,244.96974999999998,166.22300499999997,True,1,16,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,18,161.8582475,1.0,1.0,1.0,1.0,1.0,2.3484318234026227,higher,>,78.746745,244.96974999999998,166.22300499999997,True,1,17,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,19,161.8582475,1.0,1.0,1.0,1.0,1.0,2.3659534313225143,higher,>,78.746745,244.96974999999998,166.22300499999997,True,1,18,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,20,161.8582475,1.0,1.0,1.0,1.0,1.0,2.4221814420748613,higher,>,78.746745,244.96974999999998,166.22300499999997,True,1,19,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,21,161.8582475,1.0,1.0,1.0,1.0,1.0,2.525652845685945,higher,>,78.746745,244.96974999999998,166.22300499999997,True,1,20,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,22,161.8582475,1.0,1.0,1.0,1.0,1.0,2.547915555400438,higher,>,78.746745,244.96974999999998,166.22300499999997,True,1,21,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,23,161.8582475,1.0,1.0,1.0,1.0,1.0,2.5861372557725946,higher,>,78.746745,244.96974999999998,166.22300499999997,True,1,22,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,24,161.8582475,1.0,1.0,1.0,1.0,1.0,2.6246995004273197,higher,>,78.746745,244.96974999999998,166.22300499999997,True,1,23,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,25,161.8582475,1.0,1.0,1.0,1.0,1.0,1.735866780777043,higher,>,78.746745,244.96974999999998,166.22300499999997,True,2,23,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,26,161.8582475,1.0,1.0,1.0,1.0,1.0,1.767941035590649,higher,>,78.746745,244.96974999999998,166.22300499999997,True,2,24,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,27,161.8582475,1.0,1.0,1.0,1.0,1.0,1.8003672834797848,higher,>,78.746745,244.96974999999998,166.22300499999997,True,2,25,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,28,161.8582475,1.0,1.0,1.0,1.0,1.0,1.8330504015820628,higher,>,78.746745,244.96974999999998,166.22300499999997,True,2,26,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,29,161.8582475,1.0,1.0,1.0,1.0,1.0,1.8647745193409737,higher,>,78.746745,244.96974999999998,166.22300499999997,True,2,27,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,30,161.8582475,1.0,1.0,1.0,1.0,1.0,1.5206352737280826,higher,>,78.746745,244.96974999999998,166.22300499999997,True,3,27,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,31,161.8582475,1.0,1.0,1.0,1.0,1.0,1.5636937521579262,higher,>,78.746745,244.96974999999998,166.22300499999997,True,3,28,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,32,109.6390725,1.0,1.0,1.0,1.0,1.0,0.7743161627703004,higher,>,78.746745,140.5314,61.78465499999999,True,4,28,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,33,109.6390725,1.0,1.0,1.0,1.0,1.0,0.7582932218447135,higher,>,78.746745,140.5314,61.78465499999999,True,4,29,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,34,109.6390725,1.0,1.0,1.0,1.0,1.0,0.6667251683334632,higher,>,78.746745,140.5314,61.78465499999999,True,5,29,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,35,109.6390725,1.0,1.0,1.0,1.0,1.0,0.6769053585062093,higher,>,78.746745,140.5314,61.78465499999999,True,5,30,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,36,109.6390725,1.0,1.0,1.0,1.0,1.0,0.7059695853162178,higher,>,78.746745,140.5314,61.78465499999999,True,5,31,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,37,109.6390725,1.0,1.0,1.0,1.0,1.0,0.7381706436274235,higher,>,78.746745,140.5314,61.78465499999999,True,5,32,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,38,109.6390725,1.0,1.0,1.0,1.0,1.0,0.6510339106765884,higher,>,78.746745,140.5314,61.78465499999999,True,6,32,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,39,119.44653,1.0,1.0,1.0,1.0,1.0,0.7586334096887041,higher,>,98.36166,140.5314,42.16973999999999,True,6,33,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,40,119.44653,1.0,1.0,1.0,1.0,1.0,0.7887900281079194,higher,>,98.36166,140.5314,42.16973999999999,True,6,34,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,41,119.44653,1.0,1.0,1.0,1.0,1.0,0.7738593815184138,higher,>,98.36166,140.5314,42.16973999999999,True,6,35,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,42,119.44653,1.0,1.0,1.0,1.0,1.0,0.7202381887083638,higher,>,98.36166,140.5314,42.16973999999999,True,7,35,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,43,119.44653,1.0,1.0,1.0,1.0,1.0,0.7276445612120923,higher,>,98.36166,140.5314,42.16973999999999,True,7,36,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,44,119.44653,1.0,1.0,1.0,1.0,1.0,0.6938976727235963,higher,>,98.36166,140.5314,42.16973999999999,True,8,36,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,45,119.44653,1.0,1.0,1.0,1.0,1.0,0.6620703340385761,higher,>,98.36166,140.5314,42.16973999999999,True,9,36,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,46,119.44653,1.0,1.0,1.0,1.0,1.0,0.650393488634392,higher,>,98.36166,140.5314,42.16973999999999,True,9,37,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,47,119.44653,1.0,1.0,1.0,1.0,1.0,0.6382867454021036,higher,>,98.36166,140.5314,42.16973999999999,True,9,38,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,48,119.44653,1.0,1.0,1.0,1.0,1.0,0.6430507390262749,higher,>,98.36166,140.5314,42.16973999999999,True,9,39,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,49,119.44653,1.0,1.0,1.0,1.0,1.0,0.6471555193489332,higher,>,98.36166,140.5314,42.16973999999999,True,9,40,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,50,119.5485625,1.0,1.0,1.0,1.0,1.0,0.6540585674595885,higher,>,98.565725,140.5314,41.96567499999999,True,9,41,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,51,119.5485625,1.0,1.0,1.0,1.0,1.0,0.6599553144367257,higher,>,98.565725,140.5314,41.96567499999999,True,9,42,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,52,119.5485625,1.0,1.0,1.0,1.0,1.0,0.6640353864420788,higher,>,98.565725,140.5314,41.96567499999999,True,9,43,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,53,119.5485625,1.0,1.0,1.0,1.0,1.0,0.6704283099814055,higher,>,98.565725,140.5314,41.96567499999999,True,9,44,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,54,119.5485625,1.0,1.0,1.0,1.0,1.0,0.674651480028046,higher,>,98.565725,140.5314,41.96567499999999,True,9,45,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,55,119.5485625,1.0,1.0,1.0,1.0,1.0,0.6787911327057217,higher,>,98.565725,140.5314,41.96567499999999,True,9,46,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,56,119.5485625,1.0,1.0,1.0,1.0,1.0,0.6834949002094695,higher,>,98.565725,140.5314,41.96567499999999,True,9,47,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,57,119.5485625,1.0,1.0,1.0,1.0,1.0,0.6881374077063451,higher,>,98.565725,140.5314,41.96567499999999,True,9,48,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,58,119.5485625,1.0,1.0,1.0,1.0,1.0,0.6582890968969449,higher,>,98.565725,140.5314,41.96567499999999,True,10,48,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,59,119.5485625,1.0,1.0,1.0,1.0,1.0,0.6626597683415177,higher,>,98.565725,140.5314,41.96567499999999,True,10,49,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,60,119.5485625,1.0,1.0,1.0,1.0,1.0,0.666923618207581,higher,>,98.565725,140.5314,41.96567499999999,True,10,50,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,61,119.5485625,1.0,1.0,1.0,1.0,1.0,0.6719534034358557,higher,>,98.565725,140.5314,41.96567499999999,True,10,51,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,62,119.5485625,1.0,1.0,1.0,1.0,1.0,0.6761030755226565,higher,>,98.565725,140.5314,41.96567499999999,True,10,52,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,63,119.5485625,1.0,1.0,1.0,1.0,1.0,0.679298854634642,higher,>,98.565725,140.5314,41.96567499999999,True,10,53,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,64,119.5485625,1.0,1.0,1.0,1.0,1.0,0.6836849165523894,higher,>,98.565725,140.5314,41.96567499999999,True,10,54,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,65,119.5485625,1.0,1.0,1.0,1.0,1.0,0.6885415215392172,higher,>,98.565725,140.5314,41.96567499999999,True,10,55,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,66,119.5485625,1.0,1.0,1.0,1.0,1.0,0.6615149599864358,higher,>,98.565725,140.5314,41.96567499999999,True,11,55,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,67,119.5485625,1.0,1.0,1.0,1.0,1.0,0.6655022725203176,higher,>,98.565725,140.5314,41.96567499999999,True,11,56,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,68,119.5485625,1.0,1.0,1.0,1.0,1.0,0.6697234561032076,higher,>,98.565725,140.5314,41.96567499999999,True,11,57,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,69,119.5485625,1.0,1.0,1.0,1.0,1.0,0.6739623663061693,higher,>,98.565725,140.5314,41.96567499999999,True,11,58,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,70,119.5485625,1.0,1.0,1.0,1.0,1.0,0.665217450262826,higher,>,98.565725,140.5314,41.96567499999999,True,12,58,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,71,119.5485625,1.0,1.0,1.0,1.0,1.0,0.6692671860889491,higher,>,98.565725,140.5314,41.96567499999999,True,12,59,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,72,119.5485625,1.0,1.0,1.0,1.0,1.0,0.6472296925938545,higher,>,98.565725,140.5314,41.96567499999999,True,13,59,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,73,119.5485625,1.0,1.0,1.0,1.0,1.0,0.6512222401477806,higher,>,98.565725,140.5314,41.96567499999999,True,13,60,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,74,119.5485625,1.0,1.0,1.0,1.0,1.0,0.6550434504232007,higher,>,98.565725,140.5314,41.96567499999999,True,13,61,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,75,119.5485625,1.0,1.0,1.0,1.0,1.0,0.658800603245103,higher,>,98.565725,140.5314,41.96567499999999,True,13,62,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,76,119.5485625,1.0,1.0,1.0,1.0,1.0,0.6625185485488372,higher,>,98.565725,140.5314,41.96567499999999,True,13,63,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,77,119.5485625,1.0,1.0,1.0,1.0,1.0,0.6650489468700115,higher,>,98.565725,140.5314,41.96567499999999,True,13,64,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,78,119.5485625,1.0,1.0,1.0,1.0,1.0,0.6688799071341036,higher,>,98.565725,140.5314,41.96567499999999,True,13,65,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,79,119.5485625,1.0,1.0,1.0,1.0,1.0,0.6724919409857195,higher,>,98.565725,140.5314,41.96567499999999,True,13,66,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_random,g3,80,119.5485625,1.0,1.0,1.0,1.0,1.0,0.6761358999601725,higher,>,98.565725,140.5314,41.96567499999999,True,13,67,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_straddle,g3,12,161.8582475,1.0,1.0,1.0,1.0,1.0,1.9844858303048005,higher,>,78.746745,244.96974999999998,166.22300499999997,True,1,11,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_straddle,g3,13,106.3733725,1.0,1.0,1.0,1.0,1.0,0.8897191565887848,higher,>,78.746745,134.0,55.253254999999996,True,2,11,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_straddle,g3,14,106.3733725,1.0,1.0,1.0,1.0,1.0,0.8873089569009396,higher,>,78.746745,134.0,55.253254999999996,True,2,12,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_straddle,g3,15,106.3733725,1.0,1.0,1.0,1.0,1.0,0.8821821829699211,higher,>,78.746745,134.0,55.253254999999996,True,2,13,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_straddle,g3,16,106.3733725,1.0,1.0,1.0,1.0,1.0,0.6291526281026253,higher,>,78.746745,134.0,55.253254999999996,True,3,13,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_straddle,g3,17,106.3733725,1.0,1.0,1.0,1.0,1.0,0.6442648555175096,higher,>,78.746745,134.0,55.253254999999996,True,3,14,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_straddle,g3,18,106.3733725,1.0,1.0,1.0,1.0,1.0,0.6349990413388185,higher,>,78.746745,134.0,55.253254999999996,True,3,15,um,queried_only,False,False
secondary_g3_common,secondary_g3_common__r01_f03,1,3,g3_straddle,g3,19,106.3733725,1.0,1.0,1.0,1.0,1.0,0.6251191102216678,higher,>,78.746745,134.0,55.253254999999996,True,3,16,um,queried_only,False,False
