benchmark_population,run_id,method,formulation,budget,selected_set_diagnostic_only,bootstrap_resamples,valid_resamples,ci_low,median,ci_high,status
secondary_g3_common,secondary_g3_common__r02_f03,g3_straddle,g3,20,True,1000,1000,70.6524825,76.60625999999999,194.04810750000001,PASS
secondary_g3_common,secondary_g3_common__r02_f03,g3_straddle,g3,40,True,1000,1000,76.60625999999999,76.622495,194.04810750000001,PASS
secondary_g3_common,secondary_g3_common__r02_f03,g3_straddle,g3,60,True,1000,1000,76.60625999999999,76.622495,194.04810750000001,PASS
secondary_g3_common,secondary_g3_common__r02_f03,g3_straddle,g3,80,True,1000,1000,76.412915,76.42518749999999,123.0846325,PASS
secondary_g3_common,secondary_g3_common__r02_f03,max_depth_g3_common_random,max_depth,12,True,1000,1000,105.286315,116.685645,198.24329500000002,PASS
secondary_g3_common,secondary_g3_common__r02_f03,max_depth_g3_common_random,max_depth,20,True,1000,1000,107.00308999999999,116.685645,198.24329500000002,PASS
secondary_g3_common,secondary_g3_common__r02_f03,max_depth_g3_common_random,max_depth,40,True,1000,1000,95.160665,102.616995,116.685645,PASS
secondary_g3_common,secondary_g3_common__r02_f03,max_depth_g3_common_random,max_depth,60,True,1000,1000,99.27108000000001,108.14150000000001,128.504385,PASS
secondary_g3_common,secondary_g3_common__r02_f03,max_depth_g3_common_random,max_depth,80,True,1000,1000,102.616995,108.601,122.21015,PASS
secondary_g3_common,secondary_g3_common__r02_f03,max_depth_g3_common_straddle,max_depth,12,True,1000,1000,97.35132,116.685645,198.24329500000002,PASS
secondary_g3_common,secondary_g3_common__r02_f03,max_depth_g3_common_straddle,max_depth,20,True,1000,1000,116.685645,122.66964999999999,204.2273,PASS
secondary_g3_common,secondary_g3_common__r02_f03,max_depth_g3_common_straddle,max_depth,40,True,1000,1000,103.044625,108.601,115.73849999999999,PASS
secondary_g3_common,secondary_g3_common__r02_f03,max_depth_g3_common_straddle,max_depth,60,True,1000,1000,104.878405,108.601,115.3295,PASS
secondary_g3_common,secondary_g3_common__r02_f03,max_depth_g3_common_straddle,max_depth,80,True,1000,1000,104.956025,108.601,113.84238124999996,PASS
secondary_g3_common,secondary_g3_common__r02_f04,g3_random,g3,12,True,1000,1000,84.681495,84.756495,105.64567,PASS
secondary_g3_common,secondary_g3_common__r02_f04,g3_random,g3,20,True,1000,1000,90.64334,94.60114,114.910865,PASS
secondary_g3_common,secondary_g3_common__r02_f04,g3_random,g3,40,True,1000,1000,90.3941405,96.134995,118.75032000000002,PASS
secondary_g3_common,secondary_g3_common__r02_f04,g3_random,g3,60,True,1000,1000,92.12828999999999,100.25540000000001,112.96374999999999,PASS
secondary_g3_common,secondary_g3_common__r02_f04,g3_random,g3,80,True,1000,1000,92.41240250000001,100.25540000000001,113.13312499999999,PASS
secondary_g3_common,secondary_g3_common__r02_f04,g3_straddle,g3,12,True,1000,1000,84.681495,84.756495,105.64567,PASS
secondary_g3_common,secondary_g3_common__r02_f04,g3_straddle,g3,20,True,1000,1000,84.756495,92.5880775,113.4772525,PASS
secondary_g3_common,secondary_g3_common__r02_f04,g3_straddle,g3,40,True,1000,1000,76.3084475,92.76144,107.2367175,PASS
secondary_g3_common,secondary_g3_common__r02_f04,g3_straddle,g3,60,True,1000,1000,100.32625,102.2617125,110.73336,PASS
secondary_g3_common,secondary_g3_common__r02_f04,g3_straddle,g3,80,True,1000,1000,100.33068,102.2617125,106.4470308125,PASS
secondary_g3_common,secondary_g3_common__r02_f04,max_depth_g3_common_random,max_depth,12,True,1000,1000,89.464385,89.521025,133.209063,PASS
secondary_g3_common,secondary_g3_common__r02_f04,max_depth_g3_common_random,max_depth,20,True,1000,1000,95.35845,99.641615,139.31195512499988,PASS
secondary_g3_common,secondary_g3_common__r02_f04,max_depth_g3_common_random,max_depth,40,True,1000,1000,93.13415499999999,98.85318000000001,125.30533,PASS
secondary_g3_common,secondary_g3_common__r02_f04,max_depth_g3_common_random,max_depth,60,True,1000,1000,95.294115,99.969335,134.97379999999998,PASS
secondary_g3_common,secondary_g3_common__r02_f04,max_depth_g3_common_random,max_depth,80,True,1000,1000,100.05245500000001,102.67294,129.7025,PASS
secondary_g3_common,secondary_g3_common__r02_f04,max_depth_g3_common_straddle,max_depth,12,True,1000,1000,89.464385,89.521025,111.625675,PASS
secondary_g3_common,secondary_g3_common__r02_f04,max_depth_g3_common_straddle,max_depth,20,True,1000,1000,89.50350499999999,97.33959999999999,119.44425,PASS
secondary_g3_common,secondary_g3_common__r02_f04,max_depth_g3_common_straddle,max_depth,40,True,1000,1000,101.39873,101.66534999999999,145.15687499999999,PASS
secondary_g3_common,secondary_g3_common__r02_f04,max_depth_g3_common_straddle,max_depth,60,True,1000,1000,107.261395,109.303525,131.373735,PASS
secondary_g3_common,secondary_g3_common__r02_f04,max_depth_g3_common_straddle,max_depth,80,True,1000,1000,103.58293,105.46622500000001,111.200335,PASS
secondary_g3_common,secondary_g3_common__r02_f05,g3_random,g3,12,True,1000,1000,108.58193000000001,118.72186500000001,193.70488999999998,PASS
secondary_g3_common,secondary_g3_common__r02_f05,g3_random,g3,20,True,1000,1000,108.58193000000001,118.72186500000001,193.73281500000002,PASS
secondary_g3_common,secondary_g3_common__r02_f05,g3_random,g3,40,True,1000,1000,106.4335525,110.40154,193.56124,PASS
secondary_g3_common,secondary_g3_common__r02_f05,g3_random,g3,60,True,1000,1000,106.375345,110.40154,191.55798931249998,PASS
secondary_g3_common,secondary_g3_common__r02_f05,g3_random,g3,80,True,1000,1000,106.375345,110.40154,178.92244,PASS
secondary_g3_common,secondary_g3_common__r02_f05,g3_straddle,g3,12,True,1000,1000,108.58193000000001,118.72186500000001,193.70488999999998,PASS
secondary_g3_common,secondary_g3_common__r02_f05,g3_straddle,g3,20,True,1000,1000,72.266425,76.1406925,193.70488999999998,PASS
secondary_g3_common,secondary_g3_common__r02_f05,g3_straddle,g3,40,True,1000,1000,76.388205,76.416515,193.70488999999998,PASS
secondary_g3_common,secondary_g3_common__r02_f05,g3_straddle,g3,60,True,1000,1000,76.420295,76.43563499999999,118.72186500000001,PASS
secondary_g3_common,secondary_g3_common__r02_f05,g3_straddle,g3,80,True,1000,1000,76.416515,76.43563499999999,118.72186500000001,PASS
secondary_g3_common,secondary_g3_common__r02_f05,max_depth_g3_common_random,max_depth,12,True,1000,1000,115.10531999999999,121.521785,194.88408500000003,PASS
secondary_g3_common,secondary_g3_common__r02_f05,max_depth_g3_common_random,max_depth,20,True,1000,1000,115.10531999999999,121.521785,194.88408500000003,PASS
secondary_g3_common,secondary_g3_common__r02_f05,max_depth_g3_common_random,max_depth,40,True,1000,1000,115.62935,119.202685,196.232035,PASS
secondary_g3_common,secondary_g3_common__r02_f05,max_depth_g3_common_random,max_depth,60,True,1000,1000,115.62935,119.202685,196.51748500000002,PASS
secondary_g3_common,secondary_g3_common__r02_f05,max_depth_g3_common_random,max_depth,80,True,1000,1000,115.62935,119.202685,196.232035,PASS
secondary_g3_common,secondary_g3_common__r02_f05,max_depth_g3_common_straddle,max_depth,12,True,1000,1000,115.10531999999999,121.521785,194.88408500000003,PASS
secondary_g3_common,secondary_g3_common__r02_f05,max_depth_g3_common_straddle,max_depth,20,True,1000,1000,97.04571999999999,103.462185,121.521785,PASS
secondary_g3_common,secondary_g3_common__r02_f05,max_depth_g3_common_straddle,max_depth,40,True,1000,1000,105.26289500000001,110.95,126.9125,PASS
secondary_g3_common,secondary_g3_common__r02_f05,max_depth_g3_common_straddle,max_depth,60,True,1000,1000,107.64949087500001,113.74000000000001,125.51089999999999,PASS
secondary_g3_common,secondary_g3_common__r02_f05,max_depth_g3_common_straddle,max_depth,80,True,1000,1000,107.3781,111.9012,113.80425,PASS
secondary_g3_common,secondary_g3_common__r03_f01,g3_random,g3,12,True,1000,1000,129.010703875,134.9858175,140.6234675,PASS
secondary_g3_common,secondary_g3_common__r03_f01,g3_random,g3,20,True,1000,1000,129.012115,136.955125,166.86419999999998,PASS
secondary_g3_common,secondary_g3_common__r03_f01,g3_random,g3,40,True,1000,1000,134.9858175,146.8483125,150.6577125,PASS
secondary_g3_common,secondary_g3_common__r03_f01,g3_random,g3,60,True,1000,1000,96.495195,102.62191250000001,146.8483125,PASS
secondary_g3_common,secondary_g3_common__r03_f01,g3_random,g3,80,True,1000,1000,96.7799,100.9587625,146.74883081250002,PASS
secondary_g3_common,secondary_g3_common__r03_f01,g3_straddle,g3,12,True,1000,1000,129.012115,134.9858175,140.6234675,PASS
secondary_g3_common,secondary_g3_common__r03_f01,g3_straddle,g3,20,True,1000,1000,92.618885,92.70481749999999,127.0542675,PASS
secondary_g3_common,secondary_g3_common__r03_f01,g3_straddle,g3,40,True,1000,1000,96.69827000000001,102.62191250000001,125.45648750000001,PASS
secondary_g3_common,secondary_g3_common__r03_f01,g3_straddle,g3,60,True,1000,1000,100.33068,102.2617125,119.4490808125,PASS
secondary_g3_common,secondary_g3_common__r03_f01,g3_straddle,g3,80,True,1000,1000,100.33068,102.2617125,110.9842125,PASS
secondary_g3_common,secondary_g3_common__r03_f01,max_depth_g3_common_random,max_depth,12,True,1000,1000,133.358315,139.248225,154.931825,PASS
secondary_g3_common,secondary_g3_common__r03_f01,max_depth_g3_common_random,max_depth,20,True,1000,1000,139.18947500000002,141.214085,177.326185,PASS
secondary_g3_common,secondary_g3_common__r03_f01,max_depth_g3_common_random,max_depth,40,True,1000,1000,141.408075,151.102125,181.127394125,PASS
secondary_g3_common,secondary_g3_common__r03_f01,max_depth_g3_common_random,max_depth,60,True,1000,1000,104.74471037500001,112.5759,154.7471,PASS
secondary_g3_common,secondary_g3_common__r03_f01,max_depth_g3_common_random,max_depth,80,True,1000,1000,105.457875,111.01425,154.7471,PASS
secondary_g3_common,secondary_g3_common__r03_f01,max_depth_g3_common_straddle,max_depth,12,True,1000,1000,133.358315,139.248225,154.931825,PASS
secondary_g3_common,secondary_g3_common__r03_f01,max_depth_g3_common_straddle,max_depth,20,True,1000,1000,97.449625,112.9485,145.2063,PASS
secondary_g3_common,secondary_g3_common__r03_f01,max_depth_g3_common_straddle,max_depth,40,True,1000,1000,108.853305,112.5759,132.1838,PASS
secondary_g3_common,secondary_g3_common__r03_f01,max_depth_g3_common_straddle,max_depth,60,True,1000,1000,104.956025,108.601,128.74185,PASS
secondary_g3_common,secondary_g3_common__r03_f01,max_depth_g3_common_straddle,max_depth,80,True,1000,1000,106.86789999999999,108.601,126.9125,PASS
secondary_g3_common,secondary_g3_common__r03_f02,g3_random,g3,12,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r03_f02,g3_random,g3,20,True,1000,1000,94.63931,102.62191250000001,199.30611249999998,PASS
secondary_g3_common,secondary_g3_common__r03_f02,g3_random,g3,40,True,1000,1000,94.743955,102.62191250000001,199.30611249999998,PASS
secondary_g3_common,secondary_g3_common__r03_f02,g3_random,g3,60,True,1000,1000,94.27911,102.2617125,140.5547825,PASS
secondary_g3_common,secondary_g3_common__r03_f02,g3_random,g3,80,True,1000,1000,94.639184875,102.2617125,122.9897125,PASS
secondary_g3_common,secondary_g3_common__r03_f02,g3_straddle,g3,12,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r03_f02,g3_straddle,g3,20,True,1000,1000,94.63931,102.62191250000001,147.5087875,PASS
secondary_g3_common,secondary_g3_common__r03_f02,g3_straddle,g3,40,True,1000,1000,100.32625,102.2617125,103.84518,PASS
secondary_g3_common,secondary_g3_common__r03_f02,g3_straddle,g3,60,True,1000,1000,100.32625,102.2617125,103.9472125,PASS
secondary_g3_common,secondary_g3_common__r03_f02,g3_straddle,g3,80,True,1000,1000,99.0233,100.9587625,102.62191250000001,PASS
secondary_g3_common,secondary_g3_common__r03_f02,max_depth_g3_common_random,max_depth,12,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r03_f02,max_depth_g3_common_random,max_depth,20,True,1000,1000,101.02613,108.930925,200.247675,PASS
secondary_g3_common,secondary_g3_common__r03_f02,max_depth_g3_common_random,max_depth,40,True,1000,1000,101.06710000000001,108.930925,200.247675,PASS
secondary_g3_common,secondary_g3_common__r03_f02,max_depth_g3_common_random,max_depth,60,True,1000,1000,97.09219999999999,104.956025,200.247675,PASS
secondary_g3_common,secondary_g3_common__r03_f02,max_depth_g3_common_random,max_depth,80,True,1000,1000,97.31784999999999,104.956025,127.27442500000001,PASS
secondary_g3_common,secondary_g3_common__r03_f02,max_depth_g3_common_straddle,max_depth,12,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r03_f02,max_depth_g3_common_straddle,max_depth,20,True,1000,1000,108.88918675000001,115.36590000000001,134.97379999999998,PASS
secondary_g3_common,secondary_g3_common__r03_f02,max_depth_g3_common_straddle,max_depth,40,True,1000,1000,109.26063099999999,115.36590000000001,126.9125,PASS
secondary_g3_common,secondary_g3_common__r03_f02,max_depth_g3_common_straddle,max_depth,60,True,1000,1000,104.955164,108.601,115.73849999999999,PASS
secondary_g3_common,secondary_g3_common__r03_f02,max_depth_g3_common_straddle,max_depth,80,True,1000,1000,104.921585,108.601,113.80425,PASS
secondary_g3_common,secondary_g3_common__r03_f03,g3_random,g3,12,True,1000,1000,90.624885,94.71800250000001,189.76482750000002,PASS
secondary_g3_common,secondary_g3_common__r03_f03,g3_random,g3,20,True,1000,1000,74.5425625,76.63294250000001,117.3342525,PASS
secondary_g3_common,secondary_g3_common__r03_f03,g3_random,g3,40,True,1000,1000,76.5855125,104.5673125,138.9167625,PASS
secondary_g3_common,secondary_g3_common__r03_f03,g3_random,g3,60,True,1000,1000,76.61022249999999,104.5673125,140.86552024999995,PASS
secondary_g3_common,secondary_g3_common__r03_f03,g3_random,g3,80,True,1000,1000,76.63294250000001,104.5673125,123.18022706249991,PASS
secondary_g3_common,secondary_g3_common__r03_f03,g3_straddle,g3,12,True,1000,1000,90.624885,94.71800250000001,189.76482750000002,PASS
secondary_g3_common,secondary_g3_common__r03_f03,g3_straddle,g3,20,True,1000,1000,92.715265,98.64367,189.76482750000002,PASS
secondary_g3_common,secondary_g3_common__r03_f03,g3_straddle,g3,40,True,1000,1000,76.63294250000001,103.9472125,142.99108,PASS
secondary_g3_common,secondary_g3_common__r03_f03,g3_straddle,g3,60,True,1000,1000,100.32625,102.2617125,104.46528,PASS
secondary_g3_common,secondary_g3_common__r03_f03,g3_straddle,g3,80,True,1000,1000,100.33068,102.2617125,104.5673125,PASS
secondary_g3_common,secondary_g3_common__r03_f03,max_depth_g3_common_random,max_depth,12,True,1000,1000,95.56516500000001,105.238685,196.76543499999997,PASS
secondary_g3_common,secondary_g3_common__r03_f03,max_depth_g3_common_random,max_depth,20,True,1000,1000,97.41038999999999,105.238685,127.343335,PASS
secondary_g3_common,secondary_g3_common__r03_f03,max_depth_g3_common_random,max_depth,40,True,1000,1000,105.238685,109.303525,139.222295,PASS
secondary_g3_common,secondary_g3_common__r03_f03,max_depth_g3_common_random,max_depth,60,True,1000,1000,106.964495,109.303525,139.239584875,PASS
secondary_g3_common,secondary_g3_common__r03_f03,max_depth_g3_common_random,max_depth,80,True,1000,1000,106.964495,109.303525,123.267525,PASS
secondary_g3_common,secondary_g3_common__r03_f03,max_depth_g3_common_straddle,max_depth,12,True,1000,1000,95.56516500000001,105.238685,196.76543499999997,PASS
secondary_g3_common,secondary_g3_common__r03_f03,max_depth_g3_common_straddle,max_depth,20,True,1000,1000,97.45791,112.9485,198.788145,PASS
secondary_g3_common,secondary_g3_common__r03_f03,max_depth_g3_common_straddle,max_depth,40,True,1000,1000,107.27058500000001,110.95,112.9485,PASS
secondary_g3_common,secondary_g3_common__r03_f03,max_depth_g3_common_straddle,max_depth,60,True,1000,1000,104.955164,108.601,112.5395,PASS
secondary_g3_common,secondary_g3_common__r03_f03,max_depth_g3_common_straddle,max_depth,80,True,1000,1000,104.956025,108.601,112.4902625,PASS
secondary_g3_common,secondary_g3_common__r03_f04,g3_random,g3,12,True,1000,1000,115.291145,123.06518500000001,186.663485,PASS
secondary_g3_common,secondary_g3_common__r03_f04,g3_random,g3,20,True,1000,1000,117.26392,123.29261500000001,195.695265,PASS
secondary_g3_common,secondary_g3_common__r03_f04,g3_random,g3,40,True,1000,1000,76.4921575,98.55949000000001,124.94366500000001,PASS
secondary_g3_common,secondary_g3_common__r03_f04,g3_random,g3,60,True,1000,1000,76.5766325,102.313635,111.08861762499969,PASS
secondary_g3_common,secondary_g3_common__r03_f04,g3_random,g3,80,True,1000,1000,76.5925725,102.313635,104.43051,PASS
secondary_g3_common,secondary_g3_common__r03_f04,g3_straddle,g3,12,True,1000,1000,115.291145,123.06518500000001,186.663485,PASS
secondary_g3_common,secondary_g3_common__r03_f04,g3_straddle,g3,20,True,1000,1000,94.59835062500001,102.418075,125.034325,PASS
secondary_g3_common,secondary_g3_common__r03_f04,g3_straddle,g3,40,True,1000,1000,76.62506249999998,102.62191250000001,110.73336,PASS
secondary_g3_common,secondary_g3_common__r03_f04,g3_straddle,g3,60,True,1000,1000,100.444125,102.45043749999999,104.5673125,PASS
secondary_g3_common,secondary_g3_common__r03_f04,g3_straddle,g3,80,True,1000,1000,98.95245,100.9587625,103.9472125,PASS
secondary_g3_common,secondary_g3_common__r03_f04,max_depth_g3_common_random,max_depth,12,True,1000,1000,121.72199499999999,133.32004999999998,201.623,PASS
secondary_g3_common,secondary_g3_common__r03_f04,max_depth_g3_common_random,max_depth,20,True,1000,1000,125.94589500000001,133.32004999999998,201.623,PASS
secondary_g3_common,secondary_g3_common__r03_f04,max_depth_g3_common_random,max_depth,40,True,1000,1000,101.54943700000001,108.6517,122.21015,PASS
secondary_g3_common,secondary_g3_common__r03_f04,max_depth_g3_common_random,max_depth,60,True,1000,1000,105.38860500000001,111.9012,122.21015,PASS
secondary_g3_common,secondary_g3_common__r03_f04,max_depth_g3_common_random,max_depth,80,True,1000,1000,105.38860500000001,111.9012,117.66975,PASS
secondary_g3_common,secondary_g3_common__r03_f04,max_depth_g3_common_straddle,max_depth,12,True,1000,1000,119.75135499999999,133.32004999999998,201.623,PASS
secondary_g3_common,secondary_g3_common__r03_f04,max_depth_g3_common_straddle,max_depth,20,True,1000,1000,99.617345,111.21539999999999,133.32004999999998,PASS
secondary_g3_common,secondary_g3_common__r03_f04,max_depth_g3_common_straddle,max_depth,40,True,1000,1000,105.26289500000001,109.21690000000001,111.28257187499995,PASS
secondary_g3_common,secondary_g3_common__r03_f04,max_depth_g3_common_straddle,max_depth,60,True,1000,1000,106.852395,109.21690000000001,110.84280000000001,PASS
secondary_g3_common,secondary_g3_common__r03_f04,max_depth_g3_common_straddle,max_depth,80,True,1000,1000,105.46622500000001,111.9012,113.80425,PASS
secondary_g3_common,secondary_g3_common__r03_f05,g3_random,g3,12,True,1000,1000,95.045295,99.113045,187.86409500000002,PASS
secondary_g3_common,secondary_g3_common__r03_f05,g3_random,g3,20,True,1000,1000,99.113045,101.08327249999999,189.8343225,PASS
secondary_g3_common,secondary_g3_common__r03_f05,g3_random,g3,40,True,1000,1000,76.0932975,101.12107,182.45036000000002,PASS
secondary_g3_common,secondary_g3_common__r03_f05,g3_random,g3,60,True,1000,1000,76.6138225,104.88907,172.86644,PASS
secondary_g3_common,secondary_g3_common__r03_f05,g3_random,g3,80,True,1000,1000,76.6138225,108.9779,176.655355,PASS
secondary_g3_common,secondary_g3_common__r03_f05,g3_straddle,g3,12,True,1000,1000,95.045295,99.113045,187.86409500000002,PASS
secondary_g3_common,secondary_g3_common__r03_f05,g3_straddle,g3,20,True,1000,1000,92.076045,101.9409,123.450175,PASS
secondary_g3_common,secondary_g3_common__r03_f05,g3_straddle,g3,40,True,1000,1000,96.30506,100.25540000000001,105.10570162499995,PASS
secondary_g3_common,secondary_g3_common__r03_f05,g3_straddle,g3,60,True,1000,1000,98.370765,102.12491,103.81040999999999,PASS
secondary_g3_common,secondary_g3_common__r03_f05,g3_straddle,g3,80,True,1000,1000,97.067815,100.82195999999999,102.313635,PASS
secondary_g3_common,secondary_g3_common__r03_f05,max_depth_g3_common_random,max_depth,12,True,1000,1000,95.549955,99.51254499999999,188.790395,PASS
secondary_g3_common,secondary_g3_common__r03_f05,max_depth_g3_common_random,max_depth,20,True,1000,1000,99.41356675,101.52248,190.80033,PASS
secondary_g3_common,secondary_g3_common__r03_f05,max_depth_g3_common_random,max_depth,40,True,1000,1000,101.66925499999999,105.69883,181.52928000000003,PASS
secondary_g3_common,secondary_g3_common__r03_f05,max_depth_g3_common_random,max_depth,60,True,1000,1000,105.2666,107.506615,123.85267462499996,PASS
secondary_g3_common,secondary_g3_common__r03_f05,max_depth_g3_common_random,max_depth,80,True,1000,1000,105.69883,117.81875,135.92739999999998,PASS
secondary_g3_common,secondary_g3_common__r03_f05,max_depth_g3_common_straddle,max_depth,12,True,1000,1000,95.549955,99.51254499999999,188.790395,PASS
secondary_g3_common,secondary_g3_common__r03_f05,max_depth_g3_common_straddle,max_depth,20,True,1000,1000,99.51254499999999,113.74000000000001,134.97379999999998,PASS
secondary_g3_common,secondary_g3_common__r03_f05,max_depth_g3_common_straddle,max_depth,40,True,1000,1000,104.878405,108.601,115.36590000000001,PASS
secondary_g3_common,secondary_g3_common__r03_f05,max_depth_g3_common_straddle,max_depth,60,True,1000,1000,104.878405,108.601,115.36590000000001,PASS
secondary_g3_common,secondary_g3_common__r03_f05,max_depth_g3_common_straddle,max_depth,80,True,1000,1000,104.878405,108.601,114.89190375,PASS
secondary_g3_common,secondary_g3_common__r04_f01,g3_random,g3,12,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r04_f01,g3_random,g3,20,True,1000,1000,187.940795,193.851765,193.921865,PASS
secondary_g3_common,secondary_g3_common__r04_f01,g3_random,g3,40,True,1000,1000,103.095295,109.00626499999998,112.6367175,PASS
secondary_g3_common,secondary_g3_common__r04_f01,g3_random,g3,60,True,1000,1000,94.67174499999999,100.58271500000001,110.319065,PASS
secondary_g3_common,secondary_g3_common__r04_f01,g3_random,g3,80,True,1000,1000,76.416515,104.5402,115.849725,PASS
secondary_g3_common,secondary_g3_common__r04_f01,g3_straddle,g3,12,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r04_f01,g3_straddle,g3,20,True,1000,1000,98.99899500000001,108.63026500000001,150.24606500000002,PASS
secondary_g3_common,secondary_g3_common__r04_f01,g3_straddle,g3,40,True,1000,1000,76.416425,100.021815,108.63026500000001,PASS
secondary_g3_common,secondary_g3_common__r04_f01,g3_straddle,g3,60,True,1000,1000,98.370765,102.2617125,110.87301374999998,PASS
secondary_g3_common,secondary_g3_common__r04_f01,g3_straddle,g3,80,True,1000,1000,100.33068,102.2617125,110.7706808125,PASS
secondary_g3_common,secondary_g3_common__r04_f01,max_depth_g3_common_random,max_depth,12,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r04_f01,max_depth_g3_common_random,max_depth,20,True,1000,1000,188.854195,198.43749,199.94693999999998,PASS
secondary_g3_common,secondary_g3_common__r04_f01,max_depth_g3_common_random,max_depth,40,True,1000,1000,106.61047500000001,116.18128999999999,174.95410499999997,PASS
secondary_g3_common,secondary_g3_common__r04_f01,max_depth_g3_common_random,max_depth,60,True,1000,1000,97.23277800000001,106.61143999999999,120.98444,PASS
secondary_g3_common,secondary_g3_common__r04_f01,max_depth_g3_common_random,max_depth,80,True,1000,1000,100.98755,115.3295,129.7025,PASS
secondary_g3_common,secondary_g3_common__r04_f01,max_depth_g3_common_straddle,max_depth,12,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r04_f01,max_depth_g3_common_straddle,max_depth,20,True,1000,1000,99.36354499999999,114.42025,169.9712,PASS
secondary_g3_common,secondary_g3_common__r04_f01,max_depth_g3_common_straddle,max_depth,40,True,1000,1000,105.69883,114.42025,122.2614,PASS
secondary_g3_common,secondary_g3_common__r04_f01,max_depth_g3_common_straddle,max_depth,60,True,1000,1000,108.860085,112.08,122.2614,PASS
secondary_g3_common,secondary_g3_common__r04_f01,max_depth_g3_common_straddle,max_depth,80,True,1000,1000,105.72184,110.55475,114.56925,PASS
secondary_g3_common,secondary_g3_common__r04_f02,g3_random,g3,12,True,1000,1000,91.06751249999999,95.02853249999998,141.5785575,PASS
secondary_g3_common,secondary_g3_common__r04_f02,g3_random,g3,20,True,1000,1000,85.1034775,95.02853249999998,141.5785575,PASS
secondary_g3_common,secondary_g3_common__r04_f02,g3_random,g3,40,True,1000,1000,92.97115500000001,95.07744,118.72186500000001,PASS
secondary_g3_common,secondary_g3_common__r04_f02,g3_random,g3,60,True,1000,1000,95.02853249999998,100.9587625,124.60318750000002,PASS
secondary_g3_common,secondary_g3_common__r04_f02,g3_random,g3,80,True,1000,1000,95.02853249999998,100.9587625,122.9897125,PASS
secondary_g3_common,secondary_g3_common__r04_f02,g3_straddle,g3,12,True,1000,1000,91.06751249999999,95.02853249999998,141.5785575,PASS
secondary_g3_common,secondary_g3_common__r04_f02,g3_straddle,g3,20,True,1000,1000,91.06751249999999,95.02853249999998,144.72748249999998,PASS
secondary_g3_common,secondary_g3_common__r04_f02,g3_straddle,g3,40,True,1000,1000,95.02853249999998,100.9587625,103.9472125,PASS
secondary_g3_common,secondary_g3_common__r04_f02,g3_straddle,g3,60,True,1000,1000,98.80952500000001,100.9587625,103.9472125,PASS
secondary_g3_common,secondary_g3_common__r04_f02,g3_straddle,g3,80,True,1000,1000,99.0233,100.9587625,103.9472125,PASS
secondary_g3_common,secondary_g3_common__r04_f02,max_depth_g3_common_random,max_depth,12,True,1000,1000,97.470845,101.420615,199.405165,PASS
secondary_g3_common,secondary_g3_common__r04_f02,max_depth_g3_common_random,max_depth,20,True,1000,1000,96.641535,101.420615,199.405165,PASS
secondary_g3_common,secondary_g3_common__r04_f02,max_depth_g3_common_random,max_depth,40,True,1000,1000,100.11572,103.93223499999999,123.926085,PASS
secondary_g3_common,secondary_g3_common__r04_f02,max_depth_g3_common_random,max_depth,60,True,1000,1000,101.527935,107.36927499999999,127.363125,PASS
secondary_g3_common,secondary_g3_common__r04_f02,max_depth_g3_common_random,max_depth,80,True,1000,1000,101.527935,107.36927499999999,127.363125,PASS
secondary_g3_common,secondary_g3_common__r04_f02,max_depth_g3_common_straddle,max_depth,12,True,1000,1000,97.470845,101.420615,199.405165,PASS
secondary_g3_common,secondary_g3_common__r04_f02,max_depth_g3_common_straddle,max_depth,20,True,1000,1000,97.654755,110.55475,160.31685,PASS
secondary_g3_common,secondary_g3_common__r04_f02,max_depth_g3_common_straddle,max_depth,40,True,1000,1000,102.382585,111.01425,126.46448749999999,PASS
secondary_g3_common,secondary_g3_common__r04_f02,max_depth_g3_common_straddle,max_depth,60,True,1000,1000,107.29165499999999,111.01425,112.5759,PASS
secondary_g3_common,secondary_g3_common__r04_f02,max_depth_g3_common_straddle,max_depth,80,True,1000,1000,107.227405,110.95,112.5759,PASS
secondary_g3_common,secondary_g3_common__r04_f03,g3_random,g3,12,True,1000,0,,,,NA_fewer_than_two_per_class
secondary_g3_common,secondary_g3_common__r04_f03,g3_random,g3,20,True,1000,1000,136.716335,144.65536,193.74455999999998,PASS
secondary_g3_common,secondary_g3_common__r04_f03,g3_random,g3,40,True,1000,1000,74.43608831249999,76.394305,96.61956,PASS
secondary_g3_common,secondary_g3_common__r04_f03,g3_random,g3,60,True,1000,1000,74.41272000000001,76.394305,150.55568,PASS
secondary_g3_common,secondary_g3_common__r04_f03,g3_random,g3,80,True,1000,1000,76.339255,76.394305,176.655355,PASS
secondary_g3_common,secondary_g3_common__r04_f03,g3_straddle,g3,12,True,1000,0,,,,NA_fewer_than_two_per_class
