experiment_name,partition,dataset_revision,P,VX,LS,ST,observed_depth_um,T0_depth_cv,T0_depth_valid_sample_count,T0_sample_count,flag_primary_window_unstable_week6_rule,flag_depth_bounding_box_ambiguity_candidate,recording_ends_before_90pct_domain,has_keyhole,keyhole_frame_count,keyhole_frames_before_T0,keyhole_frames_inside_T0,keyhole_frames_after_T0,keyhole_overlaps_T0,keyhole_timing_relative_to_T0,G3_persistent_depth_um,R3_persistent_depth_width_ratio,G3_event_row_index,max_depth_um,max_depth_minus_G3_um,max_depth_over_G3,max_depth_relative_to_T0,T0_start_row_index,T0_end_row_index,T0_start_time_s,T0_end_time_s,prediction__matern32_no_nugget,residual__matern32_no_nugget,absolute_residual__matern32_no_nugget,squared_error__matern32_no_nugget,residual_rank__matern32_no_nugget,prediction__matern32_learned_nugget,residual__matern32_learned_nugget,absolute_residual__matern32_learned_nugget,squared_error__matern32_learned_nugget,residual_rank__matern32_learned_nugget,prediction__matern52_no_nugget,residual__matern52_no_nugget,absolute_residual__matern52_no_nugget,squared_error__matern52_no_nugget,residual_rank__matern52_no_nugget,top20_configuration_count,consensus_mean_residual_rank,consensus_max_residual_rank,consensus_hard_case,mean_absolute_residual_across_models,keyhole_segment_count,maximum_keyhole_segment_frames,keyhole_transient_by_sequence,keyhole_persistent_to_last_physical_frame,repeated_keyhole_episodes
P-370p938359136_VX-0p662619902131_LS-4p40125404953e-05_ST-395p513826563_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p28037384253e-06_H-3273b99318,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,370.938359136,0.662619902131,44.0125404953,395.513826563,151.9794,0.100484565030982,15421.0,15421.0,False,False,False,True,159,121.0,31.0,7.0,True,spans_multiple_T0_regions,282.998,1.7698676564799714,36823.0,300.7084,17.710399999999993,1.0625813609990176,before_T0,75190.0,90610.0,0.001366144,0.001646183,142.6445132555367,9.33488674446329,9.33488674446329,87.14011053195644,53,146.56426439562097,5.415135604379032,5.415135604379032,29.323693613813457,73,139.32995984627357,12.649440153726433,12.649440153726433,160.00833620270654,53,0,59.666666666666664,73.0,False,9.133154167522918,8,146,True,False,True
P-372p630059968_VX-0p727703112845_LS-4p39975555357e-05_ST-362p949632289_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p62924277478e-06_H-54d2aec398,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,372.630059968,0.727703112845,43.9975555357,362.949632289,143.55285,0.0975904812615695,14038.0,14038.0,False,False,False,True,140,114.0,24.0,2.0,True,spans_multiple_T0_regions,254.94905,1.69106863449199,46136.0,275.7146,20.76555000000002,1.0814498034018956,before_T0,68466.0,82503.0,0.001244031,0.001498954,137.17322290065016,6.379627099349847,6.379627099349847,40.699641926758936,69,132.4381386202176,11.11471137978242,11.11471137978242,123.53680905586484,47,138.53118694537048,5.021663054629528,5.021663054629528,25.21709983423116,94,0,70.0,94.0,False,7.505333844587265,5,91,True,False,True
P-373p935133861_VX-0p314504521571_LS-4p29297292387e-05_ST-349p298273812_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p53387956997e-05_H-c87ffcf9e3,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,373.935133861,0.314504521571,42.9297292387,349.298273812,296.376,0.0409555011569854,17455.0,17455.0,False,False,True,True,88,67.0,21.0,0.0,True,spans_multiple_T0_regions,300.8724,1.6489031791653423,61815.0,302.65560000000005,1.783200000000022,1.0059267649674746,before_T0,98145.0,115599.0,0.001783025,0.002100003,290.3473826574124,6.028617342587552,6.028617342587552,36.3442270633474,72,276.1213562591184,20.25464374088159,20.25464374088159,410.2505930700338,31,292.8575873934199,3.518412606580057,3.518412606580057,12.37922727014147,117,0,73.33333333333333,117.0,False,9.9338912300164,1,88,False,True,False
P-374p135097027_VX-0p852003077267_LS-4p24872306812e-05_ST-324p485874926_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p66209293338e-06_H-c87ffcf9e3,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,374.135097027,0.852003077267,42.4872306812,324.485874926,82.51909,0.0129891153108538,11972.0,11972.0,False,False,False,True,40,40.0,0.0,0.0,False,before_T0,147.41369999999998,1.0288341547633435,26247.0,157.2098,9.796100000000024,1.0664531179937824,before_T0,58490.0,70461.0,0.001062859,0.001280262,88.53680905071094,-6.017719050710937,6.017719050710937,36.21294257328935,73,87.17980762859014,-4.660717628590135,4.660717628590135,21.72228881345085,82,89.74132760782528,-7.222237607825278,7.222237607825278,52.16071606388579,72,0,75.66666666666667,82.0,False,5.966891429042117,1,40,True,False,False
P-375p190327887_VX-0p471971299611_LS-7p58652830639e-05_ST-330p289975384_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p02212160082e-05_H-1553ff852f,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,375.190327887,0.471971299611,75.86528306390001,330.289975384,102.2477,0.0014677466579924,19775.0,19775.0,False,False,True,True,9,9.0,0.0,0.0,False,before_T0,150.64065000000002,0.6101000122399665,54805.0,156.0124,5.371749999999963,1.0356593655165454,before_T0,95825.0,115599.0,0.001740892,0.002100003,122.70389688312994,-20.456196883129948,20.456196883129948,418.4559909213754,27,124.40831861516403,-22.16061861516404,22.16061861516404,491.093017406755,27,120.59000513961442,-18.342305139614425,18.342305139614425,336.4401578347257,38,0,30.666666666666668,38.0,False,20.319706879302803,1,9,True,False,False
P-377p008330657_VX-0p791215989527_LS-4p31405408456e-05_ST-371p11107289_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p09709695819e-06_H-3d091b92d3,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,377.008330657,0.791215989527,43.1405408456,371.11107289,94.584615,0.0348464500813121,12902.0,12902.0,False,True,False,True,66,66.0,0.0,0.0,False,before_T0,194.4043,1.318385631880091,30867.0,311.9946,117.59029999999998,1.6048749950489778,after_T0,62976.0,75877.0,0.001144328,0.001378621,108.07646179470426,-13.49184679470426,13.49184679470426,182.0299299317716,42,111.0329856843582,-16.448370684358196,16.448370684358196,270.5488981700541,36,108.45679482985784,-13.872179829857842,13.872179829857842,192.4373732319148,46,0,41.333333333333336,46.0,False,14.604132436306765,1,66,True,False,False
P-377p125910628_VX-0p77115452106_LS-4p31707402483e-05_ST-313p190582012_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p25571201526e-06_H-8b3ff695c9,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,377.125910628,0.77115452106,43.17074024830001,313.190582012,98.33856,0.1283316549608195,13239.0,13239.0,False,False,False,True,86,86.0,0.0,0.0,False,before_T0,202.7497,1.3599503910827369,30536.0,207.9276,5.177899999999994,1.025538385506859,before_T0,64614.0,77852.0,0.001174076,0.001414488,95.95491624147948,2.3836437585205204,2.3836437585205204,5.6817575675338325,118,100.30649663304492,-1.9679366330449144,1.9679366330449144,3.872774591680153,127,91.03190350244611,7.306656497553888,7.306656497553888,53.38722917324645,71,0,105.33333333333333,127.0,False,3.886078963039774,1,86,True,False,False
P-378p283018896_VX-0p735158781064_LS-4p42419225112e-05_ST-367p022862863_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p56201180925e-06_H-36d24309a8,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,378.283018896,0.735158781064,44.2419225112,367.022862863,131.5029,0.089277270282396,13899.0,13899.0,False,False,False,True,93,85.0,8.0,0.0,True,spans_multiple_T0_regions,195.1309,1.2682914169869286,33405.0,203.4904,8.359499999999997,1.0428404727288194,before_T0,67768.0,81666.0,0.001231355,0.001483753,131.44236388799402,0.060536112005991,0.060536112005991,0.0036646208568018,163,128.96494933940372,2.5379506605962945,2.5379506605962945,6.441193555621168,116,130.60459070296608,0.8983092970339328,0.8983092970339328,0.8069595931375986,151,0,143.33333333333334,163.0,False,1.1655986898787394,11,78,True,False,True
P-378p699667122_VX-0p273966982762_LS-4p19552514454e-05_ST-349p537322979_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p76084014007e-05_H-c87ffcf9e3,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,378.699667122,0.273966982762,41.9552514454,349.537322979,267.0324,0.121328634978755,16604.0,16604.0,False,False,True,True,73,55.0,18.0,0.0,True,spans_multiple_T0_regions,300.57210000000003,1.676478541647754,61513.0,302.8145,2.242399999999975,1.0074604396083335,before_T0,98996.0,115599.0,0.00179848,0.002100003,259.9344144288266,7.09798557117341,7.09798557117341,50.38139916858592,65,254.3165514451701,12.715848554829847,12.715848554829847,161.69280446936833,45,260.8605616905918,6.171838309408201,6.171838309408201,38.091588117478686,78,0,62.666666666666664,78.0,False,8.66189081180382,1,73,False,True,False
P-378p895448518_VX-0p547210222693_LS-4p25171421559e-05_ST-392p752580943_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p81584517788e-06_H-dc75daed1b,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,378.895448518,0.547210222693,42.5171421559,392.752580943,218.005,0.1345560955336525,18669.0,18669.0,False,False,False,True,178,126.0,39.0,13.0,True,spans_multiple_T0_regions,300.74285000000003,1.8288296301162847,37606.0,303.1071,2.36424999999997,1.0078613672777257,before_T0,91060.0,109728.0,0.001654356,0.001993381,232.96111585172696,-14.956115851726963,14.956115851726963,223.68540137027856,38,233.8689073813973,-15.863907381397382,15.863907381397382,251.6635574055544,37,232.0884098240761,-14.083409824076114,14.083409824076114,198.3424322728836,45,0,40.0,45.0,False,14.96781101906682,1,178,False,True,False
P-379p421209359_VX-0p229921993373_LS-5p57538994548e-05_ST-334p989783011_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p09815534923e-05_H-1553ff852f,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,379.421209359,0.229921993373,55.7538994548,334.989783011,100.2409,0.1395744823188537,15848.0,15848.0,False,False,True,True,33,32.0,1.0,0.0,True,spans_multiple_T0_regions,300.9048,1.368158650112668,78043.0,302.6094,1.7045999999999708,1.0056649146175134,before_T0,99752.0,115599.0,0.001812209,0.002100003,163.6592562050916,-63.4183562050916,63.4183562050916,4021.88790375588,4,179.51195530654107,-79.27105530654107,79.27105530654107,6283.900209412694,3,150.72374129696595,-50.48284129696596,50.48284129696596,2548.517265414652,8,3,5.0,8.0,True,64.39075093619954,1,33,True,False,False
P-383p924442814_VX-0p598551929363_LS-4p34843261877e-05_ST-301p171019532_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p05965258211e-06_H-82800d7335,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,383.924442814,0.598551929363,43.4843261877,301.171019532,182.7688,0.1183604857989381,17077.0,17077.0,False,False,False,True,192,123.0,38.0,31.0,True,spans_multiple_T0_regions,300.3194,1.8385170736587169,36626.0,301.8799,1.5605000000000473,1.0051961345154528,before_T0,83237.0,100313.0,0.001512284,0.001822398,214.9282514358876,-32.159451435887604,32.159451435887604,1034.2303166572133,18,213.8310146145413,-31.062214614541347,31.062214614541347,964.861176759826,19,216.6421640369596,-33.8733640369596,33.8733640369596,1147.404791180388,16,3,17.666666666666668,19.0,True,32.365010029129515,1,192,False,True,False
P-385p522203_VX-0p931994182449_LS-4p05647861864e-05_ST-365p262393292_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17612737704e-06_H-3a5de7627d,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,385.522203,0.931994182449,40.5647861864,365.262393292,78.38302999999999,0.0192352237224957,10932.0,10932.0,False,False,False,True,12,12.0,0.0,0.0,False,before_T0,137.14635,1.007019067279577,26918.0,139.438,2.291649999999976,1.0167095223460192,before_T0,53480.0,64411.0,0.0009718732,0.001170389,71.65171260350016,6.731317396499833,6.731317396499833,45.310633892421286,67,71.78260045218778,6.600429547812212,6.600429547812212,43.56567021563252,63,69.72848544193918,8.654544558060806,8.654544558060806,74.90114150745991,63,0,64.33333333333333,67.0,False,7.328763834124284,4,6,True,False,True
P-385p792960663_VX-0p466570238049_LS-4p25767555058e-05_ST-363p826454642_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p03395377793e-05_H-3d091b92d3,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,385.792960663,0.466570238049,42.5767555058,363.826454642,296.67615,0.0234371990656934,19288.0,19288.0,False,False,True,True,152,117.0,35.0,0.0,True,spans_multiple_T0_regions,300.6067,1.8057352824572948,63121.0,302.737,2.130300000000034,1.007086668394284,before_T0,96312.0,115599.0,0.001749736,0.002100003,317.09875429002955,-20.42260429002954,20.42260429002954,417.082765987133,28,310.26722917652114,-13.591079176521134,13.591079176521134,184.7174331824664,42,322.77515545902844,-26.09900545902844,26.09900545902844,681.158085950396,22,0,30.666666666666668,42.0,False,20.037562975193037,1,152,False,True,False
P-387p363679816_VX-0p298546823055_LS-4p09005526538e-05_ST-395p436254411_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p61586733821e-05_H-c87ffcf9e3,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,387.363679816,0.298546823055,40.9005526538,395.436254411,299.4273,0.0130589219668624,17119.0,17119.0,False,False,True,True,80,60.0,20.0,0.0,True,spans_multiple_T0_regions,300.66835,1.680001721594193,53863.0,304.4302,3.761850000000038,1.0125116261821374,before_T0,98481.0,115599.0,0.001789127,0.002100003,305.15324917545473,-5.72594917545473,5.72594917545473,32.7864939598907,75,304.2128818373673,-4.785581837367317,4.785581837367317,22.90179352213995,80,308.2991393745771,-8.871839374577121,8.871839374577121,78.70953388829696,61,0,72.0,80.0,False,6.461123462466389,1,80,False,True,False
P-389p770210211_VX-0p908238681403_LS-4p3221586392e-05_ST-323p581279452_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p31151194261e-06_H-8b3ff695c9,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,389.770210211,0.908238681403,43.221586392,323.581279452,82.48979,0.0181723752807009,11239.0,11239.0,False,False,False,True,11,11.0,0.0,0.0,False,before_T0,131.37439999999998,0.9156286549218592,25852.0,138.2149,6.84050000000002,1.052068743986652,before_T0,54858.0,66096.0,0.0009968989,0.00120099,75.52186978237211,6.967920217627892,6.967920217627892,48.55191215922753,66,76.6560990008942,5.833690999105798,5.833690999105798,34.031950673048,69,74.34373038475765,8.14605961524235,8.14605961524235,66.35828725508236,65,0,66.66666666666667,69.0,False,6.982556943992013,1,11,True,False,False
P-391p91054261_VX-0p798138981731_LS-4p10405950637e-05_ST-398p591592241_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p04421123819e-06_H-eac21b41c2,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,391.91054261,0.798138981731,41.0405950637,398.591592241,111.341,0.0864822485777425,12778.0,12778.0,False,True,False,True,83,83.0,0.0,0.0,False,before_T0,196.45185,1.37352687702473,33760.0,311.9938,115.54195,1.5881438632418072,after_T0,62442.0,75219.0,0.00113463,0.001366671,104.9886267050059,6.352373294994095,6.352373294994095,40.352646478954135,70,104.3727785102134,6.968221489786586,6.968221489786586,48.55611073072359,60,106.70757576496332,4.633424235036685,4.633424235036685,21.46862014182529,99,0,76.33333333333333,99.0,False,5.984673006605789,1,83,True,False,False
P-394p301389958_VX-0p965504599187_LS-4p1845661123e-05_ST-386p588977515_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p99647604691e-06_H-aae9cbe76f,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,394.301389958,0.965504599187,41.845661123,386.588977515,74.66928,0.0033790021278332,10563.0,10563.0,False,False,False,True,5,5.0,0.0,0.0,False,before_T0,103.3518,0.7559795864669365,25095.0,116.0247,12.672899999999998,1.122619054530255,before_T0,51612.0,62174.0,0.0009379489,0.001129763,72.55781790551202,2.111462094487976,2.111462094487976,4.458272176459551,123,73.46512526581512,1.2041547341848826,1.2041547341848826,1.4499886238598654,140,70.9384541272481,3.730825872751908,3.730825872751908,13.919061692795031,112,0,125.0,140.0,False,2.3488142338082554,2,3,True,False,True
P-399p256835613_VX-0p656366203199_LS-4p10009761764e-05_ST-341p515144691_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p34973948918e-06_H-3c3f1974a9,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,399.256835613,0.656366203199,41.0009761764,341.515144691,167.5395,0.0903936250599049,15549.0,15549.0,False,False,False,True,194,123.0,38.0,33.0,True,spans_multiple_T0_regions,282.3002,1.8405604775457205,38204.0,311.9639,29.66369999999995,1.1050785653003432,after_T0,75926.0,91474.0,0.00137951,0.001661874,166.27726470066125,1.2622352993387551,1.2622352993387551,1.5932379508967969,140,177.45933935282818,-9.919839352828175,9.919839352828175,98.40321278591854,53,159.4532653436994,8.086234656300604,8.086234656300604,65.38719091675695,67,0,86.66666666666667,140.0,False,6.422769769489179,1,194,False,True,False
P-400p342090514_VX-0p84724542505_LS-4p08786684736e-05_ST-395p5494372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69388805225e-06_H-39de960155,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,400.342090514,0.84724542505,40.8786684736,395.5494372,90.50685,0.0118132467932308,12036.0,12036.0,False,True,False,True,61,61.0,0.0,0.0,False,before_T0,151.18835,1.08381469533998,36149.0,311.9905,160.80214999999998,2.0635882328234945,after_T0,58822.0,70857.0,0.001068888,0.001287453,98.2273626320821,-7.720512632082105,7.720512632082105,59.60631530213936,59,99.26992852438208,-8.763078524382067,8.763078524382067,76.79154522448619,55,96.57433041235517,-6.0674804123551525,6.0674804123551525,36.81431855431345,81,0,65.0,81.0,False,7.517023856273108,3,52,True,False,True
P-404p674556304_VX-0p544519129004_LS-4p43635630435e-05_ST-368p185027338_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p85941438245e-06_H-4d45e0bf17,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,404.674556304,0.544519129004,44.3635630435,368.185027338,223.7523,0.1521147289098094,18798.0,18798.0,True,False,False,True,181,130.0,39.0,12.0,True,spans_multiple_T0_regions,300.6846,1.8328540052204536,39187.0,302.8414,2.1568000000000325,1.0071729646280525,before_T0,91473.0,110270.0,0.001661856,0.002003225,247.7677186745159,-24.0154186745159,24.0154186745159,576.740334112287,24,247.6111270476612,-23.85882704766118,23.85882704766118,569.2436280902086,24,245.5484012663298,-21.7961012663298,21.7961012663298,475.0700304121035,30,0,26.0,30.0,False,23.22344899616896,1,181,False,True,False
P-406p350963493_VX-0p484226878203_LS-4p36170368492e-05_ST-370p554621114_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p96252133074e-06_H-778de5c076,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,406.350963493,0.484226878203,43.6170368492,370.554621114,297.60975,0.0270317264949105,19454.0,19454.0,False,False,True,True,154,118.0,36.0,0.0,True,spans_multiple_T0_regions,300.7824,1.8027579145490489,50296.0,302.9004,2.117999999999995,1.0070416354148382,before_T0,96146.0,115599.0,0.001746722,0.002100003,272.28169719694495,25.32805280305508,25.32805280305508,641.5102587943459,23,271.73488939971946,25.87486060028056,25.87486060028056,669.508411083951,22,274.0435135090057,23.5662364909943,23.5662364909943,555.3675023494714,25,0,23.333333333333332,25.0,False,24.92304996477665,1,154,False,True,False
P-408p574656479_VX-0p243547442248_LS-8p65536608509e-05_ST-318p028622224_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p98077243534e-05_H-1553ff852f,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,408.574656479,0.243547442248,86.5536608509,318.028622224,210.0328,0.1467454269019045,17110.0,17110.0,False,False,True,True,45,28.0,17.0,0.0,True,spans_multiple_T0_regions,214.5366,0.7107444242766685,94920.0,215.5489,1.0123000000000104,1.0047185421974618,before_T0,98490.0,115599.0,0.00178929,0.002100003,88.4666476448553,121.56615235514472,121.56615235514472,14778.329398434256,1,87.91730667064007,122.11549332935994,122.11549332935994,14912.19371107295,1,91.53165440628288,118.50114559371713,118.50114559371713,14042.521507023344,1,3,1.0,1.0,True,120.7275970927406,1,45,False,True,False
P-409p380479822_VX-0p571506017722_LS-4p19025576691e-05_ST-383p379922389_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p44106702891e-06_H-86665dad6a,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,409.380479822,0.571506017722,41.9025576691,383.379922389,212.18495,0.1897058813351499,17880.0,17880.0,True,False,False,True,193,131.0,39.0,23.0,True,spans_multiple_T0_regions,300.9293,1.9527174981261235,39406.0,303.3359,2.406599999999969,1.007997227255704,before_T0,87182.0,105061.0,0.001583928,0.001908625,219.8264578214741,-7.641507821474107,7.641507821474107,58.39264178564996,60,222.80098420480857,-10.616034204808583,10.616034204808583,112.70018223766584,49,220.3126032949384,-8.12765329493837,8.12765329493837,66.05874808272253,66,0,58.333333333333336,66.0,False,8.795065107073688,1,193,False,True,False
P-413p007329362_VX-0p214914258115_LS-4p25156575745e-05_ST-342p625619244_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p24467219873e-05_H-c87ffcf9e3,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,413.007329362,0.214914258115,42.5156575745,342.625619244,198.87655,0.2365551754634305,14888.0,14888.0,True,False,True,True,38,34.0,4.0,0.0,True,spans_multiple_T0_regions,301.13219999999995,1.6246234582184318,79025.0,303.3839,2.251700000000028,1.0074774467825096,before_T0,100712.0,115599.0,0.001829644,0.002100003,230.74262022619783,-31.86607022619785,31.86607022619785,1015.446431660973,19,230.21812882938391,-31.341578829383906,31.341578829383906,982.2945635184856,18,232.05633169959185,-33.179781699591814,33.179781699591814,1100.897913632568,18,3,18.333333333333332,19.0,True,32.129143585057854,2,36,True,False,True
P-413p458184039_VX-0p35207482727_LS-4p49853708666e-05_ST-303p358380963_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p37019753455e-05_H-ff013f97fe,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,413.458184039,0.35207482727,44.9853708666,303.358380963,300.06730000000005,0.0138979009067594,18126.0,18126.0,False,False,True,True,104,79.0,25.0,0.0,True,spans_multiple_T0_regions,300.66255,1.5998963973433264,71055.0,302.9467,2.284149999999954,1.0075970552368425,before_T0,97474.0,115599.0,0.001770839,0.002100003,310.95619643416296,-10.888896434162916,10.888896434162916,118.56806555392588,48,307.86023658143114,-7.792936581431093,7.792936581431093,60.72986056220692,57,311.15194885864213,-11.084648858642083,11.084648858642083,122.86944031939524,54,0,53.0,57.0,False,9.922160624745365,1,104,False,True,False
P-420p548248194_VX-0p890019823061_LS-4p2728397196e-05_ST-342p58191385_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p42023950256e-06_H-39de960155,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,420.548248194,0.890019823061,42.728397196,342.58191385,86.40669,0.0128720864225339,11476.0,11476.0,False,True,False,True,11,11.0,0.0,0.0,False,before_T0,131.71314999999998,0.9214622995318856,27559.0,311.9998,180.28665,2.368782464013654,after_T0,55975.0,67450.0,0.001017184,0.00122558,87.71494831006586,-1.308258310065867,1.308258310065867,1.711539805856397,139,88.56479714253972,-2.15810714253972,2.15810714253972,4.657426438680955,124,84.89964424351415,1.5070457564858517,1.5070457564858517,2.2711869121420123,141,0,134.66666666666666,141.0,False,1.6578037363638127,3,8,True,False,True
P-422p617573631_VX-0p52186874631_LS-4p33544604908e-05_ST-334p849986924_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-9p24393468113e-06_H-eac21b41c2,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,422.617573631,0.52186874631,43.3544604908,334.849986924,234.8536,0.095785084107598,19611.0,19611.0,False,False,False,True,174,133.0,39.0,2.0,True,spans_multiple_T0_regions,301.09005,1.8292258222353637,43587.0,302.6554,1.5653500000000236,1.0051989429740371,before_T0,95448.0,115058.0,0.001734045,0.002090178,297.0628620260312,-62.20926202603121,62.20926202603121,3869.992281823409,5,295.04987330030724,-60.19627330030724,60.19627330030724,3623.591319245282,7,299.5694878410877,-64.71588784108772,64.71588784108772,4188.146139060245,4,3,5.333333333333333,7.0,True,62.37380772247539,1,174,False,True,False
P-423p354289604_VX-0p98992750487_LS-4p35270321082e-05_ST-379p923005206_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p87320594618e-06_H-4d45e0bf17,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,423.354289604,0.98992750487,43.5270321082,379.923005206,74.74561,0.0018292765797588,10321.0,10321.0,False,False,False,True,4,4.0,0.0,0.0,False,before_T0,105.9577,0.7132634747186499,22690.0,111.1982,5.240499999999997,1.049458415952781,before_T0,50319.0,60639.0,0.000914467,0.001101886,75.05408456235634,-0.3084745623563378,0.3084745623563378,0.0951565556209341,156,74.32223163695872,0.4233783630412802,0.4233783630412802,0.179249238291514,148,76.48474247844271,-1.739132478442713,1.739132478442713,3.0245817775742925,138,0,147.33333333333334,156.0,False,0.8236618012801102,2,3,True,False,True
P-426p513929333_VX-0p671876042338_LS-4p21074124626e-05_ST-335p829973615_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p18007533983e-06_H-ff013f97fe,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,426.513929333,0.671876042338,42.1074124626,335.829973615,172.31650000000002,0.1020398792338851,15210.0,15210.0,False,False,False,True,182,123.0,39.0,20.0,True,spans_multiple_T0_regions,292.1213,1.839695147903356,37693.0,302.6472,10.52589999999998,1.0360326343885229,before_T0,74152.0,89361.0,0.001347293,0.001623501,187.25849121945816,-14.941991219458146,14.941991219458146,223.26310160236432,39,182.8717323886404,-10.555232388640375,10.555232388640375,111.41293077820283,50,190.85461810725303,-18.538118107253013,18.538118107253013,343.66182295846204,37,0,42.0,50.0,False,14.678447238450511,2,180,True,False,True
P-429p223744451_VX-0p993777087019_LS-4p49939505126e-05_ST-337p477091824_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p8543286679e-06_H-c87ffcf9e3,new-data,d69dac5bda8b622bc0de316b112815c6056c06ec,429.223744451,0.993777087019,44.9939505126,337.477091824,77.89432,0.0207663657242877,10292.0,10292.0,False,False,False,True,3,3.0,0.0,0.0,False,before_T0,109.3287,0.7242391406845377,22697.0,115.8962,6.56750000000001,1.060071143258815,before_T0,50113.0,60404.0,0.0009107259,0.001097619,74.42800280642369,3.4663171935763017,3.4663171935763017,12.015354886482688,100,72.84839545408272,5.0459245459172735,5.0459245459172735,25.46135452309044,77,77.54826967353642,0.346050326463569,0.346050326463569,0.1197508284455427,159,0,112.0,159.0,False,2.9527640219857147,2,2,True,False,True
