name,hash,P,VX,LS,ST,reaches_conduction,first_conduction_timestep,first_conduction_frame_index_0based,total_frames,conduction_frames,conduction_fraction,screenshot_bug_any,screenshot_bug_before_first_conduction,keyhole_any,label_change_count,conduction_entry_count,unexpected_start,return_to_forming_or_initial_after_conduction,suspicious_transition,transition_pattern,bug_free_field,correctly_finished_field,first_observed_conduction_timestep,first_observed_conduction_frame_index_0based,screenshot_bug_frames_before_first_observed_conduction,latest_valid_preconduction_timestep,latest_valid_preconduction_label,first_screenshot_bug_timestep_before_first_observed_conduction,last_screenshot_bug_timestep_before_first_observed_conduction,observational_ambiguity_interval_lower_bound,observational_ambiguity_interval_upper_bound,observational_ambiguity_interval_width,observational_ambiguity_lower_bound_exists,first_persistent_conduction_timestep,first_persistent_conduction_frame_index_0based,persistent_onset_exists,persistent_onset_differs_from_first_observed,persistent_minus_first_observed_timestep,intervening_reversion_count,intervening_reversion_frame_count,final_observed_timestep,final_stored_frame_index_0based,final_observed_label,final_valid_non_bug_timestep,final_valid_label,right_censored_no_conduction,exact_clean_observed_target,interval_ambiguous_due_to_pretransition_bug,other_transition_ambiguity,target_status_primary
P-99p5435087092_VX-0p559592851831_LS-4p5e-05_ST-300_M-TI64_XI--0p0002_XF-0p0012_XL-0p0014_TE-0p00125_DT-3p34132747676e-06_H-306f9d252b,306f9d252b,99.5435087092,0.559592851831,4.5e-05,300.0,True,13785.0,75.0,376,301,0.800531914893617,False,False,False,2,1,False,False,False,Initial Emptiness → Forming Phase → Conduction,1,1,13785,75,0,13602,Forming Phase,,,13602,13785,183,True,13785,75,True,False,0,0,0,68795,375,Conduction,68795,Conduction,False,True,False,False,exact_clean_observed_target
P-99p7580068976_VX-0p617169232141_LS-5p71058654975e-05_ST-337p763092798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p81652803119e-06_H-765e346b33,765e346b33,99.7580068976,0.617169232141,5.71058654975e-05,337.763092798,True,37841.0,88.0,268,180,0.6716417910447762,True,True,False,2,1,True,False,True,Screenshot Bug → Forming Phase → Conduction,1,1,37841,88,37,37411,Forming Phase,0,15478,37411,37841,430,True,37841,88,True,False,0,0,0,115599,267,Conduction,115599,Conduction,False,False,True,False,interval_ambiguous_due_to_pretransition_bug
P-100p408926704_VX-0p564694322144_LS-6p38706769001e-05_ST-381p633419878_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p54288845105e-06_H-790e4fd6dd,790e4fd6dd,100.408926704,0.564694322144,6.38706769001e-05,381.633419878,True,17386.0,37.0,247,210,0.8502024291497976,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,17386,37,0,16916,Initial Emptiness,,,16916,17386,470,True,17386,37,True,False,0,0,0,115599,246,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-102p025474754_VX-0p424029390103_LS-7p94734719352e-05_ST-354p238131711_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13768543304e-05_H-6f31342894,6f31342894,102.025474754,0.424029390103,7.94734719352e-05,354.238131711,True,23150.0,37.0,185,148,0.8,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,23150,37,0,22525,Initial Emptiness,,,22525,23150,625,True,23150,37,True,False,0,0,0,115599,184,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-102p449509144_VX-0p918837420936_LS-5p51471704636e-05_ST-339p471112188_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p25024394207e-06_H-b41981edcb,b41981edcb,102.449509144,0.918837420936,5.51471704636e-05,339.471112188,True,10686.0,35.0,392,261,0.6658163265306123,False,False,False,2,1,False,True,True,Initial Emptiness → Conduction → Initial Emptiness,1,1,10686,35,0,10397,Initial Emptiness,,,10397,10686,289,True,,,False,,,,,115599,391,Initial Emptiness,115599,Initial Emptiness,False,True,False,True,other_transition_ambiguity
P-110p110895975_VX-0p451651242475_LS-8p6859144947e-05_ST-349p969995372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06810745755e-05_H-6f31342894,6f31342894,110.110895975,0.451651242475,8.6859144947e-05,349.969995372,True,21148.0,33.0,195,162,0.8307692307692308,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,21148,33,0,20561,Initial Emptiness,,,20561,21148,587,True,21148,33,True,False,0,0,0,115599,194,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-110p131967455_VX-0p225166085115_LS-5p63312318207e-05_ST-326p092691949_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p14247212255e-05_H-b41981edcb,b41981edcb,110.131967455,0.225166085115,5.63312318207e-05,326.092691949,True,42436.0,36.0,100,64,0.64,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,42436,36,0,41256,Initial Emptiness,,,41256,42436,1180,True,42436,36,True,False,0,0,0,115599,99,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-118p139890353_VX-0p847347819728_LS-5p08934239386e-05_ST-372p913421628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69319999497e-06_H-d7a336064e,d7a336064e,118.139890353,0.847347819728,5.08934239386e-05,372.913421628,True,11588.0,36.0,364,264,0.7252747252747253,False,False,False,2,1,False,True,True,Initial Emptiness → Conduction → Initial Emptiness,1,1,11588,36,0,11274,Initial Emptiness,,,11274,11588,314,True,,,False,,,,,115599,363,Initial Emptiness,115599,Initial Emptiness,False,True,False,True,other_transition_ambiguity
P-121p661876009_VX-0p281641526906_LS-7p16631028882e-05_ST-330p429005364_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p71285841829e-05_H-25d163a2a5,25d163a2a5,121.661876009,0.281641526906,7.16631028882e-05,330.429005364,True,32976.0,35.0,124,89,0.717741935483871,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,32976,35,0,32033,Initial Emptiness,,,32033,32976,943,True,32976,35,True,False,0,0,0,115599,123,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-126p512169142_VX-0p57236868357_LS-7p44940442576e-05_ST-386p738254947_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p42834477408e-06_H-d7a336064e,d7a336064e,126.512169142,0.57236868357,7.44940442576e-05,386.738254947,True,16689.0,36.0,251,215,0.8565737051792829,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,16689,36,0,16226,Initial Emptiness,,,16226,16689,463,True,16689,36,True,False,0,0,0,115599,250,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-128p682231034_VX-0p601925389683_LS-8p082715257e-05_ST-394p322355105_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p01448266795e-06_H-b41981edcb,b41981edcb,128.682231034,0.601925389683,8.082715257e-05,394.322355105,True,15870.0,36.0,263,227,0.8631178707224335,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,15870,36,0,15430,Initial Emptiness,,,15430,15870,440,True,15870,36,True,False,0,0,0,115599,262,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-129p569646497_VX-0p287154347682_LS-6p5197985882e-05_ST-393p701994752_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p67997477383e-05_H-b41981edcb,b41981edcb,129.569646497,0.287154347682,6.5197985882e-05,393.701994752,True,32343.0,35.0,127,92,0.7244094488188977,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,32343,35,0,31417,Initial Emptiness,,,31417,32343,926,True,32343,35,True,False,0,0,0,115599,126,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-131p049819122_VX-0p780196421599_LS-5p30845028915e-05_ST-389p742843455_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p18321293134e-06_H-b41981edcb,b41981edcb,131.049819122,0.780196421599,5.30845028915e-05,389.742843455,True,12245.0,36.0,340,278,0.8176470588235294,False,False,False,2,1,False,True,True,Initial Emptiness → Conduction → Initial Emptiness,1,1,12245,36,0,11905,Initial Emptiness,,,11905,12245,340,True,,,False,,,,,115599,339,Initial Emptiness,115599,Initial Emptiness,False,True,False,True,other_transition_ambiguity
P-132p12166853_VX-0p788188085218_LS-6p42596953306e-05_ST-382p443068729_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p1205195733e-06_H-b41981edcb,b41981edcb,132.12166853,0.788188085218,6.42596953306e-05,382.443068729,True,12121.0,36.0,343,281,0.8192419825072886,False,False,False,2,1,False,True,True,Initial Emptiness → Conduction → Initial Emptiness,1,1,12121,36,0,11784,Initial Emptiness,,,11784,12121,337,True,,,False,,,,,115599,342,Initial Emptiness,115599,Initial Emptiness,False,True,False,True,other_transition_ambiguity
P-134p93654729_VX-0p343298656719_LS-5p9412954069e-05_ST-389p435734624_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p40522559835e-05_H-b41981edcb,b41981edcb,134.93654729,0.343298656719,5.9412954069e-05,389.435734624,True,27047.0,35.0,151,116,0.7682119205298014,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,27047,35,0,26275,Initial Emptiness,,,26275,27047,772,True,27047,35,True,False,0,0,0,115599,150,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-137p056736091_VX-0p84145784316_LS-6p02926393206e-05_ST-342p992007776_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p73305085006e-06_H-ddeae69a6e,ddeae69a6e,137.056736091,0.84145784316,6.02926393206e-05,342.992007776,True,11669.0,33.0,358,282,0.7877094972067039,False,False,False,2,1,False,True,True,Initial Emptiness → Conduction → Initial Emptiness,1,1,11669,33,0,11038,Initial Emptiness,,,11038,11669,631,True,,,False,,,,,115599,357,Initial Emptiness,115599,Initial Emptiness,False,True,False,True,other_transition_ambiguity
P-139p185905374_VX-0p93275027917_LS-8p26285474625e-05_ST-371p150203889_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17193155633e-06_H-b789300819,b789300819,139.185905374,0.93275027917,8.26285474625e-05,371.150203889,True,10242.0,34.0,392,290,0.7397959183673469,False,False,False,2,1,False,True,True,Initial Emptiness → Conduction → Initial Emptiness,1,1,10242,34,0,9957,Initial Emptiness,,,9957,10242,285,True,,,False,,,,,115599,391,Initial Emptiness,115599,Initial Emptiness,False,True,False,True,other_transition_ambiguity
P-140p314676599_VX-0p596196399995_LS-8p19973378232e-05_ST-342p525649343_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p09149569346e-06_H-95fb07b078,95fb07b078,140.314676599,0.596196399995,8.19973378232e-05,342.525649343,True,15578.0,31.0,257,226,0.8793774319066148,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,15578,31,0,15133,Initial Emptiness,,,15133,15578,445,True,15578,31,True,False,0,0,0,115599,256,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-141p451666054_VX-0p378275685755_LS-6p85388508408e-05_ST-315p145948826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27529227616e-05_H-8bf1b39107,8bf1b39107,141.451666054,0.378275685755,6.85388508408e-05,315.145948826,True,24547.0,33.0,164,131,0.7987804878048781,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,24547,33,0,23846,Initial Emptiness,,,23846,24547,701,True,24547,33,True,False,0,0,0,115599,163,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-145p199982561_VX-0p253198682602_LS-7p7513591008e-05_ST-398p693210886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90527081478e-05_H-2d34966482,2d34966482,145.199982561,0.253198682602,7.7513591008e-05,398.693210886,True,35635.0,34.0,112,78,0.6964285714285714,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,35635,34,0,34586,Initial Emptiness,,,34586,35635,1049,True,35635,34,True,False,0,0,0,115599,111,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-149p381043177_VX-0p292260061908_LS-7p79529508561e-05_ST-384p444199936_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p65062601148e-05_H-6464f5e6a2,6464f5e6a2,149.381043177,0.292260061908,7.79529508561e-05,384.444199936,True,30868.0,34.0,129,95,0.7364341085271318,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,30868,34,0,29959,Initial Emptiness,,,29959,30868,909,True,30868,34,True,False,0,0,0,115599,128,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-150p755371566_VX-0p566215971452_LS-6p88880703989e-05_ST-365p237346809_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p51993028498e-06_H-3a501d5f99,3a501d5f99,150.755371566,0.566215971452,6.88880703989e-05,365.237346809,True,16402.0,35.0,248,213,0.8588709677419355,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,16402,35,0,15934,Initial Emptiness,,,15934,16402,468,True,16402,35,True,False,0,0,0,115599,247,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-155p08939981_VX-0p967429278716_LS-6p89242148544e-05_ST-322p599938314_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p98653566638e-06_H-765072ed36,765072ed36,155.08939981,0.967429278716,6.89242148544e-05,322.599938314,True,9875.0,32.0,413,300,0.7263922518159807,False,False,False,2,1,False,True,True,Initial Emptiness → Conduction → Initial Emptiness,1,1,9875,32,0,9600,Initial Emptiness,,,9600,9875,275,True,,,False,,,,,115599,412,Initial Emptiness,115599,Initial Emptiness,False,True,False,True,other_transition_ambiguity
P-156p536166657_VX-0p9922713524_LS-8p48527663575e-05_ST-399p457924021_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p86169492987e-06_H-17f36d0008,17f36d0008,156.536166657,0.9922713524,8.48527663575e-05,399.457924021,True,9360.0,30.0,422,314,0.7440758293838863,False,False,False,2,1,False,True,True,Initial Emptiness → Conduction → Initial Emptiness,1,1,9360,30,0,9092,Initial Emptiness,,,9092,9360,268,True,,,False,,,,,115599,421,Initial Emptiness,115599,Initial Emptiness,False,True,False,True,other_transition_ambiguity
P-162p201106716_VX-0p908426857038_LS-8p56302518524e-05_ST-395p218711567_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p31041169208e-06_H-b41981edcb,b41981edcb,162.201106716,0.908426857038,8.56302518524e-05,395.218711567,True,10224.0,33.0,390,318,0.8153846153846154,False,False,False,2,1,False,True,True,Initial Emptiness → Conduction → Initial Emptiness,1,1,10224,33,0,9932,Initial Emptiness,,,9932,10224,292,True,,,False,,,,,115599,389,Initial Emptiness,115599,Initial Emptiness,False,True,False,True,other_transition_ambiguity
P-165p961555057_VX-0p261983014715_LS-5p47380727674e-05_ST-307p441799119_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p84138678161e-05_H-b41981edcb,b41981edcb,165.961555057,0.261983014715,5.47380727674e-05,307.441799119,True,35453.0,35.0,116,81,0.6982758620689655,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,35453,35,0,34439,Initial Emptiness,,,34439,35453,1014,True,35453,35,True,False,0,0,0,115599,115,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-171p793878697_VX-0p802872637148_LS-7p56304072004e-05_ST-389p149112673_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p00857518342e-06_H-b41981edcb,b41981edcb,171.793878697,0.802872637148,7.56304072004e-05,389.149112673,True,11568.0,35.0,348,313,0.8994252873563219,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,11568,35,0,11238,Initial Emptiness,,,11238,11568,330,True,11568,35,True,False,0,0,0,115599,347,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-178p179131994_VX-0p674364285322_LS-6p39772031663e-05_ST-392p701744041_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p15358257846e-06_H-b41981edcb,b41981edcb,178.179131994,0.674364285322,6.39772031663e-05,392.701744041,True,13773.0,33.0,293,260,0.8873720136518771,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,13773,33,0,13380,Initial Emptiness,,,13380,13773,393,True,13773,33,True,False,0,0,0,115599,292,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-180p4231768_VX-0p853402947533_LS-8p92029044014e-05_ST-332p421625378_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p65280518067e-06_H-0b12abf205,0b12abf205,180.4231768,0.853402947533,8.92029044014e-05,332.421625378,True,10572.0,33.0,371,334,0.9002695417789758,False,False,False,2,1,False,True,True,Initial Emptiness → Conduction → Initial Emptiness,1,1,10572,33,0,10261,Initial Emptiness,,,10261,10572,311,True,,,False,,,,,115599,370,Initial Emptiness,115599,Initial Emptiness,False,True,False,True,other_transition_ambiguity
P-181p628478787_VX-0p952936233186_LS-6p91719476824e-05_ST-399p362560559_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p06237504149e-06_H-2ecbc85805,2ecbc85805,181.628478787,0.952936233186,6.91719476824e-05,399.362560559,True,9746.0,32.0,409,321,0.784841075794621,False,False,False,2,1,False,True,True,Initial Emptiness → Conduction → Initial Emptiness,1,1,9746,32,0,9468,Initial Emptiness,,,9468,9746,278,True,,,False,,,,,115599,408,Initial Emptiness,115599,Initial Emptiness,False,True,False,True,other_transition_ambiguity
P-188p623199531_VX-0p253450423389_LS-5p98563054886e-05_ST-373p9812389_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90337839587e-05_H-b41981edcb,b41981edcb,188.623199531,0.253450423389,5.98563054886e-05,373.9812389,True,35600.0,34.0,112,78,0.6964285714285714,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,35600,34,0,34552,Initial Emptiness,,,34552,35600,1048,True,35600,34,True,False,0,0,0,115599,111,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-189p966894809_VX-0p644468304217_LS-6p74843907822e-05_ST-388p1301819_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p48542724514e-06_H-851e5d4577,851e5d4577,189.966894809,0.644468304217,6.74843907822e-05,388.1301819,True,14000.0,31.0,278,247,0.8884892086330936,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,14000,31,0,13589,Initial Emptiness,,,13589,14000,411,True,14000,31,True,False,0,0,0,115599,277,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-191p425479448_VX-0p407642571095_LS-6p68635438353e-05_ST-376p486404344_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p18341923663e-05_H-9a0fcdd2aa,9a0fcdd2aa,191.425479448,0.407642571095,6.68635438353e-05,376.486404344,True,22129.0,31.0,176,145,0.8238636363636364,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,22129,31,0,21478,Initial Emptiness,,,21478,22129,651,True,22129,31,True,False,0,0,0,115599,175,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-194p299416559_VX-0p806548050335_LS-7p3474496565e-05_ST-381p946978961_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p98119430208e-06_H-b41981edcb,b41981edcb,194.299416559,0.806548050335,7.3474496565e-05,381.946978961,True,11187.0,33.0,351,318,0.905982905982906,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,11187,33,0,10858,Initial Emptiness,,,10858,11187,329,True,11187,33,True,False,0,0,0,115599,350,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-196p499083559_VX-0p373706074139_LS-6p49065899682e-05_ST-353p001345311_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p290886324e-05_H-b789300819,b789300819,196.499083559,0.373706074139,6.49065899682e-05,353.001345311,True,24137.0,33.0,163,130,0.7975460122699386,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,24137,33,0,23428,Initial Emptiness,,,23428,24137,709,True,24137,33,True,False,0,0,0,115599,162,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-199p092557979_VX-0p316505824784_LS-5p93128195415e-05_ST-330p512210532_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p52418067071e-05_H-8bf1b39107,8bf1b39107,199.092557979,0.316505824784,5.93128195415e-05,330.512210532,True,28501.0,34.0,139,105,0.7553956834532374,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,28501,34,0,27661,Initial Emptiness,,,27661,28501,840,True,28501,34,True,False,0,0,0,115599,138,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-202p623346674_VX-0p47308497906_LS-5p69403778977e-05_ST-355p073751689_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p01971544575e-05_H-b41981edcb,b41981edcb,202.623346674,0.47308497906,5.69403778977e-05,355.073751689,True,19069.0,32.0,205,173,0.8439024390243902,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,19069,32,0,18508,Initial Emptiness,,,18508,19069,561,True,19069,32,True,False,0,0,0,115599,204,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-205p507001181_VX-0p303336340291_LS-4p80706805647e-05_ST-333p622908766_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p59035366431e-05_H-89a38ff0e6,89a38ff0e6,205.507001181,0.303336340291,4.80706805647e-05,333.622908766,True,30615.0,35.0,134,99,0.7388059701492538,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,30615,35,0,29740,Initial Emptiness,,,29740,30615,875,True,30615,35,True,False,0,0,0,115599,133,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-207p940614893_VX-0p318461267696_LS-7p4904937331e-05_ST-370p987623474_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p51482176715e-05_H-0b12abf205,0b12abf205,207.940614893,0.318461267696,7.4904937331e-05,370.987623474,True,26658.0,32.0,140,108,0.7714285714285715,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,26658,32,0,25825,Initial Emptiness,,,25825,26658,833,True,26658,32,True,False,0,0,0,115599,139,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-210p464738138_VX-0p237113609615_LS-6p46217439158e-05_ST-306p057190902_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p03451864735e-05_H-12faed80a6,12faed80a6,210.464738138,0.237113609615,6.46217439158e-05,306.057190902,True,36935.0,33.0,105,72,0.6857142857142857,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,36935,33,0,35815,Initial Emptiness,,,35815,36935,1120,True,36935,33,True,False,0,0,0,115599,104,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-213p87237204_VX-0p329966780459_LS-7p13970627017e-05_ST-390p008507958_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p46200190101e-05_H-765072ed36,765072ed36,213.87237204,0.329966780459,7.13970627017e-05,390.008507958,True,26532.0,33.0,145,112,0.7724137931034483,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,26532,33,0,25728,Initial Emptiness,,,25728,26532,804,True,26532,33,True,False,0,0,0,115599,144,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-218p352277735_VX-0p662592791038_LS-5p96508880483e-05_ST-307p55260089_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p28067173121e-06_H-b41981edcb,b41981edcb,218.352277735,0.662592791038,5.96508880483e-05,307.55260089,True,13617.0,31.0,285,254,0.8912280701754386,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,13617,31,0,13217,Initial Emptiness,,,13217,13617,400,True,13617,31,True,False,0,0,0,115599,284,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-218p623352015_VX-0p878480487228_LS-8p13012329394e-05_ST-381p006435488_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p49143740032e-06_H-90ad187ad0,90ad187ad0,218.623352015,0.878480487228,8.13012329394e-05,381.006435488,True,9968.0,32.0,382,350,0.9162303664921466,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,9968,32,0,9666,Initial Emptiness,,,9666,9968,302,True,9968,32,True,False,0,0,0,115599,381,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-222p052357041_VX-0p997941039436_LS-5p29599486117e-05_ST-383p923575745_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-4p83407377027e-06_H-02b1b704be,02b1b704be,222.052357041,0.997941039436,5.29599486117e-05,383.923575745,True,9307.0,32.0,426,314,0.7370892018779343,False,False,False,2,1,False,True,True,Initial Emptiness → Conduction → Initial Emptiness,1,1,9307,32,0,9041,Initial Emptiness,,,9041,9307,266,True,,,False,,,,,115599,425,Initial Emptiness,115599,Initial Emptiness,False,True,False,True,other_transition_ambiguity
P-223p161294482_VX-0p578452940205_LS-4p86833733719e-05_ST-359p100984903_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p33969415266e-06_H-1e85da8953,1e85da8953,223.161294482,0.578452940205,4.86833733719e-05,359.100984903,True,16055.0,31.0,249,205,0.8232931726907631,False,False,True,7,4,False,False,True,Initial Emptiness → Conduction → Keyhole → Conduction → Keyhole → Conduction → Keyhole → Conduction,1,1,16055,31,0,15597,Initial Emptiness,,,15597,16055,458,True,16055,31,True,False,0,0,0,115599,248,Conduction,115599,Conduction,False,True,False,True,other_transition_ambiguity
P-225p511353261_VX-0p242923031869_LS-6p38341457094e-05_ST-340p774386379_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p9858638211e-05_H-5cefbb31d2,5cefbb31d2,225.511353261,0.242923031869,6.38341457094e-05,340.774386379,True,36051.0,33.0,107,74,0.6915887850467289,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,36051,33,0,34957,Initial Emptiness,,,34957,36051,1094,True,36051,33,True,False,0,0,0,115599,106,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
P-226p648480029_VX-0p577602942666_LS-6p93800013331e-05_ST-342p653362063_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p35196680396e-06_H-b4093437b1,b4093437b1,226.648480029,0.577602942666,6.93800013331e-05,342.653362063,True,15161.0,30.0,248,218,0.8790322580645161,False,False,False,1,1,False,False,False,Initial Emptiness → Conduction,1,1,15161,30,0,14702,Initial Emptiness,,,14702,15161,459,True,15161,30,True,False,0,0,0,115599,247,Conduction,115599,Conduction,False,True,False,False,exact_clean_observed_target
