policy,run_id,repeat,fold,budget,h_separable,adaptive_switch_budget,switched_by_budget
P3_EARLY8_RMBC_B40,w85__r178_f05,178,5,40,False,,False
P3_EARLY8_RMBC_B40,w85__r179_f01,179,1,16,True,,False
P3_EARLY8_RMBC_B40,w85__r179_f01,179,1,20,False,,False
P3_EARLY8_RMBC_B40,w85__r179_f01,179,1,24,False,,False
P3_EARLY8_RMBC_B40,w85__r179_f01,179,1,32,False,,False
P3_EARLY8_RMBC_B40,w85__r179_f01,179,1,40,False,,False
P3_EARLY8_RMBC_B40,w85__r179_f02,179,2,16,False,,False
P3_EARLY8_RMBC_B40,w85__r179_f02,179,2,20,False,,False
P3_EARLY8_RMBC_B40,w85__r179_f02,179,2,24,False,,False
P3_EARLY8_RMBC_B40,w85__r179_f02,179,2,32,False,,False
P3_EARLY8_RMBC_B40,w85__r179_f02,179,2,40,False,,False
P3_EARLY8_RMBC_B40,w85__r179_f03,179,3,16,False,,False
P3_EARLY8_RMBC_B40,w85__r179_f03,179,3,20,False,,False
P3_EARLY8_RMBC_B40,w85__r179_f03,179,3,24,False,,False
P3_EARLY8_RMBC_B40,w85__r179_f03,179,3,32,False,,False
P3_EARLY8_RMBC_B40,w85__r179_f03,179,3,40,False,,False
P3_EARLY8_RMBC_B40,w85__r179_f04,179,4,16,False,,False
P3_EARLY8_RMBC_B40,w85__r179_f04,179,4,20,False,,False
P3_EARLY8_RMBC_B40,w85__r179_f04,179,4,24,False,,False
P3_EARLY8_RMBC_B40,w85__r179_f04,179,4,32,False,,False
P3_EARLY8_RMBC_B40,w85__r179_f04,179,4,40,False,,False
P3_EARLY8_RMBC_B40,w85__r179_f05,179,5,16,False,,False
P3_EARLY8_RMBC_B40,w85__r179_f05,179,5,20,False,,False
P3_EARLY8_RMBC_B40,w85__r179_f05,179,5,24,False,,False
P3_EARLY8_RMBC_B40,w85__r179_f05,179,5,32,False,,False
P3_EARLY8_RMBC_B40,w85__r179_f05,179,5,40,False,,False
P3_EARLY8_RMBC_B40,w85__r180_f01,180,1,16,False,,False
P3_EARLY8_RMBC_B40,w85__r180_f01,180,1,20,False,,False
P3_EARLY8_RMBC_B40,w85__r180_f01,180,1,24,False,,False
P3_EARLY8_RMBC_B40,w85__r180_f01,180,1,32,False,,False
P3_EARLY8_RMBC_B40,w85__r180_f01,180,1,40,False,,False
P3_EARLY8_RMBC_B40,w85__r180_f02,180,2,16,False,,False
P3_EARLY8_RMBC_B40,w85__r180_f02,180,2,20,False,,False
P3_EARLY8_RMBC_B40,w85__r180_f02,180,2,24,False,,False
P3_EARLY8_RMBC_B40,w85__r180_f02,180,2,32,False,,False
P3_EARLY8_RMBC_B40,w85__r180_f02,180,2,40,False,,False
P3_EARLY8_RMBC_B40,w85__r180_f03,180,3,16,False,,False
P3_EARLY8_RMBC_B40,w85__r180_f03,180,3,20,False,,False
P3_EARLY8_RMBC_B40,w85__r180_f03,180,3,24,False,,False
P3_EARLY8_RMBC_B40,w85__r180_f03,180,3,32,False,,False
P3_EARLY8_RMBC_B40,w85__r180_f03,180,3,40,False,,False
P3_EARLY8_RMBC_B40,w85__r180_f04,180,4,16,False,,False
P3_EARLY8_RMBC_B40,w85__r180_f04,180,4,20,False,,False
P3_EARLY8_RMBC_B40,w85__r180_f04,180,4,24,False,,False
P3_EARLY8_RMBC_B40,w85__r180_f04,180,4,32,False,,False
P3_EARLY8_RMBC_B40,w85__r180_f04,180,4,40,False,,False
P3_EARLY8_RMBC_B40,w85__r180_f05,180,5,16,False,,False
P3_EARLY8_RMBC_B40,w85__r180_f05,180,5,20,False,,False
P3_EARLY8_RMBC_B40,w85__r180_f05,180,5,24,False,,False
P3_EARLY8_RMBC_B40,w85__r180_f05,180,5,32,False,,False
P3_EARLY8_RMBC_B40,w85__r180_f05,180,5,40,False,,False
P4_PG_RMBC_ADAPTIVE,w85__r121_f01,121,1,16,True,34.0,False
P4_PG_RMBC_ADAPTIVE,w85__r121_f01,121,1,20,True,34.0,False
P4_PG_RMBC_ADAPTIVE,w85__r121_f01,121,1,24,True,34.0,False
P4_PG_RMBC_ADAPTIVE,w85__r121_f01,121,1,32,True,34.0,False
P4_PG_RMBC_ADAPTIVE,w85__r121_f01,121,1,40,False,34.0,True
P4_PG_RMBC_ADAPTIVE,w85__r121_f02,121,2,16,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r121_f02,121,2,20,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r121_f02,121,2,24,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r121_f02,121,2,32,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r121_f02,121,2,40,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r121_f03,121,3,16,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r121_f03,121,3,20,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r121_f03,121,3,24,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r121_f03,121,3,32,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r121_f03,121,3,40,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r121_f04,121,4,16,False,13.0,True
P4_PG_RMBC_ADAPTIVE,w85__r121_f04,121,4,20,False,13.0,True
P4_PG_RMBC_ADAPTIVE,w85__r121_f04,121,4,24,False,13.0,True
P4_PG_RMBC_ADAPTIVE,w85__r121_f04,121,4,32,False,13.0,True
P4_PG_RMBC_ADAPTIVE,w85__r121_f04,121,4,40,False,13.0,True
P4_PG_RMBC_ADAPTIVE,w85__r121_f05,121,5,16,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r121_f05,121,5,20,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r121_f05,121,5,24,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r121_f05,121,5,32,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r121_f05,121,5,40,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r122_f01,122,1,16,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r122_f01,122,1,20,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r122_f01,122,1,24,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r122_f01,122,1,32,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r122_f01,122,1,40,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r122_f02,122,2,16,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r122_f02,122,2,20,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r122_f02,122,2,24,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r122_f02,122,2,32,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r122_f02,122,2,40,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r122_f03,122,3,16,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r122_f03,122,3,20,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r122_f03,122,3,24,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r122_f03,122,3,32,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r122_f03,122,3,40,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r122_f04,122,4,16,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r122_f04,122,4,20,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r122_f04,122,4,24,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r122_f04,122,4,32,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r122_f04,122,4,40,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r122_f05,122,5,16,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r122_f05,122,5,20,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r122_f05,122,5,24,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r122_f05,122,5,32,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r122_f05,122,5,40,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r123_f01,123,1,16,True,40.0,False
P4_PG_RMBC_ADAPTIVE,w85__r123_f01,123,1,20,True,40.0,False
P4_PG_RMBC_ADAPTIVE,w85__r123_f01,123,1,24,True,40.0,False
P4_PG_RMBC_ADAPTIVE,w85__r123_f01,123,1,32,True,40.0,False
P4_PG_RMBC_ADAPTIVE,w85__r123_f01,123,1,40,False,40.0,True
P4_PG_RMBC_ADAPTIVE,w85__r123_f02,123,2,16,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r123_f02,123,2,20,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r123_f02,123,2,24,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r123_f02,123,2,32,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r123_f02,123,2,40,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r123_f03,123,3,16,True,19.0,False
P4_PG_RMBC_ADAPTIVE,w85__r123_f03,123,3,20,False,19.0,True
P4_PG_RMBC_ADAPTIVE,w85__r123_f03,123,3,24,False,19.0,True
P4_PG_RMBC_ADAPTIVE,w85__r123_f03,123,3,32,False,19.0,True
P4_PG_RMBC_ADAPTIVE,w85__r123_f03,123,3,40,False,19.0,True
P4_PG_RMBC_ADAPTIVE,w85__r123_f04,123,4,16,False,8.0,True
P4_PG_RMBC_ADAPTIVE,w85__r123_f04,123,4,20,False,8.0,True
P4_PG_RMBC_ADAPTIVE,w85__r123_f04,123,4,24,False,8.0,True
P4_PG_RMBC_ADAPTIVE,w85__r123_f04,123,4,32,False,8.0,True
P4_PG_RMBC_ADAPTIVE,w85__r123_f04,123,4,40,False,8.0,True
P4_PG_RMBC_ADAPTIVE,w85__r123_f05,123,5,16,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r123_f05,123,5,20,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r123_f05,123,5,24,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r123_f05,123,5,32,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r123_f05,123,5,40,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r124_f01,124,1,16,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r124_f01,124,1,20,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r124_f01,124,1,24,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r124_f01,124,1,32,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r124_f01,124,1,40,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r124_f02,124,2,16,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r124_f02,124,2,20,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r124_f02,124,2,24,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r124_f02,124,2,32,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r124_f02,124,2,40,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r124_f03,124,3,16,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r124_f03,124,3,20,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r124_f03,124,3,24,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r124_f03,124,3,32,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r124_f03,124,3,40,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r124_f04,124,4,16,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r124_f04,124,4,20,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r124_f04,124,4,24,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r124_f04,124,4,32,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r124_f04,124,4,40,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r124_f05,124,5,16,False,8.0,True
P4_PG_RMBC_ADAPTIVE,w85__r124_f05,124,5,20,False,8.0,True
P4_PG_RMBC_ADAPTIVE,w85__r124_f05,124,5,24,False,8.0,True
P4_PG_RMBC_ADAPTIVE,w85__r124_f05,124,5,32,False,8.0,True
P4_PG_RMBC_ADAPTIVE,w85__r124_f05,124,5,40,False,8.0,True
P4_PG_RMBC_ADAPTIVE,w85__r125_f01,125,1,16,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r125_f01,125,1,20,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r125_f01,125,1,24,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r125_f01,125,1,32,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r125_f01,125,1,40,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r125_f02,125,2,16,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r125_f02,125,2,20,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r125_f02,125,2,24,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r125_f02,125,2,32,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r125_f02,125,2,40,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r125_f03,125,3,16,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r125_f03,125,3,20,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r125_f03,125,3,24,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r125_f03,125,3,32,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r125_f03,125,3,40,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r125_f04,125,4,16,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r125_f04,125,4,20,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r125_f04,125,4,24,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r125_f04,125,4,32,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r125_f04,125,4,40,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r125_f05,125,5,16,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r125_f05,125,5,20,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r125_f05,125,5,24,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r125_f05,125,5,32,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r125_f05,125,5,40,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r126_f01,126,1,16,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r126_f01,126,1,20,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r126_f01,126,1,24,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r126_f01,126,1,32,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r126_f01,126,1,40,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r126_f02,126,2,16,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r126_f02,126,2,20,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r126_f02,126,2,24,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r126_f02,126,2,32,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r126_f02,126,2,40,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r126_f03,126,3,16,False,15.0,True
P4_PG_RMBC_ADAPTIVE,w85__r126_f03,126,3,20,False,15.0,True
P4_PG_RMBC_ADAPTIVE,w85__r126_f03,126,3,24,False,15.0,True
P4_PG_RMBC_ADAPTIVE,w85__r126_f03,126,3,32,False,15.0,True
P4_PG_RMBC_ADAPTIVE,w85__r126_f03,126,3,40,False,15.0,True
P4_PG_RMBC_ADAPTIVE,w85__r126_f04,126,4,16,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r126_f04,126,4,20,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r126_f04,126,4,24,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r126_f04,126,4,32,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r126_f04,126,4,40,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r126_f05,126,5,16,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r126_f05,126,5,20,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r126_f05,126,5,24,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r126_f05,126,5,32,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r126_f05,126,5,40,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r127_f01,127,1,16,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r127_f01,127,1,20,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r127_f01,127,1,24,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r127_f01,127,1,32,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r127_f01,127,1,40,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r127_f02,127,2,16,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r127_f02,127,2,20,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r127_f02,127,2,24,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r127_f02,127,2,32,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r127_f02,127,2,40,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r127_f03,127,3,16,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r127_f03,127,3,20,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r127_f03,127,3,24,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r127_f03,127,3,32,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r127_f03,127,3,40,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r127_f04,127,4,16,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r127_f04,127,4,20,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r127_f04,127,4,24,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r127_f04,127,4,32,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r127_f04,127,4,40,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r127_f05,127,5,16,True,38.0,False
P4_PG_RMBC_ADAPTIVE,w85__r127_f05,127,5,20,True,38.0,False
P4_PG_RMBC_ADAPTIVE,w85__r127_f05,127,5,24,True,38.0,False
P4_PG_RMBC_ADAPTIVE,w85__r127_f05,127,5,32,True,38.0,False
P4_PG_RMBC_ADAPTIVE,w85__r127_f05,127,5,40,False,38.0,True
P4_PG_RMBC_ADAPTIVE,w85__r128_f01,128,1,16,False,8.0,True
P4_PG_RMBC_ADAPTIVE,w85__r128_f01,128,1,20,False,8.0,True
P4_PG_RMBC_ADAPTIVE,w85__r128_f01,128,1,24,False,8.0,True
P4_PG_RMBC_ADAPTIVE,w85__r128_f01,128,1,32,False,8.0,True
P4_PG_RMBC_ADAPTIVE,w85__r128_f01,128,1,40,False,8.0,True
P4_PG_RMBC_ADAPTIVE,w85__r128_f02,128,2,16,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r128_f02,128,2,20,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r128_f02,128,2,24,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r128_f02,128,2,32,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r128_f02,128,2,40,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r128_f03,128,3,16,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r128_f03,128,3,20,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r128_f03,128,3,24,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r128_f03,128,3,32,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r128_f03,128,3,40,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r128_f04,128,4,16,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r128_f04,128,4,20,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r128_f04,128,4,24,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r128_f04,128,4,32,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r128_f04,128,4,40,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r128_f05,128,5,16,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r128_f05,128,5,20,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r128_f05,128,5,24,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r128_f05,128,5,32,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r128_f05,128,5,40,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r129_f01,129,1,16,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r129_f01,129,1,20,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r129_f01,129,1,24,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r129_f01,129,1,32,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r129_f01,129,1,40,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r129_f02,129,2,16,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r129_f02,129,2,20,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r129_f02,129,2,24,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r129_f02,129,2,32,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r129_f02,129,2,40,False,12.0,True
P4_PG_RMBC_ADAPTIVE,w85__r129_f03,129,3,16,False,8.0,True
P4_PG_RMBC_ADAPTIVE,w85__r129_f03,129,3,20,False,8.0,True
P4_PG_RMBC_ADAPTIVE,w85__r129_f03,129,3,24,False,8.0,True
P4_PG_RMBC_ADAPTIVE,w85__r129_f03,129,3,32,False,8.0,True
P4_PG_RMBC_ADAPTIVE,w85__r129_f03,129,3,40,False,8.0,True
P4_PG_RMBC_ADAPTIVE,w85__r129_f04,129,4,16,False,8.0,True
P4_PG_RMBC_ADAPTIVE,w85__r129_f04,129,4,20,False,8.0,True
P4_PG_RMBC_ADAPTIVE,w85__r129_f04,129,4,24,False,8.0,True
P4_PG_RMBC_ADAPTIVE,w85__r129_f04,129,4,32,False,8.0,True
P4_PG_RMBC_ADAPTIVE,w85__r129_f04,129,4,40,False,8.0,True
P4_PG_RMBC_ADAPTIVE,w85__r129_f05,129,5,16,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r129_f05,129,5,20,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r129_f05,129,5,24,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r129_f05,129,5,32,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r129_f05,129,5,40,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r130_f01,130,1,16,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r130_f01,130,1,20,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r130_f01,130,1,24,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r130_f01,130,1,32,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r130_f01,130,1,40,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r130_f02,130,2,16,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r130_f02,130,2,20,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r130_f02,130,2,24,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r130_f02,130,2,32,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r130_f02,130,2,40,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r130_f03,130,3,16,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r130_f03,130,3,20,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r130_f03,130,3,24,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r130_f03,130,3,32,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r130_f03,130,3,40,False,9.0,True
P4_PG_RMBC_ADAPTIVE,w85__r130_f04,130,4,16,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r130_f04,130,4,20,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r130_f04,130,4,24,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r130_f04,130,4,32,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r130_f04,130,4,40,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r130_f05,130,5,16,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r130_f05,130,5,20,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r130_f05,130,5,24,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r130_f05,130,5,32,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r130_f05,130,5,40,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r131_f01,131,1,16,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r131_f01,131,1,20,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r131_f01,131,1,24,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r131_f01,131,1,32,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r131_f01,131,1,40,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r131_f02,131,2,16,False,8.0,True
P4_PG_RMBC_ADAPTIVE,w85__r131_f02,131,2,20,False,8.0,True
P4_PG_RMBC_ADAPTIVE,w85__r131_f02,131,2,24,False,8.0,True
P4_PG_RMBC_ADAPTIVE,w85__r131_f02,131,2,32,False,8.0,True
P4_PG_RMBC_ADAPTIVE,w85__r131_f02,131,2,40,False,8.0,True
P4_PG_RMBC_ADAPTIVE,w85__r131_f03,131,3,16,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r131_f03,131,3,20,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r131_f03,131,3,24,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r131_f03,131,3,32,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r131_f03,131,3,40,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r131_f04,131,4,16,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r131_f04,131,4,20,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r131_f04,131,4,24,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r131_f04,131,4,32,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r131_f04,131,4,40,False,10.0,True
P4_PG_RMBC_ADAPTIVE,w85__r131_f05,131,5,16,False,13.0,True
P4_PG_RMBC_ADAPTIVE,w85__r131_f05,131,5,20,False,13.0,True
P4_PG_RMBC_ADAPTIVE,w85__r131_f05,131,5,24,False,13.0,True
P4_PG_RMBC_ADAPTIVE,w85__r131_f05,131,5,32,False,13.0,True
P4_PG_RMBC_ADAPTIVE,w85__r131_f05,131,5,40,False,13.0,True
P4_PG_RMBC_ADAPTIVE,w85__r132_f01,132,1,16,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r132_f01,132,1,20,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r132_f01,132,1,24,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r132_f01,132,1,32,False,11.0,True
P4_PG_RMBC_ADAPTIVE,w85__r132_f01,132,1,40,False,11.0,True
