benchmark_population,run_id,method,formulation,mean_query_boundary_distance,median_query_boundary_distance,minimum_query_boundary_distance,query_count
secondary_g3_common,secondary_g3_common__r03_f01,max_depth_g3_common_straddle,max_depth,1.2939638838026029,1.0766136852981854,0.27479774882523406,80
secondary_g3_common,secondary_g3_common__r03_f02,binary_g3_common_margin,binary,0.9829263929715328,0.9096358365764008,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r03_f02,binary_g3_common_random,binary,1.475776946577225,1.3451886078673645,0.5236292277987136,80
secondary_g3_common,secondary_g3_common__r03_f02,g3_random,g3,1.475776946577225,1.3451886078673645,0.5236292277987136,80
secondary_g3_common,secondary_g3_common__r03_f02,g3_straddle,g3,1.184929991465595,0.9950555445834725,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r03_f02,max_depth_g3_common_random,max_depth,1.475776946577225,1.3451886078673645,0.5236292277987136,80
secondary_g3_common,secondary_g3_common__r03_f02,max_depth_g3_common_straddle,max_depth,1.226082202701685,0.9711667083365494,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r03_f03,binary_g3_common_margin,binary,1.045932975336202,0.9325935726628236,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r03_f03,binary_g3_common_random,binary,1.4956229072457128,1.4141022176897833,0.35088821695067496,80
secondary_g3_common,secondary_g3_common__r03_f03,g3_random,g3,1.4956229072457128,1.4141022176897833,0.35088821695067496,80
secondary_g3_common,secondary_g3_common__r03_f03,g3_straddle,g3,1.3219026349143626,1.2365757875917942,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r03_f03,max_depth_g3_common_random,max_depth,1.4956229072457128,1.4141022176897833,0.35088821695067496,80
secondary_g3_common,secondary_g3_common__r03_f03,max_depth_g3_common_straddle,max_depth,1.3086241811470674,1.2136773237760519,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r03_f04,binary_g3_common_margin,binary,0.8628605423251419,0.8205726292039743,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r03_f04,binary_g3_common_random,binary,1.358790499129898,1.2809711353619246,0.32519432616678984,80
secondary_g3_common,secondary_g3_common__r03_f04,g3_random,g3,1.358790499129898,1.2809711353619246,0.32519432616678984,80
secondary_g3_common,secondary_g3_common__r03_f04,g3_straddle,g3,1.240955387151049,1.0223564593126953,0.27479774882523406,80
secondary_g3_common,secondary_g3_common__r03_f04,max_depth_g3_common_random,max_depth,1.358790499129898,1.2809711353619246,0.32519432616678984,80
secondary_g3_common,secondary_g3_common__r03_f04,max_depth_g3_common_straddle,max_depth,1.1843137227876883,0.9736293376008462,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r03_f05,binary_g3_common_margin,binary,0.9738694480340921,0.8320712118078442,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r03_f05,binary_g3_common_random,binary,1.5471878518293907,1.5124763022064909,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r03_f05,g3_random,g3,1.5471878518293907,1.5124763022064909,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r03_f05,g3_straddle,g3,1.2754568930817896,1.1295085492394774,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r03_f05,max_depth_g3_common_random,max_depth,1.5471878518293907,1.5124763022064909,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r03_f05,max_depth_g3_common_straddle,max_depth,1.2705661562369088,1.0770167257565602,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r04_f01,binary_g3_common_margin,binary,1.0221032264602008,0.9476356210357468,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r04_f01,binary_g3_common_random,binary,1.4380891884138094,1.4319666073710144,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r04_f01,g3_random,g3,1.4380891884138094,1.4319666073710144,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r04_f01,g3_straddle,g3,1.2277575549897877,0.9950555445834725,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r04_f01,max_depth_g3_common_random,max_depth,1.4380891884138094,1.4319666073710144,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r04_f01,max_depth_g3_common_straddle,max_depth,1.292543870212654,1.0894204721634329,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r04_f02,binary_g3_common_margin,binary,0.9515745903415528,0.9043109004311828,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r04_f02,binary_g3_common_random,binary,1.4915964156024197,1.3938741119098847,0.39583640882565674,80
secondary_g3_common,secondary_g3_common__r04_f02,g3_random,g3,1.4915964156024197,1.3938741119098847,0.39583640882565674,80
secondary_g3_common,secondary_g3_common__r04_f02,g3_straddle,g3,1.2413928935768896,1.1515683214880172,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r04_f02,max_depth_g3_common_random,max_depth,1.4915964156024197,1.3938741119098847,0.39583640882565674,80
secondary_g3_common,secondary_g3_common__r04_f02,max_depth_g3_common_straddle,max_depth,1.2085851721965877,1.0524208985745545,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r04_f03,binary_g3_common_margin,binary,0.9574190062355296,0.8785700120126094,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r04_f03,binary_g3_common_random,binary,1.5675927395815732,1.4386340469706986,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r04_f03,g3_random,g3,1.5675927395815732,1.4386340469706986,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r04_f03,g3_straddle,g3,1.1999566404999134,0.9713643079022984,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r04_f03,max_depth_g3_common_random,max_depth,1.5675927395815732,1.4386340469706986,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r04_f03,max_depth_g3_common_straddle,max_depth,1.2914864054939275,1.134997898563761,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r04_f04,binary_g3_common_margin,binary,0.9692098244798867,0.8785700120126094,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r04_f04,binary_g3_common_random,binary,1.4520371292434004,1.409329735852839,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r04_f04,g3_random,g3,1.4520371292434004,1.409329735852839,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r04_f04,g3_straddle,g3,1.2656543762753318,1.0118898244053467,0.27479774882523406,80
secondary_g3_common,secondary_g3_common__r04_f04,max_depth_g3_common_random,max_depth,1.4520371292434004,1.409329735852839,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r04_f04,max_depth_g3_common_straddle,max_depth,1.286140137678901,1.1246354962749177,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r04_f05,binary_g3_common_margin,binary,1.0250184946975922,0.8899321142614571,0.1705316360150575,80
secondary_g3_common,secondary_g3_common__r04_f05,binary_g3_common_random,binary,1.5080089816257487,1.505048880735988,0.4040986836694981,80
secondary_g3_common,secondary_g3_common__r04_f05,g3_random,g3,1.5080089816257487,1.505048880735988,0.4040986836694981,80
secondary_g3_common,secondary_g3_common__r04_f05,g3_straddle,g3,1.2720389589528636,1.1152574002029259,0.27479774882523406,80
secondary_g3_common,secondary_g3_common__r04_f05,max_depth_g3_common_random,max_depth,1.5080089816257487,1.505048880735988,0.4040986836694981,80
secondary_g3_common,secondary_g3_common__r04_f05,max_depth_g3_common_straddle,max_depth,1.2348806222486566,1.0163425031537978,0.1705316360150575,80
