label_group,normalized_scan_position,response,unit,contributing_simulations,group_simulations,support_fraction,minimum_support_threshold,display_supported,median,q10,q25,q75,q90,interpolation_used
keyhole-containing,0.695,depth_um,um,1,1,1.0,10,False,183.8833,183.8833,183.8833,183.8833,183.8833,False
keyhole-containing,0.695,width_um,um,1,1,1.0,10,False,151.47638,151.47638,151.47638,151.47638,151.47638,False
keyhole-containing,0.695,aspect_ratio,dimensionless,1,1,1.0,10,False,1.2135987251417855,1.2135987251417855,1.2135987251417855,1.2135987251417855,1.2135987251417855,False
keyhole-containing,0.7,depth_um,um,1,1,1.0,10,False,177.6793,177.6793,177.6793,177.6793,177.6793,False
keyhole-containing,0.7,width_um,um,1,1,1.0,10,False,151.02071999999998,151.02071999999998,151.02071999999998,151.02071999999998,151.02071999999998,False
keyhole-containing,0.7,aspect_ratio,dimensionless,1,1,1.0,10,False,1.176712471744352,1.176712471744352,1.176712471744352,1.176712471744352,1.176712471744352,False
keyhole-containing,0.705,depth_um,um,1,1,1.0,10,False,177.9226,177.9226,177.9226,177.9226,177.9226,False
keyhole-containing,0.705,width_um,um,1,1,1.0,10,False,151.319,151.319,151.319,151.319,151.319,False
keyhole-containing,0.705,aspect_ratio,dimensionless,1,1,1.0,10,False,1.176703249124271,1.176703249124271,1.176703249124271,1.176703249124271,1.176703249124271,False
keyhole-containing,0.71,depth_um,um,1,1,1.0,10,False,152.7613,152.7613,152.7613,152.7613,152.7613,False
keyhole-containing,0.71,width_um,um,1,1,1.0,10,False,151.15573999999998,151.15573999999998,151.15573999999998,151.15573999999998,151.15573999999998,False
keyhole-containing,0.71,aspect_ratio,dimensionless,1,1,1.0,10,False,1.011455325088625,1.011455325088625,1.011455325088625,1.011455325088625,1.011455325088625,False
keyhole-containing,0.715,depth_um,um,1,1,1.0,10,False,155.1232,155.1232,155.1232,155.1232,155.1232,False
keyhole-containing,0.715,width_um,um,1,1,1.0,10,False,151.12117,151.12117,151.12117,151.12117,151.12117,False
keyhole-containing,0.715,aspect_ratio,dimensionless,1,1,1.0,10,False,1.0264165780649086,1.0264165780649086,1.0264165780649086,1.0264165780649086,1.0264165780649086,False
keyhole-containing,0.72,depth_um,um,1,1,1.0,10,False,156.17239999999998,156.17239999999998,156.17239999999998,156.17239999999998,156.17239999999998,False
keyhole-containing,0.72,width_um,um,1,1,1.0,10,False,151.12538,151.12538,151.12538,151.12538,151.12538,False
keyhole-containing,0.72,aspect_ratio,dimensionless,1,1,1.0,10,False,1.0339081165935433,1.0339081165935433,1.0339081165935433,1.0339081165935433,1.0339081165935433,False
keyhole-containing,0.725,depth_um,um,1,1,1.0,10,False,159.5862,159.5862,159.5862,159.5862,159.5862,False
keyhole-containing,0.725,width_um,um,1,1,1.0,10,False,151.34271999999999,151.34271999999999,151.34271999999999,151.34271999999999,151.34271999999999,False
keyhole-containing,0.725,aspect_ratio,dimensionless,1,1,1.0,10,False,1.0542929222031403,1.0542929222031403,1.0542929222031403,1.0542929222031403,1.0542929222031403,False
keyhole-containing,0.73,depth_um,um,1,1,1.0,10,False,160.0032,160.0032,160.0032,160.0032,160.0032,False
keyhole-containing,0.73,width_um,um,1,1,1.0,10,False,151.04017,151.04017,151.04017,151.04017,151.04017,False
keyhole-containing,0.73,aspect_ratio,dimensionless,1,1,1.0,10,False,1.058981568040538,1.058981568040538,1.058981568040538,1.058981568040538,1.058981568040538,False
keyhole-containing,0.735,depth_um,um,1,1,1.0,10,False,159.4084,159.4084,159.4084,159.4084,159.4084,False
keyhole-containing,0.735,width_um,um,1,1,1.0,10,False,150.96543,150.96543,150.96543,150.96543,150.96543,False
keyhole-containing,0.735,aspect_ratio,dimensionless,1,1,1.0,10,False,1.0549772366153356,1.0549772366153356,1.0549772366153356,1.0549772366153356,1.0549772366153356,False
keyhole-containing,0.74,depth_um,um,1,1,1.0,10,False,142.71825,142.71825,142.71825,142.71825,142.71825,False
keyhole-containing,0.74,width_um,um,1,1,1.0,10,False,151.41844500000002,151.41844500000002,151.41844500000002,151.41844500000002,151.41844500000002,False
keyhole-containing,0.74,aspect_ratio,dimensionless,1,1,1.0,10,False,0.9425054176016778,0.9425054176016778,0.9425054176016778,0.9425054176016778,0.9425054176016778,False
keyhole-containing,0.745,depth_um,um,1,1,1.0,10,False,144.15019999999998,144.15019999999998,144.15019999999998,144.15019999999998,144.15019999999998,False
keyhole-containing,0.745,width_um,um,1,1,1.0,10,False,151.12833,151.12833,151.12833,151.12833,151.12833,False
keyhole-containing,0.745,aspect_ratio,dimensionless,1,1,1.0,10,False,0.9531596255499587,0.9531596255499587,0.9531596255499587,0.9531596255499587,0.9531596255499587,False
keyhole-containing,0.75,depth_um,um,1,1,1.0,10,False,171.8242,171.8242,171.8242,171.8242,171.8242,False
keyhole-containing,0.75,width_um,um,1,1,1.0,10,False,150.94268,150.94268,150.94268,150.94268,150.94268,False
keyhole-containing,0.75,aspect_ratio,dimensionless,1,1,1.0,10,False,1.1393423992957443,1.1393423992957443,1.1393423992957443,1.1393423992957443,1.1393423992957443,False
keyhole-containing,0.755,depth_um,um,1,1,1.0,10,False,172.4765,172.4765,172.4765,172.4765,172.4765,False
keyhole-containing,0.755,width_um,um,1,1,1.0,10,False,151.24147,151.24147,151.24147,151.24147,151.24147,False
keyhole-containing,0.755,aspect_ratio,dimensionless,1,1,1.0,10,False,1.1405289256198345,1.1405289256198345,1.1405289256198345,1.1405289256198345,1.1405289256198345,False
keyhole-containing,0.76,depth_um,um,1,1,1.0,10,False,172.4297,172.4297,172.4297,172.4297,172.4297,False
keyhole-containing,0.76,width_um,um,1,1,1.0,10,False,153.37134,153.37134,153.37134,153.37134,153.37134,False
keyhole-containing,0.76,aspect_ratio,dimensionless,1,1,1.0,10,False,1.1243064384678076,1.1243064384678076,1.1243064384678076,1.1243064384678076,1.1243064384678076,False
keyhole-containing,0.765,depth_um,um,1,1,1.0,10,False,172.3232,172.3232,172.3232,172.3232,172.3232,False
keyhole-containing,0.765,width_um,um,1,1,1.0,10,False,153.21515,153.21515,153.21515,153.21515,153.21515,False
keyhole-containing,0.765,aspect_ratio,dimensionless,1,1,1.0,10,False,1.1248339345032132,1.1248339345032132,1.1248339345032132,1.1248339345032132,1.1248339345032132,False
keyhole-containing,0.77,depth_um,um,1,1,1.0,10,False,92.970015,92.970015,92.970015,92.970015,92.970015,False
keyhole-containing,0.77,width_um,um,1,1,1.0,10,False,153.23731500000002,153.23731500000002,153.23731500000002,153.23731500000002,153.23731500000002,False
keyhole-containing,0.77,aspect_ratio,dimensionless,1,1,1.0,10,False,0.60679432279768,0.60679432279768,0.60679432279768,0.60679432279768,0.60679432279768,False
keyhole-containing,0.775,depth_um,um,1,1,1.0,10,False,90.69784999999999,90.69784999999999,90.69784999999999,90.69784999999999,90.69784999999999,False
keyhole-containing,0.775,width_um,um,1,1,1.0,10,False,153.22289999999998,153.22289999999998,153.22289999999998,153.22289999999998,153.22289999999998,False
keyhole-containing,0.775,aspect_ratio,dimensionless,1,1,1.0,10,False,0.5922004224310827,0.5922004224310827,0.5922004224310827,0.5922004224310827,0.5922004224310827,False
keyhole-containing,0.78,depth_um,um,1,1,1.0,10,False,88.20401,88.20401,88.20401,88.20401,88.20401,False
keyhole-containing,0.78,width_um,um,1,1,1.0,10,False,153.54711000000003,153.54711000000003,153.54711000000003,153.54711000000003,153.54711000000003,False
keyhole-containing,0.78,aspect_ratio,dimensionless,1,1,1.0,10,False,0.5754746353540998,0.5754746353540998,0.5754746353540998,0.5754746353540998,0.5754746353540998,False
keyhole-containing,0.785,depth_um,um,1,1,1.0,10,False,86.34773,86.34773,86.34773,86.34773,86.34773,False
keyhole-containing,0.785,width_um,um,1,1,1.0,10,False,153.56007,153.56007,153.56007,153.56007,153.56007,False
keyhole-containing,0.785,aspect_ratio,dimensionless,1,1,1.0,10,False,0.5615437115636084,0.5615437115636084,0.5615437115636084,0.5615437115636084,0.5615437115636084,False
keyhole-containing,0.79,depth_um,um,1,1,1.0,10,False,84.55489,84.55489,84.55489,84.55489,84.55489,False
keyhole-containing,0.79,width_um,um,1,1,1.0,10,False,153.92372,153.92372,153.92372,153.92372,153.92372,False
keyhole-containing,0.79,aspect_ratio,dimensionless,1,1,1.0,10,False,0.5490779076685545,0.5490779076685545,0.5490779076685545,0.5490779076685545,0.5490779076685545,False
keyhole-containing,0.795,depth_um,um,1,1,1.0,10,False,82.86864,82.86864,82.86864,82.86864,82.86864,False
keyhole-containing,0.795,width_um,um,1,1,1.0,10,False,153.58723,153.58723,153.58723,153.58723,153.58723,False
keyhole-containing,0.795,aspect_ratio,dimensionless,1,1,1.0,10,False,0.5402878548530903,0.5402878548530903,0.5402878548530903,0.5402878548530903,0.5402878548530903,False
keyhole-containing,0.8,depth_um,um,1,1,1.0,10,False,82.55334,82.55334,82.55334,82.55334,82.55334,False
keyhole-containing,0.8,width_um,um,1,1,1.0,10,False,153.49503,153.49503,153.49503,153.49503,153.49503,False
keyhole-containing,0.8,aspect_ratio,dimensionless,1,1,1.0,10,False,0.5389487464437498,0.5389487464437498,0.5389487464437498,0.5389487464437498,0.5389487464437498,False
keyhole-containing,0.805,depth_um,um,1,1,1.0,10,False,82.34813,82.34813,82.34813,82.34813,82.34813,False
keyhole-containing,0.805,width_um,um,1,1,1.0,10,False,155.52375,155.52375,155.52375,155.52375,155.52375,False
keyhole-containing,0.805,aspect_ratio,dimensionless,1,1,1.0,10,False,0.5294146002481939,0.5294146002481939,0.5294146002481939,0.5294146002481939,0.5294146002481939,False
keyhole-containing,0.81,depth_um,um,1,1,1.0,10,False,82.07442,82.07442,82.07442,82.07442,82.07442,False
keyhole-containing,0.81,width_um,um,1,1,1.0,10,False,155.40426,155.40426,155.40426,155.40426,155.40426,False
keyhole-containing,0.81,aspect_ratio,dimensionless,1,1,1.0,10,False,0.5281349430189366,0.5281349430189366,0.5281349430189366,0.5281349430189366,0.5281349430189366,False
keyhole-containing,0.815,depth_um,um,1,1,1.0,10,False,80.71343,80.71343,80.71343,80.71343,80.71343,False
keyhole-containing,0.815,width_um,um,1,1,1.0,10,False,155.56156000000001,155.56156000000001,155.56156000000001,155.56156000000001,155.56156000000001,False
keyhole-containing,0.815,aspect_ratio,dimensionless,1,1,1.0,10,False,0.5174598030898218,0.5174598030898218,0.5174598030898218,0.5174598030898218,0.5174598030898218,False
keyhole-containing,0.82,depth_um,um,1,1,1.0,10,False,79.46556,79.46556,79.46556,79.46556,79.46556,False
keyhole-containing,0.82,width_um,um,1,1,1.0,10,False,155.74831,155.74831,155.74831,155.74831,155.74831,False
keyhole-containing,0.82,aspect_ratio,dimensionless,1,1,1.0,10,False,0.5093074699108873,0.5093074699108873,0.5093074699108873,0.5093074699108873,0.5093074699108873,False
keyhole-containing,0.825,depth_um,um,1,1,1.0,10,False,78.57908,78.57908,78.57908,78.57908,78.57908,False
keyhole-containing,0.825,width_um,um,1,1,1.0,10,False,155.63106999999997,155.63106999999997,155.63106999999997,155.63106999999997,155.63106999999997,False
keyhole-containing,0.825,aspect_ratio,dimensionless,1,1,1.0,10,False,0.5038883775964234,0.5038883775964234,0.5038883775964234,0.5038883775964234,0.5038883775964234,False
keyhole-containing,0.83,depth_um,um,1,1,1.0,10,False,77.42307,77.42307,77.42307,77.42307,77.42307,False
keyhole-containing,0.83,width_um,um,1,1,1.0,10,False,155.873945,155.873945,155.873945,155.873945,155.873945,False
keyhole-containing,0.83,aspect_ratio,dimensionless,1,1,1.0,10,False,0.4962420957681617,0.4962420957681617,0.4962420957681617,0.4962420957681617,0.4962420957681617,False
keyhole-containing,0.835,depth_um,um,1,1,1.0,10,False,76.49253999999999,76.49253999999999,76.49253999999999,76.49253999999999,76.49253999999999,False
keyhole-containing,0.835,width_um,um,1,1,1.0,10,False,156.53930999999997,156.53930999999997,156.53930999999997,156.53930999999997,156.53930999999997,False
keyhole-containing,0.835,aspect_ratio,dimensionless,1,1,1.0,10,False,0.48801399105312326,0.48801399105312326,0.48801399105312326,0.48801399105312326,0.48801399105312326,False
keyhole-containing,0.84,depth_um,um,1,1,1.0,10,False,74.71718,74.71718,74.71718,74.71718,74.71718,False
keyhole-containing,0.84,width_um,um,1,1,1.0,10,False,155.85624,155.85624,155.85624,155.85624,155.85624,False
keyhole-containing,0.84,aspect_ratio,dimensionless,1,1,1.0,10,False,0.47940972984957886,0.47940972984957886,0.47940972984957886,0.47940972984957886,0.47940972984957886,False
keyhole-containing,0.845,depth_um,um,1,1,1.0,10,False,74.7153,74.7153,74.7153,74.7153,74.7153,False
keyhole-containing,0.845,width_um,um,1,1,1.0,10,False,155.82379000000003,155.82379000000003,155.82379000000003,155.82379000000003,155.82379000000003,False
keyhole-containing,0.845,aspect_ratio,dimensionless,1,1,1.0,10,False,0.4796560615675518,0.4796560615675518,0.4796560615675518,0.4796560615675518,0.4796560615675518,False
keyhole-containing,0.85,depth_um,um,1,1,1.0,10,False,74.31812,74.31812,74.31812,74.31812,74.31812,False
keyhole-containing,0.85,width_um,um,1,1,1.0,10,False,155.31328,155.31328,155.31328,155.31328,155.31328,False
keyhole-containing,0.85,aspect_ratio,dimensionless,1,1,1.0,10,False,0.47858289359247996,0.47858289359247996,0.47858289359247996,0.47858289359247996,0.47858289359247996,False
keyhole-containing,0.855,depth_um,um,1,1,1.0,10,False,72.90531,72.90531,72.90531,72.90531,72.90531,False
keyhole-containing,0.855,width_um,um,1,1,1.0,10,False,156.03354,156.03354,156.03354,156.03354,156.03354,False
keyhole-containing,0.855,aspect_ratio,dimensionless,1,1,1.0,10,False,0.46728268725463645,0.46728268725463645,0.46728268725463645,0.46728268725463645,0.46728268725463645,False
keyhole-containing,0.86,depth_um,um,1,1,1.0,10,False,72.21980500000001,72.21980500000001,72.21980500000001,72.21980500000001,72.21980500000001,False
keyhole-containing,0.86,width_um,um,1,1,1.0,10,False,155.624465,155.624465,155.624465,155.624465,155.624465,False
keyhole-containing,0.86,aspect_ratio,dimensionless,1,1,1.0,10,False,0.4643979394962223,0.4643979394962223,0.4643979394962223,0.4643979394962223,0.4643979394962223,False
keyhole-containing,0.865,depth_um,um,1,1,1.0,10,False,70.75159000000001,70.75159000000001,70.75159000000001,70.75159000000001,70.75159000000001,False
keyhole-containing,0.865,width_um,um,1,1,1.0,10,False,155.04304,155.04304,155.04304,155.04304,155.04304,False
keyhole-containing,0.865,aspect_ratio,dimensionless,1,1,1.0,10,False,0.4570961633085107,0.4570961633085107,0.4570961633085107,0.4570961633085107,0.4570961633085107,False
keyhole-containing,0.87,depth_um,um,1,1,1.0,10,False,70.72867,70.72867,70.72867,70.72867,70.72867,False
keyhole-containing,0.87,width_um,um,1,1,1.0,10,False,155.10574999999997,155.10574999999997,155.10574999999997,155.10574999999997,155.10574999999997,False
keyhole-containing,0.87,aspect_ratio,dimensionless,1,1,1.0,10,False,0.45577139954201346,0.45577139954201346,0.45577139954201346,0.45577139954201346,0.45577139954201346,False
keyhole-containing,0.875,depth_um,um,1,1,1.0,10,False,70.60412,70.60412,70.60412,70.60412,70.60412,False
keyhole-containing,0.875,width_um,um,1,1,1.0,10,False,154.76174999999998,154.76174999999998,154.76174999999998,154.76174999999998,154.76174999999998,False
keyhole-containing,0.875,aspect_ratio,dimensionless,1,1,1.0,10,False,0.4565676773514826,0.4565676773514826,0.4565676773514826,0.4565676773514826,0.4565676773514826,False
keyhole-containing,0.88,depth_um,um,1,1,1.0,10,False,70.43390000000001,70.43390000000001,70.43390000000001,70.43390000000001,70.43390000000001,False
keyhole-containing,0.88,width_um,um,1,1,1.0,10,False,154.68048000000002,154.68048000000002,154.68048000000002,154.68048000000002,154.68048000000002,False
keyhole-containing,0.88,aspect_ratio,dimensionless,1,1,1.0,10,False,0.45523279713461345,0.45523279713461345,0.45523279713461345,0.45523279713461345,0.45523279713461345,False
keyhole-containing,0.885,depth_um,um,1,1,1.0,10,False,70.071405,70.071405,70.071405,70.071405,70.071405,False
keyhole-containing,0.885,width_um,um,1,1,1.0,10,False,154.193005,154.193005,154.193005,154.193005,154.193005,False
keyhole-containing,0.885,aspect_ratio,dimensionless,1,1,1.0,10,False,0.45429512620976853,0.45429512620976853,0.45429512620976853,0.45429512620976853,0.45429512620976853,False
keyhole-containing,0.89,depth_um,um,1,1,1.0,10,False,67.4663,67.4663,67.4663,67.4663,67.4663,False
keyhole-containing,0.89,width_um,um,1,1,1.0,10,False,154.1348,154.1348,154.1348,154.1348,154.1348,False
keyhole-containing,0.89,aspect_ratio,dimensionless,1,1,1.0,10,False,0.4415794908292586,0.4415794908292586,0.4415794908292586,0.4415794908292586,0.4415794908292586,False
keyhole-containing,0.895,depth_um,um,1,1,1.0,10,False,67.29434,67.29434,67.29434,67.29434,67.29434,False
keyhole-containing,0.895,width_um,um,1,1,1.0,10,False,152.48467,152.48467,152.48467,152.48467,152.48467,False
keyhole-containing,0.895,aspect_ratio,dimensionless,1,1,1.0,10,False,0.44120351750942377,0.44120351750942377,0.44120351750942377,0.44120351750942377,0.44120351750942377,False
keyhole-containing,0.9,depth_um,um,1,1,1.0,10,False,66.74768499999999,66.74768499999999,66.74768499999999,66.74768499999999,66.74768499999999,False
keyhole-containing,0.9,width_um,um,1,1,1.0,10,False,152.119615,152.119615,152.119615,152.119615,152.119615,False
keyhole-containing,0.9,aspect_ratio,dimensionless,1,1,1.0,10,False,0.4382502668960526,0.4382502668960526,0.4382502668960526,0.4382502668960526,0.4382502668960526,False
mixed,0.0,depth_um,um,3,8,0.375,10,False,5.99999,3.7380844,4.586299,6.249904000000001,6.3998524,False
mixed,0.0,width_um,um,3,8,0.375,10,False,65.85396,60.926628,62.7743775,66.49047999999999,66.87239199999999,False
mixed,0.0,aspect_ratio,dimensionless,3,8,0.375,10,False,0.09412302699175171,0.08958026785219472,0.09128380252952858,0.09757795856579918,0.09965091751022764,False
mixed,0.005,depth_um,um,3,8,0.375,10,False,18.36535,15.236718,16.409955,18.47993,18.548678,False
mixed,0.005,width_um,um,3,8,0.375,10,False,86.66468,84.514192,85.320625,90.11732,92.18890400000001,False
mixed,0.005,aspect_ratio,dimensionless,3,8,0.375,10,False,0.20142935443891213,0.17988008299918268,0.18796105978908123,0.2064374281601098,0.2094422723928284,False
mixed,0.01,depth_um,um,3,8,0.375,10,False,30.084265000000002,27.031921,28.17655,30.2663375,30.375581,False
mixed,0.01,width_um,um,3,8,0.375,10,False,103.961075,102.420155,102.99799999999999,107.1748425,109.103103,False
mixed,0.01,aspect_ratio,dimensionless,3,8,0.375,10,False,0.2779079560131769,0.26074110609236667,0.26717867481267055,0.28449959723818186,0.2884545819731848,False
mixed,0.015,depth_um,um,3,8,0.375,10,False,38.09362,34.904324,36.10031,38.202875,38.268428,False
mixed,0.015,width_um,um,3,8,0.375,10,False,113.36024,111.121112,111.960785,116.00190500000001,117.586904,False
mixed,0.015,aspect_ratio,dimensionless,3,8,0.375,10,False,0.3214583921339855,0.31113193883188617,0.3150043588201734,0.33047566824845365,0.33588603391713456,False
mixed,0.02,depth_um,um,3,8,0.375,10,False,42.302595,39.106415000000005,40.3049825,44.226682499999995,45.381135,False
mixed,0.02,width_um,um,3,8,0.375,10,False,120.916695,118.300219,119.2813975,123.7631175,125.470971,False
mixed,0.02,aspect_ratio,dimensionless,3,8,0.375,10,False,0.3499648097151522,0.3333964114715304,0.33960956081288857,0.3559141417911977,0.35948374103682496,False
mixed,0.025,depth_um,um,3,8,0.375,10,False,46.31389,43.115241999999995,44.314735,48.2424325,49.399558,False
mixed,0.025,width_um,um,3,8,0.375,10,False,127.424455,122.361675,124.26021750000001,130.6156125,132.530307,False
mixed,0.025,aspect_ratio,dimensionless,3,8,0.375,10,False,0.3636630760683769,0.35414853100013266,0.3577164854007242,0.36904154412179535,0.37226862495384644,False
mixed,0.03,depth_um,um,3,8,0.375,10,False,50.202695,47.038539,48.225097500000004,50.363542499999994,50.460051,False
mixed,0.03,width_um,um,3,8,0.375,10,False,134.15861999999998,128.08606799999998,130.363275,134.9839375,135.479128,False
mixed,0.03,aspect_ratio,dimensionless,3,8,0.375,10,False,0.374538114101967,0.3673769324720694,0.37006237558328103,0.3754255154206435,0.3759579562118494,False
mixed,0.035,depth_um,um,3,8,0.375,10,False,54.064400000000006,50.905616,52.090160000000004,54.21121,54.299296,False
mixed,0.035,width_um,um,3,8,0.375,10,False,135.77778,130.80615600000002,132.67051500000002,138.90648000000002,140.7837,False
mixed,0.035,aspect_ratio,dimensionless,3,8,0.375,10,False,0.3855141505323089,0.3837331199449273,0.3844010064151954,0.3905809995212014,0.39362110891453694,False
mixed,0.04,depth_um,um,3,8,0.375,10,False,54.433785,51.193973,52.408902499999996,56.3752925,57.540197,False
mixed,0.04,width_um,um,3,8,0.375,10,False,141.02813000000003,135.38528200000002,137.50135,142.30035500000002,143.06369,False
mixed,0.04,aspect_ratio,dimensionless,3,8,0.375,10,False,0.3861508689786056,0.3778212042361453,0.3809448285145679,0.3962364216505334,0.4022877532536901,False
mixed,0.045,depth_um,um,3,8,0.375,10,False,58.216685,55.021017,56.2193925,58.3221675,58.385457,False
mixed,0.045,width_um,um,3,8,0.375,10,False,142.53321,136.805554,138.95342499999998,145.747805,147.676562,False
mixed,0.045,aspect_ratio,dimensionless,3,8,0.375,10,False,0.40024945085561514,0.3940324902443367,0.3963638504735661,0.4039616455578312,0.40618896237916086,False
mixed,0.05,depth_um,um,3,8,0.375,10,False,58.31736,55.062992,56.28338,60.28227,61.461216,False
mixed,0.05,width_um,um,3,8,0.375,10,False,144.14758999999998,139.06696599999998,140.9722,147.31543499999998,149.216142,False
mixed,0.05,aspect_ratio,dimensionless,3,8,0.375,10,False,0.40455069236039687,0.3962101515855905,0.3993378543761429,0.4091322796690661,0.4118812320542677,False
mixed,0.055,depth_um,um,3,8,0.375,10,False,61.99881,58.787674,59.99185,62.14057,62.225626,False
mixed,0.055,width_um,um,3,8,0.375,10,False,148.98725000000002,143.20634600000002,145.374185,150.12147750000003,150.802014,False
mixed,0.055,aspect_ratio,dimensionless,3,8,0.375,10,False,0.41214754905053325,0.40848484257055506,0.4098583575005469,0.4127595754921526,0.4131267913571242,False
mixed,0.06,depth_um,um,3,8,0.375,10,False,62.26085499999999,59.069427,60.266212499999995,64.16421249999999,65.306227,False
mixed,0.06,width_um,um,3,8,0.375,10,False,150.43995999999999,144.609752,146.79608,153.51860499999998,155.365792,False
mixed,0.06,aspect_ratio,dimensionless,3,8,0.375,10,False,0.41385750296067925,0.40810727411920145,0.41026360993475564,0.41758515999315654,0.4198217542126429,False
mixed,0.065,depth_um,um,3,8,0.375,10,False,62.39355,59.140166,60.360185,64.32424,65.482654,False
mixed,0.065,width_um,um,3,8,0.375,10,False,151.1548,144.488604,146.9884275,154.302705,156.191448,False
mixed,0.065,aspect_ratio,dimensionless,3,8,0.375,10,False,0.4127144600776948,0.4091592727157743,0.4104924679764945,0.41671854159276944,0.41912099050181423,False
mixed,0.07,depth_um,um,3,8,0.375,10,False,62.49472,59.254672,60.46969,64.4821925,65.674676,False
mixed,0.07,width_um,um,3,8,0.375,10,False,156.59247999999997,149.748328,152.31488499999998,157.8204725,158.55726800000002,False
mixed,0.07,aspect_ratio,dimensionless,3,8,0.375,10,False,0.4106552782664609,0.4015603587146915,0.40497095354660506,0.4142097478699315,0.41634242963201384,False
mixed,0.075,depth_um,um,3,8,0.375,10,False,62.679689999999994,62.30325799999999,62.444419999999994,64.68724,65.89177,False
mixed,0.075,width_um,um,3,8,0.375,10,False,156.24904,149.732068,152.1759325,157.68150500000002,158.540984,False
mixed,0.075,aspect_ratio,dimensionless,3,8,0.375,10,False,0.4185840442648563,0.40553182474659166,0.4104264070659409,0.41922960742121496,0.41961694531503013,False
mixed,0.08,depth_um,um,3,8,0.375,10,False,66.31697,63.07889,64.29317,68.15568999999999,69.258922,False
mixed,0.08,width_um,um,3,8,0.375,10,False,158.71575,152.28235400000003,154.69487750000002,161.34251,162.918566,False
mixed,0.08,aspect_ratio,dimensionless,3,8,0.375,10,False,0.4181951476196589,0.41476985169267766,0.41605433766529565,0.4223723026724937,0.42487859570419456,False
mixed,0.085,depth_um,um,3,8,0.375,10,False,66.41861,63.326786,64.48622,68.2990625,69.427334,False
mixed,0.085,width_um,um,3,8,0.375,10,False,158.84933,152.74215399999997,155.032345,161.59439,163.241426,False
mixed,0.085,aspect_ratio,dimensionless,3,8,0.375,10,False,0.41797118514164483,0.41437692424529604,0.41572477208142683,0.4225118030575269,0.4252361738070561,False
mixed,0.09,depth_um,um,3,8,0.375,10,False,66.48666,63.376684000000004,64.542925,68.4511675,69.62987199999999,False
mixed,0.09,width_um,um,3,8,0.375,10,False,159.26017,152.582642,155.08671499999997,163.1550075,165.49191,False
mixed,0.09,aspect_ratio,dimensionless,3,8,0.375,10,False,0.41758207500238054,0.415372775855573,0.4162012630356258,0.4194837228664854,0.42062471158494835,False
mixed,0.095,depth_um,um,3,8,0.375,10,False,66.68636000000001,63.42052400000001,64.64521250000001,68.606635,69.7588,False
mixed,0.095,width_um,um,3,8,0.375,10,False,163.65341999999998,155.67891600000002,158.669355,165.31694499999998,166.31506,False
mixed,0.095,aspect_ratio,dimensionless,3,8,0.375,10,False,0.4074479407622209,0.40718134137654544,0.40728131614617374,0.4149843147491177,0.4195061391412558,False
mixed,0.1,depth_um,um,3,8,0.375,10,False,66.64831,63.546133999999995,64.70945,68.68154,69.901478,False
mixed,0.1,width_um,um,3,8,0.375,10,False,163.25039,156.91772600000002,159.29247500000002,167.66434,170.31271,False
mixed,0.1,aspect_ratio,dimensionless,3,8,0.375,10,False,0.4080796130412453,0.40489810287520395,0.40609116918746946,0.40934143516742116,0.4100985284431267,False
mixed,0.105,depth_um,um,3,8,0.375,10,False,66.72688000000001,66.29252799999999,66.45541,68.72459,69.92321600000001,False
mixed,0.105,width_um,um,3,8,0.375,10,False,164.48603,158.58199,160.79600499999998,167.60547000000003,169.477134,False
mixed,0.105,aspect_ratio,dimensionless,3,8,0.375,10,False,0.41425923276307935,0.41216957742742105,0.4129531981782929,0.41762997416550185,0.4196524190069553,False
mixed,0.11,depth_um,um,3,8,0.375,10,False,70.143005,67.144293,68.26881,70.4303125,70.60269699999999,False
mixed,0.11,width_um,um,3,8,0.375,10,False,166.67156,160.274116,162.6731575,170.3401,172.541224,False
mixed,0.11,aspect_ratio,dimensionless,3,8,0.375,10,False,0.41853373494174245,0.40885961296098067,0.4124874087037663,0.41978724184746374,0.42053934599089654,False
mixed,0.115,depth_um,um,3,8,0.375,10,False,70.47212999999999,67.37373,68.53563,70.56017499999999,70.613002,False
mixed,0.115,width_um,um,3,8,0.375,10,False,166.97755999999998,160.392184,162.86169999999998,170.78071,173.06259999999997,False
mixed,0.115,aspect_ratio,dimensionless,3,8,0.375,10,False,0.419252086353339,0.40753761649507764,0.41193054269192564,0.4206312897834592,0.4214588118415313,False
mixed,0.12,depth_um,um,3,8,0.375,10,False,70.61868,67.493004,68.6651325,70.667855,70.69735999999999,False
mixed,0.12,width_um,um,3,8,0.375,10,False,167.19814,160.641336,163.10013750000002,171.0033,173.286396,False
mixed,0.12,aspect_ratio,dimensionless,3,8,0.375,10,False,0.419532544047563,0.40752271688919917,0.4120264020735856,0.42104003841265036,0.42194453503170276,False
mixed,0.125,depth_um,um,3,8,0.375,10,False,70.75126,67.512708,68.72716500000001,70.78202999999999,70.80049199999999,False
mixed,0.125,width_um,um,3,8,0.375,10,False,171.45649,161.46075399999998,165.209155,173.090225,174.070466,False
mixed,0.125,aspect_ratio,dimensionless,3,8,0.375,10,False,0.4126303390866265,0.40681909154273505,0.40899830937169435,0.4161429439115826,0.41825050680655623,False
mixed,0.13,depth_um,um,5,8,0.625,10,False,66.703495,2.0992894,2.2470895,70.89259,72.898252,False
