experiment_name,partition,has_keyhole,P_W,VX_m_per_s,LS_um,ST_K,max_depth_um,max_depth_row_index,max_depth_iteration,max_depth_time_s,max_depth_relative_to_T0,max_depth_relative_to_active_region,recording_row_fraction,near_recording_end_last_5pct,laser_exit_time_s,max_depth_minus_laser_exit_time_s,near_laser_exit_within_5pct_exit_time,manual_has_keyhole,first_keyhole_timestep,last_keyhole_timestep,keyhole_frame_count,keyhole_segment_count,keyhole_transient_by_sequence,keyhole_persistent_to_last_physical_frame,repeated_keyhole_episodes,keyhole_timing_relative_to_T0,max_depth_exact_saved_frame_join,exact_saved_frame_label_at_max_depth,max_depth_exact_saved_Keyhole_frame,nearest_saved_frame_timestep,nearest_saved_frame_label,nearest_saved_frame_iteration_delta,median_saved_frame_iteration_gap,nearest_saved_frame_within_one_median_gap,nearest_saved_frame_is_diagnostic_only,saved_keyhole_episode_span_relation,saved_keyhole_episode_span_number,episode_span_is_not_exact_morphology_join,depth_ambiguity_score,flag_depth_bounding_box_ambiguity_candidate,recording_ends_before_90pct_domain,flag_primary_window_unstable_week6_rule,label_timestep_alignment_exact,label_timestep_unmatched_count,side_gif_url,frames_csv_url,descriptive_oracle_threshold_um,descriptive_oracle_prediction,descriptive_oracle_error_type,oracle_threshold_status
P-99p7580068976_VX-0p617169232141_LS-5p71058654975e-05_ST-337p763092798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p81652803119e-06_H-765e346b33,old-data-local,False,99.7580068976,0.617169232141,57.1058654975,337.763092798,42.93278,52119,52119,0.0009471564,before_T0,inside_active_region,0.4508603015597021,False,0.001963804961234852,-0.0010166485612348522,False,False,,,0,0,False,False,False,no_Keyhole,False,,False,52045,Conduction,74.0,430.0,True,True,no_Keyhole,,True,0.07078651896978452,False,False,False,True,0,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-99p7580068976_VX-0p617169232141_LS-5p71058654975e-05_ST-337p763092798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p81652803119e-06_H-765e346b33/gif_files/animation_ss_side.gif,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-99p7580068976_VX-0p617169232141_LS-5p71058654975e-05_ST-337p763092798_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-7p81652803119e-06_H-765e346b33/frames.csv,108.601,False,correct,descriptive_full_common_not_valid_active_method
P-100p408926704_VX-0p564694322144_LS-6p38706769001e-05_ST-381p633419878_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p54288845105e-06_H-790e4fd6dd,old-data-remote-clean,False,100.408926704,0.564694322144,63.8706769001,381.633419878,43.33023,44992,44992,0.0008177244,before_T0,inside_active_region,0.38920751909618595,False,0.002146293937219602,-0.001328569537219602,False,False,,,0,0,False,False,False,no_Keyhole,False,,False,45124,Conduction,132.0,470.0,True,True,no_Keyhole,,True,0.5917628455539226,False,False,False,True,0,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-100p408926704_VX-0p564694322144_LS-6p38706769001e-05_ST-381p633419878_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p54288845105e-06_H-790e4fd6dd/gif_files/animation_ss_side.gif,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-100p408926704_VX-0p564694322144_LS-6p38706769001e-05_ST-381p633419878_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p54288845105e-06_H-790e4fd6dd/frames.csv,108.601,False,correct,descriptive_full_common_not_valid_active_method
P-102p025474754_VX-0p424029390103_LS-7p94734719352e-05_ST-354p238131711_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13768543304e-05_H-6f31342894,old-data-remote-clean,False,102.025474754,0.424029390103,79.4734719352,354.238131711,42.960010000000004,59685,59685,0.001084561,before_T0,inside_active_region,0.5163106947291931,False,0.0028582924398367665,-0.0017737314398367666,False,False,,,0,0,False,False,False,no_Keyhole,False,,False,59478,Conduction,207.0,626.0,True,True,no_Keyhole,,True,0.10027350463381803,False,True,False,True,0,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-102p025474754_VX-0p424029390103_LS-7p94734719352e-05_ST-354p238131711_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13768543304e-05_H-6f31342894/gif_files/animation_ss_side.gif,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-102p025474754_VX-0p424029390103_LS-7p94734719352e-05_ST-354p238131711_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p13768543304e-05_H-6f31342894/frames.csv,108.601,False,correct,descriptive_full_common_not_valid_active_method
P-102p449509144_VX-0p918837420936_LS-5p51471704636e-05_ST-339p471112188_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p25024394207e-06_H-b41981edcb,old-data-remote-clean,False,102.449509144,0.918837420936,55.1471704636,339.471112188,35.38736,34366,34366,0.0006247479,before_T0,inside_active_region,0.2972863087050926,False,0.001319058162395434,-0.000694310262395434,False,False,,,0,0,False,False,False,no_Keyhole,False,,False,34368,Conduction,2.0,289.0,True,True,no_Keyhole,,True,0.4847300281702425,False,False,False,True,0,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-102p449509144_VX-0p918837420936_LS-5p51471704636e-05_ST-339p471112188_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p25024394207e-06_H-b41981edcb/gif_files/animation_ss_side.gif,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-102p449509144_VX-0p918837420936_LS-5p51471704636e-05_ST-339p471112188_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p25024394207e-06_H-b41981edcb/frames.csv,108.601,False,correct,descriptive_full_common_not_valid_active_method
P-110p110895975_VX-0p451651242475_LS-8p6859144947e-05_ST-349p969995372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06810745755e-05_H-6f31342894,old-data-remote-clean,False,110.110895975,0.451651242475,86.859144947,349.969995372,42.907039999999995,65110,65110,0.001183083,before_T0,inside_active_region,0.5632401664374259,False,0.002683486473674623,-0.0015004034736746232,False,False,,,0,0,False,False,False,no_Keyhole,False,,False,65249,Conduction,139.0,588.0,True,True,no_Keyhole,,True,0.1392152338526552,False,True,False,True,0,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-110p110895975_VX-0p451651242475_LS-8p6859144947e-05_ST-349p969995372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06810745755e-05_H-6f31342894/gif_files/animation_ss_side.gif,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-110p110895975_VX-0p451651242475_LS-8p6859144947e-05_ST-349p969995372_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p06810745755e-05_H-6f31342894/frames.csv,108.601,False,correct,descriptive_full_common_not_valid_active_method
P-110p131967455_VX-0p225166085115_LS-5p63312318207e-05_ST-326p092691949_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p14247212255e-05_H-b41981edcb,old-data-remote-clean,False,110.131967455,0.225166085115,56.3312318207,326.092691949,55.02534,110690,110690,0.002010852,inside_T0,inside_active_region,0.9575342347252139,True,0.005382693398879277,-0.003371841398879277,False,False,,,0,0,False,False,False,no_Keyhole,False,,False,110860,Conduction,170.0,1180.0,True,True,no_Keyhole,,True,4.3273536133089445,False,True,False,True,0,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-110p131967455_VX-0p225166085115_LS-5p63312318207e-05_ST-326p092691949_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p14247212255e-05_H-b41981edcb/gif_files/animation_ss_side.gif,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-110p131967455_VX-0p225166085115_LS-5p63312318207e-05_ST-326p092691949_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-2p14247212255e-05_H-b41981edcb/frames.csv,108.601,False,correct,descriptive_full_common_not_valid_active_method
P-118p139890353_VX-0p847347819728_LS-5p08934239386e-05_ST-372p913421628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69319999497e-06_H-d7a336064e,old-data-remote-clean,False,118.139890353,0.847347819728,50.8934239386,372.913421628,43.08986,37404,37404,0.0006799204,before_T0,inside_active_region,0.32356681286170297,False,0.0014303453337368047,-0.0007504249337368046,False,False,,,0,0,False,False,False,no_Keyhole,False,,False,37271,Conduction,133.0,313.0,True,True,no_Keyhole,,True,0.15672295433856065,False,False,False,True,0,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-118p139890353_VX-0p847347819728_LS-5p08934239386e-05_ST-372p913421628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69319999497e-06_H-d7a336064e/gif_files/animation_ss_side.gif,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-118p139890353_VX-0p847347819728_LS-5p08934239386e-05_ST-372p913421628_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p69319999497e-06_H-d7a336064e/frames.csv,108.601,False,correct,descriptive_full_common_not_valid_active_method
P-121p661876009_VX-0p281641526906_LS-7p16631028882e-05_ST-330p429005364_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p71285841829e-05_H-25d163a2a5,old-data-remote-clean,False,121.661876009,0.281641526906,71.6631028882,330.429005364,54.959900000000005,114815,114815,0.002085765,inside_T0,inside_active_region,0.9932179344111973,True,0.004303342668655941,-0.0022175776686559415,False,False,,,0,0,False,False,False,no_Keyhole,False,,False,115031,Conduction,216.0,943.0,True,True,no_Keyhole,,True,0.14463965346386817,False,True,False,True,0,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-121p661876009_VX-0p281641526906_LS-7p16631028882e-05_ST-330p429005364_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p71285841829e-05_H-25d163a2a5/gif_files/animation_ss_side.gif,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-121p661876009_VX-0p281641526906_LS-7p16631028882e-05_ST-330p429005364_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p71285841829e-05_H-25d163a2a5/frames.csv,108.601,False,correct,descriptive_full_common_not_valid_active_method
P-126p512169142_VX-0p57236868357_LS-7p44940442576e-05_ST-386p738254947_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p42834477408e-06_H-d7a336064e,old-data-remote-clean,False,126.512169142,0.57236868357,74.4940442576,386.738254947,47.03584,71010,71010,0.001290232,before_T0,inside_active_region,0.6142786702307114,False,0.0021175162701782824,-0.0008272842701782823,False,False,,,0,0,False,False,False,no_Keyhole,False,,False,70972,Conduction,38.0,464.0,True,True,no_Keyhole,,True,0.16921659296698457,False,False,False,True,0,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-126p512169142_VX-0p57236868357_LS-7p44940442576e-05_ST-386p738254947_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p42834477408e-06_H-d7a336064e/gif_files/animation_ss_side.gif,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-126p512169142_VX-0p57236868357_LS-7p44940442576e-05_ST-386p738254947_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p42834477408e-06_H-d7a336064e/frames.csv,108.601,False,correct,descriptive_full_common_not_valid_active_method
P-128p682231034_VX-0p601925389683_LS-8p082715257e-05_ST-394p322355105_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p01448266795e-06_H-b41981edcb,old-data-remote-clean,False,128.682231034,0.601925389683,80.82715257,394.322355105,43.06697,43329,43329,0.0007875231,before_T0,inside_active_region,0.3748215815015701,False,0.002013538589289765,-0.001226015489289765,False,False,,,0,0,False,False,False,no_Keyhole,False,,False,43214,Conduction,115.0,441.0,True,True,no_Keyhole,,True,0.19583648732903047,False,False,False,True,0,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-128p682231034_VX-0p601925389683_LS-8p082715257e-05_ST-394p322355105_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p01448266795e-06_H-b41981edcb/gif_files/animation_ss_side.gif,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-128p682231034_VX-0p601925389683_LS-8p082715257e-05_ST-394p322355105_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p01448266795e-06_H-b41981edcb/frames.csv,108.601,False,correct,descriptive_full_common_not_valid_active_method
P-129p569646497_VX-0p287154347682_LS-6p5197985882e-05_ST-393p701994752_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p67997477383e-05_H-b41981edcb,old-data-remote-clean,False,129.569646497,0.287154347682,65.197985882,393.701994752,58.954840000000004,91015,91015,0.001653539,before_T0,inside_active_region,0.7873338004654019,False,0.004220726622402357,-0.0025671876224023574,False,False,,,0,0,False,False,False,no_Keyhole,False,,False,90621,Conduction,394.0,925.0,True,True,no_Keyhole,,True,0.1901764986992761,False,True,False,True,0,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-129p569646497_VX-0p287154347682_LS-6p5197985882e-05_ST-393p701994752_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p67997477383e-05_H-b41981edcb/gif_files/animation_ss_side.gif,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-129p569646497_VX-0p287154347682_LS-6p5197985882e-05_ST-393p701994752_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p67997477383e-05_H-b41981edcb/frames.csv,108.601,False,correct,descriptive_full_common_not_valid_active_method
P-131p049819122_VX-0p780196421599_LS-5p30845028915e-05_ST-389p742843455_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p18321293134e-06_H-b41981edcb,old-data-remote-clean,False,131.049819122,0.780196421599,53.084502891499994,389.742843455,47.37157,57427,57427,0.001043554,before_T0,inside_active_region,0.4967776537859324,False,0.0015534549588371931,-0.0005099009588371932,False,False,,,0,0,False,False,False,no_Keyhole,False,,False,57505,Conduction,78.0,340.0,True,True,no_Keyhole,,True,0.3929934398696032,False,False,False,True,0,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-131p049819122_VX-0p780196421599_LS-5p30845028915e-05_ST-389p742843455_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p18321293134e-06_H-b41981edcb/gif_files/animation_ss_side.gif,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-131p049819122_VX-0p780196421599_LS-5p30845028915e-05_ST-389p742843455_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p18321293134e-06_H-b41981edcb/frames.csv,108.601,False,correct,descriptive_full_common_not_valid_active_method
P-132p12166853_VX-0p788188085218_LS-6p42596953306e-05_ST-382p443068729_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p1205195733e-06_H-b41981edcb,old-data-remote-clean,False,132.12166853,0.788188085218,64.25969533060001,382.443068729,43.11125,44401,44401,0.0008069914,before_T0,inside_active_region,0.3840950181229941,False,0.0015377040362958296,-0.0007307126362958296,False,False,,,0,0,False,False,False,no_Keyhole,False,,False,44452,Conduction,51.0,337.0,True,True,no_Keyhole,,True,0.2035868920394076,False,False,False,True,0,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-132p12166853_VX-0p788188085218_LS-6p42596953306e-05_ST-382p443068729_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p1205195733e-06_H-b41981edcb/gif_files/animation_ss_side.gif,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-132p12166853_VX-0p788188085218_LS-6p42596953306e-05_ST-382p443068729_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-6p1205195733e-06_H-b41981edcb/frames.csv,108.601,False,correct,descriptive_full_common_not_valid_active_method
P-134p93654729_VX-0p343298656719_LS-5p9412954069e-05_ST-389p435734624_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p40522559835e-05_H-b41981edcb,old-data-remote-clean,False,134.93654729,0.343298656719,59.412954069,389.435734624,59.02771,103377,103377,0.001878042,inside_T0,inside_active_region,0.8942724418031298,False,0.0035304536626604324,-0.0016524116626604325,False,False,,,0,0,False,False,False,no_Keyhole,False,,False,103651,Conduction,274.0,774.0,True,True,no_Keyhole,,True,0.2085542610195274,False,True,False,True,0,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-134p93654729_VX-0p343298656719_LS-5p9412954069e-05_ST-389p435734624_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p40522559835e-05_H-b41981edcb/gif_files/animation_ss_side.gif,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-134p93654729_VX-0p343298656719_LS-5p9412954069e-05_ST-389p435734624_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p40522559835e-05_H-b41981edcb/frames.csv,108.601,False,correct,descriptive_full_common_not_valid_active_method
P-137p056736091_VX-0p84145784316_LS-6p02926393206e-05_ST-342p992007776_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p73305085006e-06_H-ddeae69a6e,old-data-remote-clean,False,137.056736091,0.84145784316,60.292639320599996,342.992007776,46.54316,38164,38164,0.0006937226,before_T0,inside_active_region,0.33014126419778717,False,0.0014403573629410485,-0.0007466347629410485,False,False,,,0,0,False,False,False,no_Keyhole,False,,False,38163,Conduction,1.0,316.0,True,True,no_Keyhole,,True,0.16069792699331856,False,False,False,True,0,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-137p056736091_VX-0p84145784316_LS-6p02926393206e-05_ST-342p992007776_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p73305085006e-06_H-ddeae69a6e/gif_files/animation_ss_side.gif,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-137p056736091_VX-0p84145784316_LS-6p02926393206e-05_ST-342p992007776_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p73305085006e-06_H-ddeae69a6e/frames.csv,108.601,False,correct,descriptive_full_common_not_valid_active_method
P-139p185905374_VX-0p93275027917_LS-8p26285474625e-05_ST-371p150203889_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17193155633e-06_H-b789300819,old-data-remote-clean,False,139.185905374,0.93275027917,82.6285474625,371.150203889,35.11826,50061,50061,0.0009097815,before_T0,inside_active_region,0.43305737938909505,False,0.0012993831543834948,-0.0003896016543834948,False,False,,,0,0,False,False,False,no_Keyhole,False,,False,50088,Conduction,27.0,285.0,True,True,no_Keyhole,,True,0.1401269043580525,False,False,False,True,0,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-139p185905374_VX-0p93275027917_LS-8p26285474625e-05_ST-371p150203889_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17193155633e-06_H-b789300819/gif_files/animation_ss_side.gif,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-139p185905374_VX-0p93275027917_LS-8p26285474625e-05_ST-371p150203889_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-5p17193155633e-06_H-b789300819/frames.csv,108.601,False,correct,descriptive_full_common_not_valid_active_method
P-140p314676599_VX-0p596196399995_LS-8p19973378232e-05_ST-342p525649343_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p09149569346e-06_H-95fb07b078,old-data-remote-clean,False,140.314676599,0.596196399995,81.9973378232,342.525649343,47.21203,61403,61403,0.001115761,before_T0,inside_active_region,0.5311724149862888,False,0.00203288714928531,-0.0009171261492853099,False,False,,,0,0,False,False,False,no_Keyhole,False,,False,61451,Conduction,48.0,445.0,True,True,no_Keyhole,,True,0.36548257665980255,False,False,False,True,0,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-140p314676599_VX-0p596196399995_LS-8p19973378232e-05_ST-342p525649343_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p09149569346e-06_H-95fb07b078/gif_files/animation_ss_side.gif,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-140p314676599_VX-0p596196399995_LS-8p19973378232e-05_ST-342p525649343_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-8p09149569346e-06_H-95fb07b078/frames.csv,108.601,False,correct,descriptive_full_common_not_valid_active_method
P-141p451666054_VX-0p378275685755_LS-6p85388508408e-05_ST-315p145948826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27529227616e-05_H-8bf1b39107,old-data-remote-clean,False,141.451666054,0.378275685755,68.5388508408,315.145948826,62.9553,94681,94681,0.001720116,before_T0,inside_active_region,0.8190468775681451,False,0.003204012432311029,-0.001483896432311029,False,False,,,0,0,False,False,False,no_Keyhole,False,,False,94766,Conduction,85.0,702.0,True,True,no_Keyhole,,True,0.16859026816947317,False,True,False,True,0,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-141p451666054_VX-0p378275685755_LS-6p85388508408e-05_ST-315p145948826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27529227616e-05_H-8bf1b39107/gif_files/animation_ss_side.gif,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-141p451666054_VX-0p378275685755_LS-6p85388508408e-05_ST-315p145948826_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p27529227616e-05_H-8bf1b39107/frames.csv,108.601,False,correct,descriptive_full_common_not_valid_active_method
P-145p199982561_VX-0p253198682602_LS-7p7513591008e-05_ST-398p693210886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90527081478e-05_H-2d34966482,old-data-remote-clean,False,145.199982561,0.253198682602,77.513591008,398.693210886,59.07345,115143,115143,0.002091722,inside_T0,inside_active_region,0.9960553291983495,True,0.00478675476327469,-0.00269503276327469,False,False,,,0,0,False,False,False,no_Keyhole,False,,False,115368,Conduction,225.0,1049.0,True,True,no_Keyhole,,True,0.2678136726643017,False,True,False,True,0,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-145p199982561_VX-0p253198682602_LS-7p7513591008e-05_ST-398p693210886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90527081478e-05_H-2d34966482/gif_files/animation_ss_side.gif,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-145p199982561_VX-0p253198682602_LS-7p7513591008e-05_ST-398p693210886_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p90527081478e-05_H-2d34966482/frames.csv,108.601,False,correct,descriptive_full_common_not_valid_active_method
P-149p381043177_VX-0p292260061908_LS-7p79529508561e-05_ST-384p444199936_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p65062601148e-05_H-6464f5e6a2,old-data-remote-clean,False,149.381043177,0.292260061908,77.95295085609999,384.444199936,62.9227,95919,95919,0.001742599,before_T0,inside_active_region,0.8297563127708717,False,0.004146991525586972,-0.0024043925255869724,False,False,,,0,0,False,False,False,no_Keyhole,False,,False,96309,Conduction,390.0,909.0,True,True,no_Keyhole,,True,0.14258236007903127,False,True,False,True,0,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-149p381043177_VX-0p292260061908_LS-7p79529508561e-05_ST-384p444199936_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p65062601148e-05_H-6464f5e6a2/gif_files/animation_ss_side.gif,https://huggingface.co/datasets/ioandanielc/sph_v2/resolve/b6dc254a2b607a31cb9f97b40990339c3d5ca1e8/P-149p381043177_VX-0p292260061908_LS-7p79529508561e-05_ST-384p444199936_M-TI64_XI-0p0002_XF-0p0014_XL-0p0012_TE-0p0021_DT-1p65062601148e-05_H-6464f5e6a2/frames.csv,108.601,False,correct,descriptive_full_common_not_valid_active_method
