benchmark,method,seed,budget,global_error,latent_uncertainty_region_fraction,near_boundary_error_q10,latent_uncertainty_region_fraction_q10,near_boundary_test_size_q10,near_boundary_error_q20,latent_uncertainty_region_fraction_q20,near_boundary_test_size_q20,near_boundary_error_q30,latent_uncertainty_region_fraction_q30,near_boundary_test_size_q30
ackley,diversified_straddle,3,77,0.2156,0.8061,0.466,0.908,1000,0.4325,0.9065,2000,0.407,0.9033333333333333,3000
ackley,diversified_straddle,3,78,0.2135,0.8041,0.467,0.915,1000,0.4335,0.913,2000,0.4063333333333333,0.9083333333333333,3000
ackley,diversified_straddle,3,79,0.2103,0.8206,0.46,0.923,1000,0.4315,0.922,2000,0.404,0.9183333333333333,3000
ackley,diversified_straddle,3,80,0.2112,0.812,0.454,0.918,1000,0.429,0.917,2000,0.40166666666666667,0.913,3000
ackley,diversified_straddle,4,12,0.3999,0.9983,0.482,0.999,1000,0.4715,0.999,2000,0.471,0.9983333333333333,3000
ackley,diversified_straddle,4,13,0.3825,0.998,0.467,0.999,1000,0.461,0.999,2000,0.45666666666666667,0.9983333333333333,3000
ackley,diversified_straddle,4,14,0.3836,0.998,0.464,0.999,1000,0.4615,0.999,2000,0.45666666666666667,0.9983333333333333,3000
ackley,diversified_straddle,4,15,0.3707,0.9979,0.472,0.999,1000,0.4665,0.999,2000,0.4563333333333333,0.9983333333333333,3000
ackley,diversified_straddle,4,16,0.359,0.9977,0.472,0.999,1000,0.4655,0.999,2000,0.451,0.9983333333333333,3000
ackley,diversified_straddle,4,17,0.3452,0.9977,0.464,0.999,1000,0.454,0.999,2000,0.441,0.9983333333333333,3000
ackley,diversified_straddle,4,18,0.3338,0.9976,0.465,0.999,1000,0.4525,0.999,2000,0.43766666666666665,0.9983333333333333,3000
ackley,diversified_straddle,4,19,0.3171,0.9975,0.462,0.999,1000,0.4445,0.999,2000,0.43166666666666664,0.9983333333333333,3000
ackley,diversified_straddle,4,20,0.3145,0.9971,0.46,0.999,1000,0.4455,0.999,2000,0.432,0.9983333333333333,3000
ackley,diversified_straddle,4,21,0.3104,0.9967,0.457,0.999,1000,0.444,0.999,2000,0.43,0.9983333333333333,3000
ackley,diversified_straddle,4,22,0.3056,0.9969,0.458,0.999,1000,0.443,0.999,2000,0.428,0.9983333333333333,3000
ackley,diversified_straddle,4,23,0.3103,0.9943,0.467,0.998,1000,0.449,0.998,2000,0.434,0.9963333333333333,3000
ackley,diversified_straddle,4,24,0.3114,0.9929,0.474,0.996,1000,0.45,0.9965,2000,0.43566666666666665,0.9953333333333333,3000
ackley,diversified_straddle,4,25,0.3034,0.9939,0.472,0.998,1000,0.447,0.9975,2000,0.429,0.996,3000
ackley,diversified_straddle,4,26,0.2706,0.9938,0.486,0.998,1000,0.448,0.9975,2000,0.4236666666666667,0.9966666666666667,3000
ackley,diversified_straddle,4,27,0.2656,0.9933,0.486,0.997,1000,0.4465,0.997,2000,0.4256666666666667,0.9956666666666667,3000
ackley,diversified_straddle,4,28,0.2666,0.9918,0.497,0.995,1000,0.449,0.9955,2000,0.42766666666666664,0.9946666666666667,3000
ackley,diversified_straddle,4,29,0.2751,0.99,0.494,0.992,1000,0.448,0.993,2000,0.426,0.9923333333333333,3000
ackley,diversified_straddle,4,30,0.2828,0.9894,0.494,0.993,1000,0.4465,0.993,2000,0.428,0.992,3000
ackley,diversified_straddle,4,31,0.2738,0.9831,0.506,0.989,1000,0.454,0.989,2000,0.43433333333333335,0.988,3000
ackley,diversified_straddle,4,32,0.2669,0.983,0.501,0.989,1000,0.45,0.989,2000,0.431,0.9876666666666667,3000
ackley,diversified_straddle,4,33,0.2672,0.9861,0.501,0.992,1000,0.45,0.992,2000,0.42833333333333334,0.9906666666666667,3000
ackley,diversified_straddle,4,34,0.2685,0.9816,0.497,0.989,1000,0.4535,0.988,2000,0.43166666666666664,0.9866666666666667,3000
ackley,diversified_straddle,4,35,0.2687,0.9664,0.487,0.984,1000,0.4485,0.9825,2000,0.43066666666666664,0.9783333333333334,3000
ackley,diversified_straddle,4,36,0.2626,0.9662,0.484,0.984,1000,0.443,0.9825,2000,0.4226666666666667,0.9786666666666667,3000
ackley,diversified_straddle,4,37,0.2448,0.928,0.473,0.979,1000,0.4325,0.9765,2000,0.41133333333333333,0.9713333333333334,3000
ackley,diversified_straddle,4,38,0.2495,0.9411,0.484,0.979,1000,0.4505,0.979,2000,0.42133333333333334,0.974,3000
ackley,diversified_straddle,4,39,0.2433,0.9292,0.479,0.977,1000,0.444,0.9765,2000,0.414,0.9706666666666667,3000
ackley,diversified_straddle,4,40,0.2446,0.959,0.483,0.981,1000,0.4485,0.9815,2000,0.41733333333333333,0.978,3000
ackley,diversified_straddle,4,41,0.2366,0.9472,0.484,0.982,1000,0.447,0.9825,2000,0.4146666666666667,0.9766666666666667,3000
ackley,diversified_straddle,4,42,0.237,0.9791,0.484,0.988,1000,0.4515,0.989,2000,0.417,0.986,3000
ackley,diversified_straddle,4,43,0.2434,0.9769,0.495,0.987,1000,0.4585,0.9885,2000,0.42433333333333334,0.985,3000
ackley,diversified_straddle,4,44,0.2456,0.9649,0.498,0.981,1000,0.458,0.9815,2000,0.424,0.9793333333333333,3000
ackley,diversified_straddle,4,45,0.2461,0.9596,0.5,0.979,1000,0.4585,0.98,2000,0.425,0.9776666666666667,3000
ackley,diversified_straddle,4,46,0.2477,0.9522,0.504,0.975,1000,0.4585,0.977,2000,0.42333333333333334,0.974,3000
ackley,diversified_straddle,4,47,0.2461,0.9574,0.516,0.978,1000,0.463,0.9785,2000,0.42533333333333334,0.9756666666666667,3000
ackley,diversified_straddle,4,48,0.2245,0.9011,0.506,0.969,1000,0.4555,0.9695,2000,0.414,0.9656666666666667,3000
ackley,diversified_straddle,4,49,0.218,0.902,0.508,0.97,1000,0.455,0.9705,2000,0.41233333333333333,0.9666666666666667,3000
ackley,diversified_straddle,4,50,0.2177,0.8844,0.505,0.962,1000,0.4525,0.9635,2000,0.4093333333333333,0.9583333333333334,3000
ackley,diversified_straddle,4,51,0.2134,0.8525,0.506,0.954,1000,0.4515,0.9535,2000,0.4076666666666667,0.9466666666666667,3000
ackley,diversified_straddle,4,52,0.2135,0.8414,0.508,0.951,1000,0.456,0.949,2000,0.41133333333333333,0.941,3000
ackley,diversified_straddle,4,53,0.2133,0.8493,0.508,0.95,1000,0.452,0.951,2000,0.4083333333333333,0.9443333333333334,3000
ackley,diversified_straddle,4,54,0.2178,0.8712,0.506,0.957,1000,0.451,0.957,2000,0.409,0.9533333333333334,3000
ackley,diversified_straddle,4,55,0.2269,0.9201,0.505,0.968,1000,0.4545,0.968,2000,0.41733333333333333,0.9656666666666667,3000
ackley,diversified_straddle,4,56,0.223,0.8951,0.502,0.961,1000,0.4525,0.962,2000,0.4136666666666667,0.96,3000
ackley,diversified_straddle,4,57,0.2191,0.9066,0.5,0.969,1000,0.452,0.9675,2000,0.4116666666666667,0.9636666666666667,3000
ackley,diversified_straddle,4,58,0.2226,0.881,0.501,0.954,1000,0.4555,0.954,2000,0.416,0.95,3000
ackley,diversified_straddle,4,59,0.2215,0.8597,0.505,0.941,1000,0.457,0.9445,2000,0.41633333333333333,0.94,3000
ackley,diversified_straddle,4,60,0.218,0.8579,0.501,0.949,1000,0.4565,0.948,2000,0.4136666666666667,0.942,3000
ackley,diversified_straddle,4,61,0.2159,0.8516,0.496,0.946,1000,0.4515,0.9455,2000,0.41233333333333333,0.9396666666666667,3000
ackley,diversified_straddle,4,62,0.2132,0.8526,0.496,0.946,1000,0.449,0.946,2000,0.411,0.94,3000
ackley,diversified_straddle,4,63,0.2069,0.8577,0.492,0.954,1000,0.4485,0.948,2000,0.4106666666666667,0.9433333333333334,3000
ackley,diversified_straddle,4,64,0.2059,0.8363,0.488,0.943,1000,0.445,0.9385,2000,0.4086666666666667,0.931,3000
ackley,diversified_straddle,4,65,0.1995,0.8105,0.492,0.936,1000,0.4435,0.93,2000,0.405,0.925,3000
ackley,diversified_straddle,4,66,0.1975,0.8159,0.493,0.94,1000,0.445,0.937,2000,0.4053333333333333,0.9306666666666666,3000
ackley,diversified_straddle,4,67,0.1952,0.7899,0.498,0.931,1000,0.4485,0.927,2000,0.4073333333333333,0.921,3000
ackley,diversified_straddle,4,68,0.1901,0.7972,0.489,0.932,1000,0.439,0.9305,2000,0.399,0.924,3000
ackley,diversified_straddle,4,69,0.1895,0.7807,0.487,0.929,1000,0.4375,0.9245,2000,0.39766666666666667,0.9176666666666666,3000
ackley,diversified_straddle,4,70,0.195,0.7516,0.491,0.905,1000,0.4425,0.904,2000,0.4026666666666667,0.8956666666666667,3000
ackley,diversified_straddle,4,71,0.1927,0.7635,0.489,0.915,1000,0.437,0.916,2000,0.39766666666666667,0.906,3000
ackley,diversified_straddle,4,72,0.1902,0.7705,0.494,0.923,1000,0.4395,0.9205,2000,0.3963333333333333,0.909,3000
ackley,diversified_straddle,4,73,0.1893,0.7698,0.489,0.921,1000,0.438,0.917,2000,0.39566666666666667,0.906,3000
ackley,diversified_straddle,4,74,0.1869,0.7568,0.492,0.912,1000,0.4385,0.9105,2000,0.39466666666666667,0.899,3000
ackley,diversified_straddle,4,75,0.186,0.7601,0.497,0.915,1000,0.4465,0.9115,2000,0.3953333333333333,0.9,3000
ackley,diversified_straddle,4,76,0.1849,0.753,0.493,0.907,1000,0.4455,0.907,2000,0.396,0.8943333333333333,3000
ackley,diversified_straddle,4,77,0.1882,0.741,0.488,0.903,1000,0.443,0.9015,2000,0.3953333333333333,0.8883333333333333,3000
ackley,diversified_straddle,4,78,0.1874,0.7338,0.485,0.898,1000,0.4405,0.8985,2000,0.395,0.884,3000
ackley,diversified_straddle,4,79,0.1868,0.7209,0.486,0.892,1000,0.4415,0.893,2000,0.3943333333333333,0.8776666666666667,3000
ackley,diversified_straddle,4,80,0.1865,0.7356,0.48,0.899,1000,0.436,0.8995,2000,0.39166666666666666,0.8856666666666667,3000
ackley,boundary_gated_diversified_straddle,0,12,0.3981,0.8983,0.493,0.959,1000,0.492,0.9435,2000,0.4776666666666667,0.945,3000
ackley,boundary_gated_diversified_straddle,0,13,0.39,0.8937,0.488,0.957,1000,0.4885,0.9415,2000,0.4706666666666667,0.943,3000
ackley,boundary_gated_diversified_straddle,0,14,0.3853,0.8959,0.483,0.96,1000,0.483,0.9445,2000,0.4696666666666667,0.945,3000
ackley,boundary_gated_diversified_straddle,0,15,0.362,0.9189,0.47,0.971,1000,0.47,0.9575,2000,0.458,0.9566666666666667,3000
ackley,boundary_gated_diversified_straddle,0,16,0.3451,0.9271,0.473,0.975,1000,0.4645,0.963,2000,0.45066666666666666,0.9613333333333334,3000
ackley,boundary_gated_diversified_straddle,0,17,0.3276,0.9394,0.475,0.976,1000,0.464,0.9695,2000,0.445,0.9673333333333334,3000
ackley,boundary_gated_diversified_straddle,0,18,0.3194,0.9347,0.471,0.976,1000,0.464,0.9685,2000,0.446,0.9666666666666667,3000
ackley,boundary_gated_diversified_straddle,0,19,0.3116,0.9245,0.469,0.976,1000,0.467,0.967,2000,0.44366666666666665,0.9643333333333334,3000
ackley,boundary_gated_diversified_straddle,0,20,0.3105,0.9015,0.463,0.972,1000,0.4635,0.956,2000,0.44166666666666665,0.9533333333333334,3000
ackley,boundary_gated_diversified_straddle,0,21,0.2878,0.9284,0.466,0.977,1000,0.459,0.9675,2000,0.432,0.9653333333333334,3000
ackley,boundary_gated_diversified_straddle,0,22,0.2875,0.9223,0.456,0.976,1000,0.4585,0.9655,2000,0.43533333333333335,0.9626666666666667,3000
ackley,boundary_gated_diversified_straddle,0,23,0.2805,0.9134,0.453,0.978,1000,0.4545,0.965,2000,0.43066666666666664,0.9626666666666667,3000
ackley,boundary_gated_diversified_straddle,0,24,0.2873,0.8773,0.45,0.966,1000,0.454,0.9515,2000,0.43433333333333335,0.949,3000
ackley,boundary_gated_diversified_straddle,0,25,0.2802,0.9029,0.458,0.973,1000,0.4565,0.961,2000,0.43466666666666665,0.9573333333333334,3000
ackley,boundary_gated_diversified_straddle,0,26,0.2797,0.9164,0.474,0.976,1000,0.4645,0.9645,2000,0.436,0.9603333333333334,3000
ackley,boundary_gated_diversified_straddle,0,27,0.2656,0.9199,0.476,0.978,1000,0.4595,0.97,2000,0.42733333333333334,0.9653333333333334,3000
ackley,boundary_gated_diversified_straddle,0,28,0.2584,0.9179,0.467,0.982,1000,0.458,0.977,2000,0.427,0.9716666666666667,3000
ackley,boundary_gated_diversified_straddle,0,29,0.2687,0.9058,0.48,0.976,1000,0.4635,0.971,2000,0.43266666666666664,0.9666666666666667,3000
ackley,boundary_gated_diversified_straddle,0,30,0.2684,0.9059,0.492,0.977,1000,0.4695,0.971,2000,0.43533333333333335,0.966,3000
ackley,boundary_gated_diversified_straddle,0,31,0.2601,0.9114,0.487,0.975,1000,0.466,0.9725,2000,0.43166666666666664,0.9676666666666667,3000
ackley,boundary_gated_diversified_straddle,0,32,0.2479,0.9187,0.478,0.979,1000,0.456,0.9755,2000,0.4206666666666667,0.9696666666666667,3000
ackley,boundary_gated_diversified_straddle,0,33,0.2429,0.9143,0.484,0.979,1000,0.456,0.975,2000,0.419,0.9696666666666667,3000
ackley,boundary_gated_diversified_straddle,0,34,0.2503,0.9041,0.48,0.971,1000,0.451,0.9685,2000,0.4146666666666667,0.9646666666666667,3000
ackley,boundary_gated_diversified_straddle,0,35,0.2378,0.9016,0.479,0.972,1000,0.4475,0.97,2000,0.409,0.966,3000
ackley,boundary_gated_diversified_straddle,0,36,0.2272,0.9021,0.475,0.972,1000,0.44,0.97,2000,0.3993333333333333,0.967,3000
ackley,boundary_gated_diversified_straddle,0,37,0.2255,0.8791,0.486,0.969,1000,0.4485,0.964,2000,0.4086666666666667,0.962,3000
ackley,boundary_gated_diversified_straddle,0,38,0.2297,0.8915,0.494,0.964,1000,0.4535,0.9615,2000,0.4146666666666667,0.9593333333333334,3000
ackley,boundary_gated_diversified_straddle,0,39,0.2275,0.8768,0.481,0.962,1000,0.4385,0.963,2000,0.404,0.96,3000
ackley,boundary_gated_diversified_straddle,0,40,0.2238,0.883,0.479,0.963,1000,0.4365,0.9655,2000,0.401,0.9613333333333334,3000
ackley,boundary_gated_diversified_straddle,0,41,0.2222,0.8733,0.475,0.96,1000,0.4355,0.9625,2000,0.399,0.9583333333333334,3000
ackley,boundary_gated_diversified_straddle,0,42,0.2173,0.8887,0.474,0.964,1000,0.431,0.967,2000,0.39366666666666666,0.964,3000
ackley,boundary_gated_diversified_straddle,0,43,0.2195,0.9142,0.474,0.968,1000,0.432,0.97,2000,0.3933333333333333,0.9706666666666667,3000
ackley,boundary_gated_diversified_straddle,0,44,0.2177,0.8839,0.482,0.96,1000,0.431,0.963,2000,0.391,0.9613333333333334,3000
ackley,boundary_gated_diversified_straddle,0,45,0.2147,0.881,0.47,0.955,1000,0.43,0.9575,2000,0.3883333333333333,0.9553333333333334,3000
ackley,boundary_gated_diversified_straddle,0,46,0.2123,0.8958,0.472,0.955,1000,0.431,0.959,2000,0.39,0.9596666666666667,3000
ackley,boundary_gated_diversified_straddle,0,47,0.2139,0.8707,0.484,0.953,1000,0.4365,0.955,2000,0.3933333333333333,0.954,3000
ackley,boundary_gated_diversified_straddle,0,48,0.2048,0.8656,0.478,0.952,1000,0.433,0.954,2000,0.38766666666666666,0.954,3000
ackley,boundary_gated_diversified_straddle,0,49,0.1997,0.856,0.479,0.949,1000,0.433,0.951,2000,0.38566666666666666,0.951,3000
ackley,boundary_gated_diversified_straddle,0,50,0.198,0.8699,0.477,0.955,1000,0.4315,0.959,2000,0.388,0.9576666666666667,3000
ackley,boundary_gated_diversified_straddle,0,51,0.2003,0.8415,0.475,0.946,1000,0.4315,0.946,2000,0.38566666666666666,0.9446666666666667,3000
ackley,boundary_gated_diversified_straddle,0,52,0.2027,0.841,0.48,0.944,1000,0.4325,0.9455,2000,0.38566666666666666,0.9423333333333334,3000
ackley,boundary_gated_diversified_straddle,0,53,0.2115,0.8444,0.475,0.942,1000,0.4335,0.9425,2000,0.39366666666666666,0.94,3000
ackley,boundary_gated_diversified_straddle,0,54,0.2169,0.8533,0.479,0.94,1000,0.4415,0.9445,2000,0.4026666666666667,0.9396666666666667,3000
ackley,boundary_gated_diversified_straddle,0,55,0.2148,0.8525,0.482,0.939,1000,0.4395,0.9425,2000,0.3973333333333333,0.9393333333333334,3000
ackley,boundary_gated_diversified_straddle,0,56,0.213,0.8513,0.48,0.94,1000,0.4395,0.9425,2000,0.3983333333333333,0.9396666666666667,3000
ackley,boundary_gated_diversified_straddle,0,57,0.2085,0.8514,0.48,0.94,1000,0.4395,0.9455,2000,0.398,0.9423333333333334,3000
ackley,boundary_gated_diversified_straddle,0,58,0.2064,0.8549,0.48,0.942,1000,0.44,0.9475,2000,0.398,0.944,3000
ackley,boundary_gated_diversified_straddle,0,59,0.2066,0.8488,0.479,0.938,1000,0.438,0.943,2000,0.39666666666666667,0.9376666666666666,3000
ackley,boundary_gated_diversified_straddle,0,60,0.2124,0.8733,0.478,0.945,1000,0.4385,0.9475,2000,0.398,0.9436666666666667,3000
ackley,boundary_gated_diversified_straddle,0,61,0.1948,0.838,0.482,0.945,1000,0.439,0.9475,2000,0.39,0.9426666666666667,3000
ackley,boundary_gated_diversified_straddle,0,62,0.1814,0.8022,0.48,0.941,1000,0.4315,0.9465,2000,0.381,0.9386666666666666,3000
ackley,boundary_gated_diversified_straddle,0,63,0.1786,0.818,0.475,0.949,1000,0.43,0.952,2000,0.37366666666666665,0.9456666666666667,3000
ackley,boundary_gated_diversified_straddle,0,64,0.1726,0.821,0.471,0.954,1000,0.422,0.955,2000,0.368,0.9473333333333334,3000
ackley,boundary_gated_diversified_straddle,0,65,0.1803,0.8261,0.473,0.947,1000,0.429,0.9485,2000,0.37633333333333335,0.9426666666666667,3000
ackley,boundary_gated_diversified_straddle,0,66,0.1891,0.8502,0.475,0.953,1000,0.433,0.9485,2000,0.38266666666666665,0.9436666666666667,3000
ackley,boundary_gated_diversified_straddle,0,67,0.1891,0.8375,0.472,0.948,1000,0.4295,0.9455,2000,0.38033333333333336,0.94,3000
ackley,boundary_gated_diversified_straddle,0,68,0.1877,0.861,0.465,0.955,1000,0.4265,0.9505,2000,0.37733333333333335,0.946,3000
ackley,boundary_gated_diversified_straddle,0,69,0.1856,0.8627,0.463,0.957,1000,0.424,0.9515,2000,0.37466666666666665,0.9463333333333334,3000
ackley,boundary_gated_diversified_straddle,0,70,0.1839,0.8465,0.462,0.953,1000,0.4225,0.9475,2000,0.37266666666666665,0.9406666666666667,3000
ackley,boundary_gated_diversified_straddle,0,71,0.1783,0.8258,0.46,0.95,1000,0.419,0.9445,2000,0.36866666666666664,0.937,3000
ackley,boundary_gated_diversified_straddle,0,72,0.1843,0.8402,0.468,0.953,1000,0.4225,0.9455,2000,0.37366666666666665,0.9396666666666667,3000
ackley,boundary_gated_diversified_straddle,0,73,0.1828,0.8214,0.464,0.949,1000,0.4225,0.9405,2000,0.374,0.9343333333333333,3000
ackley,boundary_gated_diversified_straddle,0,74,0.1897,0.8316,0.459,0.948,1000,0.42,0.94,2000,0.378,0.933,3000
ackley,boundary_gated_diversified_straddle,0,75,0.1982,0.8014,0.453,0.932,1000,0.42,0.922,2000,0.381,0.9176666666666666,3000
ackley,boundary_gated_diversified_straddle,0,76,0.1945,0.7923,0.452,0.929,1000,0.418,0.9195,2000,0.378,0.915,3000
ackley,boundary_gated_diversified_straddle,0,77,0.1948,0.802,0.449,0.933,1000,0.418,0.9225,2000,0.377,0.9176666666666666,3000
ackley,boundary_gated_diversified_straddle,0,78,0.1927,0.7929,0.444,0.922,1000,0.417,0.9145,2000,0.373,0.9103333333333333,3000
ackley,boundary_gated_diversified_straddle,0,79,0.1911,0.7853,0.446,0.921,1000,0.418,0.912,2000,0.373,0.9073333333333333,3000
ackley,boundary_gated_diversified_straddle,0,80,0.1853,0.7762,0.442,0.916,1000,0.4145,0.908,2000,0.36766666666666664,0.9036666666666666,3000
ackley,boundary_gated_diversified_straddle,1,12,0.4759,0.5917,0.488,0.507,1000,0.4885,0.5325,2000,0.486,0.5343333333333333,3000
ackley,boundary_gated_diversified_straddle,1,13,0.485,0.6043,0.49,0.509,1000,0.4915,0.5415,2000,0.48833333333333334,0.543,3000
ackley,boundary_gated_diversified_straddle,1,14,0.4814,0.6092,0.488,0.525,1000,0.4865,0.5535,2000,0.4836666666666667,0.5546666666666666,3000
ackley,boundary_gated_diversified_straddle,1,15,0.4716,0.5637,0.492,0.483,1000,0.4865,0.51,2000,0.4806666666666667,0.5136666666666667,3000
ackley,boundary_gated_diversified_straddle,1,16,0.462,0.7273,0.485,0.653,1000,0.4845,0.682,2000,0.478,0.6813333333333333,3000
ackley,boundary_gated_diversified_straddle,1,17,0.4617,0.7104,0.482,0.642,1000,0.4825,0.6625,2000,0.475,0.6643333333333333,3000
ackley,boundary_gated_diversified_straddle,1,18,0.4601,0.826,0.482,0.769,1000,0.4805,0.8,2000,0.4726666666666667,0.803,3000
ackley,boundary_gated_diversified_straddle,1,19,0.4614,0.7598,0.486,0.704,1000,0.481,0.735,2000,0.47433333333333333,0.7316666666666667,3000
ackley,boundary_gated_diversified_straddle,1,20,0.4579,0.7899,0.486,0.75,1000,0.48,0.7765,2000,0.4723333333333333,0.7716666666666666,3000
ackley,boundary_gated_diversified_straddle,1,21,0.452,0.801,0.488,0.762,1000,0.4775,0.7885,2000,0.4673333333333333,0.789,3000
ackley,boundary_gated_diversified_straddle,1,22,0.434,0.8211,0.493,0.785,1000,0.477,0.8105,2000,0.4693333333333333,0.8143333333333334,3000
ackley,boundary_gated_diversified_straddle,1,23,0.4175,0.848,0.486,0.819,1000,0.4725,0.8465,2000,0.462,0.8486666666666667,3000
ackley,boundary_gated_diversified_straddle,1,24,0.3732,0.8352,0.487,0.827,1000,0.472,0.855,2000,0.45866666666666667,0.858,3000
ackley,boundary_gated_diversified_straddle,1,25,0.3648,0.8263,0.49,0.822,1000,0.4615,0.848,2000,0.45,0.8496666666666667,3000
ackley,boundary_gated_diversified_straddle,1,26,0.2949,0.756,0.496,0.807,1000,0.4585,0.833,2000,0.44166666666666665,0.833,3000
ackley,boundary_gated_diversified_straddle,1,27,0.2716,0.7417,0.48,0.81,1000,0.449,0.829,2000,0.42766666666666664,0.8293333333333334,3000
ackley,boundary_gated_diversified_straddle,1,28,0.265,0.6759,0.482,0.763,1000,0.4525,0.7825,2000,0.42766666666666664,0.785,3000
ackley,boundary_gated_diversified_straddle,1,29,0.2656,0.735,0.489,0.811,1000,0.448,0.8295,2000,0.42533333333333334,0.8313333333333334,3000
ackley,boundary_gated_diversified_straddle,1,30,0.2447,0.7225,0.471,0.818,1000,0.4325,0.8365,2000,0.4073333333333333,0.837,3000
ackley,boundary_gated_diversified_straddle,1,31,0.228,0.7145,0.461,0.823,1000,0.428,0.8475,2000,0.39466666666666667,0.844,3000
ackley,boundary_gated_diversified_straddle,1,32,0.2252,0.6818,0.459,0.794,1000,0.422,0.819,2000,0.3943333333333333,0.82,3000
ackley,boundary_gated_diversified_straddle,1,33,0.2194,0.6643,0.449,0.802,1000,0.419,0.8155,2000,0.3923333333333333,0.8126666666666666,3000
ackley,boundary_gated_diversified_straddle,1,34,0.2174,0.6509,0.452,0.792,1000,0.42,0.807,2000,0.395,0.805,3000
ackley,boundary_gated_diversified_straddle,1,35,0.2221,0.6985,0.452,0.825,1000,0.4195,0.8435,2000,0.399,0.8423333333333334,3000
ackley,boundary_gated_diversified_straddle,1,36,0.2067,0.6792,0.451,0.832,1000,0.408,0.8535,2000,0.386,0.8483333333333334,3000
ackley,boundary_gated_diversified_straddle,1,37,0.1951,0.6082,0.445,0.79,1000,0.402,0.8055,2000,0.37733333333333335,0.8026666666666666,3000
ackley,boundary_gated_diversified_straddle,1,38,0.1969,0.6071,0.455,0.793,1000,0.406,0.8055,2000,0.38266666666666665,0.804,3000
ackley,boundary_gated_diversified_straddle,1,39,0.2039,0.6419,0.446,0.816,1000,0.4155,0.8285,2000,0.394,0.824,3000
ackley,boundary_gated_diversified_straddle,1,40,0.2013,0.6137,0.452,0.802,1000,0.4155,0.8155,2000,0.3943333333333333,0.81,3000
ackley,boundary_gated_diversified_straddle,1,41,0.1999,0.6081,0.45,0.797,1000,0.4125,0.81,2000,0.389,0.8073333333333333,3000
ackley,boundary_gated_diversified_straddle,1,42,0.1965,0.6313,0.442,0.813,1000,0.402,0.829,2000,0.37833333333333335,0.8243333333333334,3000
ackley,boundary_gated_diversified_straddle,1,43,0.1967,0.6001,0.455,0.8,1000,0.4125,0.814,2000,0.383,0.8066666666666666,3000
ackley,boundary_gated_diversified_straddle,1,44,0.1902,0.6395,0.449,0.835,1000,0.406,0.8525,2000,0.37566666666666665,0.8423333333333334,3000
ackley,boundary_gated_diversified_straddle,1,45,0.192,0.7145,0.445,0.872,1000,0.4025,0.883,2000,0.37433333333333335,0.8793333333333333,3000
ackley,boundary_gated_diversified_straddle,1,46,0.1941,0.7694,0.45,0.896,1000,0.406,0.906,2000,0.383,0.9036666666666666,3000
ackley,boundary_gated_diversified_straddle,1,47,0.1988,0.8084,0.459,0.906,1000,0.41,0.9145,2000,0.38766666666666666,0.915,3000
ackley,boundary_gated_diversified_straddle,1,48,0.1968,0.7896,0.457,0.893,1000,0.4105,0.907,2000,0.3873333333333333,0.9076666666666666,3000
ackley,boundary_gated_diversified_straddle,1,49,0.1946,0.7352,0.455,0.871,1000,0.408,0.888,2000,0.384,0.8843333333333333,3000
ackley,boundary_gated_diversified_straddle,1,50,0.1956,0.6793,0.459,0.828,1000,0.412,0.851,2000,0.38666666666666666,0.845,3000
ackley,boundary_gated_diversified_straddle,1,51,0.1919,0.6543,0.454,0.814,1000,0.4115,0.842,2000,0.38533333333333336,0.8363333333333334,3000
ackley,boundary_gated_diversified_straddle,1,52,0.1883,0.6169,0.461,0.794,1000,0.4155,0.8215,2000,0.38533333333333336,0.8136666666666666,3000
ackley,boundary_gated_diversified_straddle,1,53,0.1849,0.5836,0.46,0.788,1000,0.4135,0.8095,2000,0.37933333333333336,0.798,3000
ackley,boundary_gated_diversified_straddle,1,54,0.1841,0.6261,0.455,0.797,1000,0.4085,0.826,2000,0.377,0.8213333333333334,3000
ackley,boundary_gated_diversified_straddle,1,55,0.1817,0.6764,0.463,0.839,1000,0.408,0.8585,2000,0.373,0.854,3000
ackley,boundary_gated_diversified_straddle,1,56,0.1817,0.6642,0.463,0.829,1000,0.4115,0.854,2000,0.37466666666666665,0.849,3000
ackley,boundary_gated_diversified_straddle,1,57,0.1889,0.712,0.465,0.859,1000,0.4155,0.8735,2000,0.38,0.869,3000
ackley,boundary_gated_diversified_straddle,1,58,0.1919,0.7545,0.476,0.879,1000,0.419,0.89,2000,0.38366666666666666,0.8863333333333333,3000
ackley,boundary_gated_diversified_straddle,1,59,0.1885,0.7269,0.471,0.867,1000,0.416,0.88,2000,0.37966666666666665,0.8753333333333333,3000
ackley,boundary_gated_diversified_straddle,1,60,0.1887,0.7582,0.471,0.887,1000,0.4115,0.893,2000,0.37933333333333336,0.8906666666666667,3000
ackley,boundary_gated_diversified_straddle,1,61,0.1795,0.7715,0.471,0.897,1000,0.413,0.901,2000,0.37833333333333335,0.8986666666666666,3000
ackley,boundary_gated_diversified_straddle,1,62,0.1737,0.7875,0.464,0.91,1000,0.401,0.913,2000,0.367,0.911,3000
ackley,boundary_gated_diversified_straddle,1,63,0.1715,0.7658,0.461,0.902,1000,0.3975,0.906,2000,0.364,0.903,3000
ackley,boundary_gated_diversified_straddle,1,64,0.1768,0.7747,0.463,0.896,1000,0.4045,0.9005,2000,0.37133333333333335,0.9,3000
