simulation_id,numeric_simulation_id,bounds_relative_path,time_relative_path,iteration_relative_path,bounds_blob_oid,time_blob_oid,iteration_blob_oid,bounds_size_bytes,time_size_bytes,iteration_size_bytes,row_count,valid_row_count,sentinel_row_count,row_alignment_passed,ordered_bounds_passed,time_monotonic_passed,iteration_monotonic_passed
sim_00225,225,final_data_processed/sim_00225/monitor/position-bounds_melt.dat,final_data_processed/sim_00225/monitor/time.dat,final_data_processed/sim_00225/monitor/iter.dat,8cc7f588af9d817fe43244526acc3ba8e19c3fac,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9269364,1502800,698090,115600,94353,21247,True,True,True,True
sim_00226,226,final_data_processed/sim_00226/monitor/position-bounds_melt.dat,final_data_processed/sim_00226/monitor/time.dat,final_data_processed/sim_00226/monitor/iter.dat,53def44472f5bd01bc895bc45ebf6925389f5c0c,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9268247,1502800,698090,115600,95469,20131,True,True,True,True
sim_00227,227,final_data_processed/sim_00227/monitor/position-bounds_melt.dat,final_data_processed/sim_00227/monitor/time.dat,final_data_processed/sim_00227/monitor/iter.dat,625b83ea076f3b22f6608a6ee7e8d536a39f51e4,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9244918,1502800,698090,115600,105576,10024,True,True,True,True
sim_00228,228,final_data_processed/sim_00228/monitor/position-bounds_melt.dat,final_data_processed/sim_00228/monitor/time.dat,final_data_processed/sim_00228/monitor/iter.dat,532125e0ba6474d2cb008d2a8d3a1cb654e6e499,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9272122,1502800,698090,115600,101906,13694,True,True,True,True
sim_00229,229,final_data_processed/sim_00229/monitor/position-bounds_melt.dat,final_data_processed/sim_00229/monitor/time.dat,final_data_processed/sim_00229/monitor/iter.dat,b5b0e911cbcde87150a92e117bc7754333f5fa39,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9265302,1502800,698090,115600,101277,14323,True,True,True,True
sim_00230,230,final_data_processed/sim_00230/monitor/position-bounds_melt.dat,final_data_processed/sim_00230/monitor/time.dat,final_data_processed/sim_00230/monitor/iter.dat,c45c2fbda85874799e647593388bd0b635039f98,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9272994,1502800,698090,115600,90727,24873,True,True,True,True
sim_00231,231,final_data_processed/sim_00231/monitor/position-bounds_melt.dat,final_data_processed/sim_00231/monitor/time.dat,final_data_processed/sim_00231/monitor/iter.dat,742663fb81d3609403adc7ea522901b68f609de5,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9272862,1502800,698090,115600,85781,29819,True,True,True,True
sim_00232,232,final_data_processed/sim_00232/monitor/position-bounds_melt.dat,final_data_processed/sim_00232/monitor/time.dat,final_data_processed/sim_00232/monitor/iter.dat,968ba81172e95a99d67c989e7ac0d1801f942ea9,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9273186,1502800,698090,115600,102934,12666,True,True,True,True
sim_00233,233,final_data_processed/sim_00233/monitor/position-bounds_melt.dat,final_data_processed/sim_00233/monitor/time.dat,final_data_processed/sim_00233/monitor/iter.dat,20a081632b5445586ca860c7851a2f4ef50d96db,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9243875,1502800,698090,115600,106275,9325,True,True,True,True
sim_00234,234,final_data_processed/sim_00234/monitor/position-bounds_melt.dat,final_data_processed/sim_00234/monitor/time.dat,final_data_processed/sim_00234/monitor/iter.dat,e95e7ee3bb543d2b477d66457cfcdb0a20429b32,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9260232,1502800,698090,115600,100878,14722,True,True,True,True
sim_00235,235,final_data_processed/sim_00235/monitor/position-bounds_melt.dat,final_data_processed/sim_00235/monitor/time.dat,final_data_processed/sim_00235/monitor/iter.dat,ada5a87b8b57e963f4433af688dabddcb84c9ecf,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9267633,1502800,698090,115600,88619,26981,True,True,True,True
sim_00236,236,final_data_processed/sim_00236/monitor/position-bounds_melt.dat,final_data_processed/sim_00236/monitor/time.dat,final_data_processed/sim_00236/monitor/iter.dat,df9c99a6eeccbcd307c17aba526758796a814660,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9273152,1502800,698090,115600,90546,25054,True,True,True,True
sim_00237,237,final_data_processed/sim_00237/monitor/position-bounds_melt.dat,final_data_processed/sim_00237/monitor/time.dat,final_data_processed/sim_00237/monitor/iter.dat,625147b7e5d7cbdfd043c5666140842b3579ef2c,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9268605,1502800,698090,115600,95085,20515,True,True,True,True
sim_00238,238,final_data_processed/sim_00238/monitor/position-bounds_melt.dat,final_data_processed/sim_00238/monitor/time.dat,final_data_processed/sim_00238/monitor/iter.dat,92b66bab51b6a5721c8126a0206a1a05afe5b3a5,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9271055,1502800,698090,115600,92672,22928,True,True,True,True
sim_00239,239,final_data_processed/sim_00239/monitor/position-bounds_melt.dat,final_data_processed/sim_00239/monitor/time.dat,final_data_processed/sim_00239/monitor/iter.dat,ae6ce613dc8a14e24aab50da24e86a1907847135,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9291425,1502800,698090,115600,74005,41595,True,True,True,True
sim_00240,240,final_data_processed/sim_00240/monitor/position-bounds_melt.dat,final_data_processed/sim_00240/monitor/time.dat,final_data_processed/sim_00240/monitor/iter.dat,aeb6f2409d95588bf75de94623813e9e0a5e57a1,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9276519,1502800,698090,115600,88630,26970,True,True,True,True
sim_00241,241,final_data_processed/sim_00241/monitor/position-bounds_melt.dat,final_data_processed/sim_00241/monitor/time.dat,final_data_processed/sim_00241/monitor/iter.dat,e851cd158022c51dbbf3e7e4eb12b43f4814501d,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9274984,1502800,698090,115600,88473,27127,True,True,True,True
sim_00242,242,final_data_processed/sim_00242/monitor/position-bounds_melt.dat,final_data_processed/sim_00242/monitor/time.dat,final_data_processed/sim_00242/monitor/iter.dat,0a610dbf29079959b6f41c8f7a41aead50e7364e,0229496c1e473d714d2329877cfb90ea07384d93,e4db62b645d6870dd59d758b5ac287688df9f9ad,9282767,1502800,698090,115600,77722,37878,True,True,True,True
