simulation_id,numeric_simulation_id,file_name,relative_path,delimiter,header_present,row_count,column_count,first_row,last_row,missing_value_count,non_finite_value_count,sentinel_value_count,constant_column_indices,aligns_with_time_dat,aligns_with_iter_dat,time_strictly_increasing,time_duplicate_count,iteration_strictly_increasing,iteration_duplicate_count,embedded_timestep_column,schema_consistent_across_audited_simulations
sim_00201,201,position-bounds_gas.dat,final_data_processed/sim_00201/monitor/position-bounds_gas.dat,",",False,115600,6,"[0.000202,0.00121,-0.000198,0.000198,2.00001e-06,9.800001e-05]","[-0.000211993,0.001211999,-0.0002119896,0.0002119782,-0.0003119989,0.0001119934]",0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00224,224,position-bounds_gas.dat,final_data_processed/sim_00224/monitor/position-bounds_gas.dat,",",False,115600,6,"[0.000202,0.00121,-0.000198,0.000198,2.00001e-06,9.800001e-05]","[-0.0002119946,0.001211996,-0.000211994,0.0002119993,-0.000311983,0.0001119993]",0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00231,231,position-bounds_gas.dat,final_data_processed/sim_00231/monitor/position-bounds_gas.dat,",",False,115600,6,"[0.000202,0.00121,-0.000198,0.000198,2.00001e-06,9.800001e-05]","[-0.0002119962,0.001211999,-0.000211999,0.0002119907,-0.0003119968,0.0001119968]",0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00236,236,position-bounds_gas.dat,final_data_processed/sim_00236/monitor/position-bounds_gas.dat,",",False,115600,6,"[0.000202,0.00121,-0.000198,0.000198,2.00001e-06,9.800001e-05]","[-0.000211998,0.001211999,-0.0002119986,0.000211987,-0.0003119899,0.0001119954]",0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00241,241,position-bounds_gas.dat,final_data_processed/sim_00241/monitor/position-bounds_gas.dat,",",False,115600,6,"[0.000202,0.00121,-0.000198,0.000198,2.00001e-06,9.800001e-05]","[-0.0002119976,0.001211996,-0.0002119941,0.0002119953,-0.0003119961,0.0001119977]",0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00242,242,position-bounds_gas.dat,final_data_processed/sim_00242/monitor/position-bounds_gas.dat,",",False,115600,6,"[0.000202,0.00121,-0.000198,0.000198,2.00001e-06,9.800001e-05]","[-0.0002119967,0.001211997,-0.00021199,0.0002119992,-0.0003119942,0.0001119974]",0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00001,1,position-bounds_melt.dat,final_data_processed/sim_00001/monitor/position-bounds_melt.dat,",",False,68796,6,"[3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38]","[0.0004274496,0.0006897367,-6.349892e-05,6.279658e-05,-5.072804e-05,2.533728e-05]",0,0,666,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00117,117,position-bounds_melt.dat,final_data_processed/sim_00117/monitor/position-bounds_melt.dat,",",False,115600,6,"[3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38]","[3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38]",0,0,94206,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00118,118,position-bounds_melt.dat,final_data_processed/sim_00118/monitor/position-bounds_melt.dat,",",False,68796,6,"[3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38]","[0.000443883,0.0008567203,-7.806388e-05,7.883205e-05,-7.072395e-05,2.459755e-05]",0,0,82146,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00121,121,position-bounds_melt.dat,final_data_processed/sim_00121/monitor/position-bounds_melt.dat,",",False,115600,6,"[3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38]","[3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38]",0,0,159612,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00142,142,position-bounds_melt.dat,final_data_processed/sim_00142/monitor/position-bounds_melt.dat,",",False,68796,6,"[3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38]","[0.0007007007,0.001146804,-6.539361e-05,6.511176e-05,-5.838359e-05,1.995882e-05]",0,0,61608,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00143,143,position-bounds_melt.dat,final_data_processed/sim_00143/monitor/position-bounds_melt.dat,",",False,68796,6,"[3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38]","[0.0006524442,0.0008161237,-4.728513e-05,4.695534e-05,-2.298444e-05,1.979632e-05]",0,0,1608,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00152,152,position-bounds_melt.dat,final_data_processed/sim_00152/monitor/position-bounds_melt.dat,",",False,68796,6,"[3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38]","[9.883694e-05,0.0002993532,-7.727805e-05,7.741185e-05,-5.078788e-05,1.619228e-05]",0,0,990,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00201,201,position-bounds_melt.dat,final_data_processed/sim_00201/monitor/position-bounds_melt.dat,",",False,115600,6,"[3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38]","[3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38]",0,0,180258,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00224,224,position-bounds_melt.dat,final_data_processed/sim_00224/monitor/position-bounds_melt.dat,",",False,115600,6,"[3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38]","[-0.0002118569,0.001211941,-8.830002e-05,8.896336e-05,-5.476345e-05,3.320318e-05]",0,0,89868,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00231,231,position-bounds_melt.dat,final_data_processed/sim_00231/monitor/position-bounds_melt.dat,",",False,115600,6,"[3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38]","[3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38]",0,0,178914,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00236,236,position-bounds_melt.dat,final_data_processed/sim_00236/monitor/position-bounds_melt.dat,",",False,115600,6,"[3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38]","[0.0006405191,0.0008885899,-8.827124e-05,8.73858e-05,-2.683504e-05,3.281551e-05]",0,0,150324,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00241,241,position-bounds_melt.dat,final_data_processed/sim_00241/monitor/position-bounds_melt.dat,",",False,115600,6,"[3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38]","[3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38]",0,0,162762,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00242,242,position-bounds_melt.dat,final_data_processed/sim_00242/monitor/position-bounds_melt.dat,",",False,115600,6,"[3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38]","[3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38,3.402823e+38,-3.402823e+38]",0,0,227268,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00001,1,time.dat,final_data_processed/sim_00001/monitor/time.dat,whitespace,False,68796,1,[0.0],[0.001250006],0,0,0,[],True,True,True,0,True,0,physical time,True
sim_00117,117,time.dat,final_data_processed/sim_00117/monitor/time.dat,whitespace,False,115600,1,[0.0],[0.002100003],0,0,0,[],True,True,True,0,True,0,physical time,True
sim_00118,118,time.dat,final_data_processed/sim_00118/monitor/time.dat,whitespace,False,68796,1,[0.0],[0.001250006],0,0,0,[],True,True,True,0,True,0,physical time,True
sim_00121,121,time.dat,final_data_processed/sim_00121/monitor/time.dat,whitespace,False,115600,1,[0.0],[0.002100003],0,0,0,[],True,True,True,0,True,0,physical time,True
sim_00142,142,time.dat,final_data_processed/sim_00142/monitor/time.dat,whitespace,False,68796,1,[0.0],[0.001250006],0,0,0,[],True,True,True,0,True,0,physical time,True
sim_00143,143,time.dat,final_data_processed/sim_00143/monitor/time.dat,whitespace,False,68796,1,[0.0],[0.001250006],0,0,0,[],True,True,True,0,True,0,physical time,True
sim_00152,152,time.dat,final_data_processed/sim_00152/monitor/time.dat,whitespace,False,68796,1,[0.0],[0.001250006],0,0,0,[],True,True,True,0,True,0,physical time,True
sim_00201,201,time.dat,final_data_processed/sim_00201/monitor/time.dat,whitespace,False,115600,1,[0.0],[0.002100003],0,0,0,[],True,True,True,0,True,0,physical time,True
sim_00224,224,time.dat,final_data_processed/sim_00224/monitor/time.dat,whitespace,False,115600,1,[0.0],[0.002100003],0,0,0,[],True,True,True,0,True,0,physical time,True
sim_00231,231,time.dat,final_data_processed/sim_00231/monitor/time.dat,whitespace,False,115600,1,[0.0],[0.002100003],0,0,0,[],True,True,True,0,True,0,physical time,True
sim_00236,236,time.dat,final_data_processed/sim_00236/monitor/time.dat,whitespace,False,115600,1,[0.0],[0.002100003],0,0,0,[],True,True,True,0,True,0,physical time,True
sim_00241,241,time.dat,final_data_processed/sim_00241/monitor/time.dat,whitespace,False,115600,1,[0.0],[0.002100003],0,0,0,[],True,True,True,0,True,0,physical time,True
sim_00242,242,time.dat,final_data_processed/sim_00242/monitor/time.dat,whitespace,False,115600,1,[0.0],[0.002100003],0,0,0,[],True,True,True,0,True,0,physical time,True
sim_00001,1,total-energy_gas.dat,final_data_processed/sim_00001/monitor/total-energy_gas.dat,whitespace,False,68796,1,[1.407921e-05],[2.236295e-05],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00117,117,total-energy_gas.dat,final_data_processed/sim_00117/monitor/total-energy_gas.dat,whitespace,False,115600,1,[1.017726e-05],[1.592332e-05],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00118,118,total-energy_gas.dat,final_data_processed/sim_00118/monitor/total-energy_gas.dat,whitespace,False,68796,1,[1.017726e-05],[2.081741e-05],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00121,121,total-energy_gas.dat,final_data_processed/sim_00121/monitor/total-energy_gas.dat,whitespace,False,115600,1,[1.017726e-05],[1.529266e-05],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00142,142,total-energy_gas.dat,final_data_processed/sim_00142/monitor/total-energy_gas.dat,whitespace,False,68796,1,[1.017726e-05],[2.119862e-05],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00143,143,total-energy_gas.dat,final_data_processed/sim_00143/monitor/total-energy_gas.dat,whitespace,False,68796,1,[1.407921e-05],[1.958337e-05],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00152,152,total-energy_gas.dat,final_data_processed/sim_00152/monitor/total-energy_gas.dat,whitespace,False,68796,1,[1.407921e-05],[2.014201e-05],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00201,201,total-energy_gas.dat,final_data_processed/sim_00201/monitor/total-energy_gas.dat,whitespace,False,115600,1,[1.017726e-05],[1.460315e-05],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00224,224,total-energy_gas.dat,final_data_processed/sim_00224/monitor/total-energy_gas.dat,whitespace,False,115600,1,[1.017726e-05],[2.235975e-05],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00231,231,total-energy_gas.dat,final_data_processed/sim_00231/monitor/total-energy_gas.dat,whitespace,False,115600,1,[1.017726e-05],[1.533036e-05],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00236,236,total-energy_gas.dat,final_data_processed/sim_00236/monitor/total-energy_gas.dat,whitespace,False,115600,1,[1.017726e-05],[1.903193e-05],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00241,241,total-energy_gas.dat,final_data_processed/sim_00241/monitor/total-energy_gas.dat,whitespace,False,115600,1,[1.017726e-05],[1.404084e-05],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00242,242,total-energy_gas.dat,final_data_processed/sim_00242/monitor/total-energy_gas.dat,whitespace,False,115600,1,[1.017726e-05],[1.347854e-05],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00001,1,total-energy_melt.dat,final_data_processed/sim_00001/monitor/total-energy_melt.dat,whitespace,False,68796,1,[0.0],[0.00723567],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00117,117,total-energy_melt.dat,final_data_processed/sim_00117/monitor/total-energy_melt.dat,whitespace,False,115600,1,[0.0],[0.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00118,118,total-energy_melt.dat,final_data_processed/sim_00118/monitor/total-energy_melt.dat,whitespace,False,68796,1,[0.0],[0.01732937],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00121,121,total-energy_melt.dat,final_data_processed/sim_00121/monitor/total-energy_melt.dat,whitespace,False,115600,1,[0.0],[0.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00142,142,total-energy_melt.dat,final_data_processed/sim_00142/monitor/total-energy_melt.dat,whitespace,False,68796,1,[0.0],[0.01264642],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00143,143,total-energy_melt.dat,final_data_processed/sim_00143/monitor/total-energy_melt.dat,whitespace,False,68796,1,[0.0],[0.002089863],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00152,152,total-energy_melt.dat,final_data_processed/sim_00152/monitor/total-energy_melt.dat,whitespace,False,68796,1,[0.0],[0.006878941],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00201,201,total-energy_melt.dat,final_data_processed/sim_00201/monitor/total-energy_melt.dat,whitespace,False,115600,1,[0.0],[0.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00224,224,total-energy_melt.dat,final_data_processed/sim_00224/monitor/total-energy_melt.dat,whitespace,False,115600,1,[0.0],[0.0198185],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00231,231,total-energy_melt.dat,final_data_processed/sim_00231/monitor/total-energy_melt.dat,whitespace,False,115600,1,[0.0],[0.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00236,236,total-energy_melt.dat,final_data_processed/sim_00236/monitor/total-energy_melt.dat,whitespace,False,115600,1,[0.0],[0.009258172],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00241,241,total-energy_melt.dat,final_data_processed/sim_00241/monitor/total-energy_melt.dat,whitespace,False,115600,1,[0.0],[0.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00242,242,total-energy_melt.dat,final_data_processed/sim_00242/monitor/total-energy_melt.dat,whitespace,False,115600,1,[0.0],[0.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00001,1,total-energy_substrate.dat,final_data_processed/sim_00001/monitor/total-energy_substrate.dat,whitespace,False,68796,1,[0.1264057],[0.1581001],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00117,117,total-energy_substrate.dat,final_data_processed/sim_00117/monitor/total-energy_substrate.dat,whitespace,False,115600,1,[0.09562777],[0.1396331],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00118,118,total-energy_substrate.dat,final_data_processed/sim_00118/monitor/total-energy_substrate.dat,whitespace,False,68796,1,[0.09703553],[0.124359],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00121,121,total-energy_substrate.dat,final_data_processed/sim_00121/monitor/total-energy_substrate.dat,whitespace,False,115600,1,[0.1003226],[0.1342822],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00142,142,total-energy_substrate.dat,final_data_processed/sim_00142/monitor/total-energy_substrate.dat,whitespace,False,68796,1,[0.1015064],[0.1370321],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00143,143,total-energy_substrate.dat,final_data_processed/sim_00143/monitor/total-energy_substrate.dat,whitespace,False,68796,1,[0.1264057],[0.1468038],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00152,152,total-energy_substrate.dat,final_data_processed/sim_00152/monitor/total-energy_substrate.dat,whitespace,False,68796,1,[0.1264057],[0.1471976],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00201,201,total-energy_substrate.dat,final_data_processed/sim_00201/monitor/total-energy_substrate.dat,whitespace,False,115600,1,[0.1216659],[0.1303753],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00224,224,total-energy_substrate.dat,final_data_processed/sim_00224/monitor/total-energy_substrate.dat,whitespace,False,115600,1,[0.1043645],[0.1587338],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00231,231,total-energy_substrate.dat,final_data_processed/sim_00231/monitor/total-energy_substrate.dat,whitespace,False,115600,1,[0.1026902],[0.1353029],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00236,236,total-energy_substrate.dat,final_data_processed/sim_00236/monitor/total-energy_substrate.dat,whitespace,False,115600,1,[0.1211115],[0.1271275],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00241,241,total-energy_substrate.dat,final_data_processed/sim_00241/monitor/total-energy_substrate.dat,whitespace,False,115600,1,[0.1050952],[0.1227172],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00242,242,total-energy_substrate.dat,final_data_processed/sim_00242/monitor/total-energy_substrate.dat,whitespace,False,115600,1,[0.1190317],[0.1203111],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00001,1,transferred-laser-power_melt.dat,final_data_processed/sim_00001/monitor/transferred-laser-power_melt.dat,whitespace,False,68796,1,[0.0],[30.52979],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00117,117,transferred-laser-power_melt.dat,final_data_processed/sim_00117/monitor/transferred-laser-power_melt.dat,whitespace,False,115600,1,[0.0],[0.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00118,118,transferred-laser-power_melt.dat,final_data_processed/sim_00118/monitor/transferred-laser-power_melt.dat,whitespace,False,68796,1,[0.0],[58.47739],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00121,121,transferred-laser-power_melt.dat,final_data_processed/sim_00121/monitor/transferred-laser-power_melt.dat,whitespace,False,115600,1,[0.0],[0.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00142,142,transferred-laser-power_melt.dat,final_data_processed/sim_00142/monitor/transferred-laser-power_melt.dat,whitespace,False,68796,1,[0.0],[47.47556],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00143,143,transferred-laser-power_melt.dat,final_data_processed/sim_00143/monitor/transferred-laser-power_melt.dat,whitespace,False,68796,1,[0.0],[13.96793],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00152,152,transferred-laser-power_melt.dat,final_data_processed/sim_00152/monitor/transferred-laser-power_melt.dat,whitespace,False,68796,1,[0.0],[25.22265],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00201,201,transferred-laser-power_melt.dat,final_data_processed/sim_00201/monitor/transferred-laser-power_melt.dat,whitespace,False,115600,1,[0.0],[0.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00224,224,transferred-laser-power_melt.dat,final_data_processed/sim_00224/monitor/transferred-laser-power_melt.dat,whitespace,False,115600,1,[0.0],[20.48836],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00231,231,transferred-laser-power_melt.dat,final_data_processed/sim_00231/monitor/transferred-laser-power_melt.dat,whitespace,False,115600,1,[0.0],[0.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00236,236,transferred-laser-power_melt.dat,final_data_processed/sim_00236/monitor/transferred-laser-power_melt.dat,whitespace,False,115600,1,[0.0],[22.90787],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00241,241,transferred-laser-power_melt.dat,final_data_processed/sim_00241/monitor/transferred-laser-power_melt.dat,whitespace,False,115600,1,[0.0],[0.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00242,242,transferred-laser-power_melt.dat,final_data_processed/sim_00242/monitor/transferred-laser-power_melt.dat,whitespace,False,115600,1,[0.0],[0.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00001,1,transferred-laser-power_substrate.dat,final_data_processed/sim_00001/monitor/transferred-laser-power_substrate.dat,whitespace,False,68796,1,[0.0],[4.602383],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00117,117,transferred-laser-power_substrate.dat,final_data_processed/sim_00117/monitor/transferred-laser-power_substrate.dat,whitespace,False,115600,1,[0.0],[0.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00118,118,transferred-laser-power_substrate.dat,final_data_processed/sim_00118/monitor/transferred-laser-power_substrate.dat,whitespace,False,68796,1,[0.0],[6.372269],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00121,121,transferred-laser-power_substrate.dat,final_data_processed/sim_00121/monitor/transferred-laser-power_substrate.dat,whitespace,False,115600,1,[0.0],[0.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00142,142,transferred-laser-power_substrate.dat,final_data_processed/sim_00142/monitor/transferred-laser-power_substrate.dat,whitespace,False,68796,1,[0.0],[3.296475],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00143,143,transferred-laser-power_substrate.dat,final_data_processed/sim_00143/monitor/transferred-laser-power_substrate.dat,whitespace,False,68796,1,[0.0],[5.982721],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00152,152,transferred-laser-power_substrate.dat,final_data_processed/sim_00152/monitor/transferred-laser-power_substrate.dat,whitespace,False,68796,1,[0.0],[0.7274426],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00201,201,transferred-laser-power_substrate.dat,final_data_processed/sim_00201/monitor/transferred-laser-power_substrate.dat,whitespace,False,115600,1,[0.0],[0.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00224,224,transferred-laser-power_substrate.dat,final_data_processed/sim_00224/monitor/transferred-laser-power_substrate.dat,whitespace,False,115600,1,[0.0],[0.9272897],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00231,231,transferred-laser-power_substrate.dat,final_data_processed/sim_00231/monitor/transferred-laser-power_substrate.dat,whitespace,False,115600,1,[0.0],[0.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00236,236,transferred-laser-power_substrate.dat,final_data_processed/sim_00236/monitor/transferred-laser-power_substrate.dat,whitespace,False,115600,1,[0.0],[8.651374],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00241,241,transferred-laser-power_substrate.dat,final_data_processed/sim_00241/monitor/transferred-laser-power_substrate.dat,whitespace,False,115600,1,[0.0],[0.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
sim_00242,242,transferred-laser-power_substrate.dat,final_data_processed/sim_00242/monitor/transferred-laser-power_substrate.dat,whitespace,False,115600,1,[0.0],[0.0],0,0,0,[],True,True,True,0,True,0,none; row position aligns with time.dat and iter.dat,True
